HHID,case_id,qx_type,visit,ea_id,ag_g0a,ag_g0b,ag_g0d,ag_g0d_os,ag_g01,ag_g02,ag_g03,ag_g04a,ag_g04b,ag_g04b_os,ag_g05a,ag_g05b,ag_g07,ag_g08a,ag_g08b,ag_g08b_os,ag_g08c,ag_g09a,ag_g09b,ag_g09b_os,ag_g09c,ag_g10,ag_g11a,ag_g11a_os,ag_g11b,ag_g11b_os,ag_g12a,ag_g12b,ag_g13a,ag_g13b,ag_g13b_os,ag_g13c
1856,210860690053,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,20,Kilogram,,December,2009,No,60,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,17,50 KG BAG,,S: SHELLED
1856,210860690053,Panel B,2,21086069,Yes,R2,SOYABEAN,,Pure stand,,,10,Kilogram,,November,2009,No,8,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,2,50 KG BAG,,S: SHELLED
1870,210860690065,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,7,Kilogram,,November,2009,No,24,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,1,OX - CART,,U: UNSHELLED
1862,210860690077,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,5 kg bag,,December,2009,No,1.5,Ox-cart,,U: Unshelled,0,,,,NO,,,,,June,June,15,50 KG BAG,,S: SHELLED
1860,210860690100,Panel B,2,21086069,Yes,R1,MAIZE LOCAL,,Pure stand,,,1,Kilogram,,December,2009,No,3,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,2,OX - CART,,U: UNSHELLED
1872,210860690112,Panel B,2,21086069,,R1,MAIZE LOCAL,,,,,,,,,,,,,,,,,,,NO,,,,,May,May,1,OX - CART,,U: UNSHELLED
1844,210860690123,Panel B,2,21086069,Yes,R2,MAIZE HYBRID RECYCLED,,Pure stand,,,8,Kilogram,,December,2009,No,2,Ox-cart,,U: Unshelled,2,50 kg Bag,,S: Shelled,YES,Other (Specify),LACK OF FERTILIZER,,,May,May,3,50 KG BAG,,S: SHELLED
1844,210860690123,Panel B,2,21086069,Yes,R1,MAIZE HYBRID RECYCLED,,Pure stand,,,15,Kilogram,,December,2009,No,10,50 kg Bag,,S: Shelled,0,,,,YES,Other (Specify),LACK OF FERTILIZER,,,May,May,4,50 KG BAG,,S: SHELLED
1854,210860690146,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,10,Kilogram,,December,2009,No,3,Ox-cart,,U: Unshelled,2,50 kg Bag,,S: Shelled,NO,,,,,May,May,7,50 KG BAG,,S: SHELLED
1846,210860690158,Panel B,2,21086069,Yes,R1,PIGEONPEA(NANDOLO,,Pure stand,,,25,Kilogram,,November,2009,No,2,Ox-cart,,U: Unshelled,0,,,,YES,Drought,,,,July,July,1,PAIL (LARGE),,S: SHELLED
1846,210860690158,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,12,Kilogram,,December,2009,No,5,50 kg Bag,,U: Unshelled,0,,,,YES,Drought,,,,April,April,2,50 KG BAG,,S: SHELLED
1866,210860690170,Panel B,2,21086069,Yes,R2,MAIZE HYBRID,,Pure stand,,,1,Kilogram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,3,OX - CART,,U: UNSHELLED
1866,210860690170,Panel B,2,21086069,Yes,R3,GROUNDNUT MANIPINTA,,Mixed stand,Yes,,1,5 kg bag,,November,2009,No,5,50 kg Bag,,S: Shelled,0,,,,NO,,,,,June,June,22,50 KG BAG,,U: UNSHELLED
1866,210860690170,Panel B,2,21086069,Yes,R1,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,November,2009,No,8,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,3,OX - CART,,U: UNSHELLED
1848,210860690181,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,1,Kilogram,,December,2009,No,20,Kilogram,,S: Shelled,0,,,,NO,,,,,April,April,3,50 KG BAG,,S: SHELLED
1850,210860690204,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,15,Kilogram,,December,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,NO,,,,,April,April,2,50 KG BAG,,S: SHELLED
1850,210860690204,Panel B,2,21086069,Yes,R2,MAIZE HYBRID,,Mixed stand,Yes,,25,Kilogram,,December,2009,Yes,,,,,6,50 kg Bag,,U: Unshelled,NO,,,,,April,April,3.5,50 KG BAG,,S: SHELLED
1868,210860690216,Panel B,2,21086069,Yes,R1,MAIZE HYBRID,,Pure stand,,,10,Kilogram,,December,2009,Yes,,,,,11,50 kg Bag,,S: Shelled,NO,,,,,April,April,16,50 KG BAG,,S: SHELLED
1873,210864360023,Panel A,2,21086436,,R1,MAIZE HYBRID RECYCLED,,,,,,,,,,,,,,,,,,,NO,,,,,May,May,5,50 KG BAG,,S: SHELLED
1873,210864360023,Panel A,2,21086436,Yes,R2,MAIZE HYBRID,,Pure stand,,,5,5 kg bag,,November,2009,Yes,,,,,1.5,Ox-cart,,U: Unshelled,NO,,,,,May,May,3,50 KG BAG,,S: SHELLED
1865,210864360071,Panel A,2,21086436,Yes,R3,IRISH [MALAWI] POTATO,,Pure stand,,,10,Kilogram,,December,2009,Yes,,,,,1,90 kg Bag,,Not Applicable,NO,,,,,April,April,3,50 KG BAG,,NOT APPLICABLE
1865,210864360071,Panel A,2,21086436,Yes,R1,MAIZE HYBRID RECYCLED,,Pure stand,,,1,10 kg bag,,December,2009,Yes,,,,,6,50 kg Bag,,U: Unshelled,NO,,,,,April,April,2.5,OX - CART,,U: UNSHELLED
1865,210864360071,Panel A,2,21086436,Yes,R2,GROUNDNUT CG7,,Pure stand,,,5,Kilogram,,December,2009,Yes,,,,,2,50 kg Bag,,S: Shelled,NO,,,,,April,April,6,50 KG BAG,,U: UNSHELLED
1875,210864360087,Panel A,2,21086436,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,NO,,,,,May,May,2.5,OX - CART,,U: UNSHELLED
1879,210864360119,Panel A,2,21086436,Yes,R1,MAIZE HYBRID,,Pure stand,,,10,Kilogram,,December,2009,Yes,,,,,4,50 kg Bag,,U: Unshelled,NO,,,,,May,May,1.5,OX - CART,,U: UNSHELLED
1879,210864360119,Panel A,2,21086436,Yes,R2,GROUNDNUT CG7,,Pure stand,,,15,Kilogram,,November,2009,Yes,,,,,6,50 kg Bag,,S: Shelled,NO,,,,,June,June,6,50 KG BAG,,U: UNSHELLED
1871,210864360135,Panel A,2,21086436,,R2,SWEET POTATO,,,,,,,,,,,,,,,,,,,NO,,,,,June,June,1,90 KG BAG,,NOT APPLICABLE
1871,210864360135,Panel A,2,21086436,Yes,R1,MAIZE HYBRID RECYCLED,,Pure stand,,,20,Kilogram,,January,2010,Yes,,,,,1,Ox-cart,,U: Unshelled,YES,Other (Specify),LACK OF FERTILIZER,,,May,May,2,50 KG BAG,,S: SHELLED
1887,210864360167,Panel A,2,21086436,Yes,R1,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,November,2009,Yes,,,,,4.5,Ox-cart,,U: Unshelled,NO,,,,,April,April,3,50 KG BAG,,S: SHELLED
1857,210864360183,Panel A,2,21086436,Yes,R2,GROUNDNUT CG7,,Pure stand,,,18,Kilogram,,December,2009,Yes,,,,,17,50 kg Bag,,U: Unshelled,NO,,,,,May,May,4,50 KG BAG,,U: UNSHELLED
1857,210864360183,Panel A,2,21086436,Yes,R1,MAIZE LOCAL,,Pure stand,,,4,Gram,,November,2009,Yes,,,,,270,Kilogram,,Not Applicable,NO,,,,,May,May,2,OX - CART,,S: SHELLED
1859,210864360200,Panel A,2,21086436,Yes,R1,MAIZE HYBRID RECYCLED,,Pure stand,,,15,Kilogram,,December,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,YES,Other (Specify),LACK OF FERTILIZER,,,May,May,7,50 KG BAG,,S: SHELLED
1867,210864360216,Panel A,2,21086436,Yes,R1,MAIZE HYBRID RECYCLED,,Pure stand,,,15,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,NO,,,,,April,April,1,OX - CART,,U: UNSHELLED
1877,210864360264,Panel A,2,21086436,Yes,R3,GROUNDNUT CG7,,Pure stand,,,5,Kilogram,,December,2009,Yes,,,,,4,50 kg Bag,,U: Unshelled,NO,,,,,June,June,17,50 KG BAG,,U: UNSHELLED
1877,210864360264,Panel A,2,21086436,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,December,2009,Yes,,,,,1,50 kg Bag,,S: Shelled,NO,,,,,May,May,4.5,OX - CART,,U: UNSHELLED
1877,210864360264,Panel A,2,21086436,,R4,SOYABEAN,,,,,,,,,,,,,,,,,,,NO,,,,,June,June,8,50 KG BAG,,S: SHELLED
1877,210864360264,Panel A,2,21086436,Yes,R2,TOBACCO BURLEY,,Pure stand,,,10,Kilogram,,December,2009,Yes,,,,,1.5,Ox-cart,,U: Unshelled,NO,,,,,February,March,270,KILOGRAM,,NOT APPLICABLE
1881,210864360280,Panel A,2,21086436,,R1,MAIZE HYBRID RECYCLED,,,,,,,,,,,,,,,,,,,NO,,,,,April,April,5,50 KG BAG,,S: SHELLED
1885,210864360296,Panel A,2,21086436,,R1,MAIZE LOCAL,,,,,,,,,,,,,,,,,,,YES,Other (Specify),LACK OF FERTILIZER,,,May,May,1,50 KG BAG,,S: SHELLED
1863,210864360312,Panel A,2,21086436,,R2,MAIZE HYBRID,,,,,,,,,,,,,,,,,,,NO,,,,,May,May,1.5,OX - CART,,U: UNSHELLED
1863,210864360312,Panel A,2,21086436,,R3,GROUNDNUT CG7,,,,,,,,,,,,,,,,,,,NO,,,,,May,May,4,50 KG BAG,,U: UNSHELLED
1863,210864360312,Panel A,2,21086436,,R1,MAIZE LOCAL,,,,,,,,,,,,,,,,,,,NO,,,,,May,May,1,50 KG BAG,,S: SHELLED
1915,210875310152,Panel A,2,21087531,No,R2,MAIZE HYBRID,,,,,,,,,,,,,,,,,,,NO,,,,,April,April,20,50 KG BAG,,S: SHELLED
1915,210875310152,Panel A,2,21087531,,R1,MAIZE LOCAL,,,,,,,,,,,,,,,,,,,NO,,,,,April,April,16,50 KG BAG,,S: SHELLED
1901,210875310213,Panel A,2,21087531,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,10 kg bag,,November,2009,No,25,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,4,50 KG BAG,,S: SHELLED
1889,210875310313,Panel A,2,21087531,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,10 kg bag,,November,2009,No,25,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,25,50 KG BAG,,S: SHELLED
1909,210875310374,Panel A,2,21087531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,210875310399,Panel A,2,21087531,Yes,R2,MAIZE HYBRID,,Mixed stand,No,More than 3/4,1,2 kg bag,,December,2009,No,4,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,13,50 KG BAG,,S: SHELLED
1919,210875310399,Panel A,2,21087531,Yes,R3,MAIZE HYBRID,,Pure stand,,,1,5 kg bag,,November,2009,No,12,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,9,50 KG BAG,,S: SHELLED
1919,210875310399,Panel A,2,21087531,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,Kilogram,,December,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,20,KILOGRAM,,S: SHELLED
1919,210875310399,Panel A,2,21087531,Yes,R5,MAIZE HYBRID,,Pure stand,,,18,50 kg bag,,December,2009,No,9,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,10,50 KG BAG,,S: SHELLED
1919,210875310399,Panel A,2,21087531,Yes,R4,MAIZE HYBRID,,Pure stand,,,2,2 kg bag,,November,2009,No,4,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,10,50 KG BAG,,S: SHELLED
1874,210885970005,Panel B,2,21088597,Yes,R1,SOYABEAN,,Mixed stand,Yes,,20,Kilogram,,November,2009,Yes,,,,,6,50 kg Bag,,U: Unshelled,NO,,,,,May,May,1,50 KG BAG,,S: SHELLED
1874,210885970005,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,November,2009,No,2,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,5,50 KG BAG,,S: SHELLED
1892,210885970026,Panel B,2,21088597,Yes,R1,GROUNDNUT MANIPINTA,,Pure stand,,,1,10 kg bag,,November,2009,Yes,,,,,6,50 kg Bag,,S: Shelled,NO,,,,,April,April,1,50 KG BAG,,U: UNSHELLED
1892,210885970026,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,November,2009,Yes,,,,,75,Kilogram,,U: Unshelled,NO,,,,,April,April,4,50 KG BAG,,S: SHELLED
1902,210885970047,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,3,Other (specify),TEASPOON,November,2009,Yes,,,,,2,Bale,,Not Applicable,NO,,,,,June,June,10,50 KG BAG,,S: SHELLED
1880,210885970068,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,10 kg bag,,December,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,NO,,,,,May,May,17,50 KG BAG,,S: SHELLED
1890,210885970089,Panel B,2,21088597,Yes,R3,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,November,2009,No,6,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,15,50 KG BAG,,S: SHELLED
1890,210885970089,Panel B,2,21088597,Yes,R4,GROUNDNUT CHALIMBANA,,Pure stand,,,20,Kilogram,,November,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,YES,Insects,,,,May,May,2,50 KG BAG,,S: SHELLED
1890,210885970089,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,2,Kilogram,,December,2009,No,9,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,110,50 KG BAG,,S: SHELLED
1890,210885970089,Panel B,2,21088597,Yes,R2,MAIZE HYBRID,,Pure stand,,,10,Kilogram,,November,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,NO,,,,,May,May,10,50 KG BAG,,S: SHELLED
1890,210885970089,Panel B,2,21088597,Yes,R5,GROUNDNUT CG7,,Pure stand,,,20,Kilogram,,December,2009,Yes,,,,,75,Kilogram,,U: Unshelled,YES,Insects,,,,May,May,1,50 KG BAG,,S: SHELLED
1896,210885970174,Panel B,2,21088597,Yes,R1,SOYABEAN,,Pure stand,,,30,Kilogram,,November,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,NO,,,,,May,May,2,50 KG BAG,,S: SHELLED
1896,210885970174,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Pure stand,,,5,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,NO,,,,,May,May,4.5,50 KG BAG,,S: SHELLED
1900,210885970195,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,25,Kilogram,,November,2009,No,5,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,35,50 KG BAG,,S: SHELLED
1886,210885970237,Panel B,2,21088597,Yes,R2,GROUNDNUT CG7,,Pure stand,,,5,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,NO,,,,,May,May,4.5,50 KG BAG,,U: UNSHELLED
1886,210885970237,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Pure stand,,,3,Kilogram,,December,2010,Yes,,,,,6,50 kg Bag,,S: Shelled,NO,,,,,May,May,7,50 KG BAG,,S: SHELLED
1878,210885970258,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,2,Kilogram,,November,2009,Yes,,,,,6,50 kg Bag,,S: Shelled,NO,,,,,April,April,1,OX - CART,,U: UNSHELLED
1878,210885970258,Panel B,2,21088597,Yes,R2,GROUNDNUT CG7,,Pure stand,,,25,Gram,,December,2009,Yes,,,,,3,Bale,,Not Applicable,NO,,,,,April,April,3,50 KG BAG,,U: UNSHELLED
1882,210885970321,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,1,Kilogram,,December,2009,Yes,,,,,2,50 kg Bag,,U: Unshelled,NO,,,,,May,May,16,50 KG BAG,,S: SHELLED
1876,210885970342,Panel B,2,21088597,Yes,R3,GROUNDNUT CHALIMBANA,,Pure stand,,,3,5 kg bag,,November,2009,No,10,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,2,50 KG BAG,,U: UNSHELLED
1876,210885970342,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,1,Kilogram,,December,2009,No,25,Kilogram,,S: Shelled,0,,,,NO,,,,,May,May,6,50 KG BAG,,S: SHELLED
1876,210885970342,Panel B,2,21088597,Yes,R2,MAIZE LOCAL,,Pure stand,,,1,10 kg bag,,November,2009,Yes,,,,,8,50 kg Bag,,S: Shelled,NO,,,,,May,May,12,50 KG BAG,,S: SHELLED
1898,210885970363,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Mixed stand,No,1/4,1,5 kg bag,,November,2009,Yes,,,,,22,50 kg Bag,,S: Shelled,YES,Other (Specify),LACK OF FARM INPUTS,,,May,May,12,50 KG BAG,,S: SHELLED
1894,210885970405,Panel B,2,21088597,Yes,R1,MAIZE LOCAL,,Pure stand,,,1,5 kg bag,,November,2009,No,8,50 kg Bag,,U: Unshelled,0,,,,NO,,,,,May,May,4,50 KG BAG,,S: SHELLED
1894,210885970405,Panel B,2,21088597,Yes,R2,MAIZE LOCAL,,Pure stand,,,20,Gram,,November,2009,Yes,,,,,2,Bale,,Not Applicable,NO,,,,,May,May,.5,50 KG BAG,,S: SHELLED
1888,210885970426,Panel B,2,21088597,Yes,R1,MAIZE HYBRID,,Pure stand,,,3,5 kg bag,,November,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,YES,Rains,,,,May,May,4,50 KG BAG,,S: SHELLED
1888,210885970426,Panel B,2,21088597,Yes,R2,SOYABEAN,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,10,50 kg Bag,,S: Shelled,YES,Rains,,,,May,May,1,PAIL (LARGE),,S: SHELLED
1951,301012800005,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Pure stand,,,10,Kilogram,,October,2009,No,5,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,Rains,,April,April,1,50 KG BAG,,S: SHELLED
1951,301012800005,Panel A,2,30101280,Yes,R2,MAIZE HYBRID,,Pure stand,,,20,Kilogram,,December,2009,No,6,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,Rains,,April,April,3,50 KG BAG,,S: SHELLED
1941,301012800051,Panel A,2,30101280,Yes,R1,MAIZE HYBRID,,Pure stand,,,4,Kilogram,,December,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,16,50 KG BAG,,S: SHELLED
1923,301012800063,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Pure stand,,,6,Kilogram,,December,2009,No,1.5,50 kg Bag,,S: Shelled,0,,,,YES,Rains,,Drought,,April,April,4,50 KG BAG,,S: SHELLED
1935,301012800066,Panel A,2,30101280,Yes,R2,MAIZE HYBRID,,Pure stand,,,1,5 kg bag,,December,2009,No,4,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,10,50 KG BAG,,S: SHELLED
1935,301012800066,Panel A,2,30101280,Yes,R3,MAIZE HYBRID,,Pure stand,,,10,5 kg bag,,November,2009,No,10,Basket (Dengu),,S: Shelled,0,,,,NO,,,,,April,April,5,50 KG BAG,,S: SHELLED
1935,301012800066,Panel A,2,30101280,Yes,R1,MAIZE HYBRID,,Pure stand,,,1,10 kg bag,,December,2009,No,6,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,20,50 KG BAG,,S: SHELLED
1929,301012800072,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,10,Kilogram,,December,2009,No,6,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,5,50 KG BAG,,S: SHELLED
1933,301012800089,Panel A,2,30101280,Yes,R2,MAIZE HYBRID,,Pure stand,,,1,3 kg bag,,December,2004,No,1,50 kg Bag,,S: Shelled,1,50 kg Bag,,S: Shelled,NO,,,,,April,April,1,50 KG BAG,,S: SHELLED
1933,301012800089,Panel A,2,30101280,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,February,2010,No,0,,,,0,,,,NO,,,,,April,April,1,50 KG BAG,,S: SHELLED
1925,301012800118,Panel A,2,30101280,Yes,R1,MAIZE HYBRID,,Pure stand,,,20,Kilogram,,November,2009,No,5,50 kg Bag,,S: Shelled,0,,,,YES,Other (Specify),FLOODS,,,April,April,3,50 KG BAG,,S: SHELLED
1945,301012800121,Panel A,2,30101280,Yes,R1,MAIZE HYBRID,,Pure stand,,,5,Kilogram,,December,2009,No,10,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,May,May,4,50 KG BAG,,S: SHELLED
1943,301012800128,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Pure stand,,,2,5 kg bag,,November,2009,No,1,Ox-cart,,U: Unshelled,0,,,,YES,Rains,,,,May,May,9,BASKET (DENGU),,S: SHELLED
1949,301012800130,Panel A,2,30101280,Yes,R2,IRISH [MALAWI] POTATO,,Pure stand,,,25,Gram,,December,2009,No,7,50 kg Bag,,S: Shelled,0,,,,NO,,,,,June,June,9,50 KG BAG,,NOT APPLICABLE
1949,301012800130,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Pure stand,,,2,5 kg bag,,November,2009,No,15,50 kg Bag,,S: Shelled,0,,,,YES,Drought,,,,April,April,3,OX - CART,,U: UNSHELLED
1939,301012800172,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Pure stand,,,20,Kilogram,,December,2009,Yes,,,,,4,50 kg Bag,,S: Shelled,YES,Rains,,Drought,,April,April,1,50 KG BAG,,S: SHELLED
1931,301012800179,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Gram,,November,2009,Yes,,,,,4,50 kg Bag,,S: Shelled,NO,,,,,April,April,4,50 KG BAG,,S: SHELLED
1947,301012800247,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,15,Kilogram,,November,2009,Yes,,,,,5,50 kg Bag,,S: Shelled,YES,Drought,,,,April,April,10,50 KG BAG,,S: SHELLED
1927,301012800312,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,No,3/4,7,Kilogram,,November,2009,Yes,,,,,0,,,,YES,Rains,,Drought,,April,April,1,50 KG BAG,,S: SHELLED
1921,301012800326,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,5,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,U: Unshelled,YES,Drought,,,,April,April,5,50 KG BAG,,S: SHELLED
1937,301012800351,Panel A,2,30101280,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,15,Kilogram,,December,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,NO,,,,,April,April,12,50 KG BAG,,S: SHELLED
1922,301015450010,Panel B,2,30101545,Yes,R2,GROUNDNUT CHALIMBANA,,Pure stand,,,500,Gram,,December,2009,Yes,,,,,60,Kilogram,,Not Applicable,YES,Rains,,,,July,August,1,PAIL (SMALL),,S: SHELLED
1922,301015450010,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,30,Kilogram,,November,2009,Yes,,,,,8,50 kg Bag,,U: Unshelled,YES,Rains,,Community problems,,April,April,2,50 KG BAG,,S: SHELLED
1908,301015450016,Panel B,2,30101545,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,3,5 kg bag,,December,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,NO,,,,,April,April,11,50 KG BAG,,S: SHELLED
1914,301015450023,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Pure stand,,,10,Gram,,December,2009,Yes,,,,,2,Bale,,Not Applicable,YES,Rains,,,,May,May,5,50 KG BAG,,S: SHELLED
1914,301015450023,Panel B,2,30101545,Yes,R2,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,1,10 kg bag,,December,2009,No,5,50 kg Bag,,U: Unshelled,0,,,,YES,Rains,,,,April,May,3,50 KG BAG,,U: UNSHELLED
1924,301015450030,Panel B,2,30101545,Yes,R1,PIGEONPEA(NANDOLO,,Mixed stand,Yes,,1,3 kg bag,,December,2009,No,3,50 kg Bag,,S: Shelled,0,,,,YES,Lack of hired labor,,,,June,June,1,50 KG BAG,,U: UNSHELLED
1924,301015450030,Panel B,2,30101545,Yes,R2,GROUNDNUT CHALIMBANA,,Mixed stand,No,1/2,6,Kilogram,,December,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,May,May,2,90 KG BAG,,S: SHELLED
1924,301015450030,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,20,Kilogram,,December,2009,Yes,,,,,1,Ox-cart,,U: Unshelled,YES,Lack of hired labor,,,,May,May,7,50 KG BAG,,U: UNSHELLED
1920,301015450043,Panel B,2,30101545,Yes,R1,MAIZE HYBRID,,Pure stand,,,25,Kilogram,,December,2009,Yes,,,,,2.5,Ox-cart,,U: Unshelled,YES,Drought,,,,April,April,6,50 KG BAG,,S: SHELLED
1920,301015450043,Panel B,2,30101545,Yes,R2,TOBACCO BURLEY,,Pure stand,,,30,Kilogram,,December,2009,Yes,,,,,14,50 kg Bag,,U: Unshelled,YES,Drought,,,,February,March,2,BALE,,NOT APPLICABLE
1932,301015450050,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Pure stand,,,50,Gram,,December,2009,Yes,,,,,2,Bale,,Not Applicable,YES,Rains,,,,April,April,1,OX - CART,,U: UNSHELLED
1932,301015450050,Panel B,2,30101545,Yes,R2,GROUNDNUT MANIPINTA,,Mixed stand,Yes,,10,Kilogram,,November,2009,Yes,,,,,3,50 kg Bag,,S: Shelled,YES,Drought,,,,May,May,4,50 KG BAG,,U: UNSHELLED
1930,301015450057,Panel B,2,30101545,Yes,R1,MAIZE HYBRID,,Mixed stand,Yes,,5,Kilogram,,November,2009,No,1,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,April,10,50 KG BAG,,S: SHELLED
1930,301015450057,Panel B,2,30101545,Yes,R2,GROUNDNUT CHALIMBANA,,Pure stand,,,4,Kilogram,,November,2009,Yes,,,,,12,50 kg Bag,,U: Unshelled,NO,,,,,July,July,6,50 KG BAG,,U: UNSHELLED
1910,301015450063,Panel B,2,30101545,Yes,R2,GROUNDNUT CHALIMBANA,,Mixed stand,Yes,,4,3 kg bag,,December,2009,Yes,,,,,12,50 kg Bag,,S: Shelled,NO,,,,,April,May,75,KILOGRAM,,U: UNSHELLED
1910,301015450063,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Pure stand,,,1,3 kg bag,,November,2009,Yes,,,,,10,50 kg Bag,,U: Unshelled,NO,,,,,May,May,1,OX - CART,,U: UNSHELLED
1934,301015450077,Panel B,2,30101545,Yes,R1,MAIZE LOCAL,,Mixed stand,Yes,,1,2 kg bag,,December,2009,No,3,50 kg Bag,,S: Shelled,0,,,,NO,,,,,April,May,10,50 KG BAG,,S: SHELLED
