HHID,case_id,qx_type,visit,ea_id,ag_r00,ag_r0a,ag_r0a_os,ag_r01,ag_r02,ag_r03,ag_r04,ag_r05a,ag_r05b,ag_r06a,ag_r06b,ag_r07,ag_r08,ag_r09,ag_r10,ag_r11,ag_r12a,ag_r12b,ag_r13,ag_r14,ag_r15,ag_r16,ag_r17,ag_r18a,ag_r18b,ag_r19,ag_r22,ag_r23a,ag_r23b,ag_r23c,ag_r23d,ag_r24,ag_r25a,ag_r25b,ag_r26a,ag_r26b,ag_r26c
1752,210660960013,Panel B,1,21066096,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Cow,,Yes,6,6,60000,1,,1,2,6,,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,210660960013,Panel B,1,21066096,Yes,Pig,,Yes,12,12,15000,1,,1,2,12,0,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
1774,210660960138,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,210660960179,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,210660960303,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,210660960386,Panel B,1,21066096,Yes,Local-hen,,Yes,11,,700,1,,2,,0,11,1,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
1780,210660960511,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,210660960593,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,210660960676,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,210660960718,Panel B,1,21066096,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Local-hen,,Yes,8,,700,1,2,2,,10,3,0,0,,,,0,0,0,0,,,,5,No,,,,,0,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Local-cock,,Yes,4,,900,1,2,2,,7,2,0,0,,,,0,0,0,0,,,,5,No,,,,,0,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,210660960842,Panel B,1,21066096,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,210663390033,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,210663390423,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,210663390451,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Local-hen,,Yes,4,,500,2,,2,,0,0,0,4,1000,N01,,0,0,0,0,,,,0,No,,,,,0,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,210663390578,Panel A,1,21066339,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,210663390682,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,210663390754,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,210663390913,Panel A,1,21066339,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Local-hen,,Yes,12,,800,1,2,1,2,2,18,0,0,,,,0,0,0,0,,,,1,Yes,Amaplasmosis,7,,,0,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,210745100075,Panel A,1,21074510,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Local-cock,,Yes,14,,700,1,2,1,2,17,10,0,0,,,,0,0,4,0,,,,0,Yes,Amaplasmosis,9,,,0,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Local-hen,,Yes,6,,800,1,2,1,2,24,33,0,0,,,,0,0,20,0,,,,4,Yes,Amaplasmosis,27,,,0,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801,210745100501,Panel A,1,21074510,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,210745100640,Panel A,1,21074510,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,210745100885,Panel A,1,21074510,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,210745100917,Panel A,1,21074510,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Local-hen,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,210745100948,Panel A,1,21074510,Yes,Goat,,Yes,2,0,3500,1,,1,,4,0,0,0,,,,0,0,2,0,,,,0,No,,,,,0,,,,,
1800,210777250033,Panel B,1,21077725,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Local-hen,,Yes,5,,900,1,,1,,5,10,0,0,,,,0,0,0,0,,,,10,No,,,,,0,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Local-cock,,Yes,10,,900,1,,1,,10,10,0,0,,,,0,0,5,0,,,,5,No,,,,,0,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,210777250041,Panel B,1,21077725,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,210777250058,Panel B,1,21077725,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,210777250066,Panel B,1,21077725,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,210777250074,Panel B,1,21077725,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Local-hen,,Yes,6,,1000,1,,2,,26,0,0,0,,,,0,0,11,0,,,,9,No,,,,,0,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Local-cock,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,210777250157,Panel B,1,21077725,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,210777250174,Panel B,1,21077725,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Cow,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Local-hen,,Yes,7,,800,5,,2,,6,8,0,0,,,,0,2,5,0,,,,0,No,,,,,0,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Chicken-layer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Other (Specify),,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Donkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Local-cock,,Yes,2,,900,5,,2,,9,6,0,0,,,,0,4,7,1,700,N02,,1,No,,,,,0,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Mule/horse,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Pig,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Calf,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Goat,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Sheep,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,210803080100,Panel A,1,21080308,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,210803080358,Panel A,1,21080308,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,210803080685,Panel A,1,21080308,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Guinea fowl,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Bull/ox,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Steer/heifer,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Chicken-broiler,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Beehive,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Turkey,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Goat,,Yes,1,0,5000,1,,1,,1,0,0,0,,,,0,0,0,0,,,,0,No,,,,,0,,,,,
1825,210803080880,Panel A,1,21080308,Yes,Duck,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
