HHID,case_id,qx_type,visit,ea_id,ag_s0a,ag_s0a_os,ag_s01,ag_s02,ag_s03a,ag_s03b,ag_s03b_os,ag_s04,ag_s05a,ag_s05b,ag_s05b_os,ag_s06,ag_s07a,ag_s07b,ag_s08a,ag_s08b,ag_s09a,ag_s09b,ag_s09b_os,ag_s10a,ag_s10b,ag_s10b_os,ag_s11a,ag_s11b,ag_s11b_os,ag_s12,ag_s13
1258,206102490095,Panel B,1,20610249,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1258,206102490095,Panel B,1,20610249,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1248,206102490107,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,206102490130,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,206102490154,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,206102490165,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1246,206102490177,Panel B,1,20610249,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1264,206102490189,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,206102490200,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,206102490224,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,206102490235,Panel B,1,20610249,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1281,206133240001,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1311,206133240025,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1303,206133240040,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1295,206133240044,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1301,206133240045,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,206133240088,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,206133240126,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,206133240140,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1297,206133240145,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1293,206133240162,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1291,206133240176,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1305,206133240187,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1287,206133240189,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1285,206133240200,Panel A,1,20613324,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1283,206133240208,Panel A,1,20613324,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Manure,,Yes,6,2,Wheelbarrow,,No,,,,,,,,,12,Wheelbarrow,,0,,,0,,,No,
1278,206144770016,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1278,206144770016,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Manure,,Yes,12,5,Wheelbarrow,,No,,,,,,,,,3,Ox cart,,0,,,0,,,No,
1282,206144770048,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1282,206144770048,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1284,206144770064,Panel B,1,20614477,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,206144770079,Panel B,1,20614477,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,206144770095,Panel B,1,20614477,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,206144770111,Panel B,1,20614477,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1300,206144770127,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1288,206144770143,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1302,206144770175,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1294,206144770190,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1280,206144770222,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1286,206144770238,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1304,206144770254,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1276,206144770286,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1296,206144770317,Panel B,1,20614477,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1343,206150640018,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1325,206150640045,Panel A,1,20615064,Chicken eggs,,Yes,1,11,Piece,,No,,,,,,,,,3,Piece,,0,,,0,,,No,
1325,206150640045,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1321,206150640071,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Chicken eggs,,Yes,1,18,Piece,,No,,,,,,,,,5,Piece,,0,,,0,,,No,
1331,206150640075,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1331,206150640075,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1317,206150640107,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1323,206150640132,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1337,206150640154,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1329,206150640160,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,206150640178,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1315,206150640181,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1333,206150640222,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1335,206150640242,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1339,206150640280,Panel A,1,20615064,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Other (specify),,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Meat,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1313,206150640287,Panel A,1,20615064,Chicken eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Guinea fowl eggs,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Cow milk,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Honey,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Skins and hides,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Manure,,No,,,,,,,,,,,,,,,,,,,,,,,,
1341,206150640296,Panel A,1,20615064,Chicken eggs,,Yes,1,14,Piece,,No,,,,,,,,,4,Piece,,0,,,0,,,No,
