occ,y2_hhid,qx_type,interview_status,ag_k00,ag_k01,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k04,ag_k04_1,ag_k04_2a,ag_k04_2b,ag_k05a,ag_k05b,ag_k05_1,ag_k05_2a,ag_k05_2b,ag_k05_3,ag_k06,ag_k07,ag_k11a,ag_k11b,ag_k11c,ag_k11d,ag_k12a,ag_k12b,ag_k12c,ag_k12d,ag_k13,ag_k14a,ag_k14b,ag_k14_1a,ag_k14_1b,ag_k15,ag_k19a,ag_k19b,ag_k19c,ag_k19d,ag_k20a,ag_k20b,ag_k20c,ag_k20d,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k22,ag_k23,ag_k24,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k30,ag_k31,ag_k32,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k39,ag_k40a,ag_k40b,ag_k40c,ag_k40d,ag_k40e,ag_k40f,ag_k40g,ag_k40h,ag_k40i,ag_k40j,ag_k40_1,ag_k40_2,ag_k41,ag_k42a,ag_k42b,ag_k42c,ag_k42d,ag_k42e,ag_k35f,ag_k43a,ag_k43b,ag_k43c,ag_k43d,ag_k43e,ag_k43f,ag_k43g,ag_k43h,ag_k43i,ag_k43j,ag_k43k,ag_k43l,ag_k43m,ag_k43n,ag_k43o,ag_k43p,ag_k44a,ag_k44b,ag_k44c,ag_k44d,ag_k44e,ag_k44f,ag_k44g,ag_k44h,ag_k44i,ag_k44j,ag_k44k,ag_k44l,ag_k44m,ag_k44n,ag_k44o,ag_k44p,ag_k45a,ag_k45b,ag_k45c,ag_k45d,ag_k45e,ag_k45f,ag_k45g,ag_k45h,ag_k45i,ag_k45j,ag_k45k,ag_k45l,ag_k45m,ag_k45n,ag_k45o,ag_k45p,ag_k46a,ag_k46b,ag_k46c,ag_k46d,ag_k46e,ag_k46f,ag_k46g,ag_k46h,ag_k46i,ag_k46j,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
1,1860-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1861-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1862-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1863-001,PANEL A,Panel A - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1865-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1866-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1867-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1870-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1871-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1872-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1873-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1874-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1876-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1876-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1877-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1877-003,PANEL A,Panel A - Combined Visit,D01,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,50000,15000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,TOMATO,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,JUNE,2ND HALF,NO,,,YES,23:21:0+4S/CHITOWE,2,KILOGRAM,2,2,,,,,,2,1,NO,,,,,,,1,1,6,2,2,1,6,2,,0,,,,0,,,1,1,1,2,2,1,1,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
2,1877-003,PANEL A,Panel A - Combined Visit,D02,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,80000,30000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,BEANS,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,JULY,2ND HALF,NO,,,YES,23:21:0+4S/CHITOWE,2,KILOGRAM,2,3,,,,,,1,2,NO,,,,,,,1,1,6,2,2,1,6,2,,0,,,,0,,,1,1,1,2,2,1,1,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
3,1877-003,PANEL A,Panel A - Combined Visit,D03,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,20000,10000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,NKHWANI,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,AUGUST,2ND HALF,NO,,,NO,,,,,,,,,,,,,NO,,,,,,,1,1,2,5,2,1,2,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
4,1877-003,PANEL A,Panel A - Combined Visit,D04,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,20000,10000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,THERERE/OKRA,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,AUGUST,2ND HALF,NO,,,NO,,,,,,,,,,,,,NO,,,,,,,1,1,1,5,2,1,1,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
5,1877-003,PANEL A,Panel A - Combined Visit,D05,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,20000,10000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,SWEET POTATO,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,AUGUST,2ND HALF,NO,,,NO,,,,,,,,,,,,,NO,,,,,,,1,1,3,5,2,1,3,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
6,1877-003,PANEL A,Panel A - Combined Visit,D06,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,,,NO,30000,12000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,TANAPOSI,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,,,VETIVER GRASS,WATER HARVEST BUNDS,MORE THAN 5 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,WELL,NO,2012,,,,YES,AUGUST,1ST HALF,NO,,,YES,23:21:0+4S/CHITOWE,4,KILOGRAM,4,1,,,,,,2,2,NO,,,,,,,1,1,1,2,2,1,1,2,,0,,,,0,,,1,1,1,2,2,1,1,2,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1879-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1880-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1881-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1882-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1883-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1886-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1887-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1887-002,PANEL A,Panel A - Combined Visit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1888-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1889-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1890-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1892-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1893-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1894-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1896-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1898-001,PANEL B,Panel B - 2 Visits,D01,NO,1,NO,,,1,INHERITED,NO,,,1,,YES,1,,NO,20000,5000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,MAIZE LOCAL,,,,,BETWEEN SANDY & CLAY,GOOD,NO EROSION,FLOODING,,EROSION CONTROL BUNDS,,2 YEARS AGO,,,,FLAT,YES,BUCKET,,WATERING CAN,RIVER / STREAM,NO,0,,,,YES,OCTOBER,1ST HALF,NO,,,YES,23:21:0+4S/CHITOWE,3,KILOGRAM,3,1,,,,,,2,2,NO,,,,,,,1,1,6,4,,0,,,,0,,,,0,,,1,1,3,3,,0,,,,0,,,,0,,,1,1,1,6,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1898-005,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1901-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1902-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1904-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1906-002,PANEL B,Panel B - 2 Visits,D01,NO,1,NO,,,1,INHERITED,NO,,,1,,NO,,,,20000,5000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,TOMATO,,,,,BETWEEN SANDY & CLAY,GOOD,LOW,FLOODING,,EROSION CONTROL BUNDS,,2 YEARS AGO,,,,SLIGHT SLOPE,YES,BUCKET,,WATERING CAN,RIVER / STREAM,NO,0,,,,YES,JULY,1ST HALF,NO,,,NO,,,,,,,,,,,,,NO,,,,,,,1,1,3,5,5,1,3,5,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,1,4,1,2,5,4,1,2,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1908-001,PANEL B,Panel B - 2 Visits,D01,NO,1,NO,,,1,INHERITED,NO,,,1,,NO,,,,15000,2500,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,TANAPOSI,,,,,SANDY (MCHENGA),FAIR,NO EROSION,,,NO EROSION CONTROL,NO EROSION CONTROL,,,REQUIRES TOO MUCH LABOR,,FLAT,YES,DIVERT STREAM,,WATERING CAN,RIVER / STREAM,NO,0,,,,YES,AUGUST,1ST HALF,YES,1,BUCKET,NO,,,,,,,,,,,,,NO,,,,,,,1,2,6,4,2,2,6,4,3,2,6,4,,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1909-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1909-005,PANEL A,Panel A - Combined Visit,D01,NO,1,YES,2,,1,INHERITED,NO,,,2,,YES,2,,NO,20000,1500,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,BEANS,NKHWANI,,,,CLAY (KATONDO),GOOD,NO EROSION,,,NO EROSION CONTROL,NO EROSION CONTROL,,,NO SOIL OR WATER EROSION PROBLEMS,,FLAT,YES,BUCKET,,OTHER (SPECIFY),WELL,NO,2012,,,,YES,JULY,2ND HALF,NO,,,NO,,,,,,,,,,,,,NO,,,,,,,1,2,6,4,2,2,6,4,,0,,,,0,,,1,1,2,4,2,1,2,4,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1910-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1912-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1914-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1915-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1915-010,PANEL A,Panel A - 2 Visits,D01,NO,1,NO,,,2,INHERITED,NO,,,1,,YES,1,,NO,40000,6000,,,,,,,,,,,,,,CULTIVATED,,,,,,,,,IRISH [MALAWI] POTATO,,,,,CLAY (KATONDO),GOOD,NO EROSION,,,NO EROSION CONTROL,NO EROSION CONTROL,,,NO SOIL OR WATER EROSION PROBLEMS,,FLAT,YES,BUCKET,,WATERING CAN,RIVER / STREAM,NO,0,,,,YES,JULY,2ND HALF,YES,200,KILOGRAM,YES,23:21:0+4S/CHITOWE,10,KILOGRAM,10,2,CAN,5,KILOGRAM,5,2,1,1,YES,INSECTICIDE,40,MILLILITER,,,,2,2,7,8,,0,,,,0,,,,0,,,1,2,6,6,2,2,6,6,,0,,,,0,,,1,1,6,2,2,1,6,2,,0,,,,0,,,0,,0,,0,,,,,,0,0,0,,,
1,1916-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1917-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1918-002,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1918-003,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1918-004,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1919-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1920-001,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
