occ,y2_hhid,qx_type,interview_status,ag_a1_start,ag_a1_end,ag_a2_start,ag_a2_end,ag_b_start,ag_b_end,ag_b_start_day,ag_b_start_month,ag_b_start_hour,ag_b_start_minute,ag_b_end_hour,ag_b_end_minute,ag_b_respondent,ag_b1_start,ag_b1_end,ag_b1_start_day,ag_b1_start_month,ag_b1_start_hour,ag_b1_start_minute,ag_b1_end_hour,ag_b1_end_minute,ag_b1_respondent,ag_c_start,ag_c_end,ag_c_start_day,ag_c_start_month,ag_c_start_hour,ag_c_start_minute,ag_c_end_hour,ag_c_end_minute,ag_c_respondent,ag_d_start,ag_d_end,ag_d_start_day,ag_d_start_month,ag_d_start_hour,ag_d_start_minute,ag_d_end_hour,ag_d_end_minute,ag_d_respondent,ag_e_start,ag_e_end,ag_e_start_day,ag_e_start_month,ag_e_start_hour,ag_e_start_minute,ag_e_end_hour,ag_e_end_minute,ag_e_respondent,ag_f_start,ag_f_end,ag_f_start_day,ag_f_start_month,ag_f_start_hour,ag_f_start_minute,ag_f_end_hour,ag_f_end_minute,ag_f_respondent,ag_g_start,ag_g_end,ag_g_start_day,ag_g_start_month,ag_g_start_hour,ag_g_start_minute,ag_g_end_hour,ag_g_end_minute,ag_h_start,ag_h_end,ag_h_start_day,ag_h_start_month,ag_h_start_hour,ag_h_start_minute,ag_h_end_hour,ag_h_end_minute,ag_h_respondent,ag_r_start,ag_r_end,ag_r_start_day,ag_r_start_month,ag_r_start_hour,ag_r_start_minute,ag_r_end_hour,ag_r_end_minute,ag_s_start,ag_s_end,ag_s_start_day,ag_s_start_month,ag_s_start_hour,ag_s_start_minute,ag_s_end_hour,ag_s_end_minute,ag_s_respondent,ag_i_start,ag_i_end,ag_i_start_day,ag_i_start_month,ag_i_start_hour,ag_i_start_minute,ag_i_end_hour,ag_i_end_minute,ag_i1_start,ag_i1_end,ag_i1_start_day,ag_i1_start_month,ag_i1_start_hour,ag_i1_start_minute,ag_i1_end_hour,ag_i1_end_minute,ag_i1_respondent,ag_j_start,ag_j_end,ag_j_start_day,ag_j_start_month,ag_j_start_hour,ag_j_start_minute,ag_j_end_hour,ag_j_end_minute,ag_j_respondent,ag_k_start,ag_k_end,ag_k_start_day,ag_k_start_month,ag_k_start_hour,ag_k_start_minute,ag_k_end_hour,ag_k_end_minute,ag_k_respondent,ag_l_start,ag_l_end,ag_l_start_day,ag_l_start_month,ag_l_start_hour,ag_l_start_minute,ag_l_end_hour,ag_l_end_minute,ag_l_respondent,ag_m_start,ag_m_end,ag_m_start_day,ag_m_start_month,ag_m_start_hour,ag_m_start_minute,ag_m_end_hour,ag_m_end_minute,ag_m_respondent,ag_n_start,ag_n_end,ag_n_start_day,ag_n_start_month,ag_n_start_hour,ag_n_start_minute,ag_n_end_hour,ag_n_end_minute,ag_n_respondent,ag_o1_start,ag_o1_end,ag_o1_start_day,ag_o1_start_month,ag_o1_start_hour,ag_o1_start_minute,ag_o1_end_hour,ag_o1_end_minute,ag_o11_start,ag_o11_end,ag_o11_start_day,ag_o11_start_month,ag_o11_start_hour,ag_o11_start_minute,ag_o11_end_hour,ag_o11_end_minute,ag_o11_respondent,ag_o2_start,ag_o2_end,ag_o2_start_day,ag_o2_start_month,ag_o2_start_hour,ag_o2_start_minute,ag_o2_end_hour,ag_o2_end_minute,ag_o2_respondent,ag_p_start,ag_p_end,ag_p_start_day,ag_p_start_month,ag_p_start_hour,ag_p_start_minute,ag_p_end_hour,ag_p_end_minute,ag_p_respondent,ag_q_start,ag_q_end,ag_q_start_day,ag_q_start_month,ag_q_start_hour,ag_q_start_minute,ag_q_end_hour,ag_q_end_minute,ag_t_start,ag_t_end,ag_t_start_day,ag_t_start_month,ag_t_start_hour,ag_t_start_minute,ag_t_end_hour,ag_t_end_minute,ag_t_respondent,ag_u1_start,ag_u1_end,ag_u1_start_day,ag_u1_start_month,ag_u1_start_hour,ag_u1_start_minute,ag_u1_manager,ag_u1_manager_a,ag_u1_end_hour,ag_u1_end_minute,ag_u2_start,ag_u2_end,ag_u2_start_day,ag_u2_start_month,ag_u2_start_hour,ag_u2_start_minute,ag_u2_manager_a,ag_u2_end_hour,ag_u2_end_minute,ag_u3_start,ag_u3_end,ag_u3_start_day,ag_u3_start_month,ag_u3_start_hour,ag_u3_start_minute,ag_u3_manager_a,ag_u3_end_hour,ag_u3_end_minute,ag_u4_start,ag_u4_end,ag_u4_start_day,ag_u4_start_month,ag_u4_start_hour,ag_u4_start_minute,ag_u4_manager_a,ag_u4_end_hour,ag_u4_end_minute,ag_nr_start,ag_nr_end
1,2483-001,PANEL A,Panel A - 2 Visits,29/05/13 15:19:31,29/05/13 15:21:29,,04/09/13 15:24:36,29/05/13 15:21:29,04/09/13 15:24:39,22,MAY,10,37,10,46,1,29/05/13 15:27:58,04/09/13 15:24:39,22,MAY,10,46,10,49,1,29/05/13 15:31:45,04/09/13 15:24:39,22,MAY,10,50,10,51,1,29/05/13 15:35:26,04/09/13 15:24:40,22,MAY,10,51,11,8,2,29/05/13 15:43:56,04/09/13 15:24:40,22,MAY,11,8,11,11,2,29/05/13 15:45:36,04/09/13 15:24:40,22,MAY,11,11,11,15,1,29/05/13 15:46:30,04/09/13 15:24:40,22,MAY,11,15,11,19,29/05/13 15:50:11,04/09/13 15:24:41,22,MAY,11,19,11,24,1,29/05/13 15:55:01,04/09/13 15:24:41,22,MAY,11,24,11,29,29/05/13 15:57:10,04/09/13 15:24:41,22,MAY,11,29,11,32,1,04/09/13 15:28:56,04/09/13 15:31:41,26,AUGUST,8,45,8,56,04/09/13 15:31:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/09/13 15:31:49,,,,,,,,,04/09/13 15:32:17,04/09/13 15:33:38,26,AUGUST,8,57,8,59,2,04/09/13 15:33:38,04/09/13 15:35:26,26,AUGUST,9,0,9,7,2,04/09/13 15:35:26,04/09/13 15:37:44,26,AUGUST,9,7,9,13,04/09/13 15:37:44,04/09/13 15:38:14,26,AUGUST,9,13,9,15,2,04/09/13 15:38:14,04/09/13 15:39:05,,,,,,,,,04/09/13 15:39:05,04/09/13 15:39:46,,,,,,,,04/09/13 15:39:46,,,,,,,,,,,,,,,,,,29/05/13 15:58:12,29/05/13 15:58:14
1,2484-001,PANEL B,Panel B - 2 Visits,21/07/13 11:23:44,21/07/13 11:25:26,,12/11/13 11:18:50,21/07/13 11:25:26,12/11/13 11:18:50,2,JULY,13,30,13,34,1,21/07/13 11:27:01,12/11/13 11:19:07,2,JULY,13,35,13,36,1,21/07/13 11:27:53,12/11/13 11:19:12,2,JULY,13,36,13,36,1,21/07/13 11:28:55,12/11/13 11:19:12,2,JULY,13,37,13,47,1,21/07/13 11:32:11,12/11/13 11:19:12,2,JULY,13,48,13,50,1,21/07/13 11:33:18,12/11/13 11:19:12,2,JULY,13,50,13,54,1,21/07/13 11:34:59,12/11/13 11:19:13,2,JULY,13,54,13,55,21/07/13 11:35:46,12/11/13 11:19:14,2,JULY,13,55,13,58,1,21/07/13 11:37:06,12/11/13 11:19:15,2,JULY,13,58,13,58,,12/11/13 11:19:15,,,,,,,,12/11/13 11:21:14,12/11/13 11:21:49,10,OCTOBER,15,10,15,14,12/11/13 11:21:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/13 11:21:50,,,,,,,,,12/11/13 11:21:59,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/13 11:21:59,12/11/13 11:23:19,10,OCTOBER,15,17,15,19,1,12/11/13 11:23:19,12/11/13 11:24:42,10,OCTOBER,15,19,1,1,15,23,12/11/13 11:24:42,12/11/13 11:25:14,10,OCTOBER,15,24,1,15,32,12/11/13 11:25:15,,,,,,,,,,,,,,,,,,21/07/13 11:37:31,21/07/13 11:38:19
1,2484-003,PANEL B,Panel B - 2 Visits,22/07/13 07:58:45,22/07/13 08:01:36,,11/11/13 14:17:56,22/07/13 08:01:36,11/11/13 14:17:57,5,JUNE,10,26,10,34,2,22/07/13 08:03:40,11/11/13 14:18:07,5,JULY,10,34,10,41,2,22/07/13 08:07:59,11/11/13 14:18:13,5,JULY,10,41,10,46,2,22/07/13 08:12:36,11/11/13 14:18:16,5,JULY,10,46,11,4,2,22/07/13 08:25:22,11/11/13 14:18:17,5,JULY,11,4,11,21,4,22/07/13 08:30:26,11/11/13 14:18:17,5,JULY,11,22,11,30,2,22/07/13 08:32:00,11/11/13 14:18:17,5,JULY,11,31,11,34,22/07/13 08:34:19,11/11/13 14:18:18,5,JULY,11,34,11,44,2,22/07/13 08:36:18,11/11/13 14:18:18,5,JULY,11,44,11,58,22/07/13 08:38:11,11/11/13 14:18:18,5,JULY,12,0,12,4,4,11/11/13 14:24:59,11/11/13 14:25:53,12,OCTOBER,10,27,10,38,11/11/13 14:25:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/11/13 14:25:55,11/11/13 14:28:44,12,OCTOBER,13,10,13,12,1,11/11/13 14:28:44,11/11/13 14:37:37,12,OCTOBER,13,12,13,16,1,11/11/13 14:37:37,11/11/13 14:40:23,12,OCTOBER,13,16,13,29,1,11/11/13 14:40:24,11/11/13 14:42:35,12,OCTOBER,13,29,13,40,11/11/13 14:42:35,11/11/13 14:43:15,12,OCTOBER,13,40,13,43,4,11/11/13 14:43:16,11/11/13 14:44:34,12,OCTOBER,13,45,2,1,13,50,11/11/13 14:44:34,11/11/13 14:44:59,12,OCTOBER,13,51,1,13,55,11/11/13 14:45:00,11/11/13 14:46:18,12,OCTOBER,14,6,4,14,14,11/11/13 14:46:18,11/11/13 14:47:25,12,OCTOBER,14,16,4,14,20,22/07/13 08:39:04,22/07/13 08:39:04
1,2485-001,PANEL A,Panel A - 2 Visits,07/06/13 14:29:24,07/06/13 14:32:45,,04/09/13 07:42:14,07/06/13 14:32:45,04/09/13 07:42:14,23,MAY,11,0,11,11,2,07/06/13 14:36:07,04/09/13 07:42:14,23,MAY,11,11,11,13,2,07/06/13 14:37:55,04/09/13 07:42:14,23,MAY,11,13,11,15,2,07/06/13 14:39:23,04/09/13 07:42:14,23,MAY,11,15,11,23,2,07/06/13 14:43:33,04/09/13 07:42:14,23,MAY,11,23,11,26,2,07/06/13 14:44:52,04/09/13 07:42:14,23,MAY,11,26,11,26,2,07/06/13 14:45:21,04/09/13 07:42:14,23,MAY,11,26,11,28,07/06/13 14:46:53,04/09/13 07:42:15,23,MAY,11,28,11,30,2,07/06/13 14:48:31,04/09/13 07:42:16,23,MAY,11,30,11,30,,04/09/13 07:42:16,,,,,,,,04/09/13 07:45:33,04/09/13 07:46:22,28,AUGUST,7,59,8,4,04/09/13 07:46:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/09/13 07:46:25,,,,,,,,,04/09/13 07:46:54,,,,,,,,,,,,,,,,,,,,,,,,,,04/09/13 07:46:54,04/09/13 07:47:22,28,AUGUST,8,5,8,7,2,04/09/13 07:47:22,04/09/13 07:49:18,28,AUGUST,8,7,2,2,8,10,04/09/13 07:49:18,04/09/13 07:49:58,28,AUGUST,8,7,2,8,13,04/09/13 07:49:58,,,,,,,,,,,,,,,,,,07/06/13 14:48:58,07/06/13 14:49:59
1,2487-001,PANEL A,Panel A - 2 Visits,31/05/13 11:17:35,31/05/13 11:19:33,,04/09/13 08:43:40,31/05/13 11:19:33,04/09/13 08:43:40,22,MAY,15,30,15,39,1,31/05/13 11:23:23,04/09/13 08:43:40,22,MAY,15,39,15,41,1,31/05/13 11:25:23,04/09/13 08:43:40,22,MAY,15,41,15,43,1,31/05/13 11:28:18,04/09/13 08:43:40,22,MAY,15,44,15,49,1,31/05/13 11:32:36,04/09/13 08:43:53,22,MAY,15,50,15,57,1,31/05/13 11:41:51,04/09/13 08:43:53,22,MAY,15,57,15,58,1,31/05/13 11:42:38,04/09/13 08:43:53,22,MAY,15,58,16,2,31/05/13 11:45:18,04/09/13 08:43:53,22,MAY,16,2,16,4,1,31/05/13 11:47:45,04/09/13 08:44:15,22,MAY,16,4,16,7,31/05/13 11:51:02,04/09/13 08:44:15,22,MAY,16,7,16,9,1,04/09/13 08:50:06,04/09/13 08:52:28,26,AUGUST,9,52,10,6,04/09/13 08:52:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/09/13 08:52:30,04/09/13 08:53:55,26,AUGUST,10,8,10,7,1,04/09/13 08:53:55,04/09/13 08:56:43,26,AUGUST,10,13,10,15,1,04/09/13 08:56:43,04/09/13 09:00:54,26,AUGUST,10,16,10,29,1,04/09/13 09:00:54,04/09/13 09:04:04,26,AUGUST,10,30,11,2,04/09/13 09:04:04,04/09/13 09:05:24,26,AUGUST,11,4,11,9,1,04/09/13 09:05:24,04/09/13 09:07:18,26,AUGUST,11,11,1,1,11,16,04/09/13 09:07:18,04/09/13 09:08:13,26,AUGUST,11,16,1,11,19,04/09/13 09:08:13,,,,,,,,,,,,,,,,,,31/05/13 11:51:30,31/05/13 11:52:23
1,2489-001,PANEL A,Panel A - 2 Visits,06/06/13 20:15:57,07/06/13 06:29:09,,03/09/13 16:47:09,07/06/13 06:29:09,03/09/13 16:47:09,24,MAY,10,40,10,47,1,07/06/13 06:32:39,03/09/13 16:47:09,24,MAY,10,47,10,50,1,07/06/13 06:35:53,03/09/13 16:47:09,24,MAY,10,50,10,52,1,07/06/13 06:38:53,03/09/13 16:47:10,24,MAY,10,55,11,14,1,07/06/13 06:46:20,03/09/13 16:47:10,24,MAY,11,14,11,23,1,07/06/13 06:50:23,03/09/13 16:47:10,24,MAY,11,23,11,25,1,07/06/13 06:51:21,03/09/13 16:47:10,24,MAY,11,25,11,29,07/06/13 06:53:25,03/09/13 16:47:10,24,MAY,11,29,11,31,1,07/06/13 06:54:52,03/09/13 16:47:10,24,MAY,11,37,11,36,07/06/13 06:56:29,03/09/13 16:47:10,24,MAY,11,37,11,38,1,03/09/13 16:50:29,03/09/13 16:51:56,26,AUGUST,8,51,8,55,03/09/13 16:51:56,,,,,,,,,03/09/13 16:53:03,03/09/13 16:53:58,26,AUGUST,8,56,8,59,1,03/09/13 16:53:58,03/09/13 16:54:56,26,AUGUST,9,0,,,,03/09/13 16:54:56,03/09/13 16:55:46,26,AUGUST,9,0,9,2,1,03/09/13 16:55:46,03/09/13 16:55:59,26,AUGUST,9,2,9,2,,,,,,,,,,,,,,,,,,,03/09/13 16:55:59,03/09/13 17:00:35,26,AUGUST,9,2,9,10,1,03/09/13 17:00:35,03/09/13 17:05:00,26,AUGUST,9,10,9,12,1,03/09/13 17:05:00,03/09/13 17:07:21,26,AUGUST,9,18,9,25,1,03/09/13 17:07:21,03/09/13 17:10:45,26,AUGUST,9,32,9,40,03/09/13 17:10:45,03/09/13 17:11:11,26,AUGUST,9,40,9,45,1,03/09/13 17:11:11,03/09/13 17:12:45,26,AUGUST,9,45,1,1,9,52,03/09/13 17:12:45,03/09/13 17:13:29,26,AUGUST,9,52,1,9,59,03/09/13 17:13:29,,,,,,,,,,,,,,,,,,07/06/13 06:56:58,07/06/13 06:57:21
1,2490-001,PANEL B,Panel B - 2 Visits,21/07/13 10:53:20,21/07/13 10:55:07,,12/11/13 11:02:44,21/07/13 10:55:07,12/11/13 11:02:45,2,JULY,10,50,10,55,1,21/07/13 10:57:14,12/11/13 11:03:23,2,JULY,10,55,10,56,1,21/07/13 10:58:24,12/11/13 11:03:34,2,JULY,10,56,10,57,1,21/07/13 10:59:24,12/11/13 11:03:34,2,JULY,10,58,11,5,1,21/07/13 11:02:10,12/11/13 11:03:35,2,JULY,11,6,11,7,1,21/07/13 11:03:09,12/11/13 11:03:35,2,JULY,11,7,11,10,1,21/07/13 11:04:58,12/11/13 11:03:35,2,JULY,11,11,11,13,21/07/13 11:06:35,12/11/13 11:03:35,2,JULY,11,14,11,16,1,21/07/13 11:08:56,12/11/13 11:03:36,2,JULY,11,17,11,20,21/07/13 11:10:10,12/11/13 11:03:36,2,JULY,11,20,11,21,1,12/11/13 11:05:36,12/11/13 11:06:52,18,OCTOBER,11,49,11,52,12/11/13 11:06:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/11/13 11:06:54,12/11/13 11:07:36,18,OCTOBER,11,52,11,53,1,12/11/13 11:07:36,12/11/13 11:08:14,18,OCTOBER,11,53,11,54,1,12/11/13 11:08:14,12/11/13 11:09:05,18,OCTOBER,11,54,11,56,1,12/11/13 11:09:05,12/11/13 11:09:27,18,OCTOBER,11,57,11,58,12/11/13 11:09:27,12/11/13 11:09:42,18,OCTOBER,11,58,11,59,1,12/11/13 11:09:42,12/11/13 11:13:29,18,OCTOBER,11,59,1,1,12,7,12/11/13 11:13:29,12/11/13 11:13:51,18,OCTOBER,12,7,1,12,11,12/11/13 11:13:51,,,,,,,,,,,,,,,,,,21/07/13 11:10:29,21/07/13 11:10:44
1,2491-001,PANEL A,Panel A - 2 Visits,04/06/13 15:50:59,04/06/13 15:53:20,,03/09/13 16:16:13,04/06/13 15:53:20,03/09/13 16:16:31,23,MAY,14,22,14,29,2,04/06/13 15:57:36,03/09/13 16:16:31,23,MAY,14,30,14,32,2,04/06/13 15:59:10,03/09/13 16:16:31,23,MAY,14,32,14,33,2,04/06/13 16:01:00,03/09/13 16:16:33,23,MAY,14,34,14,52,2,04/06/13 16:04:42,03/09/13 16:16:33,23,MAY,14,52,14,56,2,04/06/13 16:06:21,03/09/13 16:16:33,23,MAY,14,56,14,57,2,04/06/13 16:06:55,03/09/13 16:16:33,23,MAY,14,57,15,1,04/06/13 16:08:56,03/09/13 16:16:33,23,MAY,15,1,15,5,2,04/06/13 16:10:54,03/09/13 16:16:33,23,MAY,15,5,15,9,04/06/13 16:13:24,03/09/13 16:16:38,23,MAY,15,10,15,13,2,03/09/13 16:19:48,03/09/13 16:21:30,27,AUGUST,8,48,8,52,03/09/13 16:21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03/09/13 16:21:32,03/09/13 16:23:11,27,AUGUST,8,53,8,55,3,03/09/13 16:23:11,03/09/13 16:25:46,27,AUGUST,8,55,8,57,3,03/09/13 16:25:46,03/09/13 16:31:58,27,AUGUST,8,58,9,3,3,03/09/13 16:31:58,03/09/13 16:35:59,27,AUGUST,9,3,9,10,03/09/13 16:35:59,03/09/13 16:36:28,27,AUGUST,9,10,9,13,3,03/09/13 16:36:28,03/09/13 16:37:20,,,,,,,,,03/09/13 16:37:20,03/09/13 16:37:45,,,,,,,,03/09/13 16:37:45,,,,,,,,,,,,,,,,,,04/06/13 16:14:43,04/06/13 16:15:23
1,2492-001,PANEL B,Panel B - 2 Visits,21/07/13 14:13:20,21/07/13 14:15:20,,11/11/13 16:42:26,21/07/13 14:15:20,11/11/13 16:42:26,2,JULY,10,47,10,53,1,21/07/13 14:17:04,11/11/13 16:42:33,2,JULY,10,54,10,54,1,21/07/13 14:17:53,11/11/13 16:42:40,2,JULY,10,54,10,55,1,21/07/13 14:18:55,11/11/13 16:42:42,2,JULY,10,55,11,10,1,21/07/13 14:23:29,11/11/13 16:42:42,2,JULY,11,10,11,11,1,21/07/13 14:24:28,11/11/13 16:42:43,2,JULY,11,11,11,15,1,21/07/13 14:25:59,11/11/13 16:42:46,2,JULY,11,15,11,18,21/07/13 14:27:33,11/11/13 16:42:46,2,JULY,11,19,11,24,1,21/07/13 14:29:07,11/11/13 16:42:48,2,JULY,11,25,11,25,,11/11/13 16:42:48,,,,,,,,11/11/13 16:44:01,11/11/13 16:44:36,11,OCTOBER,15,43,15,47,11/11/13 16:44:36,11/11/13 16:45:07,11,OCTOBER,15,47,15,48,1,11/11/13 16:45:07,11/11/13 16:45:39,11,OCTOBER,15,48,15,49,1,11/11/13 16:45:39,11/11/13 16:47:10,11,OCTOBER,15,50,16,2,1,11/11/13 16:47:10,11/11/13 16:47:59,11,OCTOBER,16,2,16,8,1,11/11/13 16:47:59,11/11/13 16:48:36,11,OCTOBER,16,8,16,13,1,11/11/13 16:48:36,11/11/13 16:49:35,11,OCTOBER,16,13,16,17,1,11/11/13 16:49:35,11/11/13 16:50:19,11,OCTOBER,16,17,16,25,11/11/13 16:50:19,,,,,,,,,11/11/13 16:50:23,,,,,,,,,,,,,,,,,,,,,,,,,,11/11/13 16:50:24,11/11/13 16:50:46,11,OCTOBER,16,27,16,30,1,11/11/13 16:50:46,11/11/13 16:51:54,11,OCTOBER,16,30,1,1,16,36,11/11/13 16:51:54,11/11/13 16:52:13,11,OCTOBER,16,37,1,16,42,11/11/13 16:52:13,,,,,,,,,,,,,,,,,,21/07/13 14:29:33,21/07/13 14:30:01
1,2496-001,PANEL B,Panel B - Combined Visit,09/09/13 15:08:37,09/09/13 15:10:35,,09/09/13 18:11:26,09/09/13 15:10:35,09/09/13 15:12:51,1,SEPTEMBER,11,32,11,40,1,09/09/13 15:12:51,09/09/13 15:19:40,1,SEPTEMBER,11,40,15,30,1,09/09/13 15:19:40,09/09/13 15:25:20,1,SEPTEMBER,11,45,15,30,1,09/09/13 15:25:20,09/09/13 15:38:19,1,SEPTEMBER,11,48,12,5,1,09/09/13 15:38:19,09/09/13 15:39:10,1,SEPTEMBER,12,5,12,9,1,09/09/13 15:39:10,09/09/13 15:40:10,1,SEPTEMBER,12,9,12,15,1,09/09/13 15:40:10,09/09/13 15:46:32,1,SEPTEMBER,12,15,12,30,09/09/13 15:46:32,09/09/13 15:49:43,1,SEPTEMBER,12,30,12,38,1,09/09/13 15:49:43,09/09/13 15:49:59,1,SEPTEMBER,12,38,12,39,,09/09/13 18:12:36,,,,,,,,09/09/13 18:19:50,09/09/13 18:21:53,1,SEPTEMBER,13,3,13,10,09/09/13 18:21:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/09/13 18:21:55,14/09/13 12:50:15,1,SEPTEMBER,13,46,15,33,1,14/09/13 12:50:15,14/09/13 13:16:25,1,SEPTEMBER,13,49,15,33,1,14/09/13 13:16:25,14/09/13 13:24:57,1,SEPTEMBER,13,50,14,0,1,14/09/13 13:24:57,17/09/13 14:50:48,1,SEPTEMBER,14,0,14,12,17/09/13 14:50:48,17/09/13 14:52:03,1,SEPTEMBER,14,12,14,18,1,17/09/13 14:52:03,17/09/13 14:53:56,1,SEPTEMBER,14,18,3,1,14,25,17/09/13 14:53:56,17/09/13 14:54:25,1,SEPTEMBER,14,25,1,14,32,17/09/13 14:54:25,17/09/13 14:56:45,1,SEPTEMBER,14,32,2,14,40,17/09/13 14:56:45,17/09/13 14:57:14,1,SEPTEMBER,14,40,2,14,45,09/09/13 15:50:00,09/09/13 15:50:31
1,2497-003,PANEL A,Panel A - 2 Visits,30/06/13 17:08:07,30/06/13 17:11:13,,10/10/13 16:03:52,30/06/13 17:11:13,10/10/13 16:04:01,21,JUNE,13,57,14,12,1,30/06/13 17:54:04,10/10/13 16:04:02,21,JUNE,14,12,14,18,1,30/06/13 17:57:24,10/10/13 16:04:06,21,JUNE,14,18,14,20,1,30/06/13 18:00:51,10/10/13 16:04:06,21,JUNE,14,20,14,40,1,30/06/13 18:06:47,10/10/13 16:04:07,21,JUNE,14,41,14,54,1,30/06/13 18:14:39,10/10/13 16:04:07,21,JUNE,14,54,15,1,1,30/06/13 18:18:44,10/10/13 16:04:08,21,JUNE,15,1,15,11,30/06/13 18:22:41,10/10/13 16:04:08,21,JUNE,15,13,15,18,1,30/06/13 18:25:40,10/10/13 16:04:08,21,JUNE,15,18,15,33,30/06/13 18:28:33,10/10/13 16:04:08,21,JUNE,15,33,15,36,1,10/10/13 16:08:28,10/10/13 16:12:36,27,SEPTEMBER,8,44,9,0,10/10/13 16:12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/10/13 16:12:38,10/10/13 16:14:46,27,SEPTEMBER,9,0,9,2,1,10/10/13 16:12:39,10/10/13 16:18:38,27,SEPTEMBER,9,2,9,10,1,10/10/13 16:18:38,12/10/13 10:31:12,27,SEPTEMBER,9,10,9,15,1,12/10/13 10:31:13,12/10/13 10:33:52,27,SEPTEMBER,9,15,9,20,12/10/13 10:33:53,12/10/13 10:34:54,27,SEPTEMBER,9,20,9,23,1,12/10/13 10:34:55,12/10/13 10:38:24,27,SEPTEMBER,9,23,1,1,9,35,12/10/13 10:38:24,12/10/13 10:39:30,27,SEPTEMBER,9,35,1,9,50,12/10/13 10:39:30,,,,,,,,,,,,,,,,,,30/06/13 18:29:10,30/06/13 18:30:47
1,2498-001,PANEL B,Panel B - 2 Visits,21/07/13 16:12:28,21/07/13 16:19:26,,08/11/13 14:31:50,21/07/13 16:19:26,08/11/13 14:31:50,2,JULY,10,21,10,29,1,21/07/13 16:21:26,08/11/13 14:32:44,2,JULY,10,29,10,34,1,21/07/13 16:23:32,08/11/13 14:32:54,2,JULY,10,34,10,36,1,21/07/13 16:25:42,08/11/13 14:32:55,2,JULY,10,36,11,3,1,21/07/13 16:32:15,08/11/13 14:32:55,2,JULY,11,3,11,6,1,21/07/13 16:33:21,08/11/13 14:32:56,2,JULY,11,6,11,11,1,21/07/13 16:34:23,08/11/13 14:32:56,2,JULY,11,11,11,18,21/07/13 16:36:56,08/11/13 14:32:56,2,JULY,11,18,11,31,1,21/07/13 16:39:14,08/11/13 14:32:58,2,JULY,11,31,11,35,,08/11/13 14:32:58,,,,,,,,08/11/13 14:36:54,08/11/13 14:40:40,10,OCTOBER,9,43,9,48,08/11/13 14:40:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/13 14:40:41,,,,,,,,,08/11/13 14:40:52,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/13 14:40:52,08/11/13 14:41:53,10,OCTOBER,9,50,9,53,1,08/11/13 14:41:53,08/11/13 14:43:11,10,OCTOBER,9,53,1,1,10,10,08/11/13 14:43:11,08/11/13 14:43:35,10,OCTOBER,10,10,1,10,30,08/11/13 14:43:36,,,,,,,,,,,,,,,,,,21/07/13 16:39:36,21/07/13 16:40:37
