HHID,case_id,qx_type,visit,ea_id,hh_p0a,hh_p0a_os,hh_p01,hh_p02,hh_p03a,hh_p03b,hh_p03c,hh_p04a,hh_p04b
1179,206035330184,Panel A,1,20603533,Pension Income,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Income from Non-Agricultural Land Rental,,No,,,,,,
1179,206035330184,Panel A,1,20603533,"Income form Apartment, House Rental",,No,,,,,,
1179,206035330184,Panel A,1,20603533,"Income from Sho, Store Rental",,No,,,,,,
1179,206035330184,Panel A,1,20603533,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1179,206035330184,Panel A,1,20603533,Income from Real Estate Sales,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Inheritance,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Lottery/Gambling Winnings,,No,,,,,,
1179,206035330184,Panel A,1,20603533,Other Income (Specify),,No,,,,,,
1202,206046380001,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1202,206046380001,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1202,206046380001,Panel B,2,20604638,Pension Income,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1202,206046380001,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1202,206046380001,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1202,206046380001,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1202,206046380001,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Inheritance,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1202,206046380001,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1194,206046380010,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1194,206046380010,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1194,206046380010,Panel B,2,20604638,Pension Income,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1194,206046380010,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1194,206046380010,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1194,206046380010,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1194,206046380010,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Inheritance,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1194,206046380010,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1188,206046380037,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1188,206046380037,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1188,206046380037,Panel B,2,20604638,Pension Income,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1188,206046380037,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1188,206046380037,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1188,206046380037,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1188,206046380037,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Inheritance,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1188,206046380037,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1208,206046380046,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1208,206046380046,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1208,206046380046,Panel B,2,20604638,Pension Income,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1208,206046380046,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1208,206046380046,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1208,206046380046,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1208,206046380046,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Inheritance,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1208,206046380046,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1206,206046380055,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1206,206046380055,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1206,206046380055,Panel B,2,20604638,Pension Income,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1206,206046380055,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1206,206046380055,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1206,206046380055,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1206,206046380055,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Inheritance,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1206,206046380055,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1204,206046380064,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1204,206046380064,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1204,206046380064,Panel B,2,20604638,Pension Income,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1204,206046380064,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1204,206046380064,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1204,206046380064,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1204,206046380064,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Inheritance,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1204,206046380064,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1186,206046380072,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,Yes,,0,0,14000,2,
1186,206046380072,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1186,206046380072,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1186,206046380072,Panel B,2,20604638,Pension Income,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1186,206046380072,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1186,206046380072,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1186,206046380072,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1186,206046380072,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Inheritance,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1186,206046380072,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1190,206046380081,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,Yes,,500,0,0,1,2
1190,206046380081,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1190,206046380081,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1190,206046380081,Panel B,2,20604638,Pension Income,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1190,206046380081,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1190,206046380081,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1190,206046380081,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1190,206046380081,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Inheritance,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1190,206046380081,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1198,206046380099,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,Yes,,0,14000,0,1,2
1198,206046380099,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,Yes,,0,3000,0,1,
1198,206046380099,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1198,206046380099,Panel B,2,20604638,Pension Income,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1198,206046380099,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1198,206046380099,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1198,206046380099,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1198,206046380099,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Inheritance,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1198,206046380099,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1180,206046380108,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1180,206046380108,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1180,206046380108,Panel B,2,20604638,Pension Income,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1180,206046380108,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1180,206046380108,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1180,206046380108,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1180,206046380108,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Inheritance,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1180,206046380108,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1196,206046380117,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1196,206046380117,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1196,206046380117,Panel B,2,20604638,Pension Income,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1196,206046380117,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1196,206046380117,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1196,206046380117,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1196,206046380117,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Inheritance,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1196,206046380117,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1178,206046380126,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1178,206046380126,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1178,206046380126,Panel B,2,20604638,Pension Income,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1178,206046380126,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1178,206046380126,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1178,206046380126,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1178,206046380126,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Inheritance,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1178,206046380126,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1200,206046380135,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1200,206046380135,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1200,206046380135,Panel B,2,20604638,Pension Income,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1200,206046380135,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1200,206046380135,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1200,206046380135,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1200,206046380135,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Inheritance,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1200,206046380135,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1192,206046380153,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Food Transfers/Gifts from Individuals,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Non-Food In-Kind Transfers/Gifts form Individuals,,No,,,,,,
1192,206046380153,Panel B,2,20604638,"Savings, Interest or Other Investment Income",,No,,,,,,
1192,206046380153,Panel B,2,20604638,Pension Income,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Income from Non-Agricultural Land Rental,,No,,,,,,
1192,206046380153,Panel B,2,20604638,"Income form Apartment, House Rental",,No,,,,,,
1192,206046380153,Panel B,2,20604638,"Income from Sho, Store Rental",,No,,,,,,
1192,206046380153,Panel B,2,20604638,"Income from Car, Truck, Other Vehicle Rental",,No,,,,,,
1192,206046380153,Panel B,2,20604638,Income from Real Estate Sales,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Income from Household Non-Agricultural Asset Sales,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Income from Household Agricultural/Fishing Asset Sales,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Inheritance,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Lottery/Gambling Winnings,,No,,,,,,
1192,206046380153,Panel B,2,20604638,Other Income (Specify),,No,,,,,,
1182,206046380161,Panel B,2,20604638,Cash Transfers/Gifts from individuals,,No,,,,,,
