HHID,case_id,qx_type,visit,ea_id,hh_q0a,hh_q0b,hh_q01,hh_q02a,hh_q02b,hh_q02c,hh_q03a,hh_q03b
1773,210663390913,Panel A,1,21066339,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1787,210663390974,Panel A,1,21066339,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1787,210663390974,Panel A,1,21066339,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1787,210663390974,Panel A,1,21066339,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1807,210745100075,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
1807,210745100075,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1807,210745100075,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1793,210745100092,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4500,0,0,1,
1793,210745100092,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1793,210745100092,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1805,210745100102,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1805,210745100102,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1805,210745100102,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1803,210745100193,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1803,210745100193,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1803,210745100193,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1813,210745100200,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,3000,0,0,1,
1813,210745100200,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1813,210745100200,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,8000,0,0,1,
1811,210745100332,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1811,210745100332,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1811,210745100332,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1815,210745100381,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1815,210745100381,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1815,210745100381,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1819,210745100476,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4000,0,0,1,2
1819,210745100476,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1819,210745100476,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1801,210745100501,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1801,210745100501,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1801,210745100501,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1823,210745100624,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1823,210745100624,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1823,210745100624,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1795,210745100640,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,500,0,2,
1795,210745100640,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1795,210745100640,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,2000,0,0,2,
1797,210745100773,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1797,210745100773,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,460,0,2,
1797,210745100773,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1799,210745100867,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,1,2
1799,210745100867,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,Yes,2000,0,0,1,2
1799,210745100867,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,500,0,0,1,2
1817,210745100885,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1817,210745100885,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1817,210745100885,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1809,210745100917,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,3000,0,0,1,
1809,210745100917,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1809,210745100917,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1821,210745100948,Panel A,1,21074510,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1821,210745100948,Panel A,1,21074510,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1821,210745100948,Panel A,1,21074510,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1806,210777250008,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,120000,0,1,2
1806,210777250008,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1806,210777250008,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1782,210777250025,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,18000,0,1,
1782,210777250025,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1782,210777250025,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1800,210777250033,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,12000,0,2,
1800,210777250033,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1800,210777250033,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1802,210777250041,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,200000,100000,0,1,2
1802,210777250041,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1802,210777250041,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1812,210777250058,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,25000,40000,0,1,2
1812,210777250058,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1812,210777250058,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1786,210777250066,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,30000,70000,0,1,2
1786,210777250066,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1786,210777250066,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1810,210777250074,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,50000,0,0,1,
1810,210777250074,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,Yes,25000,0,0,1,
1810,210777250074,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,70000,0,0,1,
1788,210777250083,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,0,2000000,1,
1788,210777250083,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1788,210777250083,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1792,210777250091,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1792,210777250091,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1792,210777250091,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1794,210777250099,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,50000,10000,0,1,2
1794,210777250099,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1794,210777250099,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,20000,0,0,1,2
1784,210777250107,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,30000,0,0,1,4
1784,210777250107,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1784,210777250107,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1798,210777250116,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,10000,0,0,1,2
1798,210777250116,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1798,210777250116,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1804,210777250149,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1804,210777250149,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1804,210777250149,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1808,210777250157,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,45000,0,0,1,2
1808,210777250157,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1808,210777250157,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1790,210777250165,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,70000,50000,0,1,2
1790,210777250165,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1790,210777250165,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1796,210777250174,Panel B,2,21077725,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,18000,0,0,1,2
1796,210777250174,Panel B,2,21077725,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1796,210777250174,Panel B,2,21077725,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1849,210803080100,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1849,210803080100,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1849,210803080100,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1827,210803080310,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1827,210803080310,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1827,210803080310,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1851,210803080313,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1851,210803080313,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1851,210803080313,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1841,210803080348,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,60000,7500,0,1,
1841,210803080348,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,4500,0,1,
1841,210803080348,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1853,210803080358,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1853,210803080358,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1853,210803080358,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1845,210803080472,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,5000,0,0,1,2
1845,210803080472,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1845,210803080472,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1837,210803080492,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1837,210803080492,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1837,210803080492,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1831,210803080571,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,24000,0,0,1,
1831,210803080571,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,Yes,12000,0,0,1,
1831,210803080571,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1847,210803080576,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1847,210803080576,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1847,210803080576,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1833,210803080596,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,1200,0,0,1,
1833,210803080596,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1833,210803080596,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1843,210803080685,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,600,0,0,1,2
1843,210803080685,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1843,210803080685,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1835,210803080699,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,0,60,0,2,
1835,210803080699,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,100,0,2,
1835,210803080699,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1855,210803080875,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1855,210803080875,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,500,0,2,
1855,210803080875,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1825,210803080880,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1825,210803080880,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1825,210803080880,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1829,210803080888,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1829,210803080888,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1829,210803080888,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1839,210803080906,Panel A,1,21080308,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,500,0,0,1,2
1839,210803080906,Panel A,1,21080308,Food Transfers/Gifts,Food Transfers/Gifts,Yes,1000,0,0,1,2
1839,210803080906,Panel A,1,21080308,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1836,210815730045,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1836,210815730045,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1836,210815730045,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1814,210815730065,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1814,210815730065,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1814,210815730065,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1822,210815730107,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1822,210815730107,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1822,210815730107,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1826,210815730128,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,2000,0,0,2,
1826,210815730128,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1826,210815730128,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1838,210815730149,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1838,210815730149,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1838,210815730149,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1818,210815730169,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,22000,5000,0,1,2
1818,210815730169,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,90000,0,1,2
1818,210815730169,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,2000,5000,0,1,2
1832,210815730190,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1832,210815730190,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,Yes,0,500,0,2,
1832,210815730190,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1830,210815730232,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1830,210815730232,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1830,210815730232,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1840,210815730253,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1840,210815730253,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1840,210815730253,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1834,210815730273,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,20000,0,0,1,2
1834,210815730273,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1834,210815730273,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1824,210815730315,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1824,210815730315,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1824,210815730315,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1816,210815730336,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1816,210815730336,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1816,210815730336,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1820,210815730357,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,6000,0,0,1,2
1820,210815730357,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1820,210815730357,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,Yes,9000,0,0,1,2
1828,210815730398,Panel B,2,21081573,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4000,0,0,1,
1828,210815730398,Panel B,2,21081573,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1828,210815730398,Panel B,2,21081573,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1842,210860690007,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1842,210860690007,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1842,210860690007,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1856,210860690053,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1856,210860690053,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1856,210860690053,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1870,210860690065,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,4000,0,0,1,
1870,210860690065,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1870,210860690065,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1862,210860690077,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1862,210860690077,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1862,210860690077,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1860,210860690100,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1860,210860690100,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1860,210860690100,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1872,210860690112,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1872,210860690112,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1872,210860690112,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1844,210860690123,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1844,210860690123,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1844,210860690123,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1854,210860690146,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,7000,0,0,1,2
1854,210860690146,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1854,210860690146,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1846,210860690158,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1846,210860690158,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1846,210860690158,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1866,210860690170,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1866,210860690170,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1866,210860690170,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1848,210860690181,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,No,,,,,
1848,210860690181,Panel B,2,21086069,Food Transfers/Gifts,Food Transfers/Gifts,No,,,,,
1848,210860690181,Panel B,2,21086069,Non-Food In-Kind Transfers/Gifts,Non-Food In-Kind Transfers/Gifts,No,,,,,
1864,210860690193,Panel B,2,21086069,Cash Transfers/Gifts,Cash Transfers/Gifts,Yes,3000,0,0,1,2
