HHID,case_id,qx_type,visit,ea_id,hh_h01,hh_h02a,hh_h02b,hh_h02c,hh_h02d,hh_h02e,hh_h03a,hh_h03b,hh_h04,hh_h05a_01,hh_h05a_02,hh_h05a_03,hh_h05a_04,hh_h05a_05,hh_h05a_06,hh_h05a_07,hh_h05a_08,hh_h05a_09,hh_h05a_10,hh_h05b_01,hh_h05b_02,hh_h05b_03,hh_h05b_04,hh_h05b_05,hh_h05b_06,hh_h05b_07,hh_h05b_08,hh_h05b_09,hh_h05b_10,hh_h05b_11,hh_h05b_12,hh_h05b_13,hh_h05b_14,hh_h05b_15,hh_h06a,hh_h06a_os,hh_h06b,hh_h06b_os,hh_h06c,hh_h06c_os
1826,210815730128,Panel B,2,21081573,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,210815730149,Panel B,2,21081573,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Other (Specify),LACK OF SUPPORT FROM RELATIVE,,,,
1818,210815730169,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832,210815730190,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1830,210815730232,Panel B,2,21081573,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,210815730253,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,210815730273,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,210815730315,Panel B,2,21081573,No,2,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,210815730336,Panel B,2,21081573,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,Other (Specify),LACK OF MONEY,,,,
1820,210815730357,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1828,210815730398,Panel B,2,21081573,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,210860690007,Panel B,2,21086069,No,2,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,210860690053,Panel B,2,21086069,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,210860690065,Panel B,2,21086069,Yes,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,210860690077,Panel B,2,21086069,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,210860690100,Panel B,2,21086069,Yes,5,2,1,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,210860690112,Panel B,2,21086069,Yes,3,2,1,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,210860690123,Panel B,2,21086069,Yes,0,0,0,0,0,2,2,Yes,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1854,210860690146,Panel B,2,21086069,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,210860690158,Panel B,2,21086069,No,0,0,0,0,0,2,2,Yes,,,,,,,,,,X,X,,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,Inadequate household food stocks due to lack of farm inputs,,,
1866,210860690170,Panel B,2,21086069,Yes,7,3,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,210860690181,Panel B,2,21086069,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,210860690193,Panel B,2,21086069,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1850,210860690204,Panel B,2,21086069,No,0,0,0,0,0,2,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,Inadequate household food stocks due to lack of farm inputs,,,
1868,210860690216,Panel B,2,21086069,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,210860690228,Panel B,2,21086069,No,0,0,0,0,0,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,210860690239,Panel B,2,21086069,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,210864360006,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,210864360023,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,210864360071,Panel A,1,21086436,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,210864360087,Panel A,1,21086436,No,0,0,0,0,0,0,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,210864360103,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,210864360119,Panel A,1,21086436,Yes,2,2,0,0,0,2,3,Yes,,,,,X,X,X,,,,,,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1871,210864360135,Panel A,1,21086436,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1887,210864360167,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,210864360183,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,210864360200,Panel A,1,21086436,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Other (Specify),LARGE HOUSEHOLD SIZE,,
1867,210864360216,Panel A,1,21086436,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1861,210864360232,Panel A,1,21086436,No,2,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,210864360264,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,210864360280,Panel A,1,21086436,No,0,0,0,0,0,3,3,Yes,,,,,,,,,X,X,,,,,,,,,,,,,,,,Food in the market was very expensive,,Other (Specify),NO SUPPORT FROM SPOUSE,,
1885,210864360296,Panel A,1,21086436,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,210864360312,Panel A,1,21086436,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,210875310014,Panel A,1,21087531,No,0,1,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,210875310030,Panel A,1,21087531,No,0,0,0,0,0,3,3,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1917,210875310067,Panel A,1,21087531,Yes,2,2,2,3,1,2,2,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Unable to reach the market due to high transportation costs,,,,,
1897,210875310089,Panel A,1,21087531,No,3,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,210875310116,Panel A,1,21087531,No,0,0,0,0,0,4,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,210875310120,Panel A,1,21087531,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,210875310132,Panel A,1,21087531,Yes,3,0,3,2,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1915,210875310152,Panel A,1,21087531,No,0,0,0,0,0,3,,Yes,,,,,,,,,,,X,,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
1899,210875310200,Panel A,1,21087531,Yes,3,4,3,1,2,2,,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1901,210875310213,Panel A,1,21087531,Yes,3,0,4,0,0,2,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1911,210875310258,Panel A,1,21087531,No,0,0,0,0,3,3,,Yes,,,,,,,,,,X,X,,,,,,,,,,,,,,,Other (Specify),ONLY RECEIVED HALF OF SALARY,,,,
1889,210875310313,Panel A,1,21087531,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Yes,0,0,0,0,0,3,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,210875310399,Panel A,1,21087531,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,210885970005,Panel B,2,21088597,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,210885970047,Panel B,2,21088597,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,210885970089,Panel B,2,21088597,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,210885970174,Panel B,2,21088597,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,No,1,1,1,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,210885970258,Panel B,2,21088597,No,5,5,0,0,0,3,,Yes,,,,,,,,,,,,X,X,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1884,210885970279,Panel B,2,21088597,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Other (Specify),LACK OF LAND,,,,
1882,210885970321,Panel B,2,21088597,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,No,5,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,210885970363,Panel B,2,21088597,Yes,6,0,7,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,210885970405,Panel B,2,21088597,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,210885970426,Panel B,2,21088597,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,Other (Specify),RECEIVED SALARY VERY LATE,,
1951,301012800005,Panel A,1,30101280,Yes,2,0,5,2,0,1,1,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
1941,301012800051,Panel A,1,30101280,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,301012800063,Panel A,1,30101280,Yes,0,0,0,3,0,1,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1935,301012800066,Panel A,1,30101280,No,0,0,0,0,0,5,5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,301012800072,Panel A,1,30101280,No,4,3,0,0,0,2,2,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,301012800089,Panel A,1,30101280,Yes,7,7,3,4,0,2,,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
1925,301012800118,Panel A,1,30101280,Yes,2,0,0,0,1,3,,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1945,301012800121,Panel A,1,30101280,Yes,2,0,0,0,0,4,4,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Food in the market was very expensive,,,
1943,301012800128,Panel A,1,30101280,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,301012800130,Panel A,1,30101280,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1939,301012800172,Panel A,1,30101280,Yes,0,0,0,0,0,1,2,Yes,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1931,301012800179,Panel A,1,30101280,Yes,4,2,3,1,1,2,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1947,301012800247,Panel A,1,30101280,Yes,2,0,0,0,0,2,,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1927,301012800312,Panel A,1,30101280,Yes,0,0,0,0,0,1,1,Yes,X,X,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to crop pest damage,,,
1921,301012800326,Panel A,1,30101280,Yes,1,1,0,0,1,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1937,301012800351,Panel A,1,30101280,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,301015450010,Panel B,2,30101545,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1908,301015450016,Panel B,2,30101545,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,301015450023,Panel B,2,30101545,No,0,0,0,0,0,2,2,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1924,301015450030,Panel B,2,30101545,No,0,0,0,0,0,2,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to crop pest damage,,,
1920,301015450043,Panel B,2,30101545,No,2,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1932,301015450050,Panel B,2,30101545,No,0,0,0,0,0,2,,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to crop pest damage,,,
1930,301015450057,Panel B,2,30101545,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,301015450063,Panel B,2,30101545,No,0,0,0,0,0,2,,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1934,301015450077,Panel B,2,30101545,No,0,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1904,301015450083,Panel B,2,30101545,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,No,0,0,0,0,0,2,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,Inadequate household food stocks due to lack of farm inputs,,,
1926,301015450097,Panel B,2,30101545,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,No,0,0,0,0,0,1,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1906,301015450117,Panel B,2,30101545,No,2,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1928,301015450124,Panel B,2,30101545,No,1,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1918,301015450137,Panel B,2,30101545,No,3,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,301020280005,Panel A,1,30102028,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,301020280030,Panel A,1,30102028,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1981,301020280052,Panel A,1,30102028,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,301020280075,Panel A,1,30102028,Yes,3,2,3,1,0,2,,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1977,301020280084,Panel A,1,30102028,No,0,0,0,0,0,2,,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1953,301020280090,Panel A,1,30102028,Yes,0,0,0,0,0,2,,Yes,,,,,,,,,,,X,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1967,301020280096,Panel A,1,30102028,No,0,0,7,0,6,2,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1957,301020280102,Panel A,1,30102028,No,0,0,0,0,0,3,3,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1959,301020280135,Panel A,1,30102028,No,4,0,0,0,0,2,3,Yes,,,,,,,,,,X,,,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1961,301020280151,Panel A,1,30102028,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1963,301020280165,Panel A,1,30102028,No,0,0,0,0,0,3,3,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1973,301020280188,Panel A,1,30102028,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,301020280191,Panel A,1,30102028,No,4,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,301020280228,Panel A,1,30102028,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,301020280236,Panel A,1,30102028,No,0,0,0,0,0,3,3,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1979,301020280258,Panel A,1,30102028,No,0,0,0,0,0,3,,Yes,,,,,,,,,X,X,,,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1964,301025400018,Panel B,2,30102540,No,0,0,0,0,0,2,,Yes,,,,,,,,,,,,X,,,,,,,,,,,,,,Food in the market was very expensive,,,,,
1954,301025400027,Panel B,2,30102540,No,2,0,0,0,0,3,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1960,301025400037,Panel B,2,30102540,Yes,0,0,7,7,0,2,3,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1966,301025400046,Panel B,2,30102540,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,301025400065,Panel B,2,30102540,Yes,7,7,7,7,0,1,1,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1956,301025400075,Panel B,2,30102540,No,2,0,0,0,0,2,2,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1942,301025400085,Panel B,2,30102540,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,301025400094,Panel B,2,30102540,Yes,0,1,2,0,0,2,,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to lack of farm inputs,,,
1962,301025400113,Panel B,2,30102540,No,0,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1936,301025400123,Panel B,2,30102540,Yes,0,0,2,0,0,2,2,Yes,,,,,,,,X,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1946,301025400132,Panel B,2,30102540,No,0,0,0,0,0,3,,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household food stocks due to small land size,,,
1950,301025400142,Panel B,2,30102540,Yes,4,0,0,0,3,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,301025400161,Panel B,2,30102540,No,0,0,0,0,0,2,,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1944,301025400171,Panel B,2,30102540,No,1,0,0,0,0,2,3,Yes,,,,,,,,,,,,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household food stocks due to small land size,,,
1958,301025400180,Panel B,2,30102540,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,301025400199,Panel B,2,30102540,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,301030740024,Panel A,1,30103074,No,2,0,0,0,0,3,3,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1985,301030740038,Panel A,1,30103074,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,301030740051,Panel A,1,30103074,No,0,0,0,0,0,3,4,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,301030740064,Panel A,1,30103074,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,301030740091,Panel A,1,30103074,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,301030740104,Panel A,1,30103074,Yes,0,2,0,0,0,3,3,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1999,301030740118,Panel A,1,30103074,No,0,0,0,0,0,2,3,Yes,,,,,,,,,,,X,X,X,X,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,Inadequate household stocks due to drought/poor rains,,Inadequate household stocks due to drought/poor rains,
1991,301030740131,Panel A,1,30103074,No,0,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1989,301030740158,Panel A,1,30103074,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,301030740171,Panel A,1,30103074,No,0,0,0,0,0,3,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,301030740184,Panel A,1,30103074,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,301030740198,Panel A,1,30103074,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,301030740224,Panel A,1,30103074,No,0,6,0,0,0,2,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to small land size,,,,,
2003,301030740238,Panel A,1,30103074,No,2,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1997,301030740251,Panel A,1,30103074,No,3,2,2,0,0,2,2,Yes,,,,,,,,,,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
2009,301030740278,Panel A,1,30103074,No,0,0,0,0,0,2,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household stocks due to drought/poor rains,,,,,
1976,301047080010,Panel B,2,30104708,No,0,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1980,301047080023,Panel B,2,30104708,No,0,0,0,0,0,2,,Yes,,,,,,,,,,X,X,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1970,301047080037,Panel B,2,30104708,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,301047080062,Panel B,2,30104708,No,0,0,0,0,0,3,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,301047080065,Panel B,2,30104708,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,301047080078,Panel B,2,30104708,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,301047080092,Panel B,2,30104708,No,0,0,0,0,0,2,2,Yes,,,,,,,,,,,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,,,,
1998,301047080102,Panel B,2,30104708,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,301047080119,Panel B,2,30104708,No,0,0,0,0,0,3,3,Yes,,,,,,,,X,X,X,X,X,X,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
1992,301047080133,Panel B,2,30104708,No,0,0,0,0,0,2,3,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,301047080147,Panel B,2,30104708,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,301047080174,Panel B,2,30104708,No,0,0,0,0,0,2,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,301047080188,Panel B,2,30104708,No,0,0,0,0,0,2,2,Yes,,,,,,,,,X,X,X,X,,,,,,,,,,,,,,Inadequate household food stocks due to lack of farm inputs,,Inadequate household stocks due to drought/poor rains,,,
