HHID,case_id,qx_type,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
1909,210875310374,Panel A,1,21087531,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1919,210875310399,Panel A,1,21087531,YES,YES,NO,YES,YES,YES,NO,NO,NO,YES
1903,210875310422,Panel A,1,21087531,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1874,210885970005,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1892,210885970026,Panel B,2,21088597,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
1902,210885970047,Panel B,2,21088597,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
1880,210885970068,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1890,210885970089,Panel B,2,21088597,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO
1896,210885970174,Panel B,2,21088597,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
1900,210885970195,Panel B,2,21088597,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1886,210885970237,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1878,210885970258,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1884,210885970279,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1882,210885970321,Panel B,2,21088597,YES,YES,NO,NO,YES,NO,NO,NO,NO,YES
1876,210885970342,Panel B,2,21088597,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1898,210885970363,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1894,210885970405,Panel B,2,21088597,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES
1888,210885970426,Panel B,2,21088597,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1951,301012800005,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1941,301012800051,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1923,301012800063,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1935,301012800066,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1929,301012800072,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1933,301012800089,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1925,301012800118,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1945,301012800121,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1943,301012800128,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1949,301012800130,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1939,301012800172,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1931,301012800179,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1947,301012800247,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1927,301012800312,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1921,301012800326,Panel A,1,30101280,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1937,301012800351,Panel A,1,30101280,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES
1922,301015450010,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1908,301015450016,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1914,301015450023,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1924,301015450030,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1920,301015450043,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1932,301015450050,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1930,301015450057,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1910,301015450063,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1934,301015450077,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1904,301015450083,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1912,301015450090,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1926,301015450097,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1916,301015450110,Panel B,2,30101545,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1906,301015450117,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1928,301015450124,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1918,301015450137,Panel B,2,30101545,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1983,301020280005,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1955,301020280030,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1981,301020280052,Panel A,1,30102028,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1965,301020280075,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1977,301020280084,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1953,301020280090,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1967,301020280096,Panel A,1,30102028,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO
1957,301020280102,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1959,301020280135,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1961,301020280151,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1963,301020280165,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1973,301020280188,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1971,301020280191,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1975,301020280228,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1969,301020280236,Panel A,1,30102028,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1979,301020280258,Panel A,1,30102028,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1964,301025400018,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1954,301025400027,Panel B,2,30102540,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1960,301025400037,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1966,301025400046,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1938,301025400065,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1956,301025400075,Panel B,2,30102540,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1942,301025400085,Panel B,2,30102540,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO
1940,301025400094,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1962,301025400113,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1936,301025400123,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1946,301025400132,Panel B,2,30102540,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
1950,301025400142,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1948,301025400161,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1944,301025400171,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1958,301025400180,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1952,301025400199,Panel B,2,30102540,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2005,301030740024,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1985,301030740038,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1993,301030740051,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2007,301030740064,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2001,301030740091,Panel A,1,30103074,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
1987,301030740104,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1999,301030740118,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1991,301030740131,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1989,301030740158,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2013,301030740171,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2015,301030740184,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2011,301030740198,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1995,301030740224,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2003,301030740238,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1997,301030740251,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2009,301030740278,Panel A,1,30103074,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1976,301047080010,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1980,301047080023,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1970,301047080037,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1984,301047080062,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1978,301047080065,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1988,301047080078,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1972,301047080092,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1998,301047080102,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1986,301047080119,Panel B,2,30104708,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
1992,301047080133,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1982,301047080147,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1990,301047080174,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1996,301047080188,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1974,301047080229,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1968,301047080257,Panel B,2,30104708,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
1994,301047080284,Panel B,2,30104708,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2021,301053250034,Panel A,1,30105325,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2037,301053250101,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2045,301053250109,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2033,301053250111,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2029,301053250124,Panel A,1,30105325,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2041,301053250136,Panel A,1,30105325,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2043,301053250141,Panel A,1,30105325,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2039,301053250145,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2025,301053250181,Panel A,1,30105325,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2017,301053250201,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2031,301053250223,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2027,301053250227,Panel A,1,30105325,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2019,301053250263,Panel A,1,30105325,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2047,301053250266,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2035,301053250271,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2023,301053250273,Panel A,1,30105325,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2024,301054480005,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2006,301054480020,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2000,301054480037,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2008,301054480065,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2004,301054480087,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2018,301054480103,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2028,301054480136,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2016,301054480152,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2014,301054480168,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2012,301054480201,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2020,301054480217,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2026,301054480234,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2010,301054480266,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2030,301054480283,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2002,301054480299,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2022,301054480332,Panel B,2,30105448,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2034,301076240005,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2046,301076240010,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2038,301076240026,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2060,301076240032,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2054,301076240037,Panel B,2,30107624,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2044,301076240044,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2040,301076240048,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2056,301076240053,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2036,301076240059,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2032,301076240064,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2042,301076240070,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2050,301076240086,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2048,301076240091,Panel B,2,30107624,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2058,301076240102,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2052,301076240113,Panel B,2,30107624,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2065,301084010009,Panel A,1,30108401,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO
2061,301084010010,Panel A,1,30108401,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2077,301084010012,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2075,301084010037,Panel A,1,30108401,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO
2067,301084010039,Panel A,1,30108401,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2079,301084010064,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2059,301084010070,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2063,301084010099,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2071,301084010104,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2051,301084010139,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2057,301084010150,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2073,301084010167,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2069,301084010179,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2049,301084010219,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2053,301084010268,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2055,301084010274,Panel A,1,30108401,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2082,301097240008,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2086,301097240036,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2074,301097240038,Panel B,2,30109724,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2088,301097240090,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2078,301097240117,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2068,301097240145,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2072,301097240199,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2066,301097240226,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2084,301097240254,Panel B,2,30109724,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO
2076,301097240308,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2080,301097240335,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2062,301097240363,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2092,301097240417,Panel B,2,30109724,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2064,301097240444,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2070,301097240471,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2090,301097240526,Panel B,2,30109724,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2103,302022520003,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2085,302022520008,Panel A,1,30202252,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2087,302022520019,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2105,302022520033,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2097,302022520049,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2109,302022520088,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2081,302022520117,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2091,302022520119,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2093,302022520121,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2089,302022520126,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2111,302022520153,Panel A,1,30202252,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2095,302022520158,Panel A,1,30202252,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2107,302022520173,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2083,302022520180,Panel A,1,30202252,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2101,302022520185,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2099,302022520205,Panel A,1,30202252,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2098,302063410009,Panel B,2,30206341,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2118,302063410019,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2116,302063410028,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2106,302063410037,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2122,302063410054,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2100,302063410063,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2094,302063410072,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2124,302063410081,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2112,302063410099,Panel B,2,30206341,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2114,302063410107,Panel B,2,30206341,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2110,302063410116,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2102,302063410125,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2108,302063410143,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2120,302063410152,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2096,302063410161,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2104,302063410178,Panel B,2,30206341,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2119,302065720001,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2113,302065720004,Panel A,1,30206572,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2115,302065720046,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2133,302065720100,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2125,302065720131,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2143,302065720152,Panel A,1,30206572,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2131,302065720201,Panel A,1,30206572,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2127,302065720205,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2121,302065720210,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2129,302065720211,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2117,302065720217,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2141,302065720221,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2137,302065720244,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2139,302065720269,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2135,302065720297,Panel A,1,30206572,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO
2123,302065720322,Panel A,1,30206572,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2142,302083960004,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2148,302083960021,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2128,302083960039,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2134,302083960056,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2152,302083960073,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2138,302083960090,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2140,302083960107,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2156,302083960141,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2132,302083960158,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2146,302083960175,Panel B,2,30208396,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO
2154,302083960209,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2126,302083960212,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2130,302083960227,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2136,302083960295,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2150,302083960312,Panel B,2,30208396,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2144,302083960346,Panel B,2,30208396,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES
2153,302123070024,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2173,302123070078,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2151,302123070080,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2161,302123070110,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2145,302123070121,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2171,302123070173,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2167,302123070288,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2155,302123070294,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2149,302123070300,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2165,302123070319,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2159,302123070351,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2169,302123070357,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2163,302123070394,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2175,302123070422,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2157,302123070520,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2147,302123070526,Panel A,1,30212307,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2160,302124920003,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2166,302124920006,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2174,302124920012,Panel B,2,30212492,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO
2182,302124920016,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2162,302124920019,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2186,302124920026,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2178,302124920029,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2176,302124920032,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2180,302124920039,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2158,302124920042,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2188,302124920045,Panel B,2,30212492,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
