HHID,case_id,qx_type,visit,ea_id,hh_g08a,hh_g08b,hh_g08c
1955,301020280030,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,2
1955,301020280030,Panel A,1,30102028,J,Spices/Condiments,5
1981,301020280052,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1981,301020280052,Panel A,1,30102028,B,"Root, Tubers and Plantains",3
1981,301020280052,Panel A,1,30102028,C,Nuts and Pulses,3
1981,301020280052,Panel A,1,30102028,D,Vegetables,7
1981,301020280052,Panel A,1,30102028,E,"Meat, Fish and Animal Products",4
1981,301020280052,Panel A,1,30102028,F,Fruits,0
1981,301020280052,Panel A,1,30102028,G,Milk/Milk Products,0
1981,301020280052,Panel A,1,30102028,H,Fats/Oil,3
1981,301020280052,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,0
1981,301020280052,Panel A,1,30102028,J,Spices/Condiments,7
1965,301020280075,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1965,301020280075,Panel A,1,30102028,B,"Root, Tubers and Plantains",3
1965,301020280075,Panel A,1,30102028,C,Nuts and Pulses,2
1965,301020280075,Panel A,1,30102028,D,Vegetables,4
1965,301020280075,Panel A,1,30102028,E,"Meat, Fish and Animal Products",0
1965,301020280075,Panel A,1,30102028,F,Fruits,0
1965,301020280075,Panel A,1,30102028,G,Milk/Milk Products,0
1965,301020280075,Panel A,1,30102028,H,Fats/Oil,0
1965,301020280075,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,5
1965,301020280075,Panel A,1,30102028,J,Spices/Condiments,7
1977,301020280084,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1977,301020280084,Panel A,1,30102028,B,"Root, Tubers and Plantains",7
1977,301020280084,Panel A,1,30102028,C,Nuts and Pulses,3
1977,301020280084,Panel A,1,30102028,D,Vegetables,4
1977,301020280084,Panel A,1,30102028,E,"Meat, Fish and Animal Products",1
1977,301020280084,Panel A,1,30102028,F,Fruits,2
1977,301020280084,Panel A,1,30102028,G,Milk/Milk Products,0
1977,301020280084,Panel A,1,30102028,H,Fats/Oil,7
1977,301020280084,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,4
1977,301020280084,Panel A,1,30102028,J,Spices/Condiments,7
1953,301020280090,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1953,301020280090,Panel A,1,30102028,B,"Root, Tubers and Plantains",0
1953,301020280090,Panel A,1,30102028,C,Nuts and Pulses,2
1953,301020280090,Panel A,1,30102028,D,Vegetables,7
1953,301020280090,Panel A,1,30102028,E,"Meat, Fish and Animal Products",0
1953,301020280090,Panel A,1,30102028,F,Fruits,0
1953,301020280090,Panel A,1,30102028,G,Milk/Milk Products,0
1953,301020280090,Panel A,1,30102028,H,Fats/Oil,0
1953,301020280090,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,3
1953,301020280090,Panel A,1,30102028,J,Spices/Condiments,7
1967,301020280096,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1967,301020280096,Panel A,1,30102028,B,"Root, Tubers and Plantains",3
1967,301020280096,Panel A,1,30102028,C,Nuts and Pulses,4
1967,301020280096,Panel A,1,30102028,D,Vegetables,7
1967,301020280096,Panel A,1,30102028,E,"Meat, Fish and Animal Products",2
1967,301020280096,Panel A,1,30102028,F,Fruits,0
1967,301020280096,Panel A,1,30102028,G,Milk/Milk Products,0
1967,301020280096,Panel A,1,30102028,H,Fats/Oil,2
1967,301020280096,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,3
1967,301020280096,Panel A,1,30102028,J,Spices/Condiments,7
1957,301020280102,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1957,301020280102,Panel A,1,30102028,B,"Root, Tubers and Plantains",4
1957,301020280102,Panel A,1,30102028,C,Nuts and Pulses,1
1957,301020280102,Panel A,1,30102028,D,Vegetables,4
1957,301020280102,Panel A,1,30102028,E,"Meat, Fish and Animal Products",0
1957,301020280102,Panel A,1,30102028,F,Fruits,3
1957,301020280102,Panel A,1,30102028,G,Milk/Milk Products,0
1957,301020280102,Panel A,1,30102028,H,Fats/Oil,0
1957,301020280102,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,0
1957,301020280102,Panel A,1,30102028,J,Spices/Condiments,7
1959,301020280135,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1959,301020280135,Panel A,1,30102028,B,"Root, Tubers and Plantains",5
1959,301020280135,Panel A,1,30102028,C,Nuts and Pulses,4
1959,301020280135,Panel A,1,30102028,D,Vegetables,2
1959,301020280135,Panel A,1,30102028,E,"Meat, Fish and Animal Products",2
1959,301020280135,Panel A,1,30102028,F,Fruits,3
1959,301020280135,Panel A,1,30102028,G,Milk/Milk Products,0
1959,301020280135,Panel A,1,30102028,H,Fats/Oil,0
1959,301020280135,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,1
1959,301020280135,Panel A,1,30102028,J,Spices/Condiments,7
1961,301020280151,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1961,301020280151,Panel A,1,30102028,B,"Root, Tubers and Plantains",4
1961,301020280151,Panel A,1,30102028,C,Nuts and Pulses,3
1961,301020280151,Panel A,1,30102028,D,Vegetables,3
1961,301020280151,Panel A,1,30102028,E,"Meat, Fish and Animal Products",5
1961,301020280151,Panel A,1,30102028,F,Fruits,3
1961,301020280151,Panel A,1,30102028,G,Milk/Milk Products,0
1961,301020280151,Panel A,1,30102028,H,Fats/Oil,4
1961,301020280151,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,1
1961,301020280151,Panel A,1,30102028,J,Spices/Condiments,7
1963,301020280165,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",6
1963,301020280165,Panel A,1,30102028,B,"Root, Tubers and Plantains",5
1963,301020280165,Panel A,1,30102028,C,Nuts and Pulses,3
1963,301020280165,Panel A,1,30102028,D,Vegetables,5
1963,301020280165,Panel A,1,30102028,E,"Meat, Fish and Animal Products",2
1963,301020280165,Panel A,1,30102028,F,Fruits,1
1963,301020280165,Panel A,1,30102028,G,Milk/Milk Products,0
1963,301020280165,Panel A,1,30102028,H,Fats/Oil,3
1963,301020280165,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,5
1963,301020280165,Panel A,1,30102028,J,Spices/Condiments,7
1973,301020280188,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1973,301020280188,Panel A,1,30102028,B,"Root, Tubers and Plantains",4
1973,301020280188,Panel A,1,30102028,C,Nuts and Pulses,2
1973,301020280188,Panel A,1,30102028,D,Vegetables,4
1973,301020280188,Panel A,1,30102028,E,"Meat, Fish and Animal Products",7
1973,301020280188,Panel A,1,30102028,F,Fruits,0
1973,301020280188,Panel A,1,30102028,G,Milk/Milk Products,0
1973,301020280188,Panel A,1,30102028,H,Fats/Oil,3
1973,301020280188,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,7
1973,301020280188,Panel A,1,30102028,J,Spices/Condiments,7
1971,301020280191,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1971,301020280191,Panel A,1,30102028,B,"Root, Tubers and Plantains",4
1971,301020280191,Panel A,1,30102028,C,Nuts and Pulses,4
1971,301020280191,Panel A,1,30102028,D,Vegetables,3
1971,301020280191,Panel A,1,30102028,E,"Meat, Fish and Animal Products",0
1971,301020280191,Panel A,1,30102028,F,Fruits,0
1971,301020280191,Panel A,1,30102028,G,Milk/Milk Products,0
1971,301020280191,Panel A,1,30102028,H,Fats/Oil,0
1971,301020280191,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,3
1971,301020280191,Panel A,1,30102028,J,Spices/Condiments,7
1975,301020280228,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1975,301020280228,Panel A,1,30102028,B,"Root, Tubers and Plantains",4
1975,301020280228,Panel A,1,30102028,C,Nuts and Pulses,7
1975,301020280228,Panel A,1,30102028,D,Vegetables,7
1975,301020280228,Panel A,1,30102028,E,"Meat, Fish and Animal Products",7
1975,301020280228,Panel A,1,30102028,F,Fruits,2
1975,301020280228,Panel A,1,30102028,G,Milk/Milk Products,2
1975,301020280228,Panel A,1,30102028,H,Fats/Oil,4
1975,301020280228,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,7
1975,301020280228,Panel A,1,30102028,J,Spices/Condiments,7
1969,301020280236,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1969,301020280236,Panel A,1,30102028,B,"Root, Tubers and Plantains",3
1969,301020280236,Panel A,1,30102028,C,Nuts and Pulses,4
1969,301020280236,Panel A,1,30102028,D,Vegetables,7
1969,301020280236,Panel A,1,30102028,E,"Meat, Fish and Animal Products",2
1969,301020280236,Panel A,1,30102028,F,Fruits,2
1969,301020280236,Panel A,1,30102028,G,Milk/Milk Products,0
1969,301020280236,Panel A,1,30102028,H,Fats/Oil,0
1969,301020280236,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,0
1969,301020280236,Panel A,1,30102028,J,Spices/Condiments,7
1979,301020280258,Panel A,1,30102028,A,"Cereals, Grains and Cereal Products",7
1979,301020280258,Panel A,1,30102028,B,"Root, Tubers and Plantains",7
1979,301020280258,Panel A,1,30102028,C,Nuts and Pulses,2
1979,301020280258,Panel A,1,30102028,D,Vegetables,3
1979,301020280258,Panel A,1,30102028,E,"Meat, Fish and Animal Products",2
1979,301020280258,Panel A,1,30102028,F,Fruits,7
1979,301020280258,Panel A,1,30102028,G,Milk/Milk Products,0
1979,301020280258,Panel A,1,30102028,H,Fats/Oil,7
1979,301020280258,Panel A,1,30102028,I,Sugar/Sugar Products/Honey,7
1979,301020280258,Panel A,1,30102028,J,Spices/Condiments,7
1964,301025400018,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1964,301025400018,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1964,301025400018,Panel B,2,30102540,C,Nuts and Pulses,2
1964,301025400018,Panel B,2,30102540,D,Vegetables,4
1964,301025400018,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1964,301025400018,Panel B,2,30102540,F,Fruits,4
1964,301025400018,Panel B,2,30102540,G,Milk/Milk Products,0
1964,301025400018,Panel B,2,30102540,H,Fats/Oil,7
1964,301025400018,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,3
1964,301025400018,Panel B,2,30102540,J,Spices/Condiments,7
1954,301025400027,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1954,301025400027,Panel B,2,30102540,B,"Root, Tubers and Plantains",4
1954,301025400027,Panel B,2,30102540,C,Nuts and Pulses,5
1954,301025400027,Panel B,2,30102540,D,Vegetables,5
1954,301025400027,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1954,301025400027,Panel B,2,30102540,F,Fruits,7
1954,301025400027,Panel B,2,30102540,G,Milk/Milk Products,0
1954,301025400027,Panel B,2,30102540,H,Fats/Oil,3
1954,301025400027,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,3
1954,301025400027,Panel B,2,30102540,J,Spices/Condiments,7
1960,301025400037,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1960,301025400037,Panel B,2,30102540,B,"Root, Tubers and Plantains",0
1960,301025400037,Panel B,2,30102540,C,Nuts and Pulses,1
1960,301025400037,Panel B,2,30102540,D,Vegetables,7
1960,301025400037,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1960,301025400037,Panel B,2,30102540,F,Fruits,7
1960,301025400037,Panel B,2,30102540,G,Milk/Milk Products,0
1960,301025400037,Panel B,2,30102540,H,Fats/Oil,4
1960,301025400037,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,4
1960,301025400037,Panel B,2,30102540,J,Spices/Condiments,7
1966,301025400046,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1966,301025400046,Panel B,2,30102540,B,"Root, Tubers and Plantains",0
1966,301025400046,Panel B,2,30102540,C,Nuts and Pulses,5
1966,301025400046,Panel B,2,30102540,D,Vegetables,3
1966,301025400046,Panel B,2,30102540,E,"Meat, Fish and Animal Products",4
1966,301025400046,Panel B,2,30102540,F,Fruits,4
1966,301025400046,Panel B,2,30102540,G,Milk/Milk Products,0
1966,301025400046,Panel B,2,30102540,H,Fats/Oil,2
1966,301025400046,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,7
1966,301025400046,Panel B,2,30102540,J,Spices/Condiments,7
1938,301025400065,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1938,301025400065,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1938,301025400065,Panel B,2,30102540,C,Nuts and Pulses,1
1938,301025400065,Panel B,2,30102540,D,Vegetables,7
1938,301025400065,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1938,301025400065,Panel B,2,30102540,F,Fruits,0
1938,301025400065,Panel B,2,30102540,G,Milk/Milk Products,0
1938,301025400065,Panel B,2,30102540,H,Fats/Oil,0
1938,301025400065,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,0
1938,301025400065,Panel B,2,30102540,J,Spices/Condiments,7
1956,301025400075,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1956,301025400075,Panel B,2,30102540,B,"Root, Tubers and Plantains",0
1956,301025400075,Panel B,2,30102540,C,Nuts and Pulses,1
1956,301025400075,Panel B,2,30102540,D,Vegetables,6
1956,301025400075,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1956,301025400075,Panel B,2,30102540,F,Fruits,4
1956,301025400075,Panel B,2,30102540,G,Milk/Milk Products,0
1956,301025400075,Panel B,2,30102540,H,Fats/Oil,0
1956,301025400075,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,2
1956,301025400075,Panel B,2,30102540,J,Spices/Condiments,7
1942,301025400085,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1942,301025400085,Panel B,2,30102540,B,"Root, Tubers and Plantains",2
1942,301025400085,Panel B,2,30102540,C,Nuts and Pulses,3
1942,301025400085,Panel B,2,30102540,D,Vegetables,6
1942,301025400085,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1942,301025400085,Panel B,2,30102540,F,Fruits,4
1942,301025400085,Panel B,2,30102540,G,Milk/Milk Products,0
1942,301025400085,Panel B,2,30102540,H,Fats/Oil,6
1942,301025400085,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,7
1942,301025400085,Panel B,2,30102540,J,Spices/Condiments,7
1940,301025400094,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1940,301025400094,Panel B,2,30102540,B,"Root, Tubers and Plantains",2
1940,301025400094,Panel B,2,30102540,C,Nuts and Pulses,3
1940,301025400094,Panel B,2,30102540,D,Vegetables,4
1940,301025400094,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1940,301025400094,Panel B,2,30102540,F,Fruits,3
1940,301025400094,Panel B,2,30102540,G,Milk/Milk Products,0
1940,301025400094,Panel B,2,30102540,H,Fats/Oil,2
1940,301025400094,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,7
1940,301025400094,Panel B,2,30102540,J,Spices/Condiments,7
1962,301025400113,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1962,301025400113,Panel B,2,30102540,B,"Root, Tubers and Plantains",2
1962,301025400113,Panel B,2,30102540,C,Nuts and Pulses,3
1962,301025400113,Panel B,2,30102540,D,Vegetables,4
1962,301025400113,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1962,301025400113,Panel B,2,30102540,F,Fruits,0
1962,301025400113,Panel B,2,30102540,G,Milk/Milk Products,0
1962,301025400113,Panel B,2,30102540,H,Fats/Oil,0
1962,301025400113,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,3
1962,301025400113,Panel B,2,30102540,J,Spices/Condiments,7
1936,301025400123,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1936,301025400123,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1936,301025400123,Panel B,2,30102540,C,Nuts and Pulses,2
1936,301025400123,Panel B,2,30102540,D,Vegetables,5
1936,301025400123,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1936,301025400123,Panel B,2,30102540,F,Fruits,1
1936,301025400123,Panel B,2,30102540,G,Milk/Milk Products,0
1936,301025400123,Panel B,2,30102540,H,Fats/Oil,0
1936,301025400123,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,0
1936,301025400123,Panel B,2,30102540,J,Spices/Condiments,7
1946,301025400132,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1946,301025400132,Panel B,2,30102540,B,"Root, Tubers and Plantains",5
1946,301025400132,Panel B,2,30102540,C,Nuts and Pulses,1
1946,301025400132,Panel B,2,30102540,D,Vegetables,7
1946,301025400132,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1946,301025400132,Panel B,2,30102540,F,Fruits,0
1946,301025400132,Panel B,2,30102540,G,Milk/Milk Products,0
1946,301025400132,Panel B,2,30102540,H,Fats/Oil,0
1946,301025400132,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,0
1946,301025400132,Panel B,2,30102540,J,Spices/Condiments,7
1950,301025400142,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1950,301025400142,Panel B,2,30102540,B,"Root, Tubers and Plantains",0
1950,301025400142,Panel B,2,30102540,C,Nuts and Pulses,3
1950,301025400142,Panel B,2,30102540,D,Vegetables,2
1950,301025400142,Panel B,2,30102540,E,"Meat, Fish and Animal Products",0
1950,301025400142,Panel B,2,30102540,F,Fruits,0
1950,301025400142,Panel B,2,30102540,G,Milk/Milk Products,0
1950,301025400142,Panel B,2,30102540,H,Fats/Oil,0
1950,301025400142,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,0
1950,301025400142,Panel B,2,30102540,J,Spices/Condiments,7
1948,301025400161,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1948,301025400161,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1948,301025400161,Panel B,2,30102540,C,Nuts and Pulses,2
1948,301025400161,Panel B,2,30102540,D,Vegetables,7
1948,301025400161,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1948,301025400161,Panel B,2,30102540,F,Fruits,0
1948,301025400161,Panel B,2,30102540,G,Milk/Milk Products,0
1948,301025400161,Panel B,2,30102540,H,Fats/Oil,2
1948,301025400161,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,0
1948,301025400161,Panel B,2,30102540,J,Spices/Condiments,7
1944,301025400171,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1944,301025400171,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1944,301025400171,Panel B,2,30102540,C,Nuts and Pulses,4
1944,301025400171,Panel B,2,30102540,D,Vegetables,5
1944,301025400171,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1944,301025400171,Panel B,2,30102540,F,Fruits,3
1944,301025400171,Panel B,2,30102540,G,Milk/Milk Products,0
1944,301025400171,Panel B,2,30102540,H,Fats/Oil,6
1944,301025400171,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,6
1944,301025400171,Panel B,2,30102540,J,Spices/Condiments,7
1958,301025400180,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1958,301025400180,Panel B,2,30102540,B,"Root, Tubers and Plantains",4
1958,301025400180,Panel B,2,30102540,C,Nuts and Pulses,3
1958,301025400180,Panel B,2,30102540,D,Vegetables,4
1958,301025400180,Panel B,2,30102540,E,"Meat, Fish and Animal Products",1
1958,301025400180,Panel B,2,30102540,F,Fruits,0
1958,301025400180,Panel B,2,30102540,G,Milk/Milk Products,0
1958,301025400180,Panel B,2,30102540,H,Fats/Oil,0
1958,301025400180,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,7
1958,301025400180,Panel B,2,30102540,J,Spices/Condiments,7
1952,301025400199,Panel B,2,30102540,A,"Cereals, Grains and Cereal Products",7
1952,301025400199,Panel B,2,30102540,B,"Root, Tubers and Plantains",3
1952,301025400199,Panel B,2,30102540,C,Nuts and Pulses,4
1952,301025400199,Panel B,2,30102540,D,Vegetables,3
1952,301025400199,Panel B,2,30102540,E,"Meat, Fish and Animal Products",2
1952,301025400199,Panel B,2,30102540,F,Fruits,0
1952,301025400199,Panel B,2,30102540,G,Milk/Milk Products,0
1952,301025400199,Panel B,2,30102540,H,Fats/Oil,0
1952,301025400199,Panel B,2,30102540,I,Sugar/Sugar Products/Honey,7
1952,301025400199,Panel B,2,30102540,J,Spices/Condiments,7
2005,301030740024,Panel A,1,30103074,A,"Cereals, Grains and Cereal Products",7
2005,301030740024,Panel A,1,30103074,B,"Root, Tubers and Plantains",0
2005,301030740024,Panel A,1,30103074,C,Nuts and Pulses,0
2005,301030740024,Panel A,1,30103074,D,Vegetables,5
2005,301030740024,Panel A,1,30103074,E,"Meat, Fish and Animal Products",2
2005,301030740024,Panel A,1,30103074,F,Fruits,0
2005,301030740024,Panel A,1,30103074,G,Milk/Milk Products,0
2005,301030740024,Panel A,1,30103074,H,Fats/Oil,2
2005,301030740024,Panel A,1,30103074,I,Sugar/Sugar Products/Honey,0
2005,301030740024,Panel A,1,30103074,J,Spices/Condiments,7
1985,301030740038,Panel A,1,30103074,A,"Cereals, Grains and Cereal Products",7
1985,301030740038,Panel A,1,30103074,B,"Root, Tubers and Plantains",0
1985,301030740038,Panel A,1,30103074,C,Nuts and Pulses,7
1985,301030740038,Panel A,1,30103074,D,Vegetables,7
1985,301030740038,Panel A,1,30103074,E,"Meat, Fish and Animal Products",4
1985,301030740038,Panel A,1,30103074,F,Fruits,0
1985,301030740038,Panel A,1,30103074,G,Milk/Milk Products,0
1985,301030740038,Panel A,1,30103074,H,Fats/Oil,0
