occ,y2_hhid,case_id,qx_type,interview_status,ag_a21,ag_a23a_1,ag_a23a_2,ag_a23a_3,ag_a23a_4,ag_a23a_5,ag_a23a_6,ag_a23a_7,ag_a23a_8,ag_a23b_1,ag_a23b_2,ag_a23b_3,ag_a23b_4,ag_a23b_5,ag_a23b_6,ag_a23b_7,ag_a23b_8,ag_a23c_1,ag_a23c_2,ag_a23c_3,ag_a23c_4,ag_a23c_5,ag_a23c_6,ag_a23c_7,ag_a23c_8,ag_a24,ag_a26a,ag_a26b,ag_a26c,ag_a27,ag_a29a,ag_a29b,ag_a29c,ag_a35,ag_a37a_1,ag_a37a_2,ag_a37a_3,ag_a37a_4,ag_a37a_5,ag_a37a_6,ag_a37a_7,ag_a37a_8,ag_a37b_1,ag_a37b_2,ag_a37b_3,ag_a37b_4,ag_a37b_5,ag_a37b_6,ag_a37b_7,ag_a37b_8,ag_a38,ag_a37c_1,ag_a37c_2,ag_a37c_3,ag_a37c_4,ag_a37c_5,ag_a37c_6,ag_a37c_7,ag_a37c_8,ag_a40a,ag_a40b,ag_a40c,ag_a41,ag_a43a,ag_a43b,ag_a43c,ag_a44,ag_a46a,ag_a46b,ag_a46c,ag_b0a,ag_b101,ag_e01,ag_f0a,ag_g0a,ag_i00,ag_k0a,ag_m101,ag_m102,ag_m102_1,ag_p0a,ag_q0a,ag_s101,ag_t01
1,1975-001,301020550228,PANEL A,Panel A - 2 Visits,83,29,6,2013,12,25,12,54,ALL,,,,,,,,,,,,,,,,,80,29,6,2013,89,24,7,2013,83,2,10,2013,10,1,11,4,K-X2,,,,,,,,,130,,,,,,,,,3,10,2013,89,7,10,2013,904,23,12,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES
1,1976-001,301040100010,PANEL B,Panel B - 2 Visits,81,27,5,2013,7,32,7,48,A-J,,,,,,,,,,,,,,,,,80,27,5,2013,89,2,6,2013,81,2,9,2013,16,12,16,39,VISIT 2,,,,,,,,,80,,,,,,,,,2,9,2013,69,21,1,2014,901,21,1,2014,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,1976-002,301040100010,PANEL B,Panel B - 2 Visits,81,23,5,2013,13,6,13,35,A-J,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,81,29,8,2013,8,3,8,43,VISIT 2,,,,,,,,,80,,,,,,,,,29,8,2013,89,5,9,2013,914,21,10,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO
1,1977-002,301020550084,PANEL A,Panel A - 2 Visits,81,15,7,2013,16,48,17,9,VISIT 1,,,,,,,,,,,,,,,,,80,15,7,2013,89,18,7,2013,81,2,10,2013,8,32,9,4,VISIT 2,,,,,,,,,130,,,,,,,,,3,10,2013,89,7,10,2013,904,18,12,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,1978-001,301040100065,PANEL B,Panel B - 2 Visits,81,23,5,2013,7,53,9,2,A-J,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,81,28,8,2013,9,12,10,32,VISIT 2,,,,,,,,,,,,,,,,,,,,,89,4,9,2013,914,18,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,1979-001,301020550258,PANEL A,Panel A - Combined Visit,122,22,8,2013,10,39,12,46,A-X_2,,,,,,,,,,,,,,,,,120,22,8,2013,129,4,9,2013,122,22,8,2013,10,39,12,46,A-X_2,,,,,,,,,120,,,,,,,,,22,8,2013,129,5,9,2013,903,4,11,2013,NO,YES,YES,NO,NO,YES,NO,YES,NO,,YES,YES,NO,YES
1,1980-001,301040100023,PANEL B,Panel B - 2 Visits,81,24,5,2013,8,44,9,20,A-J,,,,,,,,,,,,,,,,,80,24,5,2013,89,24,5,2013,81,28,8,2013,11,53,13,4,VISIT,,,,,,,,,80,,,,,,,,,28,8,2013,89,3,9,2013,914,21,10,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,1981-001,301020550052,PANEL A,Panel A - 2 Visits,132,29,6,2013,16,49,17,10,A-J,,,,,,,,,,,,,,,,,80,29,6,2013,89,26,7,2013,132,2,10,2013,12,43,13,30,ALL,,,,,,,,,130,,,,,,,,,2,10,2013,89,6,10,2013,904,30,12,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,1982-001,301040100147,PANEL B,Panel B - 2 Visits,84,23,5,2013,10,30,10,53,VISIT 1,,,,,,,,,,,,,,,,,80,23,5,2013,89,25,5,2013,132,28,8,2013,10,15,10,51,ALL,,,,,,,,,80,,,,,,,,,28,8,2013,89,2,9,2013,914,23,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,1983-001,301020550005,PANEL A,Panel A - 2 Visits,83,29,6,2013,9,32,9,49,ALL,,,,,,,,,,,,,,,,,80,29,6,2013,89,23,7,2013,83,2,10,2013,13,44,14,46,K-X,,,,,,,,,130,,,,,,,,,3,10,2013,89,7,10,2013,904,20,12,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,YES,YES
1,1984-002,301040100062,PANEL B,Panel B - 2 Visits,84,23,5,2013,7,3,7,20,VISIT 1,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,132,28,8,2013,8,33,9,26,ALL,,,,,,,,,80,,,,,,,,,28,8,2013,89,2,9,2013,914,22,10,2013,NO,YES,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,NO,NO
1,1985-001,301030690038,PANEL A,Panel A - 2 Visits,82,25,5,2013,11,22,11,56,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,25,5,2013,89,27,5,2013,82,23,8,2013,9,15,10,20,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,8,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,1986-001,301040100119,PANEL B,Panel B - 2 Visits,84,23,5,2013,9,17,9,37,VISIT 2,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,132,28,8,2013,11,35,12,14,ALL,,,,,,,,,80,,,,,,,,,28,8,2013,89,3,9,2013,914,22,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,1987-001,301030690104,PANEL A,Panel A - 2 Visits,83,25,5,2013,12,16,13,18,ALL,,,,,,,,,,,,,,,,,80,25,5,2013,89,27,5,2013,83,23,8,2013,8,24,8,50,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,1988-001,301040100078,PANEL B,Panel B - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,29,8,2013,9,54,10,12,ALL,,,,,,,,,80,,,,,,,,,29,8,2013,89,4,9,2013,914,18,10,,,,,,,,NO,NO,,,,,YES,YES
1,1989-001,301030690158,PANEL A,Panel A - 2 Visits,84,26,5,2013,9,4,9,35,VISIT 1,,,,,,,,,,,,,,,,,80,26,5,2013,89,27,5,2013,132,23,8,2013,9,56,10,38,ALL,,,,,,,,,,,,,,,,,,,,,89,31,8,2013,907,7,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,1990-001,301040100174,PANEL B,Panel B - 2 Visits,82,23,5,2013,12,4,12,27,VISIT 1ONLY,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,82,28,8,2013,11,41,12,6,VISIT 2,,,,,,,,,80,,,,,,,,,28,8,2013,89,3,9,2013,914,21,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,1991-001,301030690131,PANEL A,Panel A - 2 Visits,81,26,5,2013,14,19,15,30,A-J,,,,,,,,,,,,,,,,,80,26,5,2013,89,27,5,2013,81,23,8,2013,10,57,11,57,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,8,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,1992-001,301040100133,PANEL B,Panel B - 2 Visits,82,23,5,2013,10,17,10,48,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,82,28,8,2013,10,8,10,30,VISIT 2,,,,,,,,,80,,,,,,,,,28,8,2013,89,5,9,2013,914,21,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,1993-001,301030690051,PANEL A,Panel A - 2 Visits,84,25,5,2013,11,27,11,46,VISIT 1 MODULES,,,,,,,,,,,,,,,,,80,25,5,2013,89,28,5,2013,132,23,8,2013,8,27,9,9,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,11,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,1994-001,301040100284,PANEL B,Panel B - 2 Visits,82,23,5,2013,8,49,9,23,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,82,28,8,2013,8,30,9,0,VISIT 2,,,,,,,,,80,,,,,,,,,28,8,2013,89,3,9,2013,914,22,10,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,1995-001,301030690224,PANEL A,Panel A - 2 Visits,84,26,5,2013,12,15,12,29,VISIT 1,,,,,,,,,,,,,,,,,80,26,8,2013,89,27,5,2013,132,23,8,2013,11,15,11,52,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,7,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,1996-001,301040100188,PANEL B,Panel B - 2 Visits,83,23,5,2013,11,19,11,56,ALL,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,83,28,8,2013,12,39,13,35,ALL,,,,,,,,,80,,,,,,,,,28,8,2013,89,4,9,2013,914,18,10,2013,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES
1,1997-002,301030690251,PANEL A,Panel A - 2 Visits,84,25,5,2013,9,22,9,37,VISIT 1,,,,,,,,,,,,,,,,,80,25,5,2013,89,27,5,2013,132,23,8,2013,12,39,13,5,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,7,11,2013,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,1998-002,301040100102,PANEL B,Panel B - 2 Visits,83,23,5,2013,7,44,8,11,ALL,,,,,,,,,,,,,,,,,80,23,5,2013,89,24,5,2013,83,28,8,2013,8,23,8,50,ALL,,,,,,,,,80,,,,,,,,,28,8,2013,89,3,9,2013,914,18,10,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,YES,YES
1,1999-001,301030690118,PANEL A,Panel A - 2 Visits,81,25,5,2013,9,57,10,37,A-J,,,,,,,,,,,,,,,,,80,25,5,2013,89,27,5,2013,81,23,8,2013,12,12,12,40,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,8,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2000-001,301050100037,PANEL B,Panel B - 2 Visits,81,30,5,2013,9,29,10,24,AJ,,,,,,,,,,,,,,,,,80,30,5,2013,89,31,5,2013,81,7,9,2013,13,40,14,0,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,11,9,2013,911,1,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2000-002,301050100037,PANEL B,Panel B - 2 Visits,81,28,5,2013,16,0,16,30,A-J,,,,,,,,,,,,,,,,,80,28,5,2013,89,31,5,2013,81,7,9,2013,10,50,11,16,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,11,9,2013,911,4,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2001-001,301030690091,PANEL A,Panel A - 2 Visits,82,26,5,2013,10,14,10,42,VISIT I ONLY,,,,,,,,,,,,,,,,,80,26,5,2013,89,28,7,2013,82,23,8,2013,11,10,12,10,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,11,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2003-001,301030690238,PANEL A,Panel A - 2 Visits,81,26,5,2013,10,28,11,4,A-J,,,,,,,,,,,,,,,,,80,26,5,2013,89,28,5,2013,81,23,8,2013,9,11,9,55,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,12,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2004-001,301050100087,PANEL B,Panel B - 2 Visits,82,28,5,2013,13,11,13,38,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,28,5,2013,89,30,5,2013,82,7,9,2013,11,32,12,6,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,10,9,2013,911,31,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2004-007,301050100087,PANEL B,Panel B - 2 Visits,82,30,5,2013,6,37,6,52,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,30,5,2013,89,31,5,2013,82,7,9,2013,13,38,14,9,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,10,9,2013,913,4,11,2013,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2005-001,301030690024,PANEL A,Panel A - 2 Visits,82,25,5,2013,9,18,9,34,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,25,5,2013,89,27,5,2013,82,23,8,2013,8,16,8,59,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,7,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,YES
1,2006-001,301050100020,PANEL B,Panel B - 2 Visits,83,30,5,2013,10,45,11,26,ALL,,,,,,,,,,,,,,,,,80,30,5,2013,89,31,5,2013,83,7,9,2013,12,42,13,23,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,,,,,911,31,10,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,YES,YES
1,2007-001,301030690064,PANEL A,Panel A - 2 Visits,82,27,5,2013,9,14,9,36,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,27,5,2013,89,28,5,2013,82,23,8,2013,12,55,13,40,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,11,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2008-001,301050100065,PANEL B,Panel B - 2 Visits,82,28,5,2013,9,0,9,39,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,28,5,2013,89,30,5,2013,132,7,9,2013,5,50,10,25,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,89,7,9,2013,911,31,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2009-001,301030690278,PANEL A,Panel A - 2 Visits,83,25,5,2013,9,41,10,1,ALL,,,,,,,,,,,,,,,,,80,25,5,2013,89,28,5,2013,83,23,8,2013,13,3,13,30,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,12,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2010-001,301050100266,PANEL B,Panel B - 2 Visits,84,28,5,2013,9,31,10,7,VISIT 1,,,,,,,,,,,,,,,,,80,28,5,2013,89,31,5,2013,132,7,9,2013,11,20,11,56,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,,,,,911,4,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2011-001,301030690198,PANEL A,Panel A - 2 Visits,83,26,5,2013,13,26,15,13,ALL,,,,,,,,,,,,,,,,,80,26,5,2013,89,28,5,2013,83,23,8,2013,9,58,11,2,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,12,11,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1,2011-003,301030690198,PANEL A,Panel A - 2 Visits,83,27,5,2013,9,35,9,55,ALL,,,,,,,,,,,,,,,,,80,27,5,2013,89,29,5,2013,83,23,8,2013,11,41,12,23,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,13,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2011-004,301030690198,PANEL A,Panel A - 2 Visits,83,27,5,2013,9,43,10,40,ALL,,,,,,,,,,,,,,,,,80,27,5,2013,89,28,5,2013,83,23,8,2013,11,4,11,32,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,12,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2011-005,301030690198,PANEL A,Panel A - 2 Visits,121,17,7,2013,11,42,12,49,A-J,,,,,,,,,,,,,,,,,120,17,7,2013,129,4,8,2013,123,22,10,2013,8,5,8,34,K-W,,,,,,,,,120,,,,,,,,,22,10,2013,99,7,11,2013,908,11,1,2014,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,NO
1,2012-001,301050100201,PANEL B,Panel B - 2 Visits,82,28,5,2013,14,27,14,46,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,28,5,2013,89,30,5,2013,82,8,9,2013,9,28,10,6,VISIT 2,,,,,,,,,80,,,,,,,,,8,9,2013,89,11,9,2013,911,31,10,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2013-001,301030690171,PANEL A,Panel A - 2 Visits,83,26,5,2013,9,27,9,45,ALL,,,,,,,,,,,,,,,,,80,26,5,2013,89,27,5,2013,83,23,8,2013,9,25,9,41,ALL,,,,,,,,,80,,,,,,,,,23,8,2013,89,1,9,2013,907,11,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2014-001,301050100168,PANEL B,Panel B - 2 Visits,82,28,5,2013,9,47,10,41,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,28,5,2013,89,30,5,2013,82,8,9,2013,11,21,12,15,VISIT 2,,,,,,,,,80,,,,,,,,,8,9,2013,89,11,9,2013,911,30,10,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2015-001,301030690184,PANEL A,Panel A - 2 Visits,81,25,5,2013,13,30,14,17,A-J,,,,,,,,,,,,,,,,,80,25,5,2013,89,29,5,2013,81,23,8,2013,8,7,8,55,VISIT 2,,,,,,,,,80,,,,,,,,,23,8,2013,89,31,8,2013,907,13,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2017-001,301050250201,PANEL A,Panel A - 2 Visits,81,27,4,2013,12,37,13,35,A-J,,,,,,,,,,,,,,,,,80,27,4,2013,89,7,5,2013,81,6,8,2013,14,37,15,16,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,18,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2018-001,301050100103,PANEL B,Panel B - 2 Visits,82,30,5,2013,7,44,8,22,VISIT  1 ONLY,,,,,,,,,,,,,,,,,80,30,5,2013,89,30,5,2013,82,7,9,2013,9,29,10,16,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,9,9,2013,911,31,10,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2020-001,301050100217,PANEL B,Panel B - 2 Visits,83,30,5,2013,7,6,7,38,ALL,,,,,,,,,,,,,,,,,80,30,5,2013,89,30,5,2013,83,8,9,2013,9,13,10,10,ALL,,,,,,,,,80,,,,,,,,,8,9,2013,89,10,9,2013,911,31,10,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES
1,2021-001,301050250034,PANEL A,Panel A - 2 Visits,82,27,4,2013,6,52,7,57,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,27,4,2013,89,5,5,2013,82,6,8,2013,14,12,15,43,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,14,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,2021-003,301050250034,PANEL A,Panel A - 2 Visits,82,27,4,2013,11,43,12,11,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,27,4,2013,89,6,5,2013,82,6,8,2013,11,6,12,0,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,15,11,2013,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2021-004,301050250034,PANEL A,Panel A - 2 Visits,82,27,4,2013,9,49,11,13,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,27,4,2013,89,6,5,2013,82,6,8,2013,12,41,13,32,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,15,11,2013,NO,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2022-002,301050100332,PANEL B,Panel B - 2 Visits,83,28,5,2013,15,50,16,12,ALL,,,,,,,,,,,,,,,,,80,28,5,2013,89,31,5,2013,83,7,9,2013,9,14,9,47,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,,,,,911,1,11,2013,YES,YES,NO,YES,YES,NO,YES,YES,YES,YES,NO,NO,YES,YES
1,2023-001,301050250273,PANEL A,Panel A - 2 Visits,83,6,5,2013,10,41,11,44,ALL,,,,,,,,,,,,,,,,,80,6,5,2013,89,7,5,2013,83,11,8,2013,9,18,9,43,ALL,,,,,,,,,80,,,,,,,,,11,8,2013,89,13,8,2013,910,18,11,2013,NO,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2023-002,301050250273,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-001,301050100005,PANEL B,Panel B - 2 Visits,81,30,5,2013,7,29,8,14,A-J,,,,,,,,,,,,,,,,,80,30,5,2013,89,31,5,2013,81,7,9,2013,9,10,9,36,VISIT 2,,,,,,,,,80,,,,,,,,,7,9,2013,89,11,9,2013,911,4,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2025-001,301050250181,PANEL A,Panel A - 2 Visits,82,26,4,2013,11,20,12,45,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,26,4,2013,89,6,5,2013,82,6,8,2013,9,36,10,45,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,15,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,YES
1,2026-001,301050100234,PANEL B,Panel B - 2 Visits,81,28,5,2013,10,42,11,24,A-J,,,,,,,,,,,,,,,,,80,28,5,2013,89,31,5,2013,81,8,9,2013,9,5,9,28,VISIT 2,,,,,,,,,80,,,,,,,,,8,9,2013,89,11,9,2013,911,4,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
1,2027-002,301050250227,PANEL A,Panel A - 2 Visits,84,27,4,2013,8,45,9,13,VISIT 1 MODULES,,,,,,,,,,,,,,,,,80,27,4,2013,89,5,5,2013,132,6,8,2013,10,51,12,2,ALL,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,14,11,2013,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO
1,2028-002,301050100136,PANEL B,Panel B - 2 Visits,81,28,5,2013,8,50,9,17,A-J,,,,,,,,,,,,,,,,,80,28,5,2013,89,31,5,2013,81,8,9,2013,9,20,9,47,ALL,,,,,,,,,80,,,,,,,,,8,9,2013,89,11,9,2013,911,1,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,2029-001,301050250124,PANEL A,Panel A - 2 Visits,83,26,4,2013,11,40,13,58,ALL,,,,,,,,,,,,,,,,,80,26,4,2013,,,,,83,6,8,2013,7,59,9,60,ALL,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,18,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2030-001,301050100283,PANEL B,Panel B - 2 Visits,84,30,5,2013,6,49,7,15,VISIT 1,,,,,,,,,,,,,,,,,80,30,5,2013,89,31,5,2013,132,7,9,2013,13,41,14,9,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,,,,,911,4,11,2013,YES,YES,YES,YES,YES,NO,YES,NO,,,,,NO,NO
1,2031-001,301050250223,PANEL A,Panel A - 2 Visits,84,27,4,2013,6,56,7,37,VISIT 1 MODULES,,,,,,,,,,,,,,,,,80,27,4,2013,89,6,5,2013,132,6,8,2013,9,22,10,28,ALL,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,18,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,YES,YES
1,2032-001,301070100064,PANEL B,Panel B - 2 Visits,83,17,7,2013,10,19,10,59,ALL,,,,,,,,,,,,,,,,,80,17,7,2013,89,3,8,2013,83,7,10,2013,9,44,11,15,ALL,,,,,,,,,130,,,,,,,,,8,10,2013,89,9,10,2013,913,7,11,2013,YES,YES,NO,YES,YES,YES,YES,YES,NO,,YES,YES,YES,YES
1,2033-001,301050250111,PANEL A,Panel A - 2 Visits,84,26,4,2013,10,15,10,39,VISIT 1 MODULES,,,,,,,,,,,,,,,,,80,26,4,2013,89,6,5,2013,132,6,8,2013,12,36,13,15,ALL,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,15,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,2034-001,301070100005,PANEL B,Panel B - 2 Visits,132,17,7,2013,15,43,16,23,A-J,,,,,,,,,,,,,,,,,80,17,7,2013,89,3,8,2013,132,8,10,2013,9,27,10,5,ALL,,,,,,,,,130,,,,,,,,,9,10,2013,89,10,10,2013,913,6,11,2013,YES,YES,NO,YES,YES,YES,YES,NO,,,,,NO,NO
1,2035-001,301050250271,PANEL A,Panel A - 2 Visits,83,28,5,2013,10,45,11,8,ALL,,,,,,,,,,,,,,,,,80,28,5,2013,89,2,6,2013,83,7,9,2013,10,35,11,5,ALL,,,,,,,,,80,,,,,,,,,7,9,2013,89,14,9,2013,915,21,1,2014,YES,YES,NO,YES,YES,YES,YES,NO,,,,,YES,YES
1,2035-003,301050250271,PANEL A,Panel A - Combined Visit,92,4,9,2013,10,50,11,38,A-X,,,,,,,,,,,,,,,,,60,4,9,2013,109,22,9,2013,92,4,9,2013,10,50,11,38,A-X,,,,,,,,,60,,,,,,,,,4,9,2013,109,22,9,2013,903,14,11,2013,NO,NO,NO,NO,NO,YES,NO,NO,,,,,NO,NO
1,2036-001,301070100059,PANEL B,Panel B - 2 Visits,81,17,7,2013,10,9,10,28,VISIT 1,,,,,,,,,,,,,,,,,80,17,7,2013,89,3,8,2013,81,7,10,2013,12,51,13,41,VISIT 2,,,,,,,,,130,,,,,,,,,7,10,2013,89,7,8,2013,913,5,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,YES,YES
1,2037-002,301050250101,PANEL A,Panel A - 2 Visits,82,28,4,2013,9,50,10,50,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,28,4,2013,89,5,5,2013,82,6,8,2013,8,25,9,20,VISIT 2,,,,,,,,,80,,,,,,,,,6,8,2013,89,13,8,2013,910,14,11,2013,YES,YES,YES,YES,YES,YES,YES,NO,,,,,NO,YES
1,2038-002,301070100026,PANEL B,Panel B - 2 Visits,82,17,7,2013,9,51,10,5,VISIT 1 ONLY,,,,,,,,,,,,,,,,,80,17,7,2013,89,3,8,2013,111,7,10,2013,12,43,13,17,K-X-2,,,,,,,,,130,,,,,,,,,8,10,2013,89,9,10,2013,913,12,11,2013,YES,YES,NO,YES,YES,NO,YES,NO,,,,,NO,NO
