HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_e01,hh_e02,hh_e03,hh_e04,hh_e05,hh_e06,hh_e07,hh_e08,hh_e09,hh_e10,hh_e11,hh_e12,hh_e13,hh_e14,hh_e15,hh_e15_os,hh_e16,hh_e17,hh_e18,hh_e19a,hh_e19b,hh_e20a,hh_e20b,hh_e21,hh_e21_os,hh_e22,hh_e23,hh_e24,hh_e25,hh_e26a,hh_e26b,hh_e27,hh_e28a,hh_e28b,hh_e29,hh_e30,hh_e31,hh_e32,hh_e33a,hh_e33b,hh_e34a,hh_e34b,hh_e35,hh_e36,hh_e37,hh_e38,hh_e39,hh_e40a,hh_e40b,hh_e41,hh_e42a,hh_e42b,hh_e43,hh_e44,hh_e45,hh_e46,hh_e47a,hh_e47b,hh_e48a,hh_e48b,hh_e49,hh_e49_os,hh_e50,hh_e51,hh_e52,hh_e53,hh_e54,hh_e55,hh_e56,hh_e57,hh_e58,hh_e59,hh_e60,hh_e61,hh_e62,hh_e63,hh_e64,hh_e65
1388,208010460174,Panel B,2,138802,2,20801046,2,,Yes,,.5,.5,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1388,208010460174,Panel B,2,138803,3,20801046,3,,No,2,0,0,20,0,0,14,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,4,220,No,,,,,
1388,208010460174,Panel B,2,138804,4,20801046,4,,No,2,0,0,20,0,0,14,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,4,220,No,,,,,
1388,208010460174,Panel B,2,138805,5,20801046,5,,No,2,.5,0,20,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,4,220,No,,,,,
1388,208010460174,Panel B,2,138806,6,20801046,6,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,208010460174,Panel B,2,138807,7,20801046,7,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,208010460178,Panel B,2,139801,1,20801046,1,,No,2,0,0,15,0,0,22,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,2,450,No,,,,,
1398,208010460178,Panel B,2,139802,2,20801046,2,,Yes,,.5,.5,15,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1398,208010460178,Panel B,2,139803,3,20801046,3,,No,2,.5,0,10,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1398,208010460178,Panel B,2,139804,4,20801046,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1398,208010460178,Panel B,2,139805,5,20801046,5,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1398,208010460178,Panel B,2,139806,6,20801046,6,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,208010460211,Panel B,2,138401,1,20801046,1,,Yes,,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1392,208010460212,Panel B,2,139201,1,20801046,1,,No,2,0,0,0,0,0,0,0,0,No,Yes,Other (specify),VISITING ANOTHER WIFE,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1392,208010460212,Panel B,2,139202,2,20801046,2,,Yes,,.5,.5,42,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1392,208010460212,Panel B,2,139203,3,20801046,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1392,208010460212,Panel B,2,139204,4,20801046,4,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,208010460212,Panel B,2,139205,5,20801046,5,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,208010460225,Panel B,2,137601,1,20801046,1,,No,2,0,0,36,0,0,20,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,3,4,150,No,,,,,
1376,208010460225,Panel B,2,137602,2,20801046,2,,Yes,,.5,.5,36,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1376,208010460225,Panel B,2,137603,3,20801046,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1376,208010460225,Panel B,2,137604,4,20801046,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1376,208010460225,Panel B,2,137605,5,20801046,5,,No,2,0,0,36,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,3,150,No,,,,,
1370,208010460235,Panel B,2,137002,2,20801046,2,,Yes,,.5,0,20,10,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1370,208010460235,Panel B,2,137004,4,20801046,4,,No,2,0,0,12,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1390,208010460237,Panel B,2,139001,1,20801046,1,,Yes,,.5,1,42,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1390,208010460237,Panel B,2,139002,2,20801046,2,,No,1,0,0,4,0,0,0,56,0,Yes,,,,,,Yes,KUGAYA MCHIGAYO,Food and beverage processors,PRIVATE INDIVIDUAL,96,Private Individual,,12,4,11,5000,1,Month,2000,1,Month,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1390,208010460237,Panel B,2,139003,3,20801046,3,,No,1,0,0,2,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1390,208010460237,Panel B,2,139004,4,20801046,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1390,208010460237,Panel B,2,139005,5,20801046,5,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,208010460248,Panel B,2,137401,1,20801046,1,,Yes,,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1374,208010460248,Panel B,2,137403,3,20801046,3,,No,1,1,1,1,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,Yes,2,2,0,Yes,2
1374,208010460248,Panel B,2,137404,4,20801046,4,,No,1,1,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1418,208020190002,Panel B,2,141801,1,20802019,1,,Yes,,1,1,9,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,2,3,5,200,No,,,,,
1418,208020190002,Panel B,2,141802,2,20802019,2,,No,1,0,0,0,12,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,2,3,500,No,,,,,
1418,208020190002,Panel B,2,141803,3,20802019,3,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,208020190010,Panel B,2,141201,1,20802019,1,,No,2,0,0,48,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,4,6,400,No,,,,,
1412,208020190010,Panel B,2,141202,2,20802019,2,,Yes,,.5,2,48,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,4,6,300,No,,,,,
1412,208020190010,Panel B,2,141203,3,20802019,3,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,208020190052,Panel B,2,142201,1,20802019,1,,Yes,,0,0,0,0,0,0,0,0,No,Yes,Not farming season,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1422,208020190052,Panel B,2,142202,2,20802019,2,,No,1,.5,.5,0,0,0,0,0,0,No,Yes,Not farming season,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1404,208020190067,Panel B,2,140401,1,20802019,1,,Yes,,.5,0,.5,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,4,2,4,100,No,,,,,
1404,208020190067,Panel B,2,140402,2,20802019,2,,No,1,.5,1,15,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,2,3,3,100,No,,,,,
1404,208020190067,Panel B,2,140403,3,20802019,3,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,208020190067,Panel B,2,140404,4,20802019,4,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,208020190081,Panel B,2,140001,1,20802019,1,,Yes,,.5,0,20,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1400,208020190081,Panel B,2,140002,2,20802019,2,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),OUT OF COUNTRY,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1400,208020190081,Panel B,2,140003,3,20802019,3,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),OUT OF COUNTRY,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1400,208020190081,Panel B,2,140004,4,20802019,4,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),OUT OF COUNTRY,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1410,208020190096,Panel B,2,141001,1,20802019,1,,No,2,0,0,0,10,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1410,208020190096,Panel B,2,141002,2,20802019,2,,Yes,,.5,1,24,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1410,208020190096,Panel B,2,141003,3,20802019,3,,No,2,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1410,208020190096,Panel B,2,141004,4,20802019,4,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,208020190104,Panel B,2,143001,1,20802019,1,,No,2,0,0,0,0,0,0,0,0,No,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,2,3,150,No,,,,,
1430,208020190104,Panel B,2,143002,2,20802019,2,,Yes,,.5,1,20,0,0,10,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,4,3,4,200,No,,,,,
1430,208020190104,Panel B,2,143003,3,20802019,3,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,208020190125,Panel B,2,141601,1,20802019,1,,Yes,,0,0,12,0,0,5,0,0,Yes,,,,,,Yes,KUSOKA FODYA,Agriculture and animal husbandry worker,PERSONAL FARM,11,Private Individual,,2,4,84,5500,1,Month,0,,,No,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,4,2,7,9350,No,,,,,
1416,208020190125,Panel B,2,141602,2,20802019,2,,Yes,,1.5,.5,12,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1416,208020190125,Panel B,2,141603,3,20802019,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1416,208020190125,Panel B,2,141604,4,20802019,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1416,208020190125,Panel B,2,141605,5,20802019,5,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,208020190139,Panel B,2,142001,1,20802019,1,,Yes,,0,0,8,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,2,6,166,No,,,,,
1420,208020190139,Panel B,2,142002,2,20802019,2,,Yes,,1,0,8,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,2,6,166,No,,,,,
1420,208020190139,Panel B,2,142003,3,20802019,3,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,208020190139,Panel B,2,142004,4,20802019,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1426,208020190154,Panel B,2,142601,1,20802019,1,,Yes,,0,0,12,0,0,12,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,5,3,6,100,No,,,,,
1426,208020190154,Panel B,2,142602,2,20802019,2,,No,1,0,1,10,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1426,208020190154,Panel B,2,142603,3,20802019,3,,No,1,0,0,4,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1426,208020190154,Panel B,2,142604,4,20802019,4,,No,1,1,0,4,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1426,208020190154,Panel B,2,142605,5,20802019,5,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1426,208020190154,Panel B,2,142606,6,20802019,6,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140801,1,20802019,1,,No,2,0,0,40,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140802,2,20802019,2,,Yes,,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140803,3,20802019,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140804,4,20802019,4,,No,2,.5,0,20,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140805,5,20802019,5,,No,2,.5,0,13,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140806,6,20802019,6,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1408,208020190168,Panel B,2,140807,7,20802019,7,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,208020190212,Panel B,2,140601,1,20802019,1,,No,2,0,2,36,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1406,208020190212,Panel B,2,140602,2,20802019,2,,Yes,,.5,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,2,4,6,10,No,,,,,
1406,208020190212,Panel B,2,140603,3,20802019,3,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1406,208020190212,Panel B,2,140604,4,20802019,4,,No,2,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141401,1,20802019,1,,Yes,,0,0,36,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141402,2,20802019,2,,No,1,.5,2,36,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141403,3,20802019,3,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141404,4,20802019,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141405,5,20802019,5,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1414,208020190226,Panel B,2,141406,6,20802019,6,X,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,208020190241,Panel B,2,140201,1,20802019,1,,No,2,0,0,0,0,0,60,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,3,3,6,50,No,,,,,
1402,208020190241,Panel B,2,140202,2,20802019,2,,Yes,,.5,0,5,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,1,5,100,No,,,,,
1402,208020190241,Panel B,2,140203,3,20802019,3,,No,2,1,0,5,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1402,208020190241,Panel B,2,140204,4,20802019,4,,No,2,.5,0,0,0,0,,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1428,208020190255,Panel B,2,142801,1,20802019,1,,Yes,,0,0,30,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1428,208020190255,Panel B,2,142802,2,20802019,2,,No,1,.5,.5,30,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1428,208020190255,Panel B,2,142803,3,20802019,3,,No,1,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1428,208020190255,Panel B,2,142804,4,20802019,4,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1428,208020190255,Panel B,2,142805,5,20802019,5,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1424,208020190270,Panel B,2,142401,1,20802019,1,,Yes,,0,0,0,0,0,0,0,0,No,No,,,No,Yes,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1424,208020190270,Panel B,2,142402,2,20802019,2,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),SCHOOL,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1424,208020190270,Panel B,2,142403,3,20802019,3,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),SCHOOL,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1424,208020190270,Panel B,2,142404,4,20802019,4,,No,1,.5,.5,4,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,2,6,900,No,,,,,
1424,208020190270,Panel B,2,142405,5,20802019,5,,No,1,.5,0,4,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,Yes,1,2,6,900,No,,,,,
1424,208020190270,Panel B,2,142406,6,20802019,6,,No,1,0,0,0,0,0,0,0,0,No,Yes,Other (specify),SCHOOL,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1440,208031560016,Panel B,2,144001,1,20803156,1,,Yes,,0,0,1,0,0,0,0,0,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1440,208031560016,Panel B,2,144002,2,20803156,2,,No,1,1,0,0,0,0,0,0,0,No,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1440,208031560016,Panel B,2,144004,4,20803156,4,,No,1,0,0,0,0,0,0,0,0,No,Yes,Ill,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1440,208031560016,Panel B,2,144005,5,20803156,5,,No,1,0,0,0,0,0,0,0,0,No,No,,,No,No,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1460,208031560034,Panel B,2,146001,1,20803156,1,,No,2,0,0,0,0,0,0,0,0,No,Yes,Not farming season,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
1460,208031560034,Panel B,2,146002,2,20803156,2,,Yes,,.5,0,0,0,0,0,0,0,No,,,,,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,No,,,,,
