HHID,case_id,qx_type,visit,ea_id,hh_o00,hh_o0a,hh_o0b,hh_o02,hh_o03,hh_o04,hh_o05,hh_o06,hh_o07a,hh_o07b,hh_o08a,hh_o08b,hh_o09,hh_o09_os,hh_o10a,hh_o10b,hh_o11,hh_o12,hh_o13,hh_o14,hh_o15,hh_o16,hh_o16_os,hh_o17
1877,210864360264,Panel A,1,21086436,Yes,1,2,6,Female,Nursery/Pre school,No,,Dowa,Dowa,7,Year,Other (specify),STAYS WITH RELATIVE,,,No,,,,No,,,
1881,210864360280,Panel A,1,21086436,No,,,,,,,,,,,,,,,,,,,,,,,
1885,210864360296,Panel A,1,21086436,No,,,,,,,,,,,,,,,,,,,,,,,
1863,210864360312,Panel A,1,21086436,No,,,,,,,,,,,,,,,,,,,,,,,
1891,210875310014,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1905,210875310030,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1917,210875310067,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1897,210875310089,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1895,210875310116,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1913,210875310120,Panel A,1,21087531,Yes,1,1,20,Female,std3,Yes,2000,Lilongwe,Lilongwe,10,Year,Unemployed,,,,Yes,Quarterly,,5000,Yes,Quarterly,,5000
1913,210875310120,Panel A,1,21087531,Yes,2,2,16,Female,std3,Yes,2007,Lilongwe,Lilongwe,3,Year,Unemployed,,,,No,,,,No,,,
1893,210875310132,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1915,210875310152,Panel A,1,21087531,Yes,1,1,26,Female,form4,Yes,2004,Lilongwe,Lilongwe,27,Year,House work,,,,No,,,,No,,,
1899,210875310200,Panel A,1,21087531,Yes,1,1,18,Female,std7,No,,Lilongwe,Lilongwe,18,Year,Unemployed,,,,No,,,,No,,,
1901,210875310213,Panel A,1,21087531,Yes,1,1,38,Male,std8,Yes,1994,Mchinji,Mchinji,15,Year,Working,,BUSINESS MAN(KAUNJIKA),41,No,,,,Yes,Twice or more per month,,10000
1901,210875310213,Panel A,1,21087531,Yes,2,2,36,Male,std8,Yes,1999,Lilongwe City,Lilongwe City,11,Year,Working,,MECHANIC,84,No,,,,Yes,Twice or more per month,,8000
1901,210875310213,Panel A,1,21087531,Yes,3,3,31,Male,std8,Yes,1996,Lilongwe City,Lilongwe City,13,Year,Working,,ENGINEER(REFRIGERATION),84,Yes,Twice or more per month,2000,,Yes,Twice or more per month,,15000
1911,210875310258,Panel A,1,21087531,Yes,1,1,9,Male,std5,No,,Dedza,Dedza,9,Year,Student,,,,No,,,,No,,,
1889,210875310313,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1907,210875310322,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1909,210875310374,Panel A,1,21087531,Yes,1,1,24,Female,form2,Yes,2007,Mzuzu City,Mzuzu City,2,Year,Working,,,,No,,,,No,,,
1919,210875310399,Panel A,1,21087531,No,,,,,,,,,,,,,,,,,,,,,,,
1903,210875310422,Panel A,1,21087531,Yes,2,1,35,Male,form4,No,,Zomba City,Zomba City,3,Year,Working,,DRIVER,98,Yes,Semi-annually,,4000,No,,,
1903,210875310422,Panel A,1,21087531,Yes,2,2,33,Male,form4,No,,Phalombe,Phalombe,6,Year,Working,,DRIVER,98,No,,,,Yes,Semi-annually,,8000
1903,210875310422,Panel A,1,21087531,Yes,3,3,30,Male,form4,Yes,2006,Blantyre City,Blantyre City,4,Year,Working,,DRIVER,98,Yes,Semi-annually,,2000,No,,,
1903,210875310422,Panel A,1,21087531,Yes,4,4,29,Male,form2,No,,Mulanje,Mulanje,13,Year,Unemployed,,,,No,,,,No,,,
1874,210885970005,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1892,210885970026,Panel B,2,21088597,Yes,1,1,15,Female,std5,Yes,2009,Kasungu,Kasungu,15,Year,Unemployed,,,,No,,,,No,,,
1902,210885970047,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1880,210885970068,Panel B,2,21088597,Yes,1,1,2,Female,Nursery/Pre school,Yes,2010,Lilongwe City,Lilongwe City,3,Month,Unemployed,,,,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,1,44,Female,form2,Yes,1986,Lilongwe City,Lilongwe City,24,Year,Working,,CASHIER (PVT.HOSPITAL),33,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,2,42,Male,form4,Yes,1995,Lilongwe City,Lilongwe City,15,Year,Working,,DRIVER(VERTENARY AGRICULT,98,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,3,39,Male,form4,Yes,1993,Lilongwe City,Lilongwe City,17,Year,Working,,SOLDIER(MALAWI ARMY),58,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,4,37,Male,form4,Yes,2005,Lilongwe City,Lilongwe City,5,Year,Working,,DRIVER(PVT.INDIVIDUAL),98,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,5,35,Female,TC Yr 2,Yes,2000,Blantyre City,Blantyre City,10,Year,Working,,PRIMARY TEACHER,13,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,6,30,Female,TC Yr 2,Yes,2005,Lilongwe City,Lilongwe City,5,Year,Working,,RECEIPTIONIST(LODGE),39,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,7,28,Female,TC Yr 2,Yes,2006,Lilongwe City,Lilongwe City,4,Year,Working,,MANAGERESS(KIBOCCO LODGE),50,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,8,25,Female,form4,Yes,2005,Lilongwe City,Lilongwe City,5,Year,Working,,SOLDIER(MALAWI ARMY),58,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,1,9,24,Male,form4,Yes,2007,Zomba City,Zomba City,3,Year,Working,,SOLDIER(MALAWI ARMY),58,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,2,10,27,Female,form3,No,,Ntcheu,Ntcheu,27,Year,Other (specify),MARRIED,,,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,2,11,25,Male,form4,No,,South Africa,South Africa,1,Year,Working,,PETRO ATTENDANT,49,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,2,12,23,Male,form4,No,,Blantyre City,Blantyre City,1,Year,Unemployed,,,,No,,,,No,,,
1890,210885970089,Panel B,2,21088597,Yes,2,13,19,Female,form3,No,,Blantyre City,Blantyre City,15,Year,Student,,,,No,,,,No,,,
1896,210885970174,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1900,210885970195,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1886,210885970237,Panel B,2,21088597,Yes,1,1,31,Male,std8,Yes,1999,Lilongwe City,Lilongwe City,31,Year,Working,,BUILDER,95,No,,,,Yes,Semi-annually,,12000
1886,210885970237,Panel B,2,21088597,Yes,1,2,27,Male,form4,Yes,2009,Lilongwe City,Lilongwe City,27,Year,Unemployed,,,,No,,,,No,,,
1886,210885970237,Panel B,2,21088597,Yes,1,3,25,Female,std8,Yes,2007,Lilongwe City,Lilongwe City,25,Year,Unemployed,,,,No,,,,No,,,
1886,210885970237,Panel B,2,21088597,Yes,1,4,20,Female,std8,Yes,2007,Lilongwe City,Lilongwe City,20,Year,Unemployed,,,,No,,,,No,,,
1878,210885970258,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1884,210885970279,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1882,210885970321,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1876,210885970342,Panel B,2,21088597,Yes,1,1,29,Male,std3,Yes,2004,Mozambique,Mozambique,6,Year,Working,,BUILDER,95,Yes,Semi-annually,,10000,No,,,
1876,210885970342,Panel B,2,21088597,Yes,1,2,27,Male,std2,Yes,2006,Lilongwe City,Lilongwe City,4,Year,Unemployed,,,,No,,,,No,,,
1898,210885970363,Panel B,2,21088597,Yes,2,1,30,Female,std7,Yes,1999,Lilongwe City,Lilongwe City,11,Year,Unemployed,,,,No,,,,No,,,
1898,210885970363,Panel B,2,21088597,Yes,2,2,26,Female,form4,Yes,2007,Lilongwe City,Lilongwe City,3,Year,Unemployed,,,,No,,,,No,,,
1894,210885970405,Panel B,2,21088597,Yes,1,1,31,Female,form2,Yes,2002,Lilongwe City,Lilongwe City,8,Year,Unemployed,,,,Yes,Monthly,5000,,Yes,Monthly,,3000
1894,210885970405,Panel B,2,21088597,Yes,1,2,30,Female,std8,Yes,2000,Salima,Salima,10,Year,Unemployed,,,,No,,,,No,,,
1894,210885970405,Panel B,2,21088597,Yes,1,3,27,Male,form2,Yes,2005,Balaka,Balaka,5,Year,Working,,DRIVER,98,No,,,,No,,,
1894,210885970405,Panel B,2,21088597,Yes,1,4,25,Female,form2,Yes,2006,Lilongwe City,Lilongwe City,4,Year,Unemployed,,,,No,,,,No,,,
1888,210885970426,Panel B,2,21088597,No,,,,,,,,,,,,,,,,,,,,,,,
1951,301012800005,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1941,301012800051,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1923,301012800063,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1935,301012800066,Panel A,1,30101280,Yes,1,1,31,Female,std7,Yes,2000,Chiradzulu,Chiradzulu,10,Year,Unemployed,,,,No,,,,No,,,
1935,301012800066,Panel A,1,30101280,Yes,2,2,23,Male,std7,Yes,2007,South Africa,South Africa,3,Year,Unemployed,,,,Yes,Semi-annually,,70000,No,,,
1929,301012800072,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1933,301012800089,Panel A,1,30101280,Yes,1,1,32,Male,std7,Yes,2006,South Africa,South Africa,4,Year,Working,,TAILORING,,No,,,,No,,,
1925,301012800118,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1945,301012800121,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1943,301012800128,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1949,301012800130,Panel A,1,30101280,Yes,1,1,35,Female,std1,Yes,1994,Mangochi,Mangochi,4,Year,Unemployed,,,,No,,,,No,,,
1949,301012800130,Panel A,1,30101280,Yes,2,2,33,Male,std1,Yes,2010,South Africa,South Africa,3,Month,Student,,,,No,,,,No,,,
1949,301012800130,Panel A,1,30101280,Yes,3,3,23,Female,std1,Yes,2003,Mangochi,Mangochi,3,Year,Unemployed,,,,No,,,,No,,,
1939,301012800172,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1931,301012800179,Panel A,1,30101280,Yes,1,1,15,Female,std1,Yes,2010,Mangochi,Mangochi,3,Month,Unemployed,,,,No,,,,No,,,
1931,301012800179,Panel A,1,30101280,Yes,1,2,18,Male,std1,Yes,2009,Mangochi,Mangochi,2,Month,Working,,FISHING,,No,,,,No,,,
1947,301012800247,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1927,301012800312,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1921,301012800326,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1937,301012800351,Panel A,1,30101280,No,,,,,,,,,,,,,,,,,,,,,,,
1922,301015450010,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1908,301015450016,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1914,301015450023,Panel B,2,30101545,Yes,2,1,55,Female,std4,Yes,1982,Mangochi,Mangochi,28,Year,Unemployed,,,,Yes,Sporadically as needed,,2000,No,,,
1914,301015450023,Panel B,2,30101545,Yes,2,2,48,Female,std5,No,,Mangochi,Mangochi,20,Year,Unemployed,,,,Yes,Sporadically as needed,,1500,No,,,
1914,301015450023,Panel B,2,30101545,Yes,2,3,50,Female,std7,No,,Mangochi,Mangochi,18,Year,Unemployed,,,,Yes,Sporadically as needed,,500,No,,,
1914,301015450023,Panel B,2,30101545,Yes,2,4,37,Male,std4,No,,Mangochi,Mangochi,8,Year,Unemployed,,,,Yes,Sporadically as needed,,1500,No,,,
1924,301015450030,Panel B,2,30101545,Yes,1,1,17,Male,std6,Yes,2009,Mangochi,Mangochi,1,Year,Handi-capped,,,,Yes,Quarterly,,2000,No,,,
1920,301015450043,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1932,301015450050,Panel B,2,30101545,Yes,1,1,36,Female,std7,No,,Zambia,Zambia,36,Year,House work,,,,No,,,,No,,,
1932,301015450050,Panel B,2,30101545,Yes,1,2,33,Male,univ 1,No,,Zambia,Zambia,33,Year,Working,,SELLS MAN,45,Yes,Semi-annually,,7000,No,,,
1932,301015450050,Panel B,2,30101545,Yes,1,3,30,Male,form3,Yes,2003,South Africa,South Africa,7,Year,Working,,SELL'S MAN,45,No,,,,No,,,
1932,301015450050,Panel B,2,30101545,Yes,1,4,28,Male,form2,Yes,2007,South Africa,South Africa,3,Year,Working,,SELL'S MAN,45,Yes,Semi-annually,,5000,No,,,
1930,301015450057,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1910,301015450063,Panel B,2,30101545,Yes,1,1,34,Female,Nursery/Pre school,Yes,2003,Mangochi,Mangochi,8,Year,Unemployed,,,,Yes,Monthly,2000,,Yes,Sporadically as needed,,1000
1910,301015450063,Panel B,2,30101545,Yes,2,2,31,Male,std5,Yes,2007,South Africa,South Africa,3,Year,Working,,SHOP ASSISTANT,45,No,,,,Yes,Sporadically as needed,,8000
1910,301015450063,Panel B,2,30101545,Yes,1,3,28,Female,std7,Yes,2005,Mangochi,Mangochi,8,Year,Unemployed,,,,Yes,Monthly,2000,,Yes,Sporadically as needed,,1000
1934,301015450077,Panel B,2,30101545,Yes,1,1,20,Male,std7,Yes,2006,Lilongwe City,Lilongwe City,4,Year,Unemployed,,,,No,,,,No,,,
1934,301015450077,Panel B,2,30101545,Yes,1,2,25,Male,form4,Yes,1995,Mangochi,Mangochi,15,Year,Unemployed,,,,No,,,,No,,,
1934,301015450077,Panel B,2,30101545,Yes,1,3,23,Female,form3,Yes,2008,Mangochi,Mangochi,2,Year,Unemployed,,,,No,,,,No,,,
1904,301015450083,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1912,301015450090,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1926,301015450097,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1916,301015450110,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1906,301015450117,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1928,301015450124,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1918,301015450137,Panel B,2,30101545,No,,,,,,,,,,,,,,,,,,,,,,,
1983,301020280005,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1955,301020280030,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1981,301020280052,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1965,301020280075,Panel A,1,30102028,Yes,1,1,70,Female,Nursery/Pre school,No,,Mangochi,Mangochi,8,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,1000
1965,301020280075,Panel A,1,30102028,Yes,1,2,75,Male,Nursery/Pre school,No,,Mangochi,Mangochi,10,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,500
1965,301020280075,Panel A,1,30102028,Yes,1,3,65,Male,Nursery/Pre school,No,,Mangochi,Mangochi,6,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,500
1965,301020280075,Panel A,1,30102028,Yes,1,4,50,Female,Nursery/Pre school,No,,Mangochi,Mangochi,3,Year,Unemployed,,,,No,,,,Yes,Sporadically as needed,,500
1977,301020280084,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1953,301020280090,Panel A,1,30102028,Yes,1,1,37,Female,std7,Yes,1989,Mangochi,Mangochi,11,Year,Other (specify),MARRIED,,,Yes,Monthly,2000,,Yes,Sporadically as needed,,3000
1953,301020280090,Panel A,1,30102028,Yes,1,2,42,Male,std6,Yes,1985,Mozambique,Mozambique,25,Year,Unemployed,,,,No,,,,No,,,
1953,301020280090,Panel A,1,30102028,Yes,1,3,23,Female,Nursery/Pre school,Yes,2001,Mangochi,Mangochi,8,Year,Other (specify),MARRIED,,,No,,,,No,,,
1967,301020280096,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1957,301020280102,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1959,301020280135,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1961,301020280151,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1963,301020280165,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1973,301020280188,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1971,301020280191,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1975,301020280228,Panel A,1,30102028,No,,,,,,,,,,,,,,,,,,,,,,,
1969,301020280236,Panel A,1,30102028,Yes,2,1,23,Female,Nursery/Pre school,Yes,2005,Mangochi,Mangochi,5,Year,Other (specify),MARRIED,,,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,1,25,Male,form4,Yes,2007,Blanytyre,Blanytyre,3,Year,Working,,CONDUCTOR OF NATIONAL BUS,71,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,2,23,Male,form4,No,,Chikwawa,Chikwawa,3,Year,Working,,ELECTRICIAN,85,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,3,19,Male,form4,Yes,2007,Mchinji,Mchinji,3,Year,Unemployed,,,,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,4,18,Female,form4,Yes,2009,Chikwawa,Chikwawa,9,Month,Student,,,,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,5,15,Female,std3,Yes,2009,Chikwawa,Chikwawa,9,Month,Student,,,,No,,,,No,,,
1979,301020280258,Panel A,1,30102028,Yes,1,6,15,Female,form4,Yes,2009,Chikwawa,Chikwawa,9,Month,Student,,,,No,,,,No,,,
1964,301025400018,Panel B,2,30102540,Yes,2,1,20,Female,form4,Yes,2009,Mangochi,Mangochi,1,Year,Unemployed,,,,No,,,,No,,,
1954,301025400027,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1960,301025400037,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1966,301025400046,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1938,301025400065,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1956,301025400075,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1942,301025400085,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1940,301025400094,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1962,301025400113,Panel B,2,30102540,Yes,1,1,27,Male,std5,Yes,2008,Mangochi,Mangochi,2,Year,Unemployed,,,,No,,,,No,,,
1962,301025400113,Panel B,2,30102540,Yes,1,2,25,Male,std4,Yes,2008,Mangochi,Mangochi,2,Year,Unemployed,,,,No,,,,No,,,
1962,301025400113,Panel B,2,30102540,Yes,1,3,22,Male,std8,Yes,2008,Mangochi,Mangochi,2,Year,Unemployed,,,,No,,,,No,,,
1936,301025400123,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1946,301025400132,Panel B,2,30102540,Yes,1,1,41,Female,std4,Yes,1984,Mangochi,Mangochi,26,Year,Other (specify),MARRIED,,,No,,,,No,,,
1946,301025400132,Panel B,2,30102540,Yes,1,2,38,Male,Nursery/Pre school,Yes,1988,Mangochi,Mangochi,22,Year,Unemployed,,,,No,,,,No,,,
1946,301025400132,Panel B,2,30102540,Yes,1,3,36,Female,Nursery/Pre school,Yes,1988,Mangochi,Mangochi,22,Year,Unemployed,,,,No,,,,No,,,
1946,301025400132,Panel B,2,30102540,Yes,1,4,27,Male,std4,Yes,1989,Mangochi,Mangochi,21,Year,Unemployed,,,,No,,,,No,,,
1950,301025400142,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1948,301025400161,Panel B,2,30102540,Yes,1,1,35,Female,Nursery/Pre school,Yes,2000,Mangochi,Mangochi,10,Year,Unemployed,,,,No,,,,Yes,Semi-annually,,1000
1948,301025400161,Panel B,2,30102540,Yes,1,2,32,Female,std3,Yes,2004,Mangochi,Mangochi,6,Year,Unemployed,,,,No,,,,Yes,Semi-annually,,1000
1948,301025400161,Panel B,2,30102540,Yes,1,3,25,Female,std4,Yes,2004,Mangochi,Mangochi,6,Year,Unemployed,,,,No,,,,Yes,Semi-annually,,1000
1948,301025400161,Panel B,2,30102540,Yes,1,4,25,Male,std2,Yes,2005,Mangochi,Mangochi,5,Year,Unemployed,,,,No,,,,Yes,Semi-annually,,1000
1948,301025400161,Panel B,2,30102540,Yes,1,5,25,Male,std3,Yes,2009,Mangochi,Mangochi,1,Year,Unemployed,,,,No,,,,No,,,
1944,301025400171,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1958,301025400180,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
1952,301025400199,Panel B,2,30102540,No,,,,,,,,,,,,,,,,,,,,,,,
2005,301030740024,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1985,301030740038,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1993,301030740051,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2007,301030740064,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2001,301030740091,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1987,301030740104,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1999,301030740118,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1991,301030740131,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1989,301030740158,Panel A,1,30103074,Yes,1,1,39,Male,univ 4,Yes,1997,Mangochi,Mangochi,13,Year,Working,,SUPERVISOR,60,Yes,Monthly,3,,Yes,Monthly,,20000
2013,301030740171,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2015,301030740184,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2011,301030740198,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1995,301030740224,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2003,301030740238,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1997,301030740251,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
2009,301030740278,Panel A,1,30103074,No,,,,,,,,,,,,,,,,,,,,,,,
1976,301047080010,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1980,301047080023,Panel B,2,30104708,Yes,2,1,28,Male,std7,Yes,2000,Mangochi,Mangochi,10,Year,Unemployed,,,,Yes,Sporadically as needed,,1000,No,,,
1980,301047080023,Panel B,2,30104708,Yes,2,2,24,Female,std4,Yes,2004,Mangochi,Mangochi,6,Year,Unemployed,,,,Yes,Sporadically as needed,,1500,No,,,
1970,301047080037,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1984,301047080062,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1978,301047080065,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1988,301047080078,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1972,301047080092,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1998,301047080102,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1986,301047080119,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1992,301047080133,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1982,301047080147,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1990,301047080174,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1996,301047080188,Panel B,2,30104708,Yes,2,1,25,Female,Nursery/Pre school,Yes,2005,Mangochi,Mangochi,5,Year,Unemployed,,,,No,,,,No,,,
1996,301047080188,Panel B,2,30104708,Yes,2,2,23,Male,Nursery/Pre school,Yes,2008,Mangochi,Mangochi,2,Year,Unemployed,,,,No,,,,No,,,
1974,301047080229,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1968,301047080257,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
1994,301047080284,Panel B,2,30104708,No,,,,,,,,,,,,,,,,,,,,,,,
2021,301053250034,Panel A,1,30105325,Yes,2,1,22,Female,std6,Yes,2009,Blanytyre,Blanytyre,1,Year,Unemployed,,,,No,,,,No,,,
2021,301053250034,Panel A,1,30105325,Yes,2,2,19,Male,std6,Yes,2009,Mangochi,Mangochi,1,Year,Unemployed,,,,No,,,,No,,,
2037,301053250101,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2045,301053250109,Panel A,1,30105325,Yes,1,1,35,Male,std1,Yes,1996,Zambia,Zambia,14,Year,Other (specify),DO NOT KNOW,,,No,,,,No,,,
2033,301053250111,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2029,301053250124,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2041,301053250136,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2043,301053250141,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2039,301053250145,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2025,301053250181,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2017,301053250201,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2031,301053250223,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2027,301053250227,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2019,301053250263,Panel A,1,30105325,Yes,1,1,19,Male,form4,Yes,2009,Chiradzulu,Chiradzulu,8,Month,Working,,WELDING,50,No,,,,No,,,
2047,301053250266,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2035,301053250271,Panel A,1,30105325,Yes,1,1,30,Female,form4,Yes,2001,Blanytyre,Blanytyre,9,Year,Working,,POLICE WOMAN,58,Yes,Sporadically as needed,,20000,No,,,
2035,301053250271,Panel A,1,30105325,Yes,1,2,27,Male,std2,Yes,2003,Blanytyre,Blanytyre,7,Year,Other (specify),,,,No,,,,No,,,
2023,301053250273,Panel A,1,30105325,No,,,,,,,,,,,,,,,,,,,,,,,
2024,301054480005,Panel B,2,30105448,No,,,,,,,,,,,,,,,,,,,,,,,
2006,301054480020,Panel B,2,30105448,Yes,1,1,21,Male,std3,Yes,2001,Lilongwe,Lilongwe,9,Year,Working,,(ESCOM) METER LEADER,39,Yes,Sporadically as needed,,5000,No,,,
2000,301054480037,Panel B,2,30105448,No,,,,,,,,,,,,,,,,,,,,,,,
2008,301054480065,Panel B,2,30105448,No,,,,,,,,,,,,,,,,,,,,,,,
