HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_b01,hh_b03,hh_b04,hh_b04_os,hh_b05a,hh_b05b,hh_b06a,hh_b06b,hh_b07,hh_b08,hh_b09,hh_b10b,hh_b11,hh_b12,hh_b13,hh_b13_os,hh_b14,hh_b15b,hh_b16,hh_b17,hh_b18,hh_b19,hh_b20,hh_b21,hh_b22,hh_b23,hh_b24,hh_b25,hh_b26a,hh_b26b,hh_b26c,hh_b26d,hh_b27,hh_b28,status
1990,301047080174,Panel B,2,199001,1,30104708,1,Female,Head,,68,,3,1942,0,7,This village,,yes,,,,,,Dead,30,NONE,Living outside HH,,NONE,Yao,Islam,Widowed or widower,,,,,,,,Stay
1990,301047080174,Panel B,2,199002,2,30104708,2,Male,Child/Adopted child,,20,,4,1990,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,Islam,Never married,,,,,,,,Stay
1990,301047080174,Panel B,2,199003,3,30104708,3,Female,Child/Adopted child,,14,,1,1996,0,7,This village,,yes,,,,,,Dead,10,NONE,1,,,,Islam,Never married,,,,,,,,Stay
1996,301047080188,Panel B,2,199601,1,30104708,1,Male,Head,,55,,1,1955,2,7,This village,,yes,,,,,,Dead,29,NONE,Dead,27,NONE,Yao,Islam,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
1996,301047080188,Panel B,2,199602,2,30104708,2,Female,Wife/Husband,,50,,2,1960,0,7,This village,,yes,,,,,,Dead,30,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
1996,301047080188,Panel B,2,199603,3,30104708,3,Male,Child/Adopted child,,18,,3,1992,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
1996,301047080188,Panel B,2,199604,4,30104708,4,Male,Child/Adopted child,,10,,2,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1996,301047080188,Panel B,2,199605,5,30104708,5,Male,Child/Adopted child,,9,,3,2001,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1996,301047080188,Panel B,2,199606,6,30104708,6,Female,Child/Adopted child,,5,3,1,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1996,301047080188,Panel B,2,199607,7,30104708,7,Male,Child/Adopted child,,0,11,8,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1974,301047080229,Panel B,2,197401,1,30104708,1,Male,Head,,52,,2,1958,0,7,This village,,yes,,,,,,Dead,24,NONE,Living outside HH,,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
1974,301047080229,Panel B,2,197402,2,30104708,2,Female,Wife/Husband,,33,,3,1977,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
1974,301047080229,Panel B,2,197403,3,30104708,3,Male,Child/Adopted child,,16,,4,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
1974,301047080229,Panel B,2,197404,4,30104708,4,Female,Child/Adopted child,,14,,1,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
1974,301047080229,Panel B,2,197405,5,30104708,5,Female,Child/Adopted child,,10,,1,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1974,301047080229,Panel B,2,197406,6,30104708,6,Female,Child/Adopted child,,6,,9,2003,0,7,Village in other district,Blanytyre,,7,Parents moved,,VILLAGE IN OTHER DISTRICT,Blanytyre,1,,,2,,,,,,,,,,,,,Stay
1974,301047080229,Panel B,2,197407,7,30104708,7,Male,Child/Adopted child,,5,2,2,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1974,301047080229,Panel B,2,197408,8,30104708,8,Male,Child/Adopted child,,3,4,3,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1974,301047080229,Panel B,2,197409,9,30104708,9,Male,Child/Adopted child,,0,4,12,2009,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1968,301047080257,Panel B,2,196801,1,30104708,1,Male,Head,,28,,4,1982,2,7,Other village in this district,,yes,,,,,,5,,,Dead,25,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,Yes,1,Stay
1968,301047080257,Panel B,2,196802,2,30104708,2,Female,Wife/Husband,,23,,11,1986,0,7,Other village in this district,,no,4,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
1968,301047080257,Panel B,2,196803,3,30104708,3,Male,Child/Adopted child,,6,,1,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1968,301047080257,Panel B,2,196804,4,30104708,4,Female,Child/Adopted child,,3,7,12,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
1968,301047080257,Panel B,2,196805,5,30104708,5,Male,Child/Adopted child,,84,,3,1926,0,7,This village,,yes,,,,,,Dead,35,NONE,Dead,,NONE,,Islam,Widowed or widower,,,,,,,,Stay
1968,301047080257,Panel B,2,196806,6,30104708,6,Male,Child/Adopted child,,0,3,4,2010,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,New
1994,301047080284,Panel B,2,199401,1,30104708,1,Female,Head,,40,,12,1969,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,Widowed or widower,,,,,,,,Stay
1994,301047080284,Panel B,2,199402,2,30104708,2,Female,Child/Adopted child,,14,,12,1995,0,7,This village,,yes,,,,,,Dead,11,NONE,1,,,,Islam,Never married,,,,,,,,Stay
1994,301047080284,Panel B,2,199403,3,30104708,3,Female,Child/Adopted child,,12,,2,1998,0,7,This village,,yes,,,,,,Dead,9,NONE,1,,,,Islam,Never married,,,,,,,,Stay
1994,301047080284,Panel B,2,199404,4,30104708,4,Male,Child/Adopted child,,8,,6,2002,0,7,This village,,yes,,,,,,Dead,4,NONE,1,,,,,,,,,,,,,Stay
1994,301047080284,Panel B,2,199405,5,30104708,5,Male,Child/Adopted child,,5,3,1,2005,0,7,This village,,yes,,,,,,Dead,2,NONE,1,,,,,,,,,,,,,Stay
1994,301047080284,Panel B,2,199406,6,30104708,6,Male,Child/Adopted child,,1,1,6,2009,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2021,301053250034,Panel A,1,202101,1,30105325,1,Male,Head,,65,,2,1945,0,7,This village,,yes,,,,,,Dead,40,NONE,Dead,15,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2021,301053250034,Panel A,1,202102,2,30105325,2,Female,Wife/Husband,,45,,2,1965,0,7,Town or urban centre in other district,Zomba,,25,Marriage,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Zomba,Dead,40,NONE,Dead,37,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2021,301053250034,Panel A,1,202103,3,30105325,3,Female,Child/Adopted child,,27,,1,1983,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2021,301053250034,Panel A,1,202104,4,30105325,4,Female,Child/Adopted child,,14,,1,1996,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2021,301053250034,Panel A,1,202105,5,30105325,5,Male,Child/Adopted child,,12,,3,1998,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2021,301053250034,Panel A,1,202106,6,30105325,6,Female,Child/Adopted child,,8,,4,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2021,301053250034,Panel A,1,202107,7,30105325,7,Female,Child/Adopted child,,6,,2,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2021,301053250034,Panel A,1,202108,8,30105325,8,Male,Child/Adopted child,,2,9,8,2007,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2037,301053250101,Panel A,1,203701,1,30105325,1,Male,Head,,24,,2,1986,0,7,Other village in this district,,yes,,,,,,Dead,11,NONE,Dead,15,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Gone
2037,301053250101,Panel A,1,203702,2,30105325,2,Female,Wife/Husband,,17,,1,1993,0,7,This village,,yes,,,,,,Living outside HH,,PSLC,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2037,301053250101,Panel A,2,203703,3,30105325,3,Male,Child/Adopted child,,0,4,4,2010,0,7,This village,,yes,,,,,,Living outside HH,,NONE,2,,,,,,,,,,,,,New
2045,301053250109,Panel A,1,204501,1,30105325,1,Female,Head,,63,,2,1947,0,7,Village in other district,Mulanje,,62,Return from work elsewhere,,VILLAGE IN OTHER DISTRICT,Mulanje,Dead,47,NONE,Dead,34,NONE,Yao,Islam,Widowed or widower,,,,,,,,Stay
2045,301053250109,Panel A,1,204502,2,30105325,2,Female,Child/Adopted child,,26,,3,1984,0,7,This village,,yes,,,,,,Dead,3,NONE,1,,,,Islam,Widowed or widower,,,,,,,,Stay
2045,301053250109,Panel A,1,204503,3,30105325,3,Male,Child/Adopted child,,12,,3,1998,0,7,This village,,yes,,,,,,Dead,1,NONE,1,,,,Islam,Never married,,,,,,,,Stay
2045,301053250109,Panel A,1,204504,4,30105325,4,Male,Child/Adopted child,,5,9,6,2004,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2045,301053250109,Panel A,1,204505,5,30105325,5,Female,Child/Adopted child,,4,7,8,2005,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2045,301053250109,Panel A,1,204506,6,30105325,6,Female,Child/Adopted child,,2,7,8,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2033,301053250111,Panel A,1,203301,1,30105325,1,Female,Head,,23,,5,1987,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,Divorced,,,,,,,,Stay
2033,301053250111,Panel A,1,203302,2,30105325,2,Female,Child/Adopted child,,2,7,10,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,,,,,,,,,,Stay
2029,301053250124,Panel A,1,202901,1,30105325,1,Male,Head,,31,,8,1978,0,7,This village,,yes,,,,,,Dead,12,NONE,Dead,19,PSLC,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2029,301053250124,Panel A,1,202902,2,30105325,2,Female,Wife/Husband,,40,,3,1970,0,7,This village,,yes,,,,,,Dead,22,NONE,Dead,22,PSLC,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2029,301053250124,Panel A,1,202903,3,30105325,3,Female,Child/Adopted child,,17,,4,1992,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2029,301053250124,Panel A,1,202904,4,30105325,4,Male,Child/Adopted child,,15,,11,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2029,301053250124,Panel A,1,202905,5,30105325,5,Female,Child/Adopted child,,15,,11,1994,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2029,301053250124,Panel A,1,202906,6,30105325,6,Female,Child/Adopted child,,11,,9,1998,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2029,301053250124,Panel A,1,202907,7,30105325,7,Female,Child/Adopted child,,11,,2,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2041,301053250136,Panel A,1,204101,1,30105325,1,Female,Head,,36,,2,1974,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Christianity,"Monogamous, married or non formal union",No,,,,,No,,Stay
2041,301053250136,Panel A,1,204102,2,30105325,2,Female,Child/Adopted child,,14,,4,1995,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2041,301053250136,Panel A,1,204103,3,30105325,3,Male,Child/Adopted child,,9,,3,2001,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2041,301053250136,Panel A,1,204104,4,30105325,4,Female,Child/Adopted child,,3,1,2,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2043,301053250141,Panel A,1,204301,1,30105325,1,Male,Head,,20,,5,1989,0,7,This village,,no,17,Return from work elsewhere,,OTHER TOWN OR URBAN CENTER IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2043,301053250141,Panel A,1,204302,2,30105325,2,Female,Wife/Husband,,18,,2,1992,0,7,This village,,no,5,Return from work elsewhere,,OTHER TOWN OR URBAN CENTER IN  THIS DISTRICT,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2043,301053250141,Panel A,1,204303,3,30105325,3,Male,Child/Adopted child,,4,1,2,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2043,301053250141,Panel A,1,204304,4,30105325,4,Male,Child/Adopted child,,1,10,5,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203901,1,30105325,1,Male,Head,,32,,10,1978,0,7,Village in other district,Lilongwe,,3,Other (Spec.),PARENT(S) DIED,VILLAGE IN OTHER DISTRICT,Mzimba,Living outside HH,,NONE,Dead,28,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,1,Stay
2039,301053250145,Panel A,1,203902,2,30105325,2,Female,Wife/Husband,,27,,2,1984,0,7,This village,,no,3,Other (Spec.),FOLLOWED HUSBAND,VILLAGE IN OTHER DISTRICT,Mzimba,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2039,301053250145,Panel A,1,203903,3,30105325,3,Male,Child/Adopted child,,10,,4,2000,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203904,4,30105325,4,Female,Child/Adopted child,,7,,8,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203905,5,30105325,5,Male,Child/Adopted child,,5,11,6,2004,0,7,This village,,no,3,Parents moved,,VILLAGE IN OTHER DISTRICT,Mzimba,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203906,6,30105325,6,Female,Child/Adopted child,,3,10,7,2006,0,7,This village,,no,3,Parents moved,,VILLAGE IN OTHER DISTRICT,Mzimba,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203907,7,30105325,7,Female,Child/Adopted child,,2,0,5,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2039,301053250145,Panel A,1,203908,8,30105325,8,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gone
2025,301053250181,Panel A,1,202501,1,30105325,1,Male,Head,,48,,6,1961,0,7,This village,,yes,,,,,,Dead,32,NONE,Living outside HH,,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Gone
2025,301053250181,Panel A,1,202502,2,30105325,2,Female,Wife/Husband,,38,,11,1971,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2025,301053250181,Panel A,1,202503,3,30105325,3,Male,Child/Adopted child,,18,,9,1991,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Gone
2025,301053250181,Panel A,1,202504,4,30105325,4,Male,Child/Adopted child,,13,,2,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2025,301053250181,Panel A,1,202505,5,30105325,5,Female,Child/Adopted child,,5,10,5,2004,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2017,301053250201,Panel A,1,201701,1,30105325,1,Male,Head,,18,,4,1992,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2017,301053250201,Panel A,1,201702,2,30105325,2,Female,Wife/Husband,,15,,5,1995,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2031,301053250223,Panel A,1,203101,1,30105325,1,Female,Head,,56,,1,1954,0,7,This village,,yes,,,,,,Dead,35,NONE,Dead,23,NONE,Yao,Islam,Widowed or widower,,,,,,,,Stay
2031,301053250223,Panel A,1,203102,2,30105325,2,Male,Grandchild,,9,,8,2000,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,1,NONE,,,,,,,,,,,Stay
2031,301053250223,Panel A,1,203103,3,30105325,3,Male,Child/Adopted child,,4,1,4,2006,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,2,NONE,,,,,,,,,,,Stay
2031,301053250223,Panel A,1,203104,4,30105325,4,Male,Child/Adopted child,,10,,2,2000,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,,,,,,,,,,Stay
2031,301053250223,Panel A,2,203105,5,30105325,5,Female,Child/Adopted child,,20,,11,1989,4,7,Village in other district,Zomba,,1,Marriage,,VILLAGE IN OTHER DISTRICT,Zomba,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",No,,,,,Yes,1,New
2031,301053250223,Panel A,2,203106,6,30105325,6,Male,Child/Adopted child,,2,7,1,2008,4,7,Village in other district,Zomba,,1,Parents moved,,VILLAGE IN OTHER DISTRICT,Zomba,Living outside HH,,NONE,5,,,,,,,,,,,,,New
2031,301053250223,Panel A,2,203107,7,30105325,7,Female,Grandchild,,0,8,12,2009,4,7,Village in other district,Zomba,,1,Parents moved,,VILLAGE IN OTHER DISTRICT,Zomba,Living outside HH,,NONE,5,,,,,,,,,,,,,New
2027,301053250227,Panel A,1,202701,1,30105325,1,Male,Head,,39,,1,1971,0,7,Other village in this district,,yes,,,,,,Living outside HH,,NONE,Dead,15,NONE,Yao,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2027,301053250227,Panel A,1,202702,2,30105325,2,Female,Wife/Husband,,35,,1,1975,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Dead,12,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2027,301053250227,Panel A,1,202703,3,30105325,3,Female,Child/Adopted child,,14,,3,1996,0,7,This village,,yes,,,,,,Living outside HH,,NONE,2,,,,Islam,Never married,,,,,,,,Stay
2027,301053250227,Panel A,1,202704,4,30105325,4,Male,Child/Adopted child,,11,,4,1999,0,7,This village,,yes,,,,,,Living outside HH,,NONE,2,,,,,,,,,,,,,Stay
2027,301053250227,Panel A,1,202705,5,30105325,5,Female,Child/Adopted child,,2,11,6,2007,0,7,This village,,yes,,,,,,Living outside HH,,NONE,2,,,,,,,,,,,,,Stay
2019,301053250263,Panel A,1,201901,1,30105325,1,Male,Head,,51,,2,1959,0,7,Town or urban centre in other district,Mulanje,,2,Start new job or business,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Blanytyre,Dead,6,NONE,Dead,15,NONE,Chewa,Christianity,"Monogamous, married or non formal union",No,,,,,Yes,1,Stay
2047,301053250266,Panel A,1,204701,1,30105325,1,Male,Head,,25,,12,1984,0,7,Town or urban centre in other district,Machinga,,2,Return from work elsewhere,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,NON-UNIV. DIPLOMA,Living outside HH,,PSLC,Yao,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2047,301053250266,Panel A,1,204702,2,30105325,2,Female,Wife/Husband,,20,,5,1990,0,7,Town or urban centre in other district,Machinga,,2,Marriage,,OTHER VILLAGE IN  THIS DISTRICT,,Living outside HH,,POST-GRAD,Living outside HH,,JCE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2035,301053250271,Panel A,1,203501,1,30105325,1,Female,Head,,55,,6,1954,0,7,Other village in this district,,yes,,,,,,Dead,30,NON-UNIV. DIPLOMA,Dead,53,NONE,Chewa,Christianity,Divorced,,,,,,,,Stay
2035,301053250271,Panel A,1,203502,2,30105325,2,Male,Child/Adopted child,,25,,4,1985,0,7,Other village in this district,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2035,301053250271,Panel A,1,203503,3,30105325,3,Female,Child/Adopted child,,15,,5,1995,0,7,Other village in this district,,yes,,,,,,Living outside HH,,MSCE,Living outside HH,,NONE,,Christianity,Never married,,,,,,,,Stay
2023,301053250273,Panel A,1,202301,1,30105325,1,Male,Head,,39,,1,1971,0,7,Town or urban centre in other district,Zomba,,12,Return from work elsewhere,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Lilongwe,Dead,25,PSLC,Living outside HH,,JCE,Tonga,Christianity,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2023,301053250273,Panel A,1,202302,2,30105325,2,Female,Wife/Husband,,34,,4,1975,0,7,Town or urban centre in other district,Kasungu,,12,Return from work elsewhere,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Lilongwe,Living outside HH,,JCE,Living outside HH,,NONE,,Christianity,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2023,301053250273,Panel A,1,202303,3,30105325,3,Male,Child/Adopted child,,12,,2,1998,0,7,Other village in this district,,yes,,,,,,1,,,2,,,,Christianity,Never married,,,,,,,,Stay
2023,301053250273,Panel A,1,202304,4,30105325,4,Female,Child/Adopted child,,7,,5,2002,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2023,301053250273,Panel A,1,202305,5,30105325,5,Female,Child/Adopted child,,3,7,8,2006,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2023,301053250273,Panel A,1,202306,6,30105325,6,Female,Child/Adopted child,,7,,3,2003,0,7,Village in other district,Ntchisi,,2,Parents moved,,TOWN OR URBAN CENTRE IN OTHER DISTRICT,Nkhota kota,Living outside HH,,MSCE,Living outside HH,,JCE,,,,,,,,,,,Stay
2024,301054480005,Panel B,2,202401,1,30105448,1,Male,Head,,24,,4,1986,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,"Polygamous,married or non formal union",Yes,2,,,,Yes,1,Stay
2024,301054480005,Panel B,2,202402,2,30105448,2,Female,Wife/Husband,,22,,1,1988,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2024,301054480005,Panel B,2,202403,3,30105448,3,Female,Child/Adopted child,,4,11,6,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2024,301054480005,Panel B,2,202404,4,30105448,4,Female,Child/Adopted child,,1,11,6,2008,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2006,301054480020,Panel B,2,200601,1,30105448,1,Female,Head,,65,,1,1945,0,7,This village,,yes,,,,,,Living outside HH,,NONE,Living outside HH,,NONE,Yao,Islam,Separated,,,,,,,,Stay
2006,301054480020,Panel B,2,200602,2,30105448,2,Female,Child/Adopted child,,15,,2,1995,0,7,This village,,yes,,,,,,Living outside HH,,NONE,1,,,,Islam,Never married,,,,,,,,Stay
2000,301054480037,Panel B,2,200001,1,30105448,1,Male,Head,,37,,4,1973,0,7,Other village in this district,,yes,,,,,,Dead,7,NONE,Living outside HH,,NONE,Lomwe,Islam,"Monogamous, married or non formal union",Yes,2,,,,No,,Stay
2000,301054480037,Panel B,2,200002,2,30105448,2,Female,Wife/Husband,,30,,5,1980,0,7,This village,,yes,,,,,,Dead,15,NONE,Living outside HH,,NONE,,Islam,"Monogamous, married or non formal union",Yes,1,,,,No,,Stay
2000,301054480037,Panel B,2,200003,3,30105448,3,Male,Child/Adopted child,,25,,1,1985,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2000,301054480037,Panel B,2,200004,4,30105448,4,Male,Child/Adopted child,,13,,3,1997,0,7,This village,,yes,,,,,,1,,,2,,,,Islam,Never married,,,,,,,,Stay
2000,301054480037,Panel B,2,200005,5,30105448,5,Male,Child/Adopted child,,11,,2,1999,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2000,301054480037,Panel B,2,200006,6,30105448,6,Female,Child/Adopted child,,7,,1,2003,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
2000,301054480037,Panel B,2,200007,7,30105448,7,Male,Child/Adopted child,,4,11,6,2005,0,7,This village,,yes,,,,,,1,,,2,,,,,,,,,,,,,Stay
