occ,y2_hhid,qx_type,interview_status,hh_o0a,hh_o00,hh_o01_2,hh_o02,hh_o03,hh_o04,hh_o05,hh_o06,hh_o07a,hh_o07b,hh_o08a,hh_o08b,hh_o09,hh_o10a,hh_o10b,hh_o11,hh_o12,hh_o13,hh_o13_1a,hh_o13_1b,hh_o14,hh_o14_1a,hh_o14_1b,hh_o15,hh_o16,hh_o17,hh_o18a,hh_o18b
2,1792-001,PANEL B,Panel B - 2 Visits,1,YES,99,16,MALE,UNIV 1,YES,2001,UNITED KINGDOM,UNITED KINGDOM (UK),12,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1793-001,PANEL A,Panel A - 2 Visits,1,YES,99,29,FEMALE,TC YR 1,NO,,MOZAMBIQUE,MOZAMBIQUE,24,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1793-001,PANEL A,Panel A - 2 Visits,1,YES,2,21,MALE,FORM4,YES,2012,UGANDA,OTHER COUNTRY(SPECIFY),9,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
3,1793-001,PANEL A,Panel A - 2 Visits,1,YES,99,27,FEMALE,FORM3,NO,,MOZAMBIQUE,MOZAMBIQUE,20,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1793-001,PANEL A,Panel A - 2 Visits,1,YES,99,24,MALE,UNIV 2,NO,,MOZAMBIQUE,MOZAMBIQUE,18,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1794-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1795-001,PANEL A,Panel A - 2 Visits,2,YES,99,37,MALE,FORM4,YES,2001,SOUTH AFRICA,SOUTH AFRICA,7,YEAR,WORKING,MINIBUS DRIVER,98,YES,SEMI-ANNUALLY,,,,20000,1,2,YES,ANNUALLY,40000,1,2
2,1795-001,PANEL A,Panel A - 2 Visits,2,YES,99,35,MALE,FORM2,YES,2003,LILONGWE,LILONGWE CITY,35,YEAR,WORKING,G4 SECURICOR,58,YES,QUARTERLY,,,,15000,1,2,NO,,,,
3,1795-001,PANEL A,Panel A - 2 Visits,2,YES,99,33,MALE,FORM2,YES,2007,LILONGWE,LILONGWE CITY,33,YEAR,WORKING,PRIMARY SCHOOL TEACHER,13,YES,QUARTERLY,,,,24000,1,2,YES,SEMI-ANNUALLY,10000,1,2
1,1796-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1797-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1798-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1799-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1800-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1801-001,PANEL A,Panel A - 2 Visits,1,YES,99,33,MALE,NURSERY/PRE SCHOOL,YES,2000,LILONGWE,LILONGWE CITY,13,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1801-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,MALE,FORM4,YES,2005,LILONGWE,LILONGWE CITY,8,YEAR,WORKING,TIWI GUARD SERVICE,58,YES,SEMI-ANNUALLY,,,,13000,1,2,NO,,,,
3,1801-001,PANEL A,Panel A - 2 Visits,1,YES,99,25,FEMALE,STD6,YES,2004,LILONGWE,LILONGWE CITY,9,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1801-001,PANEL A,Panel A - 2 Visits,1,YES,4,21,FEMALE,STD4,YES,2011,LILONGWE,LILONGWE CITY,2,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1801-004,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1802-001,PANEL B,Panel B - 2 Visits,1,YES,99,40,FEMALE,UNIV 5 & ABOVE,YES,1983,UNITED KINGDOM,UNITED KINGDOM (UK),10,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,700000,1,2,,,,NO,,,,
2,1802-001,PANEL B,Panel B - 2 Visits,1,YES,99,35,MALE,UNIV 5 & ABOVE,YES,1988,LILONGWE,LILONGWE CITY,35,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,400000,1,2,,,,NO,,,,
3,1802-001,PANEL B,Panel B - 2 Visits,1,YES,99,30,MALE,UNIV 5 & ABOVE,YES,1993,GENEVA,OTHER COUNTRY(SPECIFY),10,YEAR,WORKING,UN CONSULTANT,8,YES,SPORADICALLY AS NEEDED,400000,1,2,,,,NO,,,,
1,1803-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1803-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1803-004,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1804-001,PANEL B,Panel B - 2 Visits,5,YES,99,38,FEMALE,UNIV 5 & ABOVE,YES,1998,USA,UNITED STATES OF AMERICA (USA),15,YEAR,WORKING,ADMINISTRATOR,20,NO,,,,,,,,YES,SEMI-ANNUALLY,200000,5,
2,1804-001,PANEL B,Panel B - 2 Visits,5,YES,99,21,FEMALE,UNIV 3,YES,2007,AUSTRALIA,OTHER COUNTRY(SPECIFY),6,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
3,1804-001,PANEL B,Panel B - 2 Visits,5,YES,99,18,MALE,UNIV 1,YES,2007,NEW JERSEY,OTHER COUNTRY(SPECIFY),6,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1805-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1806-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1807-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1808-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1808-006,PANEL B,Panel B - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1808-007,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1808-008,PANEL B,Panel B - Combined Visit,2,YES,99,24,MALE,UNIV 3,NO,,BLANTYRE,BLANYTYRE,24,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1809-001,PANEL A,Panel A - 2 Visits,1,YES,99,47,FEMALE,FORM4,YES,1993,LILONGWE,LILONGWE CITY,20,YEAR,WORKING,SUPERVISOR,30,YES,MONTHLY,120000,1,2,,,,YES,SPORADICALLY AS NEEDED,24000,1,2
2,1809-001,PANEL A,Panel A - 2 Visits,1,YES,3,48,FEMALE,STD8,YES,2012,LILONGWE,LILONGWE CITY,3,YEAR,WORKING,HOUSE KEEPER,54,NO,,,,,,,,NO,,,,
3,1809-001,PANEL A,Panel A - 2 Visits,1,YES,5,35,MALE,FORM2,YES,2011,LILONGWE,LILONGWE CITY,2,YEAR,WORKING,GARDEN BOY,54,NO,,,,,,,,NO,,,,
1,1809-003,PANEL A,Panel A - 2 Visits,1,YES,99,19,FEMALE,STD7,YES,1995,LILONGWE CITY,LILONGWE CITY,18,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1809-005,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1809-008,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1810-001,PANEL B,Panel B - 2 Visits,3,YES,99,36,FEMALE,UNIV 4,NO,,GENEVA,OTHER COUNTRY(SPECIFY),13,YEAR,WORKING,REGULATORY AFFAIRS,19,YES,SPORADICALLY AS NEEDED,,,,700000,1,,YES,SPORADICALLY AS NEEDED,210000,1,3
2,1810-001,PANEL B,Panel B - 2 Visits,3,YES,99,29,MALE,UNIV 4,YES,2013,NORWAY,OTHER COUNTRY(SPECIFY),1,MONTH,STUDENT,,,NO,,,,,,,,NO,,,,
1,1811-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1811-002,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,45,FEMALE,TC YR 3,YES,1990,LILONGWE,LILONGWE CITY,45,MONTH,WORKING,INTERPRATER,19,YES,SPORADICALLY AS NEEDED,,,,50000,1,,NO,,,,
2,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,40,MALE,UNIV 5 & ABOVE,YES,1994,LILONGWE,LILONGWE CITY,40,MONTH,WORKING,BUSINESS CONSULTANT,19,YES,SPORADICALLY AS NEEDED,,,,150000,1,,NO,,,,
3,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,38,FEMALE,TC YR 3,YES,2002,AMERICA,UNITED STATES OF AMERICA (USA),11,MONTH,WORKING,NUSURY TEACHER,13,YES,SPORADICALLY AS NEEDED,,,,150000,1,,YES,SPORADICALLY AS NEEDED,300000,1,
4,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,36,FEMALE,UNIV 3,YES,2003,LILONGWE,LILONGWE CITY,36,MONTH,WORKING,CLINIC OFFICER,6,YES,SPORADICALLY AS NEEDED,,,,150000,1,,NO,,,,
5,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,34,FEMALE,UNIV 5 & ABOVE,YES,2006,LILONGWE,LILONGWE CITY,34,MONTH,WORKING,CLINIC OFFICER,6,YES,SPORADICALLY AS NEEDED,,,,2000,1,,NO,,,,
6,1812-001,PANEL B,Panel B - 2 Visits,1,YES,99,32,FEMALE,UNIV 5 & ABOVE,YES,2004,ZOMBA,ZOMBA CITY,32,MONTH,WORKING,LECTURER,13,YES,SPORADICALLY AS NEEDED,,,,300000,1,,NO,,,,
1,1813-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1813-002,PANEL A,Panel A - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1814-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1815-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1816-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1818-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,37,MALE,FORM4,YES,2000,LILONGWE CITY,LILONGWE CITY,13,YEAR,WORKING,DRIVER AT CASHBUILD,98,YES,MONTHLY,60000,2,,,,,YES,MONTHLY,100000,2,
2,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,35,FEMALE,FORM4,YES,2003,LILONGWE CITY,LILONGWE CITY,10,YEAR,WORKING,ASSISTANT MANAGER PTC,21,YES,SPORADICALLY AS NEEDED,,,,150000,2,,NO,,,,
3,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,33,FEMALE,FORM4,YES,2004,LILONGWE CITY,LILONGWE CITY,9,YEAR,UNEMPLOYED,,,YES,QUARTERLY,,,,20000,2,,NO,,,,
4,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,30,FEMALE,FORM4,YES,2004,LILONGWE CITY,LILONGWE CITY,9,YEAR,OTHER (SPECIFY),,,YES,SPORADICALLY AS NEEDED,,,,15000,2,,YES,SPORADICALLY AS NEEDED,10000,2,
5,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,28,FEMALE,FORM4,YES,2011,LILONGWE CITY,LILONGWE CITY,2,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,20000,2,,YES,SPORADICALLY AS NEEDED,1000,2,
6,1818-003,PANEL B,Panel B - 2 Visits,2,YES,99,26,MALE,FORM4,YES,2007,LILONGWE CITY,LILONGWE CITY,6,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1819-001,PANEL A,Panel A - 2 Visits,2,YES,99,34,FEMALE,STD2,NO,,DOWA,DOWA,34,YEAR,UNEMPLOYED,,,NO,,,,,,,,YES,SEMI-ANNUALLY,9000,1,2
2,1819-001,PANEL A,Panel A - 2 Visits,2,YES,99,33,MALE,FORM4,NO,,LILONGWE,LILONGWE CITY,14,YEAR,OTHER (SPECIFY),,,NO,,,,,,,,YES,ANNUALLY,11000,1,2
3,1819-001,PANEL A,Panel A - 2 Visits,2,YES,99,25,FEMALE,STD5,NO,,KASUNGU,KASUNGU,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1819-001,PANEL A,Panel A - 2 Visits,2,YES,99,24,MALE,STD3,NO,,DOWA,DOWA,4,YEAR,OTHER (SPECIFY),,,YES,ANNUALLY,,,,10000,1,2,NO,,,,
5,1819-001,PANEL A,Panel A - 2 Visits,2,YES,99,20,FEMALE,STD2,NO,,LILONGWE,LILONGWE CITY,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,YES,ANNUALLY,5000,1,2
1,1820-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1821-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1822-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1823-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1824-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1825-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1825-005,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1826-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1827-001,PANEL A,Panel A - Only Visit 1,1,YES,99,31,FEMALE,STD1,YES,2002,LILONGWE,LILONGWE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1827-001,PANEL A,Panel A - Only Visit 1,1,YES,99,27,FEMALE,STD1,YES,2003,DEDZA,DEDZA,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1827-001,PANEL A,Panel A - Only Visit 1,1,YES,99,22,MALE,STD1,YES,2008,LILONGWE,LILONGWE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1827-001,PANEL A,Panel A - Only Visit 1,1,YES,3,19,FEMALE,STD1,YES,2011,LILONGWE,LILONGWE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
5,1827-001,PANEL A,Panel A - Only Visit 1,1,YES,5,13,MALE,STD1,YES,2011,LILONGWE,LILONGWE CITY,10,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1827-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1827-005,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1828-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1829-001,PANEL A,Panel A - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1830-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1831-001,PANEL A,Panel A - 2 Visits,1,YES,99,28,MALE,STD2,NO,,LILONGWE,LILONGWE CITY,14,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1831-001,PANEL A,Panel A - 2 Visits,1,YES,99,26,MALE,NURSERY/PRE SCHOOL,NO,,DOWA,DOWA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1831-001,PANEL A,Panel A - 2 Visits,1,YES,99,23,MALE,NURSERY/PRE SCHOOL,NO,,DOWA,DOWA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1831-001,PANEL A,Panel A - 2 Visits,1,YES,99,19,FEMALE,STD8,NO,,DOWA,DOWA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
5,1831-001,PANEL A,Panel A - 2 Visits,1,YES,99,16,MALE,STD7,NO,,DOWA,DOWA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1832-002,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1832-005,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1833-001,PANEL A,Panel A - Combined Visit,2,YES,99,23,FEMALE,NURSERY/PRE SCHOOL,NO,,LILONGWE,LILONGWE CITY,2,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,2000,1,2,NO,,,,
2,1833-001,PANEL A,Panel A - Combined Visit,2,YES,3,18,FEMALE,STD6,YES,2012,LILONGWE,LILONGWE CITY,1,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,2000,1,2,NO,,,,
1,1833-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1834-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1835-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1836-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1837-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1837-005,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1838-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1840-001,PANEL B,Panel B - 2 Visits,1,YES,3,39,FEMALE,FORM4,YES,2012,BLANTYRE,BLANTYRE CITY,11,MONTH,WORKING,SHOP KEEPER,43,NO,,,,,,,,NO,,,,
2,1840-001,PANEL B,Panel B - 2 Visits,1,YES,99,37,MALE,FORM4,YES,1999,MZUZU,MZUZU CITY,14,YEAR,OTHER (SPECIFY),,,YES,ANNUALLY,,,,5000,1,2,NO,,,,
1,1841-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1841-004,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1842-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1843-001,PANEL A,Panel A - Only Visit 1,1,YES,99,19,FEMALE,FORM4,YES,2008,NTCHEU,,6,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1844-001,PANEL B,Panel B - 2 Visits,2,YES,99,20,FEMALE,NURSERY/PRE SCHOOL,YES,2007,LILONGWE,LILONGWE CITY,6,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1845-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1847-001,PANEL A,Panel A - 2 Visits,1,YES,99,38,FEMALE,STD6,NO,,MZIMBA,MZIMBA,30,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
2,1847-001,PANEL A,Panel A - 2 Visits,1,YES,99,27,FEMALE,FORM1,NO,,SOUTH AFRICA,SOUTH AFRICA,4,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
3,1847-001,PANEL A,Panel A - 2 Visits,1,YES,99,17,FEMALE,STD7,YES,2012,MZIMBA,MZIMBA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1848-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1849-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1850-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1851-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1853-001,PANEL A,Panel A - 2 Visits,3,YES,99,35,MALE,STD3,NO,,DEDZA,,32,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1853-001,PANEL A,Panel A - 2 Visits,3,YES,3,22,FEMALE,FORM3,YES,2011,LILONGWE,,2,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1853-001,PANEL A,Panel A - 2 Visits,3,YES,4,19,FEMALE,STD8,YES,2012,LILONGWE,,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1853-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1853-004,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1854-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1855-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1855-003,PANEL A,Panel A - 2 Visits,1,YES,99,36,FEMALE,FORM3,NO,,LILONGWE,LILONGWE CITY,4,YEAR,HOUSE WORK,,,NO,,,,,,,,NO,,,,
2,1855-003,PANEL A,Panel A - 2 Visits,1,YES,99,34,MALE,FORM2,NO,,BLANTYRE,BLANTYRE CITY,6,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1855-003,PANEL A,Panel A - 2 Visits,1,YES,99,30,MALE,FORM4,NO,,SOUTH AFRICA,SOUTH AFRICA,1,YEAR,UNEMPLOYED,,,NO,,,,,,,,YES,SPORADICALLY AS NEEDED,20000,1,
1,1856-001,PANEL B,Panel B - 2 Visits,1,YES,99,18,MALE,STD8,NO,,NKHOTAKOTA,NKHOTA KOTA,18,YEAR,STUDENT,,,NO,,,,,,,,NO,,,,
1,1857-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1858-001,PANEL B,Panel B - 2 Visits,1,YES,6,16,MALE,STD4,YES,2011,ZAMBIA,ZAMBIA,2,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
1,1859-001,PANEL A,Panel A - 2 Visits,2,YES,99,41,MALE,STD4,YES,1994,LILONGWE,LILONGWE CITY,41,YEAR,WORKING,LABOUR,99,YES,SPORADICALLY AS NEEDED,,,,10000,1,2,YES,SPORADICALLY AS NEEDED,5000,1,2
2,1859-001,PANEL A,Panel A - 2 Visits,2,YES,99,39,FEMALE,STD4,YES,1994,LILONGWE,LILONGWE CITY,39,YEAR,HOUSE WORK,,,YES,SEMI-ANNUALLY,,,,5000,1,2,YES,QUARTERLY,2000,1,2
3,1859-001,PANEL A,Panel A - 2 Visits,2,YES,99,37,MALE,FORM1,YES,2006,LILONGWE,LILONGWE CITY,37,YEAR,WORKING,HOUSE BOY,54,YES,SPORADICALLY AS NEEDED,,,,8000,1,2,YES,QUARTERLY,3000,1,2
4,1859-001,PANEL A,Panel A - 2 Visits,2,YES,99,32,MALE,FORM2,YES,2006,LILONGWE,LILONGWE CITY,32,YEAR,UNEMPLOYED,,,YES,SEMI-ANNUALLY,,,,5000,1,2,NO,,,,
5,1859-001,PANEL A,Panel A - 2 Visits,2,YES,3,28,FEMALE,STD8,YES,2010,LILONGWE,LILONGWE CITY,28,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,12000,1,2,YES,SPORADICALLY AS NEEDED,3000,1,2
6,1859-001,PANEL A,Panel A - 2 Visits,2,YES,99,24,FEMALE,STD5,YES,2007,LILONGWE,LILONGWE CITY,24,YEAR,UNEMPLOYED,,,YES,SPORADICALLY AS NEEDED,,,,4000,1,2,YES,SPORADICALLY AS NEEDED,2000,1,2
1,1859-003,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1859-005,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1859-006,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1859-007,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1860-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1861-001,PANEL A,Panel A - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1862-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1863-001,PANEL A,Panel A - Combined Visit,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1864-001,PANEL B,Panel B - 2 Visits,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,43,FEMALE,FORM4,YES,1985,RUMPHI,RUMPHI,2,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,40,FEMALE,STD8,YES,1985,MZIMBA,MZIMBA,28,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,37,MALE,FORM1,YES,1985,MZIMBA,MZIMBA,28,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
4,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,34,MALE,STD7,YES,1985,MZIMBA,MZIMBA,28,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
5,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,31,FEMALE,FORM1,YES,1985,MZIMBA,MZIMBA,28,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
6,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,29,MALE,FORM4,YES,1985,KASUNGU,KASUNGU,4,YEAR,WORKING,ADVISOR AT KASUNGU ADD,60,YES,QUARTERLY,,,,25000,1,,NO,,,,
7,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,37,FEMALE,FORM1,YES,1990,DEDZA,DEDZA,23,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
8,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,34,FEMALE,FORM3,YES,1990,DEDZA,DEDZA,23,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
9,1865-001,PANEL A,Panel A - 2 Visits,1,YES,99,25,FEMALE,STD8,YES,1990,LILONGWE CITY,LILONGWE CITY,2,MONTH,WORKING,HOUSE MAID,54,NO,,,,,,,,NO,,,,
1,1866-001,PANEL B,Panel B - 2 Visits,1,YES,99,33,MALE,STD2,YES,2004,LILONGWE,LILONGWE CITY,9,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
2,1866-001,PANEL B,Panel B - 2 Visits,1,YES,99,29,MALE,STD8,YES,2008,LILONGWE,LILONGWE CITY,5,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
3,1866-001,PANEL B,Panel B - 2 Visits,1,YES,99,27,MALE,STD5,YES,2009,LILONGWE,LILONGWE CITY,4,YEAR,UNEMPLOYED,,,NO,,,,,,,,NO,,,,
