occ,y2_hhid,qx_type,interview_status,ag_e0a,ag_e0e,ag_e0g,ag_e01_1,ag_e02,ag_e03,ag_e04,ag_e05a,ag_e05b,ag_e05_1,ag_e07,ag_e08a,ag_e08b,ag_e08_1a,ag_e08_1b,ag_e08_2a,ag_e08_2b,ag_e09,ag_e10a,ag_e10b,ag_e10c,ag_e10d,ag_e10e,ag_e11,ag_e11_1,ag_e12a,ag_e12b,ag_e13,ag_e13_1,ag_e13_2a,ag_e13_2b,ag_e13_2c,ag_e13_2d,ag_e14,ag_e15,ag_e15_1,ag_e16,ag_e18,ag_e20,ag_e21,ag_e22,ag_e24,ag_e26a,ag_e26b
1,1601-001,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1602-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1603-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,DECEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,DECEMBER,2012,5,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,12.5,KILOGRAM,OWN BICYCLE OR OXCART,NO,,,,,0,500,0,N02,,,,,,,
2,1603-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,DECEMBER,2012,YES,UREA,1,50 KG BAG,DECEMBER,2012,3,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,12.5,KILOGRAM,OWN BICYCLE OR OXCART,NO,,,,,0,500,0,N02,,,,,,,
3,1603-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,DECEMBER,2012,YES,OPV MAIZE SEED,1,5 KG BAG,DECEMBER,2012,1,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,1,GRAM,OWN BICYCLE OR OXCART,NO,,,,,0,0,0,N02,,,,,,,
1,1604-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N03,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,5 KG BAG,NOVEMBER,2012,3,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,4,,,,100,500,0,N04,,,,,,,
2,1604-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N03,NO,,NOVEMBER,2012,YES,UREA,1,5 KG BAG,NOVEMBER,2012,3,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,,,,100,500,0,N04,,,,,,,
1,1604-002,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1605-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,30,DAY,NO,,,,,,YES,VILLAGE HEADMAN,30,KILOGRAM,BICYCLE TAXI,YES,502,,,,200,500,0,02,,,,,,,
2,1605-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,30,DAY,NO,,,,,,YES,VILLAGE HEADMAN,30,KILOGRAM,BICYCLE TAXI,YES,501,,,,200,500,0,02,,,,,,,
1,1606-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N04,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,9,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,4,,,,0,500,0,N05,,,,,,,
2,1606-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N04,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,9,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,YES,1,,,,200,500,0,N05,,,,,,,
2,1607-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1608-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,GRAM,DECEMBER,2012,6,HOURS,YES,20,KILOGRAM,23:21:0+4S/CHITOWE,50,GRAM,YES,VILLAGE HEADMAN,20,GRAM,ON FOOT,NO,,,,,0,500,0,N02,,,,,,,
3,1610-001,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1611-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1612-001,PANEL B,Panel B - 2 Visits,YES,501,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,NO,,,,,0,500,0,N02,,,,,,,
1,1613-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,40,DAY,NO,,,,,,YES,VILLAGE HEADMAN,35,KILOGRAM,ON FOOT,YES,502,503,504,,0,500,0,N02,,,,,,,
2,1613-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,40,DAY,NO,,,,,,YES,VILLAGE HEADMAN,35,KILOGRAM,ON FOOT,YES,501,503,504,,0,500,0,N02,,,,,,,
3,1613-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,HYBRID MAIZE,10,KILOGRAM,DECEMBER,2012,40,DAY,NO,,,,,,YES,VILLAGE HEADMAN,0,KILOGRAM,ON FOOT,YES,501,502,504,,0,0,0,N02,,,,,,,
4,1613-001,PANEL A,Panel A - 2 Visits,YES,504,1,FLEXI VOUCHER,N01,NO,,OCTOBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,DECEMBER,2012,40,DAY,NO,,,,,,YES,VILLAGE HEADMAN,1.25,KILOGRAM,ON FOOT,YES,501,502,503,,0,0,0,N02,,,,,,,
1,1614-002,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,ON FOOT,NO,,,,,0,500,0,N02,,,,,,,
2,1614-002,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,25,KILOGRAM,ON FOOT,NO,,,,,0,500,0,N02,,,,,,,
1,1615-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,GRAM,NOVEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,34,GRAM,OWN BICYCLE OR OXCART,YES,4,15,17,,,500,0,N01,,,,,,,
2,1615-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,GRAM,NOVEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,34,GRAM,OWN BICYCLE OR OXCART,YES,1,15,17,,,500,0,N01,,,,,,,
3,1615-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,5,GRAM,NOVEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,31,GRAM,OWN BICYCLE OR OXCART,YES,1,4,17,,,100,0,N01,,,,,,,
4,1615-001,PANEL A,Panel A - 2 Visits,YES,504,1,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,5,GRAM,NOVEMBER,2012,7,DAY,NO,,,,,,YES,VILLAGE HEADMAN,3,GRAM,OWN BICYCLE OR OXCART,YES,1,4,15,,0,0,0,N01,,,,,,,
3,1616-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1616-006,PANEL B,Panel B - Combined Visit,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,NO,,,,,100,500,0,N02,,,,,,,
1,1617-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N02,YES,12000,DECEMBER,2012,YES,23:21:0+4S/CHITOWE,100,KILOGRAM,DECEMBER,2012,5,DAY,NO,,,,,,NO,,,,ON FOOT,YES,502,503,,,0,1000,0,N03,,,,,,,
2,1617-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N02,YES,12000,DECEMBER,2012,YES,UREA,100,KILOGRAM,DECEMBER,2012,5,DAY,NO,,,,,,NO,,,,ON FOOT,YES,501,503,,,0,1000,0,N03,,,,,,,
3,1617-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N02,YES,1000,DECEMBER,2012,YES,HYBRID MAIZE,10,KILOGRAM,DECEMBER,2012,5,DAY,NO,,,,,,NO,,,,ON FOOT,YES,501,502,,,0,100,0,N03,,,,,,,
3,1618-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1619-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1620-001,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,4,HOURS,YES,25,KILOGRAM,23:21:0+4S/CHITOWE,25,GRAM,YES,VILLAGE HEADMAN,25,KILOGRAM,ON FOOT,NO,,,,,0,0,0,N02,,,,,,,
2,1620-001,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,4,HOURS,YES,25,KILOGRAM,UREA,25,3 KG BAG,YES,VILLAGE HEADMAN,25,KILOGRAM,ON FOOT,NO,,,,,0,0,0,N02,,,,,,,
1,1621-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1623-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1625-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1627-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,OCTOBER,2012,1,DAY,NO,,,,,,YES,VILLAGE HEADMAN,50,KILOGRAM,OWN BICYCLE OR OXCART,YES,502,503,,,0,500,0,N02,,,,,,,
2,1627-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,50,KILOGRAM,OCTOBER,2012,1,DAY,NO,,,,,,YES,VILLAGE HEADMAN,50,KILOGRAM,OWN BICYCLE OR OXCART,YES,501,503,,,0,500,0,N02,,,,,,,
3,1627-001,PANEL A,Panel A - 2 Visits,YES,503,1,FLEXI VOUCHER,N01,NO,,OCTOBER,2012,YES,GROUNDNUT SEED,5,KILOGRAM,OCTOBER,2012,1,DAY,NO,,,,,,YES,VILLAGE HEADMAN,5,KILOGRAM,OWN BICYCLE OR OXCART,YES,501,502,,,0,100,0,N02,,,,,,,
1,1627-003,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1628-001,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1629-001,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N02,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,14,DAY,NO,,,,,,NO,,,,BICYCLE TAXI,YES,4,15,17,,1000,500,0,N02,,,,,,,
2,1629-001,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N02,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,14,DAY,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,15,17,,0,500,0,N02,,,,,,,
3,1629-001,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N02,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,2,KILOGRAM,DECEMBER,2012,14,DAY,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,4,17,,0,0,0,N02,,,,,,,
4,1629-001,PANEL A,Panel A - 2 Visits,YES,504,1,FLEXI VOUCHER,N02,NO,,NOVEMBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,DECEMBER,2012,14,DAY,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,4,15,,0,0,0,N02,,,,,,,
4,1631-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1633-004,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1633-006,PANEL A,Panel A - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,3,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,502,503,,,400,500,0,N02,,,,,,,
2,1633-006,PANEL A,Panel A - 2 Visits,YES,502,2,UREA,N01,NO,,OCTOBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,3,HOURS,NO,,,,,,YES,VILLAGE HEADMAN,1,50 KG BAG,BICYCLE TAXI,YES,501,503,,,400,500,0,N02,,,,,,,
3,1633-006,PANEL A,Panel A - 2 Visits,YES,503,2,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,HYBRID MAIZE,1,10 KG BAG,NOVEMBER,2012,3,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,501,502,,,0,150,0,N02,,,,,,,
2,1635-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1636-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1637-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1645-003,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1647-001,PANEL A,Panel A - 2 Visits,YES,501,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,NO,,,,,700,500,0,N02,,,,,,,
1,1648-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1649-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1650-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1651-002,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,4,15,,,0,500,0,N02,,,,,,,
2,1651-002,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,15,1,,,0,500,0,N02,,,,,,,
3,1651-002,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,HYBRID MAIZE,5,KILOGRAM,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,1,4,,,0,150,0,N02,,,,,,,
2,1652-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1653-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1659-005,PANEL A,Panel A - Combined Visit,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,AUGUST,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,OCTOBER,2012,5,DAY,NO,,,,,,NO,,,,TRUCK / BUS / MINIBUS,NO,,,,,750,500,0,N02,,,,,,,
1,1661-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1662-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1666-006,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1669-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1669-004,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1669-005,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1675-005,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1676-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1677-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1677-003,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1678-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1679-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1680-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1682-002,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1683-002,PANEL A,Panel A - Combined Visit,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,NO,ACCESSIBLE INPUT SUPPLIER DID NOT HAVE THE INPUT,
2,1683-002,PANEL A,Panel A - Combined Visit,YES,502,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,OWN BICYCLE OR OXCART,NO,,,,,0,100,0,N02,,,,,,,
2,1683-004,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1687-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1688-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1688-005,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1691-001,PANEL A,Panel A - 2 Visits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1691-003,PANEL A,Panel A - Combined Visit,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,DECEMBER,2012,YES,23:21:0+4S/CHITOWE,50,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,YES,502,503,504,,0,500,0,N02,,,,,,,
2,1691-003,PANEL A,Panel A - Combined Visit,YES,502,1,UREA,N01,NO,,DECEMBER,2012,YES,UREA,50,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,500,0,N02,,,,,,,
3,1691-003,PANEL A,Panel A - Combined Visit,YES,503,1,MAIZE SEED,N01,NO,,DECEMBER,2012,YES,HYBRID MAIZE,5,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,0,0,N02,,,,,,,
4,1691-003,PANEL A,Panel A - Combined Visit,YES,504,1,FLEXI VOUCHER,N01,NO,,DECEMBER,2012,YES,GROUNDNUT SEED,2,KILOGRAM,DECEMBER,2012,1,HOURS,NO,,,,,,NO,,,,ON FOOT,NO,,,,,0,0,0,N02,,,,,,,
3,1692-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1693-003,PANEL A,Panel A - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1697-003,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1698-009,PANEL B,Panel B - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,502,,,,100,500,0,N02,,,,,,,
2,1698-009,PANEL B,Panel B - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,1,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,502,,,,100,500,0,N02,,,,,,,
2,1698-010,PANEL B,Panel B - Combined Visit,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1701-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1705-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1707-003,PANEL A,Panel A - Combined Visit,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,OCTOBER,2012,YES,23:21:0+4S/CHITOWE,1,KILOGRAM,NOVEMBER,2012,2,DAY,NO,,,,,,NO,,,,ON FOOT,YES,4,10,,,250,500,0,N02,,,,,,,
2,1707-003,PANEL A,Panel A - Combined Visit,YES,502,1,UREA,N01,NO,,OCTOBER,2012,YES,UREA,1,KILOGRAM,NOVEMBER,2012,2,DAY,NO,,,,,,NO,,,,ON FOOT,YES,1,10,,,250,500,0,N02,,,,,,,
3,1707-003,PANEL A,Panel A - Combined Visit,YES,503,1,MAIZE SEED,N01,NO,,OCTOBER,2012,YES,10,1,5 KG BAG,NOVEMBER,2012,2,DAY,NO,,,,,,NO,,,,ON FOOT,YES,1,4,,,0,100,0,N02,,,,,,,
2,1708-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1710-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1714-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1715-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1716-005,PANEL B,Panel B - 2 Visits,YES,501,2,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,YES,23:21:0+4S/CHITOWE,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,4,10,,,250,500,0,N02,,,,,,,
2,1716-005,PANEL B,Panel B - 2 Visits,YES,502,2,UREA,N01,NO,,NOVEMBER,2012,YES,UREA,1,50 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,10,,,250,500,0,N02,,,,,,,
3,1716-005,PANEL B,Panel B - 2 Visits,YES,503,2,MAIZE SEED,N01,NO,,NOVEMBER,2012,YES,HYBRID MAIZE,1,5 KG BAG,NOVEMBER,2012,2,HOURS,NO,,,,,,NO,,,,BICYCLE TAXI,YES,1,4,,,50,100,0,N02,,,,,,,
3,1717-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1717-002,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1719-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1719-009,PANEL A,Panel A - 2 Visits,YES,501,1,23:21:0+4S/CHITOWE,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,YES,,
2,1719-009,PANEL A,Panel A - 2 Visits,YES,502,1,UREA,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,YES,,
3,1719-009,PANEL A,Panel A - 2 Visits,YES,503,1,MAIZE SEED,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,YES,,
4,1719-009,PANEL A,Panel A - 2 Visits,YES,504,1,FLEXI VOUCHER,N01,NO,,NOVEMBER,2012,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,,NO,YES,,
2,1720-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1722-002,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1723-001,PANEL A,Panel A - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1724-001,PANEL B,Panel B - 2 Visits,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
