HHID,case_id,qx_type,visit,ea_id,hh_i01,hh_i02,hh_i03
2141,302065720221,Panel A,1,30206572,No,Paraffin or kerosene,
2141,302065720221,Panel A,1,30206572,No,Cigarettes or other tobacco,
2141,302065720221,Panel A,1,30206572,No,Candles,
2141,302065720221,Panel A,1,30206572,Yes,Matches,7
2141,302065720221,Panel A,1,30206572,No,Newspapers or magazines,
2141,302065720221,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2141,302065720221,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2141,302065720221,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2137,302065720244,Panel A,1,30206572,No,Charcoal,
2137,302065720244,Panel A,1,30206572,No,Paraffin or kerosene,
2137,302065720244,Panel A,1,30206572,No,Cigarettes or other tobacco,
2137,302065720244,Panel A,1,30206572,No,Candles,
2137,302065720244,Panel A,1,30206572,Yes,Matches,10
2137,302065720244,Panel A,1,30206572,No,Newspapers or magazines,
2137,302065720244,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2137,302065720244,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2137,302065720244,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2139,302065720269,Panel A,1,30206572,No,Charcoal,
2139,302065720269,Panel A,1,30206572,No,Paraffin or kerosene,
2139,302065720269,Panel A,1,30206572,No,Cigarettes or other tobacco,
2139,302065720269,Panel A,1,30206572,No,Candles,
2139,302065720269,Panel A,1,30206572,No,Matches,
2139,302065720269,Panel A,1,30206572,No,Newspapers or magazines,
2139,302065720269,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2139,302065720269,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2139,302065720269,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2135,302065720297,Panel A,1,30206572,No,Charcoal,
2135,302065720297,Panel A,1,30206572,No,Paraffin or kerosene,
2135,302065720297,Panel A,1,30206572,No,Cigarettes or other tobacco,
2135,302065720297,Panel A,1,30206572,No,Candles,
2135,302065720297,Panel A,1,30206572,Yes,Matches,7
2135,302065720297,Panel A,1,30206572,No,Newspapers or magazines,
2135,302065720297,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2135,302065720297,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2135,302065720297,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2123,302065720322,Panel A,1,30206572,No,Charcoal,
2123,302065720322,Panel A,1,30206572,No,Paraffin or kerosene,
2123,302065720322,Panel A,1,30206572,No,Cigarettes or other tobacco,
2123,302065720322,Panel A,1,30206572,No,Candles,
2123,302065720322,Panel A,1,30206572,Yes,Matches,10
2123,302065720322,Panel A,1,30206572,No,Newspapers or magazines,
2123,302065720322,Panel A,1,30206572,No,Public transport - Bicycle Taxi,
2123,302065720322,Panel A,1,30206572,No,Public transport - Bus/Minibus,
2123,302065720322,Panel A,1,30206572,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2142,302083960004,Panel B,2,30208396,No,Charcoal,
2142,302083960004,Panel B,2,30208396,No,Paraffin or kerosene,
2142,302083960004,Panel B,2,30208396,No,Cigarettes or other tobacco,
2142,302083960004,Panel B,2,30208396,No,Candles,
2142,302083960004,Panel B,2,30208396,Yes,Matches,10
2142,302083960004,Panel B,2,30208396,No,Newspapers or magazines,
2142,302083960004,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2142,302083960004,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2142,302083960004,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2148,302083960021,Panel B,2,30208396,No,Charcoal,
2148,302083960021,Panel B,2,30208396,No,Paraffin or kerosene,
2148,302083960021,Panel B,2,30208396,No,Cigarettes or other tobacco,
2148,302083960021,Panel B,2,30208396,No,Candles,
2148,302083960021,Panel B,2,30208396,Yes,Matches,10
2148,302083960021,Panel B,2,30208396,No,Newspapers or magazines,
2148,302083960021,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2148,302083960021,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2148,302083960021,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2128,302083960039,Panel B,2,30208396,No,Charcoal,
2128,302083960039,Panel B,2,30208396,No,Paraffin or kerosene,
2128,302083960039,Panel B,2,30208396,No,Cigarettes or other tobacco,
2128,302083960039,Panel B,2,30208396,No,Candles,
2128,302083960039,Panel B,2,30208396,Yes,Matches,10
2128,302083960039,Panel B,2,30208396,No,Newspapers or magazines,
2128,302083960039,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2128,302083960039,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2128,302083960039,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2134,302083960056,Panel B,2,30208396,No,Charcoal,
2134,302083960056,Panel B,2,30208396,Yes,Paraffin or kerosene,20
2134,302083960056,Panel B,2,30208396,No,Cigarettes or other tobacco,
2134,302083960056,Panel B,2,30208396,No,Candles,
2134,302083960056,Panel B,2,30208396,Yes,Matches,10
2134,302083960056,Panel B,2,30208396,No,Newspapers or magazines,
2134,302083960056,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2134,302083960056,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2134,302083960056,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2152,302083960073,Panel B,2,30208396,No,Charcoal,
2152,302083960073,Panel B,2,30208396,No,Paraffin or kerosene,
2152,302083960073,Panel B,2,30208396,No,Cigarettes or other tobacco,
2152,302083960073,Panel B,2,30208396,No,Candles,
2152,302083960073,Panel B,2,30208396,Yes,Matches,10
2152,302083960073,Panel B,2,30208396,No,Newspapers or magazines,
2152,302083960073,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2152,302083960073,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2152,302083960073,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2138,302083960090,Panel B,2,30208396,No,Charcoal,
2138,302083960090,Panel B,2,30208396,Yes,Paraffin or kerosene,30
2138,302083960090,Panel B,2,30208396,No,Cigarettes or other tobacco,
2138,302083960090,Panel B,2,30208396,No,Candles,
2138,302083960090,Panel B,2,30208396,Yes,Matches,10
2138,302083960090,Panel B,2,30208396,No,Newspapers or magazines,
2138,302083960090,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2138,302083960090,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2138,302083960090,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2140,302083960107,Panel B,2,30208396,No,Charcoal,
2140,302083960107,Panel B,2,30208396,No,Paraffin or kerosene,
2140,302083960107,Panel B,2,30208396,No,Cigarettes or other tobacco,
2140,302083960107,Panel B,2,30208396,No,Candles,
2140,302083960107,Panel B,2,30208396,Yes,Matches,10
2140,302083960107,Panel B,2,30208396,No,Newspapers or magazines,
2140,302083960107,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2140,302083960107,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2140,302083960107,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2156,302083960141,Panel B,2,30208396,No,Charcoal,
2156,302083960141,Panel B,2,30208396,Yes,Paraffin or kerosene,20
2156,302083960141,Panel B,2,30208396,No,Cigarettes or other tobacco,
2156,302083960141,Panel B,2,30208396,No,Candles,
2156,302083960141,Panel B,2,30208396,Yes,Matches,10
2156,302083960141,Panel B,2,30208396,No,Newspapers or magazines,
2156,302083960141,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2156,302083960141,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2156,302083960141,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2132,302083960158,Panel B,2,30208396,No,Charcoal,
2132,302083960158,Panel B,2,30208396,No,Paraffin or kerosene,
2132,302083960158,Panel B,2,30208396,No,Cigarettes or other tobacco,
2132,302083960158,Panel B,2,30208396,No,Candles,
2132,302083960158,Panel B,2,30208396,Yes,Matches,5
2132,302083960158,Panel B,2,30208396,No,Newspapers or magazines,
2132,302083960158,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2132,302083960158,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2132,302083960158,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2146,302083960175,Panel B,2,30208396,No,Charcoal,
2146,302083960175,Panel B,2,30208396,No,Paraffin or kerosene,
2146,302083960175,Panel B,2,30208396,No,Cigarettes or other tobacco,
2146,302083960175,Panel B,2,30208396,No,Candles,
2146,302083960175,Panel B,2,30208396,Yes,Matches,10
2146,302083960175,Panel B,2,30208396,No,Newspapers or magazines,
2146,302083960175,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2146,302083960175,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2146,302083960175,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2154,302083960209,Panel B,2,30208396,No,Charcoal,
2154,302083960209,Panel B,2,30208396,Yes,Paraffin or kerosene,70
2154,302083960209,Panel B,2,30208396,No,Cigarettes or other tobacco,
2154,302083960209,Panel B,2,30208396,Yes,Candles,10
2154,302083960209,Panel B,2,30208396,No,Matches,
2154,302083960209,Panel B,2,30208396,No,Newspapers or magazines,
2154,302083960209,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2154,302083960209,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2154,302083960209,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2126,302083960212,Panel B,2,30208396,No,Charcoal,
2126,302083960212,Panel B,2,30208396,Yes,Paraffin or kerosene,25
2126,302083960212,Panel B,2,30208396,No,Cigarettes or other tobacco,
2126,302083960212,Panel B,2,30208396,No,Candles,
2126,302083960212,Panel B,2,30208396,Yes,Matches,10
2126,302083960212,Panel B,2,30208396,No,Newspapers or magazines,
2126,302083960212,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2126,302083960212,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2126,302083960212,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2130,302083960227,Panel B,2,30208396,No,Charcoal,
2130,302083960227,Panel B,2,30208396,No,Paraffin or kerosene,
2130,302083960227,Panel B,2,30208396,No,Cigarettes or other tobacco,
2130,302083960227,Panel B,2,30208396,No,Candles,
2130,302083960227,Panel B,2,30208396,Yes,Matches,10
2130,302083960227,Panel B,2,30208396,No,Newspapers or magazines,
2130,302083960227,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2130,302083960227,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2130,302083960227,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2136,302083960295,Panel B,2,30208396,No,Charcoal,
2136,302083960295,Panel B,2,30208396,No,Paraffin or kerosene,
2136,302083960295,Panel B,2,30208396,No,Cigarettes or other tobacco,
2136,302083960295,Panel B,2,30208396,No,Candles,
2136,302083960295,Panel B,2,30208396,Yes,Matches,10
2136,302083960295,Panel B,2,30208396,No,Newspapers or magazines,
2136,302083960295,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2136,302083960295,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2136,302083960295,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2150,302083960312,Panel B,2,30208396,No,Charcoal,
2150,302083960312,Panel B,2,30208396,Yes,Paraffin or kerosene,100
2150,302083960312,Panel B,2,30208396,No,Cigarettes or other tobacco,
2150,302083960312,Panel B,2,30208396,No,Candles,
2150,302083960312,Panel B,2,30208396,Yes,Matches,10
2150,302083960312,Panel B,2,30208396,No,Newspapers or magazines,
2150,302083960312,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2150,302083960312,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2150,302083960312,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2144,302083960346,Panel B,2,30208396,No,Charcoal,
2144,302083960346,Panel B,2,30208396,No,Paraffin or kerosene,
2144,302083960346,Panel B,2,30208396,No,Cigarettes or other tobacco,
2144,302083960346,Panel B,2,30208396,No,Candles,
2144,302083960346,Panel B,2,30208396,Yes,Matches,10
2144,302083960346,Panel B,2,30208396,No,Newspapers or magazines,
2144,302083960346,Panel B,2,30208396,No,Public transport - Bicycle Taxi,
2144,302083960346,Panel B,2,30208396,No,Public transport - Bus/Minibus,
2144,302083960346,Panel B,2,30208396,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2153,302123070024,Panel A,1,30212307,No,Charcoal,
2153,302123070024,Panel A,1,30212307,No,Paraffin or kerosene,
2153,302123070024,Panel A,1,30212307,No,Cigarettes or other tobacco,
2153,302123070024,Panel A,1,30212307,No,Candles,
2153,302123070024,Panel A,1,30212307,Yes,Matches,6
2153,302123070024,Panel A,1,30212307,No,Newspapers or magazines,
2153,302123070024,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2153,302123070024,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2153,302123070024,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2173,302123070078,Panel A,1,30212307,No,Charcoal,
2173,302123070078,Panel A,1,30212307,Yes,Paraffin or kerosene,100
2173,302123070078,Panel A,1,30212307,No,Cigarettes or other tobacco,
2173,302123070078,Panel A,1,30212307,No,Candles,
2173,302123070078,Panel A,1,30212307,Yes,Matches,10
2173,302123070078,Panel A,1,30212307,No,Newspapers or magazines,
2173,302123070078,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2173,302123070078,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2173,302123070078,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2151,302123070080,Panel A,1,30212307,No,Charcoal,
2151,302123070080,Panel A,1,30212307,No,Paraffin or kerosene,
2151,302123070080,Panel A,1,30212307,No,Cigarettes or other tobacco,
2151,302123070080,Panel A,1,30212307,No,Candles,
2151,302123070080,Panel A,1,30212307,Yes,Matches,6
2151,302123070080,Panel A,1,30212307,No,Newspapers or magazines,
2151,302123070080,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2151,302123070080,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2151,302123070080,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2161,302123070110,Panel A,1,30212307,No,Charcoal,
2161,302123070110,Panel A,1,30212307,No,Paraffin or kerosene,
2161,302123070110,Panel A,1,30212307,No,Cigarettes or other tobacco,
2161,302123070110,Panel A,1,30212307,No,Candles,
2161,302123070110,Panel A,1,30212307,Yes,Matches,10
2161,302123070110,Panel A,1,30212307,No,Newspapers or magazines,
2161,302123070110,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2161,302123070110,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2161,302123070110,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2145,302123070121,Panel A,1,30212307,No,Charcoal,
2145,302123070121,Panel A,1,30212307,Yes,Paraffin or kerosene,20
2145,302123070121,Panel A,1,30212307,No,Cigarettes or other tobacco,
2145,302123070121,Panel A,1,30212307,No,Candles,
2145,302123070121,Panel A,1,30212307,Yes,Matches,10
2145,302123070121,Panel A,1,30212307,No,Newspapers or magazines,
2145,302123070121,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2145,302123070121,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2145,302123070121,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2171,302123070173,Panel A,1,30212307,No,Charcoal,
2171,302123070173,Panel A,1,30212307,No,Paraffin or kerosene,
2171,302123070173,Panel A,1,30212307,Yes,Cigarettes or other tobacco,50
2171,302123070173,Panel A,1,30212307,No,Candles,
2171,302123070173,Panel A,1,30212307,Yes,Matches,6
2171,302123070173,Panel A,1,30212307,No,Newspapers or magazines,
2171,302123070173,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2171,302123070173,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2171,302123070173,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2167,302123070288,Panel A,1,30212307,No,Charcoal,
2167,302123070288,Panel A,1,30212307,Yes,Paraffin or kerosene,100
2167,302123070288,Panel A,1,30212307,No,Cigarettes or other tobacco,
2167,302123070288,Panel A,1,30212307,No,Candles,
2167,302123070288,Panel A,1,30212307,Yes,Matches,6
2167,302123070288,Panel A,1,30212307,No,Newspapers or magazines,
2167,302123070288,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2167,302123070288,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2167,302123070288,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2155,302123070294,Panel A,1,30212307,No,Charcoal,
2155,302123070294,Panel A,1,30212307,No,Paraffin or kerosene,
2155,302123070294,Panel A,1,30212307,No,Cigarettes or other tobacco,
2155,302123070294,Panel A,1,30212307,No,Candles,
2155,302123070294,Panel A,1,30212307,Yes,Matches,10
2155,302123070294,Panel A,1,30212307,No,Newspapers or magazines,
2155,302123070294,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2155,302123070294,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2155,302123070294,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2149,302123070300,Panel A,1,30212307,No,Charcoal,
2149,302123070300,Panel A,1,30212307,Yes,Paraffin or kerosene,50
2149,302123070300,Panel A,1,30212307,Yes,Cigarettes or other tobacco,40
2149,302123070300,Panel A,1,30212307,No,Candles,
2149,302123070300,Panel A,1,30212307,Yes,Matches,50
2149,302123070300,Panel A,1,30212307,No,Newspapers or magazines,
2149,302123070300,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2149,302123070300,Panel A,1,30212307,Yes,Public transport - Bus/Minibus,200
2149,302123070300,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2165,302123070319,Panel A,1,30212307,No,Charcoal,
2165,302123070319,Panel A,1,30212307,No,Paraffin or kerosene,
2165,302123070319,Panel A,1,30212307,No,Cigarettes or other tobacco,
2165,302123070319,Panel A,1,30212307,No,Candles,
2165,302123070319,Panel A,1,30212307,Yes,Matches,10
2165,302123070319,Panel A,1,30212307,No,Newspapers or magazines,
2165,302123070319,Panel A,1,30212307,No,Public transport - Bicycle Taxi,
2165,302123070319,Panel A,1,30212307,No,Public transport - Bus/Minibus,
2165,302123070319,Panel A,1,30212307,No,"Public transport - Other (Truck, Oxcart, Etc..)",
2159,302123070351,Panel A,1,30212307,No,Charcoal,
2159,302123070351,Panel A,1,30212307,No,Paraffin or kerosene,
2159,302123070351,Panel A,1,30212307,No,Cigarettes or other tobacco,
2159,302123070351,Panel A,1,30212307,No,Candles,
