HHID,case_id,qx_type,visit,PID,id_code,ea_id,hh_c01,hh_c02,hh_c03,hh_c04,hh_c05a,hh_c05b,hh_c06,hh_c07a,hh_c07a_os,hh_c07b,hh_c07b_os,hh_c08,hh_c09,hh_c10,hh_c11,hh_c12,hh_c13,hh_c14,hh_c14_os,hh_c15,hh_c16,hh_c17,hh_c18,hh_c19a,hh_c19b,hh_c20,hh_c21,hh_c21_os,hh_c22a,hh_c22b,hh_c22c,hh_c22d,hh_c22e,hh_c22f,hh_c22g,hh_c22h,hh_c22i,hh_c22j
1456,208031560230,Panel B,2,145601,1,20803156,1,,Another HH Member,2,No,No,Yes,,,,,std1,None,7,No,,No,"Not interested, lazy",,1999,,,,,,,,,,,,,,,,,,
1456,208031560230,Panel B,2,145602,2,20803156,2,,Self-reported,,Yes,No,Yes,,,,,std8,PSLC,6,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
1456,208031560230,Panel B,2,145603,3,20803156,3,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,208031560230,Panel B,2,145604,4,20803156,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,208031560230,Panel B,2,145605,5,20803156,5,,Another HH Member,2,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,208031560248,Panel B,2,143801,1,20803156,1,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,208031560248,Panel B,2,143802,2,20803156,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,208031560248,Panel B,2,143803,3,20803156,3,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,9,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,160,350,0,0,0,0,70,580
1438,208031560248,Panel B,2,143804,4,20803156,4,,Another HH Member,2,No,No,Yes,,,,,std2,None,8,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,100,0,0,0,0,0,40,140
1438,208031560248,Panel B,2,143805,5,20803156,5,,Another HH Member,2,No,No,Yes,,,,,std2,None,7,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,100,0,0,0,0,0,40,140
1438,208031560248,Panel B,2,143806,6,20803156,6,,Another HH Member,2,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,20,Minute,No,,,0,0,100,0,0,0,0,0,40,140
1438,208031560248,Panel B,2,143807,7,20803156,7,,Another HH Member,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,208031560248,Panel B,2,143808,8,20803156,8,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,208031560266,Panel B,2,145201,1,20803156,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1985,,,,,,,,,,,,,,,,,,
1452,208031560266,Panel B,2,145202,2,20803156,2,,Self-reported,,No,No,Yes,,,,,std1,None,12,No,,No,Illness or disability,,1999,,,,,,,,,,,,,,,,,,
1452,208031560266,Panel B,2,145203,3,20803156,3,,Another HH Member,2,No,No,Yes,,,,,std2,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,280,0,0,0,0,0,380
1452,208031560266,Panel B,2,145204,4,20803156,4,,Another HH Member,2,No,No,Yes,,,,,std1,None,6,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,100,280,0,0,0,0,0,380
1452,208031560266,Panel B,2,145205,5,20803156,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,208031560266,Panel B,2,145206,6,20803156,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,208031560284,Panel B,2,145001,1,20803156,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,208031560284,Panel B,2,145002,2,20803156,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,208031560302,Panel B,2,143601,1,20803156,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,208031560302,Panel B,2,143602,2,20803156,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,208031560302,Panel B,2,143603,3,20803156,3,,Another HH Member,1,No,No,Yes,,,,,std2,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,70,0,0,0,0,0,0,70
1436,208031560302,Panel B,2,143604,4,20803156,4,,Another HH Member,1,No,No,Yes,,,,,std2,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,70,0,0,0,0,0,0,70
1436,208031560302,Panel B,2,143605,5,20803156,5,,Another HH Member,1,No,No,Yes,,,,,std1,None,7,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,70,0,0,0,0,0,0,70
1436,208031560302,Panel B,2,143606,6,20803156,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,208031560320,Panel B,2,144201,1,20803156,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,None,8,No,,No,No money for fees/ uniform,,1996,,,,,,,,,,,,,,,,,,
1442,208031560320,Panel B,2,144202,2,20803156,2,,Self-reported,,No,No,Yes,,,,,std2,None,7,No,,No,"Not interested, lazy",,1991,,,,,,,,,,,,,,,,,,
1442,208031560320,Panel B,2,144203,3,20803156,3,,Another HH Member,2,No,No,Yes,,,,,std2,None,9,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,120,0,0,70,0,0,0,190
1442,208031560320,Panel B,2,144204,4,20803156,4,,Another HH Member,2,No,No,Yes,,,,,std1,None,8,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,120,0,0,70,0,0,0,190
1442,208031560320,Panel B,2,144205,5,20803156,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,208031560320,Panel B,2,144206,6,20803156,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,208031560337,Panel B,2,145801,1,20803156,1,,Another HH Member,2,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,208031560337,Panel B,2,145802,2,20803156,2,,Self-reported,,No,No,Yes,,,,,std2,None,11,No,,No,"Not interested, lazy",,2000,,,,,,,,,,,,,,,,,,
1458,208031560337,Panel B,2,145803,3,20803156,3,,Another HH Member,2,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,208031560337,Panel B,2,145804,4,20803156,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,208044050016,Panel A,1,144101,1,20804405,1,,Self-reported,,Yes,No,Yes,,,,,std4,None,12,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
1441,208044050016,Panel A,1,144102,2,20804405,2,,Another HH Member,1,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,208044050016,Panel A,1,144103,3,20804405,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,208044050067,Panel A,1,145701,1,20804405,1,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,7,No,,No,No money for fees/ uniform,,1998,,,,,,,,,,,,,,,,,,
1457,208044050067,Panel A,1,145702,2,20804405,2,,Self-reported,,Yes,No,Yes,,,,,std5,None,7,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
1457,208044050067,Panel A,1,145703,3,20804405,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,208044050067,Panel A,1,145704,4,20804405,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,208044050092,Panel A,1,146101,1,20804405,1,,Self-reported,,Yes,No,Yes,,,,,std6,None,7,No,,No,No money for fees/ uniform,,1979,,,,,,,,,,,,,,,,,,
1461,208044050092,Panel A,1,146102,2,20804405,2,,Another HH Member,1,Yes,Yes,Yes,,,,,std8,None,7,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
1461,208044050092,Panel A,1,146103,3,20804405,3,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,7,Yes,std4,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,0,400,0,50,0,0,0,450
1461,208044050092,Panel A,1,146104,4,20804405,4,,Another HH Member,1,No,No,Yes,,,,,std3,None,7,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,0,400,0,50,0,0,0,450
1461,208044050092,Panel A,1,146105,5,20804405,5,,Another HH Member,1,No,No,Yes,,,,,std1,None,7,Yes,Nursery/Pre school,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,0,400,0,50,0,0,0,450
1461,208044050092,Panel A,1,146106,6,20804405,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,208044050095,Panel A,1,145301,1,20804405,1,,Self-reported,,Yes,Yes,Yes,,,,,form2,JCE,5,No,,No,No money for fees/ uniform,,2007,,,,,,,,,,,,,,,,,,
1453,208044050095,Panel A,1,145302,2,20804405,2,,Another HH Member,1,Yes,No,Yes,,,,,std7,None,5,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
1453,208044050095,Panel A,1,145303,3,20804405,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,208044050095,Panel A,1,145304,4,20804405,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,208044050152,Panel A,1,144301,1,20804405,1,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,7,No,,No,No money for fees/ uniform,,1976,,,,,,,,,,,,,,,,,,
1443,208044050152,Panel A,1,144302,2,20804405,2,,Self-reported,,No,No,Yes,,,,,std1,None,7,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
1455,208044050163,Panel A,1,145501,1,20804405,1,,Another HH Member,2,Yes,Yes,Yes,,,,,std8,PSLC,6,No,,No,No money for fees/ uniform,,2001,,,,,,,,,,,,,,,,,,
1455,208044050163,Panel A,1,145502,2,20804405,2,,Self-reported,,Yes,No,Yes,,,,,std6,None,12,No,,No,No money for fees/ uniform,,2002,,,,,,,,,,,,,,,,,,
1455,208044050163,Panel A,1,145503,3,20804405,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,208044050163,Panel A,1,145504,4,20804405,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,208044050163,Panel A,1,145505,5,20804405,5,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,6,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,999999,999999,0,0,0,0,99999,1000
1459,208044050172,Panel A,1,145901,1,20804405,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,208044050172,Panel A,1,145902,2,20804405,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,208044050172,Panel A,1,145903,3,20804405,3,,Another HH Member,1,Yes,No,Yes,,,,,std7,None,7,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,250,0,650,0,0,0,0,0,900
1459,208044050172,Panel A,1,145904,4,20804405,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,50,0,850,0,0,0,0,0,900
1469,208044050185,Panel A,1,146901,1,20804405,1,,Another HH Member,2,Yes,Yes,Yes,,,,,form3,JCE,8,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
1469,208044050185,Panel A,1,146902,2,20804405,2,,Self-reported,,Yes,Yes,Yes,,,,,form2,None,5,No,,No,Married/became pregnant,,2007,,,,,,,,,,,,,,,,,,
1469,208044050185,Panel A,1,146903,3,20804405,3,,Another HH Member,2,Yes,No,Yes,,,,,std7,None,6,Yes,std7,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,170,500,0,0,0,0,0,670
1469,208044050185,Panel A,1,146904,4,20804405,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,208044050185,Panel A,1,146905,5,20804405,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,208044050247,Panel A,1,146501,1,20804405,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,208044050247,Panel A,1,146502,2,20804405,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,208044050247,Panel A,1,146503,3,20804405,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,7,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,2,Minute,No,,,0,0,0,0,0,0,0,600,0,600
1465,208044050247,Panel A,1,146504,4,20804405,4,,Another HH Member,1,No,No,Yes,,,,,std2,None,7,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,2,Minute,No,,,0,0,0,0,0,0,0,600,0,600
1465,208044050247,Panel A,1,146505,5,20804405,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,208044050247,Panel A,1,146506,6,20804405,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,208044050269,Panel A,1,146301,1,20804405,1,,Self-reported,,Yes,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,208044050269,Panel A,1,146302,2,20804405,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,208044050269,Panel A,1,146303,3,20804405,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,150,0,0,0,0,0,50,200
1463,208044050269,Panel A,1,146304,4,20804405,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,150,0,0,0,0,0,50,200
1449,208044050279,Panel A,1,144901,1,20804405,1,,Self-reported,,Yes,No,Yes,,,,,std1,None,13,No,,No,Parents told me to stop,,1949,,,,,,,,,,,,,,,,,,
1449,208044050279,Panel A,1,144902,2,20804405,2,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,208044050279,Panel A,1,144903,3,20804405,3,,Another HH Member,1,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,208044050279,Panel A,1,144904,4,20804405,4,,Another HH Member,1,No,No,No,Not interested/lazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,208044050279,Panel A,1,144905,5,20804405,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,208044050319,Panel A,1,144501,1,20804405,1,,Self-reported,,Yes,No,Yes,,,,,std2,None,15,No,,No,No money for fees/ uniform,,1976,,,,,,,,,,,,,,,,,,
1445,208044050319,Panel A,1,144502,2,20804405,2,,Self-reported,,No,No,No,Parents didn't let me in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,208044050319,Panel A,1,144503,3,20804405,3,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,14,Yes,std3,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,0,0,0,0,0,0,0,0
1445,208044050319,Panel A,1,144504,4,20804405,4,,Another HH Member,1,No,No,Yes,,,,,std1,None,8,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,0,0,0,0,0,0,0,0
1445,208044050319,Panel A,1,144505,5,20804405,5,,Another HH Member,1,No,No,Yes,,,,,std1,None,5,Yes,Nursery/Pre school,Yes,,,,LEA/Gvt,Day scholar,Foot,30,Minute,No,,,0,0,0,0,0,0,0,0,0,0
1445,208044050319,Panel A,1,144506,6,20804405,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,208044050319,Panel A,1,144507,7,20804405,7,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,208044050380,Panel A,1,146701,1,20804405,1,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,8,No,,No,No money for fees/ uniform,,1984,,,,,,,,,,,,,,,,,,
1467,208044050380,Panel A,1,146702,2,20804405,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,208044050380,Panel A,1,146703,3,20804405,3,,Another HH Member,2,Yes,No,Yes,,,,,std7,None,7,Yes,std6,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,0,340,0,0,0,0,350,0,690
1467,208044050380,Panel A,1,146704,4,20804405,4,,Another HH Member,2,No,No,Yes,,,,,std2,None,8,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,5,Minute,No,,,0,0,270,0,0,0,0,350,0,620
1467,208044050380,Panel A,1,146705,5,20804405,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,208044050380,Panel A,1,146706,6,20804405,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,208044050390,Panel A,1,145101,1,20804405,1,,Self-reported,,No,No,Yes,,,,,std5,None,7,No,,No,Illness or disability,,1997,,,,,,,,,,,,,,,,,,
1451,208044050390,Panel A,1,145102,2,20804405,2,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,LEA/Gvt,Day scholar,Foot,10,Minute,No,,,0,0,120,0,0,0,0,0,50,170
1451,208044050390,Panel A,1,145103,3,20804405,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,208044050412,Panel A,1,144701,1,20804405,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,208044050412,Panel A,1,144702,2,20804405,2,,Another HH Member,1,Yes,No,Yes,,,,,std4,None,6,No,,No,No money for fees/ uniform,,2000,,,,,,,,,,,,,,,,,,
1447,208044050412,Panel A,1,144703,3,20804405,3,,Another HH Member,1,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,208044050441,Panel A,1,147101,1,20804405,1,,Self-reported,,No,No,No,School too far from Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,208047680004,Panel B,2,147401,1,20804768,1,,Self-reported,,No,No,Yes,,,,,std4,None,8,No,,No,"Not interested, lazy",,1997,,,,,,,,,,,,,,,,,,
1474,208047680004,Panel B,2,147402,2,20804768,2,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,208047680004,Panel B,2,147403,3,20804768,3,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,208047680004,Panel B,2,147404,4,20804768,4,,Another HH Member,1,No,No,Yes,,,,,std4,None,6,Yes,std2,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,1000,0,0,0,0,0,0,1000
1474,208047680004,Panel B,2,147405,5,20804768,5,,Another HH Member,1,Yes,Yes,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1999,,,,,,,,,,,,,,,,,,
1472,208047680022,Panel B,2,147201,1,20804768,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,208047680022,Panel B,2,147202,2,20804768,2,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,6,No,,No,"Not interested, lazy",,2009,,,,,,,,,0,0,100,500,0,200,0,0,0,800
1472,208047680022,Panel B,2,147203,3,20804768,3,,Another HH Member,1,Yes,Yes,Yes,,,,,std6,None,5,Yes,std5,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,100,200,0,200,0,0,0,500
1472,208047680022,Panel B,2,147204,4,20804768,4,,Another HH Member,1,No,No,Yes,,,,,std2,None,4,Yes,std1,Yes,,,,LEA/Gvt,Day scholar,Foot,15,Minute,No,,,0,0,50,300,0,200,0,0,0,550
1472,208047680022,Panel B,2,147205,5,20804768,5,,Another HH Member,1,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,208047680022,Panel B,2,147206,6,20804768,6,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,208047680022,Panel B,2,147207,7,20804768,7,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147801,1,20804768,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147802,2,20804768,2,,Another HH Member,1,Yes,No,Yes,,,,,std3,None,8,No,,No,No money for fees/ uniform,,1986,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147803,3,20804768,3,,Self-reported,,No,No,Yes,,,,,std3,None,7,No,,No,No money for fees/ uniform,,1996,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147804,4,20804768,4,,Another HH Member,1,No,No,Yes,,,,,std2,None,6,No,,No,No money for fees/ uniform,,1995,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147805,5,20804768,5,,Another HH Member,1,Yes,No,Yes,,,,,std6,None,7,No,,No,No money for fees/ uniform,,2005,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147806,6,20804768,6,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,7,No,,No,No money for fees/ uniform,,2006,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147807,7,20804768,7,,Another HH Member,1,Yes,No,Yes,,,,,std7,None,6,Yes,std6,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,0,960,0,0,0,80,0,1040
1478,208047680032,Panel B,2,147808,8,20804768,8,,Another HH Member,1,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,0,0,0,0,0,80,0,80
1478,208047680032,Panel B,2,147809,9,20804768,9,,Another HH Member,1,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,0,0,0,0,0,80,0,80
1478,208047680032,Panel B,2,147810,10,20804768,10,,Another HH Member,1,No,No,Yes,,,,,std1,None,6,No,,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,0,0,0,0,0,20,0,20
1478,208047680032,Panel B,2,147811,11,20804768,11,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,208047680032,Panel B,2,147812,12,20804768,12,,Another HH Member,1,No,No,No,Still too young to attend school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,208047680035,Panel B,2,148401,1,20804768,1,,Another HH Member,2,Yes,No,Yes,,,,,std3,None,8,No,,No,No money for fees/ uniform,,1978,,,,,,,,,,,,,,,,,,
1484,208047680035,Panel B,2,148402,2,20804768,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,208047680035,Panel B,2,148403,3,20804768,3,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,6,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,0,0,0,0,150,0,150
1484,208047680035,Panel B,2,148404,4,20804768,4,,Another HH Member,2,Yes,No,Yes,,,,,std5,None,6,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,0,0,0,0,150,0,150
1484,208047680035,Panel B,2,148405,5,20804768,5,,Another HH Member,2,Yes,No,Yes,,,,,std4,None,6,Yes,std4,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,800,0,0,0,150,0,950
1484,208047680035,Panel B,2,148406,6,20804768,6,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,Yes,std3,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,800,0,0,0,150,0,950
1484,208047680035,Panel B,2,148407,7,20804768,7,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,0,0,0,0,150,0,150
1484,208047680035,Panel B,2,148408,8,20804768,8,,Another HH Member,2,No,No,Yes,,,,,std2,None,6,Yes,std1,Yes,,,,Church/ Mission School,Day scholar,Foot,15,Minute,No,,,0,0,0,0,0,0,0,150,0,150
1484,208047680035,Panel B,2,148409,9,20804768,9,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146601,1,20804768,1,,Another HH Member,2,Yes,No,Yes,,,,,std7,None,7,No,,No,No money for fees/ uniform,,1994,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146602,2,20804768,2,,Self-reported,,Yes,No,Yes,,,,,std5,None,6,No,,No,No money for fees/ uniform,,1998,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146603,3,20804768,3,,Another HH Member,2,No,No,Yes,,,,,std3,None,6,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,100,400,0,0,0,90,0,590
1466,208047680046,Panel B,2,146604,4,20804768,4,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146605,5,20804768,5,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146606,6,20804768,6,,Another HH Member,2,No,No,Yes,,,,,std3,None,7,Yes,std2,Yes,,,,Church/ Mission School,Day scholar,Foot,20,Minute,No,,,0,0,150,530,0,0,0,90,0,770
1466,208047680046,Panel B,2,146607,7,20804768,7,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,208047680046,Panel B,2,146608,8,20804768,8,,Another HH Member,2,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,208047680058,Panel B,2,148201,1,20804768,1,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,208047680058,Panel B,2,148202,2,20804768,2,,Self-reported,,No,No,No,No money for fees/uniform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,208047680058,Panel B,2,148203,3,20804768,3,,Another HH Member,1,No,No,Yes,,,,,std3,None,8,No,,No,"Not interested, lazy",,2002,,,,,,,,,,,,,,,,,,
1482,208047680058,Panel B,2,148204,4,20804768,4,,Another HH Member,1,No,No,Yes,,,,,std2,None,8,No,,No,"Not interested, lazy",,2004,,,,,,,,,,,,,,,,,,
