HHID,case_id,qx_type,visit,ea_id,ag_t0a,ag_t0a_os,ag_t01,ag_t02,ag_t02_os
1978,301047080065,Panel B,2,30104708,Pit Planting,,NO,,
1978,301047080065,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1978,301047080065,Panel B,2,30104708,General Animal Care,,NO,,
1978,301047080065,Panel B,2,30104708,Forestry,,NO,,
1978,301047080065,Panel B,2,30104708,Fishery Production,,NO,,
1978,301047080065,Panel B,2,30104708,Access to Credit,,NO,,
1978,301047080065,Panel B,2,30104708,Composting,,NO,,
1978,301047080065,Panel B,2,30104708,Pest Control,,NO,,
1978,301047080065,Panel B,2,30104708,Other Specify,,NO,,
1978,301047080065,Panel B,2,30104708,Fertilizer Use,,NO,,
1978,301047080065,Panel B,2,30104708,Irrigation,,NO,,
1972,301047080092,Panel B,2,30104708,General Animal Care,,NO,,
1972,301047080092,Panel B,2,30104708,Pest Control,,NO,,
1972,301047080092,Panel B,2,30104708,Other Specify,,NO,,
1972,301047080092,Panel B,2,30104708,Forestry,,NO,,
1972,301047080092,Panel B,2,30104708,Pit Planting,,NO,,
1972,301047080092,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1972,301047080092,Panel B,2,30104708,Irrigation,,NO,,
1972,301047080092,Panel B,2,30104708,Fishery Production,,NO,,
1972,301047080092,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1972,301047080092,Panel B,2,30104708,Fertilizer Use,,NO,,
1972,301047080092,Panel B,2,30104708,New Seed Varieties,,NO,,
1972,301047080092,Panel B,2,30104708,Composting,,NO,,
1972,301047080092,Panel B,2,30104708,Access to Credit,,NO,,
1972,301047080092,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1998,301047080102,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1998,301047080102,Panel B,2,30104708,Other Specify,,NO,,
1998,301047080102,Panel B,2,30104708,Irrigation,,YES,Gov. Agricultural Extension Service,
1998,301047080102,Panel B,2,30104708,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
1998,301047080102,Panel B,2,30104708,Pit Planting,,NO,,
1998,301047080102,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1998,301047080102,Panel B,2,30104708,Forestry,,NO,,
1998,301047080102,Panel B,2,30104708,Pest Control,,YES,Gov. Agricultural Extension Service,
1998,301047080102,Panel B,2,30104708,Access to Credit,,NO,,
1998,301047080102,Panel B,2,30104708,General Animal Care,,NO,,
1998,301047080102,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1998,301047080102,Panel B,2,30104708,Fishery Production,,NO,,
1998,301047080102,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1998,301047080102,Panel B,2,30104708,Composting,,NO,,
1986,301047080119,Panel B,2,30104708,Fishery Production,,NO,,
1986,301047080119,Panel B,2,30104708,Fertilizer Use,,NO,,
1986,301047080119,Panel B,2,30104708,Forestry,,NO,,
1986,301047080119,Panel B,2,30104708,Irrigation,,NO,,
1986,301047080119,Panel B,2,30104708,Access to Credit,,NO,,
1986,301047080119,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1986,301047080119,Panel B,2,30104708,General Animal Care,,NO,,
1986,301047080119,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1986,301047080119,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1986,301047080119,Panel B,2,30104708,Pest Control,,NO,,
1986,301047080119,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1986,301047080119,Panel B,2,30104708,Pit Planting,,YES,Gov. Agricultural Extension Service,
1986,301047080119,Panel B,2,30104708,Other Specify,,NO,,
1986,301047080119,Panel B,2,30104708,Composting,,NO,,
1992,301047080133,Panel B,2,30104708,Composting,,NO,,
1992,301047080133,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1992,301047080133,Panel B,2,30104708,Other Specify,,NO,,
1992,301047080133,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1992,301047080133,Panel B,2,30104708,Forestry,,NO,,
1992,301047080133,Panel B,2,30104708,Fishery Production,,NO,,
1992,301047080133,Panel B,2,30104708,Pit Planting,,NO,,
1992,301047080133,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1992,301047080133,Panel B,2,30104708,General Animal Care,,NO,,
1992,301047080133,Panel B,2,30104708,Access to Credit,,YES,"Electronic Media (TV, Radio, Etc…)",
1992,301047080133,Panel B,2,30104708,Pest Control,,NO,,
1992,301047080133,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1992,301047080133,Panel B,2,30104708,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
1992,301047080133,Panel B,2,30104708,Irrigation,,YES,Gov. Agricultural Extension Service,
1982,301047080147,Panel B,2,30104708,General Animal Care,,NO,,
1982,301047080147,Panel B,2,30104708,New Seed Varieties,,NO,,
1982,301047080147,Panel B,2,30104708,Pit Planting,,NO,,
1982,301047080147,Panel B,2,30104708,Forestry,,NO,,
1982,301047080147,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1982,301047080147,Panel B,2,30104708,Access to Credit,,NO,,
1982,301047080147,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1982,301047080147,Panel B,2,30104708,Fertilizer Use,,NO,,
1982,301047080147,Panel B,2,30104708,Composting,,YES,NGO,
1982,301047080147,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1982,301047080147,Panel B,2,30104708,Irrigation,,NO,,
1982,301047080147,Panel B,2,30104708,Other Specify,,NO,,
1982,301047080147,Panel B,2,30104708,Pest Control,,NO,,
1982,301047080147,Panel B,2,30104708,Fishery Production,,NO,,
1990,301047080174,Panel B,2,30104708,General Animal Care,,NO,,
1990,301047080174,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1990,301047080174,Panel B,2,30104708,Fishery Production,,NO,,
1990,301047080174,Panel B,2,30104708,Forestry,,NO,,
1990,301047080174,Panel B,2,30104708,Composting,,NO,,
1990,301047080174,Panel B,2,30104708,Access to Credit,,NO,,
1990,301047080174,Panel B,2,30104708,Fertilizer Use,,NO,,
1990,301047080174,Panel B,2,30104708,Other Specify,,NO,,
1990,301047080174,Panel B,2,30104708,New Seed Varieties,,NO,,
1990,301047080174,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1990,301047080174,Panel B,2,30104708,Pest Control,,NO,,
1990,301047080174,Panel B,2,30104708,Irrigation,,NO,,
1990,301047080174,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1990,301047080174,Panel B,2,30104708,Pit Planting,,NO,,
1996,301047080188,Panel B,2,30104708,Irrigation,,NO,,
1996,301047080188,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1996,301047080188,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1996,301047080188,Panel B,2,30104708,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
1996,301047080188,Panel B,2,30104708,Pest Control,,NO,,
1996,301047080188,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1996,301047080188,Panel B,2,30104708,Other Specify,,NO,,
1996,301047080188,Panel B,2,30104708,Fishery Production,,NO,,
1996,301047080188,Panel B,2,30104708,Access to Credit,,NO,,
1996,301047080188,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1996,301047080188,Panel B,2,30104708,Pit Planting,,YES,Gov. Agricultural Extension Service,
1996,301047080188,Panel B,2,30104708,Forestry,,NO,,
1996,301047080188,Panel B,2,30104708,Composting,,NO,,
1996,301047080188,Panel B,2,30104708,General Animal Care,,NO,,
1974,301047080229,Panel B,2,30104708,Irrigation,,NO,,
1974,301047080229,Panel B,2,30104708,Fertilizer Use,,NO,,
1974,301047080229,Panel B,2,30104708,General Animal Care,,NO,,
1974,301047080229,Panel B,2,30104708,Fishery Production,,NO,,
1974,301047080229,Panel B,2,30104708,Pit Planting,,NO,,
1974,301047080229,Panel B,2,30104708,Forestry,,NO,,
1974,301047080229,Panel B,2,30104708,Pest Control,,NO,,
1974,301047080229,Panel B,2,30104708,New Seed Varieties,,NO,,
1974,301047080229,Panel B,2,30104708,Composting,,YES,NGO,
1974,301047080229,Panel B,2,30104708,Access to Credit,,NO,,
1974,301047080229,Panel B,2,30104708,Other Specify,,NO,,
1974,301047080229,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1974,301047080229,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1974,301047080229,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1968,301047080257,Panel B,2,30104708,Fishery Production,,NO,,
1968,301047080257,Panel B,2,30104708,Irrigation,,NO,,
1968,301047080257,Panel B,2,30104708,Other Specify,,NO,,
1968,301047080257,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1968,301047080257,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1968,301047080257,Panel B,2,30104708,Pit Planting,,NO,,
1968,301047080257,Panel B,2,30104708,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
1968,301047080257,Panel B,2,30104708,Forestry,,NO,,
1968,301047080257,Panel B,2,30104708,General Animal Care,,NO,,
1968,301047080257,Panel B,2,30104708,Access to Credit,,NO,,
1968,301047080257,Panel B,2,30104708,Pest Control,,NO,,
1968,301047080257,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1968,301047080257,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
1968,301047080257,Panel B,2,30104708,Composting,,YES,Village Agricultural Extension Meeting,
1994,301047080284,Panel B,2,30104708,Pest Control,,NO,,
1994,301047080284,Panel B,2,30104708,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
1994,301047080284,Panel B,2,30104708,Growing/Selling Tobacco,,NO,,
1994,301047080284,Panel B,2,30104708,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
1994,301047080284,Panel B,2,30104708,Fishery Production,,NO,,
1994,301047080284,Panel B,2,30104708,Access to Credit,,NO,,
1994,301047080284,Panel B,2,30104708,Irrigation,,NO,,
1994,301047080284,Panel B,2,30104708,Pit Planting,,NO,,
1994,301047080284,Panel B,2,30104708,Composting,,YES,Gov. Agricultural Extension Service,
1994,301047080284,Panel B,2,30104708,Other Specify,,NO,,
1994,301047080284,Panel B,2,30104708,General Animal Care,,NO,,
1994,301047080284,Panel B,2,30104708,Forestry,,NO,,
1994,301047080284,Panel B,2,30104708,Marketing/Crop Sales,,NO,,
1994,301047080284,Panel B,2,30104708,Animal Diseases / Vaccination,,NO,,
2021,301053250034,Panel A,2,30105325,Access to Credit,,NO,,
2021,301053250034,Panel A,2,30105325,Pest Control,,NO,,
2021,301053250034,Panel A,2,30105325,New Seed Varieties,,NO,,
2021,301053250034,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2021,301053250034,Panel A,2,30105325,Fishery Production,,NO,,
2021,301053250034,Panel A,2,30105325,Fertilizer Use,,NO,,
2021,301053250034,Panel A,2,30105325,General Animal Care,,NO,,
2021,301053250034,Panel A,2,30105325,Composting,,NO,,
2021,301053250034,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2021,301053250034,Panel A,2,30105325,Other Specify,,NO,,
2021,301053250034,Panel A,2,30105325,Irrigation,,NO,,
2021,301053250034,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2021,301053250034,Panel A,2,30105325,Forestry,,NO,,
2021,301053250034,Panel A,2,30105325,Pit Planting,,NO,,
2037,301053250101,Panel A,2,30105325,Forestry,,NO,,
2037,301053250101,Panel A,2,30105325,Pest Control,,NO,,
2037,301053250101,Panel A,2,30105325,Other Specify,,NO,,
2037,301053250101,Panel A,2,30105325,Fishery Production,,NO,,
2037,301053250101,Panel A,2,30105325,New Seed Varieties,,NO,,
2037,301053250101,Panel A,2,30105325,Irrigation,,NO,,
2037,301053250101,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2037,301053250101,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2037,301053250101,Panel A,2,30105325,Access to Credit,,NO,,
2037,301053250101,Panel A,2,30105325,General Animal Care,,NO,,
2037,301053250101,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2037,301053250101,Panel A,2,30105325,Pit Planting,,NO,,
2037,301053250101,Panel A,2,30105325,Composting,,NO,,
2037,301053250101,Panel A,2,30105325,Fertilizer Use,,NO,,
2045,301053250109,Panel A,2,30105325,Pest Control,,NO,,
2045,301053250109,Panel A,2,30105325,Composting,,NO,,
2045,301053250109,Panel A,2,30105325,Fertilizer Use,,NO,,
2045,301053250109,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2045,301053250109,Panel A,2,30105325,Irrigation,,NO,,
2045,301053250109,Panel A,2,30105325,General Animal Care,,NO,,
2045,301053250109,Panel A,2,30105325,Fishery Production,,NO,,
2045,301053250109,Panel A,2,30105325,Pit Planting,,NO,,
2045,301053250109,Panel A,2,30105325,Other Specify,,NO,,
2045,301053250109,Panel A,2,30105325,Access to Credit,,NO,,
2045,301053250109,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2045,301053250109,Panel A,2,30105325,Forestry,,NO,,
2045,301053250109,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2045,301053250109,Panel A,2,30105325,New Seed Varieties,,NO,,
2033,301053250111,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2033,301053250111,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2033,301053250111,Panel A,2,30105325,Pest Control,,NO,,
2033,301053250111,Panel A,2,30105325,Other Specify,,NO,,
2033,301053250111,Panel A,2,30105325,New Seed Varieties,,NO,,
2033,301053250111,Panel A,2,30105325,Fishery Production,,NO,,
2033,301053250111,Panel A,2,30105325,Fertilizer Use,,NO,,
2033,301053250111,Panel A,2,30105325,General Animal Care,,NO,,
2033,301053250111,Panel A,2,30105325,Composting,,NO,,
2033,301053250111,Panel A,2,30105325,Pit Planting,,NO,,
2033,301053250111,Panel A,2,30105325,Irrigation,,NO,,
2033,301053250111,Panel A,2,30105325,Access to Credit,,NO,,
2033,301053250111,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2033,301053250111,Panel A,2,30105325,Forestry,,NO,,
2029,301053250124,Panel A,2,30105325,General Animal Care,,NO,,
2029,301053250124,Panel A,2,30105325,Fertilizer Use,,NO,,
2029,301053250124,Panel A,2,30105325,Pit Planting,,NO,,
2029,301053250124,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2029,301053250124,Panel A,2,30105325,Forestry,,NO,,
2029,301053250124,Panel A,2,30105325,Composting,,NO,,
2029,301053250124,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2029,301053250124,Panel A,2,30105325,Irrigation,,NO,,
2029,301053250124,Panel A,2,30105325,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2029,301053250124,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2029,301053250124,Panel A,2,30105325,Other Specify,,NO,,
2029,301053250124,Panel A,2,30105325,Fishery Production,,NO,,
2029,301053250124,Panel A,2,30105325,Access to Credit,,NO,,
2029,301053250124,Panel A,2,30105325,Pest Control,,NO,,
2041,301053250136,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2041,301053250136,Panel A,2,30105325,Fishery Production,,NO,,
2041,301053250136,Panel A,2,30105325,New Seed Varieties,,NO,,
2041,301053250136,Panel A,2,30105325,Pest Control,,NO,,
2041,301053250136,Panel A,2,30105325,Other Specify,,NO,,
2041,301053250136,Panel A,2,30105325,Fertilizer Use,,NO,,
2041,301053250136,Panel A,2,30105325,Composting,,NO,,
2041,301053250136,Panel A,2,30105325,Pit Planting,,NO,,
2041,301053250136,Panel A,2,30105325,Forestry,,NO,,
2041,301053250136,Panel A,2,30105325,General Animal Care,,NO,,
2041,301053250136,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2041,301053250136,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2041,301053250136,Panel A,2,30105325,Access to Credit,,NO,,
2041,301053250136,Panel A,2,30105325,Irrigation,,NO,,
2043,301053250141,Panel A,2,30105325,Irrigation,,NO,,
2043,301053250141,Panel A,2,30105325,Fishery Production,,NO,,
2043,301053250141,Panel A,2,30105325,General Animal Care,,NO,,
2043,301053250141,Panel A,2,30105325,Pit Planting,,NO,,
2043,301053250141,Panel A,2,30105325,Forestry,,NO,,
2043,301053250141,Panel A,2,30105325,Access to Credit,,NO,,
2043,301053250141,Panel A,2,30105325,Composting,,NO,,
2043,301053250141,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2043,301053250141,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2043,301053250141,Panel A,2,30105325,Other Specify,,NO,,
2043,301053250141,Panel A,2,30105325,Fertilizer Use,,NO,,
2043,301053250141,Panel A,2,30105325,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2043,301053250141,Panel A,2,30105325,Pest Control,,NO,,
2043,301053250141,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2039,301053250145,Panel A,2,30105325,Irrigation,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Animal Diseases / Vaccination,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Marketing/Crop Sales,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Fishery Production,,NO,,
2039,301053250145,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2039,301053250145,Panel A,2,30105325,General Animal Care,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Other Specify,,NO,,
2039,301053250145,Panel A,2,30105325,Access to Credit,,NO,,
2039,301053250145,Panel A,2,30105325,New Seed Varieties,,NO,,
2039,301053250145,Panel A,2,30105325,Composting,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Pit Planting,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Pest Control,,NO,,
2039,301053250145,Panel A,2,30105325,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2039,301053250145,Panel A,2,30105325,Forestry,,NO,,
2025,301053250181,Panel A,2,30105325,Pit Planting,,NO,,
2025,301053250181,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2025,301053250181,Panel A,2,30105325,Forestry,,NO,,
2025,301053250181,Panel A,2,30105325,Composting,,YES,Gov. Agricultural Extension Service,
2025,301053250181,Panel A,2,30105325,Fertilizer Use,,YES,Gov. Agricultural Extension Service,
2025,301053250181,Panel A,2,30105325,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2025,301053250181,Panel A,2,30105325,Irrigation,,NO,,
2025,301053250181,Panel A,2,30105325,Fishery Production,,NO,,
2025,301053250181,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2025,301053250181,Panel A,2,30105325,Pest Control,,NO,,
2025,301053250181,Panel A,2,30105325,Other Specify,,NO,,
2025,301053250181,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2025,301053250181,Panel A,2,30105325,General Animal Care,,NO,,
2025,301053250181,Panel A,2,30105325,Access to Credit,,NO,,
2017,301053250201,Panel A,2,30105325,Pest Control,,NO,,
2017,301053250201,Panel A,2,30105325,Fishery Production,,NO,,
2017,301053250201,Panel A,2,30105325,General Animal Care,,NO,,
2017,301053250201,Panel A,2,30105325,Irrigation,,NO,,
2017,301053250201,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2017,301053250201,Panel A,2,30105325,Other Specify,,NO,,
2017,301053250201,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2017,301053250201,Panel A,2,30105325,New Seed Varieties,,NO,,
2017,301053250201,Panel A,2,30105325,Fertilizer Use,,NO,,
2017,301053250201,Panel A,2,30105325,Pit Planting,,NO,,
2017,301053250201,Panel A,2,30105325,Composting,,NO,,
2017,301053250201,Panel A,2,30105325,Forestry,,NO,,
2017,301053250201,Panel A,2,30105325,Access to Credit,,NO,,
2017,301053250201,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2031,301053250223,Panel A,2,30105325,Other Specify,,NO,,
2031,301053250223,Panel A,2,30105325,Animal Diseases / Vaccination,,NO,,
2031,301053250223,Panel A,2,30105325,Access to Credit,,NO,,
2031,301053250223,Panel A,2,30105325,General Animal Care,,NO,,
2031,301053250223,Panel A,2,30105325,Fishery Production,,NO,,
2031,301053250223,Panel A,2,30105325,Growing/Selling Tobacco,,NO,,
2031,301053250223,Panel A,2,30105325,Irrigation,,NO,,
2031,301053250223,Panel A,2,30105325,Forestry,,NO,,
2031,301053250223,Panel A,2,30105325,Composting,,YES,Gov. Agricultural Extension Service,
2031,301053250223,Panel A,2,30105325,New Seed Varieties,,YES,Gov. Agricultural Extension Service,
2031,301053250223,Panel A,2,30105325,Pit Planting,,NO,,
2031,301053250223,Panel A,2,30105325,Marketing/Crop Sales,,NO,,
2031,301053250223,Panel A,2,30105325,Fertilizer Use,,NO,,
2031,301053250223,Panel A,2,30105325,Pest Control,,NO,,
2027,301053250227,Panel A,2,30105325,General Animal Care,,NO,,
