HHID,case_id,qx_type,visit,ea_id,ag_d00,ag_d01,ag_d02,ag_d03,ag_d03_os,ag_d04a,ag_d04b,ag_d05,ag_d06,ag_d10a,ag_d10b,ag_d10c,ag_d10c_os,ag_d10d,ag_d11a,ag_d11b,ag_d11c,ag_d11d,ag_d12,ag_d12_os,ag_d13a,ag_d13b,ag_d14,ag_d14_os,ag_d18a,ag_d18b,ag_d18c,ag_d18c_os,ag_d18d,ag_d19a,ag_d19b,ag_d19c,ag_d19d,ag_d20a,ag_d20b,ag_d20c,ag_d20d,ag_d20e,ag_d21,ag_d21_os,ag_d22,ag_d23,ag_d24a,ag_d24a_os,ag_d24b,ag_d24b_os,ag_d25a,ag_d25a_os,ag_d25b,ag_d25b_os,ag_d26,ag_d27,ag_d28a,ag_d28a_os,ag_d28b,ag_d28b_os,ag_d29,ag_d29_os,ag_d30,ag_d30_os,ag_d31,ag_d32,ag_d33,ag_d34a,ag_d34a_os,ag_d34b,ag_d34b_os,ag_d35,ag_d36,ag_d37a,ag_d37b,ag_d37b_os,ag_d38,ag_d39a,ag_d39a_os,ag_d39b,ag_d39c,ag_d39c_os,ag_d39d,ag_d39e,ag_d39f,ag_d39f_os,ag_d39g,ag_d39h,ag_d39h_os,ag_d39i,ag_d39j,ag_d40,ag_d41a,ag_d41a_os,ag_d41b,ag_d41c,ag_d41c_os,ag_d41d,ag_d41d_os,ag_d41e,ag_d41f,ag_d41f_os,ag_d42a,ag_d42b,ag_d42c,ag_d42d,ag_d42e,ag_d42f,ag_d42g,ag_d42h,ag_d42i,ag_d42j,ag_d42k,ag_d42l,ag_d42m,ag_d42n,ag_d42o,ag_d42p,ag_d43a,ag_d43b,ag_d43c,ag_d43d,ag_d43e,ag_d43f,ag_d43g,ag_d43h,ag_d43i,ag_d43j,ag_d43k,ag_d43l,ag_d43m,ag_d43n,ag_d43o,ag_d43p,ag_d44a,ag_d44b,ag_d44c,ag_d44d,ag_d44e,ag_d44f,ag_d44g,ag_d44h,ag_d44i,ag_d44j,ag_d44k,ag_d44l,ag_d44m,ag_d44n,ag_d44o,ag_d44p,ag_d47a,ag_d47b,ag_d47c,ag_d47d,ag_d47e,ag_d47f,ag_d47g,ag_d47h,ag_d47i,ag_d47i_os,ag_d47j,ag_d48a,ag_d48b,ag_d48c,ag_d48d,ag_d48e,ag_d48f,ag_d48g,ag_d48h,ag_d48i,ag_d48i_os,ag_d48j,ag_d49,ag_d52a,ag_d52b,ag_d52c,ag_d53a,ag_d53b,ag_d53c,ag_d54a,ag_d54b,ag_d54c,ag_d55a,ag_d55b,ag_d55c
1001,204053660046,Panel A,1,20405366,R1,1,1,Inherited,,1,,50000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,10,Ox cart,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,7,6,2,2,7,6,3,2,7,6,4,2,7,6,1,1,7,6,2,1,7,6,3,1,7,6,4,1,7,6,1,2,2,5,2,2,2,5,3,2,2,5,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,2,0,N04,,
1001,204053660046,Panel A,1,20405366,R2,1,1,Inherited,,1,,50000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,7,6,2,1,7,6,3,1,7,6,4,1,7,6,1,2,7,6,2,2,7,6,3,2,7,6,4,2,7,6,1,2,4,4,2,2,4,4,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,2,2,1,N01,N02,
1009,204053660072,Panel A,1,20405366,R3,1,2,Granted by local leaders,,1,,10000,500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,TOBACCO BURLEY,,,,,Between sandy & clay,,Fair,Low,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,25,KILOGRAM,,25,1,,,,,,,,No,,,,,,,,,,,1,1,6,5,2,1,6,5,1,1,6,5,4,1,6,5,1,1,4,5,2,1,4,5,3,1,4,5,4,1,4,5,1,1,3,4,2,1,3,7,3,1,3,4,4,1,3,7,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1009,204053660072,Panel A,1,20405366,R2,1,2,Rent short-term,,1,,,,,,,,,500,0,0,0,Rainy Season,,N1,,,,,,,,,,,,,GROUNDNUT CG7,,,,,Between sandy & clay,,Fair,Low,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,6,5,2,2,6,5,1,2,6,5,4,2,6,5,1,1,4,5,2,1,4,5,3,1,4,5,4,1,4,5,1,1,6,7,2,1,6,5,3,1,6,2,4,1,6,2,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1009,204053660072,Panel A,1,20405366,R1,1,2,Granted by local leaders,,1,,50000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,Low,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,250,5 KG BAG,,250,1,,,,,,,,No,,,,,,,,,,,1,2,6,5,2,2,6,5,1,2,6,5,4,2,6,5,1,1,6,5,2,1,6,5,3,1,6,5,4,1,6,5,1,2,5,5,2,2,5,5,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,2,2,2,N01,N02,
1011,204053660073,Panel A,1,20405366,R2,1,1,Inherited,,1,,25000,2500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Between sandy & clay,,Fair,No Erosion,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,4,5,2,2,4,5,,,,,,,,,1,3,5,5,2,3,5,5,,,,,,,,,1,4,3,5,2,4,3,5,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1011,204053660073,Panel A,1,20405366,R1,1,1,Inherited,,1,,50000,4000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,No Erosion,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,30,KILOGRAM,,30,12,,,,,,,,No,,,,,,,,,,,1,3,4,5,2,3,4,5,,,,,,,,,1,4,5,5,2,4,5,5,,,,,,,,,1,1,6,2,2,1,6,5,3,1,6,5,4,1,6,5,4,350,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1011,204053660073,Panel A,1,20405366,R3,1,1,Inherited,,1,,10000,1200,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,TOBACCO BURLEY,,,,,Sandy,,Good,No Erosion,Terrain,,,,Terraces,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,100,Bucket,,Yes,UREA,,30,KILOGRAM,,30,12,,,,,,,,No,,,,,,,,,,,1,3,4,6,2,3,6,5,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,1,3,6,7,2,3,6,7,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1017,204053660075,Panel A,1,20405366,R2,1,1,Rent short-term,,,,,,,,,,,3500,0,0,0,Rainy Season,,N2,,,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,UREA,,1,50 KG BAG,,50,1,No,,,,,,,,,,,1,4,2,5,2,4,6,5,,,,,,,,,1,2,4,5,2,6,4,5,,,,,,,,,1,1,6,7,2,1,6,4,,,,,,,,,4,200,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1017,204053660075,Panel A,1,20405366,R4,1,1,Rent short-term,,,,,,,,,,,3500,0,0,0,Rainy Season,,N4,,,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,Low,Terrain,,,,Erosion control bunds,,,,Moderate slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,UREA,,1,50 KG BAG,,50,1,No,,,,,,,,,,,1,4,2,5,2,4,6,5,,,,,,,,,1,2,4,5,2,6,4,5,,,,,,,,,1,2,6,5,2,2,6,3,,,,,,,,,4,200,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1017,204053660075,Panel A,1,20405366,R5,1,1,Rent short-term,,,,,,,,,,,3500,0,0,0,Rainy Season,,N1,,,,,,,,,,,,,GROUNDNUT CG7,,,,,Between sandy & clay,,Fair,Low,Terrain,,,,Erosion control bunds,,,,Moderate slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,2,5,2,2,6,5,,,,,,,,,1,2,4,5,2,6,4,5,,,,,,,,,1,1,5,5,2,1,5,5,3,1,5,3,,,,,3,200,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1017,204053660075,Panel A,1,20405366,R1,1,1,Rent short-term,,,,,,,,,,,3500,0,0,0,Rainy Season,,N1,,,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,UREA,,1,50 KG BAG,,50,1,No,,,,,,,,,,,1,4,2,5,2,4,6,5,,,,,,,,,1,2,4,5,2,6,4,5,,,,,,,,,1,5,6,8,2,5,6,8,,,,,,,,,7,200,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1017,204053660075,Panel A,1,20405366,R3,1,1,Rent short-term,,,,,,,,,,,3500,0,0,0,Rainy Season,,N3,,,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,1,50 KG BAG,,50,12,UREA,,1,50 KG BAG,,50,1,No,,,,,,,,,,,1,4,2,5,2,4,6,5,,,,,,,,,1,2,4,5,2,6,4,5,,,,,,,,,1,2,6,7,2,2,6,4,,,,,,,,,4,200,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1003,204053660091,Panel A,1,20405366,R2,1,1,Inherited,,1,,6000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,BEANS,,,,,Sandy,,Good,No Erosion,,,,,No erosion control,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,2007,1,Good for land,,Lack of equipment,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,6,5,2,1,6,5,3,1,6,5,4,1,6,5,1,2,6,5,2,2,6,5,3,2,6,5,4,2,6,5,1,8,4,3,2,8,4,3,3,8,4,2,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1003,204053660091,Panel A,1,20405366,R1,1,1,Inherited,,1,,10000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Clay,,Poor,Low,Terrain,,,,Terraces,,,,"Steep, hilly",No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,20,Ox cart,,Yes,23:21:0+4S/CHITOWE,,100,KILOGRAM,,100,1,UREA,,100,KILOGRAM,,100,1,No,,,,,,,,,,,1,2,6,5,2,2,6,5,3,2,6,5,4,2,6,5,1,3,6,5,2,3,6,5,3,3,6,5,4,3,6,5,1,1,5,6,2,1,5,3,3,1,5,4,,,,,2,600,2,600,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1003,204053660091,Panel A,1,20405366,R3,1,1,Inherited,,1,,5000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Sandy,,Good,No Erosion,,,,,Terraces,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,6,5,2,1,6,5,3,1,6,5,4,1,6,5,1,2,6,5,2,2,6,5,3,2,6,5,4,2,6,5,1,1,3,2,2,1,3,4,,,,,,,,,1,400,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1023,204053660100,Panel A,1,20405366,R1,1,1,Inherited,,1,,50000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Between sandy & clay,,Fair,No Erosion,,,,,No erosion control,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,50,KILOGRAM,,50,2,,,,,,,,No,,,,,,,,,,,1,7,6,3,3,7,6,3,,,,,,,,,1,6,6,3,3,6,6,3,,,,,,,,,1,2,4,5,2,2,4,5,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1013,204053660101,Panel A,1,20405366,R2,1,1,Inherited,,1,,20000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CHALIMBANA,,,,,Between sandy & clay,,Fair,No Erosion,,,,,Erosion control bunds,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,3,5,7,2,3,5,7,,,,,,,,,1,2,5,7,2,2,5,7,,,,,,,,,1,2,3,6,2,2,3,3,3,2,3,6,4,2,3,6,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1013,204053660101,Panel A,1,20405366,R1,1,1,Inherited,,1,,30000,4000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Fair,No Erosion,,,,,Erosion control bunds,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,3,5,7,2,3,5,7,,,,,,,,,1,2,5,7,2,2,5,7,,,,,,,,,1,1,5,6,2,1,5,3,,,,,,,,,2,300,3,300,0,,,0,,,,0,,0,,0,,,,,,,2,1,0,0,N01,,,0,0,0,,,
1007,204053660140,Panel A,1,20405366,R2,1,1,Inherited,,1,,20000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,TOBACCO BURLEY,,,,,Between sandy & clay,,Good,Low,Terrain,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,4,6,7,2,4,6,5,3,2,1,4,4,2,1,4,1,2,6,5,2,2,6,5,3,1,2,3,4,1,2,3,1,2,4,5,2,2,4,5,4,2,4,5,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1007,204053660140,Panel A,1,20405366,R1,1,1,Inherited,,1,,40000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,SOYABEAN,,,,Sandy,,Fair,Moderate,Terrain,,,,Erosion control bunds,,,,Slight slope,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,UREA,,1,50 KG BAG,,50,12,,,,,,,,No,,,,,,,,,,,1,4,6,7,2,4,6,5,3,2,1,4,4,2,1,4,1,2,6,5,2,2,6,5,3,1,2,3,4,1,2,3,1,1,4,4,2,1,4,2,3,1,4,4,4,1,4,4,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1007,204053660140,Panel A,1,20405366,R3,1,1,Inherited,,1,,20000,1500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Sandy,,Fair,Moderate,Terrain,,,,Erosion control bunds,,,,Slight slope,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,4,6,7,2,4,6,5,3,2,1,4,4,2,1,4,1,2,6,5,2,2,6,5,3,1,2,3,4,1,2,3,1,2,2,7,2,2,2,7,,,,,,,,,0,,0,,0,,,,,,,0,,2,200,0,,,,,,,2,0,0,0,,,,0,0,0,,,
993,204053660142,Panel A,1,20405366,R2,1,1,Inherited,,1,,100000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Good,Moderate,Terrain,,,,Erosion control bunds,,,,Moderate slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,75,KILOGRAM,,75,12,UREA,,75,KILOGRAM,,75,12,No,,,,,,,,,,,1,4,6,7,2,4,6,7,,,,,,,,,1,4,5,3,2,4,5,3,,,,,,,,,1,1,6,7,2,1,6,7,,,,,,,,,0,,0,,0,,,,,,,6,250,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
993,204053660142,Panel A,1,20405366,R1,1,1,Inherited,,1,,50000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,TOBACCO BURLEY,,,,,Between sandy & clay,,Good,Moderate,Terrain,,,,Erosion control bunds,,,,Moderate slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,Yes,23:21:0+4S/CHITOWE,,25,KILOGRAM,,25,12,UREA,,25,KILOGRAM,,25,12,No,,,,,,,,,,,1,4,6,7,2,4,6,7,,,,,,,,,1,4,5,3,2,4,5,3,,,,,,,,,1,3,6,5,2,3,6,5,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
993,204053660142,Panel A,1,20405366,R3,1,1,Inherited,,1,,25000,1250,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Between sandy & clay,,Good,Moderate,Terrain,,,,Erosion control bunds,,,,Moderate slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,4,6,7,2,4,6,7,,,,,,,,,1,4,5,3,2,4,5,3,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,0,,0,,0,,,,,,,6,250,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1005,204053660162,Panel A,1,20405366,R1,1,1,Inherited,,2,,50000,2500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Good,Low,Flooding,,,,Erosion control bunds,,Vetiver grass,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,15,Ox cart,,Yes,23:21:0+4S/CHITOWE,,3,50 KG BAG,,150,1,,,,,,,,No,,,,,,,,,,,1,3,6,4,2,3,6,4,,,,,,,,,1,2,6,4,2,2,4,4,,,,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,0,,0,,0,,,,,,,5,250,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1005,204053660162,Panel A,1,20405366,R3,1,1,Inherited,,2,,75000,3500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Sandy,,Fair,No Erosion,,,,,No erosion control,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,1,3,6,2,2,3,4,4,,,,,,,,,1,1,4,7,2,1,4,7,,,,,,,,,2,200,0,,0,,GROUNDNUT CG7,2,Pail (large),,UNSHELLED,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1005,204053660162,Panel A,1,20405366,R2,1,1,Inherited,,1,,50000,2500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Sandy,,Fair,Low,Flooding,,,,Erosion control bunds,,Vetiver grass,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,10,Ox cart,,Yes,UREA,,2,50 KG BAG,,100,1,,,,,,,,No,,,,,,,,,,,1,3,6,4,2,3,6,4,,,,,,,,,1,2,6,4,2,2,4,4,,,,,,,,,1,1,3,6,2,1,3,6,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
997,204053660205,Panel A,1,20405366,R3,1,1,Inherited,,1,,100000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,TOBACCO BURLEY,,,,,Sandy,,Fair,No Erosion,,,,,Erosion control bunds,,,,Flat,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,18,Ox cart,,Yes,23:21:0+4S/CHITOWE,,150,KILOGRAM,,150,1,CAN,,150,KILOGRAM,,150,1,No,,,,,,,,,,,1,1,4,8,2,1,4,8,3,1,4,8,,,,,1,1,5,8,2,1,5,8,3,1,5,8,,,,,1,1,1,9,2,1,1,9,3,1,1,9,4,1,1,9,2,150,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
997,204053660205,Panel A,1,20405366,R2,1,1,Inherited,,1,,50000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CHALIMBANA,,,,,Sandy,,Fair,No Erosion,,,,,Erosion control bunds,,,,Flat,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,3,6,2,1,3,6,3,1,3,6,,,,,1,1,5,5,2,1,5,5,3,1,5,5,,,,,1,1,3,7,2,1,3,7,3,1,3,7,4,1,2,5,2,150,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
997,204053660205,Panel A,1,20405366,R1,1,1,Inherited,,1,,100000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Good,No Erosion,,,,,Erosion control bunds,,,,Flat,Yes,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,17,Ox cart,,Yes,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,1,UREA,,50,KILOGRAM,,50,1,No,,,,,,,,,,,1,4,5,6,2,4,5,6,3,4,5,6,,,,,1,1,5,8,2,1,5,5,3,1,5,5,,,,,1,2,7,8,2,2,7,8,3,2,5,4,4,2,5,6,2,150,0,,0,,,0,,,,4,400,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
995,204053660211,Panel A,1,20405366,R2,1,1,Inherited,,1,,50000,3000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Between sandy & clay,,Good,No Erosion,,,,,Erosion control bunds,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,1000,Kilogram,,Yes,UREA,,2,50 KG BAG,,100,2,,,,,,,,No,,,,,,,,,,,1,2,6,2,2,2,6,2,,,,,,,,,1,4,6,3,2,4,6,3,,,,,,,,,1,1,1,4,2,1,1,4,3,1,1,4,4,1,1,4,12,70,12,70,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
995,204053660211,Panel A,1,20405366,R3,1,1,Inherited,,1,,20000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Clay,,Poor,Low,Terrain,,,,No erosion control,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,6,2,2,1,6,2,,,,,,,,,1,1,6,2,2,1,6,2,,,,,,,,,1,1,5,8,2,1,2,8,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
995,204053660211,Panel A,1,20405366,R1,1,1,Inherited,,1,,20000,2000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Clay,,Poor,Low,Terrain,,,,No erosion control,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,3,6,2,2,3,6,2,,,,,,,,,1,1,6,3,2,1,6,3,,,,,,,,,1,1,2,6,2,1,2,6,3,1,2,6,4,1,2,6,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1019,204053660216,Panel A,1,20405366,R1,1,1,Inherited,,1,,70000,3500,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE HYBRID,,,,,Clay,,Good,Low,Terrain,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,Yes,5,Ox cart,,Yes,23:21:0+4S/CHITOWE,,3,50 KG BAG,,150,2,,,,,,,,No,,,,,,,,,,,1,4,6,7,2,4,6,7,3,4,6,7,4,4,2,2,1,3,6,8,2,3,6,8,3,3,6,8,4,3,1,2,1,8,6,7,2,8,6,7,,,,,,,,,3,100,0,,0,,,0,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1019,204053660216,Panel A,1,20405366,R2,1,1,Inherited,,1,,20000,1000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,GROUNDNUT CG7,,,,,Sandy,,Fair,Low,Terrain,,,,Erosion control bunds,,,,Slight slope,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,1,6,4,2,1,6,4,3,1,6,4,4,1,2,2,1,2,6,4,2,2,6,4,3,2,6,4,4,2,1,2,1,1,3,4,2,1,3,4,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,0,0,0,,,
1015,204053660263,Panel A,1,20405366,R1,1,1,Inherited,,1,,70000,5000,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,MAIZE LOCAL,,,,,Between sandy & clay,,Fair,No Erosion,,,,,Terraces,,,,Flat,No,Rainfed/No irrigation,,,,,,,,No,Never,,,,,,Yes,No,,,,No,,,,,,,,,,,,,,,No,,,,,,,,,,,1,4,6,5,2,4,6,5,4,2,1,3,,,,,1,3,6,4,2,3,6,4,4,2,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,,,,,,0,,0,,0,,,,,,,2,0,0,0,,,,6,6,0,N03,N04,
