HHID,case_id,qx_type,visit,ea_id,hh_x01,hh_x02,hh_x03,hh_x04,hh_x05,hh_x06,hh_x07,hh_x08,hh_x09,hh_x10,hh_x11,hh_x12,hh_x13,hh_x14,hh_x15,hh_x16
2007,301030740064,Panel A,1,30103074,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2001,301030740091,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
1987,301030740104,Panel A,1,30103074,,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1999,301030740118,Panel A,1,30103074,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1991,301030740131,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1989,301030740158,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2013,301030740171,Panel A,1,30103074,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2015,301030740184,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2011,301030740198,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1995,301030740224,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2003,301030740238,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1997,301030740251,Panel A,1,30103074,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2009,301030740278,Panel A,1,30103074,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1976,301047080010,Panel B,2,30104708,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1980,301047080023,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1970,301047080037,Panel B,2,30104708,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1984,301047080062,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1978,301047080065,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1988,301047080078,Panel B,2,30104708,Yes,,,,,,,,,No,No,No,No,No,No,No
1972,301047080092,Panel B,2,30104708,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1998,301047080102,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1986,301047080119,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1992,301047080133,Panel B,2,30104708,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1982,301047080147,Panel B,2,30104708,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
1990,301047080174,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1996,301047080188,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1974,301047080229,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1968,301047080257,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
1994,301047080284,Panel B,2,30104708,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2021,301053250034,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2037,301053250101,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2045,301053250109,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2033,301053250111,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2029,301053250124,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2041,301053250136,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2043,301053250141,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2039,301053250145,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2025,301053250181,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2017,301053250201,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2031,301053250223,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2027,301053250227,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2019,301053250263,Panel A,1,30105325,Yes,,,,,,,,,No,No,No,No,No,No,No
2047,301053250266,Panel A,1,30105325,Yes,,,,,,,,,No,No,No,No,No,No,No
2035,301053250271,Panel A,1,30105325,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2023,301053250273,Panel A,1,30105325,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2024,301054480005,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2006,301054480020,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2000,301054480037,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2008,301054480065,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2004,301054480087,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2018,301054480103,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2028,301054480136,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2016,301054480152,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2014,301054480168,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2012,301054480201,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2020,301054480217,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2026,301054480234,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2010,301054480266,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2030,301054480283,Panel B,2,30105448,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2002,301054480299,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2022,301054480332,Panel B,2,30105448,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2034,301076240005,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2046,301076240010,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2038,301076240026,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2060,301076240032,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2054,301076240037,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2044,301076240044,Panel B,2,30107624,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2040,301076240048,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2056,301076240053,Panel B,2,30107624,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2036,301076240059,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2032,301076240064,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2042,301076240070,Panel B,2,30107624,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2050,301076240086,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2048,301076240091,Panel B,2,30107624,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2058,301076240102,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2052,301076240113,Panel B,2,30107624,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2065,301084010009,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2061,301084010010,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2077,301084010012,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2075,301084010037,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2067,301084010039,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2079,301084010064,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2059,301084010070,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2063,301084010099,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2071,301084010104,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2051,301084010139,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2057,301084010150,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2073,301084010167,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2069,301084010179,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2049,301084010219,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2053,301084010268,Panel A,1,30108401,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes
2055,301084010274,Panel A,1,30108401,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2082,301097240008,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2086,301097240036,Panel B,2,30109724,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2074,301097240038,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2088,301097240090,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2078,301097240117,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2068,301097240145,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2072,301097240199,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2066,301097240226,Panel B,2,30109724,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2084,301097240254,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2076,301097240308,Panel B,2,30109724,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2080,301097240335,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2062,301097240363,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2092,301097240417,Panel B,2,30109724,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2064,301097240444,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2070,301097240471,Panel B,2,30109724,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2090,301097240526,Panel B,2,30109724,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2103,302022520003,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2085,302022520008,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2087,302022520019,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2105,302022520033,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2097,302022520049,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2109,302022520088,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2081,302022520117,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2091,302022520119,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2093,302022520121,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2089,302022520126,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2111,302022520153,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2095,302022520158,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
2107,302022520173,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2083,302022520180,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
2101,302022520185,Panel A,1,30202252,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2099,302022520205,Panel A,1,30202252,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2098,302063410009,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2118,302063410019,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2116,302063410028,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2106,302063410037,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2122,302063410054,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2100,302063410063,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2094,302063410072,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2124,302063410081,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2112,302063410099,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2114,302063410107,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2110,302063410116,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2102,302063410125,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2108,302063410143,Panel B,2,30206341,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2120,302063410152,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2096,302063410161,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2104,302063410178,Panel B,2,30206341,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2119,302065720001,Panel A,1,30206572,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2113,302065720004,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2115,302065720046,Panel A,1,30206572,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2133,302065720100,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2125,302065720131,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2143,302065720152,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2131,302065720201,Panel A,1,30206572,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2127,302065720205,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2121,302065720210,Panel A,1,30206572,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2129,302065720211,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2117,302065720217,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2141,302065720221,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2137,302065720244,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2139,302065720269,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2135,302065720297,Panel A,1,30206572,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2123,302065720322,Panel A,1,30206572,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2142,302083960004,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2148,302083960021,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2128,302083960039,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2134,302083960056,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2152,302083960073,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2138,302083960090,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2140,302083960107,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2156,302083960141,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2132,302083960158,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2146,302083960175,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2154,302083960209,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2126,302083960212,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2130,302083960227,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2136,302083960295,Panel B,2,30208396,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2150,302083960312,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2144,302083960346,Panel B,2,30208396,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2153,302123070024,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2173,302123070078,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2151,302123070080,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2161,302123070110,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2145,302123070121,Panel A,1,30212307,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2171,302123070173,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2167,302123070288,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2155,302123070294,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2149,302123070300,Panel A,1,30212307,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2165,302123070319,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2159,302123070351,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2169,302123070357,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2163,302123070394,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2175,302123070422,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2157,302123070520,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2147,302123070526,Panel A,1,30212307,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2160,302124920003,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2166,302124920006,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2174,302124920012,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2182,302124920016,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2162,302124920019,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,Yes,Yes,Yes,No
2186,302124920026,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2178,302124920029,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2176,302124920032,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2180,302124920039,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2158,302124920042,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2188,302124920045,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2184,302124920052,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2164,302124920055,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2172,302124920058,Panel B,2,30212492,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2168,302124920065,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2170,302124920068,Panel B,2,30212492,Yes,,,,,,,,,Yes,No,Yes,Yes,No,Yes,No
2197,303026010023,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2187,303026010024,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2191,303026010044,Panel A,1,30302601,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2185,303026010063,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2205,303026010070,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2183,303026010120,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2207,303026010127,Panel A,1,30302601,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2201,303026010149,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2189,303026010171,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2181,303026010185,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2203,303026010204,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2177,303026010214,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2199,303026010247,Panel A,1,30302601,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2195,303026010260,Panel A,1,30302601,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2179,303026010270,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2193,303026010273,Panel A,1,30302601,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2194,303050820012,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2214,303050820019,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2220,303050820025,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2210,303050820031,Panel B,2,30305082,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2196,303050820044,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2200,303050820051,Panel B,2,30305082,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2198,303050820057,Panel B,2,30305082,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2206,303050820064,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2216,303050820077,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2212,303050820083,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2218,303050820090,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2190,303050820096,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2204,303050820109,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2202,303050820116,Panel B,2,30305082,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2192,303050820122,Panel B,2,30305082,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2208,303050820135,Panel B,2,30305082,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2219,303052770021,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2235,303052770023,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2213,303052770038,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2211,303052770049,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2227,303052770056,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2237,303052770081,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2229,303052770087,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2225,303052770089,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2239,303052770098,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2221,303052770107,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2233,303052770117,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
2215,303052770121,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2231,303052770134,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2223,303052770138,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,Yes
2217,303052770164,Panel A,1,30305277,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2209,303052770171,Panel A,1,30305277,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2243,303055800018,Panel A,1,30305580,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2245,303055800038,Panel A,1,30305580,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2263,303055800052,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No
2265,303055800069,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2271,303055800084,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2267,303055800087,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2255,303055800090,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No
2269,303055800092,Panel A,1,30305580,Yes,,,,,,,,,Yes,No,Yes,No,Yes,Yes,No
2241,303055800105,Panel A,1,30305580,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2261,303055800109,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2257,303055800113,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,Yes
2251,303055800116,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No
2259,303055800121,Panel A,1,30305580,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2247,303055800140,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2249,303055800170,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2253,303055800204,Panel A,1,30305580,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2303,303060870005,Panel A,1,30306087,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2293,303060870022,Panel A,1,30306087,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2301,303060870024,Panel A,1,30306087,Yes,,,,,,,,,Yes,No,Yes,No,No,No,No
2287,303060870031,Panel A,1,30306087,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2283,303060870035,Panel A,1,30306087,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
2273,303060870051,Panel A,1,30306087,Yes,,,,,,,,,Yes,Yes,Yes,No,No,No,No
