ea_id,com_ch0b,com_ch01,com_ch02,com_ch04,com_ch05,com_ch05_oth,com_ch06,com_ch07a,com_ch07b,com_ch07c,com_ch07d,com_ch07e,com_ch07f,com_ch07h,com_ch07i,com_ch07_oth,com_ch09,com_ch09_1a,com_ch09_1b,com_ch09_1c,com_ch09_1_oth,com_ch10,com_ch11,com_ch12,com_ch12_oth,com_ch13a,com_ch13b,com_ch13c,com_ch13_oth,com_ch14,com_ch14_oth,com_ch15
30602649,Secondary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602649,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,Yes,No,Yes,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30602650,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,Yes,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602650,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,HEALTH COMMITTEE,,no,Yes,Yes,No,No,No,No,No,0,,To be Addressed; Response Positive,Community Fundraising,,,,250000,250000,Compulsary,,Yes,Yes,No,,VILLAGE ELDERS,,
30602650,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602650,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602650,Bridge: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602650,Secondary School: Construction,yes,yes,no,,,,Yes,Yes,No,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602650,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,mp,,no,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602650,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602650,Road: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602650,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,Yes,No,No,No,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602652,Road: Maintenance,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,150000,1500000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30602652,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602652,Primary School: Construction,yes,yes,yes,OTHER (SPECIFY),LOCAL COUNCIL COMMITTEE,no,Yes,Yes,No,No,No,No,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30602652,Bridge: Construction,yes,yes,yes,mp,,no,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602652,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,Yes,Yes,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,1500000,350000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
30602652,Health Center/Clinic/Dispensary: Construction,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602653,Primary School: Construction,yes,no,no,,,,Yes,Yes,No,No,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602653,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602653,Road: Maintenance,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602653,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602653,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,Yes,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602653,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602653,Primary School: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,,,,350000,350000,Compulsary,,Yes,Yes,Yes,FOOD,GROUP VILLAGE HEADMAN,,
30602653,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602653,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,Yes,No,No,No,Yes,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,150000,150000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
30602653,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602654,Maize Mill: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602654,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,,,,11000000,1500000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30602654,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,yes
30602654,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,Yes,Yes,No,,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30602654,Primary School: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602654,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602654,Bridge: Maintenance,yes,yes,yes,mp,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602654,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602654,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,Yes,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602655,Primary School: Construction,yes,yes,no,,,,Yes,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,District/CityAssembly,masaf,,,0,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
30602655,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,,,450000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
30602655,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602655,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,No,No,No,Yes,0,,Addressed/Being Addressed,Community Fundraising,masaf,,,1500,25000,Voluntary,,Yes,No,No,,VILLAGE HEADMAN,,
30602655,Road: Construction,no,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,,,To be Addressed; Response Positive,masaf,,,,7200,0,,,No,No,No,,VILLAGE HEADMAN,,
30602655,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,Yes,Yes,Yes,0,,To be Addressed; Response Positive,District/CityAssembly,ngo,Religious Organization/Institution,,5000000,0,,,No,Yes,No,,VILLAGE RESIDENTS,,
30602655,Bridge: Maintenance,yes,yes,yes,NGO/RELIGIOUSOR INTERNATIONAL ORG,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,15000,0,,,Yes,Yes,No,,TRADITIONAL AUTHORITY,,
30602656,Agricultural/Fishery/ Livestock Extension Services,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602656,Secondary School: Construction,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602656,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602656,Road: Construction,yes,yes,yes,mp,,no,Yes,No,No,No,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602656,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,no,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602656,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602656,Primary School: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,ngo,,,95000000,1275000,Voluntary,,Yes,Yes,No,,TRADITIONAL AUTHORITY,,
30602656,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,Yes,Yes,No,No,No,No,Yes,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602657,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602657,Primary School: Construction,yes,yes,yes,DISTRICT ASSEMBLY,,yes,Yes,No,No,No,No,Yes,Yes,0,,Addressed/Being Addressed,District/CityAssembly,,,,10500000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
30602657,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,ngo,,,,1500000,350000,Compulsary,,Yes,Yes,No,,GROUP VILLAGE HEADMAN,,
30602657,Road: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30602658,Road: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602658,Other (Specify),yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602658,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602658,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602658,Orphanage: Construction/ Maintenance/Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,,,,,,,,,,,,No,No,No,,,,
30602658,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,Yes,Yes,No,No,No,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602658,Primary School: Construction,yes,yes,yes,mp,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602658,Bridge: Maintenance,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,Yes,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602658,Agricultural/Fishery/ Livestock Extension Services,yes,yes,no,,,,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602658,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,no,Yes,Yes,No,No,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602659,Secondary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602659,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602659,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,SCHOOL COMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602659,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602659,Road: Maintenance,yes,yes,yes,DISTRICT ASSEMBLY,,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30602659,Agricultural/Fishery/ Livestock Extension Services,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,0,0,,,No,Yes,No,,VILLAGE RESIDENTS,,
30602660,Bridge: Construction,yes,no,yes,GROUP VILLAGE HEADMAN,,no,Yes,No,No,No,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30602660,Bridge: Maintenance,yes,no,no,,,,Yes,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,Religious Organization/Institution,District/CityAssembly,Community Fundraising,,800000,0,,,No,No,No,,TRADITIONAL AUTHORITY,,
30602660,Primary School: Construction,no,yes,yes,DISTRICT ASSEMBLY,,yes,Yes,No,No,No,Yes,No,No,1,brought sand soil,Addressed/Being Addressed,District/CityAssembly,,,,550000,0,,,No,Yes,No,,GROUP VILLAGE HEADMAN,,
30602660,Public Transportation: Initiation/Improvement,yes,no,yes,GROUP VILLAGE HEADMAN,,yes,No,No,Yes,Yes,Yes,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,150000,150000,Compulsary,,No,No,No,,OTHER (SPECIFY),COMMUNITY,
30602660,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,Yes,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,65000,15000,Voluntary,,No,No,No,,GROUP VILLAGE HEADMAN,,
30701663,Primary School: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,Yes,Yes,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,,,7500000,0,,,Yes,Yes,No,,VILLAGE HEADMAN,,
30701663,Road: Maintenance,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,No,Yes,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,Central Government,,9999,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30701663,Health Center/Clinic/Dispensary: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,Yes,Yes,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30701663,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30701663,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,Yes,Yes,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30702664,Law Enforcement: Initiation/ Improvement,no,yes,no,,,,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30702664,Agricultural/Fishery/ Livestock Extension Services,yes,yes,no,,,,No,No,No,No,No,No,No,1,Contacted Agriculture Development Officer,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30702664,Primary School: Maintenance/Improvement,yes,yes,no,,,,Yes,No,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703665,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,No,No,No,,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703665,Road: Maintenance,no,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,FOREIGN GOVERNMENT,240000,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30703665,Other (Specify),no,yes,no,,,,Yes,No,No,No,No,No,No,,,Addressed/Being Addressed,masaf,,,,3138000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30703665,Primary School: Construction,no,yes,no,,,,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,District/CityAssembly,,,,4176583,195000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30703665,Primary School: Maintenance/Improvement,no,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,Yes,No,No,No,No,0,,Addressed/Being Addressed,masaf,District/CityAssembly,Community Fundraising,,30000,10000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30703665,Bridge: Construction,no,yes,no,,,,No,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703665,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703666,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30703666,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,Yes,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703666,Other (Specify),yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,No,No,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,3000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30703666,Health Center/Clinic/Dispensary: Construction,yes,yes,no,,,,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30703666,Law Enforcement: Initiation/ Improvement,yes,yes,no,,,,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30703666,Primary School: Construction,yes,yes,no,,,,Yes,Yes,No,No,No,No,Yes,0,,Addressed/Being Addressed,Religious Organization/Institution,,,,14000000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30703666,Bridge: Construction,yes,yes,no,,,,No,No,No,No,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30704667,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,Yes,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30704667,Bridge: Construction,yes,no,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,Yes,Yes,No,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30704667,Primary School: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,no,No,No,No,Yes,Yes,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30704667,Road: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30704667,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,No,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,750000,750000,Compulsary,,Yes,No,No,,VILLAGE RESIDENTS,,
30704667,Bridge: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30704667,Community Based Child Care Center/Nursery: Initiation/ Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,26500,26500,Compulsary,,Yes,No,No,,VILLAGE RESIDENTS,,
30704667,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,Yes,No,Yes,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30704667,Law Enforcement: Initiation/ Improvement,no,yes,yes,OTHER (SPECIFY),SCHOOL COMMITTEE,yes,No,No,No,No,No,No,No,0,,,,,,,,,,,No,No,No,,,,no
30704667,Road: Maintenance,yes,yes,yes,VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,COMMUNITY FUNDRAISING,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30704667,Maize Mill: Construction/ Maintenance/Improvement,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,No,No,No,No,1,Requested a Business Person to Establish a Maize mill ,Addressed/Being Addressed,Other (Specify),,,PRIVATE BUSINESS,0,0,,,No,No,No,,NO PROJECT COMMITTEE,,
30704667,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE HEADMAN,,yes,No,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30705668,Law Enforcement: Initiation/ Improvement,no,yes,no,,,,Yes,No,No,No,No,No,No,1,Set Up Local Council By-Laws,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30705668,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,Yes,No,No,Yes,No,Yes,No,0,,Addressed/Being Addressed,Central Government,,,,3455000,0,,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30705668,Bridge: Construction,yes,yes,no,,,,Yes,No,No,Yes,No,Yes,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30705668,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,,,,45000,45000,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30705668,Primary School: Construction,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,No,No,Yes,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30705669,Law Enforcement: Initiation/ Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,Yes,No,No,Yes,Yes,No,0,,Addressed/Being Addressed,Community Fundraising,District/CityAssembly,,,50000,150000,Voluntary,,Yes,No,No,,VILLAGE ELDERS,,
30705669,Health Center/Clinic/Dispensary: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,No,No,No,Yes,Yes,No,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30706670,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,No,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30706670,Primary School: Maintenance/Improvement,yes,yes,yes,SCHOOL COMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,45000,45000,Compulsary,,Yes,Yes,Yes,FOOD,VILLAGE RESIDENTS,,
30706670,Bridge: Construction,yes,yes,yes,VILLAGE DEVELOPMENTCOMMITTEE,,yes,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,8200,8200,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30706670,Law Enforcement: Initiation/ Improvement,yes,yes,no,,,,No,No,No,No,No,No,No,1,Set Up Local Council By-Laws,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30706671,Bridge: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,No,No,No,1,Mobilise Financial Support,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30706671,Piped Water/Boreholes/Wells: Construction,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,Yes,No,No,No,0,,Not Addressed; Attempts Failed,,,,,,,,,No,No,No,,,,
30706671,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,No,No,No,No,No,,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30706671,Law Enforcement: Initiation/ Improvement,yes,yes,yes,GROUP VILLAGE HEADMAN,,yes,No,No,No,No,No,No,No,1,Set Up Local Council By-Laws,Addressed/Being Addressed,Other (Specify),,,LOCAL COUNCIL LEADERSHIP,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30706671,Road: Construction,no,yes,yes,GROUP VILLAGE HEADMAN,,yes,Yes,No,Yes,Yes,No,No,No,0,,Addressed/Being Addressed,Other (Specify),,,FOREIGN ORGANIZATIONS,52800,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
30707672,Bridge: Construction,yes,yes,no,,,,Yes,No,No,Yes,Yes,No,No,0,,Not Addressed; Response Pending,,,,,,,,,No,No,No,,,,
30707672,Piped Water/Boreholes/Wells: Maintenance/Improvement,yes,yes,no,,,,Yes,Yes,No,No,No,No,No,0,,Addressed/Being Addressed,Community Fundraising,,,,49650,49650,Compulsary,,Yes,Yes,No,,VILLAGE RESIDENTS,,
30707672,Piped Water/Boreholes/Wells: Construction,yes,yes,no,,,,No,No,Yes,Yes,No,Yes,Yes,0,,Promised but Not Addressed,,,,,,,,,No,No,No,,,,
30707672,Law Enforcement: Initiation/ Improvement,no,yes,no,,,,Yes,No,No,No,No,No,No,1,Set Up Local Council By-Laws,Addressed/Being Addressed,Other (Specify),,,N/A,0,0,,,Yes,No,No,,VILLAGE RESIDENTS,,
