case_id,hhid,gardenid,plotid,ag_o01,ag_o01a,ag_o03_2a,ag_o03_2b,ag_o03_2c,ag_o04a,ag_o04b,ag_o04b_oth,ag_o04c,ag_o05e,ag_o05e_oth,ag_o06,ag_o06a,ag_o07
206013760118,fde74b3f0f564040a4b122c17823fecf,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,1.12,,,10,3,Mostly Clear / Mostly Sunny
206023780029,85f74cc287ed4ed98f1456f25024566c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.54,,,11,3,Clear/Sunny
206023780074,209c506f9ace49bf80f357be7befc77f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.83,,,7,3,Completely Cloudy
206023780118,f3f6724e957642ecb2515f4672e14b73,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.84,,,8,3,Mostly Cloudy / Considerable Cloudiness
206023790054,c8b864a20e094677b331fdc1fc8d51bb,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,2.03,,,11,3,Mostly Clear / Mostly Sunny
206023790054,c8b864a20e094677b331fdc1fc8d51bb,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,.15,acre,,.16,,,12,3,Mostly Clear / Mostly Sunny
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,1.87,,,10,3,Mostly Clear / Mostly Sunny
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,TG01,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,1.06,,,11,3,Mostly Clear / Mostly Sunny
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,1,acre,,2.29,,,11,3,Mostly Clear / Mostly Sunny
206023790108,5ef8da0364dd4e2f849d4c139b5ac580,TG04,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG04,.5,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
206023790126,105ea3acc4a248788b4abcaefdbead41,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.66,,,6,3,Partly Cloudy / Partly Sunny
206023790126,105ea3acc4a248788b4abcaefdbead41,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,2,acre,,2.24,,,6,3,Partly Cloudy / Partly Sunny
206023790163,9ea2a2059f0a4448ba4bb3940408ac5a,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,2,acre,,2.84,,,7,3,Partly Cloudy / Partly Sunny
206023790181,97294ae2dbcd4ede87aa1a65ff52187f,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,2.65,,,12,3,Clear/Sunny
206023790235,0f79e324058d4b0eafeb0c04a4cea490,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.33,,,7,3,Partly Cloudy / Partly Sunny
206023790271,47a08b2ed08f4001a217d265d8044506,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.54,,,11,3,Mostly Clear / Mostly Sunny
206023790307,8182a6c044cf40c4889e2d75c749ba36,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.09,,,12,3,Mostly Cloudy / Considerable Cloudiness
206023790325,f777405f5e2c4621ba7b21a358d7676d,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,1,acre,,.2,,,7,3,Partly Cloudy / Partly Sunny
206023790379,32d24cc2ee7f4abfa511aec8b2cd0436,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,.93,,,12,3,Clear/Sunny
206023800150,8be61236f18746ec8c1af97ff41d8310,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.41,,,9,3,Partly Cloudy / Partly Sunny
206033820017,d9ec54aa431a426e922d4ae497123d1e,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.29,,,11,3,Clear/Sunny
206033820052,2cb5586f24724915a7ca970e86533274,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.59,,,10,3,Mostly Cloudy / Considerable Cloudiness
206033830009,da4a6aa4c2f543ab824e36dbf1c8d65d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.73,,,11,3,Clear/Sunny
206033830200,3ce7649b78694d2787f1331d589765fa,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.59,,,12,3,Clear/Sunny
206033840146,4dd24cd327dc44fd91123d541525932b,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.23,,,10,3,Partly Cloudy / Partly Sunny
206033840177,e8b9b90cf8d7428996cc3973b558ac83,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.22,,,10,3,Partly Cloudy / Partly Sunny
206033860023,49a0fe2c49f84f0ba07c54adc2266a30,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.43,,,10,3,Partly Cloudy / Partly Sunny
206033860045,5819e212991943bbb0d5870abf3b0b66,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.79,,,11,3,Partly Cloudy / Partly Sunny
206033860129,5bb1bca99a6e49a2b0bc2007518ae8e1,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.57,,,12,3,Partly Cloudy / Partly Sunny
206033860192,62aff334c0854b0fbe400faf069431ea,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.71,,,10,3,Partly Cloudy / Partly Sunny
206033870030,3fe8329621c04bc186d551afdd893be7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.33,,,12,3,Clear/Sunny
206033870090,e2d53500a87a411193b283c0df4c6701,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.62,,,11,3,Clear/Sunny
206033870152,3302c11749ae4280abe44f4e9de5ac28,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.13,,,10,3,Mostly Clear / Mostly Sunny
206033870182,390bd4a35b344f7a9d90c3b039381652,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5600000000000001,,,11,3,Clear/Sunny
206033870212,0a86d6f30c914027829e7a5aebe2e1e3,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.85,,,11,3,Clear/Sunny
206033870395,a5aed1c1bbed405da4fe91b8757dbd51,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2.5,acre,,3.45,,,11,3,Clear/Sunny
206033870516,968bd30017304752acad1ed151bac6b6,RG04,T01,yes,RAINY SEASON GARDENS,RG04,.,.,1,acre,,.98,,,11,3,Partly Cloudy / Partly Sunny
206033870636,b51d6b74ac6e46c1a35b21ce9e4bd764,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.6,acre,,.89,,,11,3,Clear/Sunny
206033880146,be571bf0671144439dbbda874a14a051,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.4,acre,,.06,,,7,3,Clear/Sunny
206053920319,9c2a596fbf20429aa4611ce8539f11ed,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.48,acre,,.48,,,9,3,Clear/Sunny
206063940009,348064e8775847c3b0d88e51d5f45644,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.09,,,12,3,Partly Cloudy / Partly Sunny
206063940022,fe6de20c7b574953b01ecfecb2aa4ecc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.08,,,11,3,Partly Cloudy / Partly Sunny
206063940035,c032c1817abb475988fe97f867e4d4f0,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.32,,,9,3,Partly Cloudy / Partly Sunny
206063940048,aa82f9c7166540478db647a01e69fb18,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,1.15,,,10,3,Partly Cloudy / Partly Sunny
206063950018,2b9a39e8cf79419896101eef46d1588b,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,2.27,,,12,3,Partly Cloudy / Partly Sunny
206063950196,20a7ecff92dd42fdbcc9872f6c5982d1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.73,,,5,3,Mostly Cloudy / Considerable Cloudiness
206063950231,07ddf6da55624c37a2e04c32f2f7020d,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.28,,,7,3,Mostly Cloudy / Considerable Cloudiness
206063950267,49fb6f8e5fa1420796771d931f2797c8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.51,,,13,3,Clear/Sunny
206073960040,60cf0b2bd5dd4307a9d88cbf1682f474,TG01,,no,,,,,,,,,,,,,
206073960132,daee2d354083446799252a01b7b2b9f6,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.45,,,10,3,Completely Cloudy
206073960147,7d496ba5548645eb88fbef4956380fea,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.17,,,10,3,Completely Cloudy
206073960162,1e91c73da7b645389a971881fb46e907,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.38,,,11,3,Completely Cloudy
206083980013,171199f8e2db41059e33d89c69f43d5a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.68,,,11,3,Partly Cloudy / Partly Sunny
206083980080,bbef9a4480df434ab82ec6c9c53425d6,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.71,,,10,3,Mostly Cloudy / Considerable Cloudiness
206093990033,ab0887baf14449d1bb49123f678eef06,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.2,,,10,3,Partly Cloudy / Partly Sunny
206093990049,d4fe07d7323c492ba62a02defb982f5d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.88,,,8,3,Partly Cloudy / Partly Sunny
206093990049,d4fe07d7323c492ba62a02defb982f5d,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.11,,,12,3,Partly Cloudy / Partly Sunny
206093990099,c86e5435b990408b89feb124055d0d98,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.54,,,12,3,Partly Cloudy / Partly Sunny
206093990165,808f8fbce3334c25bfdfbefd5790a876,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.72,,,12,3,Mostly Clear / Mostly Sunny
206093990181,95a3c33067f24d5ca8f687a36cdcc676,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.35,,,10,3,Partly Cloudy / Partly Sunny
206114020046,98701b3f97134a58a9c8b5ecaf98c4d7,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.25,acre,,.03,,,12,3,Mostly Clear / Mostly Sunny
206114020226,4f2febfdc9e5443184978be1f01d6aa8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.3,acre,,.01,,,11,3,Partly Cloudy / Partly Sunny
206124030075,1ed85b566a194e9498f3221258213cab,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.51,,,10,3,Mostly Clear / Mostly Sunny
206124030150,44b60b026d4e4d93b955cf159ee7cdaf,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.58,,,11,3,Clear/Sunny
206124030251,9d2a188d4fb244ec898c885d23269bcd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.34,,,12,4,Clear/Sunny
206124030327,71814fef3f4347ec8ce08a6af856e552,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,1.19,,,11,3,Clear/Sunny
206124030377,1ef958bcd5d9490da5f862d73af12b19,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.5,acre,,.18,,,11,3,Clear/Sunny
206124030476,75bc01f6388b4a2bad0cceb020c6e2e8,TG01,,no,,,,,,,,,,,,,
206144050112,f04d7db795c842bfb46ded2960de76fd,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,3,acre,,3.76,,,10,3,Clear/Sunny
206144060019,fa13d1e40d8b48a0a2dd8fc7861f236e,RG03,T01,yes,RAINY SEASON GARDENS,RG03,.,.,.5,acre,,.45,,,11,3,Partly Cloudy / Partly Sunny
206144060040,f34c09e77e1942eeb6760d3700d3350c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.4,,,11,3,Partly Cloudy / Partly Sunny
206144060166,dd6ce0237faf405998034db62c50884d,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,1,acre,,.86,,,8,3,Clear/Sunny
206154070029,d618f1a3b2544087b60cc211691e7837,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.27,,,11,3,Clear/Sunny
206154070062,a4652ffdebe5499a8c463a4ac7fc66c8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,3.01,,,10,3,Partly Cloudy / Partly Sunny
206154070185,fdf43060cab146cb8533e12f9c7bed74,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.22,,,12,3,Clear/Sunny
206154100198,54e2d483d3f74f3ab9772e99f9fa8e97,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.48,,,9,3,Clear/Sunny
207014110241,37ce35bad5d34639944839a21a59e838,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.14,,,11,3,Partly Cloudy / Partly Sunny
207014110269,112a409dfa844d55a408c34106f16fa6,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,.5,acre,,.18,,,10,3,Partly Cloudy / Partly Sunny
207014110298,d1a624753e104212a054d2873743796d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2.5,acre,,1.68,,,11,3,Partly Cloudy / Partly Sunny
207014110326,419026993b984b76933af2d62de3639c,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.35,,,9,3,Partly Cloudy / Partly Sunny
207014110383,ec22f0e0186946b1a40597ccf0002ff0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.4,acre,,.02,,,8,3,Clear/Sunny
207024130016,6512cfb311cd4dad83f077ca67a92472,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.05,,,11,3,Clear/Sunny
207024130036,e630c9205007437496e8b1af8f12689f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.57,,,9,3,Clear/Sunny
207024130056,1c23984449dc496b93d6e8c756b9c745,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.04,,,12,3,Clear/Sunny
207024130096,c7aece02cd8443859fdebce823345faf,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,5.67,,,11,3,Partly Cloudy / Partly Sunny
207024130116,237c35def50442e985af7d1fd2691a6d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,.87,,,10,3,Partly Cloudy / Partly Sunny
207024130156,f4b4314256cf4477951005741f661056,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2.5,acre,,3.85,,,10,3,Partly Cloudy / Partly Sunny
207024130197,847a2cc2337c4d84874badda5f8d5b64,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.98,,,11,3,Clear/Sunny
207024130237,e003725b609248c7ac70f03a89929c84,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,2.74,,,12,3,Partly Cloudy / Partly Sunny
207024130237,e003725b609248c7ac70f03a89929c84,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.74,,,11,3,Partly Cloudy / Partly Sunny
207024140074,4866162e5f0b44b4a1df7c52e4f94393,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.07,,,6,3,Clear/Sunny
207024140125,c855ae492d8740ffb86b156fd1444326,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,2.94,,,12,3,Clear/Sunny
207024140149,95e1bf239e274348bb4c14355c9eac8e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.86,,,12,3,Clear/Sunny
207024140174,2bcdc391cbf94b0ea204491a58cc3fa4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,3.44,,,12,3,Clear/Sunny
207024140225,6b3cbc6c838744468dc22935d35f4c32,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.32,,,11,3,Mostly Clear / Mostly Sunny
207024140249,9771307469c5443586e92aca26acdf34,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1.5,acre,,1.11,,,10,3,Mostly Clear / Mostly Sunny
207024140274,d81c27082be94ac78c80c792ee2fe08f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.6,,,6,3,Clear/Sunny
207024140325,1b322bdfd5214b5caf4b14ea65866a94,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.9,,,11,3,Clear/Sunny
207024140349,9d90111099da4f7fa4fdc9934d6d698e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.29,,,10,3,Clear/Sunny
207024140374,ba129c5277dd429a89407de7bc27feb2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.07,,,12,3,Clear/Sunny
207024140448,97a46aa2ad68407c93cea121b95fc1d4,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.5,acre,,.3,,,7,3,Clear/Sunny
207024140448,97a46aa2ad68407c93cea121b95fc1d4,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1.5,acre,,1.59,,,6,3,Clear/Sunny
207024140473,7c2685a53dfc45ed8b64fe577bfabd6f,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,1.44,,,12,3,Mostly Clear / Mostly Sunny
207024140473,7c2685a53dfc45ed8b64fe577bfabd6f,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,.46,,,10,3,Mostly Clear / Mostly Sunny
207024140522,c64d62c8e24a461fb43dbc24e0c66db0,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,1.03,,,11,3,Mostly Clear / Mostly Sunny
207024150117,0854d5f06d62499b868dc06098e1434f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.83,,,10,3,Clear/Sunny
207024150136,e5df7c3caa2f4b018c8d1b8baf0e9718,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.36,,,12,3,Clear/Sunny
207024150176,e904339ed8a74247a864e84785a3a510,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.54,,,11,3,Partly Cloudy / Partly Sunny
207024150195,8fe3794277a241d0af5c6e00158ba94a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.12,,,9,3,Partly Cloudy / Partly Sunny
207024150215,fa78a0ca419341608938a5f8c4748b1f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.14,,,10,3,Partly Cloudy / Partly Sunny
207024150235,242a67175eae400bb1243087bd4baae1,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.31,,,10,3,Partly Cloudy / Partly Sunny
207024170162,727383bcc0494b51aa9cb4eb0b572c31,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.89,,,11,3,Clear/Sunny
207024170192,fc2bb1e4870a46deb2b9a7f4d3222bf6,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.4,acre,,.53,,,10,3,Clear/Sunny
207024170253,f09865ca86824e53bf16054117b98f4a,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.98,,,11,3,Partly Cloudy / Partly Sunny
207024170283,0d6f5631fa3f4d12aa0536c4cb70574f,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.68,,,10,3,Partly Cloudy / Partly Sunny
207024170314,15afb3add47a49eeb7705cd951f51faf,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.73,,,12,3,Partly Cloudy / Partly Sunny
207024170314,15afb3add47a49eeb7705cd951f51faf,RG02,T02,yes,RAINY SEASON GARDENS,RG02,.,.,2,acre,,.76,,,11,3,Partly Cloudy / Partly Sunny
207024170466,b00b0db6d1484016a8ec9c2164c620a5,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,1.34,,,12,3,Clear/Sunny
207034180018,e723e1167dda4e9cb75211828f5aaf07,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.53,,,6,3,Mostly Cloudy / Considerable Cloudiness
207034180109,49c79e918eb4465ab54a8d49b8ab6b70,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.25,acre,,.06,,,5,3,Completely Cloudy
207034180127,80f41fc353e149a08652156d4272156e,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5,,,11,3,Clear/Sunny
207034180181,91c89598600c4a84ac9fe9da794ded42,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.15,,,11,3,Mostly Cloudy / Considerable Cloudiness
207034180181,91c89598600c4a84ac9fe9da794ded42,TG02,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,1.06,,,12,3,Mostly Cloudy / Considerable Cloudiness
207034180236,044e36aeb2cd4a1fb3521e1e79eaee84,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.01,,,5,3,Mostly Cloudy / Considerable Cloudiness
207034180308,7a31dba9b4fb4d4eb13b19ef0a50a3c3,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.68,,,10,3,Mostly Cloudy / Considerable Cloudiness
207034180326,0d373ff3b8ce4ff7af401f6b5aad8c82,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.11,,,11,3,Clear/Sunny
207034180380,aaf581b839804e8bbdc8ed7439ba5b36,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.41,,,5,3,Completely Cloudy
207034190241,f6e57bd54cd54dd1bd0a3a9324bd3665,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.79,,,12,3,Clear/Sunny
207034190261,a09c015d7ab249f6972b285877e2faa8,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.11,,,9,3,Completely Cloudy
207034190301,0eaf450698a04709a2eeaed1d453b6dc,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.57,,,11,3,Completely Cloudy
207034210121,bc6a200d59d64dcf8694c6001f8ebe89,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.31,,,8,3,Partly Cloudy / Partly Sunny
207034210148,8c90d339721d42c2bc931398a6db91f6,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,2,acre,,2.52,,,10,3,Partly Cloudy / Partly Sunny
207034220027,fb25ca6c164a47c990344b6e8a712fe5,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.75,acre,,.78,,,12,3,Partly Cloudy / Partly Sunny
207034220046,3b519f33b4174275a0cb64fee8da38ad,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.84,,,11,3,Clear/Sunny
207034220046,3b519f33b4174275a0cb64fee8da38ad,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,1.07,,,12,3,Clear/Sunny
207034220055,c49d3080b6ce4985aedd32deacdc5f93,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,2,acre,,2.06,,,12,3,Clear/Sunny
207034220064,89af08378d3a46b2902bdd8d8d8228b3,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,2,acre,,3.16,,,6,3,Clear/Sunny
207034220064,89af08378d3a46b2902bdd8d8d8228b3,TG02,T02,yes,TREE/PERMANENT CROP GARDENS,.,.,TG02,1,acre,,1.5,,,10,3,Clear/Sunny
207034220064,89af08378d3a46b2902bdd8d8d8228b3,TG03,T03,yes,TREE/PERMANENT CROP GARDENS,.,.,TG03,.75,acre,,.44,,,11,3,Mostly Clear / Mostly Sunny
207034220064,89af08378d3a46b2902bdd8d8d8228b3,TG04,T04,yes,TREE/PERMANENT CROP GARDENS,.,.,TG04,3,acre,,.42,,,11,3,Clear/Sunny
207034220083,e2283e2a924348b89bdf84180934d19d,DG01,T02,yes,DIMBA SEASON  GARDENS,.,DG01,.,.15,acre,,.18,,,11,3,Clear/Sunny
207034220083,e2283e2a924348b89bdf84180934d19d,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.25,,,12,3,Clear/Sunny
207034220092,8ffac631a40f4cb6b0427f3301ace067,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.8,,,8,3,Clear/Sunny
207034220120,8f622d7fe6df4bc1831c956a95ebcf05,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1,acre,,.49,,,5,3,Partly Cloudy / Partly Sunny
207034220129,969b9dd1da1546ff9db55a1ae9ff8dd2,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.46,,,12,3,Clear/Sunny
207034220129,969b9dd1da1546ff9db55a1ae9ff8dd2,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,.5,,,12,3,Clear/Sunny
207034220138,fafce73f3a934bbeb841999950722264,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.62,,,11,3,Clear/Sunny
207034220156,074ce2055c0142908edf1fcb26209e9e,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,.5,acre,,.14,,,8,3,Clear/Sunny
207034220165,ba23e57e6009440291a89bfc39916608,DG01,T01,yes,DIMBA SEASON  GARDENS,.,DG01,.,.5,acre,,.25,,,9,3,Clear/Sunny
207034220165,ba23e57e6009440291a89bfc39916608,RG02,T01,yes,RAINY SEASON GARDENS,RG02,.,.,1.5,acre,,1.65,,,12,3,Clear/Sunny
207034220165,ba23e57e6009440291a89bfc39916608,TG01,T01,yes,TREE/PERMANENT CROP GARDENS,.,.,TG01,1,acre,,.91,,,12,3,Clear/Sunny
207034220174,66ddddad2607410a922bcc3946aa70a9,RG01,T01,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,1.26,,,5,3,Partly Cloudy / Partly Sunny
207034220174,66ddddad2607410a922bcc3946aa70a9,RG01,T02,yes,RAINY SEASON GARDENS,RG01,.,.,1,acre,,.26,,,5,3,Partly Cloudy / Partly Sunny
207034220174,66ddddad2607410a922bcc3946aa70a9,RG01,T03,yes,RAINY SEASON GARDENS,RG01,.,.,.5,acre,,1.26,,,5,3,Partly Cloudy / Partly Sunny
207034220174,66ddddad2607410a922bcc3946aa70a9,RG03,T04,yes,RAINY SEASON GARDENS,RG03,.,.,1,acre,,.28,,,5,3,Partly Cloudy / Partly Sunny
