case_id,hhid,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
207054310117,2e4b48f350394327a1cb979b44c11978,1,"""STATIONARY SUPPLIER """,47,1,,2,1,,0,0,,,January,2015,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,low,low,Lack of credit,,,Yes,,,,,1,28,15,6,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,80000,,,34000,94000,,,22000,0,0,0,1500,8000,0,0,0,
207054310177,6d9b5fba29ac4a84a90d03e2666242ad,1,TEA ROOM,56,1,,1,1,,0,0,,,July,2000,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,low,NOT OPERATE,Not profitable,,,No,no,Not profitable,,,1,12,5,5,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,,,,,9000,15000,0,0,0,0,0,0,0,
207054310238,cc085b3857674c59a55afd562a7394a1,1,RESTAURANT,56,1,,1,1,,0,0,,,December,2010,Proceeds from another business,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,low,NOT OPERATE,Lack of cash,,,Yes,,,,,1,6,12,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,8000,15000,,,10000,5000,0,0,0,0,0,0,0,
207054310482,2b6aaf586afd4cd68910c2ecd67ee340,1,Selling  Sweet Potato,47,1,,1,1,,0,0,,,February,2016,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,low,,Seasonal work,,,Yes,,,,,1,28,4,10,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,1000,3500,,,36000,2000,2500,6000,0,0,0,0,1500,CUSTOM DUES
207064320009,193808bf87724b7b8d49f73052da5b77,1,SELLING GRASS,47,1,,1,1,,0,0,,,June,2015,No start-up capital,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Seasonal work,,,No,yes,,,,1,8,4,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4000,3500,4000,,,,,1000,0,0,0,0,0,0,0,0,
207064320026,00e88f5314064fd59eefe1c0b9dbcb17,1,Selling  empty sacks,47,1,,2,1,,0,0,,,April,2015,Savings club,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,average,average,average,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,15,6,3,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,58000,,,35000,58000,,,15000,25000,0,5000,0,0,0,0,0,
207064320044,d537d5d2ebfe4b8a8e25482e0e5a2aad,1,MINSHOP,47,1,,1,1,,0,0,,,July,2015,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,1,6,4,5,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,27000,,,,,3500,2400,5000,0,15000,1000,0,0,0,0,0,
207064320053,12ec8df592304375b7cbb02a8fe23627,1,MALAMBE JUICE MAKING,11,2,,2,2,,0,0,,,June,2016,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,No,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,500,700,0,0,0,3000,1000,0,0,
207064320062,9f1305e130b74da3baa67909386608e0,1,Carpenter,16,1,,1,1,,0,0,,,September,1979,No start-up capital,,,Mobile,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Not profitable,,,Yes,,,,,1,3,11,6,,,,,,,,,,,,,,,,,,,,,2,1,11,5000,0,,,,0,,,,21000,21000,21000,,,,,21000,0,0,0,0,0,0,0,0,
207064320080,30f2ba80c8be47c18386ff5823177e77,1,Selling  maize,47,1,,2,1,,0,0,,,November,2014,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,20,8,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,,,35000,60000,,,10000,2500,0,0,0,0,0,0,1000,UNSPECIFIED FEES
207064320108,54993aaf04a84ede9f1a59acafba430f,1,KUGULA NDI KUGULITSA MBEU,47,1,,1,1,,3,0,About 25%,,March,2013,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Seasonal work,,,Yes,,,,,1,18,15,5,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,0,0,,,,,8000,0,0,0,0,0,0,0,0,
207064320116,143c8ddd0c9a497e97ed6bbcec0b2991,1,bicycle repai,49,1,,1,1,,0,0,,,December,2010,Own-savings from non-agriculture,,,Roadside,,,,Othersmall businesses,Traders,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Not profitable,Lack of cash,,Yes,,,,,1,31,12,11,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1200,1000,2000,,,,,2000,0,0,0,0,0,0,0,0,
207064320125,e14435aacc694226b2ed404d054a6160,1,Baking  Mandansi,10,1,,1,1,,0,0,,,August,2015,Own-savings from non-agriculture,,,Roadside,,,,Final consumers,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,15,8,4,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,13000,,,8000,13000,,,5000,3500,0,0,0,0,0,0,0,
207064320142,83d34cf92d554738b49d4fa5de9a3d6b,1,SELLING PETROL,47,1,,2,1,,0,0,,,January,2008,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,1,6,4,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,,,10000,15000,20000,0,20000,5000,0,0,0,0,0,
207064320142,83d34cf92d554738b49d4fa5de9a3d6b,2,HAIR SALOON,96,2,,2,2,,0,0,,,December,2009,Sale of assets owned,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,2,6,3,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,2000,4000,,,,,5000,2000,2500,400,0,0,0,0,0,
207064320168,6c787c981bce4fc6ab4ad19cbbab67f6,1,Selling  Second hand Clothes,47,1,,2,1,,0,0,,,August,2015,Loan from money lender,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,20,6,6,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,98000,65000,120000,,,,,20000,0,0,2500,0,0,0,0,1000,UNSPECIFIED FEES
207064320185,355936237b8d455db44893c5d6fa259e,1,BUTCHERY,47,1,,1,1,,0,0,,,March,2011,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,1,10,5,10,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,,,,,10000,15000,20000,0,10000,1000,0,0,0,0,0,
207064330204,dfcb00ab10d24f698f4f05c13b6a4c44,1,curving mtondo,2,1,,2,1,,0,0,,,June,2013,No start-up capital,,,Mobile,,,,Final consumers,,,no,no,no,no,yes,Forest/wild park reserve,,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,NOT OPERATE,,,,,,Not profitable,Seasonal work,,Yes,,,,,1,6,5,7,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,,,2000,2500,5000,1300,18000,0,0,0,0,0,600,UNSPECIFIED FEES
207204340029,ab04801d0c304c8d9b9847efd92646d1,1,SELLING SOAP,47,2,,2,2,,0,1,About half,,August,2014,Savings club,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of credit,,,No,yes,,,,2,16,10,2,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,20000,36000,,,,,12000,0,0,0,0,0,0,0,0,
207204340044,8b90d8337dad4775886b5aab75123cc4,1,Shop owner,47,1,,2,1,,0,0,,,August,1995,Sale of assets owned,,,Traditional market place,,,,Final consumers,Othersmall businesses,,no,no,yes,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,Own-Illness/Need to care for household members,,Yes,,,,,1,30,12,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,200000,,,50000,150000,,,50000,0,0,10000,0,3500,0,0,0,
207204340088,cf7110989e444bc9b48fad818ed10c5d,1,Selling mandasi,10,1,,1,1,,0,0,,,June,2008,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of credit,Lack of non-labour inputs,,Yes,,,,,2,30,10,10,1,12,12,12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,18000,40000,,,10000,0,0,0,0,0,0,0,0,
207204340147,55b696f87dd2402795f0bd3c57dcc9ec,1,Saling   of  freezes,10,3,4,3,3,,0,0,,,January,2014,Gift from family/friends,,,Roadside,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,4,24,6,4,3,30,8,12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,800,8000,,,,,2800,1500,300,600,0,1000,0,0,1000,GENERAL EXPENSES
207204340161,4a927a9c92b84312867a821065862649,1,SELLING ZIKONDAMOYO,47,2,,2,2,,0,0,,,April,2004,Loan from money lender,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,2,25,15,11,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,0,0,,,6000,1200,0,0,0,0,0,0,0,
207204340191,7fd66f1da70544f6ac4b38c770887dc8,1,Shoe repair,47,1,,2,1,,0,0,,,August,2015,Inherited,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Not profitable,,,Yes,,,,,1,24,11,11,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,5000,15000,,,10000,2000,0,0,0,0,0,0,0,
207204340206,44c81b57a1cd492abcf3de6d3d94dd46,1,SELLING OF SECOND HAND CLOTHES (KAUNJIKA),47,2,,2,2,,0,0,,,August,2015,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,Yes,,,,,2,30,5,12,3,30,5,12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,10000,35000,,,10000,0,0,0,0,0,0,0,0,
207204340220,cf7aa7cec3f94dceaec8a6448bab2ea7,1,TAXI  OPERATOR,49,1,,1,1,2,0,0,,,April,2014,Non-agricultural credit from bank or other institution,,,Home (outside residence),,,,Final consumers,Othersmall businesses,,yes,yes,yes,no,no,,,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,30,12,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,400000,,,30000,500000,,,680000,60000,45000,25000,65000,0,0,0,25000,GENERAL EXPENSES
207204340279,d38388e1b4ba4717a9ab9368e2fc97cb,1,Tailoring,13,1,2,1,1,2,0,0,,,December,2004,Gift from family/friends,,,Home (outside residence),,,,Final consumers,Manufacturer,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,low,,,,,,,,,,,,,,,,,,,,Not profitable,Bad weather,,Yes,,,,,1,1,12,12,2,1,12,12,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,70000,4000,60000,,,,,22300,13000,13000,0,2700,0,0,0,0,
208014350253,edef4cc92b154e7ea2a87c38296c6815,1,Selling beans,47,1,,1,1,,0,0,,,January,2017,Own-savings from agriculture,,,Home (outside residence),,,,Traders,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,Seasonal work,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,,,18500,18500,,,7500,0,0,0,0,0,0,0,0,
208014350383,8c93d3f98e3e430bb5a04e4f7365c07d,1,Maize Seller,47,1,2,1,1,2,0,0,,,November,2010,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,Traders,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,NOT OPERATE,,,Lack of cash,,,Yes,,,,,1,30,18,11,2,30,18,11,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,35000,,,,,,,15000,46000,0,0,0,0,0,0,0,
208014360121,a292a327ca4a42a38065d36af30f5f08,1,SELLINGSHOES,47,1,,1,1,,0,0,,,April,2015,Agricultural input credit,,,Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,,Bad weather,,,No,yes,,,,1,8,7,5,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,21000,,,,,5000,8000,18000,200,50000,2000,0,0,0,0,0,
208014360121,a292a327ca4a42a38065d36af30f5f08,2,SELLINGMAIZE,47,1,,1,1,,0,0,,,August,2015,Proceeds from another business,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,,,,,,,,,,,,,,,,,,,,,,,,,Lack of cash,,,No,yes,,,,1,16,4,6,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,26000,,,,,7000,13000,21000,1200,26000,0,0,0,0,0,0,
208014360121,a292a327ca4a42a38065d36af30f5f08,3,SELLINGSOYABEAN,47,1,,1,1,,0,0,,,April,2016,Own-savings from agriculture,,,Traditional market place,,,,Traders,,,no,no,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,2,4,1,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,,,4500,8000,3000,0,0,0,0,0,0,0,0,
208014360286,9e4962cc9364468982a4116a400c1e13,1,BASKETSELLING,47,1,,1,1,,0,0,,,June,2004,Agricultural input credit,,,Home (inside residence),,,,Other (specify),,FINAL CONSUMER,no,no,no,no,yes,Purchased from someone else,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,,,,,Lack of non-labour inputs,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,5000,5000,2000,0,0,0,0,0,0,
208014360363,ea549fae45cf43ee9685510480e8a4c9,1,VEGETABLESELLER,47,1,2,1,1,2,0,0,,,February,2016,Other (specify),,SAVINGS FROM WORK (UNSPECIFIED),Traditional market place,,,,Final consumers,,,no,no,no,no,no,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,,,,,,,,,,,,,Other (Specify),,BUSINESS HAD NOT YET STARTED,No,yes,,,,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,0,4000,,,,,0,8000,0,0,0,0,2000,0,0,
208014370174,9f3e3ed1df9242d287d57cf45ee2f505,1,CARPENTER,16,1,,3,1,,0,0,,,March,1999,Own-savings from agriculture,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Not profitable,Seasonal work,,No,yes,,,,3,10,18,3,1,12,18,4,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,20000,40000,,,,,20000,15000,5000,0,0,0,0,0,0,
208014370203,306ac38f543c431386f0a01c30a917f7,1,BUYINGANDSELLINGMAIZE,47,1,,1,1,,0,0,,,March,2016,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,,,,,,,,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,Lack of cash,,,No,yes,,,,1,13,10,8,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,119000,,,5000,15000,,,32000,87000,0,0,0,0,0,0,0,
208014380041,52feedd0ecda44a5be6347652471619c,1,Selling fish,47,1,,1,1,,0,0,,,September,2012,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,12,8,12,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,36000,18000,24000,,,,,18000,0,0,0,0,0,0,0,0,
208014380183,27b52766214641bba058c3380243f8c4,1,WEAVING MAT AND SELLING,47,1,,1,1,,0,0,,,May,2008,No start-up capital,,,Home (inside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,NOT OPERATE,,,,NOT OPERATE,NOT OPERATE,,,NOT OPERATE,,,,,,,,,,,Lack of non-labour inputs,,,Yes,,,,,1,15,5,8,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,,,1500,3500,,,2500,500,0,0,0,0,0,0,0,
208014390001,a9af472e2c854270b7fab3e92fe7eafb,1,MANDAZI BUSINESS,10,2,,2,2,,0,0,,,February,2017,Loan from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,NOT OPERATE,,low,NOT OPERATE,Lack of cash,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000,,,12800,28000,,,8000,16000,0,0,0,0,0,0,0,
208014390001,a9af472e2c854270b7fab3e92fe7eafb,2,KACHASU BREWERY BUSINESS,11,2,,2,2,,0,0,,,March,2017,Loan from family/friends,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,low,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,,3000,3000,1000,2000,0,0,0,0,0,0,0,
208014390001,a9af472e2c854270b7fab3e92fe7eafb,3,"""MABULANGETE BUSINESS """,47,1,,1,1,,0,0,,,June,2007,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,low,,,,,,,,,,,,NOT OPERATE,NOT OPERATE,,,Not profitable,,,Yes,,,,,1,16,9,10,,,,,,,,,,,,,,,,,,,,,4,4,9,20000,0,,,,0,,,,80000,800000,120000,,,,,32000,0,40000,6000,0,0,0,0,0,
208014390029,f5f151bac9a34cd0960d8e5c52a8a624,1,SELLING BEER,47,2,,1,2,,0,0,,,May,1976,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,no,no,no,no,no,,,low,low,low,low,low,low,low,low,low,,low,,low,,,,,,,,,,,,,,,,Yes,,,,,1,2,9,6,2,2,9,6,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,23000,18000,29000,,,,,18000,0,0,0,0,0,500,0,0,
