case_id,hhid,ag_l0c,ag_l0c_oth,ag_l01a,ag_l01b,ag_l01b_oth,ag_l02,ag_l03,ag_l04,ag_l06a,ag_l06b,ag_l07a,ag_l07b,ag_l07b_oth,ag_l08,ag_l08_oth,ag_l09,ag_l10,ag_l11,ag_l12,ag_l13,ag_l14a,ag_l14b,ag_l37,ag_l38a,ag_l38b,ag_l38b_oth,ag_l39a,ag_l39b,ag_l40,ag_l41,ag_l42a,ag_l42b,ag_l42b_oth,ag_l43,ag_l44a,ag_l44b,ag_l44b_oth
303015690148,59f4e51e02a1427ebba5d099d93ecece,fungicide,,500,milliliter,,"YES, THE FIGURES MATCHED",no,yes,3,,500,OTHER (SPECIFY),"""MILILITRES """,On Foot,,0,970,"Paid in full, with own-savings",,,,.,no,0,,,.,,0,no,0,,,,,,
303025700113,03b2877139d442cb95f9ddb736c85cd7,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025710010,75fec221c6354652b9fabb6bb03d9fa4,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025710105,f5fb1bb3eb04469583f24da0f3f7b0fb,Organic Fertilizer,,50,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,50,kilogram,
303025710147,111f37c7e06d4e7ab6cc5f21fee70944,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025710198,fc252392a8554a418ce254fe80bee67d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025720096,a5059f99f34a411684b941a6b5f54e13,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025720261,8a2d824706aa470fa25ab39ef59c6a11,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025730018,cceb5c77d3e84c32986566ca1771284d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025730112,78c4fc3eb38042f7b2090293dd251007,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025730151,42bd9c52570947cc8a1bf3ef4bd136bb,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025730206,a6d0c4d7f3f1487280d783a91e5310ee,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303025730226,b6be6a7b4cfd4d7b95bf635c402234fc,23:21:0+4S/CHITOWE,.,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,9,,2,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303025730226,b6be6a7b4cfd4d7b95bf635c402234fc,urea,.,4,kilogram,,"YES, THE FIGURES MATCHED",no,yes,9,,4,kilogram,,On Foot,,0,3000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303025730244,91391097bfac4a869bf7a04812e387af,urea,.,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,Own Bicycle or Oxcart,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303025730244,91391097bfac4a869bf7a04812e387af,insecticide,,1,OTHER (SPECIFY),NO12BOTTLETOPOFSYPERNEFILINE,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,0,,,.,,0,yes,1,OTHER (SPECIFY),"""NO 12 BOTTLE TOP OF SYPERNEFILINE """,,,,
303025740138,378e4c251b8d42d585c5442261fc816f,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045750005,917ccc51fc4f495d9a114d9045258e69,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045750007,772417d63d2c4345b8540c0ea05c7e5b,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045750013,b94879eb4df4429d90790d76847768db,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045750018,7791a7216e29440bb170a448d7390368,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,5,kilogram,,On Foot,,0,500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303045750028,247dd03198974e4b950c314531294dbd,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045750046,ac196945101c40a38902fc93e1b38cce,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045760045,d9b0e62896fa42c3acf045f485c6c0ae,23:21:0+4S/CHITOWE,,3,OTHER (SPECIFY),BASINLAMULINGO,"YES, THE FIGURES MATCHED",no,yes,7,,3,OTHER (SPECIFY),"""Basin LA MULINGO """,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303045760045,d9b0e62896fa42c3acf045f485c6c0ae,urea,,3,OTHER (SPECIFY),BASINLAMULINGO,"YES, THE FIGURES MATCHED",no,yes,7,,3,OTHER (SPECIFY),"""Basin LA MULINGO """,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303045760045,d9b0e62896fa42c3acf045f485c6c0ae,insecticide,,750,milliliter,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,750,milliliter,,6.0,,0,no,0,,,,,,
303045760055,bb6780da8d6948c7a6fad39e116f0509,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045760120,8b6a667a96fe420d8cbe8fa174c5a824,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303045760152,539bafe97d2142d48a69d40154368269,Organic Fertilizer,,2,wheelbarrow,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,wheelbarrow,
303045760152,539bafe97d2142d48a69d40154368269,fumigant,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,3,,1,liter,,Own Bicycle or Oxcart,,0,800,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
303055780050,ea40115a92bc4a54a1e819f1f835e479,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303055780150,c1b9ddde2484432eae831bed5b8eb0b8,Organic Fertilizer,,4,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,4,50 KG BAG,
303055780150,c1b9ddde2484432eae831bed5b8eb0b8,herbicide,,500,milliliter,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,2,,500,liter,,On Foot,,0,700,"Paid in full, with own-savings",,,,.,no,0,,,2.0,,0,no,0,,,,,,
303055780315,ee5b5eddf23e412f93ebef2aeb080efa,Organic Fertilizer,,200,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,200,kilogram,,Truck / Bus/ Minibus,,400,900,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,no,,,
303055780315,ee5b5eddf23e412f93ebef2aeb080efa,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,3500,"Part own-savings, part on credit",3500,3500,9,##N/A##,no,,,,.,,,no,,,,,,,
303055780315,ee5b5eddf23e412f93ebef2aeb080efa,can,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055780315,ee5b5eddf23e412f93ebef2aeb080efa,insecticide,,500,gram,,"YES, THE FIGURES MATCHED",no,yes,6,,500,gram,,Own Bicycle or Oxcart,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,-999999999,,0,no,0,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,25,kilogram,,Own Bicycle or Oxcart,,0,12000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,can,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,25,kilogram,,Own Bicycle or Oxcart,,0,9500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055780342,6273648b2da34e57bd108200599aaea1,insecticide,,1200,milliliter,,"YES, THE FIGURES MATCHED",no,yes,5,,1200,milliliter,,Own Bicycle or Oxcart,,0,13200,"Paid in full, with own-savings",,,,.,no,0,,,5.0,,0,no,0,,,,,,
303055780395,284e313147cf4ac1a30c8a95d0261849,Organic Fertilizer,,1,bucket,,"YES, THE FIGURES MATCHED",no,yes,4,,1,bucket,,On Foot,,0,200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,no,,,
303055780395,284e313147cf4ac1a30c8a95d0261849,urea,,1,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,2,kilogram,,On Foot,,0,900,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055780395,284e313147cf4ac1a30c8a95d0261849,insecticide,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,20,liter,,On Foot,,0,1320,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
303055790034,82db306831b14d6d8cb9823f24aaa522,Organic Fertilizer,,20,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,20,kilogram,
303055790034,82db306831b14d6d8cb9823f24aaa522,23:21:0+4S/CHITOWE,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,20,kilogram,,On Foot,,0,4000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790034,82db306831b14d6d8cb9823f24aaa522,insecticide,,2,liter,,"YES, THE FIGURES MATCHED",no,yes,5,,2,liter,,On Foot,,0,2500,"Paid in full, with own-savings",,,,.,no,0,,,##N/A##,,0,no,0,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,10,kilogram,,On Foot,,0,5000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790118,5755ba1937a94ae697282eb5edc7503c,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,10,kilogram,,On Foot,,0,5000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790169,59177de32d134ca5833c6c782e82c091,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790169,59177de32d134ca5833c6c782e82c091,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,2000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790237,3f68b3a99e0a4f99b83c5bb3928861c1,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,2,kilogram,,On Foot,,0,800,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,urea,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,2,kilogram,,On Foot,,0,750,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303055790287,6bf83d5af9f34517bd489b7668084761,insecticide,,5,liter,,"YES, THE FIGURES MATCHED",no,yes,6,,5,liter,,On Foot,,0,500,"Paid in full, with own-savings",,,,.,no,0,,,-999999999,,0,no,0,,,,,,
303055800048,8b8e3a7ffcdd4a8fbc870e144ae17ec8,23:21:0+4S/CHITOWE,,3,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,3,kilogram,,Own Bicycle or Oxcart,,0,1200,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800048,8b8e3a7ffcdd4a8fbc870e144ae17ec8,urea,,2,kilogram,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,2,,2,kilogram,,Own Bicycle or Oxcart,,0,1000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800048,8b8e3a7ffcdd4a8fbc870e144ae17ec8,insecticide,,50,milliliter,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,2,,50,milliliter,,Own Bicycle or Oxcart,,0,750,"Paid in full, with own-savings",,,,.,no,0,,,##N/A##,,0,no,0,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,Organic Fertilizer,,5,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,5,50 KG BAG,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,3400,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,8,,10,kilogram,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800064,6e4a4a34a0204ed9ab0465f93e64f60b,insecticide,,150,milliliter,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,7,,150,milliliter,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,.,no,0,,,-999999999,,0,no,0,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,Organic Fertilizer,,1,OTHER (SPECIFY),BASINLAMULINGO,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,1,OTHER (SPECIFY),BASIN LA MULINGO
303055800085,f9dff38f9fca47c694331f288c4aa812,23:21:0+4S/CHITOWE,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,7,,5,kilogram,,Own Bicycle or Oxcart,,0,1000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,urea,,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,7,,5,kilogram,,Own Bicycle or Oxcart,,0,1000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055800085,f9dff38f9fca47c694331f288c4aa812,insecticide,,550,milliliter,,"YES, THE FIGURES MATCHED",no,yes,6,,550,milliliter,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,.,no,0,,,6.0,,0,no,0,,,,,,
303055800097,d8bdef19cb4949b0a41a9911215bab6a,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303055820142,7f14205b414d4e049cec50b7ca3595be,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,10,kilogram,,Own Bicycle or Oxcart,,0,4000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303055820142,7f14205b414d4e049cec50b7ca3595be,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,10,kilogram,,Own Bicycle or Oxcart,,0,3000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303065830068,e0a6aff293894a96b91ea0fe3fd43731,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065830150,b24911adac9147d2a239b35299d4e586,urea,,1,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,yes,1,kilogram,,,,,
303065830205,6bff17290fbe4159beeac1283aa71bb7,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,20,kilogram,,On Foot,,0,8900,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830205,6bff17290fbe4159beeac1283aa71bb7,urea,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,25,kilogram,,On Foot,,0,8000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830205,6bff17290fbe4159beeac1283aa71bb7,herbicide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,2,,1,liter,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,2.0,,0,no,0,,,,,,
303065830232,032d3fca49784ee995953b1e4ddc5a8c,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,10,kilogram,,On Foot,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830232,032d3fca49784ee995953b1e4ddc5a8c,urea,,20,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,20,kilogram,,On Foot,,0,9000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830232,032d3fca49784ee995953b1e4ddc5a8c,herbicide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,2,,1,liter,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,2.0,,0,no,0,,,,,,
303065830245,fac07885557f44f596130f02d78fe099,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830245,fac07885557f44f596130f02d78fe099,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,Own Bicycle or Oxcart,,0,3800,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065830245,fac07885557f44f596130f02d78fe099,herbicide,,2,liter,,"YES, THE FIGURES MATCHED",no,yes,4,,2,liter,,Own Bicycle or Oxcart,,0,1500,"Paid in full, with own-savings",,,,.,no,0,,,4.0,,0,no,0,,,,,,
303065850024,7bf6b882e0944aab802481a311ef86ba,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065850100,0e1f508c66174734a42c808725c4c7ac,23:21:0+4S/CHITOWE,.,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065850100,0e1f508c66174734a42c808725c4c7ac,urea,.,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,2,,2,kilogram,,On Foot,,0,1200,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065850100,0e1f508c66174734a42c808725c4c7ac,insecticide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,2,,1,liter,,On Foot,,0,1300,"Paid in full, with own-savings",,,,.,no,0,,,2,,0,no,0,,,,,,
303065850100,0e1f508c66174734a42c808725c4c7ac,OTHER PESTICIDE/ HERBICIDE(SPECIFY),0,0,,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,0,,,2,,0,no,0,,,,,,
303065850124,22dd8623aa12452ab9b39f146a72f61f,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065850136,dbd02806be7b4c4693396303b3feb8dc,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065850149,f1c47a510ae84830bfb2d8903a504fb9,Organic Fertilizer,,4,wheelbarrow,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,yes,4,wheelbarrow,
303065850149,f1c47a510ae84830bfb2d8903a504fb9,herbicide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,2,,1,liter,,On Foot,,0,1300,"Paid in full, with own-savings",,,,.,no,0,,,2,,0,no,0,,,,,,
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,Organic Fertilizer,,300,kilogram,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,no,,,,,,,,,,,,,,.,,,,,.,,,,,,,no,,,
303065850210,e0bfe88b0e9d481698df2ed7319d5d2d,insecticide,,500,milliliter,,"YES, THE FIGURES MATCHED",no,yes,6,,500,milliliter,,Bicycle Taxi,,600,3000,"Paid in full, with own-savings",,,,.,no,0,,,.,,0,no,0,,,,,,
303065850234,6589a53426504f87bed8cc3411ff742f,23:21:0+4S/CHITOWE,.,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065850234,6589a53426504f87bed8cc3411ff742f,urea,.,5,kilogram,,"YES, THE FIGURES MATCHED",no,yes,6,,5,kilogram,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870031,94ef545ab9724e43896666c5fb0e8907,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065870052,66521a1e8f4e47d3a51d84fb8fa8c9dd,Organic Fertilizer,,50,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,1,50 KG BAG,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,no,,,
303065870052,66521a1e8f4e47d3a51d84fb8fa8c9dd,insecticide,,100,milliliter,,"YES, THE FIGURES MATCHED",no,yes,5,,100,liter,,On Foot,,0,1000,"Paid in full, with own-savings",,,,.,no,0,,,##N/A##,,0,no,0,,,,,,
303065870068,6ee1a524865942fd8d0d8eb15c0ebebc,23:21:0+4S/CHITOWE,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870068,6ee1a524865942fd8d0d8eb15c0ebebc,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,1,,10,kilogram,,Own Bicycle or Oxcart,,0,4500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870068,6ee1a524865942fd8d0d8eb15c0ebebc,herbicide,,500,gram,,"YES, THE FIGURES MATCHED",no,yes,1,,500,gram,,Own Bicycle or Oxcart,,0,600,"Paid in full, with own-savings",,,,.,no,500,gram,,1.0,,600,no,0,,,,,,
303065870094,5c3ac3af7b714635beb346e37144bff1,Organic Fertilizer,,3,bucket,,"YES, THE FIGURES MATCHED",no,yes,5,,3,bucket,,On Foot,,0,1500,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,no,,,
303065870094,5c3ac3af7b714635beb346e37144bff1,23:21:0+4S/CHITOWE,,25,kilogram,,"YES, THE FIGURES MATCHED",no,yes,3,,25,kilogram,,On Foot,,0,11150,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870094,5c3ac3af7b714635beb346e37144bff1,urea,,10,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,10,kilogram,,On Foot,,0,5000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870094,5c3ac3af7b714635beb346e37144bff1,insecticide,,100,OTHER (SPECIFY),MILILITRES,"YES, THE FIGURES MATCHED",no,yes,4,,100,milliliter,,On Foot,,0,1400,"Paid in full, with own-savings",,,,.,no,0,,,3.0,,0,no,0,,,,,,
303065870109,69524e04ffce4c43af515cba550b710b,Organic Fertilizer,,1,wheelbarrow,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,yes,1,wheelbarrow,,7,,0,no,,,,no,,,
303065870109,69524e04ffce4c43af515cba550b710b,23:21:0+4S/CHITOWE,,14,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,14,kilogram,,Own Bicycle or Oxcart,,0,7000,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870109,69524e04ffce4c43af515cba550b710b,can,,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,7,kilogram,,Own Bicycle or Oxcart,,0,2800,"Paid in full, with own-savings",,,,.,no,,,,.,,,no,,,,,,,
303065870109,69524e04ffce4c43af515cba550b710b,insecticide,,1,liter,,"YES, THE FIGURES MATCHED",no,yes,5,,1,liter,,Own Bicycle or Oxcart,,0,4300,"Paid in full, with own-savings",,,,.,no,0,,,7.0,,0,no,0,,,,,,
303065880015,90d83fcd970d40ae90b9a51207115516,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065880047,82b52fc6475a4d1bb3b13af87e31b145,Organic Fertilizer,,3,OTHER (SPECIFY),BASIN (SMALL),"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,3,OTHER (SPECIFY),BASIN SMALL
303065880047,82b52fc6475a4d1bb3b13af87e31b145,23:21:0+4S/CHITOWE,,12,kilogram,,"NO, THE ENTRIES IN MODULE K, AND QUESTION 1 OF MODULE L WERE ADJUSTED",no,yes,3,,12,kilogram,,On Foot,,0,10000,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303065880054,3de560bb90bc4cad821961c7f3c88a7e,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303065880117,2ac224efbad440dc9913b4306e861660,Organic Fertilizer,,2,OTHER (SPECIFY),50 KG BAG,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,2,50 KG BAG,
303065880117,2ac224efbad440dc9913b4306e861660,herbicide,,500,gram,,"YES, THE FIGURES MATCHED",no,yes,1,,500,gram,,Own Bicycle or Oxcart,,0,1800,"Paid in full, with own-savings",,,,.,no,0,,,1.0,,0,no,0,,,,,,
303075900184,4db926a35fcb473a91a8e8aa28987788,23:21:0+4S/CHITOWE,,2,kilogram,,"YES, THE FIGURES MATCHED",no,yes,5,,2,kilogram,,On Foot,,0,880,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
303075900184,4db926a35fcb473a91a8e8aa28987788,insecticide,,150,gram,,"YES, THE FIGURES MATCHED",no,yes,5,,150,gram,,On Foot,,0,2100,"Paid in full, with own-savings",,,,.,no,0,,,5.0,,0,no,0,,,,,,
303075900230,d3cdd75f8ad34852b49dc32251163f0e,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
303075900253,f54e1b18b3a64599a501cfff5e38d70d,Organic Fertilizer,,25,kilogram,,"YES, THE FIGURES MATCHED",no,no,,,,,,,,,,,,,,.,no,,,,.,,,no,,,,yes,25,kilogram,
303075900369,41be2a56141542c7b785900b78ef3640,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
304015910053,7dbc239a02cc4153957914faf1a7440d,,,,,,,,,,,,,,,,,,,,,,.,,,,,.,,,,,,,,,,
304015910149,f33926a19b134198b97cbcc785af0118,23:21:0+4S/CHITOWE,,7,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,7,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
304015910149,f33926a19b134198b97cbcc785af0118,urea,,8,kilogram,,"YES, THE FIGURES MATCHED",no,yes,4,,8,kilogram,,On Foot,,0,2500,"Paid in full, with own-savings",,,,,no,,,,.,,,no,,,,,,,
