ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
30404608,A,People provided with Mosquito nets,,,,
30404608,D,,,,,
30404608,B,Dry Spell,drought,,2016,ALMOST ALL
30404608,D,,,,,
30404608,C,Price increase of food,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30404608,B,"Received unconditional help of food maize, cooking oil, legumes",,,,
30404608,,Events that made people worse off,,,,
30404608,C,School block built within the 3 yrs in reference,,,,
30404608,A,Flooding,flood,,2015,1/2
30404608,,Events that made people better off,,,,
30404609,D,Relief food items Received,,,,
30404609,C,Construction of a Bridge,,,,
30404609,A,Flooding,flood,,2015,3/4
30404609,B,Crop pests in maize and sorghum,CROP DISEASE/PESTS,,2016,ALMOST ALL
30404609,D,,,,,
30404609,B,Police Office Introduced,,,,
30404609,,Events that made people worse off,,,,
30404609,A,Electification of the Trading centre,,,,
30404609,,Events that made people better off,,,,
30404609,C,Late distribution of Farm Input Subsidy Imputs,OTHER BAD (SPECIFY),,2015,ALMOST NONE
30405610,C,,,,,
30405610,D,Flooding,flood,,2014,1/4
30405610,C,Heavy Winds,OTHER BAD (SPECIFY),,2014,1/2
30405610,,Events that made people worse off,,,,
30405610,,Events that made people better off,,,,
30405610,A,Relief food,,,,
30405610,B,Crop Pests,CROP DISEASE/PESTS,,2015,ALMOST ALL
30405610,D,,,,,
30405610,B,Establishing village Banks,,,,
30405610,A,Drought,drought,,2014,ALMOST ALL
30406611,A,Hunger,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30406611,B,,,,,
30406611,D,,,,,
30406611,C,Human swelling of jaws disease,HUMAN EPIDEMIC DISEASE,,2016,1/4
30406611,B,Crop pests,CROP DISEASE/PESTS,,2016,ALMOST ALL
30406611,C,,,,,
30406611,,Events that made people worse off,,,,
30406611,D,,,,,
30406611,,Events that made people better off,,,,
30406611,A,Relief food received,,,,
30406612,A,employment,,,,
30406612,A,soil erosion,flood,,2014,ALMOST ALL
30406612,,Events that made people worse off,,,,
30406612,,Events that made people better off,,,,
30406612,C,,,,,
30406612,B,,,,,
30406612,B,climate change,OTHER BAD (SPECIFY),,2013,ALMOST ALL
30406612,D,,,,,
30406612,D,,,,,
30406612,C,expensive  of commodities,OTHER BAD (SPECIFY),,2014,ALMOST ALL
30406613,,Events that made people better off,,,,
30406613,C,Heavy Rainfall,flood,,2015,1/2
30406613,B,Good Rainfall,,,,
30406613,A,Relief Food received,,,,
30406613,C,Received Goats,,,,
30406613,D,,,,,
30406613,B,Heavy Winds that damaged houses,OTHER BAD (SPECIFY),,2015,1/4
30406613,A,Drought,drought,,2015,ALMOST ALL
30406613,,Events that made people worse off,,,,
30406613,D,,,,,
30420614,A,Houses being built by Islamic community,,,,
30420614,C,Government  failing to provide pupils with exercise  books,OTHER BAD (SPECIFY),,2015,3/4
30420614,,Events that made people better off,,,,
30420614,D,,,,,
30420614,D,,,,,
30420614,B,Drought,drought,,2015,ALMOST ALL
30420614,A,Skyrocketing  of prices for basic items,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30420614,,Events that made people worse off,,,,
30420614,B,Malata subsidy,,,,
30420614,C,Food relief programme by Dapp and Muslim community,,,,
30501615,,Events that made people better off,,,,
30501615,A,Building of a nursery shool block by save the children,,,,
30501615,B,,,,,
30501615,D,,,,,
30501615,,Events that made people worse off,,,,
30501615,C,,,,,
30501615,C,Heavy Winds,OTHER BAD (SPECIFY),,2015,1/4
30501615,A,Drought,drought,,2015,ALMOST ALL
30501615,B,"""Malaria """,HUMAN EPIDEMIC DISEASE,,2015,1/4
30501615,D,,,,,
30501616,C,Free food,,,,
30501616,B,"""new employment opportunities """,,,,
30501616,B,crop failures,CROP DISEASE/PESTS,,2016,ALMOST ALL
30501616,,Events that made people better off,,,,
30501616,D,,,,,
30501616,A,price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
30501616,A,new road,,,,
30501616,C,"""natural disaster like falling down of houses """,OTHER BAD (SPECIFY),,2015,3/4
30501616,,Events that made people worse off,,,,
30501616,D,,,,,
30501617,C,,,,,
30501617,,Events that made people worse off,,,,
30501617,A,Maize  mill brought,,,,
30501617,B,,,,,
30501617,A,Eratic Rains/drought,drought,,2015,ALMOST ALL
30501617,C,Heavy rains that destroyed houses,flood,,2015,1/4
30501617,,Events that made people better off,,,,
30501617,B,Borehole was stolen,OTHER BAD (SPECIFY),,2015,1/4
30501617,D,,,,,
30501617,D,Thieving,OTHER GOOD (SPECIFY),THEFT,2013,1/2
30501618,A,Free food,,,,
30501618,B,,,,,
30501618,A,Hunger,drought,,2015,ALMOST ALL
30501618,D,,,,,
30501618,B,Water Problem,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30501618,,Events that made people better off,,,,
30501618,C,,,,,
30501618,,Events that made people worse off,,,,
30501618,C,no school,OTHER BAD (SPECIFY),,2013,ALMOST ALL
30501618,D,no health  center,OTHER BAD (SPECIFY),,2013,ALMOST ALL
30501619,A,High prices for food stuff,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30501619,,Events that made people better off,,,,
30501619,C,Drought,drought,,2015,ALMOST ALL
30501619,B,Relief food received plus cash,,,,
30501619,D,High school fund at primary school,OTHER BAD (SPECIFY),,2016,ALMOST ALL
30501619,B,Luck of drugs at the government  health facility,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30501619,D,,,,,
30501619,,Events that made people worse off,,,,
30501619,C,,,,,
30501619,A,Masaf  Project,,,,
30502620,,Events that made people worse off,,,,
30502620,B,disease epidemic,HUMAN EPIDEMIC DISEASE,,2014,1/4
30502620,B,,,,,
30502620,A,Free food,,,,
30502620,C,natural disaster,flood,,2014,1/4
30502620,A,Hunger,drought,,2015,ALMOST ALL
30502620,C,,,,,
30502620,D,pests  of crops,CROP DISEASE/PESTS,,2016,ALMOST ALL
30502620,,Events that made people better off,,,,
30502620,D,,,,,
30502621,D,,,,,
30502621,,Events that made people worse off,,,,
30502621,D,Rising of prices for basic commodities,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
30502621,A,Food assistance during hunger period,,,,
30502621,A,Drought,drought,,2016,ALMOST ALL
30502621,C,,,,,
30502621,B,,,,,
30502621,B,Floods,flood,,2015,1/2
30502621,C,Burgary,OTHER GOOD (SPECIFY),BURSARIES TO STUDENTS,2015,1/2
30502621,,Events that made people better off,,,,
30503622,D,climate change,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30503622,A,free food,,,,
30503622,A,crop failures,flood,,2013,ALMOST ALL
30503622,D,"""construction of school blocks """,,,,
30503622,B,natural disaster,flood,,2013,1/2
30503622,B,available of Medicine in the health centers,,,,
30503622,,Events that made people worse off,,,,
30503622,,Events that made people better off,,,,
30503622,C,mosquito nets,,,,
30503622,C,"""disease epidemic """,HUMAN EPIDEMIC DISEASE,,2014,ALMOST ALL
30503623,B,natural disaster,flood,,2015,1/4
30503623,,Events that made people better off,,,,
30503623,A,new  employment,,,,
30503623,C,,,,,
30503623,A,crop failures,flood,,2014,ALMOST ALL
30503623,B,,,,,
30503623,D,,,,,
30503623,D,Theft,OTHER BAD (SPECIFY),,2015,1/4
30503623,C,Price  fluctuations,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30503623,,Events that made people worse off,,,,
30503624,A,free food,,,,
30503624,A,crop failures,drought,,2014,3/4
30503624,B,new employment opportunities for Masaf,,,,
30503624,D,,,,,
30503624,C,,,,,
30503624,D,pests epidemics,CROP DISEASE/PESTS,,2016,ALMOST ALL
30503624,,Events that made people worse off,,,,
30503624,B,natural disaster,OTHER BAD (SPECIFY),,2015,1/4
30503624,C,price fluctuations,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30503624,,Events that made people better off,,,,
30504625,B,Village Service (Bank Mnkhonde ),,,,
30504625,,Events that made people worse off,,,,
30504625,A,Construction of orphanage  in the community,,,,
30504625,C,High price of goods commodities like Maize,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30504625,B,Stelling of goods in the Community including animals,OTHER BAD (SPECIFY),,2014,1/2
30504625,,Events that made people better off,,,,
30504625,A,Drought,drought,,2015,3/4
30504625,D,Introduction of Mery meals in the community at Chikuli Primary School,,,,
30504625,D,,,,,
30504625,C,Introduction of new vocational training centre in the community,,,,
30504626,D,Blackouts,OTHER BAD (SPECIFY),,2016,ALMOST ALL
30504626,,Events that made people worse off,,,,
30504626,B,"""village clinic """,,,,
30504626,,Events that made people better off,,,,
30504626,B,crop failures,drought,,2016,ALMOST ALL
30504626,C,scarcity of  Medicine in hospital,OTHER BAD (SPECIFY),,2014,ALMOST ALL
30504626,D,,,,,
30504626,C,,,,,
30504626,A,Free food,,,,
30504626,A,price fluctuations,OTHER BAD (SPECIFY),,2016,ALMOST ALL
30505627,D,,,,,
30505627,B,,,,,
30505627,D,,,,,
30505627,B,bad roads,flood,,2014,ALMOST ALL
30505627,A,climate change,drought,,2014,ALMOST ALL
30505627,,Events that made people worse off,,,,
30505627,A,new school  blocks,,,,
30505627,C,,,,,
30505627,C,,,,,
30505627,,Events that made people better off,,,,
30506628,D,,,,,
30506628,,Events that made people better off,,,,
30506628,C,price fluctuations,OTHER BAD (SPECIFY),,2014,ALMOST ALL
30506628,A,crop failures,drought,,2015,ALMOST ALL
30506628,,Events that made people worse off,,,,
30506628,B,disease epidemic,CROP DISEASE/PESTS,,2016,3/4
30506628,A,Free food,,,,
30506628,B,,,,,
30506628,D,,,,,
30506628,C,,,,,
30506630,B,natural disaster,flood,,2014,3/4
30506630,A,climate change,drought,,2014,ALMOST ALL
30506630,A,new school,,,,
30506630,C,"""new health  clinic under construction """,,,,
30506630,D,,,,,
30506630,,Events that made people better off,,,,
30506630,C,crop failures,drought,,2016,ALMOST ALL
30506630,D,shortage of  Medicine,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30506630,,Events that made people worse off,,,,
30506630,B,free food,,,,
30506631,D,,,,,
30506631,B,price decrease of farmer's produce and price increase of fertilizer,SHARP CHANGE IN PRICES,,2012,ALMOST ALL
30506631,,Events that made people worse off,,,,
30506631,A,Bank mkhonde,,,,
30506631,D,,,,,
30506631,A,Drought,drought,,2015,3/4
30506631,C,,,,,
30506631,,Events that made people better off,,,,
30506631,C,,,,,
30506631,B,mary meals,,,,
30506632,B,no employment,LOSS OF KEY SOCIAL SERVICE(S),,2014,1/2
30506632,D,natural disaster,OTHER BAD (SPECIFY),,2014,1/4
30506632,,Events that made people worse off,,,,
30506632,A,Free food,,,,
30506632,,Events that made people better off,,,,
30506632,C,price fluctuations,SHARP CHANGE IN PRICES,,2013,1/4
30506632,C,,,,,
30506632,D,,,,,
30506632,A,crop failures,drought,,2015,ALMOST ALL
30506632,B,school feeding program,,,,
30507634,,Events that made people better off,,,,
30507634,D,"""price fluctuations """,OTHER BAD (SPECIFY),,2015,ALMOST ALL
30507634,C,,,,,
30507634,A,new employment,,,,
30507634,C,disease epidemic,CROP DISEASE/PESTS,,2016,1/4
30507634,B,natural disaster,flood,,2013,1/2
30507634,D,,,,,
30507634,A,crop failures,OTHER BAD (SPECIFY),,2014,ALMOST ALL
30507634,B,free food from NGOs,,,,
30507634,,Events that made people worse off,,,,
30508635,C,Mosquito nets received in the Community for free,,,,
30508635,D,,,,,
30508635,A,Masaf Projects,,,,
30508635,,Events that made people better off,,,,
30508635,,Events that made people worse off,,,,
30508635,C,Skyrocketing of  farm inputs and consumables,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30508635,D,,,,,
30508635,A,Erratic Rains,drought,,2015,ALMOST ALL
30508635,B,Primary  School Built in the Community,,,,
30508635,B,Thieving,OTHER BAD (SPECIFY),,2014,ALMOST ALL
30508636,D,price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
30508636,,Events that made people worse off,,,,
30508636,B,natural disaster,OTHER BAD (SPECIFY),,2014,1/4
30508636,B,masaf work,,,,
30508636,,Events that made people better off,,,,
30508636,D,,,,,
30508636,C,,,,,
30508636,A,free food,,,,
30508636,C,crop failures,CROP DISEASE/PESTS,,2016,3/4
30508636,A,disease epidemic,HUMAN EPIDEMIC DISEASE,,2015,1/2
30508637,C,Gardens being taken away by forest department,OTHER BAD (SPECIFY),,2016,ALMOST ALL
30508637,B,Mosquito nets received free of charge,,,,
30508637,A,Eratic Rain pattern,drought,,2016,ALMOST ALL
30508637,C,Boreholes Drilled in the Community by Red Cross,,,,
30508637,D,,,,,
30508637,,Events that made people worse off,,,,
30508637,,Events that made people better off,,,,
30508637,D,,,,,
30508637,B,Floods,flood,,2015,ALMOST ALL
30508637,A,Bank Nkhonde introduced into the area,,,,
30508638,,Events that made people better off,,,,
30508638,,Events that made people worse off,,,,
30508638,B,Free distribution of food,,,,
30508638,A,Climate change,drought,,2016,ALMOST ALL
30508638,B,disease epidemic,HUMAN EPIDEMIC DISEASE,,2015,1/4
30508638,C,scarcity of free agriculture inputs,OTHER BAD (SPECIFY),,2016,3/4
30508638,D,,,,,
30508638,C,,,,,
30508638,D,,,,,
30508638,A,Masaf project,,,,
30601639,B,Big Market in the area,,,,
30601639,C,Shortage of ADMARC  markets,OTHER BAD (SPECIFY),,2013,ALMOST ALL
30601639,A,Drought,drought,,2016,ALMOST ALL
30601639,B,price fluctuations,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
30601639,D,TNM Tower,,,,
30601639,,Events that made people worse off,,,,
30601639,A,Vaccination katemela,,,,
30601639,,Events that made people better off,,,,
30601639,D,,,,,
30601639,C,Road,,,,
30601640,D,,,,,
30601640,C,DISEASES,HUMAN EPIDEMIC DISEASE,,2015,1/4
30601640,,Events that made people worse off,,,,
30601640,D,,,,,
30601640,C,,,,,
30601640,A,HEAVY RAIN,flood,,2016,1/4
30601640,,Events that made people better off,,,,
30601640,B,MERY MEALS,,,,
30601640,B,drought,drought,,2014,1/2
30601640,A,NEW PRIMARY SCHOOL CALLED CHITAPULE,,,,
30601641,A,Mery meals,,,,
30601641,B,MASAF 4,,,,
30601641,A,Drought,drought,,2014,ALMOST ALL
30601641,D,Network tnm,,,,
30601641,D,,,,,
30601641,C,Electricity,,,,
30601641,B,expensive of agriculture implements,SHARP CHANGE IN PRICES,,2012,ALMOST ALL
30601641,,Events that made people better off,,,,
30601641,C,Farmer do not have choice on his production,SHARP CHANGE IN PRICES,,2013,ALMOST ALL
30601641,,Events that made people worse off,,,,
30601642,C,BANK MKHONDE,,,,
30601642,,Events that made people better off,,,,
30601642,C,FLOODING,flood,,2016,1/4
30601642,D,PRIMARY SCHOOL,,,,
30601642,D,DISEASES EPIDEMICS,HUMAN EPIDEMIC DISEASE,,2015,1/2
30601642,B,ELECTRICITY,,,,
30601642,B,STRONG WIND IN THE VILLAGE,OTHER BAD (SPECIFY),,2016,1/4
30601642,A,MERY S MEALS,,,,
30601642,A,STOCK BOLE,CROP DISEASE/PESTS,,2016,1/4
30601642,,Events that made people worse off,,,,
30601643,,Events that made people better off,,,,
30601643,,Events that made people worse off,,,,
30601643,D,,,,,
30601643,B,MASAF program,,,,
30601643,A,Road construction,,,,
30601643,A,Drought,drought,,2015,3/4
30601643,C,high price of maize,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30601643,D,,,,,
30601643,C,Some people get employment in road construction,,,,
30601643,B,high price of fertilizer,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30601644,B,CHIGODOLA,LIVESTOCK DISEASE,,2015,1/4
30601644,D,MTUKULA PA NKHOMO,,,,
30601644,A,MERY S MEALS,,,,
30601644,A,HUNGER,drought,,2015,1/2
30601644,B,NEW SCHOOL STD 1 TO 2 IN THE COMMUNITY,,,,
30601644,C,WORLD VISION WAS HELPING PEOPLE WITH FOOD,,,,
30601644,,Events that made people better off,,,,
30601644,,Events that made people worse off,,,,
30601644,D,,,,,
30601644,C,DISTRACTIONS OF PEOPLE'S HOUSE DUE TO HEAVY RAINS,OTHER BAD (SPECIFY),,2015,1/4
30601645,C,,,,,
30601645,B,Aquisition of solar panels,,,,
30601645,A,Railway line,OTHER GOOD (SPECIFY),RAILWAYLINE,2013,1/4
30601645,,Events that made people better off,,,,
30601645,D,,,,,
30601645,D,,,,,
30601645,,Events that made people worse off,,,,
30601645,B,,,,,
30601645,C,,,,,
30601645,A,School meals,,,,
30601646,A,MERCY MEALS,,,,
30601646,,Events that made people better off,,,,
30601646,D,PRICE FLUCTUATIONS,SHARP CHANGE IN PRICES,,2013,3/4
30601646,,Events that made people worse off,,,,
30601646,A,STOCK BOLA,CROP DISEASE/PESTS,,2015,1/2
30601646,C,EXPENSIVE OF FARMERS INPUTS LIKE FERTILIZER,SHARP CHANGE IN PRICES,,2011,ALMOST ALL
30601646,B,"""DISTRIBUTION OF FREE FOOD BY WORLD VISION """,,,,
30601646,C,COMMUNITY DAY SECONDARY SCHOOL IN THE COMMUNITY,,,,
30601646,D,MTUKULA PAKHOMO,,,,
30601646,B,DROUGHT,drought,,2013,1/4
30601647,B,Introduction of solar electricity at Futsa PrimarySchool by Valley,,,,
30601647,D,,,,,
30601647,C,Construction of kitchen for cooking Mery meals at Futsa Primary School by ADRA,,,,
30601647,A,"""Construction of school blocks at Futsa Primary School by Valley """,,,,
30601647,B,Drought,drought,,2015,3/4
30601647,,Events that made people worse off,,,,
30601647,,Events that made people better off,,,,
30601647,C,Shortage of boles  in the community,LOSS OF KEY SOCIAL SERVICE(S),,2014,1/2
30601647,D,Construction of Primary School in Jeke Village by Build On in 2015,,,,
30601647,A,Lucky of work ln the community,MASSIVE JOB LAY-OFFS,,2014,1/4
30601648,C,FARMER DO NOT HAVE CHANCE ON HIS PRODUCE IN THE AREA,SHARP CHANGE IN PRICES,,2014,ALMOST ALL
30601648,A,MERY S MEALS,,,,
30601648,,Events that made people worse off,,,,
30601648,,Events that made people better off,,,,
30601648,D,,,,,
30601648,D,WORD BANK IT IS DISTRIBUTING FREE MAIZE AND HAD CASH,,,,
30601648,A,BOZI  DESTRUCT FARMER'S CROP,CROP DISEASE/PESTS,,2016,1/4
30601648,B,ELECTRICITY,,,,
30601648,C,SUBSIDY,,,,
30601648,B,"""HUNGER DUE TO CROP FAILURE """,flood,,2014,1/2
30602649,,Events that made people better off,,,,
30602649,,Events that made people worse off,,,,
30602649,C,Poor crop prices,SHARP CHANGE IN PRICES,,2015,ALMOST ALL
30602649,B,"""Electricity """,,,,
30602649,A,Mery meal,,,,
30602649,B,"""Drought """,drought,,2015,3/4
30602649,D,,,,,
30602649,C,under five clinic in the community,,,,
30602649,A,"""Poor crop harvest """,OTHER BAD (SPECIFY),,2015,1/2
30602649,D,"""Poor roads """,OTHER BAD (SPECIFY),,2010,ALMOST ALL
30602650,B,FLOODS IN THE COMMUNITY,flood,,2015,1/4
30602650,A,EXPENSIVE OF AGRICULTURE INPUTS LIKE FERTILIZER AND SEEDS,SHARP CHANGE IN PRICES,,2011,3/4
30602650,B,MARY MEALS,,,,
30602650,D,STOCK BOLA,CROP DISEASE/PESTS,,2016,1/4
30602650,C,DROUGT IN THE AREA,drought,,2014,1/2
30602650,A,FREE FOOD DISTRIBUTION BY WORLD VISION,,,,
30602650,,Events that made people better off,,,,
30602650,C,CAMF,,,,
30602650,D,SCHOOL IMPROVEMENT PLAN,,,,
30602650,,Events that made people worse off,,,,
30602652,B,CROP FAILURE  and FLOODS,flood,,2015,1/2
30602652,C,,,,,
30602652,C,Mery meals,,,,
30602652,,Events that made people worse off,,,,
30602652,,Events that made people better off,,,,
30602652,A,DROUGT,drought,,2015,3/4
30602652,B,WFP BROUGHT IN THE COMMUNITY FOOD LIKE BAGS OF MAIZE,,,,
30602652,A,UMODZI CBCC PLAYGROUP BROUGHT BY RED CROSS LIKUNI PHALA FOR YOU,,,,
30602652,D,,,,,
30602652,D,,,,,
30602653,B,MASAF 4,,,,
30602653,C,project brought by save the children called sapporo for nuts on interval ion copponents for two yeat,,,,
30602653,,Events that made people better off,,,,
30602653,,Events that made people worse off,,,,
30602653,A,Drought,drought,,2014,3/4
30602653,C,Low price given to the farmer's produce eg Nandolo etc,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30602653,D,,,,,
30602653,D,,,,,
30602653,B,High price of agricultural inputs eg fertilizer,SHARP CHANGE IN PRICES,,2012,ALMOST ALL
30602653,A,Introduction of mtukula pa nkhomo,,,,
30602654,,Events that made people better off,,,,
30602654,,Events that made people worse off,,,,
30602654,D,WORLD FOOD PROGRAMME,,,,
30602654,C,MERY S MEALS,,,,
30602654,A,ELECTRICITY,,,,
30602654,A,STOCK BOLE,CROP DISEASE/PESTS,,2015,1/4
30602654,C,DISEASE  ATTACK PIGEON PEAS,CROP DISEASE/PESTS,,2015,1/4
30602654,B,BRIDGE IN THE COMMUNITY,,,,
30602654,D,TYPE OF FERTILIZER GIVEN IN THE AREA CALLED TOBACO  PELLITS,OTHER BAD (SPECIFY),,2015,1/2
30602654,B,FLOOD,flood,,2016,1/4
30602655,B,Construction of one school block,,,,
