case_id,hhid,gardenid,ag_i203_2,ag_i204a_1,ag_i204a_2,ag_i204a_3,ag_i204a_4,ag_i204b_1,ag_i204b_2,ag_i202,ag_i203,ag_i203_oth,ag_i203_1a,ag_i203_1b,ag_i204_1,ag_i204_1oth,ag_i204_2a_1,ag_i204_2a_2,ag_i204_2a_3,ag_i204_2a_4,ag_i204_2b_1,ag_i204_2b_2,ag_i204_3,ag_i204_3_oth,ag_i204_4a_1,ag_i204_4a_2,ag_i204_4a_3,ag_i204_4a_4,ag_i204_4b_1,ag_i204_4b_2,ag_i204_5,ag_i204_6a_1,ag_i204_6a_2,ag_i204_6a_3,ag_i204_6a_4,ag_i204_6b_1,ag_i204_6b_2,ag_i204_7,ag_i204_8a_1,ag_i204_8a_2,ag_i204_8a_3,ag_i204_8a_4,ag_i204_8b_1,ag_i204_8b_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b
305016170255,010290be8346457fbb0290d906a15ab0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305026200071,c98466c254934e34a0308971874ed4de,DG01,1971,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,150000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
305026210129,cb778b0b105b4fe18fd88a4513f04ab8,DG01,2013,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,30000,4000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
305046250096,42ae20a0ec194fc4a3e49812c14bc5bc,DG01,2011,1,,,,1,2,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,2,yes,1,,,,1,2,no,300000,2000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
305046250248,8398eec5cdec479ca376288256374be3,DG01,1979,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,500000,12000,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,
305046260170,ad8c1fa26cca42f2bc5671aac37bfc30,DG01,1987,1,2,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,20000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
305056270039,67646a7a97084c14ad3ca7c89eb342fb,DG01,,,,,,,,1,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,Cultivated,,,,,,,,,
305066290251,fce804e6891342bfbda5076a56b12ee0,DG01,2011,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,yes,2,,,,2,,yes,2,,,,2,,no,150000,11000,,,,,,,,,Rainy Season,,2,,2,,Cultivated,,,,,,,,,
305066310005,2dc862309e354c39a5114cfbda390fe6,DG01,2012,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,,,no,35000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
305066310027,f86420ce97054b1d8a5b07fea9e75d5b,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,1500,0,Other (Specify),DIMBA SEASON,3,,1,2,Cultivated,,,,,,,,,
305066310032,cc5901b287314f2992ec8b275327231a,DG01,1980,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,120000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
305066310054,d57a5c4c9797473aaf9bdd55091da745,DG01,1976,2,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,1,,yes,2,,,,,,no,80000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
305066310075,51dc8947d0c64ecbbfbd6611b35f37da,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tomato,,0,,,,6000,0,Other (Specify),DIMBA SEASON,7,,1,2,Cultivated,,,,,,,,,
305066310102,5ce52ef077414d7482ff4d47039b94a1,DG01,2014,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,20000,8000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
305066320111,de2b73c08f4f44c8904f4e5aba1c9b1e,DG01,9999,1,2,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,1,,,,,,no,100000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
305066320191,7c49731a682341839f4bbe8c6ff7344d,DG01,2010,1,2,,,,,2,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,,,no,50000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
305086360110,29db04ccdcb54164be9c76c2d47025d4,DG01,1997,1,2,,,,,2,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,,,no,500000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,
306016390027,6b73a43d52e348b2b22b9e8a3e491dc3,DG01,2008,1,,,,1,2,1,ALLOCATED BY FAMILY MEMBER,,1,2,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,2,yes,1,,,,1,2,no,20000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,2,1,,Cultivated,,,,,,,,,
306016390041,420b4d1619e04b54bba0e461d5196163,DG01,1958,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,75000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
306016390085,eca835065e68452da0dc649bfb0a456b,DG01,2011,1,2,,,2,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,200000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,2,,1,2,Cultivated,,,,,,,,,
306016390099,cf0e70f76cc34a37b0a5124d4e05f25b,DG01,1978,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,150000,40000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,,Cultivated,,,,,,,,,
306016390188,a26e1ad72bf4408eacb28480c7c8de93,DG02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016390201,8bbdbd09477743b686a7735d7eb29ab2,DG01,2001,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,100000,8000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
306016390256,da5141079df2482b9d62eed2875186d6,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER (SPECIFY),RAPE,0,,,,10000,0,Full Year (Rainy & Dimba Seasons),,5,,1,,Cultivated,,,,,,,,,
306016390270,2a9fc7e9de314849a60303a1ac45f7dc,DG01,2012,2,,,,1,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,25000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,2,,Cultivated,,,,,,,,,
306016410060,f275338370a64ffbb673ec7bacee5f12,DG01,,,,,,,,1,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,
306016410162,de86e890bdc54cf8a7fbc9d2244efeb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016410364,5862b7e74ff84b4baded370d4b058709,DG01,2015,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,8,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,,,yes,25000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
306016410384,b2f236d0b5d84972ae40e3f2bc339ac3,DG01,1990,2,3,4,5,,,2,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,5000,3000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
306016430034,43cda59aa11045b8886ce9401c8c02af,DG01,1979,1,,,,1,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,yes,20000,10000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
306016430096,c06d539aca9e439d8206b7a65e23889e,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016440041,b931b19eb06145268817410a60e6d7ed,DG01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016440136,f0b9f89857914c63b1a66e5147f8a279,DG01,2009,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
306016470361,7cf091e6016140f99480df57efd396c8,DG01,2012,1,2,3,5,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,,,,,,,,no,,,,,,,,yes,1,2,,,2,,yes,1,2,,,2,,no,20000,1000,,,,,,,,,Rainy Season,,2,,1,,Cultivated,,,,,,,,,
306026490006,508a33b5a6a6484d90a7978a3705f20c,DG01,2008,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,2000,1000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
306026490011,ba47bb5e6fb44c5b91a3f65014cd9257,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,Cultivated,,,,,,,,,
306026490035,8a3ee32167a54b61bf2bbd238fa398c3,DG01,2007,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,6000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,1,,Cultivated,,,,,,,,,
306026490041,63ef78e55bee4c9a896219e3aa01393d,DG01,2014,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,15000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,2,,1,2,Cultivated,,,,,,,,,
306026490048,62715d43b8cd474eb6aef20747ade506,DG01,,,,,,,,2,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,6000,0,Full Year (Rainy & Dimba Seasons),,4,,1,2,Cultivated,,,,,,,,,
306026490054,33ae4c8b9b6c4d4e8439c6164e934e87,DG01,2004,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,yes,200000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,2,Cultivated,,,,,,,,,
306026490060,af3f4737436b44b297f683b2c17256f5,DG01,2011,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,2,Cultivated,,,,,,,,,
306026490065,585e0749805a4089b7d4790939cb377c,DG01,2007,2,3,4,5,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,yes,40000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,2,,Cultivated,,,,,,,,,
306026490065,585e0749805a4089b7d4790939cb377c,DG02,2007,2,3,4,5,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,15000,7000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,2,,Cultivated,,,,,,,,,
306026490123,2121892e13b04539b426ac62f5ed26ad,DG01,2009,1,2,,,,,2,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,1,2,,,,,yes,1,2,,,,,no,40000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,2,Cultivated,,,,,,,,,
306026510164,9da503add9574bfea6f3ee9df91d525c,DG01,1985,1,,,,6,7,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,5,,no,.,,,,,,,no,,,,,,,,yes,1,,,,6,7,yes,1,,,,6,7,yes,150000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,6,7,1,,Cultivated,,,,,,,,,
306026520208,fded09a0a4fc400f812424b2b0768e02,DG01,2000,2,3,4,5,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,10000,3000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
306026530010,d45f7999b8594ca59f248cb2b6352024,DG01,2006,1,2,3,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,yes,45000,7000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
306026530010,d45f7999b8594ca59f248cb2b6352024,DG02,2006,1,2,3,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,yes,35000,6000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
306026530055,e87cc0c27c5049bdbbdf04af15bccc85,DG01,1960,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,20000,10000,,,,,,,,,Rainy Season,,1,,1,,Cultivated,,,,,,,,,
306026530145,32e9f3d446604840994578014236d412,DG01,2000,2,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,30000,6000,,,,,,,,,Other (Specify),DIMBA SEASON,,,1,2,Cultivated,,,,,,,,,
306026530228,d358ea0a26a348aab599f4d34afb51e7,DG01,2009,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,1,2,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
306026550268,b31e94d2912d4e37828f160cefa02feb,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tomato,,0,,,,6000,0,Full Year (Rainy & Dimba Seasons),,3,,1,2,Cultivated,,,,,,,,,
306026590014,c827b1a5aed84121aca05b9e84bcb10c,DG01,2006,1,2,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,1,,yes,2,,,,1,,no,30000,3000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,2,Cultivated,,,,,,,,,
306026590218,c1453aff7888460d97ebcfc59b1e296e,DG01,2014,,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306206610236,155f19d0c03a49b1931e8fdd30b941cc,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,5000,0,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
306206610509,e8e3e1cf24f749a9a2852995310c5800,DG01,,,,,,,,1,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,Cultivated,,,,,,,,,
306206610707,790d4955a80e4e75813a16298544397d,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,maize,,0,,,,6000,0,Full Year (Rainy & Dimba Seasons),,5,,1,2,Cultivated,,,,,,,,,
307036650135,5b3e903e1af34d3c8e5503a9211e7ad2,DG01,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307036650135,5b3e903e1af34d3c8e5503a9211e7ad2,DG02,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307036660139,0612a173764742e5870d240b330027a6,DG01,2016,2,,,,,,1,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,2,,,,1,,yes,2,,,,1,,no,60000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
307046670278,a6d241f2d152471c9303964bf77d48d4,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,Cultivated,,,,,,,,,
307056690009,d24e833bf6404bdbb65f222a4e5e32f6,DG01,1998,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,150000,4000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
307056690018,1d49f698513944f38d3dcde0818f5049,DG01,1983,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,600000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
307056690046,033318bca86c47c5b9062b300d47b313,DG01,1980,2,,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,50000,5000,,,,,,,,,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,
307056690102,0ac81d788c3a4db88904b33ff77ea156,DG01,2002,1,,,,3,,1,GIFT FROM NON-HOUSEHOLD MEMBER,,3,,no,.,,,,,,,no,,,,,,,,yes,1,,,,3,,yes,1,,,,3,,no,20000,2000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,3,,1,,Cultivated,,,,,,,,,
307056690167,e6b068297f524d07b5b6c25f37bb056a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307066710048,66a3040feae44e038aadc20838168ec6,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER (SPECIFY),"""tomato """,0,,,,2500,0,Other (Specify),DIMBA SEASON,2,,1,2,Cultivated,,,,,,,,,
307076720139,30dc9d9a9f2f4e2f8f06f1f73320337e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307086740038,14a504e535bd48a6bcb8fbf13f9a60a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307086740061,e922e80d3c0c4df4bf4606e374d34d2b,DG01,1993,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,6,,no,,,,,,,,no,,,,,,,,no,,,,,,,yes,1,,,,,,no,20000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,
307086740106,34da175ff38b4a66b2d0e52fe5f83f7f,DG01,2010,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,250000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
307086750009,d9feba1dc341489aa7cee2c25c20d390,DG01,,,,,,,,2,BORROWED FOR FREE,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2,Fallow,,,,,,,,,
307086750014,a4f6d52c09364ebd950305bc0d989d8e,DG01,2007,2,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,,,no,2000,2000,,,,,,,,,Other (Specify),DIMBA SEASON,,,1,2,Cultivated,,,,,,,,,
307086750050,7980ff4b14a94c5f9204ec799de7560b,DG01,9999,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,10000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,1,,Cultivated,,,,,,,,,
307086750075,e0401c946e5c4ba48085bacd60bac87a,DG01,2002,2,3,,,,,2,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,20000,6000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,2,,2,,Cultivated,,,,,,,,,
307086760213,f9dbf273c965449ca98847dd1b932536,DG01,2002,1,,,,,,1,GRANTED BY LOCAL LEADERS,,,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,100000,20000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
307096770030,b4693f8bd8f147ba981ee5925c540158,DG01,1986,2,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,2,,,,4,,yes,2,,,,4,,no,500000,60000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,4,,2,,Cultivated,,,,,,,,,
307096770255,74eceffa191c405db7bc0121c41f64b8,DG01,2008,1,,,,1,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,yes,1,,,,1,,yes,1,,,,1,,no,250000,4000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,1,,1,,Cultivated,,,,,,,,,
307096770270,6b0656f70d6840989c5cd6a4797b0b20,DG01,2007,1,2,,,6,,1,ALLOCATED BY FAMILY MEMBER,,6,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,500000,15000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,6,,1,,Cultivated,,,,,,,,,
307096770285,5850f63778e44053a2d2cf8d3756cd52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096790002,32b9866b3b1844e9bac122fc2c028ff9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096790011,e1a2fa27338344948dcf1bdcc3532b65,DG01,9999,2,,,,,,1,ALLOCATED BY FAMILY MEMBER,,2,,no,.,,,,,,,no,,,,,,,,yes,2,,,,,,yes,2,,,,,,no,25000,5000,,,,,,,,,,,,,,,Cultivated,,,,,,,,,
307096790042,a03163b3131d4c168e694016525acfc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096800150,c7ec7ad196ad47659d5120e0e026746a,DG01,2010,1,,,,,,2,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,5000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
307096800215,3383bcab23914911bad7466737306be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096800344,0b242c22976143ad929b12f4f0d333b8,DG01,1999,1,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,,,,,,,,no,,,,,,,,yes,1,,,,,,yes,1,,,,,,no,20000,6000,,,,,,,,,Full Year (Rainy & Dimba Seasons),,,,,,Cultivated,,,,,,,,,
307106810027,5638fa9eb54d43238487fb72dcdfe225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307106810050,262a288323ee41bf9772ff10ad49a07c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307106810070,fc978dae27a44fd6a858fbd251beaa53,DG01,,,,,,,,1,RENT SHORT-TERM,,,,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tomato,,0,,,,7000,0,Full Year (Rainy & Dimba Seasons),,4,,,,Cultivated,,,,,,,,,
307106810100,44e0856337b24344b04dbb8bdd965634,DG01,1984,2,,,,,,2,INHERITED BY THE DEATH OF A FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,no,,,,,,,no,50000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,2,,Cultivated,,,,,,,,,
307106810140,b8c7e9167afe4669a28d2b6182aab644,DG01,,,,,,,,,,,,,,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307106810170,1fafc38fefe64569ba306ebbb837ea8d,DG01,1995,2,,,,,,1,ALLOCATED BY FAMILY MEMBER,,1,,no,.,,,,,,,no,,,,,,,,no,,,,,,,yes,2,,,,2,,no,100000,10000,,,,,,,,,Rainy Season,,,,2,,Cultivated,,,,,,,,,
