case_id,hhid,gardenid,plotid,ag_j04_1,ag_j04_2a,ag_j04_2b,ag_j05a,ag_j05b,ag_j05b_oth,ag_j05c,ag_j06e,ag_j06e_oth,ag_j07,ag_j07_1,ag_j08
311017600115,af59738d296c4d36926478187477fd9e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311027610018,9a98c8c85d0a4d30921bf825785a1200,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
311027610055,728f9b93c45e423d84142101aa8140a0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.66,,,12,3,Mostly Clear / Mostly Sunny
311027610092,2b438f7167414a76a8a07a85d7193f3b,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.6,,,12,3,Mostly Clear / Mostly Sunny
311027610110,a78aff35544a4063a2cc3b1f6afae932,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.47,,,11,3,Mostly Clear / Mostly Sunny
311027610147,71c30a4958b44b5e9973a6672fd58976,DG01,D01,A DIMBA SEASON GARDEN,,DG01,4,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311027610165,4b2ced8b74f64fb08da1fd2d3bcadd5d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311027610184,ac66556c57204c24afe61a728f8f8ae1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.7,,,11,3,Mostly Clear / Mostly Sunny
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1,,,11,3,Mostly Clear / Mostly Sunny
311027610202,29b84ec2d9a4434c9ec17351d80a9a62,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
311027610220,965e67a6bd2141d5bc9cd9cb0859a2a5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,3,acre,,1,,,11,3,Mostly Clear / Mostly Sunny
311027610294,1723cdfb78d44abbb7d928a409775127,RG02,D01,A RAINY SEASON GARDEN,RG02,,.5,acre,,.43,,,12,3,Clear/Sunny
311027610330,b8acb7ce42b94fb488642da836c18a4f,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.37,,,11,3,Mostly Clear / Mostly Sunny
311027610349,05bc5da998934299b892229c76bc1de4,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.4,,,10,5,Clear/Sunny
311027610385,ed3672b1a48f47d58614de454772ced2,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.82,,,11,3,Mostly Clear / Mostly Sunny
311047620047,33065f3c0e0f4407bcf53702aaf9a3dc,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.68,,,10,4,Clear/Sunny
311047620143,17ac078bad954e10973eb38e2fc8c36f,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.86,,,9,4,Clear/Sunny
311047620158,2aeea8036aaf457c8a617d1a325697b7,RG02,D01,A RAINY SEASON GARDEN,RG02,,1,acre,,.4,,,10,3,Partly Cloudy / Partly Sunny
311047620174,977c7daba6234eb8ab287f4a73325d04,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.24,,,11,3,Mostly Clear / Mostly Sunny
311047620222,59af2959373a49688125879137dc025b,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.27,,,9,3,Mostly Cloudy / Considerable Cloudiness
311047620238,55528faf2f834dca86748ae2b0071c91,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.2,,,9,3,Partly Cloudy / Partly Sunny
311047620238,55528faf2f834dca86748ae2b0071c91,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.5,acre,,.4,,,9,3,Partly Cloudy / Partly Sunny
311047620285,85b3b9002fec4559b0956a8ef719b431,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.32,,,10,3,Mostly Cloudy / Considerable Cloudiness
311047620301,0b6d17d3236c454c89ca132e53c3cbd3,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1.17,,,11,3,Clear/Sunny
311047620332,dcd05f66d1df49f89e660bf8052a21be,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.1,,,11,3,Partly Cloudy / Partly Sunny
311047630011,e8ca457ace0a4992871ffddde89cbce4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),DOES NOT OWN GARDEN,,,
311047630026,7cebb54887d54b43b870baa58a125e3b,RG02,D01,A RAINY SEASON GARDEN,RG02,,1,acre,,.46,,,12,3,Mostly Clear / Mostly Sunny
311047630054,50dcf052dedc4474adbdfc4b3c4a805e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311047630069,8cf75072c8eb4ae78ac071e755650742,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,12,3,Mostly Clear / Mostly Sunny
311047630083,717c7ec1f4cf4f0381bcb2deab7565e5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.5,,,9,3,Partly Cloudy / Partly Sunny
311047630097,fd1d03eaf33344368e6e7a4a6a2179dd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,12,3,Partly Cloudy / Partly Sunny
311047630125,a521c7b869e84dbcafebe2f0a5c30e4a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,11,5,Clear/Sunny
311047640015,80f4275c5e314d689e5f081fc05ced83,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.2,,,11,3,Mostly Clear / Mostly Sunny
311047640069,3b7a49cbc8cd4849be86ee80c15691d6,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.96,,,12,3,Mostly Clear / Mostly Sunny
311047640078,cec2e4aa43fb47eeab9a6b6bf20ceba2,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047640096,25f5f2ac1cf642f880c9867b73e8428f,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047640114,0f948f65fcb14c94ae790e5a5435715c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.3,,,10,3,Partly Cloudy / Partly Sunny
311047640132,c082ae732e96471bb98788d6e7dee615,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.1,,,11,3,Partly Cloudy / Partly Sunny
311047640141,99b1e170288b44aea7341de0dee9abb6,RG01,D01,A RAINY SEASON GARDEN,RG01,,.3,acre,,.1,,,11,3,Mostly Clear / Mostly Sunny
311047650015,41d5e5fe4b3c404cafc9280bd43de528,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,HOUSEHOLD REFUSED,,,,
311047650031,51d42d1197a24be8b8dc9fdc04a7f293,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047650108,12feb632a90d45d2b58b74ea87c6eeeb,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.2,,,9,3,Partly Cloudy / Partly Sunny
311047650203,a023b8cb4d3842df8a63bd7615b1ead8,RG02,D01,A RAINY SEASON GARDEN,RG02,,2,acre,,.09,,,11,3,Completely Cloudy
311047650264,ce83b33a293c4570a0cf61e6ef73e987,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,1.52,,,11,3,Mostly Clear / Mostly Sunny
311047660049,560b4e33c23942f68dd09fdc7b38cfa4,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1.25,,,9,3,Clear/Sunny
311047670002,106cfd02b6cc470c95684c3d1216a4c2,RG01,D01,A RAINY SEASON GARDEN,RG01,,1.5,acre,,1.37,,,11,3,Mostly Clear / Mostly Sunny
311047670007,fc0c6c2029ba4946904eeb0f511725eb,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047670009,9f200b962a1a4490b138d6a0e4307777,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,.5,,,12,3,Partly Cloudy / Partly Sunny
311047670017,d76894eb72444b12846714bc9e9af17e,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.6899999999999999,,,10,4,Partly Cloudy / Partly Sunny
311047670017,d76894eb72444b12846714bc9e9af17e,RG02,D01,A RAINY SEASON GARDEN,RG02,,,,,,,,,,
311047670017,d76894eb72444b12846714bc9e9af17e,RG02,D02,A RAINY SEASON GARDEN,RG02,,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047670017,d76894eb72444b12846714bc9e9af17e,RG03,D01,A RAINY SEASON GARDEN,RG03,,,,,,,,,,
311047670017,d76894eb72444b12846714bc9e9af17e,RG03,D03,A RAINY SEASON GARDEN,RG03,,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047670019,4d14a28839264e6f96bc0536e1d4a65a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.4,,,10,3,Partly Cloudy / Partly Sunny
311047670020,da3f72974cfa474c8d551800fa881f35,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.7,acre,,.52,,,12,3,Clear/Sunny
311047670022,23854e9fb8674e979c09cc41550e9bbc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.6,,,11,3,Partly Cloudy / Partly Sunny
311047670026,9bf5100a0038462683d2f34a84630e78,DG01,D02,A DIMBA SEASON GARDEN,,DG01,1,acre,,.26,,,10,4,Partly Cloudy / Partly Sunny
311047670026,9bf5100a0038462683d2f34a84630e78,RG01,D01,A RAINY SEASON GARDEN,RG01,,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047670030,4360b097f7a54acebbaedc352bc002a3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.48,,,11,3,Partly Cloudy / Partly Sunny
311047670031,a5af485d5a72447396080072c4207800,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.4,,,11,3,Clear/Sunny
311047680018,468d22eed4254f06a19ce1486d8a31f0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.97,,,10,2,Mostly Clear / Mostly Sunny
311047680067,a14fe660bbfb45cfbfc764953240982c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047680079,11c701d28fce4d38a6085f6cbfd31f9f,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.42,,,8,5,Partly Cloudy / Partly Sunny
311047680094,e5f164233dac4247a3ebb0ba6ea0545a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047680124,888e35ca8a5848daa53ac50a00860114,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.4,,,11,3,Mostly Clear / Mostly Sunny
311047680139,0fbad6a23a434a6d919a9278613a7650,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311047680169,80dcb9d5904c41e0a6291a7379b888c6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.4,,,10,3,Mostly Clear / Mostly Sunny
311047680184,9e7e993af6534f9a9b35bb1464803b42,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.41,,,12,3,Mostly Clear / Mostly Sunny
311047680199,742c8b9196d14efba5a985ee1efeb29e,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1.36,,,12,3,Mostly Clear / Mostly Sunny
311057690152,5b8aa1803a9f47f2a04dd43a7973de31,DG01,D01,A DIMBA SEASON GARDEN,,DG01,,,,,,,,,
311057700009,e2344f8da1cb40d3b043a0524c8118d7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311057700020,9caca69c51ad41a69fb81bdab95c67ee,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311057700043,1e64245e535244edaa42c8c9645181c7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,,,,,,
311057700065,87689a0300364d45a9346df9e3129960,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311057700077,a607959c07cf4e44b96e73e73521a995,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311057700088,dbd932ac8f0449a9b1c0f77be74a7d2d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311057700144,e75a94af30fd4239b68c709194c42899,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311057700156,dccb3f91e80b4892b79dcecc8eb0d667,DG01,D01,A DIMBA SEASON GARDEN,,DG01,150,SQUARE METERS,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311057710014,246e4b431cfb430f9fd6eb47f86d89c7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,Mostly Cloudy / Considerable Cloudiness
311057710028,c591bf79f2cb444ea20d3a0dc9ee5e2f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311057710042,902a9b2483244dadb22b571141821a7d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.52,,,9,3,Mostly Clear / Mostly Sunny
311057710061,16781e59fc4f40da9e09aaee122fcb2b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.13,,,11,3,Partly Cloudy / Partly Sunny
311057710075,000bc107780044e59327dbf7ec960ac1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.4,acre,,.39,,,11,3,Mostly Clear / Mostly Sunny
311057710075,000bc107780044e59327dbf7ec960ac1,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.1,acre,,.04,,,11,3,Mostly Clear / Mostly Sunny
311057710136,3b112c2a14be4ef9a72d8e00ecd7326b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311057710211,d095ff26bfbb4ef8b72d7c76fb04a130,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.25,,,10,3,Clear/Sunny
311057710225,3c6956eb9cdb45e28854f4585eb88ae0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,120,SQUARE METERS,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311057710239,cef7ab0753344be08a8edd1fc1d3b736,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.48,,,10,3,Clear/Sunny
311067720020,a69a6d101a2e4befb2dcd7e79259b8dc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311067720071,57add5aa4da846ef88dab6e2ef0c4013,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067720096,6e974c4afbeb485e8c29a275fb1beca7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311067720121,494bfef9fa2e49119f2d5333323f44b7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,,,,,
311067720146,b8d409cb3ee24381ba71da61af33e207,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,,,,,
311067720222,ff61469dc0394a0b8b799893878fb8bc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,1.6,,,12,3,Mostly Clear / Mostly Sunny
311067720273,70dff86abc944d74bc3ae3486c9c2c64,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067720298,3b9ffef748c545e6b2c2a2f7e76381e8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740027,a09ebcbd88fd4a6da27da5913ed5c8b0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311067740048,1d403a3fc50a4b4095b4a0616f7233a8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,Clear/Sunny
311067740048,1d403a3fc50a4b4095b4a0616f7233a8,RG01,D01,A RAINY SEASON GARDEN,RG01,,,,,,,,,,
311067740059,e1748feaa90e4f07b7e37d87d03cf617,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,,,,,
311067740069,ca476a22a2ac47239db0697b09d18ee1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,2,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740080,781c700f8e414a31852de87685434cd7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740091,c511b72aaa9e460bb8ca0afd08e56d3b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740112,d3f083f0478f443f85b71feb489c078e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740122,c835cf88dcf3422e8ac4df7fa8de7cc5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740143,7708bb3b26ee43869396f8bf4a33d9b9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740154,a722327f078b4a7883ebfac922505b4f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067740164,781e45c8ff7d44c98d8a9da5381b05a9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311067750195,29848f581ea14f9280a52b53f19a4f46,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311067750264,b71cba3fd6c94753a067f66315f615d4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311077770032,dd412a2b80184dba91f47ac856b63871,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.75,acre,,,OTHER (SPECIFY),PLOT INACCESSIBLE DUE TO TERRAIN,,,
311077770048,47db0dfc51994904be2fa1cdf3f42dee,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),PLOT INACCESSIBLE DUE TO TERRAIN,11,3,Clear/Sunny
311077770295,c20569907c61451598f716726336e476,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,.14,,,12,3,Partly Cloudy / Partly Sunny
311087780055,9306964f85d040769b3ba1e973f624fd,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,1,,,8,3,Partly Cloudy / Partly Sunny
311207810017,6c2b732dacc646d4978d526f9113559c,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.75,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311207810017,6c2b732dacc646d4978d526f9113559c,DG01,D02,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311207810051,d73d7657d33c4529ac11bf1f1d393089,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311207810077,ef2912f777444b02aa142e9a5c4b8be9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,1.3,,,12,3,Mostly Clear / Mostly Sunny
311207810077,ef2912f777444b02aa142e9a5c4b8be9,DG02,D02,A DIMBA SEASON GARDEN,,DG02,.7,acre,,.8,,,11,3,Mostly Clear / Mostly Sunny
311207810094,dcc08a915f8a4ee9a02133d8f2cb19b6,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.2,acre,,.2,,,12,3,Mostly Clear / Mostly Sunny
311207810111,54f4af45b13d4c9c9e12bddb412533f8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.6,acre,,.8,,,11,3,Mostly Clear / Mostly Sunny
311207820034,f20bf3d8f9a749f8a76d53239dc13877,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
311207820051,71f5c3249ab14e489b251ac461b9ac7b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,,,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820104,080c1d36e7c541d6a32f6bffdf711cce,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820121,bc92606fe4ca425f91b382fd10af3d7c,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,,,,,,
311207820156,165044c9a2c941d6907f8c64e0f481dd,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820174,8700cebc20f34fae93655670072f65dc,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820191,0c3a41c36cf94c10832b6b4cc52a6340,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820209,9599900d566f4cb38669c36d08200339,DG01,D01,A DIMBA SEASON GARDEN,,DG01,3,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
311207820244,5512f5f1626c449b8210c9344eb69497,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
311207820279,0931d20a727c40a790547ece354d6b1a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
312017840008,f2c51e38ca4e4d0f9cf8095c2169b4ba,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.4,,,11,2,Clear/Sunny
312017840054,8d175f34f87d4d42a28b25ac5ee3bc67,RG01,D01,A RAINY SEASON GARDEN,RG01,,.25,acre,,.08,,,11,3,Partly Cloudy / Partly Sunny
312017840085,9ca5adfded594742834f6ccd9aaf1fa0,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.55,,,10,3,Partly Cloudy / Partly Sunny
312017840100,9870f28571964171990f14e397eb54f8,RG01,D01,A RAINY SEASON GARDEN,RG01,,.5,acre,,.37,,,11,3,Clear/Sunny
312017840100,9870f28571964171990f14e397eb54f8,RG01,D02,A RAINY SEASON GARDEN,RG01,,.5,acre,,.71,,,11,3,Clear/Sunny
312017840177,43a5e0bf64c84a8d9eb37364d1d5eb3d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,HOUSEHOLD REFUSED,,,,
312017840239,ff2dacfb313d418ab8c5434e345c4f1a,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.3,,,10,3,Partly Cloudy / Partly Sunny
312017870213,fb4d0d7ac6d84cb995760d3207269a04,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.5600000000000001,,,10,3,Clear/Sunny
312017900020,fdc212c21e194c3ca7971a296b8eb24f,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.77,,,11,3,Clear/Sunny
312017900067,a869d68507aa499784a3b751664d0fe4,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.35,,,11,3,Clear/Sunny
312017900086,a77d47e3717241f4b3020cb59f8384d1,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.28,,,12,3,Partly Cloudy / Partly Sunny
312017900114,c57c2099823649b28905b9f97b27281e,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,.5,,,10,3,Partly Cloudy / Partly Sunny
312017900133,4dccdfa396fb475ba755e2b13174dbc9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.35,,,11,3,Clear/Sunny
312048030339,e4ba33da616c445a9ad78bf4c39acfb7,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,Mostly Cloudy / Considerable Cloudiness
312048040183,5b85b6dcf076416e94caca4e2f8cfdb3,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.3,acre,,.2,,,9,3,Clear/Sunny
313018070005,f98f7d5e82cb4fda944f61aef503e406,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070010,2be712f87aeb4cc693f7f48536be62f8,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070029,07f18e6b68864dddbb0c9a26644bb75b,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070033,fe3dfd916c4246309e4f1ae1230ef070,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.54,,,9,3,Completely Cloudy
313018070048,cc01320b172b411681e05f7252144c7d,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.16,,,9,3,Partly Cloudy / Partly Sunny
313018070052,ec0d3c8f35584d53aea3acbb09f1a7cf,RG01,D01,A RAINY SEASON GARDEN,RG01,,1,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070062,0d8eac25a16941c2bd039f63a3bcb639,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.11,,,8,3,Partly Cloudy / Partly Sunny
313018070067,c24c51d7535247bf88d327efaa31a3e5,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070071,d93a67e5c86145eb98eb93640bcafbbf,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,.16,,,9,3,Mostly Clear / Mostly Sunny
313018070081,acdbe8c5c76840a8a6fabf76d8f3a7fe,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.5,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070086,f2aab4b9d77844aa87795bac32890494,DG01,D01,A DIMBA SEASON GARDEN,,DG01,1,acre,,,OTHER (SPECIFY),LOCATED OUTSIDE MALAWI,,,
313018070090,bb9f7c2fbe344dfb8250c0d23ef713f9,DG01,D01,A DIMBA SEASON GARDEN,,DG01,.25,acre,,.21,,,11,3,Partly Cloudy / Partly Sunny
