case_id,hhid,gardenid,ag_b100,ag_b102,ag_b103_2,ag_b103_2a,ag_b104a,ag_b104b,ag_b104b_oth,ag_b104a2,ag_b105e,ag_b105e_oth,ag_b106,ag_b106a,ag_b107
208054500150,6f9391b7f2484f209928839fd3a8e146,RG02,RG02,Munda wa ku Phiri 2,1,no,.4,acre,,1.78,,,10,3,Mostly Clear / Mostly Sunny
208054500166,ee056239a4044f36b3d3ca8f0c10aaa3,RG01,RG01,Munda wa ku mtsinje,1,no,.5,acre,,.8100000000000001,,,11,3,Clear/Sunny
208054500183,91bbe4a8c3a341b887f9bcbc2fdaba2d,RG01,RG01,MUNDA WAKUMSEWU,1,no,1,acre,,1.19,,,11,3,Clear/Sunny
208054500183,91bbe4a8c3a341b887f9bcbc2fdaba2d,RG02,RG02,MUNDA WAKUPHIRI,1,no,.5,acre,,.8,,,11,3,Clear/Sunny
208054500216,7c2f9666b6b043f7a4cf3b0a9a0a288e,RG01,RG01,MUNDA WAKUPHIRI,2,no,1,acre,,.86,,,12,3,Clear/Sunny
208054500233,ca4b0ceaa5d14694a640e747f08f9c35,RG01,RG01,munda wa kwa mkanda,1,no,1,acre,,,LONG DISTANCE WITHIN THIS DISTRICT,,,,
208054500249,d36bb962af26464984c4b9a0284d8ef8,RG01,RG01,Munda wa ku sotha,1,no,1,acre,,.62,,,12,3,Clear/Sunny
208054500249,d36bb962af26464984c4b9a0284d8ef8,RG02,RG02,Munda wa mayani,1,no,.5,acre,,.43,,,11,3,Clear/Sunny
208054500283,7c85d3e0635c44e195bd658b30fd9eae,RG01,RG01,Munda wa kumanda,1,no,.25,acre,,.21,,,11,3,Clear/Sunny
208054500299,124b73a6d27d41f2bba7677b27495abd,RG01,RG01,Munda Wapakhomo,1,no,.5,acre,,.55,,,11,3,Clear/Sunny
208054500299,124b73a6d27d41f2bba7677b27495abd,RG02,RG02,Munda wa ku Saotha,1,no,1.5,acre,,1.77,,,12,3,Clear/Sunny
208054500316,050541caa5b84561ae2c363a77770948,RG01,RG01,MUNDA  SOTHA,2,no,1,acre,,.46,,,12,3,Mostly Clear / Mostly Sunny
208054500349,bf37d17a2d634a7e93f37817f137c15e,RG01,RG01,MUNDA BWINJA,3,no,1.5,acre,,1.49,,,11,3,Mostly Clear / Mostly Sunny
208064510006,1e7b874ea84d40038c7393d2451db7fb,RG01,RG01 MUNDA WAKUDABOLA,RG01 MWENDENDA,1,no,2.2,acre,,2.2,,,10,3,Clear/Sunny
208064510017,e88035732f5f4d798ac107c946746176,RG01,RG01 Munda wa mwanyakazi,Mwanyakazi,1,no,.3,acre,,.6,,,12,3,Clear/Sunny
208064510029,b288ce3955bd48ba8b0ce7c60c3b2004,RG01,RG01 Munda wakuchikazi,RG01 Munda Wakuchikazi,1,no,.75,acre,,.64,,,12,3,Clear/Sunny
208064510041,6cf881808ef5402eb6c48dae054397df,RG01,RG01kuiganga,RG01kuiganga,1,no,.5,acre,,.74,,,10,3,Clear/Sunny
208064510064,fb7bb3a502974d7ba70faf4715acab45,RG01,RG01 Munda wa pakhomo,Pakhomo,1,no,2,acre,,1.6,,,9,3,Clear/Sunny
208064510075,924c32eae28f4e45ade41d10091bbd55,RG01,RG01 PANKHOMO,RG01 PANKHOMO,1,no,.5,acre,,.31,,,9,3,Clear/Sunny
208064510087,5dd282319b7749b299308a61cfebf2ef,RG01,RG01kumwendenda,RG01kumwendenda,1,no,1,acre,,1,,,10,4,Clear/Sunny
208064510110,d9db02a423564400ae4c0d9b51de36f6,RG01,RG01 Pakhomo,Pakhomo,1,no,.3,acre,,.1,,,11,3,Clear/Sunny
208064510110,d9db02a423564400ae4c0d9b51de36f6,RG02,RG02 Kumwendenda,Kumwendenda,1,no,1,acre,,1.9,,,8,3,Clear/Sunny
208064510122,a2dd571c20a84060bccccd9eaf095095,RG01,RG01 Munda wakuchimuna,RG01 Munda wakuchimuna,2,no,1.5,acre,,1.46,,,7,3,Mostly Clear / Mostly Sunny
208064510134,d7c7c1ac1b21495b8c6eb24ebcaca988,RG01,RG01kumasame,RG01kumasame,1,no,1,acre,,2,,,9,3,Clear/Sunny
208064510145,580016b325fa42af911dbe81d227fb3c,RG01,RG01 KUTCHINGA,RG01 KUTCHINGA,1,no,1.5,acre,,1.5,,,11,3,Mostly Clear / Mostly Sunny
208064510157,2cf7fe8721fa465e9cc19c9a7cf4f112,RG01,RG01 Munda wakuchinga,Munda wa kuchinga,1,no,.5,acre,,.6,,,9,3,Clear/Sunny
208064510168,0d7403dbe922469bbf27a829be6c6b57,RG01,RG01 Munda waku mufumba,RG01 Munda waku mufumba,1,no,1.25,acre,,1.23,,,12,3,Mostly Clear / Mostly Sunny
208064510180,95e13fbc7ed743469b6748c904e2ae87,RG01,RG01kumigunda,RG01kumigunda,1,no,1,acre,,.79,,,10,4,Clear/Sunny
208064520026,4e8bd83e14f84c13ba571fc2fc7eff17,RG01,RG01khanthiro1,RG01khanthiro1,1,no,2.5,acre,,2.62,,,11,3,Clear/Sunny
208064520026,4e8bd83e14f84c13ba571fc2fc7eff17,RG02,RG02khanthiro2,RG02kanthiro2,1,no,.25,acre,,.9,,,12,3,Clear/Sunny
208064520052,49b4f892dbd5445fb81318a333855a7a,RG01,RG01kwachakana,RG01kwachakana,1,no,1,acre,,.74,,,10,3,Partly Cloudy / Partly Sunny
208064520077,aaa6d4b3a2694c379466682e306fa869,RG01,RG01 KUNSEU WA VETERINARY1,RG01 KUNSEU WA VETERINARY1,1,no,.5,acre,,.4,,,9,3,Partly Cloudy / Partly Sunny
208064520077,aaa6d4b3a2694c379466682e306fa869,RG02,RG02 KUNSEU WA VETERINARY2,RG02 KUNSEU WA VETERINARY2,2,no,2,acre,,1.52,,,9,3,Partly Cloudy / Partly Sunny
208064520077,aaa6d4b3a2694c379466682e306fa869,RG03,RG03 KUMANDA,RG03 PAMANDA,1,no,2,acre,,1.45,,,10,3,Partly Cloudy / Partly Sunny
208064520077,aaa6d4b3a2694c379466682e306fa869,RG04,RG04 KUABULU,RG04 KUABULU,1,no,.5,acre,,.39,,,8,3,Partly Cloudy / Partly Sunny
208064520129,cdae0151db46489bb3891fece5b4e7f9,RG01,RG01 MUNDA WA KUCHISEPHELE,RG01 CHISEPHELE,1,no,.5,acre,,1,,,12,4,Mostly Clear / Mostly Sunny
208064520129,cdae0151db46489bb3891fece5b4e7f9,RG02,RG02 MUNDA WA PANKHOMO,RG02 MUNDA WA PA NKHOMO,1,yes,.5,acre,,.2,,,11,3,Mostly Clear / Mostly Sunny
208064520155,121b1243547949fcb1c018ff853a8c70,RG01,RG01 chimsemphere,Chimsemphere Garden,1,no,.5,acre,,1.51,,,11,3,Clear/Sunny
208064520181,0183ad575999484a9aad60016c4e1e1e,RG01,RG01 PAMPASA,RG01 PAMPASA,2,no,.5,acre,,.54,,,10,4,Clear/Sunny
208064520181,0183ad575999484a9aad60016c4e1e1e,RG02,RG02 PAMCHISU,RG02 PAMCHISU,1,no,1,acre,,.75,,,8,3,Clear/Sunny
208064520233,25c46f31c4b34ff6abf6f9d5a126afc5,RG01,RG01 PAMANDA,RG01 PAMANDA,1,no,1,acre,,1.4,,,11,3,Partly Cloudy / Partly Sunny
208064520259,ede8399fd4694027afb2f43617b51a2c,RG01,RG01 kudondo,Kudondo garden,1,no,2,acre,,3.06,,,12,3,Partly Cloudy / Partly Sunny
208064520285,75c8b8f1a7574193aece9d0032acdc8a,RG01,RG01 KUDAMBOLE1,RG01 KUDAMBOLE,1,no,1,acre,,.44,,,10,3,Mostly Clear / Mostly Sunny
208064520285,75c8b8f1a7574193aece9d0032acdc8a,RG02,RG02 KUDAMBOLE2,RG02 KUDAMBOLE2,1,no,.5,acre,,.33,,,9,4,Mostly Clear / Mostly Sunny
208064520337,33454fc596eb4ef98b42565f7f3476c2,RG01,RG01kwazombe,RG01kwazombe,1,no,2,acre,,.93,,,8,3,Clear/Sunny
208064520363,99bb2e967bc94c9d84ed6bc75d5fb187,RG01,RG01 KWACHIPHE,RG01 KWACHIPHE,1,no,.5,acre,,.62,,,11,3,Clear/Sunny
208064520363,99bb2e967bc94c9d84ed6bc75d5fb187,RG02,RG02 KULIVIZI,R02 KULIVIZI,1,no,1,acre,,.98,,,11,3,Clear/Sunny
208064520388,15758b0cca104d29a76f55612ab8933b,RG01,RG01kulivizi,RG01kulivizi,1,no,1.5,acre,,1.58,,,11,3,Clear/Sunny
208064520440,ceffef8f228641c8bdfac9fe09a3e905,RG01,"""RG01MUNDA WA KULIVIZI """,RG01 MUNDA WA KULIVIZI,1,no,2,acre,,1.3,,,11,3,Mostly Clear / Mostly Sunny
208064520466,2231bfd78d5d4b10b586cb003cdcb692,RG01,RG01 patsidya,patsidya garden,1,no,1,acre,,.8,,,11,3,Clear/Sunny
208064520492,e29541337e9e4a25a9c63638b772daac,RG01,RG01 kuvetenary,Vetenary garden,2,no,1,acre,,1.72,,,11,3,Clear/Sunny
208064520543,cc1ba0eef1cf4c5f88d2f6140dda29aa,RG01,RG01 MUNDA WA KUBIGBOB 1,RG01 MUNDA WA KUBIGBOB1,1,no,.5,acre,,.7,,,10,3,Clear/Sunny
208064520543,cc1ba0eef1cf4c5f88d2f6140dda29aa,RG02,RG02 MUNDA WA KUBIGBOB 2,RG02 MUNDA WA KUBIGBOB 2,1,no,.5,acre,,.2,,,11,3,Clear/Sunny
208064520543,cc1ba0eef1cf4c5f88d2f6140dda29aa,RG03,RG03 MUNDA WA KUBIGBOB 3,RG03 MUNDA WA KUBIGBOB 3,1,no,1,acre,,1,,,11,3,Clear/Sunny
208074530011,09420d85e6394416af450d473dfdfec0,RG01,RG01Kafuka,RG01kafuka,1,no,2,acre,,1.9,,,9,3,Partly Cloudy / Partly Sunny
208074530031,ee80bd7cb5af46b7a9eb40636c95532a,RG01,RG01 Munda wakwakafuka,RG01 Munda wakwakafuka,1,no,3,acre,,3.37,,,11,3,Clear/Sunny
208074530050,8b8c9f6353f341449dd509b887444461,RG01,RG01 Munda wakumpandanyama,Kumpandanyama,1,yes,.5,acre,,1,,,11,3,Partly Cloudy / Partly Sunny
208074530070,ec4b48328f9a4abc982e3a8daedf3697,RG01,RG01 BWINJA,RG01 BWINJA,1,no,2,acre,,3.9,,,8,3,Mostly Clear / Mostly Sunny
208074530089,fc5b51fa5a0b4ae596338c59681e387c,RG01,RG01Hiwa,RG01Hiwa,1,no,1,acre,,1.06,,,10,4,Partly Cloudy / Partly Sunny
208074530109,b930fbd9fa6c4ff0a6c529c39456deb1,RG01,RG01 Munda wakudambore,RG01 Munda wakudambore,1,no,.5,acre,,.65,,,10,3,Clear/Sunny
208074530128,070d641e01fc44ea91ad07ecb6e46f99,RG01,RG01 Munda wa kumatowe,Munda wa kumatowe,1,no,.5,acre,,.8,,,11,3,Partly Cloudy / Partly Sunny
208074530147,bdab829ca1ef40a380dc5757bbbac756,RG01,RG01 GAWA,RG01 GAWA,1,no,2.23,acre,,2.23,,,11,3,Mostly Cloudy / Considerable Cloudiness
208074530167,d8ef86646db94d7d924fdd1d4aa0e763,RG01,RG01kubwinja,RG01kubwinja,1,no,1,acre,,1.16,,,10,3,Partly Cloudy / Partly Sunny
208074530186,18bb528b850645399660a3e1616f99e1,RG01,RG01 Munda wakumatowe,RG01 Munda wakumatowe,1,no,1.5,acre,,1.69,,,11,3,Clear/Sunny
208074540013,2b2e3003d08c4d76a7693db4b3651b31,RG01,RG 01 KUDZANDI,RG01 KUDZAND,1,no,1.45,acre,,1.45,,,10,3,Mostly Cloudy / Considerable Cloudiness
208074540026,95ce677c04464f38850876d787a55291,RG01,RG01 kuchibwerera,RG01kuchibwerera,1,no,.5,acre,,1.26,,,10,3,Partly Cloudy / Partly Sunny
208074540038,e9980386c8b844f688b37506955fcd55,RG01,RG01 MUNDA WAKULINKHWAZI,RG01 MUNDA WAKULINKHWAZI,1,no,.68,acre,,.68,,,11,3,Completely Cloudy
208074540065,f19c167a16f345eda4d7f2d0356ece50,RG01,RG01 Munda waku Deaf,Munda wa ku Deaf,1,no,.3,acre,,.9,,,11,3,Partly Cloudy / Partly Sunny
208074540078,50f0125d1df544aba855b2fa1d882b52,RG01,RG01 CHISAMBO,RG01 CHISAMBO,1,no,1.5,acre,,1.63,,,11,3,Mostly Cloudy / Considerable Cloudiness
208074540091,032e5c5753aa4bd8b99286409e30b7ab,RG01,RG01pakhomo,RG01pakhomo,1,yes,.25,acre,,.44,,,12,3,Partly Cloudy / Partly Sunny
208074540091,032e5c5753aa4bd8b99286409e30b7ab,RG02,RG02chikasi,RG02chikasi,1,no,.5,acre,,.64,,,11,3,Partly Cloudy / Partly Sunny
208074540118,19277772985041f08088c2870d659e35,RG01,RG01 MUNDA WAKUNAMATSA,RG01 MUNDA WAKUNAMATSA,1,no,.45,acre,,.45,,,11,3,Completely Cloudy
208074540130,ffe9e824c41f45c4aa5efb80d3ee9603,RG01,RG01 Munda wa kuchipata,Munda wa kuchipata,1,yes,.3,acre,,2,,,12,3,Partly Cloudy / Partly Sunny
208074540130,ffe9e824c41f45c4aa5efb80d3ee9603,RG02,RG02 Munda wa kukambome,Munda wa kukambome,2,no,1,acre,,1.3,,,11,3,Partly Cloudy / Partly Sunny
208074540143,47e34a56df674eb6a5145be02aa8ff5c,RG01,Munda wa ku Chikazi 1,Munda wa ku Chikaiko 1,2,no,1.5,acre,,1.3,,,10,3,Mostly Cloudy / Considerable Cloudiness
208074540143,47e34a56df674eb6a5145be02aa8ff5c,RG02,Munda wa ku Chikazi2,Munda wa ku Chikazi 2,1,no,.3,acre,,.3,,,10,3,Mostly Cloudy / Considerable Cloudiness
208074540170,35414a0bd1ff4b5390f21f20be30c48c,RG01,RG01kambomi,RG01kambomi,1,no,1,acre,,1.31,,,9,3,Partly Cloudy / Partly Sunny
208074540183,b96dd71e5882445e97b48f5be9f3f124,RG01,RG01 TSUKANENA,RG01 TSUKANENA,1,no,1.66,acre,,1.66,,,12,3,Mostly Cloudy / Considerable Cloudiness
208074540196,a4d4750b932b4e65b4d821e034f277c0,RG01,RG01 Munda wa pakhomo,Munda wa pakhomo,1,yes,1,acre,,2,,,11,3,Partly Cloudy / Partly Sunny
208074540196,a4d4750b932b4e65b4d821e034f277c0,RG02,RG01 Munda wa kunangamtani,Munda wa kunangamtani,1,no,1,acre,,1,,,10,3,Partly Cloudy / Partly Sunny
208074540221,f5b76b9526d140b192375f46b2f7af1f,RG01,Munda wakukambome,Munda Wakukambome,1,no,1,acre,,.89,,,10,3,Mostly Cloudy / Considerable Cloudiness
208074540234,ce5af697fe2b463c91b9273d7de5239d,RG01,RG01pakhomo,RG01pakhomo,1,yes,.25,acre,,.39,,,9,3,Partly Cloudy / Partly Sunny
208074540234,ce5af697fe2b463c91b9273d7de5239d,RG02,RG02kambomi,RG02kamboni,1,no,1,acre,,1.88,,,9,3,Partly Cloudy / Partly Sunny
208074540247,790aed923c8846e2a55161e979a79d80,RG01,RG01 MUNDA WAKUNAMATSE,RG01 MUNDA WAKUNAMATSE,1,no,.5600000000000001,acre,,.5600000000000001,,,11,3,Mostly Cloudy / Considerable Cloudiness
208074540272,b76f54ef0bee42978f7001e6abd63786,RG01,RG01 Munda wa kukhwazi,Munda wa kukhwazi,1,no,.5,acre,,.8,,,8,3,Partly Cloudy / Partly Sunny
208074550001,cbc66987d57c42ffacb16d2d7f04a69b,RG01,RG01 MUNDA WAPASUKULU,RG01 MUNDA WAPASUKULU,1,no,1.46,acre,,1.46,,,14,4,Clear/Sunny
208074550011,7f904274698640799412560ce0366a3a,RG01,RG01 Munda Wakuchikazi,RG01 Munda Wakuchikazi,1,yes,1.25,acre,,1.27,,,10,3,Clear/Sunny
208074550020,f11a7ceefe5647469a49df13b96dddd8,RG01,RG01kuntunda,RG01kuntunda,1,no,1.75,acre,,1.45,,,10,3,Clear/Sunny
208074550030,344b769fdeab41939c4dccad758804a4,RG01,RG01 Munda wa pakhomo,Munda wa pakhomo,1,no,.5,acre,,.4,,,11,3,Clear/Sunny
208074550048,063271133fbf4ff4bc876c37eae35d70,RG01,RG01 Munda wakukazembera,RG01 Munda wakukazembera,1,no,1.25,acre,,1.11,,,7,3,Clear/Sunny
208074550058,4267a368ea1a40ac933c0818f18a3aab,RG01,RG01bwanje,RG01bwanje,1,no,.5,acre,,.62,,,10,3,Clear/Sunny
208074550067,6622a2f78c4d4599ba168a5f9d1295d8,RG01,RG01 Munda wa kukazembere,Kukazembere,1,no,1,acre,,.5,,,11,3,Clear/Sunny
208074550086,efef991c94a04c188dc0d00d150da7fb,RG01,RG01 Munda wakuchikazi,RG01 Munda Wakuchikazi,1,no,1.5,acre,,1.54,,,12,3,Clear/Sunny
208074550095,54e4c1af00e948629283dc56a4901d3c,RG01,RG01kumanda,RG01kumanda,1,no,.5,acre,,.77,,,10,3,Clear/Sunny
208074550105,878e1222e7b6462d96c6ec4aa428d2f7,RG01,RG01 Munda wa pakhomo,Munda wa pakhomo,1,no,.5,acre,,.5,,,10,3,Clear/Sunny
208074550114,109541ea27714bc0acf2e5815adf8b6c,RG01,RG01 MUNDA WAPA CCAP,RG01 MUNDA WAPA CCAP,1,no,1.23,acre,,1.23,,,10,3,Clear/Sunny
208074550123,f87f1c8d0ab145d89ae4ed18a35ef700,RG01,RG01 Munda wakukazembera,RG01 Munda wakukazembera,1,no,1.5,acre,,1.65,,,11,3,Clear/Sunny
208074550133,21817f51442246aca9a4eadebc1f3af2,RG01,RG01kukazembera,RG01kukazembera,1,no,2,acre,,2.11,,,10,4,Clear/Sunny
208074550142,3c734e2ef58a4b0fb7068e83612d4d0b,RG01,RG01 Munda wa kukazembela,Munda wa kukazembela,1,no,1,acre,,2.5,,,10,3,Clear/Sunny
208074560019,616f1e1f62164a979c519d077299767d,RG01,RG01kumtamba,RG01kumtamba,1,no,1,acre,,1,,,10,3,Clear/Sunny
208074560039,81a57628687f42b982a6f9bc5c4c67dd,RG01,RG01 MUNDA WA KUCHIYA,RG01 MUNDA WA KUCHIYA,1,yes,2,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
208074560058,ba45d53cd5794986b20937e91f082f07,RG01,RG01 MUNDA WAKWANAKWAINGWA,RG01 MUNDA WAKWANAKWAINGWA,1,no,.5,acre,,.54,,,9,4,Partly Cloudy / Partly Sunny
208074560058,ba45d53cd5794986b20937e91f082f07,RG02,RG02 MUNDA WAKUCHITA,RG02 MUNDA WAKUCHITA,1,no,.25,acre,,.48,,,8,3,Partly Cloudy / Partly Sunny
208074560078,3cc122b665db4d26aff0a2d6837758e8,RG01,RG01 KUDYERANGOMBA 1,KUDYERANGOMBA 1 Plot,1,no,1,acre,,.12,,,10,3,Clear/Sunny
208074560078,3cc122b665db4d26aff0a2d6837758e8,RG02,RG02 KUDYERANGOMBA 2,KUDYERANGOMBA 2 GARDEN,1,no,.5,acre,,.33,,,11,3,Clear/Sunny
208074560078,3cc122b665db4d26aff0a2d6837758e8,RG03,RG03 KUDYERANGOMBA 3,KUDYERANGOMBA  3 GARDEN,1,no,.5,acre,,.21,,,9,3,Clear/Sunny
208074560116,e48c1525e76c415c9ce2fd8a73119827,RG01,RG01 MUNDA WA KUMTAMBAMFITI,RG01 MUNDA WA KUMTAMBAMFITI,1,no,1,acre,,1,,,11,3,Partly Cloudy / Partly Sunny
208074560135,138a0dde141a488dbc925576acbcada4,RG01,RG01 MATOWE,MATOWE GARDEN,1,no,30,acre,,26.99,,,11,3,Clear/Sunny
208074560174,07ef61199c37474a89e48f83d839e81e,RG01,RG01kumanda,RG01kumanda,1,no,1,acre,,1.46,,,11,3,Clear/Sunny
208074560174,07ef61199c37474a89e48f83d839e81e,RG02,RG02paulila,RG02paulila,2,no,1,acre,,1.16,,,12,3,Clear/Sunny
208074560174,07ef61199c37474a89e48f83d839e81e,RG03,RG03kwasabwe,RG01kwasabwe,1,no,1,acre,,1.22,,,10,3,Clear/Sunny
208074560194,3bfe46075ab64255a36c7c12786c89bc,RG01,RG01 MUNDA WAKUTSANYA,RG01 MUNDA WAKUTSANYA,1,no,1.5,acre,,2.53,,,11,3,Mostly Clear / Mostly Sunny
208074560194,3bfe46075ab64255a36c7c12786c89bc,RG02,RG02 MUNDA WAKUNGOZI,RG02 MUNDA WAKUNGOZI,1,no,2.5,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
208074560213,57d38c6f0c2c446f8aee13dee5fb1917,RG01,RG01 MUNDA WAKWAKAMBUKU1,RG01 MUNDA WAKWAKAMBUKU1,1,no,2,acre,,1.85,,,11,3,Clear/Sunny
208074560213,57d38c6f0c2c446f8aee13dee5fb1917,RG02,RG02 MUNDA WAKWAKAMBUKU2,RG02 MUNDA WAKWAKAMBUKU2,1,no,1,acre,,.72,,,11,3,Clear/Sunny
208074560252,cb979cb6401f4d0c91b83be49ff964e6,RG01,RG01 MUNDA WA KUMADIMBA,RG01 MUNDA WA KUMADIMBA,1,no,.3,acre,,.6,,,10,3,Mostly Clear / Mostly Sunny
208074560271,7e4e26b3518846d7823a302d06180ac8,RG01,RG01 MUNDA WA KUMATOWE,RG01 MUNDA WA KUMATOWE,1,no,2,acre,,2,,,10,3,Mostly Clear / Mostly Sunny
208074560291,cd2a9fb51a88489a9450b2869384200f,RG01,RG01 kuphiri,KUPHIRI GARDEN,1,yes,1,acre,,.64,,,10,3,Clear/Sunny
208074560329,3192a6d98f184dcbba6af19cd00f1367,RG01,RG01 KUMADIMBA,KUMADIMBA Garden,1,no,.5,acre,,.63,,,10,3,Clear/Sunny
208074560349,f7e56d4fdb8041ec93f26e0dc9a66a38,RG01,RG01pakhomo,RG01pakhomo,1,yes,1,acre,,.76,,,11,3,Clear/Sunny
208074560349,f7e56d4fdb8041ec93f26e0dc9a66a38,RG02,RG02kumadimba,RG02kumadimba,1,no,.5,acre,,.68,,,10,3,Clear/Sunny
208074560368,66237db38a8e4b01a904c01aabe875fb,RG01,RG01kudepoti,RG01kudepoti,1,no,.5,acre,,.54,,,11,3,Clear/Sunny
208074560406,0cdeccab2e0e495a96a45ad9ab71f542,RG01,RG01 MUNDA WAKU SCHOOL,RG01 MUNDA WAKU SCHOOL,1,no,1,acre,,1.09,,,10,4,Clear/Sunny
208084570005,bc71c9b72dd44e828c6d438453c64666,RG01,RG01 MUNDA WA KU KHUMBA,MUNDA WA KU KHUMBA,1,no,.5,acre,,.49,,,11,3,Completely Cloudy
208084570017,2b6ea046ae67409ca604ba7c61586348,RG01,RG01_CHIPITE GARDEN,CHIPITE GARDEN,1,no,2,acre,,1.07,,,8,3,Mostly Clear / Mostly Sunny
208084570030,550c1388c6334f5dbafa48e2e5cf57d2,RG01,RG01,MAIZE GARDEN,1,yes,.4,acre,,.62,,,12,3,Mostly Cloudy / Considerable Cloudiness
208084570042,54539541b1bc4c24bbb6720c1a1713ff,RG01,RG01 MUNDA WA KU CHIGODI,MUNDA WA KU CHIGODI,1,no,2,acre,,1.13,,,12,3,Mostly Clear / Mostly Sunny
208084570055,c6c87a107f8c4e5aa6fcd6dfbb160b22,RG01,RG01_MUNDA wapakhomo,MUNDA WAPAKHOMO,1,no,1,acre,,.8,,,8,3,Clear/Sunny
208084570055,c6c87a107f8c4e5aa6fcd6dfbb160b22,RG02,RG02_MUNDA WAKUNYANGALE,MUNDA WAKUNYANGALE,1,no,4,acre,,4.35,,,8,3,Mostly Clear / Mostly Sunny
208084570067,080169d3a99847b298e1f81f0161c20f,RG01,RG01 MUNDA WAKUKHUMBA,RG01 MUNDA  WAKUKHUMBA,1,no,2,acre,,2.34,,,9,3,Completely Cloudy
208084570080,0e774a9689ff4067a1fc0f5d00e4ddac,RG01,RG01,MAIZE AND BEANS,1,yes,.5,acre,,.43,,,11,2,Mostly Cloudy / Considerable Cloudiness
208084570092,7aba17921a9543c4a62058ad0706f2b5,RG01,RG01_MKHWALE GARDEN,MKHALA GARDEN,1,no,.5,acre,,.51,,,9,3,Partly Cloudy / Partly Sunny
208084570105,03ab3196e6ce41eda4c6ac3550d45e88,RG01,RG01 MUNDA WAKUSALALA,RG01 MUNDA WAKUSALALA,1,no,1,acre,,.49,,,10,3,Clear/Sunny
208084570117,a7faa76c7a374f1dbc082c97ac23a367,RG01,RG01 MUNDA WA KU MANKHAMBA,MUNDA WA KU MANKHAMBA,1,no,2,acre,,2.73,,,10,3,Partly Cloudy / Partly Sunny
208084570130,fa4a587f6d954bd898e564c2bd0edbe5,RG01,RG01,MAIZE AND BEANS GAERDEN,1,yes,1,acre,,2.27,,,9,2,Partly Cloudy / Partly Sunny
208084570130,fa4a587f6d954bd898e564c2bd0edbe5,RG02,RG02,MAIZE AND BEANS GAERDEN,1,yes,1.5,acre,,1.56,,,10,2,Partly Cloudy / Partly Sunny
208084570142,bd95e63aef0346709ee7e16c0ce33343,RG01,RG01,MAIZE AND BEANS AND NKHWANI,1,yes,2,acre,,.9,,,8,2,Mostly Cloudy / Considerable Cloudiness
208084570155,2a6b0a36def84d96b3924c7275703be8,RG01,RG01 MUNDA WAKWA GONTHI,RG01 MUNDA WAKWA GONTHI,1,no,.5,acre,,1.07,,,11,3,Clear/Sunny
208084570155,2a6b0a36def84d96b3924c7275703be8,RG02,RG02 MUNDA  WAKU  CHIPITI,RG02 MUNDA WAKU CHIPITI,1,no,.25,acre,,.29,,,11,3,Clear/Sunny
208084570167,bc651e040a6e4db19fa4a4f486f13204,RG01,RG01 MUNDA WAKUMTUNDA,RG01 MUNDA WAKUMTUNDA,1,no,1,acre,,1.18,,,9,3,Clear/Sunny
208084570180,a44ce6bdbded482eabcbb1dfb63d01bf,RG01,RG01 MUNDA WA KUCHIPITI,MUNDA WA KU CHIPITI,1,no,1.5,acre,,1.88,,,9,3,Completely Cloudy
208084570192,70a8c8c33ec14f0ab9141209f9534ffb,RG01,RG01_DONDO GARDEN,DONDO GARDEN,1,no,1,acre,,.54,,,8,3,Partly Cloudy / Partly Sunny
208204580015,05a48214051d4deaa115c2f64a23f239,RG01,RG01MUNDA WAKUSAKANENA,R02 MUNDA WAKUSAKANENA,1,no,.5,acre,,.25,,,10,3,Clear/Sunny
208204580031,b9dfc76756834a7e83b617fdce02e79f,RG01,RG01kunsakanena,RG01kunsakanena,1,no,1,acre,,.88,,,11,4,Clear/Sunny
208204580062,4750e4af1d2f4993aea8d3a6b5177b92,RG01,RG01 AREA 48,AREA 48,1,no,1,acre,,,LONG DISTANCE OUTSIDE THIS DISTRICT,,,,
208204580077,e6a5c25aa4644255b2d0ac60e65edf6f,RG01,RG01 KAPESI 1,KAPESI 1,1,no,.5,acre,,.3,,,11,3,Clear/Sunny
208204580077,e6a5c25aa4644255b2d0ac60e65edf6f,RG02,RG02 KAPESI 2,KAPESI 2,1,no,1.5,acre,,1,,,11,3,Clear/Sunny
208204580093,76b77de2a1614283bf2563256dec4a6d,RG01,RG01MUNDAWAKUDAMBO,RG01MUNDAWAKUDAMBO,1,no,.5,acre,,.75,,,11,3,Clear/Sunny
208204580108,227094257d52403ca6cf517f561cfc3b,RG01,RG01kudambo,Kudambo,1,no,4,acre,,4.4,,,12,3,Clear/Sunny
208204580139,7c0790d23da24de8a8558f1ff2a29c0c,RG01,RG01 KUMADIMBA,Kumadimba garden,1,no,.5,acre,,.5,,,10,3,Clear/Sunny
208204580170,c785ef0aeb794fb2ab2970ce3fc9097b,RG01,RG01MUNDAWAPA WATER,RG01MUNDAWAPA WATER,1,no,.5,acre,,.87,,,11,3,Clear/Sunny
208204580201,8d122ff78d89470f9fac769ebe5d23f3,RG01,RG01Kumanda,kumanda,1,no,1,acre,,1.6,,,12,3,Clear/Sunny
208204580217,e1781abf48f646359168c5100edc01b2,RG01,RG01 KU WATER,Ku water garden,1,no,1,acre,,.24,,,10,5,Clear/Sunny
