case_id,hhid,gardenid,plotid,ag_k01,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25_oth,ag_k25a,ag_k25b,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k43a7,ag_k43b7,ag_k43c7,ag_k43d7,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k44a7,ag_k44b7,ag_k44c7,ag_k44d7,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6,ag_k45a7,ag_k45b7,ag_k45c7,ag_k45d7,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k46f,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c
208064520440,ceffef8f228641c8bdfac9fe09a3e905,DG01,D01,no,.,1,,,,1,maize,beans,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,2 years ago,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,1,OX CART,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,3,6,3,1,3,6,3,,,,,,,,,,,,,,,,,,,,,3,2,3,2,1,2,3,2,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,2,1,0,4,,
208064520492,e29541337e9e4a25a9c63638b772daac,DG01,D01,no,.,1,,,,1,IRISH [MALAWI] POTATO,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,During last 12 months,,No soil or water erosion problems on any plots,,,Flat,yes,Gravity,,,Watering can,,River / Stream,,0,,,,,yes,may,1ST HALF,no,,,,yes,no,2,4,23:21:0+4S/CHITOWE,,25,kilogram,,50,3,,,,,,,no,,,,,,,,,,,,2,1,3,6,1,1,3,6,,,,,,,,,,,,,,,,,,,,,2,1,4,3,1,1,5,4,,,,,,,,,,,,,,,,,,,,,2,1,1,4,1,1,1,4,,,,,,,,,,,,,,,,,,,,,2,1000,0,,0,,29,.,2,1,.,3,0,0,0,,,
208084570030,550c1388c6334f5dbafa48e2e5cf57d2,DG01,D01,no,.,1,,,,1,IRISH [MALAWI] POTATO,,,,,,Clay (Katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Moderate slope,yes,Divert stream,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,0,,,,,yes,august,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,2,5,7,2,1,6,4,,,,,,,,,,,,,,,,,,,,,1,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,4,2,2,3,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208084570042,54539541b1bc4c24bbb6720c1a1713ff,DG01,D01,no,.,1,,,,1,tomato,,,,,,Other (Specify),LOAM SOIL,Good,No Erosion,,,,Erosion control bunds,,,,,,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,august,1ST HALF,no,,,,yes,yes,1,1,23:21:0+4S/CHITOWE,,60,kilogram,,60,1,can,,60,kilogram,,60,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),COMITE,10,milliliter,,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),KARATE  ,10,milliliter,,1,1,3,8,2,1,3,8,,,,,,,,,,,,,,,,,,,,,2,1,4,8,1,1,6,8,,,,,,,,,,,,,,,,,,,,,1,6,2,4,2,6,2,4,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208084570067,080169d3a99847b298e1f81f0161c20f,DG01,D01,no,.,2,,,,2,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,august,2ND HALF,yes,300,kilogram,,yes,no,2,3,urea,,25,kilogram,,25,3,,,,,,,no,,,,,,,,,,,,3,2,6,5,2,2,6,5,1,2,6,5,,,,,,,,,,,,,,,,,3,2,4,5,2,2,4,5,1,2,4,5,4,2,4,5,,,,,,,,,,,,,3,1,3,5,1,1,3,5,4,1,3,5,2,1,3,5,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208084570105,03ab3196e6ce41eda4c6ac3550d45e88,DG01,D01,no,.,1,,,,1,tomato,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,300,kilogram,,yes,yes,2,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,1,can,,10,kilogram,,10,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),LOGAL,1,OTHER (SPECIFY),BOTTLE,no,,,,,,1,1,6,5,2,1,6,5,,,,,,,,,,,,,,,,,,,,,1,1,5,4,2,1,5,4,,,,,,,,,,,,,,,,,,,,,2,1,2,9,1,1,2,9,3,1,2,9,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208084570130,fa4a587f6d954bd898e564c2bd0edbe5,DG01,D01,no,.,1,,,,2,tomato,nkhwani,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,no,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,0,,,,,yes,december,2ND HALF,yes,4,bucket,,yes,no,3,2,23:21:0+4S/CHITOWE,,10,kilogram,,10,1,OTHER FERTILIZER (SPECIFY),,0,OTHER (SPECIFY),,0,no,,,,,,,,,,,,1,1,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208084570142,bd95e63aef0346709ee7e16c0ce33343,DG01,D01,no,.,2,,,,2,tomato,,,,,,Clay (Katondo),,Fair,Moderate,,Flooding,,No erosion control,,,During last 12 months,,Other (Specify),,,Slight slope,yes,Bucket,,,Other (Specify),COLLECTION USING PAILS/BUCKET/BASIN,River / Stream,,2004,3,Other (Specify),,EROSION WAS TOO MUCH,yes,may,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,4,2,2,6,4,,,,,,,,,,,,,,,,,,,,,1,3,2,6,2,3,2,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
208204580232,bb1f3151ea6b425ba22c2a3259aef41d,DG01,D01,no,.,2,,,,2,maize,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,june,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209014610048,7eddfb90465d4bb6ad4e9ff5a283d4d8,DG01,D01,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,.,,,,,,,
209024630088,a99c6cd69bec42f8b7ecac5ea46bfe10,DG01,D01,no,.,2,,,,2,IRISH [MALAWI] POTATO,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Flooding,,River / Stream,,0,,,,,yes,june,1ST HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,50,kilogram,,50,2,urea,,50,kilogram,,50,no,,,,,,,,,,,,2,1,6,6,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209024630105,1b28c98d73ee43b88153a23f2f3f67ec,DG01,D01,no,.,1,,,,1,IRISH [MALAWI] POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,Low,,Terrain,,No erosion control,,,,,Requires too much labor,Materials not available,,Flat,yes,Bucket,Divert stream,,Drip irrigation,,Well,,0,,,,,yes,february,2ND HALF,no,,,,yes,yes,1,3,23:21:0+4S/CHITOWE,,75,kilogram,,75,1,OTHER FERTILIZER (SPECIFY),SUGAR FERTILIZER,50,kilogram,,75,yes,insecticide,,6,liter,,no,,,,,,2,2,6,7,1,2,6,7,,,,,,,,,,,,,,,,,,,,,1,1,5,6,2,1,5,6,,,,,,,,,,,,,,,,,,,,,2,1,1,7,3,1,1,7,1,1,1,7,,,,,,,,,,,,,,,,,14,1000,0,,0,,29,,5,4,.,3,0,0,0,,,
209024630158,321b856d5d7745a59cbd6333448b2882,DG01,D01,no,.,1,,,,2,IRISH [MALAWI] POTATO,,,,,,Other (Specify),SANDY and CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Other (Specify),,FLOODING,Flooding,,Well,,0,,,,,yes,april,2ND HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,10,kilogram,,10,1,urea,,5,kilogram,,5,no,,,,,,,,,,,,2,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,2,2,0,1,,
209024630229,b4fb9d03318c4da1b2b0c16bfe3294e4,DG01,D01,no,.,1,,,,1,IRISH [MALAWI] POTATO,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,Requires too much labor,No soil or water erosion problems on any plots,,Flat,yes,Motor pump,,,Flooding,,Well,,0,,,,,yes,june,1ST HALF,no,,,,yes,yes,1,1,23:21:0+4S/CHITOWE,,15,kilogram,,15,1,urea,,10,kilogram,,10,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),DENTANE,1,liter,,no,,,,,,1,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,3,800,0,,0,,29,,5,1,.,3,0,0,0,,,
209024630299,ae92b7d9e10c40e693b796f0a01c3ea5,DG01,D01,no,.,1,,,,1,maize,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,1,0,0,4,,
209024630369,2e2041b528f949a4b24869b6bc40cac2,DG01,D01,no,.,1,,,,2,IRISH [MALAWI] POTATO,,,,,,Sandy (Mchenga),,Good,Low,,Terrain,,No erosion control,,,,,Requires too much labor,,,Slight slope,yes,Other (Specify),,FLOODING,Flooding,,Well,,0,,,,,yes,may,1ST HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,50,kilogram,,50,1,urea,,25,kilogram,,25,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),DETAINE,1,kilogram,,no,,,,,,1,1,5,5,2,1,5,5,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,2,1,1,5,1,1,1,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209024640069,4cc697e844374a8aa6307d134eeb89c7,DG01,D01,no,.,2,,,,2,IRISH [MALAWI] POTATO,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,Well,,0,,,,,yes,april,1ST HALF,yes,90,kilogram,,no,,,,,,,,,,,,,,,,,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),DENTANE,5,kilogram,,no,,,,,,1,2,6,5,6,2,6,5,2,2,6,5,,,,,,,,,,,,,,,,,6,1,2,1,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,2,1,1,5,6,1,1,5,1,1,1,5,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209024640094,55db6be75e764ffa82b84643c1babbb6,DG01,D01,no,.,1,,,,1,IRISH [MALAWI] POTATO,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,yes,no,2,1,23:21:0+4S/CHITOWE,,15,kilogram,,15,1,,,,,,,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),DENTANE,1,gram,,no,,,,,,2,4,6,5,1,4,6,5,,,,,,,,,,,,,,,,,,,,,1,1,3,5,2,1,3,5,,,,,,,,,,,,,,,,,,,,,2,1,1,6,1,1,1,6,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209044690018,aa36603c657d4d658af31fcdb56ad59a,DG01,D01,no,.,1,,,,1,tomato,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,2 years ago,,No soil or water erosion problems on any plots,,,Flat,no,Rainfed/No irrigation,,,,,,,0,,,,,yes,february,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,yes,insecticide,,1,OTHER (SPECIFY),BOTTLE,yes,insecticide,,3,OTHER (SPECIFY),Tablespoon,2,1,3,2,1,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209044690165,8cdfe8a04351489c983037b0a02aa497,DG01,D01,no,.,1,,,,3,maize,,,,,,Other (Specify),LOAM SOIL,Poor,High,,Flooding,,Drainage ditches,,,2 years ago,,,,,Flat,yes,Rainfed/No irrigation,,,,,,,0,,,,,yes,april,1ST HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,3,1,2,4,2,1,2,4,1,1,2,4,4,1,1,2,,,,,,,,,,,,,2,1,1,4,3,1,1,4,1,1,1,4,,,,,,,,,,,,,,,,,4,1,1,2,3,1,1,5,2,1,1,5,1,1,1,5,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209054710221,a12d0a16d2734da48eee018951dc7887,DG01,D01,no,.,1,,,,2,maize,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,november,2ND HALF,no,,,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,1,1,2,3,2,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,1,1,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209054710221,a12d0a16d2734da48eee018951dc7887,DG01,D02,no,.,1,,,,2,tomato,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,november,2ND HALF,yes,5,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,2,3,1,1,2,2,,,,,,,,,,,,,,,,,,,,,2,1,2,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,2,1,6,3,1,1,6,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209054710221,a12d0a16d2734da48eee018951dc7887,DG01,D03,no,.,1,,,,2,tanaposi,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,november,2ND HALF,yes,25,kilogram,,no,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,2,1,6,3,1,1,6,3,,,,,,,,,,,,,,,,,,,,,1,1,2,5,2,1,6,3,,,,,,,,,,,,,,,,,,,,,2,4,6,5,1,4,6,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209064720067,9b67f03d8c584431bd0c8df1c5af389a,DG01,D01,no,.,1,,,,1,cabbage,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,Well,,0,,,,,yes,october,1ST HALF,yes,350,kilogram,,yes,yes,2,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,1,urea,,25,kilogram,,25,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),LOGO AND KOMITI,2,liter,,no,,,,,,1,1,6,3,2,1,6,3,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,2,2,1,3,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,DG01,D01,no,.,1,,,,2,cabbage,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,february,2ND HALF,no,,,,yes,yes,2,1,23:21:0+4S/CHITOWE,,15,kilogram,,15,1,urea,,10,kilogram,,10,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),LOGO AND KALATI,1,liter,,no,,,,,,1,1,5,3,2,1,3,5,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,DG02,D02,no,.,2,,,,2,cabbage,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,june,2ND HALF,yes,200,kilogram,,yes,yes,1,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,1,urea,,25,kilogram,,25,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),LOGO AND KALATI,4,liter,,no,,,,,,1,1,4,5,2,1,4,5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064720479,b5356e665f8a4d7ba82d6fb9ea1e8bf7,DG03,D03,no,.,2,,,,2,cabbage,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,no,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,february,1ST HALF,yes,3,OX CART,,yes,yes,1,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,1,urea,,25,kilogram,,25,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),LOGO AND KALATI,3,liter,,no,,,,,,1,2,6,5,2,2,6,5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,2,1,6,5,1,1,6,5,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064730220,1edd541242c448e68b58718975af0293,DG01,D01,no,.,1,,,,1,onion,,,,,,Sandy (Mchenga),,Fair,Moderate,,Flooding,,No erosion control,,,,,Other (Specify),,DOES NOT OWN GARDEN,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,april,2ND HALF,no,,,,yes,no,1,1,23:21:0+4S/CHITOWE,,5,kilogram,,5,3,,,,,,,no,,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064730264,9fc62b5965284bd29f61fc82be0f7346,DG01,D01,no,.,2,,,,2,tomato,,,,,,Other (Specify),SANDY and CLAY,Fair,No Erosion,,,,Erosion control bunds,,,2 years ago,,,,,Flat,yes,Divert stream,,,Watering can,,Well,,0,,,,,yes,may,1ST HALF,no,,,,yes,yes,1,1,23:21:0+4S/CHITOWE,,5,kilogram,,5,1,urea,,5,kilogram,,5,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),COPER,1,milliliter,,yes,OTHER PESTICIDE/ HERBICIDE(SPECIFY),GENTURN,1,milliliter,,1,2,5,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,2,1,1,3,1,1,1,3,,,,,,,,,,,,,,,,,,,,,2,4,2,1,1,4,2,1,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209064740296,6fb0606abb1843ef9ecbb740443c12f8,DG01,D01,no,.,1,,,,2,onion,,,,,,Other (Specify),CLAY,Good,Moderate,,Terrain,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Moderate slope,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,april,1ST HALF,yes,2,OX CART,,yes,yes,1,1,23:21:0+4S/CHITOWE,,10,kilogram,,10,1,urea,,10,kilogram,,10,no,,,,,,,,,,,,1,1,4,5,2,1,4,5,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,.,,0,0,0,,,
209074750237,e12b2a8cd4954b198324af1dd91f7bb3,DG01,D01,no,.,2,,,,2,IRISH [MALAWI] POTATO,,,,,,Other (Specify),CLAY,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,yes,Bucket,,,Watering can,,Well,,0,,,,,yes,may,1ST HALF,no,,,,yes,yes,1,1,23:21:0+4S/CHITOWE,,25,kilogram,,25,1,OTHER FERTILIZER (SPECIFY),SUGAR FERTILIZER,25,kilogram,,25,no,,,,,,,,,,,,2,1,3,5,4,1,3,5,1,1,3,5,,,,,,,,,,,,,,,,,4,1,1,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,2,1,1,5,4,1,1,5,1,1,1,5,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209084770261,dcfdb26e774e4d4d8c4237b2583af690,DG01,D01,no,.,1,,,,1,tanaposi,,,,,,Clay (Katondo),,Good,Low,,Terrain,,Erosion control bunds,,,During last 12 months,,,,,Slight slope,yes,Bucket,,,Watering can,,River / Stream,,9999,0,Other (Specify),,,yes,may,1ST HALF,no,,,,yes,no,1,2,can,,5,kilogram,,5,2,,,,,,,no,,,,,,,,,,,,1,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
209084790011,9163dad5d67c4817b6e03218856028a7,RG01,D01,yes,.,1,,,,3,,,,,,,Between sandy & clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,no,Rainfed/No irrigation,,,,,,,2015,1,Other (Specify),,DROUGHT,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999999999,,-999999999,,-999999999,,0,,,,.,,,,,,,
209084810020,84e18f1e49e24f4cb69ff5d8b39cb35a,DG01,D01,no,.,1,,,,1,tomato,,,,,,Clay (Katondo),,Good,Low,,Flooding,,Erosion control bunds,,,During last 12 months,,,,,Flat,yes,Bucket,,,Watering can,,River / Stream,,0,,,,,yes,july,1ST HALF,no,,,,yes,yes,3,3,23:21:0+4S/CHITOWE,,20,kilogram,,20,2,can,,20,kilogram,,20,yes,insecticide,,250,milliliter,,no,,,,,,1,4,5,4,2,4,5,4,,,,,,,,,,,,,,,,,,,,,1,3,4,3,2,3,4,3,,,,,,,,,,,,,,,,,,,,,1,7,3,3,2,7,3,3,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,.,,,.,,0,0,0,,,
