ea_id,com_ce01a,com_ce01a_oth,com_ce01b,com_ce01b_oth,com_ce01c,com_ce01c_oth,com_ce02,com_ce03,com_ce04,com_ce05a,com_ce05a_oth,com_ce05b,com_ce05b_oth,com_ce06,com_ce07,com_ce08_1,com_ce08_2,com_ce08a,com_ce08a_oth,com_ce08b,com_ce08b_oth,com_ce09,com_ce10,com_ce11a,com_ce11b,com_ce12,com_ce13,com_ce14a,com_ce14b,com_ce15
31105769,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,fishing,,yes,1/4,RURAL AREAS,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,1000,600,farming,DOMESTIC HOUSEWORK,OTHER (SPECIFY),DOMESTIC HOUSEWORK,no,,,,,,,,
31105770,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,1/2,RURAL AREAS,farming,,fishing,,yes,URBAN CENTERS,1000,400,farming,,fishing,,yes,7200,2,week,ALMOST NONE,7200,2,week,ALMOST NONE
31106772,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,RURAL AREAS,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,yes,URBAN CENTERS,1500,1000,fishing,TRADER IN AGRIC PRODUCE,OTHER (SPECIFY),TRADER IN AGRIC PRODUCE,no,,,,,,,,
31106773,farming,,fishing,,"FIREWOOD,CHARCOAL SELLING",,yes,ALMOST NONE,RURAL AREAS,farming,,"FIREWOOD,CHARCOAL SELLING",,no,,600,400,,,,,yes,7200,2,week,ALMOST NONE,7200,2,week,1/4
31106774,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,fishing,,yes,ALMOST NONE,OUTSIDE MALAWI,fishing,,OTHER (SPECIFY),,yes,RURAL AREAS,1500,800,farming,,fishing,,yes,28000,1,month,ALMOST NONE,18000,1,month,ALMOST NONE
31106775,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,yes,URBAN CENTERS,1000,1000,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,fishing,,yes,7200,2,week,ALMOST NONE,7200,2,week,1/4
31106776,farming,,"FIREWOOD,CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,OUTSIDE MALAWI,fishing,,OTHER (SPECIFY),,yes,RURAL AREAS,1000,500,farming,,"FIREWOOD,CHARCOAL SELLING",,no,,,,,,,,
31107777,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/2,OUTSIDE MALAWI,farming,,OTHER (SPECIFY),,yes,URBAN CENTERS,1000,1000,farming,,,,yes,7200,2,week,ALMOST NONE,7200,2,week,1/4
31108778,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,ALMOST NONE,RURAL AREAS,OTHER (SPECIFY),,farming,,no,,1000,1000,,,,,yes,7200,2,week,ALMOST NONE,7200,2,week,ALMOST NONE
31109779,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,yes,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),,LARGE-SCALE COMMERCIAL INDUSTRY,,no,,1000,500,,,,,no,,,,,,,,
31120781,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,farming,,OTHER (SPECIFY),,no,,1000,1000,,,,,yes,7200,2,week,ALMOST NONE,7200,2,week,ALMOST NONE
31120782,farming,,fishing,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,ALMOST NONE,OUTSIDE MALAWI,farming,,PROFESSIONAL OCCUPATIONS,,yes,URBAN CENTERS,1000,1000,farming,,fishing,,no,,,,,,,,
31201783,farming,,CIVIL SERVICE,,,,yes,1/4,URBAN CENTRES,farming,,,,yes,URBAN CENTERS,500,500,farming,,,,yes,600,1,day,1/4,600,1,day,3/4
31201784,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),,,,yes,RURAL AREAS,1500,1500,farming,,PROFESSIONAL OCCUPATIONS,,yes,650,1,day,1/4,650,1,day,3/4
31201785,farming,,"FIREWOOD,CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,RURAL AREAS,farming,,,,no,,400,250,,,,,yes,600,1,day,1/4,600,1,day,3/4
31201786,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,yes,RURAL AREAS,1000,500,farming,,,,yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31201787,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,yes,RURAL AREAS,500,500,farming,,,,no,,,,,,,,
31201788,farming,,"FIREWOOD,CHARCOAL SELLING",,transport,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,no,,600,300,,,,,yes,600,1,day,1/4,600,1,day,3/4
31201789,farming,,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,no,,500,250,,,,,yes,600,1,day,1/4,600,1,day,3/4
31201790,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,ALMOST NONE,RURAL AREAS,farming,,,,yes,RURAL AREAS,750,750,farming,,,,yes,600,1,day,1/4,600,1,day,3/4
31201791,farming,,"BEER BREWING, KACHASU",,,,yes,3/4,RURAL AREAS,farming,,,,no,,500,500,,,,,yes,7200,12,week,ALMOST NONE,7200,12,day,3/4
31201792,farming,,,,,,no,,,,,,,no,,500,500,,,,,yes,14400,24,day,1/4,14400,24,day,3/4
31201793,farming,,"BEER BREWING, KACHASU",,"FIREWOOD,CHARCOAL SELLING",,yes,1/4,RURAL AREAS,farming,,OTHER (SPECIFY),,no,,500,500,,,,,yes,600,1,day,1/4,600,1,day,3/4
31201794,farming,,,,,,yes,ALMOST NONE,RURAL AREAS,farming,,,,no,,300,200,,,,,yes,600,1,day,ALMOST NONE,600,1,day,ALMOST ALL
31201795,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,OTHER (SPECIFY),,,,yes,RURAL AREAS,500,500,OTHER (SPECIFY),DOMESTIC HOUSEWORK,farming,DOMESTIC HOUSEWORK,no,,,,,,,,
31204796,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,RURAL AREAS,farming,,,,yes,RURAL AREAS,500,500,farming,,,,yes,600,1,day,1/4,600,1,day,3/4
31204797,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),,PROFESSIONAL OCCUPATIONS,,yes,RURAL AREAS,500,500,farming,CASUAL LABOR(GANYU),OTHER (SPECIFY),CASUAL LABOR(GANYU),yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31204798,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,RURAL AREAS,farming,,OTHER (SPECIFY),,no,,300,180,,,,,yes,600,1,day,1/4,600,1,day,3/4
31204799,farming,CASUAL LABOUR UNSPECIFIED(GANYU),SMALL-SCALE TRADE & SERVICE PROVISION,CASUAL LABOUR UNSPECIFIED(GANYU),OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),yes,ALMOST NONE,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,500,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31204800,farming,,,,,,yes,1/4,RURAL AREAS,OTHER (SPECIFY),,,,no,,500,500,,,,,yes,600,1,day,1/4,600,1,day,1/4
31204801,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,PROFESSIONAL OCCUPATIONS,,yes,RURAL AREAS,500,500,farming,CASUAL LABOR(GANYU),OTHER (SPECIFY),CASUAL LABOR(GANYU),yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31204802,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,RURAL AREAS,farming,,,,no,,1000,1000,,,,,yes,600,1,day,1/4,600,1,day,3/4
31204803,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,PROFESSIONAL OCCUPATIONS,,no,,300,300,,,,,yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31204804,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,RURAL AREAS,1000,1000,farming,,,,yes,14400,24,day,1/4,14400,24,day,3/4
31220805,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,farming,,yes,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,yes,RURAL AREAS,600,300,farming,CASUAL LABOR(GANYU),OTHER (SPECIFY),CASUAL LABOR(GANYU),yes,600,1,day,1/4,600,1,day,3/4
31220806,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,no,,700,200,,,,,yes,600,1,day,1/4,600,1,day,3/4
31301807,farming,,transport,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,no,,1000,1000,,,,,yes,7200,2,week,1/4,7200,2,week,1/4
31301808,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,700,700,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14400,2,week,1/2,14400,2,week,1/4
31301809,farming,,"FIREWOOD,CHARCOAL SELLING",,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,RURAL AREAS,500,450,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,7200,2,week,1/4,7200,2,day,1/4
31301810,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,500,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,600,1,day,1/2,600,1,week,1/2
31301811,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,RURAL AREAS,500,300,farming,,,,yes,14400,24,day,ALMOST ALL,600,1,week,3/4
31301812,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,700,700,,,,,yes,14400,14,day,1/4,14400,14,day,1/4
31302813,farming,,"BEER BREWING, KACHASU",,CIVIL SERVICE,,yes,1/4,RURAL AREAS,"BEER BREWING, KACHASU",KUWOTCHAMAKALALA,"FIREWOOD,CHARCOAL SELLING",KUWOTCHAMAKALALA,yes,RURAL AREAS,450,200,CIVIL SERVICE,,,,yes,3000,2,week,1/4,3000,2,week,1/4
31302814,farming,,"BEER BREWING, KACHASU",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,1000,1000,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,600,1,day,1/4,600,1,day,1/2
31302815,farming,,"FIREWOOD,CHARCOAL SELLING",,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,"FIREWOOD,CHARCOAL SELLING",,,,yes,RURAL AREAS,500,500,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14000,1,month,ALMOST ALL,14000,1,month,ALMOST ALL
31302816,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,1000,700,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,600,1,day,1/4,600,1,day,1/4
31302817,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,yes,URBAN CENTERS,300,300,CIVIL SERVICE,,,,yes,4200,2,week,1/2,7200,2,week,1/2
31303818,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,500,500,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,7400,1,month,1/2,7400,1,month,1/2
31303819,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,RURAL AREAS,800,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,7200,2,week,ALMOST ALL,7200,2,week,ALMOST ALL
31303821,farming,,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,RURAL AREAS,450,450,farming,,"FIREWOOD,CHARCOAL SELLING",,no,,,,,,,,
31303822,"FIREWOOD,CHARCOAL SELLING",,farming,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,RURAL AREAS,1000,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14400,2,week,ALMOST ALL,14400,1,month,1/2
31303823,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,URBAN CENTERS,500,500,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,7200,2,week,ALMOST ALL,7200,2,week,ALMOST ALL
31303824,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,RURAL AREAS,500,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,6000,1,day,1/4,600,1,day,1/4
31303825,farming,,"FIREWOOD,CHARCOAL SELLING",,CIVIL SERVICE,,yes,1/4,URBAN CENTRES,CIVIL SERVICE,,,,yes,RURAL AREAS,500,350,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,7200,12,day,1/2,7200,12,day,1/4
31303826,farming,LIVESTOCK FARMING,OTHER (SPECIFY),LIVESTOCK FARMING,"FIREWOOD,CHARCOAL SELLING",LIVESTOCK FARMING,yes,1/4,RURAL AREAS,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,OUTSIDE MALAWI,600,500,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,700,1,day,1/2,700,1,day,ALMOST ALL
31306827,farming,CASUAL LABOUR UNSPECIFIED(GANYU),"FIREWOOD,CHARCOAL SELLING",CASUAL LABOUR UNSPECIFIED(GANYU),OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),yes,1/4,RURAL AREAS,farming,,,,yes,RURAL AREAS,1000,1000,farming,,,,yes,720,2,week,1/4,725,2,week,1/4
31306828,farming,,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,RURAL AREAS,700,700,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,600,1,day,ALMOST NONE,600,1,day,ALMOST NONE
31306829,farming,,CIVIL SERVICE,,"FIREWOOD,CHARCOAL SELLING",,no,,,,,,,yes,RURAL AREAS,1000,1000,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,3600,12,day,1/4,3600,12,day,1/4
31306830,farming,,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,yes,RURAL AREAS,500,500,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,600,1,day,ALMOST ALL,600,1,day,ALMOST ALL
31431831,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),,,,yes,RURAL AREAS,1000,1000,farming,BUILDER,OTHER (SPECIFY),BUILDER,yes,14400,24,day,ALMOST NONE,14400,4,week,ALMOST NONE
31431832,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,3/4,URBAN CENTRES,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,7200,7200,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,7200,2,week,1/4,7200,2,week,1/4
31432833,"BEER BREWING, KACHASU",,"FIREWOOD,CHARCOAL SELLING",,farming,,yes,3/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,500,100,,,,,yes,7200,12,day,1/2,7200,12,day,1/2
31432834,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/2,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,1000,1000,,,,,no,,,,,,,,
31434835,CIVIL SERVICE,,,,,,no,,,,,,,yes,OUTSIDE MALAWI,5000,5000,PROFESSIONAL OCCUPATIONS,,,,no,,,,,,,,
31435836,farming,,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,yes,URBAN CENTERS,500,500,farming,,"FIREWOOD,CHARCOAL SELLING",,yes,14400,4,week,1/4,14400,4,week,1/2
31435837,farming,PRIVATE BUSINESS UNSPECIFIED,OTHER (SPECIFY),PRIVATE BUSINESS UNSPECIFIED,,,yes,1/4,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,,OTHER (SPECIFY),,yes,URBAN CENTERS,500,500,OTHER (SPECIFY),DOMESTIC HOUSEWORK,CIVIL SERVICE,DOMESTIC HOUSEWORK,yes,7200,12,day,1/4,7200,13,day,3/4
31435838,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,yes,RURAL AREAS,1000,600,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
31435839,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,,,yes,1/4,URBAN CENTRES,"BEER BREWING, KACHASU",HOUSEHELP,SMALL-SCALE TRADE & SERVICE PROVISION,HOUSEHELP,yes,RURAL AREAS,1000,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,7200,2,week,1/4,7200,2,week,3/4
31436840,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/2,URBAN CENTRES,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,1000,1000,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14400,4,week,1/4,14400,4,week,1/2
31436841,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,1000,2000,,,,,yes,7200,7200,week,1/4,7200,2,week,1/4
31437842,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,yes,3/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,500,500,,,,,yes,7200,12,day,1/2,7200,12,day,1/4
31438843,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,yes,RURAL AREAS,2000,1000,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,7200,2,week,1/4,7200,2,week,1/2
31438844,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,1/2,RURAL AREAS,"FIREWOOD,CHARCOAL SELLING",,CIVIL SERVICE,,yes,RURAL AREAS,900,500,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14400,4,week,1/2,14400,4,week,1/4
31438845,CIVIL SERVICE,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,1/4,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,,,yes,RURAL AREAS,1000,3000,farming,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,7200,2,week,ALMOST ALL,7200,2,week,ALMOST ALL
31439846,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,RURAL AREAS,500,500,SMALL-SCALE TRADE & SERVICE PROVISION,,"BEER BREWING, KACHASU",,yes,14400,21,day,1/4,14400,21,day,1/2
31440847,SMALL-SCALE TRADE & SERVICE PROVISION,,PROFESSIONAL OCCUPATIONS,,CIVIL SERVICE,,yes,1/4,OUTSIDE MALAWI,LARGE-SCALE COMMERCIAL INDUSTRY,,PROFESSIONAL OCCUPATIONS,,yes,RURAL AREAS,800,500,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,,,,,,,
31441848,"FIREWOOD,CHARCOAL SELLING",,SMALL-SCALE TRADE & SERVICE PROVISION,,farming,,yes,1/2,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,OUTSIDE MALAWI,1000,14400,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,14400,4,week,3/4,14400,4,week,1/2
31441849,"BEER BREWING, KACHASU",,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,yes,3/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,URBAN CENTERS,3000,2000,SMALL-SCALE TRADE & SERVICE PROVISION,,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,yes,7200,2,week,1/2,7200,2,week,1/4
31442850,"FIREWOOD,CHARCOAL SELLING",,,,,,yes,1/2,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,URBAN CENTERS,600,400,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,14400,4,week,1/2,14400,4,week,1/2
31442851,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,no,,,,,,,yes,RURAL AREAS,400,300,"FIREWOOD,CHARCOAL SELLING",,"BEER BREWING, KACHASU",,no,,,,,,,,
31443852,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,yes,1/2,OUTSIDE MALAWI,"BEER BREWING, KACHASU",SALES WORK,LARGE-SCALE COMMERCIAL INDUSTRY,SALES WORK,no,,500,500,,,,,yes,14400,4,week,1/2,14400,14400,week,1/2
31443853,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,,yes,3/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,no,,1000,1000,,,,,yes,7200,2,week,3/4,7200,2,week,1/2
31444854,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,,,yes,3/4,URBAN CENTRES,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,no,,500,500,,,,,yes,14400,24,day,1/2,14400,1,month,3/4
31531855,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,"BEER BREWING, KACHASU",,yes,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,RURAL AREAS,600,350,farming,MOUDLING BRICKS,OTHER (SPECIFY),MOUDLING BRICKS,yes,7200,2,week,1/4,7200,2,week,1/4
31531856,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,OTHER (SPECIFY),,yes,RURAL AREAS,800,800,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,14400,1,month,1/4,14400,1,month,1/4
31532857,SMALL-SCALE TRADE & SERVICE PROVISION,,CIVIL SERVICE,,transport,,yes,1/4,URBAN CENTRES,transport,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,RURAL AREAS,750,750,OTHER (SPECIFY),DOMESTIC HOUSEWORK,,,no,,,,,,,,
31533858,farming,CASUAL LABOUR UNSPECIFIED(GANYU),OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),,,yes,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,OTHER (SPECIFY),,yes,RURAL AREAS,650,500,farming,,SMALL-SCALE TRADE & SERVICE PROVISION,,yes,7200,1,week,1/4,7200,1,week,1/4
31534859,SMALL-SCALE TRADE & SERVICE PROVISION,,"FIREWOOD,CHARCOAL SELLING",,LARGE-SCALE COMMERCIAL INDUSTRY,,yes,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,,PROFESSIONAL OCCUPATIONS,,yes,RURAL AREAS,600,600,OTHER (SPECIFY),DOMESTIC HOUSEWORK,LARGE-SCALE COMMERCIAL INDUSTRY,DOMESTIC HOUSEWORK,yes,7200,2,week,1/4,7200,2,week,1/4
