ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04a_oth,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc05a,com_cc05a_oth,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc06,com_cc07a,com_cc07a_oth,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
30901714,NEITHER ARRIVALS NOR DEPARTURES,14350,3500,0,christian,,3500,,,,,lomwe,,3500,,,,,mother,Matrilineal and matrilocal (chikamwini),.,2500,Matrilineal and patrilocal (chitengwa),1000,,,20,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
30901715,MORE MOVED IN,2020,276,1,islam,,4,christian,272,,,chewa,,276,,,,,mother,Matrilineal and matrilocal (chikamwini),.,276,,,,,3,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL
30901716,MORE MOVED OUT,2987,765,27,islam,,5,christian,760,,,nyanja,,58,lomwe,707,,,mother,Matrilineal and matrilocal (chikamwini),.,765,,,,,15,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901717,NEITHER ARRIVALS NOR DEPARTURES,4275,887,8,christian,,887,,,,,chewa,,887,,,,,both,Patrilineal and neolocal,,887,,,,,22,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30901718,MORE MOVED IN,750,181,4,christian,,181,,,,,chewa,,135,lomwe,46,,,mother,Matrilineal and neolocal,,20,Matrilineal and matrilocal (chikamwini),30,Matrilineal and patrilocal (chitengwa),101,10,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30901719,MORE MOVED IN,2220,640,1,islam,,5,christian,635,,,chewa,,640,,,,,mother,Matrilineal and matrilocal (chikamwini),.,640,,,,,0,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30901720,NEITHER ARRIVALS NOR DEPARTURES,1847,480,1,islam,,20,christian,460,,,chewa,,5,yao,20,lomwe,455,mother,Matrilineal and matrilocal (chikamwini),.,480,,,,,5,farming,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30901721,NEITHER ARRIVALS NOR DEPARTURES,3160,740,0,islam,,10,christian,730,,,chewa,,740,,,,,mother,Matrilineal and matrilocal (chikamwini),,740,,,,,10,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30901722,NEITHER ARRIVALS NOR DEPARTURES,1892,455,5,islam,,15,christian,440,,,nyanja,,40,lomwe,415,,,mother,Matrilineal and matrilocal (chikamwini),.,435,Matrilineal and patrilocal (chitengwa),20,,,8,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901723,MORE MOVED OUT,1533,387,1,islam,,3,christian,384,,,chewa,,387,,,,,mother,Matrilineal and matrilocal (chikamwini),.,387,,,,,13,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30901724,NEITHER ARRIVALS NOR DEPARTURES,4872,1750,10,islam,,15,christian,1755,,,yao,,15,lomwe,1755,,,mother,Matrilineal and matrilocal (chikamwini),.,1750,,,,,29,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901725,NEITHER ARRIVALS NOR DEPARTURES,5155,691,6,islam,,2,christian,689,,,chewa,,691,,,,,mother,Matrilineal and patrilocal (chitengwa),,398,,,,,1,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30901726,MORE MOVED IN,1871,435,2,islam,,3,christian,432,,,nyanja,,135,lomwe,300,,,mother,Matrilineal and matrilocal (chikamwini),.,435,,,,,6,farming,,Moderately sloping,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30902727,MORE MOVED IN,2580,330,3,islam,,5,christian,325,,,chewa,,325,lomwe,5,,,mother,Matrilineal and matrilocal (chikamwini),.,300,,,,,0,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,ALMOST ALL
30902728,NEITHER ARRIVALS NOR DEPARTURES,3952,1081,9,christian,,1081,,,,,nyanja,,271,lomwe,810,,,mother,Matrilineal and matrilocal (chikamwini),.,731,Matrilineal and patrilocal (chitengwa),350,,,50,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30902729,NEITHER ARRIVALS NOR DEPARTURES,4222,360,0,christian,,360,,,,,chewa,,360,,,,,both,Patrilineal and patrilocal,,174,,,,,12,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30902730,NEITHER ARRIVALS NOR DEPARTURES,9760,2400,8,christian,,2400,,,,,lomwe,,2400,,,,,mother,Matrilineal and matrilocal (chikamwini),.,2000,Patrilineal and neolocal,400,,,25,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30902731,NEITHER ARRIVALS NOR DEPARTURES,4500,390,0,christian,,390,,,,,chewa,,340,lomwe,50,,,mother,Matrilineal and matrilocal (chikamwini),.,390,,,,,20,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30903732,NEITHER ARRIVALS NOR DEPARTURES,6942,2450,21,christian,,2450,,,,,nyanja,,120,lomwe,2330,,,mother,Matrilineal and matrilocal (chikamwini),.,2450,,,,,15,farming,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30903733,NEITHER ARRIVALS NOR DEPARTURES,4242,588,0,christian,,588,,,,,chewa,,500,lomwe,88,,,mother,Matrilineal and matrilocal (chikamwini),,588,,,,,8,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30903734,MORE MOVED IN,3101,500,1,christian,,500,,,,,nyanja,,100,lomwe,400,,,mother,Matrilineal and matrilocal (chikamwini),.,500,,,,,10,farming,,Flat,1/4,ALMOST NONE,1/4,ALMOST ALL
31001735,ABOUT THE SAME OF BOTH,6900,1380,24,islam,,250,christian,1012,none,118,chewa,,520,sena,860,,,father,Patrilineal and patrilocal,.,1380,,,,,80,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31001737,ABOUT THE SAME OF BOTH,4132,366,4,christian,,340,none,26,,,chewa,,280,sena,86,,,father,Patrilineal and patrilocal,.,366,,,,,36,SQUATTER SETTLEMENT,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31001738,MORE MOVED OUT,10662,1374,4,islam,CHAMAKOLO,10,christian,874,OTHER RELIGION,490,nyanja,,174,sena,1200,,,father,Matrilineal and patrilocal (chitengwa),.,1200,Patrilineal and patrilocal,174,,,212,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31001739,NEITHER ARRIVALS NOR DEPARTURES,16456,2357,11,islam,,30,christian,1875,none,452,nyanja,,507,sena,1850,,,father,Patrilineal and patrilocal,.,2357,,,,,74,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31001741,ABOUT THE SAME OF BOTH,3713,380,0,islam,,4,christian,260,none,16,chewa,,5,nyanja,15,sena,360,father,Patrilineal and patrilocal,.,380,,,,,38,farming,,Flat,1/4,ALMOST NONE,1/4,3/4
31001742,MORE MOVED OUT,4016,1400,0,islam,,110,christian,1184,none,106,chewa,,1150,nyanja,150,sena,100,father,Patrilineal and patrilocal,.,4016,,,,,1100,farming,,Flat,3/4,ALMOST NONE,1/4,3/4
31002743,MORE MOVED IN,9632,680,3,islam,,79,christian,497,none,104,nyanja,,200,sena,480,,,father,Matrilineal and matrilocal (chikamwini),.,20,Matrilineal and patrilocal (chitengwa),660,,,123,INDUSTRY or MANUFACTURE,,Flat,ALMOST NONE,3/4,1/4,3/4
31002744,MORE MOVED IN,3423,1348,32,islam,,108,christian,1203,none,37,chewa,,850,sena,498,,,father,Patrilineal and patrilocal,,458,,,,,5,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31003745,MORE MOVED OUT,4686,781,10,traditional,,130,christian,456,none,195,chewa,,781,,,,,mother,Matrilineal and matrilocal (chikamwini),.,781,,,,,250,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
31003746,MORE MOVED OUT,2200,550,15,traditional,,100,christian,450,,,chewa,,550,,,,,father,Matrilineal and neolocal,.,275,Patrilineal and neolocal,275,,,58,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31003747,MORE MOVED IN,4000,1380,0,traditional,,380,christian,1000,,,nyanja,,1380,,,,,father,Matrilineal and matrilocal (chikamwini),.,1300,Matrilineal and patrilocal (chitengwa),80,,,30,farming,,Flat,1/2,ALMOST NONE,1/4,3/4
31003749,MORE MOVED IN,11250,2250,25,christian,,2000,none,250,,,nyanja,,50,sena,2200,,,father,Patrilineal and patrilocal,.,2250,,,,,10,farming,,Flat,1/2,ALMOST NONE,1/4,3/4
31004750,ABOUT THE SAME OF BOTH,1591,228,0,christian,,228,,,,,nyanja,,114,lomwe,114,,,mother,Matrilineal and matrilocal (chikamwini),.,200,Patrilineal and patrilocal,28,,,20,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,ALMOST ALL
31004751,MORE MOVED IN,16900,4200,8,traditional,,100,islam,50,christian,1500,nyanja,,2000,lomwe,2150,sena,50,mother,Matrilineal and matrilocal (chikamwini),.,2500,Patrilineal and patrilocal,1700,,,40,INDUSTRY or MANUFACTURE,,Flat,ALMOST NONE,3/4,ALMOST NONE,3/4
31005752,MORE MOVED IN,1800,614,5,traditional,,70,islam,44,christian,500,nyanja,,500,sena,114,,,father,Matrilineal and matrilocal (chikamwini),,300,,,,,21,INDUSTRY or MANUFACTURE,,Flat,1/4,1/4,ALMOST NONE,3/4
31006753,MORE MOVED OUT,8320,1040,1,traditional,,20,christian,985,none,35,chewa,,120,nyanja,520,lomwe,400,mother,Matrilineal and matrilocal (chikamwini),.,988,Patrilineal and neolocal,52,,,208,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31006754,MORE MOVED IN,3009,750,5,traditional,,220,islam,10,christian,400,nyanja,,750,,,,,mother,Patrilineal and neolocal,.,750,,,,,20,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31007755,MORE MOVED IN,1790,358,3,traditional,,179,islam,1,christian,178,sena,,358,,,,,father,Matrilineal and matrilocal (chikamwini),.,30,Matrilineal and patrilocal (chitengwa),327,,,10,farming,,Flat,1/4,ALMOST NONE,1/4,3/4
31007756,MORE MOVED OUT,1897,345,22,islam,,20,christian,325,,,chewa,,259,sena,86,,,father,Patrilineal and patrilocal,,345,,,,,53,farming,,Flat,3/4,ALMOST NONE,ALMOST NONE,3/4
31007757,ABOUT THE SAME OF BOTH,2002,580,0,islam,,180,christian,300,none,100,chewa,,80,nyanja,350,lomwe,50,both,Matrilineal and matrilocal (chikamwini),.,205,Matrilineal and patrilocal (chitengwa),375,,,186,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/2,3/4
31020758,MORE MOVED IN,6950,3150,22,islam,,50,christian,2950,none,150,chewa,,550,nyanja,2480,sena,120,mother,Matrilineal and matrilocal (chikamwini),,2363,Matrilineal and patrilocal (chitengwa),787,,,40,farming,,Flat,1/2,ALMOST NONE,1/4,3/4
31101760,MORE MOVED OUT,2502,572,0,christian,,543,none,29,,,chewa,,57,sena,515,,,father,Patrilineal and neolocal,.,572,,,,,86,farming,,Both flat &amp; hilly,3/4,ALMOST NONE,1/4,1/2
31102761,ABOUT THE SAME OF BOTH,970,150,6,christian,,150,,,,,sena,,150,,,,,father,Matrilineal and matrilocal (chikamwini),.,15,Patrilineal and patrilocal,135,,,10,farming,,Flat,1/2,ALMOST NONE,ALMOST NONE,ALMOST ALL
31104762,MORE MOVED OUT,2930,586,6,traditional,,106,islam,80,christian,400,chewa,,500,sena,86,,,father,Matrilineal and matrilocal (chikamwini),,560,Matrilineal and patrilocal (chitengwa),26,,,10,farming,,Flat,1/4,ALMOST NONE,1/2,3/4
31104763,MORE MOVED OUT,8176,2044,20,traditional,,61,islam,143,christian,1431,chewa,,409,nyanja,1635,,,father,Patrilineal and patrilocal,.,2044,,,,,30,farming,,Moderately sloping,1/4,ALMOST NONE,ALMOST NONE,1/2
31104764,MORE MOVED IN,1261,268,1,christian,,240,none,28,,,nyanja,,200,sena,68,,,father,Patrilineal and neolocal,.,268,,,,,15,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31104765,ABOUT THE SAME OF BOTH,27160,6186,37,islam,,2086,christian,4100,,,chewa,,4639,lomwe,1046,sena,501,father,Matrilineal and matrilocal (chikamwini),.,1547,Matrilineal and patrilocal (chitengwa),4639,,,26,SQUATTER SETTLEMENT,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
31104766,ABOUT THE SAME OF BOTH,1757,302,1,christian,,200,none,102,,,nyanja,,150,lomwe,100,sena,52,father,Matrilineal and matrilocal (chikamwini),.,182,Patrilineal and patrilocal,120,,,16,farming,,Slightly sloping,1/2,ALMOST NONE,ALMOST NONE,3/4
31104767,MORE MOVED IN,5725,2300,25,traditional,,60,islam,150,christian,1500,chewa,,300,tumbuka,50,lomwe,150,father,Matrilineal and patrilocal (chitengwa),,70,Patrilineal and neolocal,100,Patrilineal and patrilocal,2130,1500,farming,,Moderately sloping,1/4,1/2,3/4,3/4
31104768,ABOUT THE SAME OF BOTH,5280,1056,1,traditional,,104,islam,60,christian,792,nyanja,,264,sena,792,,,father,Matrilineal and patrilocal (chitengwa),.,1056,,,,,338,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2
31105769,ABOUT THE SAME OF BOTH,1580,122,0,islam,,16,christian,100,none,6,sena,,122,,,,,father,Patrilineal and patrilocal,.,122,,,,,10,farming,,Flat,1/4,ALMOST NONE,1/4,ALMOST ALL
31105770,MORE MOVED IN,957,296,1,islam,,3,christian,283,none,10,nyanja,,293,yao,3,,,father,Patrilineal and patrilocal,.,296,,,,,15,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31106772,ABOUT THE SAME OF BOTH,3450,580,0,traditional,,20,islam,50,christian,480,chewa,,280,sena,300,,,father,Patrilineal and patrilocal,.,580,,,,,15,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31106773,MORE MOVED IN,18700,2582,30,traditional,,30,islam,300,christian,1402,sena,,2582,,,,,father,Patrilineal and patrilocal,.,2582,,,,,200,farming,,Flat,1/4,1/2,1/4,3/4
31106774,ABOUT THE SAME OF BOTH,5613,1380,0,traditional,,275,islam,55,christian,850,nyanja,,350,sena,1030,,,father,Patrilineal and patrilocal,.,1380,,,,,380,farming,,Flat,3/4,ALMOST NONE,1/4,3/4
31106775,MORE MOVED IN,5427,812,20,islam,,248,christian,564,,,chewa,,203,sena,609,,,father,Matrilineal and patrilocal (chitengwa),,750,,,,,80,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31106776,ABOUT THE SAME OF BOTH,450,63,0,christian,,60,none,3,,,chewa,,43,sena,20,,,father,Patrilineal and patrilocal,.,63,,,,,5,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31107777,MORE MOVED OUT,1848,208,0,traditional,,49,islam,1,christian,158,nyanja,,38,sena,170,,,father,Matrilineal and patrilocal (chitengwa),.,208,,,,,7,farming,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31108778,MORE MOVED OUT,1144,304,0,christian,,280,none,24,,,chewa,,120,sena,184,,,father,Patrilineal and patrilocal,.,304,,,,,25,farming,,Steeply sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
31109779,MORE MOVED IN,25680,11700,20,christian,,9800,none,1900,,,sena,,11700,,,,,father,Patrilineal and neolocal,,2800,Patrilineal and patrilocal,8900,,,2800,farming,,Moderately sloping,1/4,1/2,1/4,3/4
31120781,ABOUT THE SAME OF BOTH,2750,102,6,islam,,5,christian,90,none,7,chewa,,22,sena,80,,,father,Matrilineal and patrilocal (chitengwa),.,80,Patrilineal and neolocal,12,Patrilineal and patrilocal,10,1,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31120782,MORE MOVED IN,12800,3530,266,traditional,,50,islam,250,christian,2200,chewa,,2353,sena,1177,,,father,Patrilineal and patrilocal,.,3530,,,,,1412,SQUATTER SETTLEMENT,,Flat,1/4,ALMOST NONE,1/4,3/4
31201783,MORE MOVED IN,4520,510,7,islam,,13,christian,497,,,chewa,,1,yao,13,lomwe,11,mother,Matrilineal and matrilocal (chikamwini),,469,,,,,4,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201784,MORE MOVED IN,6910,1382,0,islam,,345,christian,1037,,,yao,,1277,lomwe,50,ngoni,55,mother,Matrilineal and matrilocal (chikamwini),.,1262,Matrilineal and patrilocal (chitengwa),60,,,40,farming,,Flat,1/2,1/4,ALMOST NONE,3/4
31201785,MORE MOVED OUT,6408,1068,12,islam,,267,christian,801,,,chewa,,721,yao,241,lomwe,106,mother,Matrilineal and matrilocal (chikamwini),.,983,Matrilineal and patrilocal (chitengwa),85,,,21,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
31201786,MORE MOVED IN,2664,386,6,islam,,5,christian,381,,,chewa,,386,,,,,mother,Matrilineal and matrilocal (chikamwini),.,350,Matrilineal and patrilocal (chitengwa),36,,,3,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31201787,MORE MOVED OUT,6800,1360,0,islam,,544,christian,816,,,nyanja,,816,yao,544,,,mother,Matrilineal and matrilocal (chikamwini),,1360,,,,,108,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201788,MORE MOVED OUT,5400,1208,6,islam,,302,christian,906,,,yao,,117,tumbuka,4,lomwe,1087,mother,Matrilineal and matrilocal (chikamwini),.,1109,Matrilineal and patrilocal (chitengwa),99,,,2,farming,,Flat,1/4,ALMOST NONE,1/4,3/4
31201789,MORE MOVED OUT,2645,529,0,islam,,8,christian,521,,,nyanja,,130,yao,4,lomwe,388,mother,Matrilineal and matrilocal (chikamwini),.,508,Matrilineal and patrilocal (chitengwa),21,,,7,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201790,MORE MOVED IN,11585,1655,3,islam,,413,christian,1242,,,yao,,17,lomwe,406,ngoni,1221,mother,Matrilineal and matrilocal (chikamwini),.,1625,Matrilineal and patrilocal (chitengwa),30,,,4,farming,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201791,MORE MOVED OUT,4139,631,0,islam,,20,christian,611,,,chewa,,50,yao,20,lomwe,15,mother,Matrilineal and matrilocal (chikamwini),,544,Matrilineal and patrilocal (chitengwa),20,,,10,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201792,MORE MOVED OUT,2244,306,3,islam,,115,christian,191,,,chewa,,191,yao,115,,,both,Matrilineal and matrilocal (chikamwini),.,250,Matrilineal and patrilocal (chitengwa),56,,,35,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201793,MORE MOVED OUT,3396,566,5,islam,,9,christian,557,,,chewa,,369,lomwe,129,ngoni,48,mother,Matrilineal and matrilocal (chikamwini),.,524,Matrilineal and patrilocal (chitengwa),42,,,1,farming,,Flat,3/4,ALMOST NONE,3/4,3/4
31201794,MORE MOVED IN,2130,426,10,islam,,107,christian,319,,,nyanja,,283,yao,94,lomwe,37,mother,Matrilineal and matrilocal (chikamwini),.,376,Matrilineal and patrilocal (chitengwa),50,,,8,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201795,MORE MOVED IN,13500,3052,12,islam,,68,christian,2984,,,chewa,,200,yao,50,tumbuka,12,mother,Matrilineal and matrilocal (chikamwini),,2052,Matrilineal and patrilocal (chitengwa),1000,,,2052,farming,,Slightly sloping,1/4,1/4,1/4,3/4
31204796,MORE MOVED IN,3500,268,0,islam,,68,christian,200,,,chewa,,220,yao,30,lomwe,8,mother,Matrilineal and matrilocal (chikamwini),.,220,Matrilineal and patrilocal (chitengwa),18,,,20,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31204797,MORE MOVED IN,8000,500,6,islam,,400,christian,100,,,nyanja,,150,yao,350,,,mother,Matrilineal and matrilocal (chikamwini),.,300,Matrilineal and patrilocal (chitengwa),200,,,250,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31204798,MORE MOVED IN,1100,330,4,islam,,30,christian,300,,,chewa,,300,yao,30,,,mother,Matrilineal and matrilocal (chikamwini),.,300,Matrilineal and patrilocal (chitengwa),30,,,6,farming,,Moderately sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31204799,MORE MOVED IN,6864,1648,32,islam,,824,christian,824,,,yao,,824,lomwe,424,ngoni,400,mother,Matrilineal and matrilocal (chikamwini),,1468,Matrilineal and patrilocal (chitengwa),200,,,30,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31204800,MORE MOVED IN,378,63,0,islam,,23,christian,40,,,chewa,,40,yao,23,,,mother,Matrilineal and matrilocal (chikamwini),.,50,Matrilineal and patrilocal (chitengwa),13,,,0,farming,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
31204801,MORE MOVED IN,65000,18000,50,islam,,12000,christian,6000,,,yao,,13000,lomwe,5000,,,mother,Matrilineal and matrilocal (chikamwini),.,11000,Matrilineal and patrilocal (chitengwa),7000,,,1000,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31204802,MORE MOVED IN,3000,750,0,islam,,300,christian,450,,,chewa,,450,yao,300,,,mother,Matrilineal and matrilocal (chikamwini),.,700,Matrilineal and patrilocal (chitengwa),50,,,3,farming,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31204803,MORE MOVED IN,5260,869,48,islam,,669,christian,200,,,yao,,469,lomwe,100,ngoni,300,mother,Matrilineal and matrilocal (chikamwini),,500,Matrilineal and patrilocal (chitengwa),369,,,59,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31204804,MORE MOVED OUT,3372,409,8,islam,,290,christian,119,,,chewa,,109,yao,300,,,both,Matrilineal and matrilocal (chikamwini),.,389,Matrilineal and patrilocal (chitengwa),20,,,106,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31220805,MORE MOVED IN,13362,2227,20,islam,RASTAFARIANISM,513,christian,1670,OTHER RELIGION,44,chewa,,1670,yao,557,,,mother,Matrilineal and matrilocal (chikamwini),.,1782,Matrilineal and patrilocal (chitengwa),445,,,5,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE
31220806,MORE MOVED IN,1750,498,0,islam,,40,christian,458,,,chewa,,458,yao,40,,,mother,Matrilineal and matrilocal (chikamwini),.,478,Matrilineal and patrilocal (chitengwa),20,,,10,farming,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31301807,MORE MOVED OUT,582,97,0,christian,,97,,,,,chewa,,97,,,,,mother,Matrilineal and matrilocal (chikamwini),,50,Matrilineal and patrilocal (chitengwa),47,,,0,farming,,Moderately sloping,1/4,1/2,1/4,3/4
31301808,MORE MOVED IN,2706,451,10,christian,,402,none,49,,,chewa,,451,,,,,mother,Matrilineal and matrilocal (chikamwini),,411,Matrilineal and patrilocal (chitengwa),40,,,12,farming,,Steeply sloping,1/4,ALMOST NONE,3/4,3/4
31301809,MORE MOVED OUT,8000,3500,15,christian,,3500,,,,,chewa,,3500,,,,,mother,Matrilineal and matrilocal (chikamwini),,500,Matrilineal and patrilocal (chitengwa),3000,,,11,farming,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,1/2
31301810,MORE MOVED IN,4513,1045,10,islam,NO RELIGION,6,christian,1034,OTHER RELIGION,5,chewa,,1045,,,,,mother,Matrilineal and matrilocal (chikamwini),COUP STAY AT A SEPARATE PLACE AS A FAMILY,2103,Matrilineal and patrilocal (chitengwa),51,Other(Specify),5,6,farming,,Moderately sloping,1/4,3/4,1/4,3/4
31301811,MORE MOVED IN,601,170,0,christian,,170,,,,,chewa,,170,,,,,mother,Matrilineal and matrilocal (chikamwini),,71,Matrilineal and patrilocal (chitengwa),169,,,4,farming,,Steeply sloping,3/4,1/4,1/4,3/4
31301812,MORE MOVED IN,8845,1600,50,traditional,,160,christian,1340,none,100,chewa,,1600,,,,,mother,Matrilineal and matrilocal (chikamwini),,1290,Matrilineal and patrilocal (chitengwa),310,,,0,farming,,Slightly sloping,1/4,ALMOST NONE,3/4,3/4
31302813,MORE MOVED OUT,4000,1200,5,traditional,,110,islam,20,christian,1070,chewa,,1100,yao,100,,,mother,Matrilineal and patrilocal (chitengwa),,1200,,,,,5,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,1/4
31302814,MORE MOVED IN,4815,973,0,traditional,,9,islam,23,christian,941,chewa,,901,yao,72,,,mother,Matrilineal and neolocal,,11,Matrilineal and matrilocal (chikamwini),801,Matrilineal and patrilocal (chitengwa),161,3,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31302815,MORE MOVED IN,3135,602,5,islam,,2,christian,600,,,chewa,,600,yao,2,,,mother,Matrilineal and matrilocal (chikamwini),,510,Matrilineal and patrilocal (chitengwa),90,,,0,farming,,Moderately sloping,3/4,1/4,1/4,3/4
31302816,MORE MOVED IN,4503,1053,26,islam,,9,christian,1044,,,chewa,,1053,,,,,mother,Matrilineal and neolocal,,21,Matrilineal and matrilocal (chikamwini),987,Matrilineal and patrilocal (chitengwa),45,21,farming,,Flat,1/4,1/4,1/4,3/4
31302817,MORE MOVED IN,11700,2258,5,islam,,200,christian,2058,,,chewa,,2058,yao,200,,,mother,Matrilineal and matrilocal (chikamwini),,1058,Matrilineal and patrilocal (chitengwa),950,,,10,farming,,Slightly sloping,1/4,ALMOST NONE,1/4,1/2
31303818,MORE MOVED IN,8220,5130,8,traditional,,46,islam,21,christian,5048,chewa,,5082,yao,21,ngoni,27,mother,Matrilineal and neolocal,,178,Matrilineal and matrilocal (chikamwini),4752,Matrilineal and patrilocal (chitengwa),101,5,farming,,Moderately sloping,1/4,ALMOST NONE,1/4,3/4
31303819,MORE MOVED IN,19521,11420,15,islam,,120,christian,11300,,,chewa,,11420,,,,,mother,Matrilineal and matrilocal (chikamwini),,9521,,,,,12,farming,,Slightly sloping,1/4,ALMOST NONE,1/2,3/4
31303821,MORE MOVED OUT,7500,680,6,islam,,70,christian,610,,,chewa,,650,yao,30,,,mother,Matrilineal and matrilocal (chikamwini),,280,Matrilineal and patrilocal (chitengwa),400,,,5,farming,,Moderately sloping,1/4,1/4,1/4,3/4
31303822,MORE MOVED IN,3515,705,0,traditional,KNOWNBELIVER,41,islam,4,christian,649,chewa,,701,yao,4,,,mother,Matrilineal and matrilocal (chikamwini),,680,Matrilineal and patrilocal (chitengwa),25,,,4,farming,,Slightly sloping,1/4,1/4,1/4,1/4
31303823,MORE MOVED IN,9100,1610,3,islam,,310,christian,1300,,,chewa,,1300,yao,310,,,mother,Matrilineal and neolocal,,400,Matrilineal and matrilocal (chikamwini),1020,,,4,PLANNED HOUSING,,Moderately sloping,1/4,1/4,1/4,3/4
