hhID,crop,planting_month,planting_year,plotID,harvest_month_begin,harvest_month_end,harvest_year_begin,harvest_year_end,plot_area_reported_localUnit,localUnit_area,plot_area_reported_ha,season,harvest_month,harvest_year,adm4,fieldID,dataset_name,country,dataset_doi
6711,bokolo,9,2005,3_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6711,duba,9,2005,3_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6711,boloke,9,2005,4_1,2,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,anchote,10,2005,2_2,2,2,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,bokolo,9,2005,2_3,1,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,boloke,9,2005,2_3,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,duba,9,2005,2_3,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,selit,9,2005,3_1,3,3,2006,2006,0.5,1,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,lewiz,9,2005,3_2,3,3,2006,2006,0.5,1,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,bokolo,9,2005,3_3,4,4,2006,2006,1,1,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6712,boloke,9,2005,3_3,4,4,2006,2006,1,1,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,nech shinkurt,11,2005,1_2,3,3,2006,2006,0.1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,besobila,11,2005,1_2,3,3,2006,2006,0.1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,gomen zer,11,2005,1_2,4,4,2006,2006,0.1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,bokolo,10,2005,1_3,3,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,boloke,10,2005,1_3,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6801,duba,10,2005,1_3,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6802,bokolo,9,2005,1_2,2,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6802,dubba,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6802,goman zare,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6802,nache shunkurte,10,2005,1_3,3,3,2006,2006,0.5,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6802,dubba,9,2005,1_4,3,3,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,boloko,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,duba,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,boloke,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,gomenzer,9,2005,1_2,3,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,nechshinkurt,10,2005,1_3,2,2,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,berbere,10,2005,1_3,4,4,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,besobila,10,2005,1_3,3,4,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,boloke,10,2005,1_3,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,berbere,10,2005,2_1,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,sinde,11,2005,2_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,teff,11,2005,2_3,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,bokolo,9,2005,2_4,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,gomenzer,9,2005,2_4,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,bokolo,9,2005,2_5,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,gomenzer,9,2005,2_5,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,sikuwardinchi,11,2005,2_6,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,ater,10,2005,2_8,4,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,mashila,10,2005,4_1,4,4,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6803,bakela,10,2005,4_2,4,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,bokolo,9,2005,1_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,boloke,9,2005,1_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,duba,9,2005,1_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,bokolo,9,2005,2_1,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,boloke,9,2005,2_1,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,teff,11,2005,3_1,4,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,nug,10,2005,4_1,3,3,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,bokolo,9,2005,5_1,3,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,boloke,9,2005,5_1,3,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,teff,11,2005,5_2,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,nug,10,2005,5_3,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,bakela,10,2005,6_1,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,teff,11,2005,6_2,3,3,2006,2006,4,3,1,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6804,sinde,11,2005,6_3,2,3,2006,2006,0.25,3,0.0625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6805,bokolo,9,2005,1_2,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6805,insete,8,2005,1_3,89,NA,NA,NA,0.5,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,nech shinkurt,12,2005,1_2,3,3,2006,2006,0.1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,boloke,11,2005,1_3,3,3,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,buna,NA,NA,1_4,89,NA,NA,NA,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,berbere,11,2005,1_5,4,4,2006,2006,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,bokolo,10,2005,1_6,3,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,boloke,10,2005,1_6,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,gomen zer,10,2005,1_6,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,buna,NA,NA,4_1,89,NA,NA,NA,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6806,muz,NA,NA,4_2,89,NA,NA,NA,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bokolo,9,2005,2_2,3,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,boloke,9,2005,2_2,1,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,barbare,9,2005,2_3,4,4,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,anchote,10,2005,2_4,1,4,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,sinde,9,2005,2_5,4,4,2006,2006,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bokolo,9,2005,2_6,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,boloke,9,2005,2_6,1,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bakela,9,2005,2_7,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,buna,9,2005,2_8,89,NA,NA,NA,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bokolo,9,2005,2_9,4,4,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,boloke,9,2005,2_9,1,3,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bobe,8,2005,2_10,4,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,teff,12,2005,2_11,3,5,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,nuge,10,2005,3_2,3,3,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,teff,12,2005,4_1,3,3,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,teff,12,2005,4_3,3,3,2006,2006,2.5,3,0.625,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,nuge,9,2005,4_4,3,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,teff,12,2005,5_1,3,3,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,nuge,9,2005,5_2,3,3,2006,2006,1.5,3,0.375,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6807,bobe,8,2005,5_3,4,5,2006,2006,NA,NA,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,bokolo,10,2005,1_2,2,4,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,duba,10,2005,1_2,4,4,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,anchote,10,2005,1_2,2,2,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,nach shinkurt,12,2005,1_3,4,4,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,besobila,12,2005,1_3,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,zigibil,12,2005,1_3,5,5,2006,2006,0.25,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,bebrere,12,2005,1_4,4,4,2006,2006,0.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,bokolo,10,2005,2_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,duba,10,2005,2_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,mashila,10,2005,2_2,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,nug,11,2005,3_1,3,3,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,teff,11,2005,3_2,3,3,2006,2006,2,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,teff,11,2005,5_1,3,3,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6808,mashila,10,2005,6_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,bokolo,10,2005,1_2,2,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,duba,10,2005,1_2,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,bokolo,10,2005,2_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,boloke,10,2005,2_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,duba,10,2005,2_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,mashila,10,2005,2_2,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,bokolo,10,2005,3_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,bakela,11,2005,3_1,4,4,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,teff,10,2005,4_2,2,2,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,dagusa,10,2005,4_3,4,2,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,sinde,10,2005,4_4,3,3,2006,2006,1,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6809,teff,10,2005,4_5,2,2,2006,2006,1.5,5,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,bokolo,9,2005,1_2,4,5,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,boloke,9,2005,1_2,3,4,2006,2006,2,3,0.5,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,gesho,10,9999,1_4,11,11,2005,2005,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,chate,10,9999,1_5,10,12,2006,2005,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,kocho,9,2005,1_6,1,3,2006,2006,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,mango,11,9999,1_7,9,9,2005,2005,0.5,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,buna,10,9999,1_8,4,4,2006,2006,1,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,dagusa,9,2005,2_1,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,bokolo,9,2005,2_2,4,4,2006,2006,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,boloke,9,2005,2_2,1,3,2006,2006,2,4,NA,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,teff,12,2005,2_3,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,teff,12,2005,4_1,5,5,2006,2006,3,3,0.75,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,bokolo,9,2005,5_1,1,4,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6810,boloke,9,2005,5_1,1,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,berbere,10,2005,1_2,4,4,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,besobila,10,2005,1_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,dinbilal,10,2005,1_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,bokolo,9,2005,1_3,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,gomenzer,9,2005,1_3,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,duba,9,2005,1_3,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,bokolo,9,2005,1_4,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,gomenzer,9,2005,1_4,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,boloke,9,2005,1_4,3,3,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,bokolo,9,2005,2_1,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,gomenzer,9,2005,2_1,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,boloke,9,2005,2_1,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,bakela,9,2005,2_2,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6811,sinde,9,2005,2_3,3,3,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,beribere,10,2005,1_2,5,5,2006,2006,0.12,3,0.03,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,beribere,10,2005,1_3,5,5,2006,2006,0.5,3,0.125,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,bokolo,9,2005,1_4,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,boloke,9,2005,1_4,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,gomenzer,9,2005,1_4,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,buna,NA,NA,1_4,4,4,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
6812,chat,NA,NA,1_4,3,3,2006,2006,1,3,0.25,NA,NA,NA,NA,NA,ETH_2013_LASER_v02_M ,Ethiopia,https://doi.org/10.48529/9pwg-as66
