ea_id,com_cc01,com_cc02,com_cc03,com_cc03_1,com_cc04a,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc04a_oth,com_cc05a,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc05a_oth,com_cc06,com_cc07a,com_cc07b,com_cc07c,com_cc07d,com_cc07e,com_cc07f,com_cc07a_oth,com_cc08,com_cc09,com_cc09_oth,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14
30711637,ABOUT THE SAME OF BOTH,3500,350,40,ISLAM,42,CHRISTIAN,308,,,,YAO,42,LOMWE,150,ENGLISH,8,MANG'ANJA,MOTHER,Matrilineal and matrilocal (chikamwini),280,Patrilineal and neolocal,70,,,,7,FARMING,,Steeply sloping,ALMOST NONE,3/4,ALMOST NONE,3/4
30712638,MORE MOVED IN,5600,627,44,ISLAM,2,CHRISTIAN,606,NONE,19,,NYANJA,239,YAO,2,LOMWE,370,,MOTHER,Matrilineal and matrilocal (chikamwini),609,Matrilineal and patrilocal (chitengwa),16,,,,30,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
30713639,MORE MOVED IN,5500,918,0,ISLAM,18,CHRISTIAN,900,,,,CHEWA,918,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),218,,,,,,15,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30713640,MORE MOVED OUT,4000,524,25,ISLAM,4,CHRISTIAN,520,,,,CHEWA,224,LOMWE,300,,,,MOTHER,Matrilineal and matrilocal (chikamwini),524,,,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE
30720641,MORE MOVED IN,3510,390,5,ISLAM,90,CHRISTIAN,300,,,,CHEWA,300,LOMWE,90,,,,MOTHER,Matrilineal and matrilocal (chikamwini),3510,,,,,,1,INDUSTRY or MANUFACTURE,,Both flat &amp; hilly,ALMOST NONE,3/4,3/4,3/4
30801642,MORE MOVED IN,6330,633,1,CHRISTIAN,633,,,,,,CHEWA,600,LOMWE,33,,,,MOTHER,Matrilineal and matrilocal (chikamwini),633,,,,,,10,FARMING,,Both flat &amp; hilly,1/4,1/4,1/2,3/4
30801643,MORE MOVED IN,5616,936,5,ISLAM,36,CHRISTIAN,900,,,,CHEWA,936,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),936,,,,,,9,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30801644,MORE MOVED IN,7850,3000,0,CHRISTIAN,3000,,,,,,CHEWA,3000,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),2000,,,,,,0,FARMING,,Slightly sloping,1/4,1/2,1/2,ALMOST ALL
30801645,MORE MOVED IN,10500,434,12,ISLAM,4,CHRISTIAN,430,,,,CHEWA,400,LOMWE,34,,,,MOTHER,Matrilineal and matrilocal (chikamwini),434,,,,,,5,FARMING,,Flat,ALMOST NONE,1/4,ALMOST NONE,3/4
30802646,MORE MOVED IN,15000,5000,35,ISLAM,1000,CHRISTIAN,4000,,,,CHEWA,4000,LOMWE,1000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),10000,,,,,,35,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
30802647,MORE MOVED IN,34224,2852,11,ISLAM,852,CHRISTIAN,2000,,,,CHEWA,2000,LOMWE,852,,,,MOTHER,Matrilineal and matrilocal (chikamwini),2852,,,,,,0,FARMING,,Both flat &amp; hilly,ALMOST NONE,3/4,3/4,3/4
30802648,MORE MOVED IN,10000,7000,10,CHRISTIAN,7000,,,,,,CHEWA,5000,NYANJA,2000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),6000,,,,,,0,INDUSTRY or MANUFACTURE,,Both flat &amp; hilly,1/4,1/2,1/2,3/4
30803649,MORE MOVED IN,12600,5416,33,ISLAM,416,CHRISTIAN,5000,,,,CHEWA,5000,LOMWE,416,,,,MOTHER,Matrilineal and matrilocal (chikamwini),5416,,,,,,1,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30803650,MORE MOVED IN,11000,2600,35,ISLAM,600,CHRISTIAN,2000,,,,CHEWA,2000,LOMWE,600,,,,MOTHER,Matrilineal and matrilocal (chikamwini),2600,,,,,,10,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30803651,MORE MOVED IN,7530,753,18,ISLAM,53,CHRISTIAN,700,,,,CHEWA,753,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),753,,,,,,18,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30804652,MORE MOVED IN,6000,2000,0,ISLAM,500,CHRISTIAN,1500,,,,CHEWA,1500,YAO,0,LOMWE,500,,MOTHER,Matrilineal and matrilocal (chikamwini),4000,,,,,,0,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30804653,ABOUT THE SAME OF BOTH,11000,1500,5,ISLAM,500,CHRISTIAN,1000,,,,CHEWA,1000,YAO,500,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1500,,,,,,6,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30805654,MORE MOVED IN,7000,700,10,ISLAM,20,CHRISTIAN,680,,,,CHEWA,680,LOMWE,20,,,,MOTHER,Matrilineal and matrilocal (chikamwini),700,,,,,,40,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30805655,MORE MOVED OUT,5561,5561,8,ISLAM,561,CHRISTIAN,5000,,,,CHEWA,5561,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),5561,,,,,,23,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30805656,MORE MOVED IN,10000,600,10,TRADITIONAL,500,ISLAM,100,,,,CHEWA,500,LOMWE,100,,,,MOTHER,Matrilineal and matrilocal (chikamwini),600,,,,,,5,FARMING,,Both flat &amp; hilly,1/2,1/4,3/4,3/4
30805657,MORE MOVED IN,7500,625,4,ISLAM,25,CHRISTIAN,600,,,,CHEWA,600,LOMWE,25,,,,MOTHER,Matrilineal and matrilocal (chikamwini),225,,,,,,6,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30805658,MORE MOVED IN,20000,5000,10,ISLAM,2000,CHRISTIAN,3000,,,,CHEWA,1000,LOMWE,4000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),5000,,,,,,12,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30806659,MORE MOVED IN,6000,500,2,ISLAM,250,CHRISTIAN,250,,,,CHEWA,300,YAO,200,,,,MOTHER,Matrilineal and matrilocal (chikamwini),500,,,,,,23,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30806660,MORE MOVED IN,6000,500,8,ISLAM,100,CHRISTIAN,400,,,,CHEWA,250,LOMWE,250,,,,MOTHER,Matrilineal and matrilocal (chikamwini),5,,,,,,2,FARMING,,Flat,1/4,1/4,1/4,ALMOST NONE
30806661,MORE MOVED IN,10600,2525,2,ISLAM,525,CHRISTIAN,2000,,,,CHEWA,2525,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),2525,,,,,,3,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
30806662,MORE MOVED IN,41000,1400,170,ISLAM,400,CHRISTIAN,1000,,,,CHEWA,1400,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1400,,,,,,30,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30807663,MORE MOVED IN,10000,3000,20,ISLAM,1000,CHRISTIAN,2000,,,,CHEWA,2000,LOMWE,1000,,,,MOTHER,Matrilineal and matrilocal (chikamwini),3000,,,,,,10,INDUSTRY or MANUFACTURE,,Slightly sloping,ALMOST NONE,1/4,1/4,3/4
30808664,MORE MOVED IN,10000,680,9,ISLAM,80,CHRISTIAN,600,,,,CHEWA,600,YAO,80,,,,MOTHER,Matrilineal and matrilocal (chikamwini),680,,,,,,20,FARMING,,Both flat &amp; hilly,3/4,ALMOST NONE,1/2,3/4
30901665,MORE MOVED OUT,5268,399,22,ISLAM,99,CHRISTIAN,300,,,,CHEWA,300,LOMWE,99,,,,MOTHER,Matrilineal and matrilocal (chikamwini),399,,,,,,4,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901666,MORE MOVED IN,788,266,5,ISLAM,66,CHRISTIAN,200,,,,CHEWA,266,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),266,,,,,,12,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901667,MORE MOVED IN,5742,800,28,ISLAM,300,CHRISTIAN,500,,,,CHEWA,400,LOMWE,400,,,,MOTHER,Matrilineal and matrilocal (chikamwini),900,,,,,,18,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,3/4,ALMOST NONE
30901668,MORE MOVED IN,20000,582,8,ISLAM,82,CHRISTIAN,500,,,,CHEWA,582,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),582,,,,,,7,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30901669,MORE MOVED IN,15000,600,15,ISLAM,300,CHRISTIAN,300,,,,CHEWA,200,YAO,400,,,,MOTHER,Matrilineal and matrilocal (chikamwini),600,,,,,,10,FARMING,,Flat,1/4,ALMOST NONE,1/2,3/4
30901670,MORE MOVED IN,7360,736,11,CHRISTIAN,736,,,,,,CHEWA,736,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),736,,,,,,17,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30902671,MORE MOVED IN,7000,600,4,ISLAM,200,CHRISTIAN,400,,,,CHEWA,500,LOMWE,50,OTHER,50,KOKHOLA,MOTHER,Matrilineal and matrilocal (chikamwini),6000,,,,,,10,FARMING,,Flat,1/2,ALMOST NONE,1/2,3/4
30902672,MORE MOVED OUT,1012,320,6,CHRISTIAN,320,,,,,,CHEWA,100,LOMWE,220,,,,MOTHER,Matrilineal and matrilocal (chikamwini),320,,,,,,5,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30902673,MORE MOVED IN,3500,390,70,ISLAM,90,CHRISTIAN,300,,,,CHEWA,300,LOMWE,90,,,,MOTHER,Matrilineal and matrilocal (chikamwini),390,,,,,,3,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30903674,MORE MOVED IN,6000,500,100,ISLAM,50,CHRISTIAN,450,,,,CHEWA,450,LOMWE,50,,,,MOTHER,Matrilineal and matrilocal (chikamwini),400,,,,,,10,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
30903675,MORE MOVED IN,5000,1045,16,ISLAM,45,CHRISTIAN,1000,,,,CHEWA,1045,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1045,,,,,,12,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
30904676,MORE MOVED IN,6400,400,25,CHRISTIAN,400,,,,,,CHEWA,200,LOMWE,200,,,,MOTHER,Matrilineal and matrilocal (chikamwini),400,,,,,,30,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
30904677,MORE MOVED OUT,1344,167,0,ISLAM,67,CHRISTIAN,100,,,,CHEWA,167,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),167,,,,,,17,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30905678,MORE MOVED IN,1289,242,2,ISLAM,200,CHRISTIAN,42,,,,CHEWA,242,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),243,,,,,,2,FARMING,,Flat,3/4,ALMOST NONE,3/4,3/4
30905679,MORE MOVED IN,10500,400,6,ISLAM,30,CHRISTIAN,370,,,,CHEWA,370,YAO,30,,,,MOTHER,Matrilineal and matrilocal (chikamwini),400,,,,,,15,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
30905680,MORE MOVED IN,3620,380,2,ISLAM,80,CHRISTIAN,300,,,,CHEWA,350,LOMWE,30,,,,MOTHER,Matrilineal and matrilocal (chikamwini),15,,,,,,15,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30905681,MORE MOVED IN,9912,826,21,ISLAM,26,CHRISTIAN,800,,,,CHEWA,826,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),812,,,,,,24,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30905682,MORE MOVED IN,10000,700,12,ISLAM,200,CHRISTIAN,500,,,,CHEWA,500,LOMWE,200,,,,MOTHER,Matrilineal and matrilocal (chikamwini),500,,,,,,20,FARMING,,Flat,1/4,1/2,1/4,3/4
30906683,MORE MOVED IN,3896,530,20,ISLAM,30,CHRISTIAN,500,,,,CHEWA,530,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),530,,,,,,25,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
30906684,MORE MOVED IN,3212,615,0,CHRISTIAN,615,,,,,,CHEWA,600,LOMWE,15,,,,MOTHER,Matrilineal and matrilocal (chikamwini),615,,,,,,9,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,ALMOST NONE,3/4
30906685,MORE MOVED IN,9000,800,10,ISLAM,200,CHRISTIAN,600,,,,CHEWA,700,LOMWE,100,,,,MOTHER,Matrilineal and matrilocal (chikamwini),50,,,,,,10,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
30906686,MORE MOVED IN,8000,830,7,ISLAM,130,CHRISTIAN,700,,,,CHEWA,830,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),830,,,,,,0,FARMING,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31001687,MORE MOVED IN,1400,200,1,CHRISTIAN,150,,,,,,SENA,200,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),180,,,,,,8,FARMING,,Flat,ALMOST NONE,ALMOST NONE,1/4,3/4
31001688,MORE MOVED IN,1992,332,0,TRADITIONAL,20,ISLAM,10,CHRISTIAN,302,,CHEWA,50,SENA,100,OTHER,182,MANG'ANJA,FATHER,Matrilineal and matrilocal (chikamwini),10,Patrilineal and patrilocal,322,,,,80,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,1/2
31001689,MORE MOVED IN,999,455,0,ISLAM,30,CHRISTIAN,425,,,,SENA,455,,,,,,FATHER,Matrilineal and neolocal,455,,,,,,70,FARMING,,Flat,ALMOST NONE,1/4,3/4,3/4
31001690,MORE MOVED IN,2545,500,5,ISLAM,150,CHRISTIAN,350,,,,NYANJA,400,YAO,25,LOMWE,25,,FATHER,Matrilineal and matrilocal (chikamwini),100,Patrilineal and patrilocal,400,,,,0,FARMING,,Flat,ALMOST NONE,3/4,1/4,ALMOST ALL
31001691,NEITHER ARRIVALS NOR DEPARTURES,4065,813,1,CHRISTIAN,645,,,,,,NYANJA,813,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),690,,,,,,214,FARMING,,Both flat &amp; hilly,1/2,ALMOST NONE,1/2,3/4
31001692,MORE MOVED OUT,580,80,0,CHRISTIAN,80,,,,,,CHEWA,10,NYANJA,10,SENA,40,,FATHER,Patrilineal and neolocal,80,,,,,,2,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31002693,MORE MOVED IN,9999,1000,7,CHRISTIAN,9600,,,,,,SENA,1000,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),1000,,,,,,25,FARMING,,Flat,3/4,ALMOST NONE,1/2,3/4
31002694,MORE MOVED OUT,3200,360,10,TRADITIONAL,60,ISLAM,30,CHRISTIAN,280,,SENA,340,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),300,,,,,,10,FARMING,,Flat,ALMOST NONE,3/4,ALMOST NONE,3/4
31002695,MORE MOVED IN,6000,2000,0,ISLAM,50,CHRISTIAN,1400,,,,NYANJA,1800,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),1600,,,,,,20,SQUATTER SETTLEMENT,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31003696,MORE MOVED OUT,999,544,6,ISLAM,40,CHRISTIAN,504,,,,CHEWA,544,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),200,Matrilineal and patrilocal (chitengwa),380,,,,280,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31003697,MORE MOVED IN,2100,350,50,TRADITIONAL,70,ISLAM,20,CHRISTIAN,260,,CHEWA,315,LOMWE,15,SENA,20,,MOTHER,Matrilineal and matrilocal (chikamwini),55,Matrilineal and patrilocal (chitengwa),265,Patrilineal and patrilocal,30,,50,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31003698,MORE MOVED IN,4000,1600,5,CHRISTIAN,1200,,,,,,NYANJA,14000,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),1500,,,,,,5,FARMING,,Flat,ALMOST NONE,ALMOST NONE,3/4,3/4
31004699,MORE MOVED IN,650,110,5,ISLAM,2,CHRISTIAN,108,,,,CHEWA,5,NYANJA,80,LOMWE,5,,BOTH,Matrilineal and matrilocal (chikamwini),10,Matrilineal and patrilocal (chitengwa),20,Patrilineal and neolocal,80,,4,SQUATTER SETTLEMENT,,Flat,3/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31005700,MORE MOVED IN,999,3976,12,ISLAM,85,CHRISTIAN,3891,,,,NYANJA,3976,,,,,,FATHER,Matrilineal and neolocal,3796,,,,,,120,FARMING,,Slightly sloping,1/4,ALMOST NONE,1/4,3/4
31005701,MORE MOVED IN,4700,4000,1200,CHRISTIAN,1000,,,,,,CHEWA,1200,,,,,,BOTH,Matrilineal and patrilocal (chitengwa),1000,,,,,,10,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31006702,MORE MOVED IN,999,2480,15,TRADITIONAL,1600,ISLAM,5,CHRISTIAN,875,,NYANJA,2480,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1800,,,,,,500,FARMING,,Slightly sloping,1/4,ALMOST NONE,3/4,3/4
31007703,MORE MOVED IN,4300,320,10,TRADITIONAL,115,ISLAM,5,CHRISTIAN,200,,CHEWA,250,YAO,5,LOMWE,15,,BOTH,Matrilineal and matrilocal (chikamwini),20,Matrilineal and patrilocal (chitengwa),250,Patrilineal and neolocal,50,,5,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31007704,MORE MOVED IN,9999,700,0,ISLAM,300,CHRISTIAN,400,,,,NYANJA,700,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),700,,,,,,10,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL
31007705,MORE MOVED IN,999,1200,0,TRADITIONAL,350,ISLAM,250,CHRISTIAN,600,,SENA,1200,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),106,,,,,,110,FARMING,,Flat,1/4,ALMOST NONE,ALMOST NONE,3/4
31008706,MORE MOVED IN,3400,720,0,CHRISTIAN,600,,,,,,SENA,720,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),640,,,,,,380,FARMING,,Flat,ALMOST NONE,ALMOST NONE,3/4,ALMOST NONE
31010707,MORE MOVED IN,999,2009,1,TRADITIONAL,50,ISLAM,12,CHRISTIAN,1947,,NYANJA,2009,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),2000,,,,,,102,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31020708,MORE MOVED IN,1900,380,15,TRADITIONAL,50,ISLAM,10,CHRISTIAN,320,,CHEWA,360,LOMWE,10,SENA,10,,MOTHER,Matrilineal and matrilocal (chikamwini),330,Matrilineal and patrilocal (chitengwa),50,,,,20,PLANNED HOUSING,,Flat,1/4,ALMOST NONE,ALMOST NONE,1/2
31101709,MORE MOVED OUT,2600,450,0,TRADITIONAL,20,ISLAM,10,CHRISTIAN,200,,SENA,450,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),220,,,,,,30,FARMING,,Moderately sloping,ALMOST NONE,ALMOST NONE,3/4,3/4
31101710,MORE MOVED IN,2620,605,5,ISLAM,150,CHRISTIAN,455,,,,SENA,605,,,,,,FATHER,Matrilineal and neolocal,600,,,,,,300,FARMING,,Flat,1/4,1/2,1/4,3/4
31102711,MORE MOVED IN,3500,550,5,TRADITIONAL,25,ISLAM,125,CHRISTIAN,400,,CHEWA,50,SENA,500,,,,FATHER,Patrilineal and neolocal,550,,,,,,150,FARMING,,Flat,1/2,ALMOST NONE,1/4,ALMOST ALL
31104712,MORE MOVED OUT,999,1235,1,ISLAM,35,CHRISTIAN,1000,,,,NYANJA,1235,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),1150,,,,,,120,SHOPS or TRADE,,Both flat &amp; hilly,ALMOST NONE,ALMOST NONE,1/4,3/4
31104713,NEITHER ARRIVALS NOR DEPARTURES,1800,300,3,ISLAM,3,CHRISTIAN,287,NONE,10,,CHEWA,200,SENA,40,OTHER,60,CHIKOKOLA,MOTHER,Matrilineal and matrilocal (chikamwini),245,Matrilineal and patrilocal (chitengwa),15,Patrilineal and patrilocal,40,,30,FARMING,,Slightly sloping,1/4,ALMOST NONE,ALMOST NONE,3/4
31104714,MORE MOVED IN,999,300,7,CHRISTIAN,300,,,,,,LOMWE,300,,,,,,FATHER,Matrilineal and neolocal,300,,,,,,2,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/4,3/4
31104715,MORE MOVED IN,4006,1213,2,ISLAM,50,CHRISTIAN,812,,,,SENA,1200,,,,,,MOTHER,Matrilineal and patrilocal (chitengwa),948,,,,,,54,FARMING,,Flat,1/2,ALMOST NONE,ALMOST NONE,3/4
31104716,MORE MOVED IN,4020,482,1,ISLAM,60,CHRISTIAN,540,,,,SENA,482,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),404,,,,,,200,FARMING,,Steeply sloping,3/4,ALMOST NONE,1/2,3/4
31105717,MORE MOVED IN,999,817,37,ISLAM,9,CHRISTIAN,808,,,,SENA,817,,,,,,FATHER,Matrilineal and neolocal,817,,,,,,36,FARMING,,Flat,1/4,ALMOST NONE,1/4,3/4
31105718,MORE MOVED IN,1570,260,16,ISLAM,10,CHRISTIAN,250,,,,SENA,260,,,,,,FATHER,Patrilineal and neolocal,240,Patrilineal and patrilocal,20,,,,20,FARMING,,Flat,3/4,ALMOST NONE,ALMOST NONE,3/4
31105719,MORE MOVED IN,2688,657,2,CHRISTIAN,600,,,,,,SENA,650,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),600,,,,,,60,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31106720,MORE MOVED IN,3300,600,5,TRADITIONAL,95,ISLAM,5,CHRISTIAN,500,,CHEWA,100,LOMWE,25,SENA,400,,FATHER,Matrilineal and patrilocal (chitengwa),50,Patrilineal and neolocal,25,Patrilineal and patrilocal,525,,50,FARMING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31106721,MORE MOVED IN,999,547,0,CHRISTIAN,547,,,,,,SENA,547,,,,,,FATHER,Matrilineal and neolocal,547,,,,,,6,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,1/2,3/4
31107722,MORE MOVED IN,1500,300,120,ISLAM,15,CHRISTIAN,285,,,,CHEWA,30,YAO,20,TUMBUKA,30,,FATHER,Patrilineal and patrilocal,300,,,,,,30,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31107723,MORE MOVED OUT,999,600,0,ISLAM,5,CHRISTIAN,530,,,,SENA,535,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),580,,,,,,24,FARMING,,Flat,1/4,ALMOST NONE,3/4,3/4
31107724,MORE MOVED IN,2640,330,10,ISLAM,20,CHRISTIAN,292,NONE,18,,CHEWA,35,SENA,282,OTHER,13,MANG'ANJA,FATHER,Matrilineal and matrilocal (chikamwini),25,Matrilineal and patrilocal (chitengwa),10,Patrilineal and patrilocal,295,,11,FARMING,,Flat,1/2,ALMOST NONE,ALMOST NONE,3/4
31107725,MORE MOVED IN,9999,2246,12,ISLAM,148,CHRISTIAN,2234,,,,SENA,2246,,,,,,FATHER,Matrilineal and neolocal,2246,,,,,,20,FARMING,,Flat,ALMOST NONE,ALMOST NONE,3/4,3/4
31108726,MORE MOVED IN,4275,855,5,TRADITIONAL,50,CHRISTIAN,805,,,,NYANJA,20,SENA,835,,,,FATHER,Patrilineal and patrilocal,855,,,,,,30,FARMING,,Both flat &amp; hilly,1/4,3/4,3/4,ALMOST ALL
31109727,MORE MOVED IN,3400,860,1,CHRISTIAN,600,,,,,,SENA,840,,,,,,FATHER,Matrilineal and patrilocal (chitengwa),780,,,,,,200,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,3/4,3/4
31110728,NEITHER ARRIVALS NOR DEPARTURES,1000,160,0,ISLAM,30,CHRISTIAN,130,,,,CHEWA,150,SENA,10,,,,MOTHER,Patrilineal and patrilocal,160,,,,,,60,FARMING,,Both flat &amp; hilly,3/4,ALMOST NONE,3/4,ALMOST ALL
31120729,MORE MOVED IN,999,6000,12,ISLAM,200,CHRISTIAN,5800,,,,SENA,6000,,,,,,FATHER,Matrilineal and neolocal,300,Patrilineal and neolocal,5700,,,,56,PLANNED HOUSING,,Flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31120730,MORE MOVED IN,13800,2300,18,TRADITIONAL,100,ISLAM,400,CHRISTIAN,1800,,CHEWA,150,YAO,100,TUMBUKA,50,,FATHER,Matrilineal and patrilocal (chitengwa),70,Patrilineal and neolocal,30,Patrilineal and patrilocal,2000,,10,SQUATTER SETTLEMENT,,Flat,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL
31201731,MORE MOVED IN,3470,2860,8,ISLAM,480,CHRISTIAN,2380,,,,CHEWA,2000,NYANJA,630,YAO,230,,MOTHER,Matrilineal and matrilocal (chikamwini),2600,Matrilineal and patrilocal (chitengwa),260,,,,20,FARMING,,Slightly sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL
31201732,MORE MOVED OUT,4550,437,6,ISLAM,31,CHRISTIAN,406,,,,CHEWA,247,YAO,101,LOMWE,89,,MOTHER,Matrilineal and matrilocal (chikamwini),401,Matrilineal and patrilocal (chitengwa),120,,,,10,FARMING,,Slightly sloping,1/4,ALMOST NONE,3/4,3/4
31201733,MORE MOVED OUT,5144,643,1,ISLAM,322,CHRISTIAN,321,,,,NYANJA,271,YAO,322,NGONI,50,,MOTHER,Matrilineal and matrilocal (chikamwini),482,Matrilineal and patrilocal (chitengwa),161,,,,11,FARMING,,Steeply sloping,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4
31201734,MORE MOVED IN,9048,1131,2,ISLAM,42,CHRISTIAN,1070,NONE,19,,CHEWA,1131,,,,,,MOTHER,Matrilineal and matrilocal (chikamwini),1001,Matrilineal and patrilocal (chitengwa),49,,,,10,FARMING,,Slightly sloping,1/4,ALMOST NONE,3/4,3/4
31202735,MORE MOVED IN,3850,2150,6,ISLAM,1350,CHRISTIAN,800,,,,NYANJA,250,YAO,1900,,,,MOTHER,Matrilineal and matrilocal (chikamwini),2050,Matrilineal and patrilocal (chitengwa),100,,,,50,FARMING,,Both flat &amp; hilly,1/4,ALMOST NONE,1/4,3/4
