ea_id,com_cg35a,com_cg35b,com_cg35c,com_cg35c_oth,com_cg36,com_cg37
30305539,C,Social safety nets,,,,
30305539,A,Free food,,,,
30305539,,Events that made people worse off,,,,
30305539,,Events that made people better off,,,,
30305539,A,Crop failure,FLOOD,,2018,ALMOST ALL
30305539,D,Drought,DROUGHT,,2016,ALMOST ALL
30305539,B,Mtukula pakhomo,,,,
30305540,C,price fluctuation,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30305540,,Events that made people worse off,,,,
30305540,D,Natural disaster ( houses fall down),OTHER BAD (SPECIFY),,2019,1/2
30305540,A,Crop failure,DROUGHT,,2017,ALMOST ALL
30305540,,Events that made people better off,,,,
30305540,A,Free food,,,,
30305540,B,disease epidemic,CROP DISEASE/PESTS,,2018,ALMOST ALL
30305540,B,good price of pigeon peas,,,,
30305540,D,cash transfer ( mtukula pakhomo),,,,
30305540,C,coupons,,,,
30306541,A,INTRODUCTION OF  NEW AMBULANCE,,,,
30306541,C,CONSTRUCTION OF NEW DRUG STORE ROOM AT THE HEALTH CENTRE.,,,,
30306541,D,,,,,
30306541,D,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30306541,A,HEAVY RAINFALL,FLOOD,,2019,ALMOST ALL
30306541,B,CONSTRUCTION OF BOREHOLE,,,,
30306541,,Events that made people better off,,,,
30306541,,Events that made people worse off,,,,
30306541,B,CROP DISEASE (WORMS/ KAPUCHI),CROP DISEASE/PESTS,,2017,3/4
30306541,C,DRY SPELL,DROUGHT,,2016,3/4
30306542,,Events that made people better off,,,,
30306542,B,social safety nets,,,,
30306542,C,Flooding,FLOOD,,2018,1/2
30306542,D,,,,,
30306542,C,work for agricultural inputs,,,,
30306542,,Events that made people worse off,,,,
30306542,A,Free food,,,,
30306542,A,Drought,DROUGHT,,2017,3/4
30306542,D,,,,,
30306542,B,Natural  Disasters,FLOOD,,2019,ALMOST ALL
30307543,,Events that made people better off,,,,
30307543,C,CONSTRUCTION OF 1 SCHOOL BLOCK,,,,
30307543,B,CONSTRUCTION OF 2 NEW HOSPITAL BLOCKS,,,,
30307543,B,CROPDISEASE (ARMY WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30307543,A,FLOODS,FLOOD,,2017,ALMOST ALL
30307543,,Events that made people worse off,,,,
30307543,D,,,,,
30307543,D,DROUGHT,DROUGHT,,2016,ALMOST ALL
30307543,A,CONSTRUCTION OF NEW SCHOOL,,,,
30307543,C,SHARP PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30307544,D,HIGH PRICE OF AGRICULTURAL INPUTS,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30307544,,Events that made people better off,,,,
30307544,C,MAINTANANCE OF TWO SCHOOL BLOCKS,,,,
30307544,B,DISEASE OF CROPS,CROP DISEASE/PESTS,,2016,3/4
30307544,B,INTRODUCTION OF NEW BLOCKS AT THE HEALTH FACILITY,,,,
30307544,D,,,,,
30307544,,Events that made people worse off,,,,
30307544,A,HIGH RAINFALL,FLOOD,,2018,1/2
30307544,A,CONSTRACTION OF BOREHOLE,,,,
30307544,C,LIVERSTOCK DISEASES,LIVESTOCK DISEASE,,2017,1/2
30307545,D,,,,,
30307545,B,CONSTRUCTION OF NEW ROAD,,,,
30307545,B,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30307545,,Events that made people worse off,,,,
30307545,D,DRY SPELL,DROUGHT,,2016,ALMOST ALL
30307545,C,KILLING PEOPLE WITH ALBINISM,OTHER BAD (SPECIFY),,2018,1/2
30307545,A,CONSTRUCTION OF NEW CDSS,,,,
30307545,,Events that made people better off,,,,
30307545,A,WINDY HEAVY RAINFALL,FLOOD,,2019,3/4
30307545,C,,,,,
30307546,D,DRY SPELL,DROUGHT,,2016,3/4
30307546,D,,,,,
30307546,A,SCHOOL MAINTANANCE,,,,
30307546,,Events that made people worse off,,,,
30307546,B,CROP DISEASE,CROP DISEASE/PESTS,,2017,3/4
30307546,A,HEAVY RAINFALL,OTHER BAD (SPECIFY),,2019,3/4
30307546,,Events that made people better off,,,,
30307546,C,,,,,
30307546,C,HIGH PRICE OF AGRICULRURAL INPUTS,SHARP CHANGE IN PRICES,,2016,3/4
30307546,B,EARTH RAOD MAINTANANCE,,,,
30307547,D,,,,,
30307547,C,HIGH PRICE OF AGRICULTURAL PRICES,SHARP CHANGE IN PRICES,,2019,ALMOST ALL
30307547,B,CONSTRUCTION OF TWO NEW SCHOOL BLOCKS,,,,
30307547,B,HEAVY RAINFALL,OTHER BAD (SPECIFY),,2019,ALMOST ALL
30307547,D,FLOODS,FLOOD,,2019,3/4
30307547,A,CONSTRUCTION OF NEW HOSPITAL BLOCKS,,,,
30307547,,Events that made people worse off,,,,
30307547,A,CROP DISEASE (WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30307547,,Events that made people better off,,,,
30307547,C,,,,,
30308548,C,BLACKOUT DEW TO LOAD SHEDDING,POWEROUTAGE(S),,2017,3/4
30308548,B,INCREASE IN PAYMENTS FOR MASAF PROJECT.,,,,
30308548,A,CONSTRUCTION OF TWO BOREHOLES,,,,
30308548,D,,,,,
30308548,B,LOSE AND SCARSE OF JOBS,MASSIVE JOB LAY-OFFS,,2017,1/4
30308548,,Events that made people better off,,,,
30308548,A,HIGH INCREASE IN PRICE OF FARM IINPUTS,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30308548,,Events that made people worse off,,,,
30308548,D,CROP DISEASES,CROP DISEASE/PESTS,,2017,3/4
30308548,C,,,,,
30309549,C,Pests and disease  for crops,CROP DISEASE/PESTS,,2017,ALMOST ALL
30309549,D,,,,,
30309549,C,,,,,
30309549,A,Crop failure,DROUGHT,,2018,ALMOST ALL
30309549,,Events that made people better off,,,,
30309549,B,Mtukula pakhomo,,,,
30309549,B,Natural Disasters,FLOOD,,2019,1/2
30309549,,Events that made people worse off,,,,
30309549,A,Free food,,,,
30309549,D,Price fluctuation,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30309550,D,Price fluctuation,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30309550,B,Drought,DROUGHT,,2016,ALMOST ALL
30309550,D,Social safety nets (phones and cash),,,,
30309550,A,Free food,,,,
30309550,,Events that made people better off,,,,
30309550,B,Public works for cash and food,,,,
30309550,,Events that made people worse off,,,,
30309550,A,Pests and diseases,CROP DISEASE/PESTS,,2018,ALMOST ALL
30309550,C,Expensive  of farm inputs,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30309550,C,Mtukula pakhomo,,,,
30311551,C,Devaluation of  currency,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30311551,C,Free food,,,,
30311551,,Events that made people worse off,,,,
30311551,B,Masaf,,,,
30311551,A,Climate change,OTHER BAD (SPECIFY),,2017,1/4
30311551,A,Malata and cement  subsidy,,,,
30311551,D,drought,DROUGHT,,2016,3/4
30311551,,Events that made people better off,,,,
30311551,D,Free mosquito nets,,,,
30311551,B,Price fluctuation,SHARP CHANGE IN PRICES,,2019,ALMOST ALL
30311552,D,,,,,
30311552,C,DRY SPELL,DROUGHT,,2016,3/4
30311552,,Events that made people worse off,,,,
30311552,C,,,,,
30311552,,Events that made people better off,,,,
30311552,B,CROP DISEASE (Worms),CROP DISEASE/PESTS,,2017,ALMOST ALL
30311552,B,,,,,
30311552,A,HEAVY RAINFALL,OTHER BAD (SPECIFY),,2019,ALMOST ALL
30311552,A,CONSTRUCTION OF BOREHOLE,,,,
30311552,D,HIGH PRICE OF ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
30401553,A,Food Suppliment  distribution,,,,
30401553,,Events that made people better off,,,,
30401553,A,Heavy rains,FLOOD,,2019,ALMOST ALL
30401553,,Events that made people worse off,,,,
30401553,C,Reduced beneficiaries of fertilizer Subsidy programme,LOSS OF KEY SOCIAL SERVICE(S),,2016,3/4
30401553,C,,,,,
30401553,B,Drought,DROUGHT,,2017,ALMOST ALL
30401553,B,,,,,
30401553,D,,,,,
30401553,D,Crop pests,CROP DISEASE/PESTS,,2018,ALMOST ALL
30401554,A,CROPDISEASE (ARMY WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30401554,,Events that made people worse off,,,,
30401554,C,CONSTRUCTION OF NEW MARKET,,,,
30401554,D,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
30401554,,Events that made people better off,,,,
30401554,C,HEAVY RAINFALL,FLOOD,,2019,3/4
30401554,D,,,,,
30401554,A,CONSTRUCTION OF NEW JUNIOR PRIMARY SCHOOL,,,,
30401554,B,CONSTRUCTION OF 2 HOSPITAL BLOCKS,,,,
30401554,B,DROUGHT,DROUGHT,,2018,3/4
30401555,,Events that made people better off,,,,
30401555,D,low prices of Agriculture produces,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30401555,B,,,,,
30401555,A,,,,,
30401555,A,High prices of inputs,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30401555,C,,,,,
30401555,C,reduction of  fertilizer subsidy beneficiaries,OTHER BAD (SPECIFY),,2017,3/4
30401555,,Events that made people worse off,,,,
30401555,D,,,,,
30401555,B,unpredictable rains,FLOOD,,2018,ALMOST ALL
30401556,B,CROP DISEASE WORMS(AKAPUCHI),CROP DISEASE/PESTS,,2017,ALMOST ALL
30401556,A,CUT OFF OF SCHOOL FEES IN ALL PUBLIC SECONDARY SCHOOLS,,,,
30401556,C,HIGH PRICE OF AGRICULTURAL IMPREMENTS,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30401556,C,CONSTRUCTION OF MARKET,,,,
30401556,A,HIGH RAINFALL THAT CAUSE MARE DISTRACTION,OTHER BAD (SPECIFY),,2019,ALMOST ALL
30401556,D,CONSTRUCTION OF BOREHOLES,,,,
30401556,D,DRY SPELL,DROUGHT,,2016,ALMOST ALL
30401556,B,CONSTRUCTION OF DRUG STORAGE BLOCK AT THE HEALTH CENTRE,,,,
30401556,,Events that made people worse off,,,,
30401556,,Events that made people better off,,,,
30402557,A,high security,,,,
30402557,D,,,,,
30402557,C,,,,,
30402557,C,high prices of Agriculture inputs,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30402557,,Events that made people worse off,,,,
30402557,,Events that made people better off,,,,
30402557,B,Soil erosion,FLOOD,,2019,ALMOST ALL
30402557,B,,,,,
30402557,D,reduced number of benefialies,LOSS OF KEY SOCIAL SERVICE(S),,2018,ALMOST ALL
30402557,A,Heavy rain,FLOOD,,2019,ALMOST ALL
30402558,A,CONSTRUCTION OF 3 PRIMARY SCHOOL BLOCKS,,,,
30402558,,Events that made people worse off,,,,
30402558,D,,,,,
30402558,B,CROP DISEASE (WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30402558,C,DROUGHT,DROUGHT,,2016,3/4
30402558,D,LOSE OF JOB OPPORTUNITY,MASSIVE JOB LAY-OFFS,,2018,1/2
30402558,C,,,,,
30402558,,Events that made people better off,,,,
30402558,A,NATIONAL DEMONSTRATION,OTHER BAD (SPECIFY),,2019,ALMOST ALL
30402558,B,,,,,
30402559,,Events that made people better off,,,,
30402559,,Events that made people worse off,,,,
30402559,D,,,,,
30402559,D,,,,,
30402559,A,Price reduction not crops,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30402559,B,Introductions of village banks,,,,
30402559,C,,,,,
30402559,B,Unpredicted rains,FLOOD,,2018,ALMOST ALL
30402559,C,in adquate rains,DROUGHT,,2016,ALMOST ALL
30402559,A,increase in drought resistant crops,,,,
30402560,D,HIGH PRICE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
30402560,C,HEAVY RAINFALL,OTHER BAD (SPECIFY),,2019,ALMOST ALL
30402560,C,,,,,
30402560,A,CONSTRUCTION OF BOREHOLE,,,,
30402560,,Events that made people worse off,,,,
30402560,A,LOW EQUAL DISTRIBUTION PF COUPON,OTHER BAD (SPECIFY),,2016,3/4
30402560,B,CROP DISEASE (WORM),CROP DISEASE/PESTS,,2017,3/4
30402560,,Events that made people better off,,,,
30402560,B,,,,,
30402560,D,,,,,
30403561,B,,,,,
30403561,,Events that made people worse off,,,,
30403561,D,reduced beneficiaries of subsidized agriculture inputs,LOSS OF KEY SOCIAL SERVICE(S),,2016,3/4
30403561,B,drought,DROUGHT,,2017,3/4
30403561,A,,,,,
30403561,C,,,,,
30403561,C,High prices of Agriculture inputs,SHARP CHANGE IN PRICES,,2016,3/4
30403561,D,,,,,
30403561,A,Heavy rains,FLOOD,,2019,3/4
30403561,,Events that made people better off,,,,
30403562,D,,,,,
30403562,C,Pests,CROP DISEASE/PESTS,,2017,ALMOST ALL
30403562,A,Heavy rains,FLOOD,,2019,1/2
30403562,D,Low prices of agriculture produces,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30403562,C,,,,,
30403562,B,,,,,
30403562,,Events that made people worse off,,,,
30403562,A,,,,,
30403562,B,Drought,DROUGHT,,2017,ALMOST ALL
30403562,,Events that made people better off,,,,
30403563,,Events that made people better off,,,,
30403563,B,construction of school blocks,,,,
30403563,C,construction of hospital blocks,,,,
30403563,C,HIGH PRICE OF FARM ITEMS,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30403563,A,HEAVY RAINFALL,FLOOD,,2019,3/4
30403563,A,Introduction of rural electrification,,,,
30403563,D,construction of new bridge,,,,
30403563,,Events that made people worse off,,,,
30403563,D,DRY SPELL,DROUGHT,,2016,3/4
30403563,B,CROPDISEASE (WORMS),CROP DISEASE/PESTS,,2017,3/4
30404564,B,Drought,DROUGHT,,2016,3/4
30404564,B,food distribution,,,,
30404564,,Events that made people better off,,,,
30404564,D,Human disease,HUMAN EPIDEMIC DISEASE,,2017,1/4
30404564,,Events that made people worse off,,,,
30404564,C,loan fund,,,,
30404564,D,,,,,
30404564,C,crop pests,CROP DISEASE/PESTS,,2019,3/4
30404564,A,Relief fund,,,,
30404564,A,Heavy rains,FLOOD,,2018,3/4
30404565,D,HIGH PRICE OF AGRICULTURAL  ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
30404565,A,CONSTRUCTION OF OF NEW HOSPITAL,,,,
30404565,,Events that made people better off,,,,
30404565,C,INTRODUTION OF NEW AGRICULTURAL ITEMS,,,,
30404565,C,DROUGHT,DROUGHT,,2017,3/4
30404565,D,RURAL ELECTRIFICATION,,,,
30404565,B,CONSTRUCTION OF NEW ADMARC BLOCK,,,,
30404565,A,CROP DISEASE (ARMY WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30404565,B,HEAVY RAINFALL THAT CAUSES FLOODS,FLOOD,,2019,3/4
30404565,,Events that made people worse off,,,,
30404566,,Events that made people worse off,,,,
30404566,D,poor soil quality,OTHER BAD (SPECIFY),,2016,ALMOST ALL
30404566,D,,,,,
30404566,B,heavy rains,FLOOD,,2019,ALMOST ALL
30404566,B,intensifying sweet potatoes farming,,,,
30404566,C,,,,,
30404566,C,low prices of Agriculture produces,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30404566,A,Livestock farming,,,,
30404566,,Events that made people better off,,,,
30404566,A,high prices of Agriculture inputs,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30404567,A,HEAVY RAINFALL,FLOOD,,2019,ALMOST ALL
30404567,C,CROP DISEASE (WORMS),CROP DISEASE/PESTS,,2017,ALMOST ALL
30404567,,Events that made people worse off,,,,
30404567,B,CONSTRUCTION OF BOREHOLE,,,,
30404567,D,,,,,
30404567,C,,,,,
30404567,B,DRY SPELL,FLOOD,,2016,ALMOST ALL
30404567,A,FREE EDUCATION IN THE COMMUNITY ON HOW TO IMPROVE CROP PRODUCTIVITY,,,,
30404567,D,HIGH PRICE OF AGRICULTURAL COMMODITIES,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30404567,,Events that made people better off,,,,
30405568,,Events that made people worse off,,,,
30405568,B,Heavy rains,FLOOD,,2019,3/4
30405568,,Events that made people better off,,,,
30405568,B,,,,,
30405568,C,Humann disease,HUMAN EPIDEMIC DISEASE,,2018,ALMOST ALL
30405568,C,,,,,
30405568,D,,,,,
30405568,A,,,,,
30405568,A,Drought,DROUGHT,,2016,ALMOST ALL
30405568,D,,,,,
30406569,D,CROPDISEASE (WORMS),CROP DISEASE/PESTS,,2017,3/4
30406569,C,DROUHT/DRY SPELL,DROUGHT,,2016,3/4
30406569,D,,,,,
30406569,B,CONSTRUCTION OF NEW HOSPITAL BLOCK,,,,
30406569,C,,,,,
30406569,B,HEAVY RAINFALL THAT CAUSES DEATH AND DISTRACTION OF STRUCTURES,FLOOD,,2019,3/4
30406569,A,INTRODUCTION OF MASAF PROGRAME,,,,
30406569,A,NATION DEMONSTRATION,OTHER BAD (SPECIFY),,2019,3/4
30406569,,Events that made people better off,,,,
30406569,,Events that made people worse off,,,,
30407570,C,low prices of Agriculture produce,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30407570,D,,,,,
30407570,B,high prices of inputs,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30407570,A,Unpredictable rains,DROUGHT,,2017,ALMOST ALL
30407570,C,,,,,
30407570,D,,,,,
30407570,,Events that made people worse off,,,,
30407570,,Events that made people better off,,,,
30407570,A,intensifying in irrigation activities,,,,
30407570,B,,,,,
30407571,,Events that made people worse off,,,,
30407571,B,HIGH PRISE OF AGRICULTURAL ITEMS,SHARP CHANGE IN PRICES,,2018,3/4
30407571,B,INTRODUCTION OF RURAL ELECTRIFICATION,,,,
30407571,D,,,,,
30407571,C,CONSTRUCTION OF BOREHOLES,,,,
30407571,D,HIGH RAINFALL THAT CAUSE LOTS OF DAMAGES.,HUMAN EPIDEMIC DISEASE,,2019,ALMOST ALL
30407571,,Events that made people better off,,,,
30407571,A,CROP DISEASE (WORMS),CROP DISEASE/PESTS,,2017,3/4
30407571,A,EARTH ROAD Maintenance,,,,
30407571,C,DRY SPELL,DROUGHT,,2016,3/4
30407572,,Events that made people worse off,,,,
30407572,B,,,,,
30407572,C,drought,DROUGHT,,2016,ALMOST ALL
30407572,,Events that made people better off,,,,
30407572,A,tomatoes farming,,,,
30407572,C,,,,,
30407572,D,,,,,
30407572,B,human disease,HUMAN EPIDEMIC DISEASE,,2018,1/2
30407572,D,lack of credit facilities,OTHER BAD (SPECIFY),,2019,3/4
30407572,A,Irregular rains,FLOOD,,2018,3/4
30408573,D,,,,,
30408573,C,,,,,
30408573,A,Heavy rains,FLOOD,,2019,3/4
30408573,B,Drought,DROUGHT,,2016,ALMOST ALL
30408573,,Events that made people better off,,,,
30408573,C,Pests,CROP DISEASE/PESTS,,2018,ALMOST ALL
30408573,D,,,,,
30408573,,Events that made people worse off,,,,
30408573,B,,,,,
30408573,A,Food distribution,,,,
30409574,C,CONSTRUCTION OF PRIMARY SCHOOL TEACHER HOUSES,,,,
30409574,B,CONSTRUCTION OF HEALTH FACILITY,,,,
30409574,D,BRIDGE AND BOREHOLE CONSTRUCTION,,,,
30409574,B,CROPDISEASE,CROP DISEASE/PESTS,,2017,ALMOST ALL
30409574,D,HIGH PRICE OF AGRICULTURAL PRICES.,SHARP CHANGE IN PRICES,,2018,3/4
30409574,A,CONSTRUCTION OF NEW SCHOOL.,,,,
30409574,C,DRY SPELL,DROUGHT,,2016,3/4
30409574,A,HEAVY RAINFALL,FLOOD,,2019,3/4
30409574,,Events that made people better off,,,,
30409574,,Events that made people worse off,,,,
30501575,A,none,,,,
30501575,B,heavy winds,OTHER GOOD (SPECIFY),HEAVY WIINDS,2018,3/4
30501575,D,,,,,
30501575,,Events that made people worse off,,,,
30501575,D,,,,,
30501575,C,,,,,
30501575,B,,,,,
30501575,,Events that made people better off,,,,
30501575,A,Heavy rains ( floods),FLOOD,,2019,ALMOST ALL
30501575,C,,,,,
30501576,C,Armyworms,CROP DISEASE/PESTS,,2017,ALMOST ALL
30501576,D,,,,,
30501576,B,,,,,
30501576,D,,,,,
30501576,,Events that made people worse off,,,,
30501576,B,Drought,DROUGHT,,2019,ALMOST ALL
30501576,A,Erratic rains,FLOOD,,2018,1/4
30501576,C,,,,,
30501576,,Events that made people better off,,,,
30501576,A,Food Aid,,,,
30501577,B,Food Aid,,,,
30501577,C,,,,,
30501577,D,,,,,
30501577,D,,,,,
30501577,B,Subsidy given to a few people,SHARP CHANGE IN PRICES,,2018,ALMOST ALL
30501577,,Events that made people worse off,,,,
30501577,A,Ganyu,,,,
30501577,,Events that made people better off,,,,
30501577,A,Erratic rains,DROUGHT,,2017,ALMOST ALL
30501577,C,Armyworms,CROP DISEASE/PESTS,,2018,ALMOST ALL
30501578,A,,,,,
30501578,D,high prices of food and groceries,SHARP CHANGE IN PRICES,,2017,3/4
30501578,B,,,,,
30501578,,Events that made people worse off,,,,
30501578,,Events that made people better off,,,,
30501578,A,Heavy rains,FLOOD,,2019,3/4
30501578,C,lack of income generating activities,OTHER BAD (SPECIFY),,2016,3/4
30501578,B,High prices of  agriculture inputs,SHARP CHANGE IN PRICES,,2018,3/4
30501578,C,,,,,
30501578,D,,,,,
30501579,B,Forestry employment,,,,
30501579,D,,,,,
30501579,A,Erratic rains,FLOOD,,2018,ALMOST ALL
30501579,D,Stealing crops,MASSIVE JOB LAY-OFFS,,2016,1/4
30501579,,Events that made people better off,,,,
30501579,C,ESCOM employed people to errect polls,,,,
30501579,A,Road construction employment,,,,
30501579,C,Houses destroyed by rains,FLOOD,,2018,3/4
30501579,B,Armyworms,CROP DISEASE/PESTS,,2018,3/4
30501579,,Events that made people worse off,,,,
30502580,A,Sales of maize,,,,
30502580,B,Production of sweet potato after rains,,,,
30502580,,Events that made people worse off,,,,
30502580,A,Erratic rains,FLOOD,,2019,3/4
30502580,B,Army worms,CROP DISEASE/PESTS,,2017,ALMOST ALL
30502580,D,,,,,
30502580,,Events that made people better off,,,,
30502580,D,No proper markets,SHARP CHANGE IN PRICES,,2018,3/4
30502580,C,Dimba crop production,,,,
30502580,C,Prices charged by vendors,SHARP CHANGE IN PRICES,,2018,3/4
30502581,,Events that made people worse off,,,,
30502581,D,,,,,
30502581,C,,,,,
30502581,A,Erratic rains,DROUGHT,,2017,ALMOST ALL
30502581,A,Relief Aid,,,,
30502581,B,,,,,
30502581,C,Drought,DROUGHT,,2016,ALMOST ALL
30502581,,Events that made people better off,,,,
30502581,B,Armyworms,CROP DISEASE/PESTS,,2018,ALMOST ALL
30502581,D,,,,,
30503582,B,Armyworms,CROP DISEASE/PESTS,,2016,ALMOST ALL
30503582,D,,,,,
30503582,D,,,,,
30503582,,Events that made people better off,,,,
30503582,A,Erratic rains,FLOOD,,2019,3/4
30503582,A,Crop Nandolo assisted,,,,
30503582,C,,,,,
30503582,,Events that made people worse off,,,,
30503582,C,Drought,DROUGHT,,2016,ALMOST ALL
30503582,B,,,,,
30503583,C,Heavy rains (floods),FLOOD,,2019,ALMOST ALL
30503583,B,,,,,
30503583,D,,,,,
30503583,B,Mbozi,CROP DISEASE/PESTS,,2016,ALMOST ALL
30503583,,Events that made people better off,,,,
30503583,A,Drought,DROUGHT,,2017,ALMOST ALL
30503583,,Events that made people worse off,,,,
30503583,A,none,,,,
30503583,D,,,,,
30503583,C,,,,,
30503584,,Events that made people worse off,,,,
30503584,A,Food Aid Maize,,,,
30503584,D,,,,,
30503584,C,,,,,
30503584,B,,,,,
30503584,C,Collapsing houses,FLOOD,,2019,3/4
30503584,D,,,,,
30503584,A,Few coupons few harvest,SHARP CHANGE IN PRICES,,2017,ALMOST ALL
30503584,,Events that made people better off,,,,
30503584,B,Erratic rains,DROUGHT,,2017,ALMOST ALL
30504585,A,Erratic rains,FLOOD,,2018,ALMOST ALL
30504585,D,,,,,
30504585,A,Motor cycle taxi,,,,
30504585,B,Lack of fertilizer,SHARP CHANGE IN PRICES,,2016,ALMOST ALL
30504585,D,,,,,
30504585,,Events that made people worse off,,,,
