ea_id,com_ce01a,com_ce01b,com_ce01c,com_ce01a_oth,com_ce01b_oth,com_ce01c_oth,com_ce02,com_ce03,com_ce04,com_ce05a,com_ce05b,com_ce05a_oth,com_ce05b_oth,com_ce06,com_ce07,com_ce08_1,com_ce08_2,com_ce08a,com_ce08b,com_ce08a_oth,com_ce08b_oth,com_ce09,com_ce10,com_ce11a,com_ce11b,com_ce12,com_ce13,com_ce14a,com_ce14b,com_ce15
31201731,CIVIL SERVICE,"FIREWOOD,CHARCOAL SELLING",LARGE-SCALE COMMERCIAL INDUSTRY,,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,YES,RURAL AREAS,1000,1000,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),MOUDLING BRICKS,MOUDLING BRICKS,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31201732,FARMING,OTHER (SPECIFY),SMALL-SCALE TRADE & SERVICE PROVISION,KAMBAZA,KAMBAZA,KAMBAZA,YES,1/4,RURAL AREAS,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,500,500,,,,,NO,,,,,,,,
31201733,FARMING,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,ALMOST NONE,RURAL AREAS,FARMING,OTHER (SPECIFY),,,YES,RURAL AREAS,1000,1000,FARMING,,,,NO,,,,,,,,
31201734,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,CIVIL SERVICE,,,,YES,1/4,URBAN CENTRES,FARMING,,,,YES,URBAN CENTERS,750,750,FARMING,,,,YES,1200,1,MONTH,1/4,2600,1,MONTH,1/4
31202735,FARMING,"FIREWOOD,CHARCOAL SELLING",SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,RURAL AREAS,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,RURAL AREAS,800,500,FARMING,OTHER (SPECIFY),MOUDLING BRICKS,MOUDLING BRICKS,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31202736,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),,,,NO,,1000,500,,,,,NO,,,,,,,,
31202737,FARMING,FISHING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,1500,1000,FARMING,OTHER (SPECIFY),MOUDLING BRICKS,MOUDLING BRICKS,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31202738,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,1/4,URBAN CENTRES,TRANSPORT,,,,YES,RURAL AREAS,750,500,FARMING,,,,YES,21600,24,DAY,1/4,21600,24,DAY,3/4
31203739,FARMING,OTHER (SPECIFY),SMALL-SCALE TRADE & SERVICE PROVISION,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,YES,URBAN CENTERS,1000,500,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,,
31203740,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31203741,FARMING,,,,,,YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,YES,RURAL AREAS,1000,500,FARMING,,,,YES,600,1,DAY,1/4,600,1,DAY,3/4
31204742,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,,YES,1/4,URBAN CENTRES,OTHER (SPECIFY),,,,NO,,500,300,,,,,NO,,,,,,,,
31204743,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,700,700,,,,,NO,,,,,,,,
31205744,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,RURAL AREAS,"FIREWOOD,CHARCOAL SELLING",FARMING,,,YES,URBAN CENTERS,500,100,"FIREWOOD,CHARCOAL SELLING",,,,YES,7400,12,DAY,ALMOST ALL,7400,12,DAY,ALMOST ALL
31205745,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,1/4,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,1000,500,,,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31205746,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,RURAL AREAS,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,RURAL AREAS,100,100,FARMING,"FIREWOOD,CHARCOAL SELLING",,,NO,,,,,,,,
31206747,"FIREWOOD,CHARCOAL SELLING",FARMING,OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,1/4,URBAN CENTRES,"FIREWOOD,CHARCOAL SELLING","HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,200,200,,,,,NO,,,,,,,,
31207748,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,,,YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),FARMING,,,NO,,200,100,,,,,NO,,,,,,,,
31208749,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,OTHER (SPECIFY),PIECE WORK AT ROLES FARM,PIECE WORK AT ROLES FARM,PIECE WORK AT ROLES FARM,YES,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),,,NO,,1000,1000,,,,,YES,21500,21,DAY,1/4,21500,21,DAY,1/4
31208750,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),YES,1/4,URBAN CENTRES,OTHER (SPECIFY),FARMING,,,NO,,700,350,,,,,NO,,,,,,,,
31220752,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",CIVIL SERVICE,,,,YES,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,500,500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31221753,OTHER (SPECIFY),SMALL-SCALE TRADE & SERVICE PROVISION,,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),,YES,1/4,RURAL AREAS,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),,,YES,URBAN CENTERS,1000,1000,FARMING,OTHER (SPECIFY),CASUAL LABOR(GANYU),CASUAL LABOR(GANYU),NO,,,,,,,,
31301754,FARMING,,,,,,YES,ALMOST NONE,OUTSIDE MALAWI,OTHER (SPECIFY),,,,NO,,1000,1000,,,,,NO,,,,,,,,
31301755,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,OTHER (SPECIFY),,,,YES,RURAL AREAS,2000,1500,FARMING,,,,NO,,,,,,,,
31301756,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,YES,RURAL AREAS,1500,1000,FARMING,,,,NO,,,,,,,,
31301757,FARMING,,,,,,YES,1/4,OUTSIDE MALAWI,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31301758,FARMING,"BEER BREWING, KACHASU",,,,,YES,1/4,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1500,1000,FARMING,,,,NO,,,,,,,,
31302759,FARMING,"BEER BREWING, KACHASU","FIREWOOD,CHARCOAL SELLING",,,,YES,1/2,OUTSIDE MALAWI,FARMING,,,,NO,,500,250,,,,,YES,21400,24,DAY,1/4,21400,24,DAY,1/4
31302760,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,,,,YES,RURAL AREAS,2000,1500,FARMING,,,,YES,14400,24,DAY,ALMOST NONE,14400,24,DAY,ALMOST NONE
31302761,FARMING,,,,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,1000,500,,,,,NO,,,,,,,,
31302762,"FIREWOOD,CHARCOAL SELLING",,,,,,YES,ALMOST NONE,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,RURAL AREAS,500,200,FARMING,,,,YES,14600,21,DAY,1/4,14600,21,DAY,3/4
31302763,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,NO,,,,,,,YES,OUTSIDE MALAWI,1000,800,OTHER (SPECIFY),,GARDEN BOYS,,NO,,,,,,,,
31303764,FARMING,,,,,,YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,NO,,1000,500,,,,,NO,,,,,,,,
31303765,"FIREWOOD,CHARCOAL SELLING",,,,,,YES,ALMOST NONE,RURAL AREAS,FARMING,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31303766,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/4,URBAN CENTRES,FARMING,,,,NO,,1000,500,,,,,NO,,,,,,,,
31303767,FARMING,,,,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,RURAL AREAS,1500,500,FARMING,,,,NO,,,,,,,,
31303768,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"BEER BREWING, KACHASU",,,,YES,ALMOST NONE,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,1500,1200,FARMING,,,,NO,,,,,,,,
31303769,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/4,URBAN CENTRES,OTHER (SPECIFY),,,,NO,,1500,500,,,,,NO,,,,,,,,
31303770,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,1/4,URBAN CENTRES,OTHER (SPECIFY),,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31304771,FARMING,,,,,,YES,ALMOST NONE,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,RURAL AREAS,1000,500,FARMING,,,,NO,,,,,,,,
31304772,FARMING,OTHER (SPECIFY),,BLICK MOLDER,BLICK MOLDER,,YES,1/4,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,1500,1000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31304773,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,,YES,ALMOST NONE,URBAN CENTRES,OTHER (SPECIFY),,,,NO,,1000,700,,,,,NO,,,,,,,,
31431774,SMALL-SCALE TRADE & SERVICE PROVISION,"FIREWOOD,CHARCOAL SELLING",PROFESSIONAL OCCUPATIONS,,,,YES,1/4,URBAN CENTRES,LARGE-SCALE COMMERCIAL INDUSTRY,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,2500,1500,"FIREWOOD,CHARCOAL SELLING",SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,21600,24,DAY,1/4,21600,24,WEEK,1/4
31431775,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/2,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,TRANSPORT,,,YES,RURAL AREAS,2500,1500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31431776,PROFESSIONAL OCCUPATIONS,"FIREWOOD,CHARCOAL SELLING",CIVIL SERVICE,,,,YES,1/4,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,3500,2000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31431777,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/2,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,3500,2000,"FIREWOOD,CHARCOAL SELLING",FARMING,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31432778,FARMING,"FIREWOOD,CHARCOAL SELLING","BEER BREWING, KACHASU",,,,YES,1/2,URBAN CENTRES,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,RURAL AREAS,3000,2000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31433779,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/2,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,2500,2000,"FIREWOOD,CHARCOAL SELLING",OTHER (SPECIFY),CONSTRUCTION,CONSTRUCTION,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31433780,PROFESSIONAL OCCUPATIONS,FARMING,"FIREWOOD,CHARCOAL SELLING",,,,YES,3/4,OUTSIDE MALAWI,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,6000,3000,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,21600,24,DAY,1/4,21600,24,DAY,3/4
31433781,SMALL-SCALE TRADE & SERVICE PROVISION,CIVIL SERVICE,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,RURAL AREAS,2500,2000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31433782,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/2,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,3000,2500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31434783,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,FARMING,,,,YES,1/4,URBAN CENTRES,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,2500,2000,FARMING,OTHER (SPECIFY),BUILDER,BUILDER,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31434784,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),,,YES,RURAL AREAS,4500,3000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31435785,FARMING,"BEER BREWING, KACHASU","FIREWOOD,CHARCOAL SELLING",,,,YES,1/2,URBAN CENTRES,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,2500,1500,FARMING,"BEER BREWING, KACHASU",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31437786,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,YES,RURAL AREAS,3000,2500,"FIREWOOD,CHARCOAL SELLING",FARMING,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31438787,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,1500,1000,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31438788,"FIREWOOD,CHARCOAL SELLING",PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/4,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,3000,1500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31438789,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,"FIREWOOD,CHARCOAL SELLING",,,,YES,1/4,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,2500,1500,"FIREWOOD,CHARCOAL SELLING",FARMING,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31438790,"FIREWOOD,CHARCOAL SELLING",SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,3000,2500,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,YES,21000,21,DAY,3/4,21000,21,DAY,1/4
31439791,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,LARGE-SCALE COMMERCIAL INDUSTRY,,,,YES,1/4,OUTSIDE MALAWI,PROFESSIONAL OCCUPATIONS,LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,RURAL AREAS,2500,1500,FARMING,"FIREWOOD,CHARCOAL SELLING",,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31440793,PROFESSIONAL OCCUPATIONS,FARMING,CIVIL SERVICE,,,,YES,1/4,URBAN CENTRES,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,URBAN CENTERS,2000,1500,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31440794,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,CIVIL SERVICE,,,,YES,1/4,URBAN CENTRES,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,YES,RURAL AREAS,3000,2000,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31531795,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,,,,NO,,,,,,,NO,,3000,3000,,,,,NO,,,,,,,,
31531796,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),LARGE-SCALE COMMERCIAL INDUSTRY,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),NO,,,,,,,YES,RURAL AREAS,1500,1000,OTHER (SPECIFY),LARGE-SCALE COMMERCIAL INDUSTRY,CASUAL LABOR(GANYU),CASUAL LABOR(GANYU),NO,,,,,,,,
31532797,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY","BEER BREWING, KACHASU",,,,NO,,,,,,,YES,RURAL AREAS,1500,2000,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",FARMING,,,YES,14000,21,DAY,1/4,14000,21,DAY,1/4
31532798,FARMING,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,NO,,,,,,,YES,RURAL AREAS,1000,800,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,YES,21400,22,DAY,1/4,21400,22,DAY,1/4
31533799,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,,,,,,YES,RURAL AREAS,1500,1000,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,,,,,,,
31534800,SMALL-SCALE TRADE & SERVICE PROVISION,OTHER (SPECIFY),LARGE-SCALE COMMERCIAL INDUSTRY,CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),NO,,,,,,,NO,,1000,2000,,,,,YES,22400,2,WEEK,1/4,22400,2,WEEK,1/4
31534801,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,,YES,1/4,OUTSIDE MALAWI,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",TRANSPORT,,,NO,,500,300,,,,,YES,14200,2,WEEK,1/4,14200,2,WEEK,1/4
31535802,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,YES,1/4,OUTSIDE MALAWI,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,RURAL AREAS,800,1500,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31536803,CIVIL SERVICE,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",SMALL-SCALE TRADE & SERVICE PROVISION,,,,YES,1/2,OUTSIDE MALAWI,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,RURAL AREAS,3000,2000,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,24000,2,WEEK,1/4,24000,2,WEEK,1/4
31539804,SMALL-SCALE TRADE & SERVICE PROVISION,PROFESSIONAL OCCUPATIONS,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,,NO,,,,,,,NO,,1500,1000,,,,,NO,,,,,,,,
31539805,SMALL-SCALE TRADE & SERVICE PROVISION,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,,,,YES,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,YES,OUTSIDE MALAWI,2000,1500,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,NO,,,,,,,,
31540806,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,CIVIL SERVICE,,,,YES,1/4,OUTSIDE MALAWI,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",SMALL-SCALE TRADE & SERVICE PROVISION,,,NO,,1500,1000,,,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31541807,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",PROFESSIONAL OCCUPATIONS,,,,NO,,,,,,,NO,,2000,1500,,,,,YES,24000,1,MONTH,1/4,24000,1,MONTH,1/4
31544808,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",SMALL-SCALE TRADE & SERVICE PROVISION,,,,NO,,,,,,,YES,RURAL AREAS,1000,1000,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,YES,21600,1,MONTH,1/4,21600,1,MONTH,1/4
31544809,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,,YES,1/4,RURAL AREAS,FARMING,CIVIL SERVICE,,,YES,URBAN CENTERS,1000,1000,CIVIL SERVICE,PROFESSIONAL OCCUPATIONS,,,YES,7200,21,DAY,1/4,7200,21,DAY,1/4
31546810,SMALL-SCALE TRADE & SERVICE PROVISION,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",CIVIL SERVICE,,,,NO,,,,,,,NO,,2000,2500,,,,,YES,21600,24,DAY,1/4,21600,24,DAY,1/4
31548811,PROFESSIONAL OCCUPATIONS,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,,NO,,,,,,,NO,,500,1500,,,,,YES,21600,21,DAY,1/4,21600,21,DAY,1/4
31549812,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,,,,,NO,,,,,,,YES,RURAL AREAS,2000,2000,FARMING,"HANDICRAFT PRODUCTION, SMALL-SCALE INDUSTRY",,,NO,,,,,,,,
31550813,SMALL-SCALE TRADE & SERVICE PROVISION,CIVIL SERVICE,"BEER BREWING, KACHASU",,,,YES,1/4,OUTSIDE MALAWI,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,,,NO,,2000,1000,,,,,NO,,,,,,,,
31551814,SMALL-SCALE TRADE & SERVICE PROVISION,LARGE-SCALE COMMERCIAL INDUSTRY,OTHER (SPECIFY),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),CASUAL LABOUR UNSPECIFIED(GANYU),NO,,,,,,,NO,,2000,1000,,,,,NO,,,,,,,,
31553815,SMALL-SCALE TRADE & SERVICE PROVISION,CIVIL SERVICE,FARMING,,,,NO,,,,,,,YES,RURAL AREAS,3000,3000,CIVIL SERVICE,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,21600,24,WEEK,1/4,21600,24,DAY,ALMOST NONE
31553816,SMALL-SCALE TRADE & SERVICE PROVISION,FARMING,PROFESSIONAL OCCUPATIONS,,,,NO,,,,,,,YES,RURAL AREAS,1000,800,LARGE-SCALE COMMERCIAL INDUSTRY,SMALL-SCALE TRADE & SERVICE PROVISION,,,YES,1400,1,DAY,1/4,1400,1,DAY,1/4
