ea_id,com_ci0b,com_ci01,com_ci0b_oth,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_oth,com_ci07b,com_ci07b_oth,com_ci07c,com_ci07c_oth,com_ci08a,com_ci08a_oth,com_ci08b,com_ci08b_oth,com_ci08c,com_ci08c_oth,com_ci09a,com_ci09a_oth,com_ci09b,com_ci09b_oth,com_ci09c,com_ci09c_oth,com_ci010,com_ci011,com_ci012,com_ci12_oth,com_ci013,com_ci014
30401556,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401556,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402557,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402557,Water Body: Specify,Yes,STREAM,NO,NO,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,.a,NO,,,NO,
30402557,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402557,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402557,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402558,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402558,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402558,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402558,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,Rotation among groups of families,,Limitations on number of users at a given time,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30402558,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402559,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402559,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402559,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402559,Water Body: Specify,Yes,RIVER,NO,YES,NO,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,YES,YES
30402559,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402560,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402560,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402560,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402560,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402560,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403561,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403561,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403561,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403561,Water Body: Specify,Yes,RIVER,NO,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,.a,NO,,,NO,
30403561,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403562,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403562,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403562,Forest,Yes,,YES,YES,NO,NO,YES,Use guards,,Use the threat of Fine,,,,Limitations on number of users at a given time,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30403562,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403562,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403563,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403563,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403563,Forest,Yes,,YES,NO,NO,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,NO,,,NO,
30403563,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403563,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404564,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404564,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404564,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404564,Water Body: Specify,Yes,RIVER,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,Taking away [RESOURCE] use rights,,Somewhat Effective,YES,INITIATE AGRICULTURAL SCHEME,,NO,
30404564,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404565,Forest,Yes,,YES,YES,NO,YES,NO,,,,,,,Time restrictions,,Limitations on number of users at a given time,,,,Use threat of fine,,Confiscation of tools/products,,Social sanctions,,Fully Effective,NO,,,NO,
30404565,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404565,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404565,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404565,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404566,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404566,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404566,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404566,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404566,Other (Specify),Yes,STREAM,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
30404567,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404567,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404567,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404567,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30404567,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30405568,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30405568,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30405568,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Confiscation of tools/products,,Taking away [RESOURCE] use rights,,Social sanctions,,Fully Effective,NO,,,NO,
30405568,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30405568,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30406569,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30406569,Forest,Yes,,YES,YES,NO,NO,YES,Use guards,,Use the threat of Fine,,,,Time restrictions,,Limitations on number of users at a given time,,Rotation among groups of families,,Use threat of fine,,Taking away [RESOURCE] use rights,,Confiscation of tools/products,,Fully Effective,NO,,,NO,
30406569,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30406569,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30406569,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407570,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407570,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407570,Forest,Yes,,YES,YES,NO,NO,YES,Use guards,,Use the threat of Fine,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30407570,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407570,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407571,Forest,Yes,,YES,YES,NO,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,NO,,,NO,
30407571,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407571,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407571,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407571,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407572,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407572,Water Body: Specify,Yes,RIVER,YES,YES,NO,YES,NO,,,,,,,No restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,Taking away [RESOURCE] use rights,,Fully Effective,NO,,,NO,
30407572,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407572,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30407572,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408573,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408573,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408573,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408573,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30408573,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30409574,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Limitations on number of users at a given time,,Time restrictions,,Rotation among groups of families,,Use threat of fine,,Taking away [RESOURCE] use rights,,,,Fully Effective,NO,,,NO,
30409574,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30409574,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30409574,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30409574,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501575,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501575,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501575,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501575,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501575,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501576,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,Use the threat of Physical punishment,,,,No restrictions,,,,,,Use threat of fine,,Use the threat of physical punishment,,,,Fully Effective,NO,,,NO,
30501576,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501576,Water Body: Specify,Yes,WATER DAMS,YES,YES,NO,NO,YES,Use the threat of Fine,,Use the threat of Physical punishment,,,,No restrictions,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Fully Effective,NO,,,NO,
30501576,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501576,Pasture,Yes,,YES,YES,YES,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Fully Effective,NO,,,NO,
30501577,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501577,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501577,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501577,Water Body: Specify,Yes,RIVER,YES,YES,NO,YES,YES,Use the threat of Fine,,Use guards,,,,Limitations on number of users at a given time,,,,,,Confiscation of tools/products,,Social sanctions,,,,Fully Effective,YES,CONSTRUCT PUBLIC FACILITIES,,NO,
30501577,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501578,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501578,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501578,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501578,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501578,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501579,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501579,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501579,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501579,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30501579,Forest,Yes,,YES,YES,NO,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30502580,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502580,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502580,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502580,Forest,Yes,,YES,YES,NO,YES,YES,Use guards,,Use the threat of Fine,,,,No restrictions,,,,,,Confiscation of tools/products,,,,,,Fully Effective,NO,,,NO,
30502580,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502581,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502581,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502581,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30502581,Forest,Yes,,YES,YES,NO,YES,YES,Use guards,,Use the threat of Fine,,,,Limitations on number of users at a given time,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Somewhat Effective,NO,,,NO,
30502581,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503582,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503582,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503582,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503582,Forest,Yes,,YES,YES,NO,YES,YES,Use the threat of Fine,,,,,,Limitations on number of users at a given time,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30503582,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503583,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503583,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503583,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503583,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503583,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503584,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503584,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503584,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30503584,Forest,Yes,,YES,YES,NO,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30503584,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504585,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504585,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504585,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504585,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504585,Unallocated Arable Land,Yes,,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
30504586,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504586,Forest,Yes,,YES,YES,NO,NO,YES,Use guards,,Use the threat of Fine,,,,Limitations on number of users at a given time,,No restrictions,,,,Use threat of fine,,,,,,Somewhat Effective,NO,,,NO,
30504586,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504586,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30504586,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30505587,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,Limitations on number of users at a given time,,Rotation among groups of families,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30505587,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30505587,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30505587,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30505587,Water Body: Specify,Yes,WATER DAMS,YES,YES,NO,NO,YES,Use the threat of Fine,,,,,,Limitations on number of users at a given time,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Fully Effective,NO,,,NO,
30506588,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506588,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506588,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,Use the threat of Physical punishment,,,,No restrictions,,,,,,Use threat of fine,,Use the threat of physical punishment,,,,Somewhat Effective,NO,,,NO,
30506588,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506588,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506589,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506589,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506589,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506589,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506589,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506590,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506590,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Do nothing,,,,,,Fully Effective,NO,,,NO,
30506590,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506590,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506590,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506591,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506591,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506591,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506591,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506591,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506592,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506592,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506592,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506592,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30506592,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30507593,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30507593,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30507593,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30507593,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30507593,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508594,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508594,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508594,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508594,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508594,Forest,Yes,,YES,YES,NO,NO,YES,Use guards,,Use the threat of Fine,,,,Time restrictions,,Limitations on number of users at a given time,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,NO,,,NO,
30508595,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508595,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508595,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508595,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508595,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508596,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508596,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508596,Forest,Yes,,YES,YES,NO,NO,NO,,,,,,,No restrictions,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Somewhat Effective,NO,,,NO,
30508596,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508596,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508597,Water Body: Specify,Yes,MATOPEBILIRA,YES,YES,NO,NO,NO,,,,,,,Time restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
30508597,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508597,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508597,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30508597,Forest,Yes,,YES,YES,YES,NO,YES,Use the threat of Physical punishment,,,,,,Time restrictions,,,,,,Social sanctions,,,,,,Somewhat Effective,NO,,,NO,
30601598,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601598,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601598,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601598,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601598,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601599,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601599,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601599,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601599,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601599,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601600,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601600,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601600,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601600,Forest,Yes,,YES,YES,YES,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30601600,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601601,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601601,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601601,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601601,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601601,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601602,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601602,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601602,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601602,Forest,Yes,,YES,YES,YES,YES,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30601602,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601603,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601603,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601603,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601603,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601603,Forest,Yes,,YES,YES,NO,NO,YES,Use the threat of Fine,,,,,,Other (Specify),GET PERMISSION BEFORE USE,,,,,Use threat of fine,,,,,,Not Effective,NO,,,NO,
30601604,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601604,Forest,Yes,,YES,YES,YES,NO,YES,Use the threat of Fine,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30601604,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601604,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601604,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601605,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601605,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601605,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601605,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30601605,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602606,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602606,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602606,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602606,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602606,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602607,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602607,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602607,Forest,Yes,,YES,YES,YES,NO,YES,Use the threat of Fine,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,NO,,,NO,
30602607,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602607,Water Body: Specify,Yes,RIVER,NO,YES,NO,YES,NO,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,NO,,,NO,
30602608,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602608,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602608,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602608,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602608,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602609,Water Body: Specify,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602609,Forest,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602609,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602609,Other (Specify),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602609,Unallocated Arable Land,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30602610,Pasture,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
