ea_id,com_cf01,com_cf02,com_cf03,com_cf03_1,com_cf03_2,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf17a,com_cf17b,com_cf17c,com_cf18a,com_cf18b,com_cf19a,com_cf19b,com_cf20a,com_cf20b,com_cf22,com_cf23,com_cf24,com_cf25,com_cf26,com_cf27,com_cf28
31302759,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,YES,188,0,0,NO,NO,NO,NO,3,ACRE,1,ACRE,8,ACRE,20,20,10,200,20,600,NO
31302760,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,0,NO,NO,NO,NO,1.5,ACRE,.25,ACRE,3,ACRE,9,10,2,250,20,280,NO
31302761,YES,1ST HALF NOV,1ST HALF APR,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,3,ACRE,10,8,250,120,6,450,NO
31302762,YES,2ND HALF DEC,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,5,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,5,ACRE,50,0,0,0,20,400,YES
31302763,YES,2ND HALF DEC,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,28,0,0,NO,NO,NO,NO,2,ACRE,1.5,ACRE,3,ACRE,80,30,60,90,40,90,YES
31303764,YES,1ST HALF DEC,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,8,KM,NO,,0,0,NO,YES,YES,"YES,BUT NOT IF HH IS IN NEED",2,ACRE,1,ACRE,5,ACRE,30,40,30,30,55,445,NO
31303765,YES,2ND HALF NOV,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",YES,1,HECTARE,.5,HECTARE,2,HECTARE,6,19,0,0,6,300,NO
31303766,YES,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,YES,YES,YES,YES,2.5,ACRE,1,ACRE,5,ACRE,0,0,2,15,15,0,NO
31303767,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",YES,,,NO,,0,0,NO,"YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED","YES,BUT NOT IF HH IS IN NEED",2,ACRE,.5,ACRE,3,ACRE,0,4,0,23,15,800,YES
31303768,YES,1ST HALF DEC,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,1,KM,NO,,1,1,NO,NO,NO,NO,2,ACRE,1,ACRE,4,ACRE,15,6,9,30,32,60,NO
31303769,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,2,ACRE,1,ACRE,3,ACRE,0,0,0,0,0,300,NO
31303770,YES,1ST HALF DEC,2ND HALF MAR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,YES,25,0,0,NO,NO,NO,NO,3,ACRE,2,ACRE,5,ACRE,0,20,100,150,400,400,NO
31304771,YES,2ND HALF NOV,1ST HALF MAY,NONE,ANIMALS GRAZE FREELY BUT FARMERS MAY ONLY FENCE PERENNIAL CROPLAND,YES,,,NO,,4,1,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,1,0,0,8,350,NO
31304772,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,YES,250,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,3,ACRE,119,0,128,98,10,85,NO
31304773,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,YES,NO,3,ACRE,2,ACRE,5,ACRE,0,0,200,200,5,190,YES
31431774,YES,2ND HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,85,35,20,112,NO
31431775,YES,2ND HALF OCT,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,25,45,38,42,65,205,NO
31431776,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,2,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.3,ACRE,2,ACRE,0,0,0,58,0,350,NO
31431777,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.5,ACRE,.25,ACRE,1,ACRE,25,15,35,25,45,35,NO
31432778,YES,2ND HALF NOV,2ND HALF APR,<=3/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,1,ACRE,.5,ACRE,2,ACRE,0,0,0,158,58,254,NO
31433779,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,7,KM,NO,,1,1,NO,YES,YES,YES,.5,ACRE,.5,ACRE,1,ACRE,28,10,25,12,34,58,NO
31433780,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,0,0,NO,YES,YES,YES,15,SQ METER,10,SQ METER,20,SQ METER,0,0,0,0,0,0,NO
31433781,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,YES,YES,YES,25,SQ METER,15,SQ METER,50,SQ METER,0,0,45,75,35,350,NO
31433782,YES,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,2,NO,YES,YES,YES,.75,ACRE,.5,ACRE,2,ACRE,0,25,0,0,0,150,NO
31434783,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,11,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,150,21,0,450,NO
31434784,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,YES,YES,YES,25,SQ METER,15,SQ METER,42,SQ METER,0,0,25,0,18,55,NO
31435785,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,250,500,80,650,NO
31437786,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,700,METER,NO,,0,0,NO,NO,NO,NO,20,SQ METER,15,SQ METER,60,SQ METER,0,0,0,0,0,15,NO
31438787,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.25,ACRE,.2,ACRE,1,ACRE,25,54,12,0,25,65,NO
31438788,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,3,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,2,ACRE,0,0,0,0,0,0,NO
31438789,YES,1ST HALF DEC,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",NO,4,KM,NO,,0,0,NO,YES,YES,YES,25,SQ METER,15,SQ METER,30,SQ METER,0,45,25,30,0,250,NO
31438790,YES,2ND HALF NOV,2ND HALF APR,<=3/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,2,KM,NO,,1,2,NO,YES,YES,YES,20,SQ METER,15,SQ METER,30,SQ METER,0,0,9,0,0,85,NO
31439791,YES,1ST HALF DEC,2ND HALF APR,<=1/2,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,500,METER,NO,,0,0,NO,YES,YES,YES,15,SQ METER,10,SQ METER,40,SQ METER,0,0,0,0,0,50,NO
31440793,YES,1ST HALF DEC,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,4,4,NO,NO,NO,NO,1,ACRE,.4,ACRE,1,ACRE,0,0,0,15,0,200,YES
31440794,YES,2ND HALF NOV,2ND HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,YES,YES,YES,.25,ACRE,.15,ACRE,1,ACRE,35,20,12,10,17,250,NO
31531795,YES,2ND HALF NOV,1ST HALF APR,<=1/4,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,YES,YES,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,14000,6000,NO
31531796,YES,1ST HALF DEC,2ND HALF MAR,<=3/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,7,KM,NO,,1,1,NO,YES,YES,NO,.25,ACRE,.5,ACRE,1,ACRE,10,10,130,0,3000,130,NO
31532797,YES,2ND HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,2,NO,YES,YES,NO,.25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,100,100,NO
31532798,YES,2ND HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,5,NO,NO,NO,NO,.25,ACRE,.5,ACRE,1,ACRE,0,0,250,0,310,300,NO
31533799,YES,1ST HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,15,KM,NO,,0,0,NO,NO,NO,NO,.2,ACRE,.1,ACRE,1,ACRE,3,0,0,0,2000,15,NO
31534800,YES,2ND HALF OCT,2ND HALF MAY,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,2,6,NO,YES,YES,NO,1,ACRE,.5,ACRE,4,ACRE,0,0,1000,0,1200,1000,NO
31534801,YES,1ST HALF DEC,1ST HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),NO,3,KM,NO,,1,1,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,1,21,0,0,NO
31535802,YES,1ST HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.5,ACRE,1,ACRE,0,0,320,0,1800,15,NO
31536803,YES,1ST HALF NOV,2ND HALF MAR,NONE,"ANIMALS GRAZE FREELY, BUT FARMERS MAY FENCE",NO,15,KM,NO,,3,3,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,5,50,10,15,30,NO
31539804,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31539805,YES,2ND HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,13,KM,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,1200,200,NO
31540806,YES,1ST HALF NOV,1ST HALF APR,<=3/4,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,0,0,NO,NO,NO,NO,.25,ACRE,1,ACRE,2,ACRE,0,0,0,0,1590,5,NO
31541807,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.5,ACRE,1,ACRE,1,0,3000,0,4000,3000,NO
31544808,YES,2ND HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,1,1,NO,YES,YES,NO,.25,ACRE,.5,ACRE,1,ACRE,0,200,10,0,9000,5000,NO
31544809,YES,1ST HALF NOV,2ND HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,8,KM,NO,,1,1,NO,YES,YES,NO,25,ACRE,.25,ACRE,1,ACRE,0,0,0,0,3500,200,NO
31546810,YES,2ND HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",NO,5,KM,NO,,3,3,NO,NO,NO,NO,.5,ACRE,.5,ACRE,1,ACRE,0,0,0,0,15000,150,NO
31548811,YES,2ND HALF NOV,2ND HALF APR,<=1/2,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.25,ACRE,.25,ACRE,1,ACRE,10,0,4,0,3500,20,NO
31549812,YES,2ND HALF NOV,2ND HALF APR,NONE,ANIMALS ONLY GRAZE ON OWNER'S FIELDS (NO OPEN GRAZING),YES,,,NO,,1,1,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,400,50,NO
31550813,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31551814,YES,1ST HALF NOV,1ST HALF APR,NONE,"ANIMALSGRAZEFREELY, NO FENCING",NO,6,KM,NO,,0,0,NO,NO,NO,NO,.5,ACRE,1,ACRE,2,ACRE,0,0,0,0,1200,300,NO
31553815,YES,2ND HALF NOV,1ST HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,2,ACRE,0,0,0,0,2500,450,YES
31553816,YES,2ND HALF NOV,2ND HALF APR,ALL,"ANIMALSGRAZEFREELY, NO FENCING",YES,,,NO,,0,0,NO,NO,NO,NO,.5,ACRE,.25,ACRE,1,ACRE,0,0,0,0,1200,30,NO
