case_id,HHID,gardenid,ag_i202,ag_i203_1a,ag_i203_1b,ag_i203_2,ag_i204_9,ag_i205,ag_i206,ag_i208a,ag_i208a_oth,ag_i208b,ag_i208c,ag_i208c_oth,ag_i208d,ag_i209a,ag_i209b,ag_i212,ag_i212_oth,ag_i213a,ag_i213b,ag_i213_1a,ag_i213_1b,ag_i214,ag_i214_oth,ag_i216a,ag_i216a_oth,ag_i216b,ag_i216c,ag_i216c_oth,ag_i216d,ag_i217a,ag_i217b,ag_i_2_20,ag_i_2_20Oth
105062030199,93aecb6dd76049d4b54fd54ce6ee7c5a,DG03,1,2,,2006,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309066830039,93cb806616964d9f9a0fe790fecf2162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107362180145,93f7f6bdd86842e393580b9f09cb0848,DG03,1,1,,1994,NO,4000000,450000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207074020140,9463984e083641dc841e12da2f0bbcff,DG03,1,1,,1987,NO,300000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203073030114,948888ff875c427386a817e62654c979,DG04,1,1,,1992,NO,50000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309066830040,949006398515454197688461cf049e86,DG02,2,1,,,NO,140000,7000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
204063220080,94bebc17aa3d437d8b2dc9180d608e30,DG04,1,,,,NO,200000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303075440199,94c4d1c2653d415caf8421218a61b40e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303055400046,94d27f7ac1d24e55939622ef6a49de14,DG04,1,2,,2007,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
312017340191,94d33a9b7e6b4b6dbe3f913bd407f8eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204023090032,94dc75cb8e7a4e5cb90353842a0edae5,DG05,2,,,,,,,,,,,,,,,,,2,.a,1,2,Cultivated,,,,,,,,,,,
103101630164,94e82fc4fd70437d9e0c4e8447539736,DG05,2,1,,,NO,80000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305045860001,94fc82852de04ec692b923546a64a4cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303045370345,950b962423754770a7afa132c35daaa1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880081,953605e41ad04563af2440b672461bf8,DG03,2,1,,1998,NO,300000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
207043940291,95386071735541439b8854f342554c76,DG03,2,1,,,NO,50000,7000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208074240110,95d6ae94f20f457392c313688326ed45,DG04,1,2,,2014,NO,1000000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311047150179,95f2b839c54c4259bd52d3e165b46654,DG02,1,,,2015,NO,100000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308046530134,95fb4cd032494a37aec02682d4db88f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105062040023,9630f7e001cd4d8e8bacebbed1294218,DG04,1,,,,NO,30000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208034170171,96393cd6d300463f83be91c200146a55,DG04,1,1,,2007,NO,90000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
312027360222,966efb5005884e1ba2021506a26be5f7,DG03,2,,,,,,,,,,,,,12000,0,Other (Specify),DIMBA SEASON,1,.a,1,2,Cultivated,,,,,,,,,,,
313017550100,96973fe5f8cf4f67bdced7ecb9a52be9,DG03,2,1,2,2005,NO,800000,35000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
204063230038,96aac9e0be114c12b32be99b63d5a91d,DG03,2,2,,2009,NO,100000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206103720035,973133c6eb444cb48b1d16db5db11230,DG05,1,1,,1994,NO,100000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206103720035,973133c6eb444cb48b1d16db5db11230,DG06,1,,,,,,,,,,,,,10000,0,Other (Specify),DIMBA SEASON,4,.a,1,2,Cultivated,,,,,,,,,,,
105062040032,975c29ebc52b432da7c17e51a4b4c720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023910012,976ec447c33b4f6395fa5310c28dfef8,DG03,1,1,,,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208014080032,97761883f10d4bc5aa294aaf930143c2,DG05,1,,,,,,,TOMATO,,0,,,,2500,0,Other (Specify),DIMBA SEASON,8,.a,1,2,Cultivated,,,,,,,,,,,
209064390003,97b147a13ccd42b5bbab000bd16ec12a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105052000107,97ef6b6bca5d4b91aa28b0079e7f5758,DG05,1,2,,2014,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309066830050,97f97eaa9bde4887aefa39aadde45d56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870221,9823e8f17c2f489d95d6bdf5b91d4842,DG04,1,1,,,NO,100000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206123750026,9836067ed4fe459aa5d05ac29178c6c2,DG05,1,2,,,NO,150000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207043940223,98603519bb434a3f82ac6c01590a1fd9,DG04,2,1,,2007,NO,150000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208044190033,98e3b833943c4074938a232050c277bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208024120195,98e7cb832e0d4eaf894e7693656c6a77,DG03,1,,,,,,,,,,,,,4000,0,Other (Specify),DIMBA SEASON,1,.a,1,.a,Cultivated,,,,,,,,,,,
203032890041,98f4b1159c6e4aa892c1ee96e6c58bc7,DG03,1,3,,2017,NO,80000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
310207080216,9900f1bd492a4dbf8f2f5337ba1bcaa9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105102090134,991f9dc8ddeb4fbfa9a23d9e08f6efb0,DG04,1,1,,1978,NO,1000000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
101011000040,9936d103bf974a93afbc63d477b8b3f2,DG03,1,3,,2018,NO,20000,6000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
205093460027,995fd847c2cf4f6ca1696d2d1366e3b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307096320164,996ab47242b84f2d8e88af0c26ef8d64,DG02,1,3,,1974,NO,2000000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208024120221,99c1ab04189c405bb78f4e26863e12fe,DG03,2,1,,2014,NO,300000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
311057170065,99e6fce6dcb84e06b7affa69a21cb27a,DG02,1,,,2010,NO,30000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
310016900232,9a10df7b9d324a4190b32bac891169be,DG06,1,2,,2011,NO,150000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305085960153,9a143c6ef4c440b58dca24dac4bb7be3,DG03,1,2,,,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083690181,9a2c3af0c8cb4bc390db3285407853ea,DG03,1,1,,2004,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207013860160,9a3e850716184563ac276da309290119,DG03,1,1,,2012,NO,500000,15000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
203022850057,9a3ffe45cc794c348aa3abaec5be5009,DG03,1,2,,1980,NO,250000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
104041790020,9a40b722cf4b44a682ad8c2943f4830a,DG04,1,7,,2013,NO,60000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
202072810015,9a42e608b7424863be790abc6cd6ef6e,DG05,1,2,,2014,NO,80000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309066850328,9a4cb104db4e4f3aa0ac8ba5f3cd3f4b,DG04,2,1,,2002,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309066850328,9a4cb104db4e4f3aa0ac8ba5f3cd3f4b,DG03,2,1,,2002,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311047160023,9a565121135845e29a8536f9c843fbbd,DG02,2,,,2000,NO,150000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
307096310113,9a57844c46194dc980d3543326a85f2d,DG03,2,2,,2015,YES,150000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
205043340133,9a5fee57bfd9421da8846d338809f548,DG03,1,,,,,,,,,,,,,5000,0,Other (Specify),DIMBA SEASON,3,.a,1,.a,Cultivated,,,,,,,,,,,
311057180149,9a90081d96304fb184a4ac9c9717c360,DG04,2,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,2,Cultivated,,,,,,,,,,,
203052990112,9a90630714db46948e8904979c041dce,DG03,1,1,,2005,NO,200000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207043940069,9a96b01e44f84fef88223e263071d79b,DG03,1,,,1988,NO,150000,7000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
304095740033,9ab091e9fc0e4846bd71de188ddd9653,DG02,2,1,,2019,NO,250000,10000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
209034330015,9ac5b253d6cc477080f45977c4bbff3d,DG03,1,1,,2016,NO,2500000,150000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303025340156,9b7cf8bada6e4132a71d5332a50090bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201232570061,9ba2d790cde943d1b93a0a92ea526a14,DG05,2,1,,2009,NO,250000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
101091210005,9bbf584a476e462a977b2713dc245d61,DG02,1,1,,2014,NO,30000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206083680129,9bd207f0f63f40aab3b164019b5af71b,DG03,1,1,,2000,NO,50000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
210834770320,9be35981878441a08e4e5f417653e99a,DG02,1,2,,1992,NO,2000000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311057180130,9bec8b02bdab4353bbaca4b87c93b873,DG02,1,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
105082070119,9c0ded26e76648a6be8ddb4ebc9d5c78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105041980183,9c0fb5d678774544a7bddb0a48329eca,DG03,2,,,,,,,,,,,,,,,,,2,.a,1,2,Cultivated,,,,,,,,,,,
304075700183,9c1c236788464fa8a1de8085ec939211,DG04,1,1,,2005,NO,50000,500,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
304055680117,9c1cedc859c84898914b89921653c150,DG04,1,1,,1980,NO,50000,7000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
308016440135,9c3b11fe17814239ab959c36ff85075b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307056230169,9c3e26f0ec144f089d64872f23157bf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203032910189,9cf487cd4e9146d9a3e15170123b14c1,DG04,1,1,,2018,NO,100000,25000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
209094430008,9d0840459b5a4a65b2b5393ea36b0acd,DG04,1,1,,2004,NO,100000,20000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Gave out for free,,,,,,,,,,,
209094430008,9d0840459b5a4a65b2b5393ea36b0acd,DG05,1,1,,2004,NO,100000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303075440020,9d5cc98d726b4a4ca5b492e78f443185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,DG07,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,DG04,1,,,1999,NO,45000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104051810074,9d91da5dd59b457bba2997a12fce50c9,DG08,1,,,,,,,,,,,,,,,,,1,.a,1,.a,Cultivated,,,,,,,,,,,
208044190024,9db9f86d64f642709848654e350499b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303065410072,9dd499f3be174444a111d2ba32443122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206083690214,9e1216c8a7214e30b7a0336e8e3cc5ba,DG03,2,3,,2016,NO,10000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
207023890200,9e44309522e94691845bf0f2f15041d3,DG04,2,1,,2012,NO,200000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104041790090,9e60a7ed224b4e0aac540d624e379864,DG03,2,3,,2008,NO,6000,4000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
104041790090,9e60a7ed224b4e0aac540d624e379864,DG02,2,,,2017,NO,6000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
209034330192,9e74ec41dfdc47caa29bef058f779240,DG03,1,1,,,YES,80000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
306036140148,9eb60a8347e34350b6bebfcb3a5e2646,DG06,1,1,,2012,NO,1500000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203032910232,9edfe67e4ead4af99ba84c5a1b1e7411,DG02,1,1,,2013,YES,300000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
104031750041,9eeba1a6c03443d7bfe0b1eadafdc0d4,DG03,2,2,,,NO,40000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207013850011,9f029ded154c425e9aecfdbc2b0cd34e,DG04,1,4,,1990,NO,1500000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311207300321,9f9ada48d9db4b978a47c63bf7204700,DG03,2,,,2015,NO,150000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
311067200237,9fb18a8420374628be4d953284be60b9,DG02,2,1,,1994,NO,100000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
305015750104,9fcceff8094445cf9b3965f760a889cc,DG04,2,,,,,,,,,,,,,2000,0,Other (Specify),DIMBA SEASON,2,.a,1,2,Cultivated,,,,,,,,,,,
207124050059,a00453065a394ac5abad6da903b0ae1b,DG08,1,9,,2003,NO,300000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Fallow,,,,,,,,,,,
207124050059,a00453065a394ac5abad6da903b0ae1b,DG07,1,8,,2016,YES,70000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
210854780190,a0062c2df00e47a09d3b2a057213c925,DG02,1,,,2010,NO,250000,50000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206033560170,a06aa02b64cb4599aac7deacd92dab53,DG03,1,4,,1988,NO,800000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
208064220038,a07f5f1097f643bfa4dcf00d123e65ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308026460223,a094a68cd18340cc910192167f75fda0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301074990200,a0a9dc9388b94ac09729cdf86b9977c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306016020204,a0c1ce004586431b8ffb6ee3709809bd,DG04,1,,,,NO,100000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309066830065,a0c9c86d9b06438c833345f2c67af029,DG05,2,1,,2010,NO,18000,13000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
309066830065,a0c9c86d9b06438c833345f2c67af029,DG04,2,1,,,NO,18000,12000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308056540025,a0cd70e8aaa74a8080fc830b4e757e86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208074240105,a0d45fa089dd41c5b44c220d52700363,DG03,1,3,,2015,NO,100000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303025330041,a0df1db87b9c40b1b01ba2eecf94ade5,DG04,1,1,,1995,NO,60000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308066620206,a0e35e40d0d44a6885301f80f7dadd98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208044190106,a0e87608d0d345c687863d20cb1c33db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205053360143,a0ff0872c65d4c09997d4f4143e43035,DG03,1,1,,,YES,150000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303025330030,a126f398a4784d50b21cf4f98faf18a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309066830167,a138892b8d2344c594e625d5a9e226db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204063220092,a163c98dfdc2439d9ff96352f894c20b,DG03,1,,,,NO,150000,25000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
205053360172,a170301209f043429aa65cee64d5f188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301085020116,a18421795e53406cbe6f1867336a6cb5,DG03,1,2,,2014,NO,30000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206023520118,a194596a39a746dab6c66967462a14c2,DG04,1,1,,1987,NO,1000000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
206023520163,a199d271b09e4863b9c04e8f367afb8f,DG03,2,1,,2001,NO,400000,30000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
310067020131,a1b1579b51d9410c94de8194c29ace33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310077050169,a1e559ff59974ad4866091d21aeff132,DG02,1,,,,,,,,,,,,,20000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
311027110368,a22ee09fe4514f599cf12114de2c7b9e,DG02,1,1,,1999,NO,50000,20000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
305065890022,a27a6ee15f0847d887e5d1a11e04afd9,DG01,1,1,,2015,NO,500000,13000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
107342170196,a296cdc2a9574a69ac5241243c2a2c80,DG01,1,1,,1994,NO,200000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017550161,a2aa211b08884ca8a5784f3725c151cb,DG04,1,2,,2002,NO,100000,10000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
309046760417,a2b32d07bbe74782bc2aa3cbf4181cd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051810072,a2ffb025a6754630b749c04a0803b8ad,DG03,1,,,,,,,,,,,,,5000,0,Full Year (Rainy &amp; Dimba Seasons),,1,.a,1,.a,Cultivated,,,,,,,,,,,
308026460309,a3095e1034b94016ada2e4bb278ec3c5,DG04,4,1,,1994,NO,450000,6500,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
308026460309,a3095e1034b94016ada2e4bb278ec3c5,DG05,4,1,,1994,NO,300000,3000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
307106360145,a30a283108164ac19a018a1e2886d225,DG03,1,,,,,,,,,,,,,50000,50000,Full Year (Rainy &amp; Dimba Seasons),,4,.a,1,.a,Cultivated,,,,,,,,,,,
207023880280,a3124ca63b7e43babfcf4d4af3b171fe,DG03,1,1,,2018,NO,100000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
206173840065,a352ab19ec924dec99139d9e8939c681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105021940090,a37179a5a62b4073960d621d4dba808d,DG03,1,,,,NO,150000,8000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
303025330073,a3900527dc5b4b8fbe3ecafd915bf986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309056810032,a39dc0d448cb43c2a2f2c79ae4858167,DG04,1,,,2016,NO,150000,40000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
306015980120,a3d75f63e0c747dcac9fbae7501e84f8,DG04,1,2,,2016,NO,20000,4000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
313017580037,a3da6fb786b447928e94a84aa7fbebe4,DG04,2,1,,2007,NO,12000,5000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
104011730006,a3e01118a8fd4c0e82e5830ac0e02181,DG04,1,,,,,,,TANAPOSI,,0,,,,0,0,Other (Specify),DIMBA SEASON,3,.a,2,.a,Cultivated,,,,,,,,,,,
314317760081,a40e61fcb8e34652bc1cbc747e8b358d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309026730266,a40e966c0b874b1d9137c5b31c23ced0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207124050025,a43e2a3570a84277adcb75fa788bc8ab,DG04,1,2,,2016,NO,20000,5000,,,,,,,,,Rainy Season,,,,,,Cultivated,,,,,,,,,,,
303025330355,a44e763688ee4eca8424c7b1d288763e,DG03,1,,,2003,NO,40000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208014080006,a460f8d5b8f24ad48272146e140cfb8b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870142,a46cee85ca694f1590dbc3b0b6eb4985,DG04,1,1,,1995,NO,50000,1000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026470189,a477d8963ef44db9808af7a4a231cc71,DG03,2,1,,,NO,250000,5000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308026460152,a48db047ad274ed6ad62c9c1ca66df43,DG03,1,1,,,NO,125000,15000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207043940310,a4ace76d260146829a681d574922fe0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206033570176,a540035352c84343b44dc06e43183721,DG03,1,,,2009,NO,100000,8000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
208014100225,a5514b0f79b54ac9bd98a28f37a701b9,DG04,2,1,,2010,NO,50000,30000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207074000302,a5b421c757d543ad9c471199b7a6b73a,DG02,1,1,,2000,NO,20000,15000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
203073030086,a5c39605b8524851a2be92aa34281d6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208014110101,a5fa0d27f4a2479f87de6bf2d0937aa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102021290042,a633c8020eab46d3a9c5d28c4c40494d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308016430174,a639cc98ce634b68b699c669e2273255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203052990017,a6465fe0bf3247948c8035ad8ed1bce6,DG02,2,2,,2014,NO,50000,20000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
303025340196,a64b4482896449ceb5eb49381f7676d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303075430087,a65427723e424de4ac12d42edcf427ca,DG03,2,,,1999,NO,200000,10000,,,,,,,,,Other (Specify),DIMBA SEASON,,,,,Cultivated,,,,,,,,,,,
207063980055,a65dfd6aa7be4fa3b7701a09af132361,DG04,2,1,,2005,NO,30000,3000,,,,,,,,,Full Year (Rainy &amp; Dimba Seasons),,,,,,Cultivated,,,,,,,,,,,
308056580189,a6705390000d4d958ae165b7f2174ffc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
