case_id,HHID,Id,ag_nr02,ag_nr02_oth,ag_nr03
304025570224,cad2deb24fe747228b69784fe5dbc6c8,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
304025570224,cad2deb24fe747228b69784fe5dbc6c8,4,LOCAL MARKET,,WITHIN THE VILLAGE
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,1,RELATIVE,,OUTSIDE THE DISTRICT
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,2,RELATIVE,,WITHIN THE VILLAGE
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,3,VILLAGE HEADMAN,,NEAR THE VILLAGE
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,4,MAIN MARKET,,OUTSIDE THE DISTRICT
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,5,LOCAL MARKET,,NEAR THE VILLAGE
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,6,LOCAL MARKET,,IN/NEAR THE TOWN
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,7,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
304025570226,c3fbd35555c7464bb9ba8bdf2cbeb543,8,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025570231,92facf31b54d4999b4b807674d6021d7,1,RELATIVE,,OUTSIDE THE REGION
304025570231,92facf31b54d4999b4b807674d6021d7,2,RELATIVE,,DEAD
304025570231,92facf31b54d4999b4b807674d6021d7,3,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
304025570231,92facf31b54d4999b4b807674d6021d7,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025570231,92facf31b54d4999b4b807674d6021d7,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025570231,92facf31b54d4999b4b807674d6021d7,6,RELATIVE,,WITHIN THE VILLAGE
304025570231,92facf31b54d4999b4b807674d6021d7,7,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025570231,92facf31b54d4999b4b807674d6021d7,8,MOBILE MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
304025570255,4561ba07239a409cb2ab600bf2c7767c,1,RELATIVE,,DEAD
304025570255,4561ba07239a409cb2ab600bf2c7767c,2,RELATIVE,,WITHIN THE VILLAGE
304025570255,4561ba07239a409cb2ab600bf2c7767c,3,RELATIVE,,WITHIN THE VILLAGE
304025570255,4561ba07239a409cb2ab600bf2c7767c,4,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
304025570255,4561ba07239a409cb2ab600bf2c7767c,5,LOCAL MARKET,,NEAR THE VILLAGE
304025570303,81c493b3df0241d2968d13703b662169,1,RELATIVE,,DEAD
304025570303,81c493b3df0241d2968d13703b662169,2,GOVERNMENT AGENCY,,NEAR THE VILLAGE
304025570303,81c493b3df0241d2968d13703b662169,3,RELATIVE,,WITHIN THE VILLAGE
304025570303,81c493b3df0241d2968d13703b662169,4,LOCAL MARKET,,NEAR THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,1,RELATIVE,,WITHIN THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,2,RELATIVE,,NEAR THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,3,RELATIVE,,WITHIN THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,5,GOVERNMENT AGENCY,,NEAR THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,6,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,7,LOCAL MARKET,,OUTSIDE THE DISTRICT
304025570313,b3ee6fd9617f4f3eb361bf3ed5edbf64,8,LOCAL MARKET,,OUTSIDE THE DISTRICT
304025570379,6ad3c669059c4b22857f676d38773539,1,RELATIVE,,WITHIN THE VILLAGE
304025570379,6ad3c669059c4b22857f676d38773539,2,RELATIVE,,WITHIN THE VILLAGE
304025570379,6ad3c669059c4b22857f676d38773539,3,GOVERNMENT AGENCY,,IN/NEAR THE TOWN
304025570379,6ad3c669059c4b22857f676d38773539,4,PARASTATAL ORGANIZATION,,IN/NEAR THE TOWN
304025570379,6ad3c669059c4b22857f676d38773539,5,VILLAGE HEADMAN,,WITHIN THE VILLAGE
304025570379,6ad3c669059c4b22857f676d38773539,6,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,1,RELATIVE,,NEAR THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,2,RELATIVE,,DEAD
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,3,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,4,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,5,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,6,VILLAGE HEADMAN,,WITHIN THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,7,MAIN MARKET,,OUTSIDE THE DISTRICT
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,8,MOBILE MARKET,,NEAR THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,9,LOCAL MARKET,,OUTSIDE THE DISTRICT
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,10,LOCAL MARKET,,OUTSIDE THE DISTRICT
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,11,RELATIVE,,WITHIN THE VILLAGE
304025570386,c95359dc56e64e4ebfd0d1803dbe7f01,12,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025580005,943b76f31da547a3aeb52c8514f696dc,1,RELATIVE,,OUTSIDE THE DISTRICT
304025580005,943b76f31da547a3aeb52c8514f696dc,2,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580005,943b76f31da547a3aeb52c8514f696dc,3,RELATIVE,,DEAD
304025580005,943b76f31da547a3aeb52c8514f696dc,4,LOCAL MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580018,3b788269e6c3489c99e042756f2eb837,1,RELATIVE,,OUTSIDE THE DISTRICT
304025580018,3b788269e6c3489c99e042756f2eb837,2,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580018,3b788269e6c3489c99e042756f2eb837,3,RELATIVE,,DEAD
304025580018,3b788269e6c3489c99e042756f2eb837,4,RELATIVE,,WITHIN THE VILLAGE
304025580018,3b788269e6c3489c99e042756f2eb837,5,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580018,3b788269e6c3489c99e042756f2eb837,6,RELATIVE,,WITHIN THE VILLAGE
304025580018,3b788269e6c3489c99e042756f2eb837,7,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,1,RELATIVE,,WITHIN THE VILLAGE
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,2,LOCAL MARKET,,NEAR THE VILLAGE
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,3,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,4,RELATIVE,,DEAD
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,5,RELATIVE,,OUTSIDE THE DISTRICT
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,6,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
304025580029,d7247df66aff4f75a8cc4cdf57a9beb4,7,LOCAL MARKET,,OUTSIDE THE DISTRICT
304025580040,e5a47f77793d4441aa98f4cb121410ec,1,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580040,e5a47f77793d4441aa98f4cb121410ec,2,RELATIVE,,OUTSIDE THE REGION
304025580040,e5a47f77793d4441aa98f4cb121410ec,3,RELATIVE,,OUTSIDE THE DISTRICT
304025580040,e5a47f77793d4441aa98f4cb121410ec,4,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580040,e5a47f77793d4441aa98f4cb121410ec,5,OTHER (SPECIFY),AGRICULTURAL EXTENSION WORKER,IN/NEAR THE DISTRICT/URBAN CENTER
304025580040,e5a47f77793d4441aa98f4cb121410ec,6,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580040,e5a47f77793d4441aa98f4cb121410ec,7,RELATIVE,,DEAD
304025580040,e5a47f77793d4441aa98f4cb121410ec,8,AUCTION IN MAIN MARKET,,OUTSIDE THE DISTRICT
304025580040,e5a47f77793d4441aa98f4cb121410ec,9,PRIVATE TRADER IN LOCAL MARKET,,OUTSIDE THE DISTRICT
304025580040,e5a47f77793d4441aa98f4cb121410ec,10,FRIEND/NEIGHBOR,,OUTSIDE THE DISTRICT
304025580063,75c64473c3fd4bd89ab9d775d44bfb0a,1,RELATIVE,,OUTSIDE THE DISTRICT
304025580074,193ceb61fb58468ab30853b5887a230e,,,,
304025580085,ec67030df01b402f9f1bed21f12e63cd,1,RELATIVE,,WITHIN THE VILLAGE
304025580107,708458c22ad841a7b8fa5b02f997212f,1,RELATIVE,,DEAD
304025580107,708458c22ad841a7b8fa5b02f997212f,2,RELATIVE,,WITHIN THE VILLAGE
304025580107,708458c22ad841a7b8fa5b02f997212f,3,RELATIVE,,WITHIN THE VILLAGE
304025580118,41e505381581423ca1040654ce855409,1,RELATIVE,,DEAD
304025580118,41e505381581423ca1040654ce855409,2,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025580118,41e505381581423ca1040654ce855409,3,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025580118,41e505381581423ca1040654ce855409,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025580140,66266c18b3624a10af2dce58b6eced47,1,RELATIVE,,OUTSIDE THE DISTRICT
304025580140,66266c18b3624a10af2dce58b6eced47,2,RELATIVE,,WITHIN THE VILLAGE
304025580140,66266c18b3624a10af2dce58b6eced47,3,RELATIVE,,DEAD
304025580140,66266c18b3624a10af2dce58b6eced47,4,ROADSIDE,,WITHIN THE VILLAGE
304025580164,10b9304f78294f80b0fa18c93e953e3f,1,MOBILE MARKET,,WITHIN THE VILLAGE
304025580164,10b9304f78294f80b0fa18c93e953e3f,2,RELATIVE,,DEAD
304025580164,10b9304f78294f80b0fa18c93e953e3f,3,LOCAL MARKET,,NEAR THE VILLAGE
304025580177,403561a4d5ed4a42b46bfc17edef734e,1,RELATIVE,,DEAD
304025580177,403561a4d5ed4a42b46bfc17edef734e,2,RELATIVE,,WITHIN THE VILLAGE
304025580177,403561a4d5ed4a42b46bfc17edef734e,3,LOCAL MARKET,,NEAR THE VILLAGE
304025580177,403561a4d5ed4a42b46bfc17edef734e,4,ROADSIDE,,WITHIN THE VILLAGE
304025580189,cb5db466d70f4dfd877e2db46a4b7b6a,1,RELATIVE,,WITHIN THE VILLAGE
304025580189,cb5db466d70f4dfd877e2db46a4b7b6a,2,RELATIVE,,WITHIN THE VILLAGE
304025580189,cb5db466d70f4dfd877e2db46a4b7b6a,3,RELATIVE,,NEAR THE VILLAGE
304025580189,cb5db466d70f4dfd877e2db46a4b7b6a,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025580193,f0704a1eaf23493ca6c552e0de9bf6cc,1,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
304025580193,f0704a1eaf23493ca6c552e0de9bf6cc,2,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
304025580193,f0704a1eaf23493ca6c552e0de9bf6cc,3,LOCAL MARKET,,NEAR THE VILLAGE
304025580193,f0704a1eaf23493ca6c552e0de9bf6cc,4,MOBILE MARKET,,WITHIN THE VILLAGE
304025580200,0ee0db73ddf54212954838b68a5a456b,1,RELATIVE,,WITHIN THE VILLAGE
304025580200,0ee0db73ddf54212954838b68a5a456b,2,RELATIVE,,WITHIN THE VILLAGE
304025580200,0ee0db73ddf54212954838b68a5a456b,3,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025580200,0ee0db73ddf54212954838b68a5a456b,4,OTHER (SPECIFY),consumers,NEAR THE VILLAGE
304025580211,475f0d2bfab44f9d82b6189b369f690e,1,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025580211,475f0d2bfab44f9d82b6189b369f690e,2,LOCAL MARKET,,NEAR THE VILLAGE
304025580211,475f0d2bfab44f9d82b6189b369f690e,3,RELIGIOUS GROUP/INSTITUTION,,NEAR THE VILLAGE
304025580211,475f0d2bfab44f9d82b6189b369f690e,4,RELATIVE,,WITHIN THE VILLAGE
304025580211,475f0d2bfab44f9d82b6189b369f690e,5,RELATIVE,,DEAD
304025590068,6f3ee70181ac4dfea75c5deae8c97d4f,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590105,e4e2130e9d40433c8a2cf245c7fecfab,1,RELATIVE,,NEAR THE VILLAGE
304025590105,e4e2130e9d40433c8a2cf245c7fecfab,2,RELATIVE,,NEAR THE VILLAGE
304025590105,e4e2130e9d40433c8a2cf245c7fecfab,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590105,e4e2130e9d40433c8a2cf245c7fecfab,4,MAIN FARM/PLOT,,WITHIN THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,1,OTHER (SPECIFY),Landlord,NEAR THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,2,RELIGIOUS GROUP/INSTITUTION,,NEAR THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,3,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025590111,b88f727a4e224bdb868b125084a525ec,4,PRIVATE MICROFINANCE INSTITUTION,,IN/NEAR THE DISTRICT/URBAN CENTER
304025590111,b88f727a4e224bdb868b125084a525ec,5,GOVERNMENT AGENCY,,NEAR THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,6,LOCAL MERCHANT/GROCERY,,WITHIN THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,7,MOBILE MARKET,,NEAR THE VILLAGE
304025590111,b88f727a4e224bdb868b125084a525ec,8,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590115,c56e6593b7374548a592f8c4ee3b9dac,1,OTHER (SPECIFY),Landlord,IN/NEAR THE DISTRICT/URBAN CENTER
304025590115,c56e6593b7374548a592f8c4ee3b9dac,2,OTHER (SPECIFY),Landlord,IN/NEAR THE DISTRICT/URBAN CENTER
304025590115,c56e6593b7374548a592f8c4ee3b9dac,3,VILLAGE OPEN FORUM,,NEAR THE VILLAGE
304025590115,c56e6593b7374548a592f8c4ee3b9dac,4,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
304025590117,fbdfb2ec08b849c3a7093c9d7fc1616c,1,RELATIVE,,WITHIN THE VILLAGE
304025590117,fbdfb2ec08b849c3a7093c9d7fc1616c,2,RELATIVE,,NEAR THE VILLAGE
304025590117,fbdfb2ec08b849c3a7093c9d7fc1616c,3,VILLAGE HEADMAN,,WITHIN THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,1,RELATIVE,,WITHIN THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,2,RELATIVE,,WITHIN THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,3,RELATIVE,,IN/NEAR THE DISTRICT/URBAN CENTER
304025590121,5f8fec47b4d446bba7e986c249921970,4,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,5,MOBILE MARKET,,IN/NEAR THE DISTRICT/URBAN CENTER
304025590121,5f8fec47b4d446bba7e986c249921970,6,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,7,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,8,GOVERNMENT AGENCY,,WITHIN THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,9,OTHER (SPECIFY),Business man,NEAR THE VILLAGE
304025590121,5f8fec47b4d446bba7e986c249921970,10,PRIVATE TRADER IN LOCAL MARKET,,NEAR THE VILLAGE
304025590151,3278d26052594dbb861c4c33bef2e614,1,RELATIVE,,DEAD
304025590151,3278d26052594dbb861c4c33bef2e614,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590151,3278d26052594dbb861c4c33bef2e614,3,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590151,3278d26052594dbb861c4c33bef2e614,4,LOCAL MARKET,,NEAR THE VILLAGE
304025590166,534d95ca6fee4bccbafaa856ade72791,1,RELATIVE,,OUTSIDE THE DISTRICT
304025590166,534d95ca6fee4bccbafaa856ade72791,2,RELATIVE,,WITHIN THE VILLAGE
304025590166,534d95ca6fee4bccbafaa856ade72791,3,FARMER BASED CLUB/ASSOCIATION,,NEAR THE VILLAGE
304025590194,cff0616590b7493b9df5aa55e96e8190,1,RELATIVE,,WITHIN THE VILLAGE
304025590194,cff0616590b7493b9df5aa55e96e8190,2,RELATIVE,,OUTSIDE THE REGION
304025590194,cff0616590b7493b9df5aa55e96e8190,3,RELATIVE,,NEAR THE VILLAGE
304025590194,cff0616590b7493b9df5aa55e96e8190,4,RELATIVE,,WITHIN THE VILLAGE
304025590250,299d777979ae4c44aff4f309f72c0b8e,1,RELIGIOUS GROUP/INSTITUTION,,WITHIN THE VILLAGE
304025590250,299d777979ae4c44aff4f309f72c0b8e,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590255,7e552f24b12c4106bfd651fa3ce044a4,,,,
304025590331,0cd47fdc6aa348e898e89e031a335949,1,RELATIVE,,WITHIN THE VILLAGE
304025590331,0cd47fdc6aa348e898e89e031a335949,2,FRIEND/NEIGHBOR,,IN/NEAR THE TOWN
304025590331,0cd47fdc6aa348e898e89e031a335949,3,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
304025590331,0cd47fdc6aa348e898e89e031a335949,4,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590331,0cd47fdc6aa348e898e89e031a335949,5,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590340,8f7b7c50ed8f4fb98f689943cfdde933,1,RELATIVE,,WITHIN THE VILLAGE
304025590341,56d4214fac8e47318f9b455343c69dea,1,RELATIVE,,DEAD
304025590341,56d4214fac8e47318f9b455343c69dea,2,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025590341,56d4214fac8e47318f9b455343c69dea,3,RELATIVE,,NEAR THE VILLAGE
304025590341,56d4214fac8e47318f9b455343c69dea,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025590341,56d4214fac8e47318f9b455343c69dea,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025590341,56d4214fac8e47318f9b455343c69dea,6,PRIVATE TRADER IN MAIN MARKET,,NEAR THE VILLAGE
304025590409,3fdea049582f4659b9505b879892bebf,1,GOVERNMENT AGENCY,,OUTSIDE THE REGION
304025590409,3fdea049582f4659b9505b879892bebf,2,FRIEND/NEIGHBOR,,NEAR THE VILLAGE
304025590409,3fdea049582f4659b9505b879892bebf,3,LOCAL MARKET,,IN/NEAR THE TOWN
304025590409,3fdea049582f4659b9505b879892bebf,4,RELATIVE,,OUTSIDE THE DISTRICT
304025590456,c85f77f34c8e487d9ed11d57162d6a48,,,,
304025600015,a1363e273f704ca3a78a51066e886031,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600015,a1363e273f704ca3a78a51066e886031,2,RELATIVE,,OUTSIDE THE DISTRICT
304025600015,a1363e273f704ca3a78a51066e886031,3,RELATIVE,,OUTSIDE THE DISTRICT
304025600015,a1363e273f704ca3a78a51066e886031,4,OTHER (SPECIFY),AGRICULTURAL EXTENSION WORKER,IN/NEAR THE DISTRICT/URBAN CENTER
304025600015,a1363e273f704ca3a78a51066e886031,5,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600021,964b94635e4a4eb59bbc6daee2dde9df,1,OTHER (SPECIFY),LANDLORD,WITHIN THE VILLAGE
304025600021,964b94635e4a4eb59bbc6daee2dde9df,2,RELATIVE,,OUTSIDE THE DISTRICT
304025600021,964b94635e4a4eb59bbc6daee2dde9df,3,RELATIVE,,OUTSIDE THE DISTRICT
304025600023,849d8614bd424c10af78c7294266b8ca,1,RELATIVE,,WITHIN THE VILLAGE
304025600023,849d8614bd424c10af78c7294266b8ca,2,RELATIVE,,WITHIN THE VILLAGE
304025600023,849d8614bd424c10af78c7294266b8ca,3,RELATIVE,,DEAD
304025600023,849d8614bd424c10af78c7294266b8ca,4,PRIVATE COMPANY/BUSINESS PERSON,,IN/NEAR THE TOWN
304025600025,105374ca639646d8906e036dfc8ac476,1,RELATIVE,,OUTSIDE THE REGION
304025600025,105374ca639646d8906e036dfc8ac476,2,RELATIVE,,WITHIN THE VILLAGE
304025600025,105374ca639646d8906e036dfc8ac476,3,RELATIVE,,OUTSIDE THE DISTRICT
304025600025,105374ca639646d8906e036dfc8ac476,4,RELATIVE,,DEAD
304025600025,105374ca639646d8906e036dfc8ac476,5,RELATIVE,,OUTSIDE THE DISTRICT
304025600025,105374ca639646d8906e036dfc8ac476,6,PRIVATE TRADER IN LOCAL MARKET,,OUTSIDE THE DISTRICT
304025600025,105374ca639646d8906e036dfc8ac476,7,PRIVATE TRADER IN LOCAL MARKET,,OUTSIDE THE DISTRICT
304025600035,35cd8d7e0e114602991283b2b203c48e,1,RELATIVE,,WITHIN THE VILLAGE
304025600051,89f9fb0b99fe41da98dc019ccb8588c0,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600051,89f9fb0b99fe41da98dc019ccb8588c0,2,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600051,89f9fb0b99fe41da98dc019ccb8588c0,3,PRIVATE TRADER IN LOCAL MARKET,,IN/NEAR THE TOWN
304025600051,89f9fb0b99fe41da98dc019ccb8588c0,4,LOCAL MARKET,,NEAR THE VILLAGE
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,1,RELATIVE,,DEAD
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,2,RELATIVE,,NEAR THE VILLAGE
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,3,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,4,GOVERNMENT AGENCY,,IN/NEAR THE DISTRICT/URBAN CENTER
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,5,AGRICULTURAL COOPERATIVE,,NEAR THE VILLAGE
304025600055,3d44ff87d2c0420abb9ee81fdf34c926,6,LOCAL MARKET,,NEAR THE VILLAGE
304025600071,e00f1bbdf5cb41d89d6aafc084ba58e9,1,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600071,e00f1bbdf5cb41d89d6aafc084ba58e9,2,RELATIVE,,OUTSIDE THE DISTRICT
304025600071,e00f1bbdf5cb41d89d6aafc084ba58e9,3,FRIEND/NEIGHBOR,,OUTSIDE THE DISTRICT
304025600071,e00f1bbdf5cb41d89d6aafc084ba58e9,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600071,e00f1bbdf5cb41d89d6aafc084ba58e9,5,FRIEND/NEIGHBOR,,OUTSIDE THE DISTRICT
304025600082,538b51b7958c4208a7277c6c1fcec4d7,1,RELATIVE,,OUTSIDE THE DISTRICT
304025600082,538b51b7958c4208a7277c6c1fcec4d7,2,RELATIVE,,DEAD
304025600082,538b51b7958c4208a7277c6c1fcec4d7,3,LOCAL MARKET,,NEAR THE VILLAGE
304025600082,538b51b7958c4208a7277c6c1fcec4d7,4,MOBILE MARKET,,WITHIN THE VILLAGE
304025600154,16c9970d43b94e28adbcb92b13e81e9f,1,RELATIVE,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,2,FRIEND/NEIGHBOR,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,3,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,5,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,6,PRIVATE COMPANY/BUSINESS PERSON,,WITHIN THE VILLAGE
304025600154,16c9970d43b94e28adbcb92b13e81e9f,7,RELATIVE,,DEAD
304025600154,16c9970d43b94e28adbcb92b13e81e9f,8,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,9,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600154,16c9970d43b94e28adbcb92b13e81e9f,10,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025600201,062d121b373f43e89904d63541682a83,1,RELATIVE,,DEAD
304025600201,062d121b373f43e89904d63541682a83,2,RELATIVE,,DEAD
304025600201,062d121b373f43e89904d63541682a83,3,GOVERNMENT AGENCY,,NEAR THE VILLAGE
304025600201,062d121b373f43e89904d63541682a83,4,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600201,062d121b373f43e89904d63541682a83,5,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025600201,062d121b373f43e89904d63541682a83,6,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600201,062d121b373f43e89904d63541682a83,7,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,1,RELATIVE,,DEAD
304025600207,df0b59ae662042ea98a0c13a0bf78038,2,RELATIVE,,WITHIN THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,3,RELATIVE,,WITHIN THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,4,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,5,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,6,PRIVATE COMPANY/BUSINESS PERSON,,NEAR THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,7,FRIEND/NEIGHBOR,,WITHIN THE VILLAGE
304025600207,df0b59ae662042ea98a0c13a0bf78038,8,PRIVATE COMPANY/BUSINESS PERSON,,OUTSIDE THE DISTRICT
304025600209,ce9a08ba804e4402a00b28b374c1664c,1,OTHER (SPECIFY),LANDLORD,WITHIN THE VILLAGE
304025600217,1b6adbc3c50c4bb68158dbfd1b43e4f1,1,OTHER (SPECIFY),LANDLORD,WITHIN THE VILLAGE
304025600219,669ef59b0b8642b8a2e14409e4af8f81,,,,
304025600229,60a283e63d8b40ef8c04e3e55ab96128,,,,
