case_id,HHID,gardenid,plotid,ag_k01a,ag_k01b,ag_k02,ag_k02_1,ag_k02_2a,ag_k02_2b,ag_k03,ag_k21a,ag_k21b,ag_k21c,ag_k21d,ag_k21e,ag_k21_oth,ag_k21b_oth,ag_k22,ag_k22_oth,ag_k23,ag_k24,ag_k25a,ag_k25b,ag_k25_oth,ag_k26a,ag_k26b,ag_k26_oth,ag_k26_1a,ag_k26_1b,ag_k26_2a,ag_k26_2b,ag_k26_2_oth,ag_k27,ag_k28,ag_k29a,ag_k29b,ag_k29_oth,ag_k30,ag_k30_oth,ag_k31,ag_k31_oth,ag_k33,ag_k34,ag_k35a,ag_k35b,ag_k35_oth,ag_k36,ag_k36_1a,ag_k36_1b,ag_k37,ag_k38a,ag_k38b,ag_k38b_oth,ag_k39,ag_k40,ag_k40_1,ag_k40_2,ag_k40a,ag_k40a_oth,ag_k40b,ag_k40c,ag_k40c_oth,ag_k40d,ag_k40e,ag_k40f,ag_k40f_oth,ag_k40g,ag_k40h,ag_k40h_oth,ag_k40i,ag_k41,ag_k42a,ag_k42a_oth,ag_k42b,ag_k42c,ag_k42c_oth,ag_k42d,ag_k42e,ag_k42e_oth,ag_k42f,ag_k42g,ag_k42g_oth,ag_k43a1,ag_k43b1,ag_k43c1,ag_k43d1,ag_k43a2,ag_k43b2,ag_k43c2,ag_k43d2,ag_k43a3,ag_k43b3,ag_k43c3,ag_k43d3,ag_k43a4,ag_k43b4,ag_k43c4,ag_k43d4,ag_k44a1,ag_k44b1,ag_k44c1,ag_k44d1,ag_k44a2,ag_k44b2,ag_k44c2,ag_k44d2,ag_k44a3,ag_k44b3,ag_k44c3,ag_k44d3,ag_k44a4,ag_k44b4,ag_k44c4,ag_k44d4,ag_k45a1,ag_k45b1,ag_k45c1,ag_k45d1,ag_k45a2,ag_k45b2,ag_k45c2,ag_k45d2,ag_k46a1,ag_k46b1,ag_k46a2,ag_k46b2,ag_k46a3,ag_k46b3,ag_k45a3,ag_k45b3,ag_k45c3,ag_k45d3,ag_k45a4,ag_k45b4,ag_k45c4,ag_k45d4,ag_k46f,ag_k46c,ag_k46c_oth,ag_k46d,ag_k46e,ag_k46e_oth,ag_k47a,ag_k47b,ag_k47c,ag_k48a,ag_k48b,ag_k48c,ag_k43a5,ag_k43b5,ag_k43c5,ag_k43d5,ag_k43a6,ag_k43b6,ag_k43c6,ag_k43d6,ag_k44a5,ag_k44b5,ag_k44c5,ag_k44d5,ag_k44a6,ag_k44b6,ag_k44c6,ag_k44d6,ag_k45a5,ag_k45b5,ag_k45c5,ag_k45d5,ag_k45a6,ag_k45b6,ag_k45c6,ag_k45d6
207013870221,9823e8f17c2f489d95d6bdf5b91d4842,DG04,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,Terraces,,,,,,,,Flat,YES,Bucket,,,Watering can,,Well,,2016,2,Lack of household labour,,,YES,OCTOBER,1ST HALF,NO,,,,YES,NO,2,3,23:21:0+4S/CHITOWE,,15,KILOGRAM,,25,4,,,,,,,NO,,,,,,,,,,,,1,2,6,5,,,,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,1,1,1,12,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870243,7cfe075753444684b5a76b7c1affc24c,DG04,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Clay (Katondo),,Good,Moderate,Flooding,,,Erosion control bunds,,,2 years ago,,,,,Flat,YES,Bucket,,,Other (Specify),buckets,Well,,2015,1,Lack of non-labour inputs,,,YES,OCTOBER,1ST HALF,YES,1,BUCKET,,YES,NO,1,3,23:21:0+4S/CHITOWE,,10,KILOGRAM,,20,3,,,,,,,NO,,,,,,,,,,,,1,2,6,9,,,,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,1,1,1,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870280,e5e71885d8ae4693927083a3e4caa8e7,DG06,D01,NO,,1,,,,1,BEANS,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Flooding,,River / Stream,,0,,,,,YES,JUNE,1ST HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,3,,,,,,,,,,,,,1,1,3,6,,,,,,,,,,,,,1,1,3,6,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207013870284,4b004c50fe98479cbe445f633cd84e73,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Poor,High,Terrain,,,Water harvest bunds,,,,,,,,Moderate slope,YES,Bucket,,,Other (Specify),Backet,Well,,0,,,,,YES,SEPTEMBER,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,6,2,6,1,7,2,6,1,4,3,6,2,5,3,6,2,7,,,,3,,,,5,,,,1,2,6,2,5,1,1,2,4,,,,0,,0,,0,,3,,,,6,1,1,2,,0,,,,,0,0,0,,,,3,3,6,3,1,3,6,3,6,,,,4,,,,7,,,,1,1,1,2
207023880051,92e0075a05b14e05bd35806c65cab070,DG04,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,9999,,,,,YES,JULY,1ST HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,15,KILOGRAM,,15,3,UREA,,15,KILOGRAM,,15,NO,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,3,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880067,ce11e00e8b65430b9d022b78b14f4649,DG04,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,OCTOBER,1ST HALF,YES,1,OX CART,,YES,NO,2,4,23:21:0+4S/CHITOWE,,10,KILOGRAM,,20,8,,,,,,,NO,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,2,6,6,,,,,,,,,,,,,1,1,1,6,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,DG04,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,MARCH,2ND HALF,YES,5,OX CART,,YES,YES,2,2,23:21:0+4S/CHITOWE,,15,KILOGRAM,,15,3,UREA,,20,KILOGRAM,,20,NO,,,,,,,,,,,,1,2,6,4,,,,,,,,,,,,,1,1,2,6,,,,,,,,,,,,,1,1,2,3,,,,,2,1500,0,,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880071,91daae7ec1d04e88a2ea4ab7724d0a61,DG05,D02,NO,,1,,,,2,IRISH [MALAWI] POTATO,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,JUNE,2ND HALF,YES,2,OX CART,,YES,NO,2,2,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,1,,,,,,,NO,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,1,4,2,6,,,,,2,1500,0,,0,,,,,,,,,,3,29,,1,5,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880081,953605e41ad04563af2440b672461bf8,DG03,D01,NO,,2,,,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,NOVEMBER,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,3,1,6,4,,,,,,,,,,,,,3,1,6,4,,,,,,,,,,,,,3,1,5,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880137,5e871f0d67b34de4944b7ba690a91001,DG02,D01,NO,,1,,,,1,BEANS,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,MARCH,1ST HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,2,3,,,,,,,,,,,,,1,1,1,3,,,,,,,,,,,,,1,1,1,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880137,5e871f0d67b34de4944b7ba690a91001,DG02,D02,NO,,1,,,,1,IRISH [MALAWI] POTATO,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,JUNE,1ST HALF,NO,,,,YES,YES,2,3,23:21:0+4S/CHITOWE,,5,KILOGRAM,,5,1,CAN,,5,KILOGRAM,,5,NO,,,,,,,,,,,,1,1,1,6,,,,,,,,,,,,,1,1,1,6,,,,,,,,,,,,,1,1,1,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880152,b57a78dfc191466398eccaed895ed4dc,DG02,D01,NO,,1,,,,2,MAIZE HYBRID,NKHWANI,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,9999,,,,,YES,OCTOBER,1ST HALF,YES,1,OX CART,,YES,NO,2,2,23:21:0+4S/CHITOWE,,30,KILOGRAM,,30,2,,,,,,,NO,,,,,,,,,,,,1,1,6,3,,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,1,6,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880179,f332d71f3f3b457f957e988f4c16bb6c,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,OCTOBER,1ST HALF,YES,4,OX CART,,YES,NO,2,4,23:21:0+4S/CHITOWE,,25,KILOGRAM,,50,4,,,,,,,NO,,,,,,,,,,,,4,2,6,6,1,2,6,6,,,,,,,,,1,2,6,6,4,2,6,6,,,,,,,,,1,1,6,8,4,1,6,8,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880230,eea2a60f8df4496589efab7054ef469c,DG03,D01,NO,,1,,,,1,MAIZE LOCAL,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Slight slope,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,AUGUST,1ST HALF,YES,6,OX CART,,YES,YES,2,4,23:21:0+4S/CHITOWE,,50,KILOGRAM,,50,4,UREA,,50,KILOGRAM,,50,NO,,,,,,,,,,,,4,4,4,4,1,4,6,4,3,4,4,4,,,,,1,4,6,4,4,4,2,4,3,4,4,4,,,,,3,1,6,8,4,1,1,8,0,,0,,0,,1,1,6,8,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880245,db2433e49cac46838d2888f63862936b,RG03,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Sandy (Mchenga),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Other (Specify),cups,Well,,9999,,,,,YES,OCTOBER,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,4,6,5,3,4,6,5,,,,,,,,,1,3,6,4,3,3,6,4,,,,,,,,,3,1,6,3,1,1,6,3,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880245,db2433e49cac46838d2888f63862936b,RG03,D02,NO,,1,,,,1,,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,9999,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880280,a3124ca63b7e43babfcf4d4af3b171fe,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Clay (Katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,YES,YES,2,2,23:21:0+4S/CHITOWE,,2,KILOGRAM,,2,2,UREA,,5,KILOGRAM,,5,NO,,,,,,,,,,,,1,1,7,4,,,,,,,,,,,,,1,1,4,4,,,,,,,,,,,,,1,1,5,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023880317,00d91bf747164e848958d711bcca04fe,RG08,D01,NO,,2,,,,2,IRISH [MALAWI] POTATO,,,,,,,Sandy (Mchenga),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,9999,,,,,YES,FEBRUARY,2ND HALF,NO,,,,YES,NO,2,2,23:21:0+4S/CHITOWE,,10,KILOGRAM,,25,2,,,,,,,NO,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,1,6,2,,,,,,,,,,,,,3,,,,,,,,6,1000,8,1000,0,,,,,,,,,,,0,,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890082,0aac152c806a42838dda9846113bce0a,DG05,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Hose pipe,,Well,,0,,,,,YES,NOVEMBER,1ST HALF,YES,400,KILOGRAM,,YES,YES,2,2,23:21:0+4S/CHITOWE,,20,KILOGRAM,,20,1,UREA,,20,KILOGRAM,,20,NO,,,,,,,,,,,,1,4,6,5,,,,,,,,,,,,,1,1,3,5,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890200,9e44309522e94691845bf0f2f15041d3,DG04,D01,NO,,1,,,,2,MAIZE HYBRID RECYCLED,TANAPOSI,,,,,,Clay (Katondo),,Fair,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,4,3,,,,,,,,,,,,1,1,4,5,3,1,4,5,,,,,,,,,1,1,1,6,3,1,1,6,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890215,90e75924a939441b8c11aefe64eb57b1,DG03,D01,NO,,1,,,,2,MAIZE LOCAL,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,3,2,,,,,,,,,,,,,1,1,3,2,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890333,bfd10b7733df448194933bce890c22aa,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,Low,Terrain,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,OCTOBER,1ST HALF,YES,2,OX CART,,YES,YES,2,1,23:21:0+4S/CHITOWE,,10,KILOGRAM,,10,1,UREA,,10,KILOGRAM,,10,NO,,,,,,,,,,,,1,4,6,5,,,,,,,,,,,,,1,1,1,2,,,,,,,,,,,,,1,1,1,1,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890348,125ac80c02544255b086f8eb23c84039,DG03,D01,NO,,1,,,,2,MAIZE HYBRID RECYCLED,SWEET POTATO,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,MARCH,2ND HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,4,3,,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,1,1,2,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023890400,85b419e9ce4b4cd3876016cff136216d,DG04,D01,NO,,1,,,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,OCTOBER,1ST HALF,YES,1,OX CART,,YES,NO,2,2,UREA,,25,KILOGRAM,,25,2,,,,,,,NO,,,,,,,,,,,,1,4,6,5,3,4,6,5,5,4,6,5,6,4,6,5,4,1,1,5,3,1,1,5,1,1,1,5,6,1,1,5,3,1,1,5,4,1,1,5,0,,0,,0,,1,1,1,5,6,1,1,5,,0,,,,,0,0,0,,,,4,4,6,5,,,,,5,1,1,5,,,,,5,1,1,5,,,,
207023890409,e3c3d09a903c480fadf079f4d1c2137e,DG03,D01,YES,2,,YES,2,,1,MAIZE HYBRID,,,,,,,Clay (Katondo),,Fair,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,OCTOBER,1ST HALF,YES,2,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,4,6,2,3,4,6,2,,,,,,,,,1,2,6,3,3,,,,,,,,,,,,1,1,1,5,3,1,1,5,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900126,c0100ecc51ce447a8617e642f8f5f181,DG03,D01,NO,,1,,,,1,MAIZE LOCAL,NKHWANI,,,,,,Other (Specify),mtsiro,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,AUGUST,2ND HALF,YES,6,BUCKET,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,6,2,,,,,,,,,,,,,1,1,3,4,,,,,,,,,,,,,1,1,1,7,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900131,4dc48e871d5b405c82925b2e8f9cb9d9,DG04,D01,NO,,1,,,,1,MAIZE LOCAL,BEANS,,,,,,Clay (Katondo),,Poor,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,YES,Bucket,,,Other (Specify),bucket,Well,,0,,,,,YES,AUGUST,2ND HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,5,4,5,4,1,4,5,4,,,,,,,,,1,4,5,4,5,2,5,4,,,,,,,,,5,1,2,4,1,1,1,4,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900133,3304a8ae6b1842bbbfdf4ab4358e6279,DG04,D01,NO,,2,,,,2,MAIZE HYBRID,,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,AUGUST,1ST HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,2,2,3,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900177,284bb4b034e4458e97e2c89265a97b1d,DG05,D01,NO,,2,,,,2,MAIZE LOCAL,,,,,,,Sandy (Mchenga),,Good,Low,Flooding,,,Drainage ditches,,,5 years ago,,,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,YES,NO,2,3,23:21:0+4S/CHITOWE,,8,KILOGRAM,,15,4,,,,,,,NO,,,,,,,,,,,,3,1,6,5,1,1,6,5,4,1,6,5,,,,,3,1,6,4,1,1,6,4,4,,,,,,,,3,1,1,6,1,1,1,6,0,,0,,0,,4,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900181,2fc60c58155945d1a365cc142c0490bc,DG04,D01,NO,,1,,,,1,MAIZE LOCAL,TANAPOSI,,,,,,Clay (Katondo),,Poor,High,Flooding,,,Water harvest bunds,,,More than 5 years ago,,,,,Flat,NO,Rainfed/No irrigation,,,,,,,0,,,,,YES,AUGUST,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,6,3,5,,,,,,,,,,,,,1,2,4,3,,,,,,,,,,,,,1,1,1,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900195,5358f11796da4e339058b94f9ae08bf0,DG06,D01,NO,,3,,,,3,MAIZE HYBRID,SWEET POTATO,TOMATO,,,,,Other (Specify),mtsiro,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,2016,1,Good for land,,,YES,OCTOBER,2ND HALF,NO,,,,YES,NO,2,2,23:21:0+4S/CHITOWE,,4,KILOGRAM,,10,2,,,,,,,NO,,,,,,,,,,,,3,1,6,3,,,,,,,,,,,,,3,1,4,2,,,,,,,,,,,,,3,1,1,7,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900227,b9079c5c73e14c57ba10f9c2ec42b3b1,DG05,D01,NO,,1,,,,1,MAIZE LOCAL,,,,,,,Sandy (Mchenga),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,Well,,0,,,,,YES,SEPTEMBER,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,3,5,3,,,,,,,,,,,,,1,3,6,3,,,,,,,,,,,,,1,,,,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900243,aac0d4f57b47424d8ad75ed66ece0c55,RG03,D01,NO,,1,,,,2,MAIZE LOCAL,TANAPOSI,TOMATO,IRISH [MALAWI] POTATO,SWEET POTATO,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Fair,No Erosion,,,,Water harvest bunds,,,,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,AUGUST,1ST HALF,YES,1,OX CART,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,3,4,4,,,,,,,,,,,,,1,1,4,5,,,,,,,,,,,,,1,1,1,5,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900253,fa7c35c0e18a4e9fa57a3c49eaa0dd47,RG03,D01,NO,,1,,,,1,MAIZE HYBRID,SWEET POTATO,,,,,,Between sandy &amp; clay (Pakati pa mchenga ndi katondo),,Good,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,9999,,,,,YES,SEPTEMBER,2ND HALF,YES,4,OX CART,,YES,NO,2,2,UREA,,15,KILOGRAM,,25,2,,,,,,,NO,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,5,1,,,,,,,,,,,,,1,1,2,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900294,1b1e71b40fae4738984bb2032cf574e5,DG05,D01,NO,,1,,,,1,MAIZE LOCAL,SWEET POTATO,,,,,,Clay (Katondo),,Fair,Low,Flooding,,,Water harvest bunds,,,More than 5 years ago,,,,,Flat,YES,Rainfed/No irrigation,,,,,,,0,,,,,YES,OCTOBER,2ND HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,2,5,4,,,,,,,,,,,,,1,1,5,6,,,,,,,,,,,,,1,1,4,4,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023900364,89ad124a207a4071a37ad21bf0f10fe7,DG03,D01,NO,,1,,,,1,MAIZE HYBRID,NKHWANI,,,,,,Sandy (Mchenga),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,NO,Bucket,,,Watering can,,Well,,9999,,,,,YES,SEPTEMBER,2ND HALF,NO,,,,YES,NO,2,2,UREA,,20,KILOGRAM,,32,2,,,,,,,NO,,,,,,,,,,,,1,1,6,2,,,,,,,,,,,,,1,1,6,1,,,,,,,,,,,,,1,1,1,6,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
207023910003,250fc5a0d40d47469aa211e1924881c1,DG06,D01,NO,,1,,,,1,MAIZE HYBRID,TOMATO,TANAPOSI,,,,,Clay (Katondo),,Fair,No Erosion,,,,No erosion control,,,,,No soil or water erosion problems on any plots,,,Flat,YES,Bucket,,,Watering can,,River / Stream,,0,,,,,YES,JULY,1ST HALF,NO,,,,NO,,,,,,,,,,,,,,,,,NO,,,,,,,,,,,,1,1,6,5,,,,,,,,,,,,,1,1,6,6,,,,,,,,,,,,,1,4,6,2,,,,,0,,0,,0,,,,,,,,,,,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
