case_id,HHID,gardenid,ag_b202,ag_b203_1a,ag_b203_1b,ag_b203_2,ag_b205,ag_b206,ag_b206a,ag_b206b__0,ag_b206b__1,ag_b206b__2,ag_b206b__3,ag_b206c,ag_b206d__0,ag_b206d__1,ag_b208a,ag_b208a_oth,ag_b208b,ag_b208c,ag_b208c_oth,ag_b208d,ag_b209a,ag_b209b,ag_b212,ag_b212_oth,ag_b213__0,ag_b213__1,ag_b213_1__0,ag_b213_1__1,ag_b214,ag_b214_oth,ag_b216a,ag_b216a_oth,ag_b216b,ag_b216c,ag_b216c_oth,ag_b216d,ag_b217a,ag_b217b,ag_b220,ag_b220_oth
302125270049,db9b28e54b3f425c93bfdafe49eae98c,RG02,1,,,1973,100000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Fallow,,,,,,,,,,,
302125270052,f5d36748896e4261be7bb34238e7e124,RG02,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
302125270054,c1efb8ac56134f8180d67c3da750fafd,RG02,1,1,,2001,30000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270054,c1efb8ac56134f8180d67c3da750fafd,RG03,1,1,,2001,150000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270060,eb4e4d84f15646afaada40236ddc5f8c,RG02,2,1,,9999,50000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270060,eb4e4d84f15646afaada40236ddc5f8c,RG04,2,1,,9999,90000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270086,e14ebd8738f1464ba38ccb0e77383166,RG02,1,1,,2000,300000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270098,cead85896c084de394a3cea2536fc8be,RG01,1,2,,9999,200000,20000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270098,cead85896c084de394a3cea2536fc8be,RG02,1,2,,9999,90000,15000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270098,cead85896c084de394a3cea2536fc8be,RG04,1,2,,9999,100000,20000,NO,,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270102,27c3aed89bf54f179402a44a20e25fa0,RG02,1,1,,2018,200000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270103,fd110f67f1844f36a0032b31a25b0c22,RG02,1,1,,2018,10000,1500,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270106,02aa9e8f50b54103a2fafb3b92e7dec1,RG02,1,1,,1993,90000,7000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270106,02aa9e8f50b54103a2fafb3b92e7dec1,RG03,1,1,,2000,100000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270113,c78681536afc403f911e540ac47eb594,RG02,2,1,,2017,130000,6500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270125,3577afc1580c421a84dd8d6ac3a6e5e3,RG01,1,1,,2014,20000,2500,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302125270125,3577afc1580c421a84dd8d6ac3a6e5e3,RG02,1,2,,2014,50000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280002,99e4e1ebeef24a2a83816ecff0153af3,RG02,1,,,2009,300000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280002,99e4e1ebeef24a2a83816ecff0153af3,RG03,1,,,,,,,,,,,,,,,,,,,,15000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
302145280028,ec04ac17644d4e98969ac53010f8938b,RG02,1,,,,,,,,,,,,,,,,,,,,15000,0,Rainy Season,,2,,1,2,Cultivated,,,,,,,,,,,
302145280054,abe3f544bca643f6bbc2559cb48097cc,RG02,1,2,,2014,200000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280056,5d509a4ce2ee484092dc5bdc469ed7dd,RG01,1,3,,2017,400000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280056,5d509a4ce2ee484092dc5bdc469ed7dd,RG02,1,3,,2017,1000000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280072,43b8581c9c8d4789a0a9e9c503820864,RG02,2,2,,2015,150000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280091,98f808cd9f594eee85fafa7aeaa4b5bc,RG02,1,1,,2002,150000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280145,f0aa62bcd32145ba81c34bfb3c792a26,RG02,1,1,,9999,250000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280146,609238dbfed8476f9d6f4d81ca64243a,RG02,1,1,,9999,350000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280174,d180db3a453d423db7f45af96f04aeaa,RG02,2,1,,1992,150000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280174,d180db3a453d423db7f45af96f04aeaa,RG03,2,2,,1984,100000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280193,0dfd8111405f4e9a926c0df5a0965ad9,RG02,1,,,,,,,,,,,,,,,,,,,,16000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
302145280222,7f9bc17746694acabb1edde0b9c8c3fb,RG02,1,2,,9999,200000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280222,7f9bc17746694acabb1edde0b9c8c3fb,RG03,1,2,,9999,200000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280244,f2dd72b056de4d0db5599393e4b6c62b,RG02,2,,,,,,,,,,,,,,.a,,,,,,10000,0,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
302145280246,64c466a24cec4a56bc7926d872e2ef9a,RG02,2,2,,2003,50000,3000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280246,64c466a24cec4a56bc7926d872e2ef9a,RG03,2,2,,2000,500000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302145280299,bed74ed59a7846669ed97cf62790c824,RG02,1,,,,,,,,,,,,,,,,,,,,20000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
302145280304,e29e069caea04812bf6fb2bfb8170023,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,Cultivated,,,,,,,,,,,
302165290023,47f2b62ca6c74c718d7d636337f974cc,RG02,2,,,,,,,,,,,,,,,,,,,,8000,0,Rainy Season,,2,,2,,Cultivated,,,,,,,,,,,
302165290030,3205a8b6ee9c42bd84086b10e3e339c7,RG03,2,,,2006,150000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290072,26e6643fd5864463aef6de839ce85bcd,RG02,1,1,,9999,80000,8000,YES,1,2,3,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290082,d1910b983ae1400bb21e87e41b4de24d,RG02,1,2,,2016,150000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290096,da6fed449b9746448b2cb398d198ca52,RG02,2,1,,2001,100000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290096,da6fed449b9746448b2cb398d198ca52,RG03,2,1,,2001,50000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290096,da6fed449b9746448b2cb398d198ca52,RG04,2,1,,1999,10000,2000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290097,4690ea3c18f045228e278be1d4b96b2b,RG01,1,1,,9999,150000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290097,4690ea3c18f045228e278be1d4b96b2b,RG02,1,,,9999,200000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290097,4690ea3c18f045228e278be1d4b96b2b,RG03,1,,,,,,,,,,,,,,,,,,,,5000,0,Rainy Season,,1,,1,,Cultivated,,,,,,,,,,,
302165290097,4690ea3c18f045228e278be1d4b96b2b,RG04,1,,,9999,75000,3000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290120,3e0094b9dc484027a916065d2b21b413,RG02,1,1,,9999,60000,80000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290120,3e0094b9dc484027a916065d2b21b413,RG03,1,2,,2017,120000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290123,da59b8e237034e4aa1222164e4461c3b,RG01,1,2,,9999,500000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290125,075b6000cada453084702015ef4a53fb,RG02,1,2,,2015,120000,8000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290138,77c843be16a04c4f8a443b89bea4330d,RG01,2,1,,9999,800000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290138,77c843be16a04c4f8a443b89bea4330d,RG02,1,1,,9999,150000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290163,a55abc2799a64e1e94e2eb76586f8f12,RG01,1,,,9999,30000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290164,eb8ef0f0e8514f75ad0cdb5bdfad2981,RG02,2,1,,2017,200000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290177,f9b0c9cd9d314905995956526872cf2b,RG02,1,,,2005,250000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290180,bb47ae19ab5940259bb4152b5b85fea5,RG02,1,1,,9999,20000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290206,9641943898f2417fa18fc555bdd0c630,RG01,1,2,,9999,200000,15000,YES,1,2,4,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302165290206,9641943898f2417fa18fc555bdd0c630,RG02,1,,,,,,,,,,,,,,,,,,,,20000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
302215300100,117ed164accd4f61a43cc6622b7e337b,RG02,1,,,2017,400000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302215300133,241143c47b1d43219eed64a88d82b6f0,RG02,1,,,,,,,,,,,,,,,,,,,,5000,5000,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
302215300139,146514ab074d44a482317b0f71e54ce8,RG02,1,1,,2005,150000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302215300170,2846962dfc324e8d8bcdcc7204e34a9b,RG02,1,2,,2018,250000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302215300194,0ae42c0fde184256b9bb49759cc687dd,RG01,1,,,9999,1000000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
302215300216,f8bf0f2ce0554f42a9e6af8cc5383ff6,RG02,1,,,1987,20000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,RG02,2,2,,2000,500000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,RG03,2,3,,2000,250000,20000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310005,0ac3de0b6710422c9f075e3480263778,RG04,2,2,,2005,400000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310009,3c38d3a7805c476db300e4d536a0b5a0,RG02,1,1,,2016,300000,120000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310009,3c38d3a7805c476db300e4d536a0b5a0,RG03,1,,,,,,,,,,,,,,,,,,,,20000,0,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
303015310009,3c38d3a7805c476db300e4d536a0b5a0,RG04,1,,,,,,,,,,,,,,,,,,,,25000,0,Rainy Season,,2,,1,,Cultivated,,,,,,,,,,,
303015310009,3c38d3a7805c476db300e4d536a0b5a0,RG05,1,3,,2013,300000,120000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310014,c64872f732214d9c9cad596596e62025,RG01,2,5,,2018,80000,15000,YES,2,,,,YES,1,2,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310014,c64872f732214d9c9cad596596e62025,RG02,2,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,Cultivated,,,,,,,,,,,
303015310017,ba16a6bb6c574707b7d7aa780aaf80e1,RG03,2,1,,2006,50000,15000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310017,ba16a6bb6c574707b7d7aa780aaf80e1,RG04,2,2,,2006,40000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310017,ba16a6bb6c574707b7d7aa780aaf80e1,RG05,2,2,,2006,80000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310017,ba16a6bb6c574707b7d7aa780aaf80e1,RG06,2,2,,2006,60000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310020,dc99a0885a8d47578596f98f443d6535,RG03,1,,,1988,1500000,30000,YES,1,4,8,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310020,dc99a0885a8d47578596f98f443d6535,RG04,1,2,,1988,100000,12000,YES,1,4,8,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310020,dc99a0885a8d47578596f98f443d6535,RG05,1,2,,1988,2000000,35000,YES,1,2,4,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310023,fd806ed7fd2e4a5f911084bb43beb671,RG01,1,,,9999,150000,50000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310023,fd806ed7fd2e4a5f911084bb43beb671,RG02,1,,,9999,200000,30000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310023,fd806ed7fd2e4a5f911084bb43beb671,RG03,1,,,9999,200000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310053,fd9f9d5eb03345d1b99fc2018a7b77bc,RG01,2,,,9999,30000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310053,fd9f9d5eb03345d1b99fc2018a7b77bc,RG02,2,,,9999,100000,30000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310053,fd9f9d5eb03345d1b99fc2018a7b77bc,RG03,2,,,9999,150000,30000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310056,8e2a2486ae564e9a802e4e7b1e45792f,RG01,1,,,9999,150000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310056,8e2a2486ae564e9a802e4e7b1e45792f,RG02,1,,,9999,100000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310056,8e2a2486ae564e9a802e4e7b1e45792f,RG03,1,,,9999,450000,40000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310062,46bc9af973774f4b81bce376ad218014,RG01,1,,,9999,75000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310062,46bc9af973774f4b81bce376ad218014,RG02,1,,,9999,300000,10000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310062,46bc9af973774f4b81bce376ad218014,RG03,1,,,9999,100000,15000,NO,,,,,NO,,,,,,,,,,,,,,,,,Rented out,,,,,,,,20000,20000,Rainy Season,
303015310083,04cdc259bca547db94c4f827f5982a8b,RG01,1,5,,1964,,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310083,04cdc259bca547db94c4f827f5982a8b,RG02,1,5,,1970,,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310083,04cdc259bca547db94c4f827f5982a8b,RG03,1,5,,1985,,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310083,04cdc259bca547db94c4f827f5982a8b,RG04,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,Cultivated,,,,,,,,,,,
303015310090,933659399e1c43b991ec3f5ad0dbe5ab,RG02,1,2,,2010,250000,25000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310090,933659399e1c43b991ec3f5ad0dbe5ab,RG03,1,3,,1999,750000,50000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310090,933659399e1c43b991ec3f5ad0dbe5ab,RG05,1,2,,1966,150000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310100,9ba78d2e886244afb8d9184b24b353a9,RG02,1,,,2016,1500000,15000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310100,9ba78d2e886244afb8d9184b24b353a9,RG03,1,2,,2015,500000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310100,9ba78d2e886244afb8d9184b24b353a9,RG04,1,,,,,,,,,,,,,,,,,,,,30000,0,Rainy Season,,1,,1,2,Cultivated,,,,,,,,,,,
303015310143,4871e1f53b6a4ab78f58c3138415084b,RG02,1,1,,2007,30000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310143,4871e1f53b6a4ab78f58c3138415084b,RG03,1,1,,2007,80000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310189,83574c4327f44d2aaffd16c4c03d1241,RG02,1,7,,1997,120000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310190,b71d2a3111514e6ba3e4fd06ffcd06f0,RG01,1,2,,1978,50000,5000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310190,b71d2a3111514e6ba3e4fd06ffcd06f0,RG02,1,2,,1982,80000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310190,b71d2a3111514e6ba3e4fd06ffcd06f0,RG03,1,,,1988,60000,5000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310190,b71d2a3111514e6ba3e4fd06ffcd06f0,RG04,1,2,,1978,50000,10000,YES,1,,,,YES,1,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310190,b71d2a3111514e6ba3e4fd06ffcd06f0,RG05,1,2,,1968,80000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Gave out for free,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG02,1,1,,1980,30000,3000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG03,1,,,2014,300000,230000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG04,1,,,1992,100000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Rented out,,,,,,,,10000,0,Rainy Season,
303015310194,1ece29f0391642bb833ed4309af8e520,RG05,1,1,,1988,150000,15000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG06,1,1,,1980,80000,20000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG07,1,1,,1980,120000,30000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303015310194,1ece29f0391642bb833ed4309af8e520,RG08,1,1,,1986,20000,2000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320005,2bbb9bce60e04c9fa068fe0b37798587,RG01,2,1,,2014,15000,2000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320005,2bbb9bce60e04c9fa068fe0b37798587,RG02,2,1,,2014,180000,30000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320005,2bbb9bce60e04c9fa068fe0b37798587,RG03,2,1,,2015,120000,45000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320005,2bbb9bce60e04c9fa068fe0b37798587,RG04,1,2,,2017,80000,3000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320015,2154b50ca70a46628730e035dcdb28d7,RG02,2,1,,2016,150000,7500,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320015,2154b50ca70a46628730e035dcdb28d7,RG03,2,1,,2009,100000,8000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320043,6695c9cb7fc0415587d28bf2e67d8904,RG01,1,1,,9999,600000,5000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320043,6695c9cb7fc0415587d28bf2e67d8904,RG02,1,1,,9999,500000,50000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320043,6695c9cb7fc0415587d28bf2e67d8904,RG03,1,1,,9999,500000,45000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320043,6695c9cb7fc0415587d28bf2e67d8904,RG04,1,1,,9999,500000,50000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320043,6695c9cb7fc0415587d28bf2e67d8904,RG05,1,1,,9999,500000,50000,NO,,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,RG01,2,,,2002,100000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,RG02,2,5,,2014,350000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,RG03,2,,,2002,200000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,RG04,2,,,2002,150000,8000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320062,d61e48d5c68247ef8ffaadcc9fa32476,RG05,2,,,,,,,,,,,,,,OTHER RICE (SPECIFY),KIDNEY,3,50 KG BAG,,U:UNSHELLED,0,0,Rainy Season,,4,,1,2,Cultivated,,,,,,,,,,,
303025320071,7ebca61544214ec680bc7fc4c9d5ce5e,RG01,1,,,2013,150000,10000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320071,7ebca61544214ec680bc7fc4c9d5ce5e,RG02,1,,,,,,,,,,,,,,,,,,,,5000,0,Rainy Season,,4,,1,2,Cultivated,,,,,,,,,,,
303025320071,7ebca61544214ec680bc7fc4c9d5ce5e,RG03,1,3,,2011,300000,80000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320071,7ebca61544214ec680bc7fc4c9d5ce5e,RG04,1,3,,2011,150000,25000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320091,3079a43c7b9b4f728f213b2e5bdac1b0,RG02,1,1,,1972,3000000,60000,YES,1,2,3,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320091,3079a43c7b9b4f728f213b2e5bdac1b0,RG04,1,2,,1974,5000000,100000,YES,1,2,3,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320091,3079a43c7b9b4f728f213b2e5bdac1b0,RG05,1,,,,,,,,,,,,,,RICE FAYA,,2,50 KG BAG,,U:UNSHELLED,50000,0,Rainy Season,,3,,1,2,Cultivated,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,RG03,1,4,,1990,700000,7000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,RG04,2,5,,1985,200000,30000,YES,2,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,RG06,1,,,2008,55000,20000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320100,f965cb0d9fc14c2abf37f40635fd0af8,RG07,1,4,,1975,60000,12000,YES,1,,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320118,2a187763ae384077a5aaf193431b3b66,RG02,1,,,,,,,,,,,,,,,,,,,,,,,,5,,1,,Cultivated,,,,,,,,,,,
303025320118,2a187763ae384077a5aaf193431b3b66,RG03,1,,,,,,,,,,,,,,OTHER RICE (SPECIFY),AMANDA,1,OTHER (SPECIFY),70 KG BAG,U:UNSHELLED,30000,15000,Rainy Season,,6,,1,,Cultivated,,,,,,,,,,,
303025320127,24217ba3f5d44ea684f51094685ce544,RG01,2,,,2008,80000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320127,24217ba3f5d44ea684f51094685ce544,RG02,2,1,,2008,60000,7000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320136,668243bbdd8d4b5f981f742e452447c2,RG02,2,2,,2007,30000,10000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
303025320136,668243bbdd8d4b5f981f742e452447c2,RG03,2,1,,2007,25000,5000,YES,1,2,,,NO,,,,,,,,,,,,,,,,,Cultivated,,,,,,,,,,,
