HHID,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n10_1,hh_n10_2,hh_n10_2_oth,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n14_oth,hh_n15a,hh_n15b,hh_n16a,hh_n16b,hh_n16_oth,hh_n17,hh_n18,hh_n19,hh_n19_oth,hh_n20a,hh_n20b,hh_n20_oth,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_oth,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26b,hh_n26_oth,hh_n27,hh_n28,hh_n29a,hh_n29b,hh_n29_oth,hh_n30a1,hh_n30b1,hh_n30c1,hh_n30d1,hh_n30a2,hh_n30b2,hh_n30c2,hh_n30d2,hh_n30a3,hh_n30b3,hh_n30c3,hh_n30d3,hh_n30a4,hh_n30b4,hh_n30c4,hh_n30d4,hh_n30a5,hh_n30b5,hh_n30c5,hh_n30d5,hh_n30a6,hh_n30b6,hh_n30c6,hh_n30d6,hh_n30a7,hh_n30b7,hh_n30c7,hh_n30d7,hh_n30a8,hh_n30b8,hh_n30c8,hh_n30d8,hh_n31a1,hh_n31b1,hh_n31c1,hh_n31d1,hh_n31a2,hh_n31b2,hh_n31c2,hh_n31d2,hh_n31a3,hh_n31b3,hh_n31c3,hh_n31d3,hh_n32,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h,hh_n41h_oth
650433f1246e4eb4aa05bb338315490a,2,SELLING MPHASA(MAT),13,1,,Yes,,,1,1,,0,0,,,September,2012,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,LOW,LOW,LOW,AVERAGE,HIGH,3,2,2,2,2,2,2,,,,,,,,,Yes,,,,,1,8,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,8000,12000,,,,,6000,0,0,0,0,0,0,0,0,
650c4e1591824cad97496c277dbb6d1b,1,SELLING SORGHUM,45,1,,Yes,,,1,1,,0,0,,,June,2017,Own-savings from agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,LOW,LOW,HIGH,3,2,1,1,1,2,2,3,1,,,,,,,Yes,,,,,1,28,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,93600,3000,4000,,,,,68000,20000,0,5600,0,0,0,0,0,
651f3a96039340069d200a6cd3adfaf0,1,BANANA SELLING,47,5,,No,Not Available During Time in the EA,,1,5,,0,0,,,August,2019,Loan from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,1,2,3,1,1,1,1,1,,Not profitable,,,Yes,,,,,5,20,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,6000,15000,,,,,5000,0,0,1000,0,0,0,0,2000,MARKETFEE
6530885094e4475e956eeca93f0f9c7c,1,TAILORING,79,1,,Yes,,,6,1,,0,0,,,June,2006,No start-up capital,,,Roadside,,,,Final consumers,,,YES,YES,YES,YES,NO,,,,,,,,,,,,,AVERAGE,LOW,LOW,3,3,2,3,3,1,3,2,1,,,,Other (Specify),,EVERYMONTHHEWORKED,Yes,,,,,1,28,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,30000,150000,,,70000,25000,0,1500,0,0,200,0,17000,FOOD
655d7654eaf445339815121030e6771c,1,BOILED IRISH POTATOES BUSINESS (NYOVUNYOVU),10,1,,Yes,,,1,1,,0,0,,,August,2017,Savings club,,,Commercial area shop,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,1,,,,,,,,,Not profitable,,,Yes,,,,,1,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4000,1200,1700,,,,,1470,2530,0,0,200,0,0,0,0,
65670317b9fd49d4b5cac5c5ab58f059,1,SELLING MANDASI,56,2,,Yes,,,2,2,,0,0,,,March,2017,Loan from family/friends,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,AVERAGE,AVERAGE,LOW,LOW,AVERAGE,AVERAGE,AVERAGE,HIGH,AVERAGE,LOW,AVERAGE,,,,,,,,,,,,,,,,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000,,,5000,17000,,,4000,7000,0,0,0,0,0,0,0,
658fba7bfffd47928fd32421d439aee9,1,TOMATO SELLING,45,1,,Yes,,,1,1,,0,0,,,January,2014,Own-savings from agriculture,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,,,,,,,,3,3,3,2,2,,,,,,,Seasonal work,Not profitable,,No,YES,,,,1,28,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,4000,10000,,,6000,12000,0,0,0,0,0,0,0,
6595ec05bbd94b5fbe6a033563183060,1,KALINGONDA (MUCUNA) SELLING,45,1,,Yes,,,1,1,,0,0,,,September,2018,Sale of assets owned,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,AVERAGE,AVERAGE,LOW,HIGH,HIGH,HIGH,HIGH,3,3,2,,,,,,,,,,Not profitable,Seasonal work,,Yes,,,,,1,12,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4500,,,1700,2000,,,1000,500,0,0,0,0,0,0,0,
65b6efbe69044526a9a062cefbefc6d7,1,BANANA SELLING,46,1,,Yes,,,1,1,,0,0,,,May,2010,Own-savings from agriculture,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,AVERAGE,3,3,3,,,,,,,,,,,,,Yes,,,,,1,24,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,150000,,,,,50000,80000,30000,0,0,10000,0,0,0,0,0,
65b986db454b497a9b14d8f4b3998535,1,CHARCOAL,46,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,August,2019,Gift from family/friends,,,Traditional market place,,,,Final consumers,Traders,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,,,,,,,,,,,3,3,2,2,1,1,,,,Other (Specify),,WASINMOZAMBIQUE,Yes,,,,,1,14,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,25000,,,,,25000,40000,9000,0,8000,0,0,0,0,0,8000,FOODANDGANYULABOURS
65bd5f27ff6049eb92e9d51c7f9085cd,1,SELLING FIREWOOD,47,1,,Yes,,,1,1,,0,0,,,June,2014,No start-up capital,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,YES,Communal land,,,,,,,,,,HIGH,AVERAGE,LOW,LOW,AVERAGE,2,1,1,2,2,3,3,,,,,,,,,Yes,,,,,1,20,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,500,,,,,300,400,500,0,0,0,0,0,0,0,0,
65cffb0d6add47b58350f0929a89ad0a,1,DRIVES MOTORCYCLE,49,1,,Yes,,,1,1,,0,0,,,November,2018,Proceeds from another business,Own-savings from agriculture,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,YES,NO,,,,,,,,,,LOW,LOW,LOW,LOW,AVERAGE,AVERAGE,3,3,3,,,,,,,,,,Lack of cash,,,Yes,,,,,1,26,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,40000,75000,,,,,60000,0,0,0,15000,0,0,0,0,
65cffb0d6add47b58350f0929a89ad0a,2,PHOTOGRAPHER,59,1,,Yes,,,1,1,,0,0,,,May,2003,Proceeds from another business,,,Mobile,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,LOW,AVERAGE,AVERAGE,HIGH,LOW,LOW,LOW,LOW,LOW,1,1,2,,,,,,,,,,,,,Yes,,,,,1,12,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,8000,0,0,,,,,0,0,1000,1000,0,0,0,0,0,
65d705270c4041099a2fa61902e1be56,1,VEGITABLE SELLING,47,1,,Yes,,,1,1,,0,0,,,August,2018,Own-savings from non-agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,HIGH,HIGH,AVERAGE,HIGH,AVERAGE,LOW,LOW,AVERAGE,AVERAGE,2,,,,,,,,,,,,Seasonal work,,,Yes,,,,,1,20,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,20000,,,,,10000,20000,8000,0,12000,0,0,0,0,0,0,
65e3f33fd1a748238a58e074f7a1c1b5,1,ASSORTED ITEMS,47,1,,Yes,,,1,1,,0,0,,,September,1993,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,AVERAGE,2,2,2,2,2,2,2,2,3,3,2,,,,,Yes,,,,,1,26,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,,,5000,15000,,,5000,0,10000,3000,0,0,0,0,0,
65ec4ee8671b445f81f3af10fb337248,1,SELLING SUGARCANE,45,1,,Yes,,,1,1,,0,0,,,March,2019,Gift from family/friends,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,HIGH,HIGH,1,,,,,,,,,,,,Other (Specify),,NOTSTARTED,Yes,,,,,1,30,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,17000,,,,,14000,12000,4000,2000,0,0,0,0,0,0,0,
65fa265b0a784c4da1a72ff5f173a489,1,HOME MADE CHARCOAL,2,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,May,2017,No start-up capital,,,Home (outside residence),,,,Final consumers,Traders,,NO,NO,NO,NO,YES,Communal land,,,,,,,,,,HIGH,HIGH,LOW,AVERAGE,HIGH,1,1,1,3,2,1,3,,,,,,,,,Yes,,,,,1,12,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,22000,,,,,5000,10000,20000,0,0,0,0,0,0,0,2000,SACKS
66158c8d58ba4057a005db5c485cc0b1,1,SELLING TOMATO,47,1,,Yes,,,1,1,,0,0,,,January,2010,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,3,3,2,2,2,,,,,,,,Lack of credit,,,No,YES,,,,1,22,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,58000,,,,,27000,58000,12000,40000,0,12000,0,0,0,0,0,
66158c8d58ba4057a005db5c485cc0b1,2,OPERATING A RESTAURANT,58,1,,Yes,,,1,1,,0,0,,,August,2019,Proceeds from another business,,,Commercial area shop,No,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,3,3,3,,,,,,,Other (Specify),,STILLINOPERATION,Yes,,,,,1,26,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,68000,,,,,48000,0,30000,36000,0,0,0,0,2500,0,0,
66266c18b3624a10af2dce58b6eced47,1,SELLING CLOTHES,47,3,,Yes,,,3,3,,0,0,,,December,2019,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,1,,,,,Not profitable,,,No,YES,,,,3,7,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,600,0,0,,,,,0,0,12000,1200,0,0,0,0,0,
66287179aa5244faaf6d51ab946aab43,1,CHARCOAL VENDING,47,1,,Yes,,,1,1,,0,0,,,June,2018,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,,AVERAGE,AVERAGE,HIGH,2,,,,,,,,,,,,Not profitable,Seasonal work,,Yes,,,,,1,30,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,40000,,,0,48000,,,35000,0,0,3500,1500,0,0,0,0,
6629e4fdf2c44bd3ad8bad2ac322cd22,1,COSMETICS AND ASSORTED ITEMS,47,1,,Yes,,,1,1,,0,0,,,March,2016,Own-savings from non-agriculture,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,LOW,LOW,LOW,LOW,LOW,LOW,LOW,HIGH,3,,,,,,,,,,,,Other (Specify),,SCHOOL,No,NO,Other (Specify),,SCHOOL,1,21,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,250000,200000,350000,,,,,80000,0,200000,10000,0,0,0,0,0,
662f5f3e5eaf4b6d9010df1d5013e10d,1,BUYING AND SELLING OF CASSAVA,47,2,,Yes,,,2,2,,0,0,,,January,2019,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,HIGH,AVERAGE,HIGH,,,,,,,,,,,,,,Seasonal work,Bad weather,,No,YES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,,,,,5000,10000,20000,0,0,0,0,0,0,0,0,
6634de0ec65f4056a51477c3696cd8f7,1,KABAZA BUSINESS,52,1,2,No,Not Available During Time in the EA,,2,1,2,0,0,,,October,2017,Proceeds from another business,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,,,,,,,,,,,,,Other (Specify),,OPERATEALLYEARROUND,Yes,,,,,1,30,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,60000,2000,4000,,,,,0,0,0,0,0,0,0,0,0,
66471b3ff6a64ce2b2892749050c961a,1,MAT MAKING,13,1,,Yes,,,1,1,,0,0,,,July,2010,No start-up capital,,,Traditional market place,,,,Traders,,,NO,NO,NO,NO,NO,,,,,,,,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,LOW,1,1,1,1,,,,,,,,,Bad weather,Not profitable,,Yes,,,,,1,5,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,6000,,,,,1000,6000,6000,0,0,0,0,0,0,0,0,
664b2a4f7bc6427c96d53f1b3c31debd,1,CURIOUS,16,1,,Yes,,,1,1,,0,0,,,January,1976,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,,,,,,,,,,,,,,,,,,2,3,1,,,,,Seasonal work,,,No,YES,,,,1,12,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,9600,,,9600,15000,,,9600,0,0,0,0,0,0,0,0,
6651364e64c54f6ba28e82a46096a3f4,1,SELLING MANDASI,45,2,,Yes,,,2,2,,0,0,,,March,2019,Loan from family/friends,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,LOW,,,,,,,,,,,,,,Lack of cash,,,Yes,,,,,2,15,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,1500,500,1000,,,,,300,1200,0,0,0,0,0,0,0,
666db7b60ad64cd09f7b31be87955c4b,1,AFRICAN DISC ( ZITUMBUWA)SELLING,45,1,,Yes,,,1,1,,0,0,,,August,2018,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,LOW,LOW,AVERAGE,HIGH,2,3,3,,,,,,,,,,Bad weather,Seasonal work,,No,NO,Not profitable,,,1,28,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,4000,6000,,,,,4000,3000,0,0,0,0,0,0,0,
6688672d6f0b41d6a57bd43119458044,1,SELLING GROCERIES,47,1,,Yes,,,1,1,,0,0,,,June,2018,Gift from family/friends,,,Home (inside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,HIGH,HIGH,HIGH,LOW,LOW,LOW,LOW,1,2,2,1,1,,,,,,,,,,,No,YES,,,,1,14,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,,,5000,10000,4000,6000,2500,700,0,0,0,0,0,
6689e73cd2f240e49b11be823d25b198,1,SELLENG MADASI,98,2,,Yes,,,2,2,,0,0,,,December,2019,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,Yes,,,,,2,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,18000,,,,,1000,15000,5000,9000,0,0,0,0,0,0,0,
668fe45c3fae4c97917b3605e7da336e,1,SHOES REPAIR,95,1,,Yes,,,1,1,,0,0,,,January,1973,No start-up capital,,,Home (outside residence),,,,Other (specify),,DIREVT TO CUSTOMER'S SHOES,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,HIGH,LOW,HIGH,LOW,LOW,LOW,LOW,2,3,3,3,,,,,,,,,Other (Specify),,OPERATED,Yes,,,,,1,24,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4000,,,2000,4000,,,4000,0,0,0,0,0,0,0,0,
66a27aa5e92348b8b679784bab77eed4,1,TRADITIONAL CARPENTER,31,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,July,2005,Own-savings from agriculture,,,Home (inside residence),,,,Traders,Othersmall businesses,,NO,NO,NO,NO,NO,,,,,,,,,HIGH,HIGH,LOW,LOW,LOW,AVERAGE,AVERAGE,2,2,2,2,3,,,,,,,,Seasonal work,,,Yes,,,,,1,14,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,6,8000,0,,,,0,,,,30000,,,,,10000,20000,10000,0,0,5000,0,0,0,0,0,
66a52406da1a4ad2bc67699de1e6b0b5,1,CARPENTER,16,1,,Yes,,,1,1,,0,0,,,August,1999,No start-up capital,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,YES,Purchased from someone else,,,,,,,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,AVERAGE,2,2,2,2,,,,,,,,,Other (Specify),,NOTAPPLICABLE,Yes,,,,,1,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,35000,75000,,,35000,30000,0,0,0,0,0,0,0,
66ae98e7285d4452a3f5219f189840e1,1,MAT WEAVING AND SELLING,47,1,,Yes,,,1,1,,0,0,,,March,2011,No start-up capital,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,AVERAGE,LOW,AVERAGE,LOW,AVERAGE,HIGH,HIGH,3,2,2,2,,,,,,,,,,,,Yes,,,,,1,20,6,12,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,,,10000,14000,,,12000,0,0,0,0,0,0,0,0,
66af636c40a9460e9fff2b96f9b7f84d,1,GROCERY,47,1,,Yes,,,1,1,,0,0,,,September,2015,Gift from family/friends,,,Traditional market place,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,HIGH,HIGH,AVERAGE,HIGH,LOW,LOW,AVERAGE,AVERAGE,2,3,2,2,,,,,,,,,Not profitable,Own-Illness/Need to care for household members,,Yes,,,,,1,30,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,8,32000,0,,,,0,,,,500000,,,,,320000,450000,110000,0,380000,28000,0,0,4500,0,32000,WAGES
66b60c92fa90463eb6d2bfe9ab75b518,1,SELLING COOKING OIL,45,2,,Yes,,,1,1,2,0,0,,,July,2019,Loan from money lender,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,Yes,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,100,0,0,,,,,100,0,8000,0,0,0,0,0,0,
66b60c92fa90463eb6d2bfe9ab75b518,2,BAKING AND SELLING MANDASI,77,2,,Yes,,,2,2,,0,0,,,January,1970,Loan from family/friends,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,HIGH,LOW,LOW,,,,,,AVERAGE,,,1,,,,,,,,,,Lack of cash,Own-Illness/Need to care for household members,,Yes,,,,,1,12,1,5,2,3,10,5,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,4550,,,,,1550,3000,1350,5600,0,0,0,0,0,0,0,
66bc4f6f06694facb851490b7bc3207d,1,SELLING  GROUNDNUT,45,1,,Yes,,,1,1,,0,0,,,August,2017,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,AVERAGE,AVERAGE,AVERAGE,HIGH,HIGH,HIGH,AVERAGE,LOW,1,1,1,2,,,,,,,,,,,,Yes,,,,,1,20,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,38000,,,1000,2500,,,19500,18500,0,0,0,0,0,0,0,
66cd8b9879c440c7ac2a8fad32734769,1,SELLING  CHARCOAL,47,2,,Yes,,,2,2,,0,0,,,April,2018,Proceeds from another business,,,Traditional market place,,,,Traders,Final consumers,,NO,NO,NO,NO,YES,Forest/wild park reserve,,,HIGH,HIGH,AVERAGE,AVERAGE,,,,,,,LOW,,,,,,,,,,,,,,Bad weather,,,Yes,,,,,2,30,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,75000,,,,,50000,70000,30000,0,0,50000,0,0,0,0,0,
66cf87e1938d453896a46c6df26bf85b,1,TOMATO SELLER,47,2,,No,Not Available During Time in the EA,,1,2,,0,0,,,June,2013,Own-savings from non-agriculture,,,Traditional market place,,,,Traders,Final consumers,,NO,NO,NO,NO,NO,,,,,,,,LOW,LOW,HIGH,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,2,2,,1,,,,,,,,,Not profitable,Other (Specify),BUSYWITHOTHERHOUSEHOLDAGRICULTURALACTIVITIES,Yes,,,,,2,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,15000,40000,,,,,15000,0,10000,5000,0,0,0,0,0,
66d760d3f66b488ca8abae8a36e6fa07,1,BUILDER,41,1,,Yes,,,1,1,,0,0,,,February,2003,Own-savings from non-agriculture,,,Other fixed place,No,,,Traders,Othersmall businesses,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,3,3,3,3,3,1,1,,,Not profitable,,,Yes,,,,,1,5,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,64000,,,,,25000,65000,44800,0,0,19200,0,0,0,0,5000,FOOD
66e613d629fc414995183b5dee9c5867,1,GROCERIES,46,1,,Yes,,,1,1,,0,0,,,January,2018,Gift from family/friends,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,HIGH,HIGH,HIGH,,LOW,LOW,LOW,,2,1,,,,,,,,,,,Seasonal work,,,No,YES,,,,1,20,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,,,10000,20000,6000,2500,0,300,0,2000,1500,0,0,
66fb5d12f0c44a39ba4ecb2e2d9aad4f,1,MANDASI SELLER,46,1,,Yes,,,1,1,,0,0,,,June,2019,Own-savings from non-agriculture,,,Home (outside residence),,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,3,,,,,,,,,,,Lack of cash,,,Yes,,,,,1,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,3500,,,,,3500,3500,700,2500,0,0,300,0,0,0,0,
66fd2f20802d460f9f102685cd70d332,1,HAIR DRESSING SALON,96,2,,Yes,,,2,2,,0,0,,,February,2010,Gift from family/friends,,,Roadside,,,,Final consumers,,,NO,NO,NO,NO,NO,,,,,,,,,HIGH,HIGH,,LOW,LOW,LOW,LOW,2,2,2,2,3,,,,,,,,Own-Illness/Need to care for household members,,,Yes,,,,,2,30,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,12,10,30000,0,,,,100000,,,,,35000,50000,54500,25000,0,2500,0,5000,0,0,13000,RENTAL
673785cb02c746529c8aeb66447637ca,1,SELLING SWEET POTATOES,47,1,,No,Not Available During Time in the EA,,2,1,,0,0,,,May,2015,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,,,,,,,,,3,3,2,1,,,,,,,,Seasonal work,,,Yes,,,,,1,16,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,50000,,,,,20000,30000,30000,20000,0,7500,0,0,0,0,0,
673785cb02c746529c8aeb66447637ca,2,SELLING TOMATOES,47,2,,Yes,,,2,2,,0,0,,,June,2006,Own-savings from agriculture,,,Traditional market place,,,,Final consumers,,,NO,NO,YES,NO,NO,,,,,,,,,LOW,LOW,,,,,,,3,3,2,1,,,,,,,,Seasonal work,,,Yes,,,,,2,16,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,30000,15000,30000,,,,,18000,12000,0,1000,0,0,0,0,0,
674f2bcbf5ed4b5ea468d8603ab12db8,1,BUYING AND SELLING ONION,45,1,,Yes,,,2,1,,0,0,,,June,2017,Other (specify),,casual labour,Traditional market place,,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,,,,,LOW,LOW,AVERAGE,LOW,LOW,HIGH,HIGH,3,3,3,1,3,,,,,,,,Seasonal work,,,Yes,,,,,1,8,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,18000,10000,15000,,,,,12000,6000,0,0,0,0,0,0,7000,FOOD
675b61908a8e4cdd9fb5b8d50a96a77e,1,OXCART,1,1,,Yes,,,1,1,,0,0,,,March,2016,Own-savings from agriculture,,,Mobile,,,,Final consumers,Traders,,NO,NO,NO,NO,NO,,,,,HIGH,HIGH,AVERAGE,AVERAGE,AVERAGE,LOW,LOW,LOW,LOW,LOW,HIGH,2,,,,,,,,,,,,Other (Specify),,NOTYETREACHED,Yes,,,,,1,15,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,12,10000,0,,,,0,,,,50000,,,,,15000,25000,44000,3000,5000,0,1000,0,0,0,0,
