hhID,plotID,plot_area_reported,crop_area_share,planting_month,planting_year,crop,harvest_month_begin,harvest_year_begin,harvest_month_end,harvest_year_end,season,adm1,adm2,adm3,adm4,latitude,longitude,GPS_level,plot_area_measured,harvest_month,harvest_year,source,country
H2960401,4,0.121408341530121,100,2,2016,Groundnuts,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,2,0.20234722784297854,60,3,2016,Groundnuts,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,2,0.10117361392148927,NA,8,2015,Irish potatoes,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,1,0.20234722784297854,80,3,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,3,0.10117361392148927,NA,8,2015,Maize,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,1,0.20234722784297854,NA,8,2015,Beans,11,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,2,0.20234722784297854,40,3,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,1,0.20234722784297854,20,1,2015,Cassava,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960403,1,0.20234722784297854,NA,8,2015,Beans,11,2014,11,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960501,2,0.1821125002343468,40,5,2014,Cassava,7,2014,12,2014,first,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960501,2,0.1821125002343468,60,8,2015,Beans,11,2014,11,2014,first,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960501,3,0.121408341530121,50,4,2015,Banana food,NA,NA,NA,NA,first,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960501,1,0.10117361392148927,NA,8,2015,Finger millet,NA,NA,NA,NA,first,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960601,1,0.20234722784297854,NA,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Nyinaibare   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960601,3,0.08093889234327478,NA,8,2015,Beans,11,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Nyinaibare   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960601,3,0.08093889234327478,NA,8,2015,Beans,11,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Nyinaibare   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960601,2,0.10117361392148927,NA,8,2015,Finger millet,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Nyinaibare   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,4,0.10117361392148927,NA,8,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,2,0.10117361392148927,80,8,2015,Beans,11,2014,11,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,3,0.10117361392148927,NA,10,2015,Sweet potatoes,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,2,0.10117361392148927,80,8,2015,Beans,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,1,0.121408341530121,100,4,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,2,0.0607041707650603,70,2,2016,Groundnuts,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,2,0.04046944617163739,30,2,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,5,0.08093889234327478,100,2,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,3,0.121408341530121,100,2,2016,Irish potatoes,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,4,0.10117361392148927,100,2,2016,Sweet potatoes,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,1,0.20234722784297854,NA,8,2015,Finger millet,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960701,2,0.10117361392148927,20,8,2014,Maize,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,4,0.08093889234327478,NA,9,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,3,0.08093889234327478,100,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,2,0.121408341530121,50,2,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,4,0.08093889234327478,100,2,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,3,0.08093889234327478,NA,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,1,0.08093889234327478,100,2,2015,Sweet potatoes,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,1,0.121408341530121,NA,8,2015,Beans,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,2,0.121408341530121,50,2,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,2,0.08093889234327478,NA,8,2015,Sweet potatoes,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960801,1,0.121408341530121,NA,8,2015,Beans,11,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,1,0.08093889234327478,60,1,2010,Banana food,NA,NA,NA,NA,second,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,2,0.20234722784297854,45,8,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,2,0.20234722784297854,40,8,2015,Maize,12,2014,12,2014,first,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,1,0.08093889234327478,60,1,2010,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,2,0.20234722784297854,40,8,2015,Maize,11,2014,12,2014,first,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,2,0.20234722784297854,55,8,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960802,2,0.20234722784297854,60,8,2015,Finger millet,12,2014,12,2014,first,Ibanda,Bisheshe,Kabaare,Kagango   Ii,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.3237555693730995,40,8,2015,Beans,11,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.3237555693730995,30,8,2015,Maize,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.3237555693730995,30,6,2015,Cassava,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,4,0.08093889234327478,100,2,2016,Irish potatoes,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,1,0.08093889234327478,NA,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.3237555693730995,40,8,2015,Beans,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.08093889234327478,100,9,2016,Cassava,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,1,0.08093889234327478,60,2,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,3,0.04046944617163739,40,3,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,3,0.20234722784297854,NA,8,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,2,0.16187778468654956,100,5,2013,Banana food,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,1,0.04046944617163739,40,2,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2960901,3,0.08093889234327478,100,3,2016,Groundnuts,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Kigando,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,70,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,1,0.20234722784297854,NA,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,70,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,30,9,2015,Beans,11,2014,12,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,1,0.20234722784297854,NA,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,40,3,2016,Maize,NA,NA,NA,NA,second,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,60,3,2016,Beans,NA,NA,NA,NA,second,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,2,0.20234722784297854,30,9,2015,Beans,11,2014,11,2014,first,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,3,0.3035208417644678,70,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961001,1,0.20234722784297854,100,1,2007,Banana food,NA,NA,NA,NA,second,Ibanda,Ishongororo Tc,Nyantsimbo Ward,Kiburara   B,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,2,0.16187778468654956,NA,8,2015,Finger millet,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,3,0.121408341530121,40,2,2016,Maize,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.5665722283116714,100,2,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.20234722784297854,80,1,2006,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,3,0.121408341530121,60,2,2016,Beans,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.20234722784297854,5,3,2015,Cassava,NA,NA,NA,NA,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.20234722784297854,15,8,2015,Beans,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,2,0.121408341530121,100,3,2016,Groundnuts,NA,NA,NA,NA,second,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.20234722784297854,80,1,2006,Banana food,7,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2961101,1,0.20234722784297854,15,8,2015,Beans,12,2014,12,2014,first,Ibanda,Bisheshe,Bugarama,Katooma,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,1,0.4046944556859571,60,1,2016,Beans,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,4,0.16187778468654956,100,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,2,0.20234722784297854,20,12,2015,Maize,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,4,0.16187778468654956,NA,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,2,0.20234722784297854,100,2,2016,Cow peas,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,1,0.4046944556859571,NA,8,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,1,0.4046944556859571,40,1,2016,Maize,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,3,0.3035208417644678,100,2,2014,Cassava,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,3,0.3035208417644678,10,7,2015,Cassava,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,2,0.20234722784297854,80,12,2015,Beans,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970101,3,0.3035208417644678,90,7,2015,Finger millet,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970201,3,0.10117361392148927,NA,8,2015,Finger millet,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970201,1,0.10117361392148927,70,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970201,1,0.10117361392148927,30,1,2001,Banana beer,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970201,4,0.10117361392148927,NA,9,2015,Groundnuts,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,1,0.16187778468654956,100,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,5,0.10117361392148927,NA,8,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,2,0.04046944617163739,100,4,2009,Sugarcane,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,4,0.10117361392148927,40,4,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,4,0.10117361392148927,40,1,2001,Banana beer,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,4,0.10117361392148927,20,8,2015,Beans,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,3,0.04046944617163739,NA,5,2009,Sugarcane,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,5,0.10117361392148927,100,1,2016,Beans,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,1,0.16187778468654956,30,8,2015,Beans,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,4,0.10117361392148927,40,3,2001,Banana beer,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,4,0.10117361392148927,60,2,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970301,1,0.16187778468654956,70,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Karihe,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,1,0.20234722784297854,50,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,5,0.20234722784297854,NA,8,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,3,0.10117361392148927,60,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,6,0.4046944556859571,NA,12,2015,Beans,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,4,0.20234722784297854,60,1,2007,Banana beer,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,3,0.10117361392148927,60,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,1,0.20234722784297854,40,1,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,3,0.10117361392148927,40,1,2007,Banana beer,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,4,0.20234722784297854,40,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,4,0.20234722784297854,40,1,2007,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,4,0.20234722784297854,50,3,2001,Banana beer,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,4,0.20234722784297854,50,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,2,0.08093889234327478,NA,8,2013,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,3,0.10117361392148927,50,1,2003,Banana beer,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,2,0.08093889234327478,100,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970401,3,0.10117361392148927,50,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,3,0.121408341530121,NA,9,2015,Finger millet,NA,NA,NA,NA,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,1,0.4046944556859571,50,2,2001,Banana food,7,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,1,0.4046944556859571,40,2,2001,Banana beer,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,2,0.8093889113719142,10,8,2015,Beans,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,4,0.08093889234327478,NA,5,2015,Sweet potatoes,8,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,3,0.16187778468654956,100,3,2016,Sweet potatoes,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,1,0.4046944556859571,15,8,2015,Beans,12,2014,12,2014,first,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
H2970501,1,0.4046944556859571,60,1,2001,Banana food,NA,NA,NA,NA,second,Ibanda,Rukiri,Mabona,Kara-buku,NA,NA,NA,NA,NA,NA,UGA_2015_UNPS_v02_M,Uganda
