case_id,visit,ea_id,ag_f0a,ag_f0c,ag_f0c_os,ag_f01a,ag_f01b,ag_f01b_os,ag_f02,ag_f03,ag_f04,ag_f05,ag_f06a,ag_f06b,ag_f07a,ag_f07b,ag_f07b_os,ag_f08,ag_f08_os,ag_f09,ag_f10,ag_f11,ag_f12,ag_f13,ag_f14a,ag_f14b,ag_f15,ag_f16a,ag_f16b,ag_f16b_os,ag_f17,ag_f17_os,ag_f18,ag_f19,ag_f20,ag_f21,ag_f22,ag_f23,ag_f24,ag_f25,ag_f26a,ag_f26b,ag_f26b_os,ag_f27,ag_f27_os,ag_f28,ag_f29,ag_f30,ag_f31,ag_f32,ag_f33,ag_f34,ag_f35,ag_f36a,ag_f36b,ag_f36b_os,ag_f37,ag_f38a,ag_f38b,ag_f38b_os,ag_f39a,ag_f39b,ag_f40,ag_f41,ag_f42a,ag_f42b,ag_f42b_os,ag_f43,ag_f44a,ag_f44b,ag_f44b_os
312012500073,1,31201250,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500073,1,31201250,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500077,1,31201250,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312012500081,1,31201250,Yes,ORGANIC FERTILIZER,,4,Ox cart,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,4,Ox cart,
312012500081,1,31201250,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,50,2,,3,,0,5400,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500081,1,31201250,Yes,urea,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,50,2,,3,,0,4600,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312012500090,1,31201250,Yes,ORGANIC FERTILIZER,,30,Bucket,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,30,Bucket,
312012500090,1,31201250,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470019,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470034,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470034,1,31201747,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,50,2,,2,,150,5072,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470034,1,31201747,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470048,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470048,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470048,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470063,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470063,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470063,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470091,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470091,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470091,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470106,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470120,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470135,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470135,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470135,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470164,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470164,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470164,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470178,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470178,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470178,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470192,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470192,1,31201747,Yes,23:21:0+4S/CHITOWE,,10,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,10,2,,1,,0,800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470192,1,31201747,Yes,urea,,10,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,10,2,,1,,0,800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470207,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470207,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470207,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470236,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470236,1,31201747,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470236,1,31201747,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470250,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470250,1,31201747,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470250,1,31201747,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470265,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470265,1,31201747,Yes,23:21:0+4S/CHITOWE,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,50,2,,2,,100,4470,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470265,1,31201747,Yes,urea,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N03,,50,2,,2,,100,4420,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470293,1,31201747,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017470293,1,31201747,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,50,2,,2,,200,6000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017470293,1,31201747,Yes,insecticide,,250,Milliliter,,"Yes, The Figures Matched",No,Yes,1,N03,,250,9,,2,,200,780,2,0,780,N03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017260008,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260010,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260019,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260042,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260065,1,31201726,Yes,ORGANIC FERTILIZER,,50,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,50,Kilogram,,N04,,0,No,,,,No,,,
312017260068,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260068,1,31201726,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N01,,1,7,,3,,0,5250,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017260072,1,31201726,Yes,ORGANIC FERTILIZER,,8,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,8,Wheelbarrow,
312017260072,1,31201726,Yes,can,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260072,1,31201726,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260077,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260077,1,31201726,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260077,1,31201726,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260091,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260091,1,31201726,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260091,1,31201726,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260104,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260104,1,31201726,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,1,N02,,50,2,,3,,0,7800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312017260104,1,31201726,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260118,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260118,1,31201726,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260118,1,31201726,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260131,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260131,1,31201726,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260131,1,31201726,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260141,1,31201726,Yes,ORGANIC FERTILIZER,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312017260159,1,31201726,Yes,ORGANIC FERTILIZER,,7,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,7,Wheelbarrow,
312017260168,1,31201726,Yes,ORGANIC FERTILIZER,,2,Wheelbarrow,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Wheelbarrow,
312017260168,1,31201726,Yes,23:21:0+4S/CHITOWE,,100,Kilogram,,"Yes, The Figures Matched",No,No,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,Yes,1,50 kg bag,,,,,
312017260168,1,31201726,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040010,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040023,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040023,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040023,1,31201104,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040036,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040036,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040036,1,31201104,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040061,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040061,1,31201104,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,50,Kilogram,,Own Bicycle or Oxcart,,0,5200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040061,1,31201104,Yes,can,,100,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,100,Kilogram,,Own Bicycle or Oxcart,,0,5000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040061,1,31201104,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N02,50,Kilogram,,Own Bicycle or Oxcart,,0,4200,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040074,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040074,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040074,1,31201104,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040086,1,31201104,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040112,1,31201104,Yes,ORGANIC FERTILIZER,,2,Wheelbarrow,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,2,Wheelbarrow,
312011040112,1,31201104,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040112,1,31201104,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040124,1,31201104,Yes,ORGANIC FERTILIZER,,500,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,10,50 kg bag,
312011040124,1,31201104,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040124,1,31201104,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040137,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040137,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040137,1,31201104,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040162,1,31201104,Yes,ORGANIC FERTILIZER,,2,Wheelbarrow,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,2,Wheelbarrow,,N03,,0,No,,,,No,,,
312011040162,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040162,1,31201104,Yes,urea,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040175,1,31201104,No,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040188,1,31201104,Yes,ORGANIC FERTILIZER,,1,Wheelbarrow,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,1,Wheelbarrow,
312011040188,1,31201104,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040188,1,31201104,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040213,1,31201104,Yes,ORGANIC FERTILIZER,,200,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,200,Kilogram,
312011040213,1,31201104,Yes,23:21:0+4S/CHITOWE,,50,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040213,1,31201104,Yes,urea,,50,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N01,1,50 kg bag,,On Foot,,0,5000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040226,1,31201104,Yes,ORGANIC FERTILIZER,,650,Kilogram,,"Yes, The Figures Matched",No,No,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,Yes,650,Kilogram,
312011040226,1,31201104,Yes,23:21:0+4S/CHITOWE,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N03,1,50 kg bag,,Bicycle Taxi,,150,5000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040226,1,31201104,Yes,urea,,75,Kilogram,,"Yes, The Figures Matched",No,Yes,2,,,,,,,,,,,,,,,N03,1,50 kg bag,,Bicycle Taxi,,150,5000,"Paid in full, with own-savings",,,,No,,,,,,,,,,,,,,,,,,No,,,,,,,No,,,,,,,
312011040238,1,31201104,Yes,ORGANIC FERTILIZER,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312011040238,1,31201104,Yes,23:21:0+4S/CHITOWE,,25,Kilogram,,"Yes, The Figures Matched",Yes,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
