ea_id,com_cf01,com_cf02,com_cf03,com_cf04,com_cf05,com_cf06,com_cf07,com_cf08a,com_cf08b,com_cf09,com_cf10,com_cf11,com_cf12,com_cf13,com_cf14a,com_cf14b,com_cf14c,com_cf14d,com_cf14e,com_cf15a,com_cf15b,com_cf15c,com_cf15d,com_cf15e,com_cf16a,com_cf16b,com_cf16c,com_cf16d,com_cf16e,com_cf16f,com_cf16g,com_cf16h,com_cf16i,com_cf17a,com_cf17b,com_cf17c
30403225,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,NOT APPLICABLE,better,better,better,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,worse,MUCH WORSE,better,MUCH WORSE,worse,no,no,no
30403261,yes,2ND HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,3,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,MUCH WORSE,MUCH WORSE,better,better,MUCH WORSE,NOT APPLICABLE,better,worse,MUCH BETTER,MUCH BETTER,MUCH BETTER,no,no,no
30403444,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,more,MUCH BETTER,worse,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,better,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30403558,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,4,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,no,no,no
30403699,yes,1ST HALF NOV,2ND HALF APR,TOO MUCH,AT THE RIGHT TIME,TOO EARLY,no,8,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,less,better,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,better,better,MUCH WORSE,no,no,no
30403766,yes,2ND HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,5,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30404093,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,better,better,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,better,worse,better,no,no,no
30404458,yes,2ND HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,4,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,more,MUCH BETTER,MUCH WORSE,better,NOT APPLICABLE,MUCH BETTER,better,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,worse,worse,no,no,no
30404493,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,12,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,no,no,no
30405588,yes,2ND HALF OCT,2ND HALF APR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,no,8,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,more,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,no,no,no
30406125,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO LATE,no,3,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,more,more,MUCH BETTER,MUCH BETTER,better,better,MUCH BETTER,MUCH BETTER,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,better,MUCH WORSE,better,yes,yes,no
30406378,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,more,less,MUCH BETTER,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,worse,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30406710,yes,2ND HALF NOV,1ST HALF MAY,TOO MUCH,TOO EARLY,AT THE RIGHT TIME,no,16,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,NOT APPLICABLE,worse,worse,worse,worse,worse,better,better,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30420223,yes,2ND HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,15,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30501008,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO LATE,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,better,better,better,NOT APPLICABLE,worse,better,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
30501020,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,5,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,ABOUT THE SAME,better,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,better,MUCH BETTER,MUCH BETTER,better,better,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
30501359,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,14,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,MUCH BETTER,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH WORSE,better,ABOUT THE SAME,no,no,no
30501383,yes,1ST HALF NOV,2ND HALF MAR,THE RIGHT AMOUNT,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,less,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,NOT APPLICABLE,worse,worse,worse,worse,better,better,ABOUT THE SAME,no,no,no
30501566,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,35,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30502418,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,15,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,better,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30502456,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO LATE,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,worse,worse,worse,NOT APPLICABLE,worse,MUCH WORSE,better,MUCH WORSE,NOT APPLICABLE,better,worse,better,MUCH WORSE,NOT APPLICABLE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED"
30503214,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,5,km,no,,0,0,no,ABOUT THE SAME NUMBER,ABOUT THE SAME NUMBER,more,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,ABOUT THE SAME,NOT APPLICABLE,worse,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,yes,no
30503292,yes,1ST HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,45,km,no,,0,1,no,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30503685,yes,2ND HALF OCT,1ST HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,35,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,better,MUCH WORSE,no,no,no
30504251,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,TOO LATE,AT THE RIGHT TIME,yes,,,no,,1,1,no,less,less,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,better,ABOUT THE SAME,no,no,no
30504518,yes,2ND HALF NOV,1ST HALF APR,TOO MUCH,TOO LATE,TOO EARLY,no,7,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,MUCH BETTER,worse,NOT APPLICABLE,MUCH BETTER,ABOUT THE SAME,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,no,no,no
30505180,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO LATE,no,11,mile,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,MUCH BETTER,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,no,no,no
30506017,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,better,MUCH WORSE,MUCH WORSE,no,no,no
30506031,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,20,km,yes,50,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,worse,worse,NOT APPLICABLE,worse,worse,better,MUCH WORSE,MUCH WORSE,no,no,no
30506105,yes,2ND HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,7,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,better,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30506326,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,26,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,more,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,better,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,worse,better,MUCH WORSE,MUCH WORSE,no,no,no
30506457,yes,2ND HALF NOV,2ND HALF MAR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,7,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,less,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,MUCH WORSE,better,better,better,MUCH WORSE,no,no,no
30506748,yes,2ND HALF NOV,2ND HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,better,NOT APPLICABLE,worse,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,MUCH BETTER,better,better,no,no,no
30507667,yes,2ND HALF NOV,2ND HALF APR,TOO MUCH,TOO EARLY,TOO EARLY,no,27,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,"YES, BUT NOT IF HH IS IN NEED","YES, BUT NOT IF HH IS IN NEED",no
30508364,yes,1ST HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,10,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,worse,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30508435,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,15,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,ABOUT THE SAME,better,better,NOT APPLICABLE,ABOUT THE SAME,better,ABOUT THE SAME,worse,MUCH WORSE,MUCH WORSE,no,no,no
30508473,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,AT THE RIGHT TIME,no,30,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,MUCH WORSE,NOT APPLICABLE,NOT APPLICABLE,better,worse,MUCH WORSE,MUCH WORSE,MUCH WORSE,no,no,no
30508629,yes,1ST HALF NOV,1ST HALF MAY,TOO MUCH,AT THE RIGHT TIME,TOO EARLY,no,9,km,yes,50,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,better,NOT APPLICABLE,better,NOT APPLICABLE,worse,MUCH WORSE,worse,MUCH WORSE,NOT APPLICABLE,better,worse,better,worse,worse,no,no,no
30601052,yes,2ND HALF OCT,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,25,km,yes,40,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH BETTER,MUCH WORSE,ABOUT THE SAME,worse,worse,better,ABOUT THE SAME,better,MUCH WORSE,worse,no,no,no
30601144,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,4,km,yes,29,0,9,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,no,no,no
30601190,yes,1ST HALF NOV,1ST HALF APR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,yes,,,yes,12,0,0,no,ABOUT THE SAME NUMBER,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,better,better,better,better,no,no,no
30601191,yes,2ND HALF NOV,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,ABOUT THE SAME NUMBER,MUCH BETTER,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH WORSE,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,no,no,no
30601428,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO LATE,yes,,,yes,40,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,less,ABOUT THE SAME NUMBER,MUCH BETTER,MUCH BETTER,MUCH BETTER,better,MUCH BETTER,MUCH WORSE,ABOUT THE SAME,worse,NOT APPLICABLE,better,ABOUT THE SAME,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,no,no,no
30601526,yes,2ND HALF NOV,2ND HALF MAR,THE RIGHT AMOUNT,AT THE RIGHT TIME,TOO EARLY,no,14,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,better,NOT APPLICABLE,NOT APPLICABLE,better,better,better,worse,NOT APPLICABLE,no,no,no
30601608,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,9,9,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,better,MUCH WORSE,worse,worse,MUCH WORSE,ABOUT THE SAME,MUCH WORSE,better,MUCH BETTER,NOT APPLICABLE,no,no,no
30601639,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,yes,20,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,more,ABOUT THE SAME NUMBER,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,better,worse,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,ABOUT THE SAME,worse,ABOUT THE SAME,no,no,no
30601746,yes,1ST HALF NOV,2ND HALF MAR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,2,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME NUMBER,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,ABOUT THE SAME,MUCH BETTER,worse,worse,no,no,no
30602059,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,better,worse,no,no,no
30602217,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO LATE,no,13,km,no,,0,0,no,less,less,ABOUT THE SAME NUMBER,NOT APPLICABLE,more,worse,worse,worse,NOT APPLICABLE,worse,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,worse,better,no,no,no
30602220,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,no,15,km,yes,30,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,better,MUCH WORSE,ABOUT THE SAME,worse,worse,better,better,better,worse,NOT APPLICABLE,no,no,no
30602235,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,4,km,yes,25,0,0,no,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,NOT APPLICABLE,worse,worse,worse,worse,worse,MUCH BETTER,MUCH BETTER,NOT APPLICABLE,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,worse,ABOUT THE SAME,worse,no,no,no
30602408,yes,2ND HALF OCT,2ND HALF MAR,TOO LITTLE,TOO LATE,TOO LATE,no,35,km,yes,151,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,more,MUCH BETTER,better,MUCH BETTER,ABOUT THE SAME,MUCH BETTER,worse,better,worse,worse,better,ABOUT THE SAME,MUCH BETTER,MUCH WORSE,NOT APPLICABLE,no,no,no
30602443,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO LATE,TOO EARLY,no,26,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,better,MUCH WORSE,ABOUT THE SAME,worse,MUCH WORSE,better,ABOUT THE SAME,better,worse,NOT APPLICABLE,no,no,no
30602445,yes,1ST HALF DEC,1ST HALF MAY,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,ABOUT THE SAME NUMBER,MUCH BETTER,worse,better,worse,ABOUT THE SAME,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,MUCH WORSE,MUCH BETTER,worse,NOT APPLICABLE,no,no,no
30602472,yes,2ND HALF NOV,2ND HALF MAR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,more,NOT APPLICABLE,more,MUCH BETTER,NOT APPLICABLE,better,MUCH WORSE,worse,MUCH WORSE,MUCH WORSE,worse,worse,worse,MUCH WORSE,better,ABOUT THE SAME,worse,no,no,no
30602512,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,yes,,,yes,43,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME NUMBER,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,MUCH WORSE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,MUCH WORSE,MUCH WORSE,ABOUT THE SAME,better,better,NOT APPLICABLE,no,no,no
30602713,yes,2ND HALF NOV,2ND HALF APR,TOO LITTLE,TOO EARLY,TOO EARLY,no,17,km,no,,9,9,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,NOT APPLICABLE,better,worse,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,MUCH BETTER,worse,NOT APPLICABLE,no,no,no
30602734,yes,2ND HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,no,6,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME NUMBER,NOT APPLICABLE,ABOUT THE SAME NUMBER,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,better,ABOUT THE SAME,better,worse,worse,no,no,no
30620179,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,4,4,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,ABOUT THE SAME,better,better,NOT APPLICABLE,NOT APPLICABLE,better,NOT APPLICABLE,better,worse,better,yes,no,no
30620196,yes,1ST HALF NOV,1ST HALF APR,TOO LITTLE,AT THE RIGHT TIME,TOO EARLY,yes,,,no,,6,6,no,more,more,more,NOT APPLICABLE,more,better,NOT APPLICABLE,better,NOT APPLICABLE,better,better,better,NOT APPLICABLE,NOT APPLICABLE,better,worse,better,ABOUT THE SAME,better,no,no,no
30620323,yes,1ST HALF DEC,1ST HALF APR,TOO LITTLE,TOO LATE,TOO LATE,no,3,km,no,,0,0,no,NOT APPLICABLE,NOT APPLICABLE,less,NOT APPLICABLE,less,MUCH BETTER,NOT APPLICABLE,MUCH BETTER,worse,worse,MUCH WORSE,ABOUT THE SAME,NOT APPLICABLE,NOT APPLICABLE,ABOUT THE SAME,worse,better,worse,NOT APPLICABLE,no,no,no
