case_id,visit,ea_id,hh_n0a,hh_n0b,hh_n01,hh_n02,hh_n03,hh_n04,hh_n05,hh_n06,hh_n07,hh_n08
303076780060,2,30307678,yes,yes,yes,no,no,no,no,no,no,no
303076780075,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780103,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780118,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780132,2,30307678,yes,yes,no,no,yes,no,no,no,no,no
303076780161,2,30307678,yes,yes,no,no,no,no,yes,no,no,no
303076780175,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780189,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780218,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780232,2,30307678,yes,yes,no,yes,no,no,no,no,no,yes
303076780247,2,30307678,yes,yes,no,no,no,no,no,yes,no,yes
303076780275,2,30307678,no,no,no,no,no,no,no,no,no,no
303076780290,2,30307678,no,no,no,no,no,no,no,no,no,no
304010150001,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150014,1,30401015,yes,yes,no,no,yes,no,no,no,no,no
304010150026,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150038,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150051,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150090,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150102,1,30401015,yes,yes,no,no,yes,no,no,no,no,no
304010150115,1,30401015,yes,yes,yes,no,no,no,no,no,no,no
304010150140,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150154,1,30401015,yes,yes,no,yes,no,no,no,no,no,no
304010150167,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150179,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150205,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150218,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150231,1,30401015,no,no,no,no,no,no,no,no,no,no
304010150256,1,30401015,no,no,no,no,no,no,no,no,no,no
304010620004,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620019,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620050,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620052,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620064,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620073,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620086,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620088,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620123,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620144,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620154,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620159,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620206,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620212,1,30401062,yes,yes,yes,no,no,no,no,no,no,no
304010620246,1,30401062,no,no,no,no,no,no,no,no,no,no
304010620264,1,30401062,no,no,no,no,no,no,no,no,no,no
304011780014,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780023,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780032,1,30401178,yes,yes,yes,no,no,no,no,no,no,no
304011780040,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780058,1,30401178,yes,yes,no,no,yes,no,no,no,no,yes
304011780067,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780076,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780085,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780111,1,30401178,yes,yes,no,no,no,no,no,no,no,yes
304011780120,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780129,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780147,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780156,1,30401178,no,no,no,no,no,no,no,no,no,no
304011780164,1,30401178,yes,yes,no,no,no,yes,no,no,no,no
304011780167,1,30401178,yes,yes,no,no,no,yes,no,no,no,no
304011780182,1,30401178,no,no,no,no,no,no,no,no,no,no
304013970006,1,30401397,yes,yes,no,no,no,no,no,no,no,yes
304013970013,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970020,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970027,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970034,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970047,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970054,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970061,1,30401397,yes,yes,no,no,yes,no,no,no,no,no
304013970068,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970082,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970089,1,30401397,yes,yes,no,no,no,no,no,no,no,yes
304013970096,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970103,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970123,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970130,1,30401397,no,no,no,no,no,no,no,no,no,no
304013970144,1,30401397,no,no,no,no,no,no,no,no,no,no
304022910008,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910015,1,30402291,yes,yes,no,no,yes,no,no,no,no,no
304022910028,1,30402291,yes,yes,no,no,yes,no,no,no,no,no
304022910038,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910047,1,30402291,yes,yes,no,no,no,no,no,no,no,yes
304022910067,1,30402291,yes,yes,no,no,no,yes,no,no,no,no
304022910077,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910097,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910117,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910127,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910137,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910147,1,30402291,yes,yes,no,no,yes,no,no,no,no,no
304022910167,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910177,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910187,1,30402291,no,no,no,no,no,no,no,no,no,no
304022910207,1,30402291,yes,yes,no,yes,no,no,no,no,no,no
304024020005,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020023,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020041,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020058,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020076,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020093,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020111,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020128,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020146,1,30402402,yes,yes,no,no,no,no,no,no,yes,no
304024020163,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020216,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020233,1,30402402,yes,yes,yes,no,no,no,no,no,no,no
304024020251,1,30402402,yes,yes,no,no,no,no,no,no,no,yes
304024020286,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020321,1,30402402,no,no,no,no,no,no,no,no,no,no
304024020356,1,30402402,yes,yes,no,no,no,no,no,no,no,yes
304025150001,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150004,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150007,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150016,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150021,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150022,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150030,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150034,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150037,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150049,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150058,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150061,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150064,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150067,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150070,1,30402515,no,no,no,no,no,no,no,no,no,no
304025150075,1,30402515,no,no,no,no,no,no,no,no,no,no
304025700027,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700048,1,30402570,yes,yes,no,no,yes,no,no,no,no,no
304025700069,1,30402570,yes,yes,no,no,no,yes,no,no,no,no
304025700090,1,30402570,yes,yes,no,no,no,yes,no,no,no,yes
304025700133,1,30402570,yes,yes,no,no,no,yes,no,no,no,no
304025700154,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700175,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700196,1,30402570,yes,yes,no,no,yes,no,no,no,no,no
304025700238,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700259,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700280,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700301,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700343,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700365,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700386,1,30402570,no,no,no,no,no,no,no,no,no,no
304025700428,1,30402570,no,no,no,no,no,no,no,no,no,no
304026690006,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690019,1,30402669,yes,yes,yes,no,no,no,no,no,no,no
304026690026,1,30402669,yes,yes,no,yes,no,no,no,no,no,no
304026690039,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690053,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690079,1,30402669,yes,yes,no,no,no,no,no,no,no,yes
304026690092,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690118,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690145,1,30402669,yes,yes,no,yes,no,no,no,no,no,no
304026690158,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690171,1,30402669,yes,yes,no,no,no,no,no,no,no,yes
304026690184,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690210,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690223,1,30402669,no,no,no,no,no,no,no,no,no,no
304026690237,1,30402669,yes,yes,no,no,no,yes,no,no,no,no
304026690263,1,30402669,no,no,no,no,no,no,no,no,no,no
304031850005,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850015,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850018,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850027,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850037,1,30403185,yes,yes,no,no,no,yes,no,no,no,no
304031850055,1,30403185,yes,yes,yes,no,no,no,no,no,no,no
304031850064,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850073,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850082,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850110,1,30403185,yes,yes,no,yes,no,no,no,no,no,no
304031850119,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850128,1,30403185,yes,yes,no,no,no,yes,no,no,no,no
304031850146,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850155,1,30403185,no,no,no,no,no,no,no,no,no,no
304031850165,1,30403185,yes,yes,no,no,yes,no,no,no,no,no
304031850183,1,30403185,no,no,no,no,no,no,no,no,no,no
304032250003,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250004,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250031,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250038,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250039,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250060,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250064,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250065,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250068,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250069,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250082,1,30403225,yes,yes,no,yes,no,no,no,no,no,no
304032250083,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250149,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250171,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250197,1,30403225,no,no,no,no,no,no,no,no,no,no
304032250213,1,30403225,no,no,no,no,no,no,no,no,no,no
304032610008,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610018,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610027,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610036,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610046,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610064,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610074,1,30403261,yes,yes,no,no,yes,no,no,no,no,no
304032610083,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610093,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610121,1,30403261,yes,yes,no,no,no,yes,no,no,no,no
304032610130,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610140,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610158,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610168,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610174,1,30403261,no,no,no,no,no,no,no,no,no,no
304032610177,1,30403261,no,no,no,no,no,no,no,no,no,no
304034440011,1,30403444,yes,yes,yes,no,no,no,no,no,no,no
304034440012,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440017,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440032,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440066,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440077,1,30403444,yes,yes,no,no,yes,no,no,no,no,no
304034440117,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440129,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440138,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440154,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440171,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440198,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440201,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440211,1,30403444,yes,yes,yes,no,no,no,no,no,no,no
304034440266,1,30403444,no,no,no,no,no,no,no,no,no,no
304034440271,1,30403444,no,no,no,no,no,no,no,no,no,no
304035580013,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580022,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580031,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580040,1,30403558,yes,yes,no,no,no,yes,no,no,no,no
304035580057,1,30403558,yes,yes,no,no,no,no,no,no,no,yes
304035580058,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580067,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580076,1,30403558,yes,yes,no,no,yes,no,no,no,no,no
304035580085,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580103,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580112,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580121,1,30403558,yes,yes,no,no,no,yes,no,no,no,no
304035580130,1,30403558,yes,yes,no,no,no,yes,no,no,no,no
304035580148,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580166,1,30403558,no,no,no,no,no,no,no,no,no,no
304035580184,1,30403558,no,no,no,no,no,no,no,no,no,no
304036990022,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990041,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990060,1,30403699,yes,yes,no,no,yes,no,no,no,no,no
304036990078,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990116,1,30403699,yes,yes,no,yes,no,no,no,no,no,no
304036990134,1,30403699,yes,yes,no,yes,no,no,no,no,no,no
304036990153,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990171,1,30403699,yes,yes,no,yes,no,no,no,no,no,no
304036990227,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990246,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990260,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990265,1,30403699,yes,yes,no,no,yes,no,no,no,no,no
304036990276,1,30403699,yes,yes,no,yes,no,no,no,no,no,no
304036990302,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990320,1,30403699,no,no,no,no,no,no,no,no,no,no
304036990339,1,30403699,no,no,no,no,no,no,no,no,no,no
304037660001,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660007,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660011,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660017,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660023,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660034,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660040,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660045,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660051,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660063,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660069,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660080,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660091,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660097,1,30403766,no,no,no,no,no,no,no,no,no,no
304037660103,1,30403766,yes,yes,no,yes,no,no,no,no,no,no
304037660114,1,30403766,yes,yes,no,yes,no,no,no,no,no,no
304040930012,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930026,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930028,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930042,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930056,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930084,1,30404093,yes,yes,no,no,no,no,no,no,no,yes
304040930098,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930126,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930155,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930169,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930183,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930197,1,30404093,yes,yes,no,yes,no,no,no,no,no,no
304040930225,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930239,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930253,1,30404093,no,no,no,no,no,no,no,no,no,no
304040930281,1,30404093,yes,yes,no,no,no,no,no,no,no,yes
304044580012,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580088,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580102,1,30404458,yes,yes,yes,no,no,no,no,no,no,no
304044580123,1,30404458,yes,yes,no,no,no,no,no,yes,no,no
304044580148,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580151,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580160,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580163,1,30404458,yes,yes,no,no,no,no,no,yes,no,no
304044580167,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580183,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580202,1,30404458,yes,yes,no,no,no,yes,no,no,no,no
304044580213,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580220,1,30404458,yes,yes,yes,no,no,no,no,no,no,no
304044580240,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580241,1,30404458,no,no,no,no,no,no,no,no,no,no
304044580243,1,30404458,no,no,no,no,no,no,no,no,no,no
304044930002,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930016,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930031,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930046,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930060,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930089,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930104,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930119,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930133,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930142,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930163,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930177,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930206,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930250,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930265,1,30404493,no,no,no,no,no,no,no,no,no,no
304044930294,1,30404493,no,no,no,no,no,no,no,no,no,no
304055880018,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880031,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880044,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880057,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880082,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880095,1,30405588,yes,yes,no,no,yes,no,no,no,no,no
304055880108,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880121,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880146,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880159,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880172,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880185,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880210,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880223,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880236,1,30405588,no,no,no,no,no,no,no,no,no,no
304055880263,1,30405588,no,no,no,no,no,no,no,no,no,no
304061250009,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250020,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250030,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250040,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250051,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250061,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250072,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250082,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250092,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250103,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250123,1,30406125,yes,yes,no,no,no,yes,no,no,no,no
304061250134,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250144,1,30406125,no,no,no,no,no,no,no,no,no,no
304061250155,1,30406125,yes,yes,no,no,yes,no,no,no,no,no
304061250175,1,30406125,yes,yes,no,no,no,yes,no,no,no,no
304061250196,1,30406125,yes,yes,no,yes,no,no,no,no,no,no
304063780016,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780020,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780029,1,30406378,yes,yes,no,no,yes,no,no,no,no,no
304063780039,1,30406378,yes,yes,no,yes,no,no,no,no,no,no
304063780059,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780069,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780078,1,30406378,yes,yes,no,yes,no,no,no,no,no,no
304063780088,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780108,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780118,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780128,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780137,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780157,1,30406378,yes,yes,no,yes,no,no,no,no,no,no
304063780167,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780177,1,30406378,no,no,no,no,no,no,no,no,no,no
304063780196,1,30406378,no,no,no,no,no,no,no,no,no,no
304067100020,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100022,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100029,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100033,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100038,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100048,1,30406710,yes,yes,no,no,yes,no,no,no,no,no
304067100059,1,30406710,yes,yes,no,no,no,no,no,no,no,yes
304067100065,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100093,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100115,1,30406710,yes,yes,yes,no,no,no,no,no,no,no
304067100133,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100151,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100170,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100177,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100192,1,30406710,no,no,no,no,no,no,no,no,no,no
304067100196,1,30406710,no,no,no,no,no,no,no,no,no,no
304202230005,1,30420223,yes,yes,no,yes,no,no,no,no,no,no
304202230020,1,30420223,no,no,no,no,no,no,no,no,no,no
304202230036,1,30420223,no,no,no,no,no,no,no,no,no,no
304202230052,1,30420223,no,no,no,no,no,no,no,no,no,no
