case_id,visit,ea_id,hh_f01,hh_f02,hh_f03a,hh_f03b,hh_f04a,hh_f04b,hh_f05,hh_f06,hh_f07,hh_f07_os,hh_f08,hh_f08_os,hh_f09,hh_f09_os,hh_f10,hh_f11,hh_f11_os,hh_f12,hh_f12_os,hh_f13,hh_f14,hh_f15,hh_f15_os,hh_f16a,hh_f16b,hh_f17,hh_f18,hh_f19,hh_f20a,hh_f20a_os,hh_f20b,hh_f20b_os,hh_f21,hh_f22,hh_f23,hh_f24,hh_f25,hh_f26a,hh_f26b,hh_f27,hh_f28,hh_f29,hh_f30,hh_f31,hh_f32,hh_f33a,hh_f33b,hh_f34,hh_f35,hh_f36,hh_f36_os,hh_f37,hh_f38a,hh_f38b,hh_f39,hh_f40,hh_f41,hh_f41_os,hh_f42,hh_f43,hh_f43_os,hh_f44,hh_f45,hh_f46,hh_f47
207056520178,1,20705652,Owned,15000,800,Month,,,12,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Forest reserve,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,3,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
207056520189,1,20705652,Owned,20000,1000,Month,,,2,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,250,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
207056520200,1,20705652,Owned,20000,500,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Forest reserve,,30,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Latrine without roof,,Household members only,Public rubbish heap,,No,,,
207056520222,1,20705652,Owned,10000,500,Month,,,2,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Forest reserve,,10,Minute,None,150,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
207056570011,1,20705657,Owned,80000,500,Month,,,6,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,20,Minute,All,600,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
207056570020,1,20705657,Owned,90000,700,Month,,,3,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,All,600,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207056570029,1,20705657,Owned,70000,1000,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,All,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Open well in yard/plot,,0,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207056570038,1,20705657,Owned,100000,1000,Month,,,4,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,All,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Piped into yard/plot,,0,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
207056570056,1,20705657,Owned,80000,1000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smooth cement,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,40,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,Yes,No,Yes,"Yes, for all children under five"
207056570065,1,20705657,Owned,120000,1000,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,All,700,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,1,Hour,All year around,,Traditional latrine with roof,,Household members only,None,,Yes,No,Yes,"Yes, for all children under five"
207056570074,1,20705657,Owned,40000,2000,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207056570083,1,20705657,Owned,20000,1000,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207056570101,1,20705657,Employer provides,,500,Month,,,Don't Know,Traditional,Compacted earth,,Grass,,Smoothed mud,,2,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,.5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207056570110,1,20705657,Owned,60000,2000,Month,,,3,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,6,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,5,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,2,1000,Borehole,,0,1,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207056570119,1,20705657,Owned,15000,800,Month,,,2,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,3,Minute,All year around,,Latrine without roof,,Household members only,Public rubbish heap,,Yes,Yes,Yes,"Yes, for all children under five"
207056570128,1,20705657,Owned,20000,1000,Month,,,4,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,4,Candles,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Latrine without roof,,Household members only,Public rubbish heap,,No,,,
207056570146,1,20705657,Owned,30000,1500,Month,,,4,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Unfarmed areas of community,,30,Minute,None,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Protected well in yard/plot,,0,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
207056570156,1,20705657,"Free, authorised",,2000,Month,,,34,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,40,Minute,None,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Public rubbish heap,,No,,,
207056570164,1,20705657,Owned,5000,500,Month,,,5,Traditional,Compacted earth,,Grass,,Smoothed mud,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,2,Hour,None,800,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Latrine without roof,,Other households also,None,,No,,,
207056570182,1,20705657,Owned,100000,1000,Month,,,7,Traditional,Mud brick,,Grass,,Smoothed mud,,3,Battery/dry cell,,Collected firewood,,,,Community woodlot,,30,Minute,All,600,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,2,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207061630027,1,20706163,Owned,50000,1000,Month,,,12,Traditional,Mud,,Grass,,Smoothed mud,,2,Parrafin,,Puchased firewood,,,Yes,Own woodlot,,1,Hour,None,1000,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207061630051,1,20706163,Rented,,,,700,Week,Don't Know,Semi-Permanent,Concrete,,Grass,,Smoothed mud,,2,Parrafin,,Puchased firewood,,,Yes,Forest reserve,,1,Hour,More than half,1500,No,,,,,,,,,,,,No,,,,No,,,,1,800,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish bin,,Yes,Yes,Yes,"Yes, for all children under five"
207061630142,1,20706163,Owned,20000,400,Month,,,7,Traditional,Mud,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,300,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,5,Minute,All year around,,None,,,Rubbish pit,,No,,,
207061630161,1,20706163,Owned,15000,500,Month,,,4,Permanent,Concrete,,Iron sheets,,Smoothed mud,,2,Parrafin,,Puchased firewood,,,Yes,Unfarmed areas of community,,15,Minute,All,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,1000,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,No,
207061630164,1,20706163,Employer provides,,1000,Month,,,2,Traditional,Mud,,Grass,,Smoothed mud,,2,Collected firewood,,Collected firewood,,,,Unfarmed areas of community,,1,Hour,None,200,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207061630206,1,20706163,Owned,600000,1500,Month,,,22,Semi-Permanent,Concrete,,Grass,,Smoothed mud,,4,Battery/dry cell,,Puchased firewood,,,No,,,,,,600,No,,,,,,,,,,,,No,,,,No,,,,6,300,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207061630237,1,20706163,Rented,,,,800,Month,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,2,Battery/dry cell,,Puchased firewood,,,No,,,,,,120,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207061630242,1,20706163,Owned,50000,500,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,3,Parrafin,,Puchased firewood,,,No,,,,,,700,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207061630388,1,20706163,Owned,20000,1000,Month,,,10,Traditional,Mud brick,,Grass,,Sand,,3,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,15,Minute,None,1000,No,,,,,,,,,,,,No,,,,No,,,,1,500,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Burning,,Yes,Yes,No,
207061630451,1,20706163,Owned,60000,2000,Month,,,5,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Parrafin,,Puchased firewood,,,No,,,,,,500,No,,,,,,,,,,,,No,,,,No,,,,2,600,Borehole,,0,5,Minute,All year around,,VIP latrine,,Other households also,Rubbish pit,,Yes,All nets treated & less than 6 months old,Yes,"Yes, for all children under five"
207061630454,1,20706163,Owned,80000,1000,Month,,,17,Traditional,Compacted earth,,Grass,,Smoothed mud,,4,Parrafin,,Collected firewood,,,,Other (specify),BUY FROM THE MARKET,5,Minute,All,560,No,,,,,,,,,,,,No,,,,No,,,,4,280,Borehole,,0,15,Minute,All year around,,Latrine without roof,,Household members only,Rubbish bin,,Yes,Yes,Yes,"Yes, for all children under five"
207061630495,1,20706163,Rented,,,,250,Month,Don't Know,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Parrafin,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207061630497,1,20706163,Owned,300000,5000,Month,,,4,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Candles,,Charcoal,,Yes,No,,,,,,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,100,5,Minute,All year around,,VIP latrine,,Other households also,Public rubbish heap,,Yes,Yes,Yes,"Yes, for all children under five"
207061630586,1,20706163,Owned,100000,1500,Month,,,9,Permanent,Concrete,,Iron sheets,,Tile,,1,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,All,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,1,4000,Borehole,,0,10,Hour,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207061630599,1,20706163,Owned,20000,300,Month,,,Don't Know,Traditional,Grass,,Grass,,Smoothed mud,,2,Parrafin,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for some children under five"
207061630623,1,20706163,Rented,,,,1000,Month,Don't Know,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Parrafin,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,Yes,No,,,No,,,,2,2000,Borehole,,0,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207062940018,1,20706294,Owned,10000,100,Month,,,4,Traditional,Compacted earth,,Grass,,Smoothed mud,,1,Battery/dry cell,,Collected firewood,,,,Community woodlot,,1,Hour,None,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,0,,Open public well,,0,5,Minute,Only rainy season,River/stream,Traditional latrine with roof,,Other households also,Rubbish bin,,No,,,
207062940039,1,20706294,Rented,,,,700,Month,Don't Know,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Candles,,Puchased firewood,,,No,,,,,,300,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Borehole,,0,8,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207062940043,1,20706294,Owned,180000,1500,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Candles,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,All,650,Yes,Candles,,Firewood,,Yes,Not applicable,,Every day,1500,1,Month,,,,,No,,,,2,800,Protected public well,,100,5,Minute,All year around,,Latrine without roof,,Other households also,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207062940064,1,20706294,Rented,,,,1500,Month,Don't Know,Permanent,Concrete,,Iron sheets,,Smoothed mud,,2,Candles,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,100,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish bin,,Yes,Yes,Yes,"Yes, for all children under five"
207062940085,1,20706294,Rented,,,,2000,Month,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,3,Candles,,Puchased firewood,,,No,,,,,,300,No,,,,,,,,,,,,Yes,No,,,No,,,,4,4000,Borehole,,1000,4,Minute,All year around,,Latrine without roof,,Household members only,Rubbish bin,,No,,,
207062940128,1,20706294,Being purchased,10000,2000,Month,,,11,Permanent,Concrete,,Iron sheets,,Smooth cement,,5,Electricity,,Puchased firewood,,,No,,,,,,300,Yes,Candles,,Firewood,,No,,,,1200,1,Month,,,,,No,,,,1,500,Open public well,,100,5,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207062940171,1,20706294,Owned,100000,200,Month,,,3,Permanent,Concrete,,Iron sheets,,Smooth cement,,4,Electricity,,Puchased firewood,,,No,,,,,,500,Yes,Candles,,Firewood,,Yes,Not applicable,No,Every day,1800,1,Month,,,,,No,,,,1,600,Open well in yard/plot,,0,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,No,
207062940192,1,20706294,Owned,50000,2000,Month,,,2,Permanent,Burnt bricks,,Iron sheets,,Smoothed mud,,5,Parrafin,,Puchased firewood,,,No,,,,,,500,No,,,,,,,,,,,,No,,,,No,,,,1,1000,Borehole,,100,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,No,No,
207062940235,1,20706294,Rented,,,,1500,Month,Don't Know,Semi-Permanent,Concrete,,Grass,,Smoothed mud,,1,Battery/dry cell,,Puchased firewood,,,No,,,,,,700,No,,,,,,,,,,,,No,,,,No,,,,2,200,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,Yes,Yes,Yes,"Yes, for all children under five"
207062940256,1,20706294,Rented,,,,400,Month,Don't Know,Traditional,Mud brick,,Grass,,Smoothed mud,,1,Battery/dry cell,,Puchased firewood,,,No,,,,,,200,No,,,,,,,,,,,,No,,,,No,,,,1,150,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
207062940277,1,20706294,Owned,100000,1000,Month,,,3,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Puchased firewood,,Puchased firewood,,,No,,,,,,560,No,,,,,,,,,,,,No,,,,No,,,,1,150,Borehole,,0,30,Minute,All year around,,Traditional latrine with roof,,Household members only,Burning,,No,,,
207062940299,1,20706294,Rented,,,,550,Month,Don't Know,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Battery/dry cell,,Puchased firewood,,,No,,,,,,550,No,,,,,,,,,,,,No,,,,No,,,,1,190,Borehole,,0,20,Minute,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
207062940341,1,20706294,"Free, authorised",,400,Month,,,6,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,10,Minute,Almost all,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Open well in yard/plot,,0,2,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),IN PLOT/FIELD,No,,,
207062940363,1,20706294,Rented,,,,500,Month,6,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,2,Battery/dry cell,,Puchased firewood,,,No,,,,,,300,No,,,,,,,,,,,,No,,,,No,,,,0,,Borehole,,0,10,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,No,,,
207062940384,1,20706294,Owned,60000,2000,Month,,,3,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Candles,,Puchased firewood,,,No,,,,,,300,No,,,,,,,,,,,,No,,,,No,,,,1,500,Borehole,,100,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,No,,,
207062940427,1,20706294,Owned,40000,1000,Month,,,4,Traditional,Mud brick,,Grass,,Smoothed mud,,2,Parrafin,,Collected firewood,,,,Unfarmed areas of community,,20,Minute,None,500,No,,,,,,,,,,,,No,,,,No,,,,0,,Open public well,,0,5,Minute,All year around,,Traditional latrine with roof,,Other households also,Other (specify),IN PLOT/FIELD,No,,,
207203680004,1,20720368,Owned,15000000,280000,Month,,,5,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,11,Parrafin,,Charcoal,,No,,,,,,,,Yes,Candles,,Charcoal,,Yes,Not applicable,No,Several times a week,2400,1,Month,,,,,No,,,,2,1200,Piped into dwelling,,1500,On Permises,,All year around,,Flush toilet,,Household members only,Rubbish bin,,Yes,Yes,Yes,"Yes, for all children under five"
207203680011,1,20720368,Rented,,,,700,Month,Don't Know,Semi-Permanent,Burnt bricks,,Grass,,Smoothed mud,,1,Battery/dry cell,,Charcoal,,No,,,,,,,,No,,,,,,,,,,,,Yes,No,,,No,,,,0,,Communal standpipe,,300,5,Minute,All year around,,Latrine without roof,,Other households also,Public rubbish heap,,Yes,Yes,No,
207203680017,1,20720368,Owned,10000000,30000,Month,,,22,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,7,Electricity,,Charcoal,,No,,,,,,,,Yes,Candles,,Charcoal,,Yes,Not applicable,No,Several times a week,3800,1,Month,,,,,No,,,,2,2500,Piped into yard/plot,,2000,On Permises,,All year around,,Flush toilet,,Household members only,Rubbish pit,,Yes,No,Yes,"Yes, for all children under five"
207203680031,1,20720368,Rented,,,,3000,Month,15,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,2,Candles,,Charcoal,,No,,,,,,,,No,,,,,,,,,,,,Yes,No,,,No,,,,3,4500,Piped into yard/plot,,1700,On Permises,,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,No,,,
207203680037,1,20720368,Owned,40000,10000,Month,,,20,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Parrafin,,Charcoal,,Yes,No,,,,,,500,No,,,,,,,,,,,,Yes,Yes,Connection/wiring fee unaffordable,,No,,,,2,1500,Piped into yard/plot,,750,On Permises,,All year around,,Traditional latrine with roof,,Household members only,Rubbish pit,,No,,,
207203680044,1,20720368,Rented,,,,1000,Month,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,4,Battery/dry cell,,Collected firewood,,,,Forest reserve,,2,Minute,None,200,No,,,,,,,,,,,,Yes,No,,,No,,,,1,800,Piped into yard/plot,,600,.5,Minute,All year around,,Traditional latrine with roof,,Other households also,Rubbish pit,,Yes,No,No,
207203680051,1,20720368,Rented,,,,3500,Month,Don't Know,Permanent,Burnt bricks,,Iron sheets,,Smooth cement,,2,Electricity,,Charcoal,,No,,,,,,,,Yes,Other (Specify),TORCH,Charcoal,,Yes,Not applicable,No,Several times a week,600,1,Month,,,,,No,,,,3,1500,Piped into yard/plot,,200,On Permises,,All year around,,Traditional latrine with roof,,Other households also,Public rubbish heap,,Yes,Yes,No,
