case_id,visit,ea_id,hh_g09,hh_g10a,hh_g10b,hh_g10c,hh_g11
302083960227,2,30208396,No,,,,
302083960295,2,30208396,No,,,,
302083960312,2,30208396,No,,,,
302083960346,2,30208396,No,,,,
302092870009,1,30209287,No,,,,
302092870015,1,30209287,No,,,,
302092870027,1,30209287,No,,,,
302092870040,1,30209287,No,,,,
302092870052,1,30209287,No,,,,
302092870076,1,30209287,No,,,,
302092870101,1,30209287,No,,,,
302092870113,1,30209287,No,,,,
302092870137,1,30209287,No,,,,
302092870150,1,30209287,No,,,,
302092870162,1,30209287,No,,,,
302092870174,1,30209287,No,,,,
302092870199,1,30209287,No,,,,
302092870211,1,30209287,No,,,,
302092870223,1,30209287,No,,,,
302092870248,1,30209287,No,,,,
302121670014,1,30212167,No,,,,
302121670052,1,30212167,No,,,,
302121670072,1,30212167,No,,,,
302121670091,1,30212167,No,,,,
302121670129,1,30212167,No,,,,
302121670148,1,30212167,No,,,,
302121670168,1,30212167,No,,,,
302121670187,1,30212167,No,,,,
302121670225,1,30212167,No,,,,
302121670244,1,30212167,No,,,,
302121670264,1,30212167,No,,,,
302121670283,1,30212167,No,,,,
302121670321,1,30212167,No,,,,
302121670340,1,30212167,No,,,,
302121670359,1,30212167,No,,,,
302121670398,1,30212167,Yes,A,Children 0-5 years,0,0
302121670398,1,30212167,Yes,B,Children 6-15 years,0,0
302121670398,1,30212167,Yes,C,Adults 16-65 years,4,8
302121670398,1,30212167,Yes,D,People over 66 years old,0,0
302123070024,1,30212307,No,,,,
302123070078,1,30212307,No,,,,
302123070080,1,30212307,No,,,,
302123070110,1,30212307,No,,,,
302123070121,1,30212307,No,,,,
302123070173,1,30212307,No,,,,
302123070288,1,30212307,No,,,,
302123070294,1,30212307,No,,,,
302123070300,1,30212307,Yes,A,Children 0-5 years,0,0
302123070300,1,30212307,Yes,B,Children 6-15 years,0,0
302123070300,1,30212307,Yes,C,Adults 16-65 years,4,8
302123070300,1,30212307,Yes,D,People over 66 years old,0,0
302123070319,1,30212307,No,,,,
302123070351,1,30212307,No,,,,
302123070357,1,30212307,No,,,,
302123070394,1,30212307,No,,,,
302123070422,1,30212307,No,,,,
302123070520,1,30212307,No,,,,
302123070526,1,30212307,Yes,A,Children 0-5 years,0,0
302123070526,1,30212307,Yes,B,Children 6-15 years,0,0
302123070526,1,30212307,Yes,C,Adults 16-65 years,1,1
302123070526,1,30212307,Yes,D,People over 66 years old,0,0
302124920003,2,30212492,No,,,,
302124920006,2,30212492,No,,,,
302124920012,2,30212492,Yes,A,Children 0-5 years,2,1
302124920012,2,30212492,Yes,B,Children 6-15 years,0,0
302124920012,2,30212492,Yes,C,Adults 16-65 years,0,0
302124920012,2,30212492,Yes,D,People over 66 years old,0,0
302124920016,2,30212492,Yes,A,Children 0-5 years,3,2
302124920016,2,30212492,Yes,B,Children 6-15 years,0,0
302124920016,2,30212492,Yes,C,Adults 16-65 years,0,0
302124920016,2,30212492,Yes,D,People over 66 years old,0,0
302124920019,2,30212492,No,,,,
302124920026,2,30212492,No,,,,
302124920029,2,30212492,No,,,,
302124920032,2,30212492,No,,,,
302124920039,2,30212492,Yes,A,Children 0-5 years,0,0
302124920039,2,30212492,Yes,B,Children 6-15 years,0,0
302124920039,2,30212492,Yes,C,Adults 16-65 years,1,0
302124920039,2,30212492,Yes,D,People over 66 years old,0,0
302124920042,2,30212492,No,,,,
302124920045,2,30212492,No,,,,
302124920052,2,30212492,No,,,,
302124920055,2,30212492,Yes,A,Children 0-5 years,0,0
302124920055,2,30212492,Yes,B,Children 6-15 years,0,0
302124920055,2,30212492,Yes,C,Adults 16-65 years,1,2
302124920055,2,30212492,Yes,D,People over 66 years old,0,0
302124920058,2,30212492,Yes,A,Children 0-5 years,0,0
302124920058,2,30212492,Yes,B,Children 6-15 years,0,0
302124920058,2,30212492,Yes,C,Adults 16-65 years,1,2
302124920058,2,30212492,Yes,D,People over 66 years old,0,0
302124920065,2,30212492,No,,,,
302124920068,2,30212492,No,,,,
302220770018,1,30222077,No,,,,
302220770043,1,30222077,No,,,,
302220770047,1,30222077,No,,,,
302220770068,1,30222077,No,,,,
302220770093,1,30222077,No,,,,
302220770118,1,30222077,No,,,,
302220770169,1,30222077,No,,,,
302220770194,1,30222077,No,,,,
302220770219,1,30222077,No,,,,
302220770244,1,30222077,Yes,A,Children 0-5 years,0,0
302220770244,1,30222077,Yes,B,Children 6-15 years,0,0
302220770244,1,30222077,Yes,C,Adults 16-65 years,1,1
302220770244,1,30222077,Yes,D,People over 66 years old,0,0
302220770294,1,30222077,No,,,,
302220770369,1,30222077,No,,,,
302220770420,1,30222077,No,,,,
302220770445,1,30222077,No,,,,
302220770470,1,30222077,No,,,,
302220770520,1,30222077,No,,,,
303015540015,1,30301554,No,,,,
303015540027,1,30301554,Yes,A,Children 0-5 years,0,0
303015540027,1,30301554,Yes,B,Children 6-15 years,2,2
303015540027,1,30301554,Yes,C,Adults 16-65 years,1,1
303015540027,1,30301554,Yes,D,People over 66 years old,0,0
303015540040,1,30301554,No,,,,
303015540053,1,30301554,Yes,A,Children 0-5 years,0,0
303015540053,1,30301554,Yes,B,Children 6-15 years,0,0
303015540053,1,30301554,Yes,C,Adults 16-65 years,1,1
303015540053,1,30301554,Yes,D,People over 66 years old,0,0
303015540079,1,30301554,Yes,A,Children 0-5 years,0,0
303015540079,1,30301554,Yes,B,Children 6-15 years,0,0
303015540079,1,30301554,Yes,C,Adults 16-65 years,1,1
303015540079,1,30301554,Yes,D,People over 66 years old,0,0
303015540092,1,30301554,No,,,,
303015540105,1,30301554,No,,,,
303015540117,1,30301554,No,,,,
303015540143,1,30301554,No,,,,
303015540156,1,30301554,Yes,A,Children 0-5 years,0,0
303015540156,1,30301554,Yes,B,Children 6-15 years,0,0
303015540156,1,30301554,Yes,C,Adults 16-65 years,1,2
303015540156,1,30301554,Yes,D,People over 66 years old,0,
303015540169,1,30301554,No,,,,
303015540182,1,30301554,No,,,,
303015540207,1,30301554,No,,,,
303015540220,1,30301554,No,,,,
303015540233,1,30301554,No,,,,
303015540259,1,30301554,No,,,,
303015760022,1,30301576,No,,,,
303015760033,1,30301576,Yes,A,Children 0-5 years,,
303015760033,1,30301576,Yes,B,Children 6-15 years,,
303015760033,1,30301576,Yes,C,Adults 16-65 years,1,1
303015760033,1,30301576,Yes,D,People over 66 years old,,
303015760044,1,30301576,No,,,,
303015760055,1,30301576,No,,,,
303015760078,1,30301576,No,,,,
303015760089,1,30301576,Yes,A,Children 0-5 years,0,0
303015760089,1,30301576,Yes,B,Children 6-15 years,0,0
303015760089,1,30301576,Yes,C,Adults 16-65 years,0,0
303015760089,1,30301576,Yes,D,People over 66 years old,7,21
303015760100,1,30301576,No,,,,
303015760112,1,30301576,No,,,,
303015760134,1,30301576,No,,,,
303015760145,1,30301576,No,,,,
303015760157,1,30301576,No,,,,
303015760168,1,30301576,No,,,,
303015760190,1,30301576,Yes,A,Children 0-5 years,0,0
303015760190,1,30301576,Yes,B,Children 6-15 years,0,0
303015760190,1,30301576,Yes,C,Adults 16-65 years,2,4
303015760190,1,30301576,Yes,D,People over 66 years old,0,0
303015760202,1,30301576,No,,,,
303015760213,1,30301576,No,,,,
303015760235,1,30301576,No,,,,
303015900002,1,30301590,No,,,,
303015900034,1,30301590,Yes,A,Children 0-5 years,0,0
303015900034,1,30301590,Yes,B,Children 6-15 years,0,0
303015900034,1,30301590,Yes,C,Adults 16-65 years,1,1
303015900034,1,30301590,Yes,D,People over 66 years old,0,0
303015900035,1,30301590,No,,,,
303015900050,1,30301590,No,,,,
303015900056,1,30301590,Yes,A,Children 0-5 years,0,0
303015900056,1,30301590,Yes,B,Children 6-15 years,0,0
303015900056,1,30301590,Yes,C,Adults 16-65 years,2,5
303015900056,1,30301590,Yes,D,People over 66 years old,0,0
303015900065,1,30301590,Yes,A,Children 0-5 years,1,1
303015900065,1,30301590,Yes,B,Children 6-15 years,0,0
303015900065,1,30301590,Yes,C,Adults 16-65 years,0,0
303015900065,1,30301590,Yes,D,People over 66 years old,0,0
303015900091,1,30301590,No,,,,
303015900132,1,30301590,Yes,A,Children 0-5 years,0,0
303015900132,1,30301590,Yes,B,Children 6-15 years,0,0
303015900132,1,30301590,Yes,C,Adults 16-65 years,1,1
303015900132,1,30301590,Yes,D,People over 66 years old,0,0
303015900165,1,30301590,Yes,A,Children 0-5 years,0,0
303015900165,1,30301590,Yes,B,Children 6-15 years,0,0
303015900165,1,30301590,Yes,C,Adults 16-65 years,7,2
303015900165,1,30301590,Yes,D,People over 66 years old,0,0
303015900176,1,30301590,Yes,A,Children 0-5 years,7,7
303015900176,1,30301590,Yes,B,Children 6-15 years,0,0
303015900176,1,30301590,Yes,C,Adults 16-65 years,0,0
303015900176,1,30301590,Yes,D,People over 66 years old,0,0
303015900178,1,30301590,No,,,,
303015900188,1,30301590,Yes,A,Children 0-5 years,3,3
303015900188,1,30301590,Yes,B,Children 6-15 years,,
303015900188,1,30301590,Yes,C,Adults 16-65 years,,
303015900188,1,30301590,Yes,D,People over 66 years old,,
303015900203,1,30301590,Yes,A,Children 0-5 years,0,0
303015900203,1,30301590,Yes,B,Children 6-15 years,0,0
303015900203,1,30301590,Yes,C,Adults 16-65 years,2,4
303015900203,1,30301590,Yes,D,People over 66 years old,0,0
303015900207,1,30301590,Yes,A,Children 0-5 years,0,0
303015900207,1,30301590,Yes,B,Children 6-15 years,0,0
303015900207,1,30301590,Yes,C,Adults 16-65 years,2,2
303015900207,1,30301590,Yes,D,People over 66 years old,0,0
303015900212,1,30301590,No,,,,
303015900217,1,30301590,No,,,,
303022830006,1,30302283,No,,,,
303022830014,1,30302283,No,,,,
303022830016,1,30302283,No,,,,
303022830024,1,30302283,No,,,,
303022830032,1,30302283,Yes,A,Children 0-5 years,2,2
303022830032,1,30302283,Yes,B,Children 6-15 years,3,2
303022830032,1,30302283,Yes,C,Adults 16-65 years,4,2
303022830032,1,30302283,Yes,D,People over 66 years old,0,0
303022830048,1,30302283,No,,,,
303022830056,1,30302283,No,,,,
303022830064,1,30302283,No,,,,
303022830072,1,30302283,No,,,,
303022830088,1,30302283,No,,,,
303022830096,1,30302283,No,,,,
303022830104,1,30302283,No,,,,
303022830128,1,30302283,No,,,,
303022830136,1,30302283,Yes,A,Children 0-5 years,2,2
303022830136,1,30302283,Yes,B,Children 6-15 years,,
303022830136,1,30302283,Yes,C,Adults 16-65 years,,
303022830136,1,30302283,Yes,D,People over 66 years old,,
303022830144,1,30302283,No,,,,
303022830160,1,30302283,No,,,,
303023570005,1,30302357,No,,,,
303023570017,1,30302357,Yes,A,Children 0-5 years,,
303023570017,1,30302357,Yes,B,Children 6-15 years,,
303023570017,1,30302357,Yes,C,Adults 16-65 years,1,1
303023570017,1,30302357,Yes,D,People over 66 years old,,
303023570023,1,30302357,No,,,,
303023570035,1,30302357,No,,,,
303023570046,1,30302357,No,,,,
303023570069,1,30302357,No,,,,
303023570081,1,30302357,No,,,,
303023570092,1,30302357,No,,,,
303023570127,1,30302357,Yes,A,Children 0-5 years,2,2
303023570127,1,30302357,Yes,B,Children 6-15 years,,
303023570127,1,30302357,Yes,C,Adults 16-65 years,,
303023570127,1,30302357,Yes,D,People over 66 years old,,
303023570138,1,30302357,No,,,,
303023570150,1,30302357,Yes,A,Children 0-5 years,7,7
303023570150,1,30302357,Yes,B,Children 6-15 years,0,0
303023570150,1,30302357,Yes,C,Adults 16-65 years,0,0
303023570150,1,30302357,Yes,D,People over 66 years old,0,0
303023570161,1,30302357,Yes,A,Children 0-5 years,2,2
303023570161,1,30302357,Yes,B,Children 6-15 years,0,
303023570161,1,30302357,Yes,C,Adults 16-65 years,0,
303023570161,1,30302357,Yes,D,People over 66 years old,0,
303023570184,1,30302357,No,,,,
303023570196,1,30302357,No,,,,
303023570207,1,30302357,No,,,,
303023570230,1,30302357,No,,,,
303026010023,1,30302601,Yes,A,Children 0-5 years,,
303026010023,1,30302601,Yes,B,Children 6-15 years,5,5
303026010023,1,30302601,Yes,C,Adults 16-65 years,3,3
303026010023,1,30302601,Yes,D,People over 66 years old,,
303026010024,1,30302601,Yes,A,Children 0-5 years,0,0
303026010024,1,30302601,Yes,B,Children 6-15 years,0,0
303026010024,1,30302601,Yes,C,Adults 16-65 years,3,3
303026010024,1,30302601,Yes,D,People over 66 years old,0,0
303026010044,1,30302601,Yes,A,Children 0-5 years,0,0
303026010044,1,30302601,Yes,B,Children 6-15 years,1,1
303026010044,1,30302601,Yes,C,Adults 16-65 years,0,0
303026010044,1,30302601,Yes,D,People over 66 years old,0,0
303026010063,1,30302601,No,,,,
303026010070,1,30302601,No,,,,
303026010120,1,30302601,No,,,,
303026010127,1,30302601,Yes,A,Children 0-5 years,1,1
303026010127,1,30302601,Yes,B,Children 6-15 years,0,0
303026010127,1,30302601,Yes,C,Adults 16-65 years,0,0
303026010127,1,30302601,Yes,D,People over 66 years old,0,0
303026010149,1,30302601,Yes,A,Children 0-5 years,3,3
303026010149,1,30302601,Yes,B,Children 6-15 years,4,4
303026010149,1,30302601,Yes,C,Adults 16-65 years,1,1
303026010149,1,30302601,Yes,D,People over 66 years old,0,
303026010171,1,30302601,No,,,,
303026010185,1,30302601,Yes,A,Children 0-5 years,0,0
303026010185,1,30302601,Yes,B,Children 6-15 years,0,0
303026010185,1,30302601,Yes,C,Adults 16-65 years,2,2
303026010185,1,30302601,Yes,D,People over 66 years old,0,0
303026010204,1,30302601,No,,,,
303026010214,1,30302601,No,,,,
303026010247,1,30302601,Yes,A,Children 0-5 years,0,0
303026010247,1,30302601,Yes,B,Children 6-15 years,0,0
303026010247,1,30302601,Yes,C,Adults 16-65 years,1,1
303026010247,1,30302601,Yes,D,People over 66 years old,0,0
303026010260,1,30302601,Yes,A,Children 0-5 years,0,0
303026010260,1,30302601,Yes,B,Children 6-15 years,0,0
303026010260,1,30302601,Yes,C,Adults 16-65 years,2,4
303026010260,1,30302601,Yes,D,People over 66 years old,0,0
303026010270,1,30302601,Yes,A,Children 0-5 years,0,0
303026010270,1,30302601,Yes,B,Children 6-15 years,0,0
303026010270,1,30302601,Yes,C,Adults 16-65 years,1,1
303026010270,1,30302601,Yes,D,People over 66 years old,0,0
303026010273,1,30302601,Yes,A,Children 0-5 years,,
303026010273,1,30302601,Yes,B,Children 6-15 years,,
303026010273,1,30302601,Yes,C,Adults 16-65 years,3,3
303026010273,1,30302601,Yes,D,People over 66 years old,,
303026870018,1,30302687,No,,,,
303026870035,1,30302687,No,,,,
303026870051,1,30302687,Yes,A,Children 0-5 years,0,0
303026870051,1,30302687,Yes,B,Children 6-15 years,0,0
303026870051,1,30302687,Yes,C,Adults 16-65 years,3,9
303026870051,1,30302687,Yes,D,People over 66 years old,0,0
303026870068,1,30302687,No,,,,
303026870101,1,30302687,No,,,,
303026870118,1,30302687,No,,,,
303026870134,1,30302687,No,,,,
303026870151,1,30302687,No,,,,
303026870184,1,30302687,No,,,,
303026870200,1,30302687,No,,,,
303026870217,1,30302687,Yes,A,Children 0-5 years,0,0
303026870217,1,30302687,Yes,B,Children 6-15 years,7,1
303026870217,1,30302687,Yes,C,Adults 16-65 years,0,0
303026870217,1,30302687,Yes,D,People over 66 years old,0,0
303026870233,1,30302687,No,,,,
303026870266,1,30302687,Yes,A,Children 0-5 years,0,0
303026870266,1,30302687,Yes,B,Children 6-15 years,1,1
303026870266,1,30302687,Yes,C,Adults 16-65 years,1,1
303026870266,1,30302687,Yes,D,People over 66 years old,0,0
303026870283,1,30302687,No,,,,
303026870299,1,30302687,No,,,,
303026870332,1,30302687,No,,,,
303026920008,1,30302692,No,,,,
303026920020,1,30302692,Yes,A,Children 0-5 years,,
303026920020,1,30302692,Yes,B,Children 6-15 years,3,3
303026920020,1,30302692,Yes,C,Adults 16-65 years,,
303026920020,1,30302692,Yes,D,People over 66 years old,,
303026920042,1,30302692,No,,,,
303026920053,1,30302692,No,,,,
303026920064,1,30302692,No,,,,
303026920076,1,30302692,No,,,,
303026920087,1,30302692,Yes,A,Children 0-5 years,2,2
303026920087,1,30302692,Yes,B,Children 6-15 years,7,7
303026920087,1,30302692,Yes,C,Adults 16-65 years,0,0
303026920087,1,30302692,Yes,D,People over 66 years old,0,0
303026920098,1,30302692,No,,,,
303026920109,1,30302692,Yes,A,Children 0-5 years,0,0
303026920109,1,30302692,Yes,B,Children 6-15 years,0,0
303026920109,1,30302692,Yes,C,Adults 16-65 years,0,0
303026920109,1,30302692,Yes,D,People over 66 years old,7,7
303026920132,1,30302692,No,,,,
303026920143,1,30302692,Yes,A,Children 0-5 years,0,0
303026920143,1,30302692,Yes,B,Children 6-15 years,7,21
303026920143,1,30302692,Yes,C,Adults 16-65 years,0,0
303026920143,1,30302692,Yes,D,People over 66 years old,0,0
303026920166,1,30302692,Yes,A,Children 0-5 years,0,0
303026920166,1,30302692,Yes,B,Children 6-15 years,0,0
303026920166,1,30302692,Yes,C,Adults 16-65 years,7,7
303026920166,1,30302692,Yes,D,People over 66 years old,0,0
303026920188,1,30302692,No,,,,
303026920199,1,30302692,No,,,,
303026920211,1,30302692,No,,,,
303026920233,1,30302692,No,,,,
303041390014,1,30304139,Yes,A,Children 0-5 years,0,0
303041390014,1,30304139,Yes,B,Children 6-15 years,0,0
303041390014,1,30304139,Yes,C,Adults 16-65 years,1,1
303041390014,1,30304139,Yes,D,People over 66 years old,0,0
303041390023,1,30304139,No,,,,
303041390032,1,30304139,No,,,,
303041390041,1,30304139,No,,,,
303041390060,1,30304139,No,,,,
303041390069,1,30304139,Yes,A,Children 0-5 years,0,0
303041390069,1,30304139,Yes,B,Children 6-15 years,0,0
303041390069,1,30304139,Yes,C,Adults 16-65 years,2,3
303041390069,1,30304139,Yes,D,People over 66 years old,0,0
303041390078,1,30304139,No,,,,
303041390087,1,30304139,No,,,,
303041390105,1,30304139,No,,,,
303041390114,1,30304139,Yes,A,Children 0-5 years,0,0
303041390114,1,30304139,Yes,B,Children 6-15 years,4,1
303041390114,1,30304139,Yes,C,Adults 16-65 years,4,1
303041390114,1,30304139,Yes,D,People over 66 years old,0,0
303041390123,1,30304139,No,,,,
303041390132,1,30304139,Yes,A,Children 0-5 years,0,0
303041390132,1,30304139,Yes,B,Children 6-15 years,0,0
303041390132,1,30304139,Yes,C,Adults 16-65 years,4,3
303041390132,1,30304139,Yes,D,People over 66 years old,0,0
303041390150,1,30304139,No,,,,
303041390160,1,30304139,No,,,,
303041390169,1,30304139,No,,,,
303041390187,1,30304139,No,,,,
303041430013,1,30304143,No,,,,
303041430020,1,30304143,No,,,,
303041430028,1,30304143,No,,,,
303041430035,1,30304143,No,,,,
303041430050,1,30304143,No,,,,
303041430058,1,30304143,Yes,A,Children 0-5 years,1,2
303041430058,1,30304143,Yes,B,Children 6-15 years,1,2
303041430058,1,30304143,Yes,C,Adults 16-65 years,,
303041430058,1,30304143,Yes,D,People over 66 years old,,
303041430066,1,30304143,Yes,A,Children 0-5 years,,
303041430066,1,30304143,Yes,B,Children 6-15 years,,
303041430066,1,30304143,Yes,C,Adults 16-65 years,2,2
303041430066,1,30304143,Yes,D,People over 66 years old,,
303041430073,1,30304143,No,,,,
303041430088,1,30304143,No,,,,
303041430096,1,30304143,No,,,,
303041430103,1,30304143,Yes,A,Children 0-5 years,3,3
303041430103,1,30304143,Yes,B,Children 6-15 years,1,1
303041430103,1,30304143,Yes,C,Adults 16-65 years,,
303041430103,1,30304143,Yes,D,People over 66 years old,,
303041430111,1,30304143,Yes,A,Children 0-5 years,0,0
303041430111,1,30304143,Yes,B,Children 6-15 years,0,0
303041430111,1,30304143,Yes,C,Adults 16-65 years,1,3
303041430111,1,30304143,Yes,D,People over 66 years old,0,0
303041430126,1,30304143,Yes,A,Children 0-5 years,0,0
303041430126,1,30304143,Yes,B,Children 6-15 years,0,0
303041430126,1,30304143,Yes,C,Adults 16-65 years,1,10
303041430126,1,30304143,Yes,D,People over 66 years old,0,0
303041430134,1,30304143,No,,,,
303041430141,1,30304143,Yes,A,Children 0-5 years,0,0
303041430141,1,30304143,Yes,B,Children 6-15 years,2,4
303041430141,1,30304143,Yes,C,Adults 16-65 years,3,6
303041430141,1,30304143,Yes,D,People over 66 years old,0,0
303041430156,1,30304143,No,,,,
303050820012,2,30305082,No,,,,
303050820019,2,30305082,No,,,,
303050820025,2,30305082,No,,,,
303050820031,2,30305082,No,,,,
303050820044,2,30305082,Yes,A,Children 0-5 years,0,
303050820044,2,30305082,Yes,B,Children 6-15 years,0,
303050820044,2,30305082,Yes,C,Adults 16-65 years,2,2
303050820044,2,30305082,Yes,D,People over 66 years old,0,
303050820051,2,30305082,No,,,,
303050820057,2,30305082,No,,,,
303050820064,2,30305082,Yes,A,Children 0-5 years,0,0
303050820064,2,30305082,Yes,B,Children 6-15 years,0,0
303050820064,2,30305082,Yes,C,Adults 16-65 years,1,1
303050820064,2,30305082,Yes,D,People over 66 years old,0,0
303050820077,2,30305082,No,,,,
303050820083,2,30305082,No,,,,
303050820090,2,30305082,Yes,A,Children 0-5 years,,
303050820090,2,30305082,Yes,B,Children 6-15 years,4,4
303050820090,2,30305082,Yes,C,Adults 16-65 years,2,2
303050820090,2,30305082,Yes,D,People over 66 years old,,
303050820096,2,30305082,Yes,A,Children 0-5 years,,
