case_id,visit,ea_id,ag_q0b,ag_q0b_os,ag_q01,ag_q02a,ag_q02b,ag_q02b_os,ag_q03,ag_q04,ag_q05a,ag_q05b,ag_q06a,ag_q06b,ag_q07a,ag_q07b,ag_q08,ag_q09,ag_q09_os,ag_q10,ag_q11,ag_q12a,ag_q12b,ag_q12b_os,ag_q13,ag_q14a,ag_q14b,ag_q15a,ag_q15b,ag_q16,ag_q17,ag_q17_os,ag_q18,ag_q19,ag_q20,ag_q21a,ag_q21b,ag_q21b_os,ag_q21c,ag_q22,ag_q23a,ag_q23b,ag_q24a,ag_q24b,ag_q25,ag_q26,ag_q26_os,ag_q27,ag_q28,ag_q29,ag_q30a,ag_q30b,ag_q30b_os,ag_q30c,ag_q31a,ag_q31b,ag_q31b_os,ag_q31c,ag_q32a,ag_q32b,ag_q32b_os,ag_q32c,ag_q33a,ag_q33b,ag_q33b_os,ag_q34a,ag_q34b,ag_q34b_os,ag_q34c,ag_q35a,ag_q35b,ag_q35b_os,ag_q35c,ag_q35d,ag_q36a,ag_q36a_os,ag_q36b,ag_q36b_os,ag_q37,ag_q38,ag_q38_os,ag_q39a,ag_q39b,ag_q39b_os,ag_q39c,ag_q40a,ag_q40a_os,ag_q40b,ag_q40b_os,ag_q41a,ag_q41a_os,ag_q41b,ag_q41b_os
301047080065,2,30104708,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301047080092,2,30104708,banana,,yes,2,BASKET (DENGU),,500,2,,,,,,,,,,,N02,6,BASKET (DENGU),,3000,1,,July,2009,1,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Wait for the arrival  of buyer,
301047080102,2,30104708,PAWPAW/PAPAYA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301047080102,2,30104708,MEXICAN APPLE [MASUKU],,yes,4,PAIL (LARGE),,1200,2,,,,,,,,,,,N04,5,PAIL (SMALL),,1200,1,2,February,2010,2,Own Bicycle or Oxcart,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301047080119,2,30104708,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301047080133,2,30104708,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301047080133,2,30104708,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301047080147,2,30104708,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301047080174,2,30104708,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301047080188,2,30104708,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301047080229,2,30104708,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301047080257,2,30104708,PAWPAW/PAPAYA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (SMALL),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301047080257,2,30104708,banana,,yes,22,50 KG BAG,,7000,2,,,,,,,,,,,N03,22,50 KG BAG,,7000,1,2,July,2009,10,Own Bicycle or Oxcart,,0,no,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301047080284,2,30104708,MEXICAN APPLE [MASUKU],,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301040220006,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220012,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220019,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220025,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220032,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220045,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220057,1,30104022,MEXICAN APPLE [MASUKU],,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301040220064,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220077,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220083,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220090,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220109,1,30104022,banana,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301040220109,1,30104022,MEXICAN APPLE [MASUKU],,yes,1,PAIL (LARGE),,400,1,N02,,1,2,11,2009,1,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,PAIL (LARGE),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301040220115,1,30104022,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040220122,1,30104022,MEXICAN APPLE [MASUKU],,yes,10,PAIL (SMALL),,700,1,N03,,1,,12,2009,1,5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301040220135,1,30104022,MEXICAN APPLE [MASUKU],,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301040400026,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400072,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400142,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400165,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400188,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400211,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400258,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400327,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400397,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301040400420,1,30104040,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480005,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480020,2,30105448,PAWPAW/PAPAYA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,10,piece,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301054480037,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480065,2,30105448,banana,,yes,3,bunch,,480,2,,,,,,,,,,,N04,3,bunch,,480,2,,July,2009,3,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301054480087,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480103,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480136,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480152,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480168,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480201,2,30105448,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301054480217,2,30105448,orange,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301054480217,2,30105448,PAWPAW/PAPAYA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,piece,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301054480217,2,30105448,banana,,yes,32,bunch,,3000,2,,,,,,,,,,,N02,32,bunch,,3000,1,2,April,2010,1,On Foot,,0,no,,,,,,,,,,,,,,,,,,,,,2,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301054480234,2,30105448,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301054480234,2,30105448,MEXICAN APPLE [MASUKU],,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,Does not usually store,
301054480266,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480283,2,30105448,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,BASKET (DENGU),,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301054480299,2,30105448,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301054480332,2,30105448,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,NO. 10 PLATE,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301054480332,2,30105448,banana,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,bunch,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301053250034,2,30105325,mango,,yes,5,50 KG BAG,,1000,2,,,,,,,,,,,N03,5,50 KG BAG,,1000,4,5,January,2010,20,Buyer picked up the crop,,0,no,,,,,,,,,,,,,,,,,,,,,5,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250034,2,30105325,PAWPAW/PAPAYA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250034,2,30105325,avocado,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250034,2,30105325,guava,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250034,2,30105325,MEXICAN APPLE [MASUKU],,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250034,2,30105325,OTHER (SPECIFY),,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,To sell at a higher price,
301053250101,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250109,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301053250111,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250124,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250136,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250141,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250145,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301053250181,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,5,50 KG BAG,,,,Theft,,,,no,,,,,,,,,,,Does not usually store,,,
301053250201,2,30105325,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301053250223,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50 KG BAG,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301053250223,2,30105325,[CUSTADE APPLE] POZA,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301053250223,2,30105325,MEXICAN APPLE [MASUKU],,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301053250227,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BASKET (DENGU),,,3,BASKET (DENGU),,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301053250271,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301053250273,2,30105325,mango,,no,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,BASKET (DENGU),,,15,BASKET (DENGU),,,0,,,0,,,,10,BASKET (DENGU),,,,Insects,,Rotting,,no,,,,,,,,,,,Food for household,,,
301063310023,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310058,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310075,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310109,1,30106331,coffee,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301063310109,1,30106331,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301063310109,1,30106331,MEXICAN APPLE [MASUKU],,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301063310127,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310144,1,30106331,cassava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301063310161,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310196,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310213,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310230,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310248,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310282,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310300,1,30106331,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301063310317,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301063310351,1,30106331,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050002,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050040,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050053,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301060050065,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301060050078,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050091,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050103,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050116,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050154,1,30106005,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301060050167,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301060050179,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301060050192,1,30106005,orange,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301060050192,1,30106005,guava,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
301060050205,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301060050205,1,30106005,PAWPAW/PAPAYA,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Does not usually store,,,
301060050217,1,30106005,mango,,no,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,0,,,,0,,,,,,,,,no,,,,,,,,,,,Food for household,,,
