ea_id,com_ci0b,com_ci0b_os,com_ci01,com_ci02,com_ci03,com_ci04,com_ci05,com_ci06,com_ci07a,com_ci07a_os,com_ci07b,com_ci07b_os,com_ci07c,com_ci07c_os,com_ci08a,com_ci08a_os,com_ci08b,com_ci08b_os,com_ci08c,com_ci08c_os,com_ci09a,com_ci09a_os,com_ci09b,com_ci09b_os,com_ci09c,com_ci09c_os,com_ci10,com_ci11,com_ci12,com_ci12_os,com_ci13,com_ci14
30109724,,,yes,yes,yes,no,yes,no,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Fully Effective,no,,,no,
30109724,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30109724,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30109724,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30120262,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120262,,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
30120262,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30120262,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
30120262,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201076,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201076,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201076,Water Body:,RIVER,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30201076,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201076,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201146,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201146,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201146,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201146,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201146,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201498,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201498,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201498,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201498,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201498,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201587,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201587,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201587,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30201587,Unallocated Arable Land,,yes,yes,no,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30201587,Pasture,,yes,yes,no,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30202252,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202252,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202252,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202252,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202252,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202403,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202403,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202403,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30202403,Water Body:,WATER BODY,yes,no,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30202403,Forest,,yes,no,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,yes,Convert into forest reserve,,no,
30203044,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203044,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Confiscation of tools/products,,,,,,Not Effective,no,,,no,
30203044,,,yes,yes,no,no,no,no,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,Use threat of fine,,,,Fully Effective,no,,,no,
30203044,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Confiscation of tools/products,,,,,,Not Effective,no,,,no,
30203044,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203122,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203122,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203122,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203122,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203122,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203142,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203142,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203142,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203142,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203142,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203256,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203256,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30203256,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203256,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203256,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203767,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203767,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203767,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203767,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30203767,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30204126,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30204126,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30204126,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30204126,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30204126,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205702,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205702,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205702,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205702,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30205702,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206341,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206341,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206341,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206341,Unallocated Arable Land,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30206341,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206572,Pasture,,yes,yes,no,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30206572,Unallocated Arable Land,,yes,yes,no,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30206572,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30206572,,,yes,yes,no,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30206572,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207060,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207060,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207060,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207060,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207060,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207188,,,yes,yes,yes,no,yes,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,Confiscation of tools/products,,,,Fully Effective,no,,,no,
30207188,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207188,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
30207188,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
30207188,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207491,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207491,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207491,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207491,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30207491,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30208396,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30208396,Pasture,,yes,yes,yes,no,no,yes,OTHER (SPECIFY),NOTHING,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
30208396,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30208396,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30208396,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30209287,Forest,,yes,no,yes,no,yes,no,,,,,,,No restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30209287,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30209287,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30209287,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30209287,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212167,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212167,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212167,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212167,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212167,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212307,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212307,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212307,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212307,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Somewhat Effective,no,,,no,
30212307,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212492,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212492,,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30212492,Forest,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30212492,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30212492,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222077,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222077,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222077,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222077,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30222077,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301554,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301554,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301554,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301554,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301554,Forest,,yes,yes,yes,no,no,yes,USE GUARDS,,USE THE THREAT OF FINE,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30301576,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301576,Forest,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30301576,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301576,Water Body:,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30301576,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301590,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301590,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301590,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301590,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30301590,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302283,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302283,Pasture,,yes,yes,yes,no,no,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30302283,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302283,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302283,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302357,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302357,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302357,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302357,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302357,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302601,Unallocated Arable Land,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
30302601,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302601,,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
30302601,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302601,,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Not Effective,no,,,no,
30302687,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302687,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302687,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302687,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302687,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302692,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302692,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302692,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302692,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302692,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304139,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304139,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304139,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304139,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304139,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304143,Forest,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30304143,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304143,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30304143,,,yes,yes,yes,no,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30304143,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305082,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305082,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305082,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305082,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305082,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305258,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305258,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305258,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305258,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305258,Forest,,yes,yes,no,yes,no,yes,USE THE THREAT OF FINE,,,,,,Rotation among groups of families,,,,,,Confiscation of tools/products,,,,,,Somewhat Effective,no,,,no,
30305277,Water Body:,HEALTH PEOPLE,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30305277,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305277,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305277,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305277,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305506,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305506,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305506,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305506,Pasture,,yes,yes,yes,no,yes,no,,,,,,,No restrictions,,,,,,Do nothing,,,,,,Not Effective,no,,,no,
30305506,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305561,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305561,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305561,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305561,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305561,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305580,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305580,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305580,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305580,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30305580,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306024,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306024,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306024,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306024,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306024,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306056,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306056,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306056,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306056,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306056,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306087,,,yes,yes,yes,no,no,no,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,,,,,Somewhat Effective,no,,,no,
30306087,Forest,,yes,no,yes,no,no,no,,,,,,,Limitations of number of users at a given time,,,,,,Confiscation of tools/products,,,,,,Not Effective,no,,,no,
30306087,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306087,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306087,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306460,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306460,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306460,Forest,,yes,yes,no,no,no,yes,USE THE THREAT OF FINE,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30306460,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306460,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306555,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306555,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306555,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306555,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306555,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306594,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306594,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306594,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306594,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30306594,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307577,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307577,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307577,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307577,Water Body:,,yes,no,yes,yes,no,yes,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,,,,,Fully Effective,no,,,no,no
30307577,Forest,,yes,no,yes,yes,no,yes,,,,,,,Time restrictions,,,,,,Confiscation of tools/products,,,,,,Fully Effective,no,,,no,no
30307678,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307678,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307678,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307678,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30307678,Forest,,yes,no,yes,no,yes,yes,USE GUARDS,,USE THE THREAT OF FINE,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Somewhat Effective,no,,,no,
30401015,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401015,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401015,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401015,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401015,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401062,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401062,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401062,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401062,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401062,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401178,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401178,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401178,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401178,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401178,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401397,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401397,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401397,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401397,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30401397,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402291,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402291,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402291,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402291,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402291,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402402,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402402,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402402,Forest,,yes,no,yes,no,no,no,,,,,,,Time restrictions,,,,,,Use threat of fine,,,,,,Fully Effective,no,,,no,
30402402,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402402,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402515,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402515,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402515,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402515,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402515,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402570,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402570,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402570,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402570,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402570,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402669,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402669,Unallocated Arable Land,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402669,Water Body:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402669,Other:,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30402669,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403185,Forest,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30403185,Pasture,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
