ea_id,com_cc01,com_cc02,com_cc03,com_cc04a,com_cc04b,com_cc04c,com_cc04d,com_cc04e,com_cc04f,com_cc05a,com_cc05b,com_cc05c,com_cc05d,com_cc05e,com_cc05f,com_cc06,com_cc07a,com_cc07a_os,com_cc07b,com_cc07c,com_cc07c_os,com_cc07d,com_cc07e,com_cc07e_os,com_cc07f,com_cc08,com_cc09,com_cc09_os,com_cc10,com_cc11,com_cc12,com_cc13,com_cc14,com_cc15
30307678,MORE MOVED IN,3608,451,islam,266,christian,185,,,yao,400,chewa,51,,,mother,Matrilineal and matrilocal (chikamwini),,351,Matrilineal and patrilocal (chitengwa),,100,,,,8,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
30401015,ABOUT THE SAME OF BOTH,1688,667,christian,560,islam,103,traditional,4,chewa,665,yao,2,,,mother,Matrilineal and matrilocal (chikamwini),,667,,,,,,,7,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30401062,MORE MOVED IN,3425,1345,christian,1337,islam,8,,,chewa,1345,,,,,mother,Matrilineal and matrilocal (chikamwini),,1345,,,,,,,2,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30401178,MORE MOVED IN,2686,846,christian,749,islam,97,,,chewa,749,yao,97,,,father,Matrilineal and matrilocal (chikamwini),,846,,,,,,,16,farming,,flat,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
30401397,MORE MOVED OUT,1405,261,christian,194,islam,67,,,nyanja,194,yao,67,,,mother,Matrilineal and matrilocal (chikamwini),,261,,,,,,,0,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30402291,NEITHER ARRIVALS NOR DEPARTURES,2790,309,christian,289,islam,20,,,chewa,309,,,,,mother,Matrilineal and matrilocal (chikamwini),,309,,,,,,,0,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
30402402,MORE MOVED IN,2394,476,christian,393,christian,83,,,chewa,393,yao,83,,,mother,Matrilineal and matrilocal (chikamwini),,476,,,,,,,0,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,3/4,yes
30402515,ABOUT THE SAME OF BOTH,1242,177,christian,174,islam,3,,,chewa,177,,,,,mother,Matrilineal and matrilocal (chikamwini),,177,,,,,,,0,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30402570,MORE MOVED IN,1425,568,christian,518,islam,50,,,chewa,518,yao,50,,,mother,Matrilineal and matrilocal (chikamwini),,568,,,,,,,0,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30402669,ABOUT THE SAME OF BOTH,3910,805,christian,717,islam,88,,,chewa,717,yao,88,,,mother,Matrilineal and matrilocal (chikamwini),,805,,,,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30403185,MORE MOVED IN,4596,858,christian,735,islam,123,,,chewa,858,,,,,mother,Matrilineal and matrilocal (chikamwini),,858,,,,,,,11,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30403225,MORE MOVED IN,18000,777,christian,750,islam,27,,,chewa,707,yao,70,,,mother,Patrilineal and neolocal,,777,,,,,,,5,farming,,BOTH FLAT AND HILLY,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
30403261,NEITHER ARRIVALS NOR DEPARTURES,2424,404,christian,334,islam,70,,,chewa,334,yao,70,,,mother,Matrilineal and matrilocal (chikamwini),,404,,,,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30403444,MORE MOVED OUT,2923,1003,christian,945,islam,58,,,chewa,1003,,,,,mother,Matrilineal and matrilocal (chikamwini),,1003,,,,,,,3,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
30403558,NEITHER ARRIVALS NOR DEPARTURES,1611,493,christian,483,islam,10,,,chewa,483,yao,10,,,mother,Matrilineal and matrilocal (chikamwini),,493,,,,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,3/4,no
30403699,NEITHER ARRIVALS NOR DEPARTURES,3974,626,christian,614,islam,12,,,chewa,626,,,,,mother,Matrilineal and matrilocal (chikamwini),,626,,,,,,,1,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30403766,MORE MOVED OUT,2010,467,christian,456,islam,11,,,chewa,456,yao,11,,,mother,Matrilineal and matrilocal (chikamwini),,467,,,,,,,9,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30404093,NEITHER ARRIVALS NOR DEPARTURES,2677,507,christian,445,islam,62,,,nyanja,445,yao,62,,,mother,Matrilineal and matrilocal (chikamwini),,507,,,,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30404458,MORE MOVED OUT,4341,750,christian,740,islam,10,,,chewa,740,yao,10,,,mother,Matrilineal and matrilocal (chikamwini),,750,,,,,,,4,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30404493,NEITHER ARRIVALS NOR DEPARTURES,1440,416,christian,289,islam,127,,,chewa,289,yao,127,,,mother,Matrilineal and matrilocal (chikamwini),,416,,,,,,,3,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30405588,ABOUT THE SAME OF BOTH,4170,551,christian,550,islam,1,,,chewa,550,yao,1,,,mother,Matrilineal and matrilocal (chikamwini),,551,,,,,,,0,farming,,STEEPLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30406125,NEITHER ARRIVALS NOR DEPARTURES,1258,347,christian,324,islam,23,,,nyanja,324,yao,23,,,mother,Matrilineal and matrilocal (chikamwini),,347,,,,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30406378,MORE MOVED IN,2806,1190,christian,1138,islam,52,,,nyanja,1138,yao,52,,,mother,Matrilineal and matrilocal (chikamwini),,1190,,,,,,,10,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30406710,MORE MOVED IN,1043,271,christian,264,islam,7,,,chewa,271,,,,,mother,Matrilineal and matrilocal (chikamwini),,271,,,,,,,5,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,1/4,3/4,yes
30420223,MORE MOVED IN,2294,786,christian,726,islam,60,,,chewa,726,yao,60,,,mother,Matrilineal and matrilocal (chikamwini),,786,,,,,,,5,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30501008,MORE MOVED IN,6359,2190,christian,2140,islam,50,,,chewa,2140,yao,50,,,mother,Matrilineal and matrilocal (chikamwini),,2190,,,,,,,8,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30501020,ABOUT THE SAME OF BOTH,12026,5009,christian,4986,islam,23,,,chewa,5009,,,,,mother,Matrilineal and matrilocal (chikamwini),,5009,,,,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,yes
30501359,MORE MOVED IN,2172,305,christian,279,islam,19,traditional,7,chewa,286,yao,19,,,mother,Matrilineal and matrilocal (chikamwini),,305,,,,,,,1,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,1/4,3/4,yes
30501383,MORE MOVED IN,4462,1601,christian,1493,islam,108,,,chewa,1569,yao,32,,,mother,Matrilineal and matrilocal (chikamwini),,1601,,,,,,,10,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/4,yes
30501566,MORE MOVED IN,23217,6020,christian,5613,islam,407,,,chewa,5613,yao,407,,,mother,Matrilineal and matrilocal (chikamwini),,6020,,,,,,,11,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30502418,NEITHER ARRIVALS NOR DEPARTURES,4194,1367,christian,1298,islam,69,,,chewa,1298,yao,69,,,mother,Matrilineal and matrilocal (chikamwini),,1367,,,,,,,13,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
30502456,MORE MOVED IN,6167,566,christian,464,islam,102,,,chewa,566,,,,,father,Matrilineal and matrilocal (chikamwini),,566,,,,,,,4,farming,,STEEPLY SLOPING,1/4,ALMOST ALL,ALMOST ALL,3/4,yes
30503214,MORE MOVED OUT,1065,418,christian,390,islam,28,,,chewa,390,yao,28,,,mother,Matrilineal and matrilocal (chikamwini),,418,,,,,,,3,farming,,flat,1/4,ALMOST NONE,ALMOST NONE,3/4,yes
30503292,MORE MOVED IN,15955,7811,christian,7200,traditional,111,islam,500,chewa,7811,,,,,mother,Matrilineal and matrilocal (chikamwini),,7811,,,,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,no
30503685,MORE MOVED IN,2870,738,christian,731,islam,7,,,chewa,734,yao,4,,,mother,Matrilineal and matrilocal (chikamwini),,738,,,,,,,0,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
30504251,MORE MOVED IN,1603,231,christian,230,islam,1,,,chewa,228,yao,3,,,mother,Matrilineal and matrilocal (chikamwini),,231,,,,,,,0,farming,,flat,ALMOST NONE,ALMOST NONE,1/2,ALMOST ALL,yes
30504518,MORE MOVED IN,5625,1276,christian,1275,islam,1,,,nyanja,1275,yao,1,,,mother,Matrilineal and matrilocal (chikamwini),,1276,,,,,,,15,farming,,MODERATELY SLOPING,1/4,ALMOST NONE,1/2,ALMOST ALL,no
30505180,NEITHER ARRIVALS NOR DEPARTURES,1753,551,christian,547,islam,4,,,nyanja,547,yao,4,,,mother,Matrilineal and matrilocal (chikamwini),,551,,,,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,1/4,ALMOST ALL,yes
30506017,MORE MOVED IN,3440,860,christian,849,islam,11,,,chewa,849,yao,11,,,mother,Matrilineal and matrilocal (chikamwini),,860,,,,,,,1,farming,,SLIGHTLY SLOPING,1/2,ALMOST NONE,3/4,3/4,yes
30506031,ABOUT THE SAME OF BOTH,8732,2133,christian,2125,islam,8,,,chewa,2113,yao,20,,,father,Matrilineal and matrilocal (chikamwini),,2133,,,,,,,0,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30506105,MORE MOVED IN,44885,8975,christian,8920,islam,50,traditional,5,chewa,8925,yao,50,,,mother,Matrilineal and matrilocal (chikamwini),,8975,,,,,,,6,PLANNED HOUSING,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30506326,NEITHER ARRIVALS NOR DEPARTURES,5707,1078,christian,1078,,,,,chewa,1078,,,,,mother,Matrilineal and matrilocal (chikamwini),,1078,,,,,,,11,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,3/4,ALMOST ALL,no
30506457,MORE MOVED IN,7232,1619,christian,1537,islam,6,traditional,76,chewa,1619,,,,,mother,Matrilineal and matrilocal (chikamwini),,1619,,,,,,,3,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30506748,NEITHER ARRIVALS NOR DEPARTURES,4934,354,christian,348,islam,6,,,chewa,354,,,,,mother,Matrilineal and matrilocal (chikamwini),,354,,,,,,,2,farming,,SLIGHTLY SLOPING,ALMOST NONE,3/4,ALMOST NONE,3/4,yes
30507667,MORE MOVED OUT,6454,1070,christian,1047,islam,23,,,chewa,1047,yao,23,,,mother,Matrilineal and matrilocal (chikamwini),,1070,,,,,,,4,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,3/4,yes
30508364,NEITHER ARRIVALS NOR DEPARTURES,2430,524,christian,454,islam,70,,,chewa,454,yao,70,,,father,Matrilineal and matrilocal (chikamwini),,524,,,,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30508435,NEITHER ARRIVALS NOR DEPARTURES,896,250,christian,249,islam,1,,,chewa,230,lomwe,20,,,mother,Matrilineal and matrilocal (chikamwini),,200,Matrilineal and patrilocal (chitengwa),,50,,,,34,farming,,MODERATELY SLOPING,3/4,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30508473,MORE MOVED IN,3267,908,christian,906,islam,2,,,chewa,908,,,,,mother,Matrilineal and matrilocal (chikamwini),,908,,,,,,,8,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,ALMOST NONE,3/4,no
30508629,MORE MOVED IN,9703,1905,christian,1616,islam,289,,,chewa,1616,yao,289,,,mother,Matrilineal and matrilocal (chikamwini),,1905,,,,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30601052,MORE MOVED IN,2162,987,christian,985,islam,2,,,chewa,987,,,,,mother,Matrilineal and matrilocal (chikamwini),,987,,,,,,,5,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
30601144,MORE MOVED OUT,1760,608,traditional,608,,,,,chewa,608,,,,,mother,Matrilineal and matrilocal (chikamwini),,608,,,,,,,33,farming,,SLIGHTLY SLOPING,1/4,ALMOST NONE,1/4,ALMOST NONE,no
30601190,ABOUT THE SAME OF BOTH,4000,410,christian,410,,,,,nyanja,410,,,,,mother,Matrilineal and matrilocal (chikamwini),,410,,,,,,,2,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2,yes
30601191,MORE MOVED OUT,1433,406,christian,406,,,,,chewa,406,,,,,mother,Matrilineal and matrilocal (chikamwini),,406,,,,,,,7,farming,,MODERATELY SLOPING,1/4,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30601428,MORE MOVED IN,1321,684,christian,684,,,,,chewa,684,,,,,mother,Matrilineal and matrilocal (chikamwini),,684,,,,,,,7,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
30601526,ABOUT THE SAME OF BOTH,795,325,christian,254,islam,71,,,chewa,325,,,,,mother,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),,25,,,,3,farming,,MODERATELY SLOPING,1/4,ALMOST NONE,1/4,ALMOST ALL,yes
30601608,MORE MOVED IN,1298,649,christian,649,,,,,chewa,649,,,,,mother,Matrilineal and matrilocal (chikamwini),,649,,,,,,,6,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
30601639,ABOUT THE SAME OF BOTH,2298,765,christian,550,traditional,215,,,chewa,765,,,,,mother,Matrilineal and matrilocal (chikamwini),,700,Matrilineal and patrilocal (chitengwa),,5,,,,20,farming,,SLIGHTLY SLOPING,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30601746,ABOUT THE SAME OF BOTH,863,421,christian,421,,,,,ngoni,421,,,,,mother,Matrilineal and matrilocal (chikamwini),,421,,,,,,,0,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST ALL,ALMOST NONE,ALMOST ALL,yes
30602059,ABOUT THE SAME OF BOTH,673,188,christian,188,,,,,chewa,188,,,,,mother,Matrilineal and matrilocal (chikamwini),,188,,,,,,,10,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30602217,ABOUT THE SAME OF BOTH,6078,965,traditional,965,,,,,chewa,965,,,,,mother,Matrilineal and matrilocal (chikamwini),,869,Matrilineal and patrilocal (chitengwa),,96,,,,28,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2,yes
30602220,MORE MOVED IN,1230,277,christian,277,,,,,chewa,277,,,,,mother,Matrilineal and matrilocal (chikamwini),,277,,,,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30602235,ABOUT THE SAME OF BOTH,1065,561,christian,561,,,,,chewa,561,,,,,mother,Matrilineal and matrilocal (chikamwini),,361,Matrilineal and patrilocal (chitengwa),,200,,,,10,farming,,SLIGHTLY SLOPING,1/4,ALMOST NONE,1/4,3/4,yes
30602408,MORE MOVED IN,1080,835,christian,835,,,,,chewa,835,,,,,mother,Matrilineal and matrilocal (chikamwini),,835,,,,,,,35,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30602443,MORE MOVED IN,1883,509,christian,509,,,,,chewa,509,,,,,mother,Matrilineal and matrilocal (chikamwini),,509,,,,,,,15,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30602445,MORE MOVED IN,1622,612,christian,611,islam,1,,,chewa,612,,,,,mother,Matrilineal and matrilocal (chikamwini),,612,,,,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30602472,MORE MOVED IN,1936,834,christian,830,islam,4,,,chewa,834,,,,,mother,Matrilineal and matrilocal (chikamwini),,834,,,,,,,4,farming,,flat,ALMOST NONE,1/2,ALMOST NONE,1/4,yes
30602512,MORE MOVED IN,2887,444,christian,439,islam,5,,,chewa,444,,,,,mother,Matrilineal and neolocal,,444,,,,,,,8,farming,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
30602713,MORE MOVED IN,932,489,christian,489,,,,,chewa,489,,,,,mother,Matrilineal and matrilocal (chikamwini),,489,,,,,,,10,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,no
30602734,ABOUT THE SAME OF BOTH,1600,375,christian,375,,,,,chewa,375,,,,,mother,Matrilineal and matrilocal (chikamwini),,325,Matrilineal and patrilocal (chitengwa),,50,,,,16,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,1/4,3/4,yes
30620179,ABOUT THE SAME OF BOTH,1338,304,christian,200,islam,104,,,nyanja,304,,,,,both,Matrilineal and matrilocal (chikamwini),,304,,,,,,,0,SQUATTER  SETTLEMENT,,SLIGHTLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30620196,ABOUT THE SAME OF BOTH,976,385,christian,280,islam,105,,,chewa,250,ngoni,135,,,both,Other ( Specify),MOST ARE TENANTS,385,,,,,,,1,SQUATTER  SETTLEMENT,,MODERATELY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
30620323,MORE MOVED IN,2371,913,christian,913,,,,,chewa,913,,,,,mother,Matrilineal and matrilocal (chikamwini),,913,,,,,,,37,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,1/2,yes
30620644,MORE MOVED IN,1024,721,christian,715,islam,6,,,chewa,721,,,,,mother,Matrilineal and matrilocal (chikamwini),,721,,,,,,,6,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST NONE,yes
30701411,NEITHER ARRIVALS NOR DEPARTURES,2006,350,christian,334,OTHER RELIGION,10,islam,6,chewa,316,other,32,sena,2,father,Matrilineal and matrilocal (chikamwini),,304,Matrilineal and patrilocal (chitengwa),,46,,,,1,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30702134,MORE MOVED IN,1000,160,christian,130,OTHER RELIGION,25,islam,5,chewa,125,lomwe,30,other,5,mother,Matrilineal and matrilocal (chikamwini),,130,Matrilineal and patrilocal (chitengwa),,30,,,,3,farming,,STEEPLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30703381,NEITHER ARRIVALS NOR DEPARTURES,887,219,christian,170,none,29,islam,20,chewa,211,lomwe,8,,,mother,Matrilineal and matrilocal (chikamwini),,211,Matrilineal and patrilocal (chitengwa),,8,,,,2,farming,,STEEPLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30704158,NEITHER ARRIVALS NOR DEPARTURES,1500,230,christian,207,OTHER RELIGION,18,islam,5,chewa,209,lomwe,18,other,3,mother,Matrilineal and matrilocal (chikamwini),,212,Matrilineal and patrilocal (chitengwa),,18,,,,1,farming,,STEEPLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30704313,NEITHER ARRIVALS NOR DEPARTURES,1053,287,christian,274,none,11,islam,2,chewa,283,lomwe,4,,,mother,Matrilineal and matrilocal (chikamwini),,280,Matrilineal and patrilocal (chitengwa),,7,,,,1,farming,,MODERATELY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30705248,ABOUT THE SAME OF BOTH,900,120,christian,95,OTHER RELIGION,16,none,9,chewa,116,lomwe,3,sena,1,mother,Matrilineal and matrilocal (chikamwini),,85,Matrilineal and patrilocal (chitengwa),,15,,,,5,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,ALMOST NONE,3/4,no
30705391,ABOUT THE SAME OF BOTH,1439,328,christian,308,none,13,islam,7,chewa,320,yao,7,tumbuka,1,mother,Matrilineal and matrilocal (chikamwini),,300,Matrilineal and patrilocal (chitengwa),,28,,,,2,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST ALL,ALMOST NONE,ALMOST ALL,no
30706619,MORE MOVED IN,4133,1276,christian,1200,OTHER RELIGION,49,islam,27,chewa,1255,other,12,lomwe,9,mother,Matrilineal and matrilocal (chikamwini),,1217,Matrilineal and patrilocal (chitengwa),,59,,,,2,farming,,MODERATELY SLOPING,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL,no
30706743,MORE MOVED OUT,16400,282,christian,221,OTHER RELIGION,49,islam,12,chewa,279,lomwe,3,,,mother,Matrilineal and matrilocal (chikamwini),,270,Matrilineal and patrilocal (chitengwa),,12,,,,4,farming,,STEEPLY SLOPING,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL,no
30707534,NEITHER ARRIVALS NOR DEPARTURES,2300,250,christian,200,none,27,OTHER RELIGION,23,chewa,246,lomwe,3,tumbuka,1,mother,Matrilineal and matrilocal (chikamwini),,242,Matrilineal and patrilocal (chitengwa),,8,,,,2,farming,,STEEPLY SLOPING,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL,no
30707722,MORE MOVED OUT,1500,280,christian,261,none,12,islam,7,chewa,273,lomwe,4,other,3,mother,Matrilineal and matrilocal (chikamwini),,266,Matrilineal and patrilocal (chitengwa),,14,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/2,ALMOST NONE,3/4,no
30708338,NEITHER ARRIVALS NOR DEPARTURES,3500,418,christian,397,islam,11,none,10,chewa,380,lomwe,23,other,15,mother,Matrilineal and matrilocal (chikamwini),,400,Matrilineal and patrilocal (chitengwa),,18,,,,3,farming,,STEEPLY SLOPING,ALMOST NONE,1/2,ALMOST NONE,ALMOST ALL,no
30708665,MORE MOVED OUT,2672,602,islam,553,OTHER RELIGION,27,islam,22,chewa,300,lomwe,302,,,mother,Matrilineal and matrilocal (chikamwini),,511,Matrilineal and neolocal,,91,,,,10,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,3/4,yes
30709116,NEITHER ARRIVALS NOR DEPARTURES,1500,200,christian,171,OTHER RELIGION,22,islam,7,chewa,192,other,8,,,mother,Matrilineal and matrilocal (chikamwini),,188,Matrilineal and patrilocal (chitengwa),,12,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,3/4,no
30709358,MORE MOVED IN,2750,304,christian,271,islam,18,none,15,nyanja,296,lomwe,6,other,2,mother,Matrilineal and matrilocal (chikamwini),,290,Other ( Specify),NO FORMAL PATTERN,12,Matrilineal and patrilocal (chitengwa),,2,2,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30709438,NEITHER ARRIVALS NOR DEPARTURES,1633,270,christian,245,none,16,islam,9,chewa,266,lomwe,3,tumbuka,1,father,Matrilineal and matrilocal (chikamwini),,256,Matrilineal and patrilocal (chitengwa),,14,,,,1,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30709650,NEITHER ARRIVALS NOR DEPARTURES,3000,422,christian,405,none,9,islam,8,chewa,418,lomwe,3,yao,1,mother,Matrilineal and matrilocal (chikamwini),,420,Matrilineal and patrilocal (chitengwa),,2,,,,3,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,yes
30709698,MORE MOVED IN,700,130,christian,97,OTHER RELIGION,26,islam,7,chewa,121,lomwe,5,other,4,mother,Matrilineal and matrilocal (chikamwini),,88,Matrilineal and patrilocal (chitengwa),,29,Other ( Specify),NO FORMAL CULTURAL GUIDE,23,2,OTHER (SPECIFY),COMMERCIAL FARMING,SLIGHTLY SLOPING,ALMOST NONE,ALMOST ALL,ALMOST NONE,3/4,no
30710079,ABOUT THE SAME OF BOTH,700,127,christian,94,none,25,islam,8,chewa,121,yao,4,other,2,mother,Matrilineal and matrilocal (chikamwini),,120,Matrilineal and patrilocal (chitengwa),,7,,,,0,farming,,MODERATELY SLOPING,ALMOST NONE,ALMOST ALL,ALMOST NONE,3/4,no
30710128,NEITHER ARRIVALS NOR DEPARTURES,1266,207,christian,192,OTHER RELIGION,10,islam,5,chewa,207,,,,,mother,Matrilineal and matrilocal (chikamwini),,187,Matrilineal and patrilocal (chitengwa),,16,Other ( Specify),HUSBANDS AND WIVES BUY OWN LAND,4,2,farming,,SLIGHTLY SLOPING,ALMOST NONE,1/4,ALMOST NONE,ALMOST ALL,no
30710157,MORE MOVED IN,300,480,christian,390,islam,55,OTHER RELIGION,35,chewa,400,yao,80,,,mother,Matrilineal and matrilocal (chikamwini),,410,Matrilineal and patrilocal (chitengwa),,40,Other ( Specify),HUSBAND AND WIFE GET NEUTRAL HOME,30,6,farming,,STEEPLY SLOPING,1/4,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30710451,MORE MOVED OUT,1000,210,christian,188,OTHER RELIGION,18,islam,4,chewa,191,english,12,other,7,mother,Matrilineal and matrilocal (chikamwini),,180,Matrilineal and patrilocal (chitengwa),,15,Other ( Specify),NON MALAWIAN MARRIAGES,15,2,farming,,SLIGHTLY SLOPING,1/4,3/4,ALMOST NONE,3/4,yes
30711684,MORE MOVED IN,1967,404,christian,380,OTHER RELIGION,20,islam,4,chewa,402,lomwe,2,,,mother,Matrilineal and matrilocal (chikamwini),,384,Matrilineal and patrilocal (chitengwa),,20,,,,2,farming,,STEEPLY SLOPING,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,no
30720666,MORE MOVED IN,1700,210,christian,160,OTHER RELIGION,32,islam,18,chewa,191,other,19,,,mother,Matrilineal and matrilocal (chikamwini),,149,Matrilineal and patrilocal (chitengwa),,61,,,,1,OTHER (SPECIFY),GOVERNMENT OFFICES/HOUSES,MODERATELY SLOPING,ALMOST NONE,1/2,ALMOST NONE,3/4,yes
30801205,MORE MOVED OUT,4270,640,islam,1,christian,600,none,39,nyanja,300,lomwe,340,,,mother,Matrilineal and matrilocal (chikamwini),,400,Matrilineal and patrilocal (chitengwa),,240,,,,2,farming,,flat,ALMOST NONE,ALMOST NONE,ALMOST NONE,ALMOST ALL,yes
