case_id,visit,ea_id,ag_b0a,ag_b0c,ag_b0c_os,ag_b01a,ag_b01b,ag_b02,ag_b03a,ag_b03a_os,ag_b03b,ag_b03b_os,ag_b04a,ag_b04b,ag_b04b_os,ag_b04c,ag_b05a,ag_b05b,ag_b06,ag_b07a,ag_b07b,ag_b07b_os,ag_b07c,ag_b08,ag_b09a,ag_b09b,ag_b10,ag_b11a,ag_b11b,ag_b11b_os,ag_b11c,ag_b12a,ag_b12b,ag_b12b_os,ag_b12c,ag_b13a,ag_b13b,ag_b13b_os,ag_b13c,ag_b14a,ag_b14b,ag_b14b_os,ag_b14c,ag_b15a,ag_b15b,ag_b15b_os,ag_b15c,ag_b16a,ag_b16b,ag_b16b_os,ag_b16c,ag_b16d,ag_b17a,ag_b17a_os,ag_b17b,ag_b17b_os,ag_b18,ag_b19,ag_b19_os,ag_b20a,ag_b20b,ag_b20b_os,ag_b20c,ag_b21a,ag_b21a_os,ag_b21b,ag_b21b_os,ag_b22a,ag_b22a_os,ag_b22b,ag_b22b_os,ag_b23,ag_b24a,ag_b24b,ag_b24b_os,ag_b24c,ag_b25a,ag_b25b,ag_b25b_os,ag_b25c,ag_b26,ag_b27a,ag_b27b,ag_b27b_os,ag_b27c,ag_b28a,ag_b28b,ag_b28b_os,ag_b28c,ag_b29a,ag_b29b,ag_b29b_os,ag_b29c
208010460212,1,20801046,Yes,MAIZE HYBRID,,1,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,12,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208010460212,1,20801046,Yes,TOBACCO BURLEY,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,2,Bale,,Not applicable,February,April,Yes,2,Bale,,Not Applicable,15000,1,,500,0,,,,10,Kilogram,,Not Applicable,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Other (Specify),DOES NOT STORE,,,No,,,,,,,,,,,,,,,,,,,,,
208010460212,1,20801046,Yes,GROUNDNUT CHALIMBANA,,.25,Acre,No,,,,,4,50 kg bag,,Unshelled,May,May,Yes,1,50 kg Bag,,U: Unshelled,1400,1,,0,0,,,,0,,,,0,,,,0,,,,15,Kilogram,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208010460212,1,20801046,Yes,beans,,1,Acre,No,,,,,1,50 kg bag,,Shelled,March,April,Yes,20,Kilogram,,S: Shelled,1300,1,,0,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208010460225,1,20801046,Yes,MAIZE LOCAL,,1,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,2,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
208010460225,1,20801046,Yes,MAIZE HYBRID,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,3,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208010460225,1,20801046,Yes,SWEET POTATO,,.2,Acre,No,,,,,4,50 kg bag,,Not applicable,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208010460235,1,20801046,Yes,MAIZE LOCAL,,1.5,Acre,No,,,,,45,Ox-cart,,Unshelled,May,May,No,,,,,,,,,3,50 kg Bag,,S: Shelled,0,,,,0,,,,6,50 kg Bag,,,1,50 kg Bag,,S: Shelled,.5,Ox-cart,,U: Unshelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,No,,,,,7,Ox-cart,,U: Unshelled,0,,,
208010460235,1,20801046,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,No,,,,,9,50 kg bag,,Unshelled,April,April,Yes,7,50 kg Bag,,U: Unshelled,10500,2,,0,25,Kilogram,,S: Shelled,0,,,,0,,,,,,,,30,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208010460235,1,20801046,Yes,beans,,1.5,Acre,No,,,,,4.5,50 kg bag,,Shelled,April,April,Yes,4,50 kg Bag,,S: Shelled,12000,2,,400,30,Kilogram,,S: Shelled,0,,,,0,,,,,,,,25,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208010460235,1,20801046,Yes,soyabean,,1.5,Acre,No,,,,,4,50 kg bag,,Shelled,March,March,Yes,2,50 kg Bag,,S: Shelled,10000,2,,0,0,,,,0,,,,0,,,,,,,,1,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208010460237,1,20801046,Yes,MAIZE LOCAL,,3,Acre,Yes,Drought,,,,4,Ox-cart,,Unshelled,May,June,No,,,,,,,,,4,50 kg Bag,,S: Shelled,0,,,,0,,,,10,50 kg Bag,,S: Shelled,60,Kilogram,,S: Shelled,2,50 kg Bag,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208010460237,1,20801046,Yes,GROUNDNUT CHALIMBANA,,1,Acre,No,,,,,8,50 kg bag,,Unshelled,June,June,Yes,4,50 kg Bag,,U: Unshelled,4800,1,,0,0,,,,0,,,,0,,,,0,,,,3,50 kg Bag,,U: Unshelled,1,50 kg Bag,,U: Unshelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208010460237,1,20801046,Yes,soyabean,,1,Acre,No,,,,,4,50 kg bag,,Shelled,April,May,Yes,3,50 kg Bag,,S: Shelled,4500,2,,0,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208010460248,1,20801046,Yes,MAIZE HYBRID,,2,Acre,No,,,,,10,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,18,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,4,50 kg Bag,,S: Shelled,Yes,0,,,,,,,,,,,
208010460248,1,20801046,Yes,TOBACCO BURLEY,,.5,Acre,Yes,Lack of hired labor,,,,2,Bale,,Not applicable,March,April,Yes,2,Bale,,Not Applicable,90000,1,,1000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Wait for the arrival of buyer,,,,No,,,,,,,,,,,,,,,,,,,,,
208010460248,1,20801046,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,No,,,,,8,50 kg bag,,Unshelled,June,June,Yes,2,50 kg Bag,,U: Unshelled,1600,1,,0,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
208020190002,1,20802019,Yes,MAIZE HYBRID,,.5,Acre,No,,,,,1,Ox-cart,,Unshelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,3,50 kg Bag,,S: Shelled,Yes,1,Ox-cart,,U: Unshelled,,,,,,,,
208020190002,1,20802019,Yes,soyabean,,.25,Acre,No,,,,,1,50 kg bag,,Shelled,April,April,Yes,18,Kilogram,,S: Shelled,1500,2,,0,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208020190010,1,20802019,Yes,MAIZE LOCAL,,1,Acre,No,,,,,1,Ox-cart,,,May,May,Yes,1,50 kg Bag,,S: Shelled,1500,1,,0,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
208020190010,1,20802019,Yes,MAIZE HYBRID,,.5,Acre,No,,,,,4,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190010,1,20802019,Yes,GROUNDNUT CG7,,.5,Acre,Yes,Rains,,,,10,50 kg bag,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190052,1,20802019,Yes,MAIZE LOCAL,,1,Acre,No,,,,,1,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190052,1,20802019,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,Yes,Lack of hired labor,,,,5,50 kg bag,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190067,1,20802019,Yes,MAIZE LOCAL,,1,Acre,No,,,,,10,Basket (dengu),,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190067,1,20802019,Yes,MAIZE LOCAL,,.5,Acre,No,,,,,5,Basket (dengu),,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190081,1,20802019,Yes,MAIZE LOCAL,,1,Acre,No,,,,,2,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,2,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
208020190081,1,20802019,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,No,,,,,4,50 kg bag,,Unshelled,April,May,Yes,75,Kilogram,,U: Unshelled,1800,1,,0,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,MAIZE LOCAL,,1.5,Acre,No,,,,,21,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,40,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
208020190096,1,20802019,Yes,TOBACCO BURLEY,,2,Acre,No,,,,,9,Bale,,Not applicable,February,April,Yes,9,Bale,,Not Applicable,55000,1,,4000,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Other (Specify),DOES NOT USUALLY STORE,,,No,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,GROUNDNUT CHALIMBANA,,1,Acre,No,,,,,6,50 kg bag,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190096,1,20802019,Yes,soyabean,,.5,Acre,No,,,,,2,50 kg bag,,Shelled,April,April,Yes,20,Kilogram,,S: Shelled,1000,1,,100,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190104,1,20802019,Yes,MAIZE LOCAL,,.5,Acre,No,,,,,1,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,30,Kilogram,,S: Shelled,2,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
208020190125,1,20802019,Yes,MAIZE HYBRID,,2,Acre,No,,,,,3,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190125,1,20802019,Yes,TOBACCO BURLEY,,.5,Acre,No,,,,,2,Bale,,Not applicable,March,March,Yes,2,Bale,,Not Applicable,32000,1,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Wait for the arrival of buyer,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190139,1,20802019,Yes,MAIZE HYBRID,,1.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,4,50 kg bag,,Shelled,May,May,Yes,1,50 kg Bag,,S: Shelled,1500,1,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
208020190139,1,20802019,Yes,TOBACCO BURLEY,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,3,Basket (dengu),,Not applicable,January,March,Yes,3,Basket (Dengu),,Not Applicable,2200,1,,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Wait for the arrival of buyer,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190154,1,20802019,Yes,MAIZE LOCAL,,1,Acre,No,,,,,1,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190154,1,20802019,Yes,GROUNDNUT CHALIMBANA,,.25,Acre,No,,,,,6,50 kg bag,,Unshelled,May,May,Yes,3,50 kg Bag,,U: Unshelled,3000,1,2,0,0,,,,0,,,,0,,,,0,,,,2,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208020190168,1,20802019,Yes,MAIZE HYBRID,,1,Acre,Yes,Drought,,,,4,50 kg bag,,Shelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,4,50 kg Bag,,S: Shelled,Yes,3,50 kg Bag,,S: Shelled,,,,,,,,
208020190168,1,20802019,Yes,GROUNDNUT CG7,,.5,Acre,No,,,,,3,50 kg bag,,Unshelled,June,June,Yes,1,50 kg Bag,,U: Unshelled,1200,1,,0,0,,,,0,,,,0,,,,0,,,,10,50 kg Bag,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
208020190212,1,20802019,Yes,MAIZE HYBRID,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,3,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,50,Kilogram,,S: Shelled,,Rotting,,,,No,,,,,,,,,,,Food for household,,,,Yes,40,Kilogram,,S: Shelled,1,50 kg Bag,,S: Shelled,Yes,2,50 kg Bag,,S: Shelled,,,,,,,,
208020190212,1,20802019,Yes,GROUNDNUT CHALIMBANA,,1,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,4,50 kg bag,,Unshelled,May,May,Yes,20,Kilogram,,S: Shelled,1600,1,,300,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190226,1,20802019,Yes,MAIZE LOCAL,,2,Acre,Yes,Lack of hired labor,,,,3,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,Yes,1,50 kg Bag,,S: Shelled,,,,,,,,
208020190241,1,20802019,Yes,MAIZE LOCAL,,2,Acre,Yes,Lack of hired labor,,,,4,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,Yes,0,,,,,,,,,,,
208020190255,1,20802019,Yes,MAIZE LOCAL,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,1,Ox-cart,,,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,4,50 kg Bag,,S: Shelled,Yes,4,50 kg Bag,,S: Shelled,,,,,,,,
208020190255,1,20802019,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,Yes,Diseases,,,,1,50 kg bag,,Unshelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190270,1,20802019,Yes,MAIZE LOCAL,,1,Acre,Yes,Drought,,,,1,Ox-cart,,Unshelled,July,July,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208020190270,1,20802019,Yes,TOBACCO BURLEY,,1,Acre,No,,,,,2,Bale,,Not applicable,March,May,Yes,2,Bale,,Not Applicable,1500,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Wait for the arrival of buyer,,,,No,,,,,,,,,,,,,,,,,,,,,
208020190270,1,20802019,Yes,GROUNDNUT CHALIMBANA,,1,Acre,No,,,,,12,50 kg bag,,Unshelled,July,July,Yes,10,50 kg Bag,,U: Unshelled,4000,1,2,0,0,,,,0,,,,0,,,,0,,,,40,Kilogram,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208031560016,1,20803156,Yes,MAIZE LOCAL,,1,Acre,No,,,,,4,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,18,Kilogram,,S: Shelled,0,,,,9,Kilogram,,S: Shelled,18,Kilogram,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208031560016,1,20803156,Yes,GROUNDNUT CG7,,.5,Acre,No,,,,,3,50 kg bag,,Unshelled,June,June,Yes,2,50 kg Bag,,U: Unshelled,2400,1,,0,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,To sell at a higher price,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
208031560016,1,20803156,Yes,beans,,1,Acre,No,,,,,1,50 kg bag,,Shelled,April,April,Yes,15,Kilogram,,S: Shelled,1000,1,,0,0,,,,0,,,,0,,,,0,,,,1,Pail (small),,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,To sell at a higher price,,Seed for planting,,No,,,,,,,,,,,,,,,,,,,,,
208031560034,1,20803156,Yes,MAIZE LOCAL,,2,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,1,Ox-cart,,Unshelled,June,June,No,,,,,,,,,2,50 kg Bag,,S: Shelled,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208031560052,1,20803156,Yes,MAIZE LOCAL,,2,Acre,No,,,,,2,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,18,Kilogram,,S: Shelled,2,50 kg Bag,,S: Shelled,,Flood,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208031560087,1,20803156,Yes,MAIZE HYBRID,,.25,Acre,No,,,,,1,50 kg bag,,Shelled,April,April,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,1,50 kg Bag,,S: Shelled,No,,,,,1,50 kg Bag,,S: Shelled,0,,,
208031560105,1,20803156,Yes,MAIZE LOCAL,,.5,Acre,Yes,Other (Specify),LACK OF FERTILIZER,,,6,50 kg bag,,Shelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,3,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,1,50 kg Bag,,S: Shelled,0,,,
208031560105,1,20803156,Yes,beans,,.5,Acre,No,,,,,3,50 kg bag,,Shelled,April,May,Yes,1,50 kg Bag,,S: Shelled,6000,2,,0,0,,,,0,,,,0,,,,0,,,,2,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208031560123,1,20803156,Yes,MAIZE LOCAL,,2,Acre,No,,,,,2,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,2,50 kg Bag,,S: Shelled,No,,,,,1,50 kg Bag,,S: Shelled,0,,,
208031560123,1,20803156,Yes,soyabean,,.30000001,Acre,No,,,,,3,50 kg bag,,Shelled,April,April,Yes,2,50 kg Bag,,S: Shelled,2000,1,,0,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208031560159,1,20803156,Yes,MAIZE LOCAL,,3,Acre,No,,,,,8,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,30,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,50,50 kg Bag,,S: Shelled,0,,,
208031560159,1,20803156,Yes,MAIZE HYBRID,,1,Acre,No,,,,,2,Ox-cart,,Unshelled,May,May,Yes,3,50 kg Bag,,S: Shelled,3000,2,,0,20,Kilogram,,S: Shelled,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,,Rotting,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,0,,,,0,,,
208031560159,1,20803156,Yes,GROUNDNUT CHALIMBANA,,1,Acre,No,,,,,21,50 kg bag,,Unshelled,May,May,Yes,6,50 kg Bag,,S: Shelled,39000,2,,0,0,,,,0,,,,0,,,,0,,,,35,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,No,,,,,,,,,,,,,,,,,,,,,
208031560195,1,20803156,Yes,MAIZE LOCAL,,1,Acre,Yes,Rains,,,,1,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,5,50 kg Bag,,S: Shelled,0,,,,,2,50 kg Bag,,S: Shelled,,,,,,,,
208031560195,1,20803156,Yes,GROUNDNUT CHALIMBANA,,1,Acre,No,,,,,3,50 kg bag,,Unshelled,June,July,Yes,30,50 kg Bag,,U: Unshelled,29000,1,,0,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,U: Unshelled,0,,,,,,,,,No,,,,,,,,,,,Seed for planting,,,,No,,,,,,,,,,,,,,,,,,,,,
208031560212,1,20803156,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208031560230,1,20803156,Yes,MAIZE LOCAL,,1,Acre,Yes,Rains,,,,1,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,10,Kilogram,,S: Shelled,3,50 kg Bag,,S: Shelled,,Rodents/Pests,,,,No,,,,,,,,,,,Food for household,,,,Yes,2,50 kg Bag,,S: Shelled,0,,,,No,,,,,1,50 kg Bag,,S: Shelled,1,50 kg Bag,,S: Shelled
208031560248,1,20803156,Yes,MAIZE LOCAL,,1,Acre,No,,,,,3,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,5,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,1,50 kg Bag,,S: Shelled,0,,,
208031560248,1,20803156,Yes,GROUNDNUT CHALIMBANA,,.5,Acre,No,,,,,6,50 kg bag,,Shelled,June,June,Yes,3,50 kg Bag,,S: Shelled,15000,1,2,0,0,,,,0,,,,0,,,,0,,,,15,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,To sell at a higher price,,No,,,,,,,,,,,,,,,,,,,,,
208031560266,1,20803156,Yes,MAIZE LOCAL,,1.5,Acre,Yes,Rains,,,,2,Ox-cart,,Unshelled,May,May,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,1,50 kg Bag,,U: Unshelled,1,50 kg Bag,,S: Shelled,,Insects,,,,No,,,,,,,,,,,Food for household,,Seed for planting,,Yes,0,,,,0,,,,No,,,,,1,50 kg Bag,,S: Shelled,0,,,
208031560284,1,20803156,Yes,MAIZE LOCAL,,.5,Acre,No,,,,,1,Ox-cart,,Unshelled,June,June,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,20,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,0,,,,No,,,,,30,Kilogram,,S: Shelled,0,,,
208031560302,1,20803156,Yes,MAIZE LOCAL,,1.5,Acre,Yes,Lack of hired labor,,,,3,50 kg bag,,Shelled,July,July,No,,,,,,,,,0,,,,0,,,,0,,,,0,,,,25,Kilogram,,S: Shelled,0,,,,,,,,,No,,,,,,,,,,,Food for household,,,,Yes,0,,,,3,50 kg Bag,,S: Shelled,No,,,,,0,,,,0,,,
