ea_id,com_cg35,com_cg35a,com_cg35a_os,com_cg36,com_cg37
30203122,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS,2007,ALMOST ALL
30203122,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2007,1/2
30203142,WORSE OFF,drought,,2009,ALMOST ALL
30203142,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,ALMOST ALL
30203142,WORSE OFF,OTHER BAD (SPECIFY),POOR WATER RESOURCES,2006,ALMOST ALL
30203142,WORSE OFF,OTHER BAD (SPECIFY),LACK OF PROPER MARKETS,2008,ALMOST ALL
30203142,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2007,1/4
30203256,WORSE OFF,drought,,2009,3/4
30203256,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,ALMOST ALL
30203256,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
30203256,BETTER OFF,IMPROVED TRANSPORTATION,,2007,ALMOST ALL
30203767,WORSE OFF,drought,,2009,ALMOST ALL
30203767,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
30203767,WORSE OFF,OTHER BAD (SPECIFY),POLITICAL DISABILITY,2008,ALMOST ALL
30204126,WORSE OFF,drought,,2009,ALMOST ALL
30204126,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30204126,WORSE OFF,OTHER GOOD (SPECIFY),ROAD UPGRADING,2008,ALMOST ALL
30204126,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2008,1/2
30205702,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30205702,WORSE OFF,OTHER BAD (SPECIFY),THE LACK OF HEALTH FACILITY,2007,ALMOST ALL
30205702,WORSE OFF,OTHER BAD (SPECIFY),POOR ROAD NETWORK,2007,ALMOST ALL
30205702,WORSE OFF,OTHER BAD (SPECIFY),FEW POTABLE WATER SOURCES,2007,ALMOST ALL
30205702,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2010,1/2
30205702,BETTER OFF,OTHER GOOD (SPECIFY),ROAD MAINTAINANCE,2010,ALMOST ALL
30206341,WORSE OFF,CROP DISEASE/PESTS,,2006,ALMOST ALL
30206341,WORSE OFF,CROP DISEASE/PESTS,,2006,ALMOST ALL
30206341,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30206341,BETTER OFF,ON-GRID ELECTRICITY,,2007,ALMOST ALL
30206572,WORSE OFF,drought,,2009,3/4
30206572,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2008,1/2
30206572,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
30207060,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,1/2
30207060,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,ALMOST ALL
30207060,WORSE OFF,OTHER BAD (SPECIFY),POOR ROAD INFRASTRUCTURE(NETWORK),2008,ALMOST ALL
30207060,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CREDIT FACILITIES,2007,ALMOST ALL
30207060,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2008,1/4
30207188,WORSE OFF,drought,,2009,ALMOST ALL
30207188,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2009,ALMOST ALL
30207188,BETTER OFF,OTHER GOOD (SPECIFY),IMPROVED FISHING,2008,1/2
30207491,WORSE OFF,drought,,2009,ALMOST ALL
30207491,WORSE OFF,OTHER BAD (SPECIFY),POOR DRINKING SOURCES,2005,ALMOST ALL
30207491,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS NETWORK,2005,ALMOST ALL
30207491,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CIVIL SOCIETY ORGANISATION(,2005,ALMOST ALL
30207491,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2007,1/2
30207491,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY IMPROVEMENTS,2006,ALMOST ALL
30208396,WORSE OFF,drought,,2009,ALMOST ALL
30208396,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30208396,BETTER OFF,OTHER GOOD (SPECIFY),COUPON,2008,1/2
30209287,WORSE OFF,drought,,2009,ALMOST ALL
30209287,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
30209287,WORSE OFF,OTHER BAD (SPECIFY),BLACKOUTS,2009,ALMOST ALL
30209287,BETTER OFF,OTHER GOOD (SPECIFY),CELLPHONES,2008,3/4
30209287,BETTER OFF,OTHER GOOD (SPECIFY),AVAILABILITY OF FOOD.,2009,ALMOST ALL
30212167,WORSE OFF,drought,,2009,ALMOST ALL
30212167,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30212167,WORSE OFF,OTHER BAD (SPECIFY),POOR LOW WATER SOURCES,2006,ALMOST ALL
30212167,WORSE OFF,OTHER BAD (SPECIFY),POOR ROADS,2006,ALMOST ALL
30212167,BETTER OFF,OTHER GOOD (SPECIFY),SUBSIDY FERTILIZER,2009,1/2
30212307,WORSE OFF,drought,,2009,ALMOST ALL
30212307,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,ALMOST ALL
30212307,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2005,1/2
30212307,BETTER OFF,ON-GRID ELECTRICITY,,2008,ALMOST ALL
30212492,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2009,ALMOST ALL
30212492,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2009,ALMOST ALL
30212492,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2009,ALMOST ALL
30212492,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30212492,BETTER OFF,DEVELOPMENT PROJECT,,2007,ALMOST ALL
30212492,WORSE OFF,OTHER GOOD (SPECIFY),LACK OF ROADS NETWORK,2009,ALMOST ALL
30222077,WORSE OFF,drought,,2009,ALMOST ALL
30222077,WORSE OFF,OTHER BAD (SPECIFY),HEAVY WIND,2006,1/2
30222077,WORSE OFF,OTHER BAD (SPECIFY),HAIL STORM,2008,3/4
30222077,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
30222077,BETTER OFF,NEW SCHOOL,,2008,3/4
30222077,BETTER OFF,OTHER GOOD (SPECIFY),ACCESS TO FOOD,2008,ALMOST ALL
30301554,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
30301554,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30301554,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
30301554,BETTER OFF,IMPROVED TRANSPORTATION,,2010,ALMOST ALL
30301576,WORSE OFF,drought,,2009,ALMOST ALL
30301576,WORSE OFF,flood,,2007,ALMOST ALL
30301576,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30301576,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30301576,BETTER OFF,DEVELOPMENT PROJECT,,2005,ALMOST ALL
30301576,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
30301590,WORSE OFF,drought,,2007,ALMOST ALL
30301590,WORSE OFF,LIVESTOCK DISEASE,,2008,3/4
30301590,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,ALMOST ALL
30301590,WORSE OFF,SHARP CHANGE IN PRICES,,2006,ALMOST ALL
30301590,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30301590,BETTER OFF,IMPROVED TRANSPORTATION,,2007,ALMOST ALL
30301590,BETTER OFF,OTHER GOOD (SPECIFY),NEW TEACHERS HOUSE,2009,ALMOST ALL
30302283,WORSE OFF,LIVESTOCK DISEASE,,2007,ALMOST ALL
30302283,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
30302283,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30302283,BETTER OFF,DEVELOPMENT PROJECT,,2005,ALMOST ALL
30302357,WORSE OFF,drought,,2009,1/4
30302357,WORSE OFF,flood,,2008,ALMOST ALL
30302357,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30302357,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
30302357,BETTER OFF,NEW ROAD,,2007,ALMOST ALL
30302357,BETTER OFF,IMPROVED TRANSPORTATION,,2008,3/4
30302601,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2006,1/4
30302601,WORSE OFF,OTHER BAD (SPECIFY),AVILABILITY OF INPUTS,2008,ALMOST ALL
30302601,BETTER OFF,DEVELOPMENT PROJECT,,2009,1/4
30302601,BETTER OFF,NEW SCHOOL,,2009,1/4
30302687,BETTER OFF,drought,,2010,ALMOST ALL
30302687,WORSE OFF,drought,,2010,ALMOST ALL
30302687,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30302687,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30302692,WORSE OFF,drought,,2008,ALMOST ALL
30302692,WORSE OFF,CROP DISEASE/PESTS,,2009,1/2
30302692,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30302692,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30302692,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30302692,BETTER OFF,NEW SCHOOL,,2007,ALMOST ALL
30302692,BETTER OFF,OTHER GOOD (SPECIFY),MAINTAINANCE OF BRIDGES,2009,ALMOST ALL
30304139,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30304139,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30304139,BETTER OFF,DEVELOPMENT PROJECT,,2010,3/4
30304143,WORSE OFF,drought,,2009,ALMOST ALL
30304143,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30304143,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,ALMOST ALL
30304143,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2007,1/4
30304143,BETTER OFF,NEW ROAD,,2005,ALMOST ALL
30305082,WORSE OFF,drought,,2009,ALMOST ALL
30305082,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30305082,WORSE OFF,OTHER BAD (SPECIFY),LACK OF DRINKING CLEAN WATER,2009,ALMOST ALL
30305082,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
30305258,WORSE OFF,drought,,2009,ALMOST ALL
30305258,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30305258,BETTER OFF,DEVELOPMENT PROJECT,,2008,ALMOST ALL
30305258,BETTER OFF,NEW HEALTH FACILITY,,2009,1/4
30305258,BETTER OFF,OTHER GOOD (SPECIFY),NEW TEACHERS HOUSES,2008,ALMOST ALL
30305277,WORSE OFF,drought,,2008,1/4
30305506,WORSE OFF,drought,,2009,ALMOST ALL
30305506,WORSE OFF,flood,,2010,3/4
30305506,WORSE OFF,CROP DISEASE/PESTS,,2008,3/4
30305506,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
30305506,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30305506,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
30305561,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30305561,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30305561,WORSE OFF,MASSIVE JOB LAY-OFFS,,2008,ALMOST ALL
30305561,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
30305580,BETTER OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
30305580,BETTER OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30305580,WORSE OFF,DEVELOPMENT PROJECT,,2008,1/2
30305580,WORSE OFF,NEW HEALTH FACILITY,,2005,3/4
30306024,WORSE OFF,drought,,2009,3/4
30306024,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30306024,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,3/4
30306024,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30306024,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30306024,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
30306056,WORSE OFF,drought,,2009,ALMOST ALL
30306056,WORSE OFF,CROP DISEASE/PESTS,,2007,ALMOST ALL
30306056,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30306056,WORSE OFF,SHARP CHANGE IN PRICES,,2007,ALMOST ALL
30306056,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2003,ALMOST ALL
30306056,BETTER OFF,IMPROVED TRANSPORTATION,,2005,ALMOST ALL
30306087,WORSE OFF,drought,,2009,ALMOST ALL
30306087,WORSE OFF,LIVESTOCK DISEASE,,2008,3/4
30306087,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,1/4
30306087,BETTER OFF,NEW HEALTH FACILITY,,2009,3/4
30306087,BETTER OFF,NEW ROAD,,2006,ALMOST ALL
30306087,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
30306460,WORSE OFF,drought,,2009,ALMOST ALL
30306460,WORSE OFF,CROP DISEASE/PESTS,,2009,1/2
30306460,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/2
30306460,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30306460,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
30306460,BETTER OFF,IMPROVED TRANSPORTATION,,2009,ALMOST ALL
30306555,WORSE OFF,flood,,2007,1/4
30306555,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30306555,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30306555,BETTER OFF,NEW HEALTH FACILITY,,2009,ALMOST ALL
30306555,BETTER OFF,NEW ROAD,,2008,ALMOST ALL
30306555,BETTER OFF,NEW SCHOOL,,2009,ALMOST ALL
30306555,BETTER OFF,OTHER GOOD (SPECIFY),TEACHERS HOUSE,2008,ALMOST ALL
30306594,WORSE OFF,drought,,2008,3/4
30306594,WORSE OFF,CROP DISEASE/PESTS,,2009,ALMOST ALL
30306594,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST ALL
30306594,BETTER OFF,DEVELOPMENT PROJECT,,2009,ALMOST ALL
30306594,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
30306594,BETTER OFF,NEW SCHOOL,,2008,ALMOST ALL
30307577,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30307577,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2008,ALMOST ALL
30307577,BETTER OFF,OTHER GOOD (SPECIFY),PLANTING TREES,2009,1/4
30307577,BETTER OFF,OTHER GOOD (SPECIFY),DRILLED BOREHOLE,2008,1/4
30307577,BETTER OFF,OTHER GOOD (SPECIFY),UPGRADING ROADS,2008,1/4
30307678,WORSE OFF,drought,,2008,ALMOST ALL
30307678,WORSE OFF,flood,,2008,ALMOST ALL
30307678,WORSE OFF,LIVESTOCK DISEASE,,2008,ALMOST ALL
30307678,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30401015,WORSE OFF,drought,,2010,ALMOST ALL
30401015,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
30401015,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
30401015,BETTER OFF,OTHER GOOD (SPECIFY),COUPON,2010,1/4
30401062,WORSE OFF,drought,,2009,ALMOST ALL
30401062,WORSE OFF,LIVESTOCK DISEASE,,2009,3/4
30401062,BETTER OFF,OTHER GOOD (SPECIFY),INPUTS COUPONS(THOUGH NOT ENOUGH),2009,1/2
30401178,WORSE OFF,drought,,2009,ALMOST ALL
30401178,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
30401178,WORSE OFF,OTHER BAD (SPECIFY),LACK OF FERTILIZER IN MARKETS,2009,ALMOST ALL
30401397,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
30401397,BETTER OFF,OTHER GOOD (SPECIFY),COUPON (FERTILIZER SUBSIDY),2010,1/4
30402291,WORSE OFF,drought,,2010,ALMOST ALL
30402291,WORSE OFF,LIVESTOCK DISEASE,,2010,1/4
30402291,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
30402291,BETTER OFF,OTHER BAD (SPECIFY),COUPON NOT ENOUGH,2006,1/2
30402402,WORSE OFF,drought,,2009,ALMOST ALL
30402402,WORSE OFF,SHARP CHANGE IN PRICES,,2009,ALMOST ALL
30402402,WORSE OFF,OTHER BAD (SPECIFY),LOSS OF MASSAF PROGRAMMES,2009,1/4
30402515,WORSE OFF,OTHER BAD (SPECIFY),THE IS POOR SECURITY,2006,ALMOST ALL
30402515,WORSE OFF,OTHER BAD (SPECIFY),EARLY MARRIEGES (GIRLS),2005,3/4
30402515,BETTER OFF,OTHER GOOD (SPECIFY),ENOUGH FOOD BECAUSE OF COUPONS,2008,ALMOST ALL
30402570,WORSE OFF,drought,,2010,ALMOST ALL
30402570,WORSE OFF,LIVESTOCK DISEASE,,2009,1/2
30402570,WORSE OFF,MASSIVE JOB LAY-OFFS,,2010,1/2
30402570,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2010,3/4
30402570,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2005,3/4
30402669,WORSE OFF,drought,,2010,ALMOST ALL
30402669,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
30402669,BETTER OFF,DEVELOPMENT PROJECT,,2010,ALMOST ALL
30402669,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2010,1/4
30403185,WORSE OFF,drought,,2009,ALMOST ALL
30403185,WORSE OFF,SHARP CHANGE IN PRICES,,2008,ALMOST ALL
30403185,WORSE OFF,OTHER BAD (SPECIFY),LACK OF LAND,2007,1/2
30403185,WORSE OFF,OTHER BAD (SPECIFY),LACK OF COUPONS (NOT ENOUGH),2006,3/4
30403225,WORSE OFF,drought,,2009,1/4
30403261,WORSE OFF,drought,,2009,ALMOST ALL
30403261,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
30403261,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,3/4
30403261,BETTER OFF,OTHER BAD (SPECIFY),COUPON,2008,1/2
30403261,BETTER OFF,OTHER GOOD (SPECIFY),PEACE(PROTECTION/SECURITY),2005,ALMOST ALL
30403444,WORSE OFF,drought,,2009,ALMOST ALL
30403558,WORSE OFF,CROP DISEASE/PESTS,,2010,ALMOST ALL
30403558,WORSE OFF,LIVESTOCK DISEASE,,2009,1/2
30403558,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,ALMOST ALL
30403558,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30403558,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY NOT ENOUGH,2006,ALMOST ALL
30403699,WORSE OFF,drought,,2010,ALMOST ALL
30403699,WORSE OFF,LIVESTOCK DISEASE,,2010,1/2
30403699,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
30403699,BETTER OFF,OTHER GOOD (SPECIFY),COUPON (THOUGH NOT ENOUGH),2010,1/4
30403766,WORSE OFF,drought,,2010,ALMOST ALL
30403766,WORSE OFF,LIVESTOCK DISEASE,,2010,1/4
30403766,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
30403766,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30403766,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY  NOT ENOUGH,2010,3/4
30403766,BETTER OFF,OTHER GOOD (SPECIFY),N.G.O. GIVING LIVESTOCK TO MEMBERS,2010,1/2
30403766,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY,2010,ALMOST ALL
30404093,WORSE OFF,LOSS OF KEY SOCIAL SERVICE (S),,2006,3/4
30404093,BETTER OFF,OTHER GOOD (SPECIFY),COUPON,2010,1/4
30404093,BETTER OFF,OTHER GOOD (SPECIFY),CHIEFS HOUSE,2009,ALMOST ALL
30404093,BETTER OFF,OTHER GOOD (SPECIFY),TEACHERS HOUSES,2010,3/4
30404093,BETTER OFF,OTHER GOOD (SPECIFY),POLICE UNIT (SECURITY HIGH),2009,ALMOST ALL
30404458,WORSE OFF,drought,,2009,ALMOST ALL
30404458,WORSE OFF,OTHER BAD (SPECIFY),LACK OF FERTILIZER IN ADMARC MARKET,2009,ALMOST ALL
30404458,WORSE OFF,OTHER BAD (SPECIFY),EROSION,2009,3/4
30404458,BETTER OFF,OTHER GOOD (SPECIFY),HIGH YIELDS BECAUSE OF COUPONS,2008,1/4
30404493,WORSE OFF,drought,,2009,ALMOST ALL
30404493,WORSE OFF,LIVESTOCK DISEASE,,2008,1/2
30404493,WORSE OFF,SHARP CHANGE IN PRICES,,2010,1/4
30404493,BETTER OFF,NEW ROAD,,2010,ALMOST ALL
30404493,BETTER OFF,OTHER GOOD (SPECIFY),LOANS FROM M.R.F,2008,1/4
30404493,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2010,3/4
30405588,WORSE OFF,drought,,2009,ALMOST ALL
30405588,WORSE OFF,LIVESTOCK DISEASE,,2009,ALMOST NONE
30405588,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
30405588,WORSE OFF,OTHER BAD (SPECIFY),THEFTY,2009,ALMOST ALL
30405588,BETTER OFF,OTHER BAD (SPECIFY),COUPONS,2008,1/4
30406125,WORSE OFF,drought,,2010,ALMOST ALL
30406125,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30406125,BETTER OFF,OTHER GOOD (SPECIFY),OLD PEOPLE RECEICE SOYA COOKING &BE,2010,1/4
30406125,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY( COUPONS),2010,1/2
30406378,WORSE OFF,drought,,2009,ALMOST ALL
30406378,WORSE OFF,SHARP CHANGE IN PRICES,,2010,ALMOST ALL
30406378,WORSE OFF,OTHER BAD (SPECIFY),LACK OF MONEY,2008,ALMOST ALL
30406378,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2008,1/4
30406378,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY IN THE COUNTRY,2005,ALMOST ALL
30406710,WORSE OFF,drought,,2009,ALMOST ALL
30406710,WORSE OFF,flood,,2008,ALMOST ALL
30420223,WORSE OFF,OTHER BAD (SPECIFY),NUMBER OF COUPONS NOT ENOUGH TO ACC,2009,3/4
30420223,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2009,1/4
30501008,WORSE OFF,drought,,2010,ALMOST ALL
30501008,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/2
30501008,BETTER OFF,DEVELOPMENT PROJECT,,2009,3/4
30501008,BETTER OFF,marep,,2010,3/4
30501008,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2010,1/4
30501020,WORSE OFF,drought,,2009,ALMOST ALL
30501020,WORSE OFF,OTHER BAD (SPECIFY),LACK OF CREDIT FOR AGRICULTURAL INP,2008,ALMOST ALL
30501020,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2005,1/4
30501020,BETTER OFF,OTHER GOOD (SPECIFY),BOREHOLES,2008,ALMOST ALL
30501359,WORSE OFF,drought,,2009,ALMOST ALL
30501359,WORSE OFF,CROP DISEASE/PESTS,,2008,ALMOST ALL
30501359,WORSE OFF,LIVESTOCK DISEASE,,2009,1/4
30501359,WORSE OFF,OTHER BAD (SPECIFY),EDUCATION (QUALITY) POOR.,2005,1/2
30501359,BETTER OFF,NEW HEALTH FACILITY,,2008,ALMOST ALL
30501359,BETTER OFF,OTHER GOOD (SPECIFY),COUPON,2006,ALMOST ALL
30501359,BETTER OFF,OTHER GOOD (SPECIFY),TEACHERS HOUSES,2010,ALMOST ALL
30501359,BETTER OFF,OTHER GOOD (SPECIFY),SECURITY,2006,ALMOST ALL
30501383,WORSE OFF,drought,,2009,1/2
30501383,WORSE OFF,CROP DISEASE/PESTS,,2009,ALMOST ALL
30501383,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2008,1/4
30501383,BETTER OFF,NEW SCHOOL,,2009,1/4
30501383,WORSE OFF,OTHER GOOD (SPECIFY),ACCESS TO FERTILIZER,2009,3/4
30501566,WORSE OFF,drought,,2009,ALMOST ALL
30501566,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
30501566,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2006,3/4
30501566,WORSE OFF,OTHER BAD (SPECIFY),THEFTY OF LIVESTOCKS AND CROPS,2008,3/4
30501566,BETTER OFF,NEW HEALTH FACILITY,,2009,ALMOST ALL
30501566,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS THOUGH NOT ENOUGH,2009,1/4
30501566,BETTER OFF,OTHER GOOD (SPECIFY),ROAD MAINTAINANCE,2010,ALMOST ALL
30502418,WORSE OFF,drought,,2008,ALMOST ALL
30502418,WORSE OFF,flood,,2008,ALMOST ALL
30502418,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,ALMOST ALL
30502418,WORSE OFF,OTHER BAD (SPECIFY),BRIDGE WASHED AWAY,2008,ALMOST ALL
30502418,BETTER OFF,NEW EMPLOYMENT OPPORTUNITIES,,2008,1/4
30502418,BETTER OFF,OTHER GOOD (SPECIFY),NEW BRIDGE,2009,ALMOST ALL
30502418,BETTER OFF,OTHER GOOD (SPECIFY),COUPONS,2006,1/4
30502418,BETTER OFF,OTHER GOOD (SPECIFY),NEW TEACHERS HOUSES,2010,ALMOST ALL
30502456,WORSE OFF,drought,,2009,ALMOST ALL
30502456,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2009,3/4
30502456,BETTER OFF,OTHER BAD (SPECIFY),SECURITY WITHIN THE COMMUNITY IS HI,2008,ALMOST ALL
30502456,WORSE OFF,OTHER BAD (SPECIFY),HOSPITALS VERY FAR,2008,ALMOST ALL
30502456,WORSE OFF,OTHER BAD (SPECIFY),LACK OF GOOD WATER (BOREHOLES),2008,ALMOST ALL
30502456,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER (LOW PRICES WITH COUPONS,2009,1/4
30503214,WORSE OFF,drought,,2010,ALMOST ALL
30503214,WORSE OFF,LIVESTOCK DISEASE,,2010,1/2
30503214,WORSE OFF,HUMAN EPIDEMIC DISEASE,,2010,1/4
30503214,WORSE OFF,OTHER BAD (SPECIFY),KUSASUKA KWA MANYUMBA,2010,1/4
30503214,BETTER OFF,OTHER GOOD (SPECIFY),BETTER HOUSES,2010,1/4
30503214,BETTER OFF,OTHER GOOD (SPECIFY),FERTILIZER SUBSIDY,2009,3/4
30503292,WORSE OFF,drought,,2009,ALMOST ALL
30503292,WORSE OFF,CROP DISEASE/PESTS,,2008,ALMOST ALL
30503292,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
30503292,WORSE OFF,LIVESTOCK DISEASE,,2010,ALMOST ALL
30503292,BETTER OFF,OTHER BAD (SPECIFY),COUPONS (THOUGH NOT ENOUGH),2007,1/4
30503292,BETTER OFF,NEW ROAD,,2009,ALMOST ALL
30503292,BETTER OFF,OTHER GOOD (SPECIFY),NEW BRIDGE,2009,ALMOST ALL
30503685,WORSE OFF,drought,,2008,ALMOST ALL
30503685,WORSE OFF,LIVESTOCK DISEASE,,2010,1/2
