case_id,visit,ea_id,hh_n09a,hh_n09b,hh_n09c,hh_n10a,hh_n10b,hh_n11,hh_n12a,hh_n12b,hh_n13a,hh_n13b,hh_n14,hh_n15a,hh_n15b,hh_n16a,hh_n16a_os,hh_n16b,hh_n16b_os,hh_n17,hh_n18,hh_n19,hh_n20a,hh_n20b,hh_n21a,hh_n21b,hh_n21c,hh_n22,hh_n23,hh_n24,hh_n24_os,hh_n25a,hh_n25b,hh_n25c,hh_n25d,hh_n25e,hh_n25f,hh_n25g,hh_n25h,hh_n25i,hh_n25j,hh_n25k,hh_n25l,hh_n25m,hh_n25n,hh_n25o,hh_n25p,hh_n25q,hh_n25r,hh_n25s,hh_n25t,hh_n25u,hh_n25v,hh_n25w,hh_n25x,hh_n25y,hh_n26a,hh_n26a_os,hh_n26b,hh_n26b_os,hh_n27,hh_n28,hh_n29a,hh_n29a_os,hh_n29b,hh_n29b_os,hh_n30a1,hh_n30a2,hh_n30a3,hh_n30a4,hh_n30b1,hh_n30b2,hh_n30b3,hh_n30b4,hh_n30c1,hh_n30c2,hh_n30c3,hh_n30c4,hh_n30d1,hh_n30d2,hh_n30d3,hh_n30d4,hh_n31a1,hh_n31a2,hh_n31a3,hh_n31a4,hh_n31b1,hh_n31b2,hh_n31b3,hh_n31b4,hh_n31c1,hh_n31c2,hh_n31c3,hh_n31c4,hh_n32,hh_n33,hh_n34,hh_n35,hh_n36,hh_n37,hh_n38,hh_n39,hh_n40,hh_n41a,hh_n41b,hh_n41c,hh_n41d,hh_n41e,hh_n41f,hh_n41g,hh_n41h
207053280248,1,20705328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053280263,1,20705328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053280278,1,20705328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053280307,1,20705328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720012,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720017,1,20705372,1,PHONE CHARGE,95,1,,1,1,,0,0,,3,2009,Own-savings from non-agriculture,,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,,,,low,low,low,average,average,high,high,low,low,low,average,high,high,,,,,,,,,,,,,,Yes,,,,,,1,31,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,1125,High sales,,,,,600,800,1125,0,0,0,0,0,0,0,0
207053720020,1,20705372,1,PROVIDES TRANSPORTATION,71,1,,2,1,,0,0,,4,2009,Gift from family/friends,,,,Mobile,,,Traders,Final consumers,No,No,No,No,No,,,,,,,high,average,average,NONE:NOT IN OPERATION,low,NONE:NOT IN OPERATION,high,high,average,average,high,high,,,,,,,,,,Seasonal work,,,,Yes,,,,,,1,10,12,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,11000,High sales,,,,,3000,5000,10000,0,0,0,0,0,0,0,1000
207053720025,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720026,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720043,1,20705372,1,WINE BREWING /SELLING,31,2,,1,1,,0,0,,2,2003,Own-savings from agriculture,,,,Home (outside residence),No,,Final consumers,,No,No,No,No,No,,,,,,high,average,average,average,average,average,average,low,low,low,low,high,high,,,,,,,,,,,,,,Yes,,,,,,2,31,12,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,7500,High sales,,,,,4000,3000,5500,800,0,0,1200,0,0,0,0
207053720057,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720070,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720075,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720077,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720079,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720086,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720103,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720125,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720127,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207053720145,1,20705372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950013,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950027,1,20705495,1,SELLING LEGUMES,62,1,,2,1,2,0,0,,4,1996,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,,,,,,,,,,,low,low,,high,high,high,high,high,high,average,average,average,,,,,,,,Yes,,,,,,1,26,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,12000,Average sales,,,8000,15000,,,5280,0,6000,0,0,0,0,0,720
207054950041,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950069,1,20705495,1,GROCERIES,62,1,2,2,1,2,0,0,,3,2009,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,,,,,,,,,,,low,low,average,average,high,high,high,high,high,average,average,high,,,,,,,,Yes,,,,,,1,31,10,12,2,20,4,12,,,,,,,,,0,,,,0,,,,0,,,,16000,High sales,,,,,8000,10000,4280,0,10000,1000,0,0,0,0,720
207054950082,1,20705495,1,BUYING LEGUMES,62,1,2,2,1,2,0,0,,3,2008,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,,,,,,,,,,,low,low,high,high,high,high,high,high,high,average,average,average,,,,,,,,Yes,,,,,,1,26,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,9000,Average sales,,,5000,12000,,,3280,0,5000,0,0,0,0,0,720
207054950096,1,20705495,1,GROCERY,62,1,,1,1,,0,0,,4,1988,Proceeds from another business,,,,Home (inside residence),,,Final consumers,,No,No,Yes,Yes,No,,,,,,,,,,,,high,low,low,average,average,average,high,high,high,high,high,high,average,,,,,,,,Yes,,,,,,1,31,310,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,185000,Average sales,,,100000,200000,,,85000,0,90000,5000,5000,0,0,0,5000
207054950123,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950137,1,20705495,1,GROCERIES,62,1,,1,1,,0,0,,4,2001,Own-savings from agriculture,,,,Mobile,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,low,low,low,low,high,high,average,average,average,high,high,high,,,,,,,,Yes,,,,,,1,20,280,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,25000,Average sales,,,10000,35000,,,10000,0,10000,20000,0,0,0,0,3000
207054950151,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950178,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950192,1,20705495,1,BICYCLE REPAIR,95,1,,1,1,,0,0,,2,1985,Inherited,,,,Home (inside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,low,average,high,high,high,high,high,high,average,average,low,low,,,,,,,,Yes,,,,,,1,26,8,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,2000,Low sales,3000,5000,,,,,18000,200,0,0,0,0,0,0,0
207054950206,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950233,1,20705495,1,BREWING KACHASO,31,2,,2,2,,0,0,,4,2001,Own-savings from non-agriculture,,,,Home (inside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,,low,low,average,high,high,high,high,high,average,average,low,average,,,,,,,,Yes,,,,,,2,20,9,10,,,,,,,,,,,,,0,,,,0,,,,0,,,,10000,Average sales,,,8500,12500,,,6000,28000,0,0,0,0,0,0,200
207054950247,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950261,1,20705495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207054950288,1,20705495,1,SELING PLASTIC WARE,62,1,,1,1,,0,0,,10,2009,Own-savings from non-agriculture,,,,Home (inside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,average,average,average,average,average,average,average,average,average,average,average,average,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,,,Not profitable,,,,No,Yes,,,,,1,1,8,12,,,,,,,,,,,,,0,,,,1,8,1,0,0,,,,30500,Average sales,,,30500,30500,,,11000,0,18000,700,0,0,0,0,0
207056520012,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520022,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520033,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520044,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520067,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520078,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520089,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520100,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520122,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520133,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520144,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520155,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520178,1,20705652,1,GROCERY,62,1,2,2,1,2,0,0,,4,2007,Own-savings from agriculture,,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,average,low,low,average,average,high,high,high,high,high,average,average,,,,,,,,,Yes,,,,,,1,30,8,12,2,30,4,12,3,20,4,12,,,,,0,,,,0,,,,0,,,,15000,Average sales,,,10000,20000,,,5000,0,9000,1000,0,0,0,0,0
207056520189,1,20705652,1,MAT MAKER,33,1,,1,1,,0,0,,5,1973,Other (specify),REQUIRED NO START UP CAPITAL,,,Home (outside residence),,,Final consumers,,No,No,No,No,No,,,,,,,,,,,,low,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,average,high,high,high,average,average,low,,,,,Seasonal work,,,,Yes,,,,,,1,14,6,8,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,Average sales,,,1000,5000,,,3000,0,0,0,0,0,0,0,0
207056520200,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056520222,1,20705652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570011,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570020,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570029,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570038,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570056,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570065,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570074,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570083,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570101,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570110,1,20705657,1,PHOTOGRAPHY,95,1,,2,1,,0,0,,2,2005,Own-savings from non-agriculture,,,,Mobile,,,Final consumers,,No,No,No,No,No,,,,,,,,,,high,average,high,low,average,average,average,high,high,average,average,high,,,,,,,,,,,Yes,,,,,,1,30,3,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,15000,High sales,,,,,10000,12000,7000,6500,0,1500,0,0,0,0,0
207056570119,1,20705657,1,SELLINGOFAFRICANCAKE(ZIGU,31,1,,1,1,,0,0,,4,2010,Own-savings from agriculture,,,,Roadside,,,Final consumers,,No,No,No,No,No,,,,,,,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,average,high,high,high,high,high,,,,,,Lack of cash,,,,Yes,,,,,,1,16,8,6,2,10,8,6,,,,,,,,,0,,,,0,,,,0,,,,1600,High sales,,,,,700,1000,640,960,0,0,0,0,0,0,0
207056570128,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570146,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570156,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570164,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207056570182,1,20705657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630027,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630051,1,20706163,1,SELLING TOMATOES,62,1,,1,1,,1,0,Almost all,8,2005,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,low,low,low,average,average,average,average,average,high,average,average,average,high,,,,,,,,,,,,,,,,,Yes,,,,,,1,6,7,12,,,,,,,,,,,,,0,,,,0,,,,0,,,,5000,Average sales,,,3000,6000,,,4000,500,300,100,200,0,0,0,0
207061630142,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630161,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630164,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630206,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630237,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630242,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630388,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630451,1,20706163,1,CLOTH TRADING,62,1,,1,1,,0,0,,6,1999,Own-savings from agriculture,,,,Traditional market place,,,Final consumers,,No,No,Yes,No,No,,,low,low,high,high,high,average,average,average,average,average,low,low,low,,,,,,,,,,,,,,,,,Yes,,,,,,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,,,,0,,,,0,,,,2000,Low sales,7000,10000,,,,,1300,0,8000,1800,0,0,0,0,1200
207061630454,1,20706163,1,SELLING CLOTHES,62,1,,1,1,,0,0,,6,1995,Proceeds from another business,,,,Traditional market place,,,Other (specify),,No,No,No,No,No,,,high,high,high,average,average,average,average,average,average,average,average,low,average,,,,,,,,,,,,,,,,,Yes,,,,,,1,30,200,12,12,30,200,12,,,,,,,,,0,,,,0,,,,0,,,,40000,Average sales,,,12000,14000,,,15000,0,40000,2000,0,0,0,0,0
207061630495,1,20706163,1,SELLING FLOUR,62,1,,1,1,,0,0,,4,2000,Own-savings from non-agriculture,,,,Other fixed place,No,,Final consumers,,No,No,No,No,No,,,high,average,average,low,low,low,low,average,average,high,high,high,high,,,,,,,,,,,,,,,,,Yes,,,,,,1,30,180,4,,,,,,,,,,,,,0,,,,0,,,,0,,,,8000,High sales,,,,,2000,4000,4000,1600,640,0,0,0,0,0,0
207061630497,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630586,1,20706163,1,SELLING FISH,62,1,,1,1,,0,0,,1,2000,Own-savings from non-agriculture,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,average,high,high,high,average,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,low,low,,,,,,,,,,,,,Seasonal work,,,,Yes,,,,,,1,40,8,3,,,,,,,,,,,,,1,30,8,2000,0,,,,0,,,,30000,High sales,,,,,10000,20000,10000,0,20000,9000,0,0,0,0,0
207061630586,1,20706163,2,SELLING FIERWOOD,62,2,,2,2,,0,0,,2,2010,Gift from family/friends,,,,Home (inside residence),,,Final consumers,,No,No,No,No,Yes,Purchased from someone else,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,average,high,,,,,,,,,,,,,Lack of non-labour inputs,,,,Yes,,,,,,2,20,4,2,,,,,,,,,,,,,0,,,,0,,,,0,,,,3000,High sales,,,,,0,0,2000,0,500,0,0,0,0,0,0
207061630599,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207061630623,1,20706163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207062940018,1,20706294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207062940039,1,20706294,1,SELLING BOILED CASSAVA,62,1,,1,1,,0,0,,12,2009,Gift from family/friends,,,,Traditional market place,,,Final consumers,,No,No,No,No,No,,,,,,,,,,NONE:NOT IN OPERATION,NONE:NOT IN OPERATION,low,low,low,average,average,average,average,high,high,high,,,,,,,Lack of cash,,,,Yes,,,,,,1,24,4,9,,,,,,,,,,,,,0,,,,0,,,,0,,,,2000,High sales,,,,,800,1500,700,300,1000,0,0,0,0,0,0
